화자ID,연령대,형태소_나,형태소_는,형태소_연애,형태소_결혼,형태소_대하,형태소_어서,형태소_아이,형태소_도,형태소_크,형태소_ᆫ,형태소_애,형태소_여자,형태소_라면,형태소_기겁,형태소_을,형태소_하,형태소_더라고,형태소_얘기,형태소_를,형태소_어도,형태소_그거,형태소_형,형태소_이,형태소_게,형태소_니까,형태소_작,형태소_은,형태소_면,형태소_야,형태소_는데,형태소_마음,형태소_속,형태소_거,형태소_ᆫ지,형태소_창피,형태소_고,형태소_누구,형태소_말,형태소_기,형태소_뭐하,형태소_고거,형태소_모르,형태소_어요,형태소_사귀,형태소_부분,형태소_거부감,형태소_갖,형태소_것,형태소_ᆫ가,형태소_생각,형태소_들어가,형태소_네요,형태소_관심,형태소_가,형태소_남자,형태소_엄마,형태소_보,형태소_아들,형태소_의,형태소_모습,형태소_아빠,형태소_다르,형태소_ᆫ데,형태소_동성,형태소_지간,형태소_이것,형태소_뭐,형태소_라,형태소_그러,형태소_ᆯ까,형태소_까지,형태소_알,형태소_ᆯ,형태소_수,형태소_이해,형태소_입장,형태소_교회,형태소_다니,형태소_라서,형태소_ᆫ다고,형태소_끝나,형태소_같,형태소_어,형태소_사람,형태소_옛날,형태소_우리,형태소_영화,형태소_나쁘,형태소_짓,형태소_회개,형태소_으니,형태소_괜찮,형태소_다고,형태소_자기,형태소_합리,형태소_시키,형태소_경우,형태소_많,형태소_종교,형태소_ᆫ다는,형태소_인간,형태소_됨됨이,형태소_되,형태소_보장,형태소_없,형태소_거든요,형태소_저,형태소_기에,형태소_우선,형태소_ᆸ니다,형태소_어리,형태소_때,형태소_자의,형태소_타의,형태소_힘,형태소_으면,형태소_바라,형태소_라는,형태소_자체,형태소_좋,형태소_철학,형태소_있,형태소_그,형태소_사이클,형태소_맞추,형태소_예,형태소_들,형태소_그라운드,형태소_부모,형태소_환경,형태소_동물,형태소_라고,형태소_얘,형태소_생활,형태소_중요,형태소_걔,형태소_가족,형태소_관계,형태소_지,형태소_그것,형태소_이퀄,형태소_퀄,형태소_바탕,형태소_파악,형태소_만나,형태소_다,형태소_헤어지,형태소_인생,형태소_설계,형태소_판단,형태소_만,형태소_요새,형태소_추세,형태소_즉흥,형태소_단순,형태소_처음,형태소_불,형태소_끓어오르,형태소_전체,형태소_줄,형태소_이혼,형태소_방송,형태소_나오,형태소_깊,형태소_유지,형태소_바람,형태소_경험,형태소_도움,형태소_지만,형태소_바닥,형태소_베이스,형태소_깔리,형태소_거기,형태소_수렁,형태소_빠지,형태소_주위,형태소_때문,형태소_밑,형태소_나락,형태소_떨어지,형태소_케이스,형태소_가급적,형태소_느끼,형태소_감정,형태소_거리,형태소_두,형태소_다음,형태소_진행,형태소_을까,형태소_면서,형태소_집안,형태소_어우러지,형태소_세계,형태소_금,형태소_발생,형태소_요,형태소_서로,형태소_간,형태소_년,형태소_전,형태소_살,형태소_자,형태소_분위기,형태소_커플,형태소_벗어나,형태소_계약,형태소_동거,형태소_개념,형태소_혼인,형태소_신고,형태소_철저,형태소_재산,형태소_너,형태소_모시,형태소_식,형태소_살기,형태소_돈,형태소_내,형태소_반반,형태소_부담,형태소_트렌드,형태소_이기,형태소_장담,형태소_흐름,형태소_여건,형태소_휩쓸리,형태소_어머님,형태소_귀,형태소_들리,형태소_갇히,형태소_걱정,형태소_상황,형태소_어야죠,형태소_보청기,형태소_물,형태소_건너,형태소_그때,형태소_던,형태소_적,형태소_보이,형태소_어라,형태소_글씨,형태소_읽,형태소_터,형태소_귀찮,형태소_으니까,형태소_경향,형태소_최근,형태소_과정,형태소_제사,형태소_시제,형태소_지금,형태소_간략하,형태소_든지,형태소_집,형태소_지내,형태소_의미,형태소_다는,형태소_날,형태소_정하,형태소_모이,형태소_메모,형태소_리얼,형태소_데이,형태소_ᆫ다,형태소_땡스,형태소_기빙,형태소_조상,형태소_은덕,형태소_기리,형태소_문화,형태소_발전,형태소_추석,형태소_별도,형태소_거든,형태소_려면,형태소_기념,형태소_각자,형태소_네,형태소_마찬가지,형태소_으,형태소_냐면,형태소_아버지,형태소_돌아가,형태소_식구,형태소_추억,형태소_라도,형태소_분,형태소_부,형태소_아버님,형태소_메,형태소_문제,형태소_냐,형태소_연로,형태소_대리,형태소_위하,형태소_시장,형태소_사,형태소_다가,형태소_형식,형태소_식사,형태소_묵,형태소_묵념,형태소_앞,형태소_내용,형태소_느냐,형태소_데,형태소_던데,형태소_은데,형태소_중학교,형태소_선배,형태소_누나,형태소_대,형태소_썸,형태소_타,형태소_다나,형태소_나중,형태소_연,형태소_변하,형태소_이번,형태소_대입,형태소_학교,형태소_ᆫ다면서,형태소_부터,형태소_ᆯ지,형태소_구,형태소_ᆷ,형태소_여자애,형태소_요번,형태소_니,형태소_놓,형태소_불교,형태소_이나,형태소_가지,형태소_개과천선,형태소_착하,형태소_랄까,형태소_가치관,형태소_어야,형태소_일,형태소_이거,형태소_나름,형태소_대로,형태소_구분,형태소_행동,형태소_려고,형태소_노력,형태소_상관,형태소_밭,형태소_어디,형태소_오빠,형태소_맞,형태소_잖아,형태소_시작,형태소_공통,형태소_주제,형태소_하나님,형태소_관심사,형태소_공동,형태소_평안,형태소_평화,형태소_낳,형태소_부부,형태소_이쁘,형태소_믿음,형태소_기도,형태소_미안,형태소_죠,형태소_안,형태소_외아들,형태소_형제,형태소_아기,형태소_오,형태소_기르,형태소_밖에,형태소_젊,형태소_불붙,형태소_사랑,형태소_친구,형태소_위,형태소_놈,형태소_핸드폰,형태소_미,형태소_슬프,형태소_별,형태소_에,형태소_술,형태소_한번,형태소_마시,형태소_나이,형태소_낭만,형태소_기억,형태소_죽,형태소_세상,형태소_힘들,형태소_든,형태소_극복,형태소_집착,형태소_만약,형태소_한잔,형태소_끝,형태소_지요,형태소_법,형태소_어머니,형태소_치매,형태소_끼,형태소_ᆸ니까,형태소_소용,형태소_소리,형태소_지르,형태소_화나,형태소_불편,형태소_이가,형태소_냄새,형태소_냄새나,형태소_화,형태소_이러,형태소_가운데,형태소_아,형태소_할머니,형태소_정확,형태소_말씀,형태소_드리,형태소_기분,형태소_예민하,형태소_감사,형태소_기쁘,형태소_덕분,형태소_여행,형태소_남편,형태소_멋있,형태소_동의,형태소_시,형태소_다면서,형태소_전도,형태소_부치,형태소_송편,형태소_고사리,형태소_약식,형태소_다가오,형태소_번,형태소_물어보,형태소_려
SD2401897,50대,0.026604068857589983,0.0649452269170579,0.003129890453834116,0.005477308294209703,0.002347417840375587,0.025821596244131457,0.000782472613458529,0.017996870109546165,0.001564945226917058,0.027386541471048513,0.009389671361502348,0.003129890453834116,0.000782472613458529,0.000782472613458529,0.01486697965571205,0.033646322378716745,0.002347417840375587,0.003912363067292645,0.02112676056338028,0.005477308294209703,0.006259780907668232,0.000782472613458529,0.04460093896713615,0.014084507042253521,0.006259780907668232,0.000782472613458529,0.018779342723004695,0.010954616588419406,0.000782472613458529,0.005477308294209703,0.003129890453834116,0.000782472613458529,0.01564945226917058,0.003129890453834116,0.000782472613458529,0.02112676056338028,0.005477308294209703,0.004694835680751174,0.007042253521126761,0.000782472613458529,0.001564945226917058,0.004694835680751174,0.013302034428794992,0.000782472613458529,0.005477308294209703,0.000782472613458529,0.001564945226917058,0.01564945226917058,0.004694835680751174,0.014084507042253521,0.001564945226917058,0.002347417840375587,0.000782472613458529,0.0406885758998435,0.000782472613458529,0.001564945226917058,0.00782472613458529,0.001564945226917058,0.02112676056338028,0.001564945226917058,0.000782472613458529,0.000782472613458529,0.005477308294209703,0.000782472613458529,0.000782472613458529,0.003912363067292645,0.004694835680751174,0.004694835680751174,0.005477308294209703,0.002347417840375587,0.000782472613458529,0.002347417840375587,0.009389671361502348,0.003912363067292645,0.001564945226917058,0.000782472613458529,0.004694835680751174,0.003912363067292645,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.004694835680751174,0.011737089201877934,0.010954616588419406,0.000782472613458529,0.011737089201877934,0.000782472613458529,0.001564945226917058,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.003129890453834116,0.002347417840375587,0.001564945226917058,0.000782472613458529,0.003129890453834116,0.003912363067292645,0.005477308294209703,0.002347417840375587,0.003129890453834116,0.003129890453834116,0.005477308294209703,0.000782472613458529,0.003129890453834116,0.003129890453834116,0.000782472613458529,0.000782472613458529,0.001564945226917058,0.000782472613458529,0.001564945226917058,0.002347417840375587,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.003912363067292645,0.000782472613458529,0.002347417840375587,0.001564945226917058,0.001564945226917058,0.001564945226917058,0.00782472613458529,0.001564945226917058,0.000782472613458529,0.000782472613458529,0.002347417840375587,0.007042253521126761,0.000782472613458529,0.002347417840375587,0.003129890453834116,0.000782472613458529,0.000782472613458529,0.002347417840375587,0.000782472613458529,0.002347417840375587,0.000782472613458529,0.001564945226917058,0.005477308294209703,0.008607198748043818,0.003129890453834116,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.005477308294209703,0.002347417840375587,0.003129890453834116,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.001564945226917058,0.002347417840375587,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.002347417840375587,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.001564945226917058,0.000782472613458529,0.002347417840375587,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.002347417840375587,0.000782472613458529,0.000782472613458529,0.001564945226917058,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.001564945226917058,0.000782472613458529,0.003129890453834116,0.001564945226917058,0.002347417840375587,0.001564945226917058,0.001564945226917058,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.001564945226917058,0.003129890453834116,0.001564945226917058,0.000782472613458529,0.001564945226917058,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.001564945226917058,0.001564945226917058,0.001564945226917058,0.000782472613458529,0.000782472613458529,0.002347417840375587,0.001564945226917058,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.003129890453834116,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.001564945226917058,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.001564945226917058,0.000782472613458529,0.001564945226917058,0.001564945226917058,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.00782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.002347417840375587,0.000782472613458529,0.000782472613458529,0.002347417840375587,0.000782472613458529,0.001564945226917058,0.002347417840375587,0.002347417840375587,0.003129890453834116,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.001564945226917058,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.002347417840375587,0.000782472613458529,0.002347417840375587,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.001564945226917058,0.002347417840375587,0.000782472613458529,0.001564945226917058,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.001564945226917058,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.000782472613458529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401898,50대,0.025540275049115914,0.055992141453831044,0.0009823182711198428,0.0019646365422396855,0.004911591355599214,0.019646365422396856,0.0,0.0275049115913556,0.0,0.01768172888015717,0.007858546168958742,0.0029469548133595285,0.0,0.0,0.02455795677799607,0.03339882121807466,0.004911591355599214,0.005893909626719057,0.015717092337917484,0.003929273084479371,0.0019646365422396855,0.0,0.04027504911591356,0.018664047151277015,0.005893909626719057,0.0,0.012770137524557957,0.0068762278978389,0.0029469548133595285,0.0068762278978389,0.005893909626719057,0.0,0.021611001964636542,0.0009823182711198428,0.0,0.03831041257367387,0.0,0.003929273084479371,0.008840864440078585,0.0,0.0009823182711198428,0.0019646365422396855,0.0009823182711198428,0.0009823182711198428,0.0,0.0,0.0,0.014734774066797643,0.0,0.008840864440078585,0.0,0.0019646365422396855,0.0009823182711198428,0.03241650294695481,0.0019646365422396855,0.0019646365422396855,0.0029469548133595285,0.0,0.0029469548133595285,0.0009823182711198428,0.003929273084479371,0.0,0.0,0.0,0.0,0.0,0.0029469548133595285,0.0019646365422396855,0.0029469548133595285,0.0009823182711198428,0.0,0.0019646365422396855,0.0068762278978389,0.0,0.0,0.0,0.0029469548133595285,0.003929273084479371,0.0009823182711198428,0.003929273084479371,0.0,0.014734774066797643,0.023575638506876228,0.010805500982318271,0.0029469548133595285,0.012770137524557957,0.0,0.0,0.0,0.0,0.0,0.0,0.003929273084479371,0.005893909626719057,0.0,0.0,0.0019646365422396855,0.0029469548133595285,0.008840864440078585,0.0009823182711198428,0.0009823182711198428,0.0,0.012770137524557957,0.0,0.005893909626719057,0.0,0.0,0.0,0.0,0.0,0.0,0.009823182711198428,0.0,0.0,0.0,0.003929273084479371,0.0,0.0029469548133595285,0.0019646365422396855,0.004911591355599214,0.0,0.011787819253438114,0.0,0.0,0.0009823182711198428,0.0,0.0019646365422396855,0.0,0.0,0.0,0.0,0.0,0.0,0.0019646365422396855,0.0009823182711198428,0.0,0.0009823182711198428,0.0029469548133595285,0.018664047151277015,0.003929273084479371,0.0,0.0,0.0,0.0,0.005893909626719057,0.0029469548133595285,0.0019646365422396855,0.0,0.0,0.0,0.0009823182711198428,0.0019646365422396855,0.0,0.0,0.0,0.0009823182711198428,0.0,0.0,0.0,0.0009823182711198428,0.0009823182711198428,0.0,0.0009823182711198428,0.0,0.0009823182711198428,0.0,0.0009823182711198428,0.0,0.0,0.0,0.0,0.0,0.0019646365422396855,0.0,0.0,0.0,0.004911591355599214,0.0,0.0,0.0009823182711198428,0.0,0.0,0.0,0.0,0.0,0.0009823182711198428,0.0019646365422396855,0.0,0.0019646365422396855,0.005893909626719057,0.0009823182711198428,0.0,0.0,0.0,0.0,0.0029469548133595285,0.0,0.0,0.0,0.0,0.0,0.0019646365422396855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009823182711198428,0.0,0.0009823182711198428,0.0,0.0,0.0,0.0019646365422396855,0.0,0.0,0.0,0.0,0.0029469548133595285,0.0009823182711198428,0.003929273084479371,0.0,0.003929273084479371,0.0,0.0,0.0009823182711198428,0.0,0.0,0.0019646365422396855,0.0029469548133595285,0.0,0.0009823182711198428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003929273084479371,0.0,0.0,0.0,0.0,0.0009823182711198428,0.0009823182711198428,0.0,0.004911591355599214,0.0009823182711198428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009823182711198428,0.0,0.0019646365422396855,0.0,0.0,0.0,0.0019646365422396855,0.0,0.0,0.0,0.0,0.0,0.0009823182711198428,0.0009823182711198428,0.0,0.0009823182711198428,0.0,0.0019646365422396855,0.0,0.0,0.0009823182711198428,0.0,0.0,0.0009823182711198428,0.0,0.0019646365422396855,0.0009823182711198428,0.0,0.0,0.0,0.0,0.0,0.0,0.0009823182711198428,0.0019646365422396855,0.0019646365422396855,0.0029469548133595285,0.0009823182711198428,0.0009823182711198428,0.003929273084479371,0.0019646365422396855,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0019646365422396855,0.0009823182711198428,0.0009823182711198428,0.005893909626719057,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0019646365422396855,0.0019646365422396855,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0029469548133595285,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0029469548133595285,0.0009823182711198428,0.0019646365422396855,0.0009823182711198428,0.0019646365422396855,0.004911591355599214,0.0019646365422396855,0.004911591355599214,0.0019646365422396855,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0019646365422396855,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0019646365422396855,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0019646365422396855,0.0009823182711198428,0.0009823182711198428,0.0019646365422396855,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0029469548133595285,0.0009823182711198428,0.0009823182711198428,0.0019646365422396855,0.0009823182711198428,0.0019646365422396855,0.0029469548133595285,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0019646365422396855,0.0009823182711198428,0.0019646365422396855,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0029469548133595285,0.0009823182711198428,0.0019646365422396855,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0019646365422396855,0.0009823182711198428,0.003929273084479371,0.0009823182711198428,0.0019646365422396855,0.0009823182711198428,0.0009823182711198428,0.0019646365422396855,0.0019646365422396855,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0019646365422396855,0.0009823182711198428,0.0009823182711198428,0.0019646365422396855,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0019646365422396855,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0019646365422396855,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428,0.0009823182711198428
