화자ID,연령대,VV_어,ECS_어,JX_는,VV_그리하,ECD_여,NNG_나도,NNG_부모,NNG_엄마,JKO_한테,MAG_맨날,NNG_전화,EFN_어야지,VV_가,ECS_ㄴ다,VV_그러,ECE_면서,MAG_항상,VV_보,ECE_면,NNG_은,MAG_더,MAG_못,VV_갈,ETD_는,VA_같,ECD_아,MAG_근데,MAG_이제,JX_도,MAC_그렇지만,NNG_이제,NNG_반,JX_대로,VV_챙기,ECD_게,VV_되,EFN_잖아,NNG_부모님,VA_그렇,NNG_가게,ECD_는데,NNG_요번,MAG_안,VA_좋,ETD_은,NNG_일,VV_있었,ECE_고,MAC_그래서,NNG_적적,VV_하,ETD_ㄹ,ECE_ㄴ데,MAG_언제,NNG_한번,NNG_생각,JKS_이,VV_있,ECD_어,NNG_내가,NNG_볼,VV_때,ETD_ㄴ,MDN_네,ECS_아,NNG_성격,MAG_쪼끔,NNG_남자,VA_가깝,ECD_려,JKS_가,VV_따,ECD_어서,NNG_부분,VV_그리,VV_아,NNG_활동성,VA_높,MAC_그러니까,NNG_산,NNG_마,NNG_계시,MAG_나랑,JX_은,MAG_좀,VA_상관없,ECS_지,JX_만,ECD_어야,MAG_또,VV_알,ECD_니,VXA_싶,NNG_기,ECD_여도,NNG_혼자,VV_계시,MAG_일단,MDT_다른,NNG_자녀,NNG_분,MAG_자주,VV_오시,VV_아니,ECD_니까,MAG_더군다나,NNG_손주,NNG_연락,JKO_을,ECD_지,VXV_않,MAG_물론,MAG_거의,JKO_를,VV_통하,NNG_중간,NNG_역할,VV_오,EFQ_나,VV_싶,NNG_내,NNG_오지랖,ECD_ㄴ데,MDT_어떤,VA_그,NNG_홍,NNG_큰댁,EFN_지,NNG_건,MDT_그,NNG_형제,NNG_대면,VV_없었,EFN_어,NNG_이번,NNG_명절,NNG_때,ECD_아야,EFQ_을까,NNG_저번,NNG_아버지,VA_이렇,NNG_아이,NNG_셋,NNG_얘기,MAG_많이,ECD_라,VV_빠지,VXA_계시,NNG_좀,MAG_왜,MAG_괜히,VA_안쓰럽,ETN_기,NNG_처음,VV_뵀,ETD_을,NNG_말씀,MAG_잘,NNG_차,VV_사,ECD_아서,EFQ_ㄴ가,VA_없,EFN_네,VA_괜하,NNG_마음,NNG_신,VV_시,NNG_어머니,MAG_이렇게,JX_마다,NNG_반찬,VXV_주,ECD_으면,VV_그,NNG_부담,MAG_그냥,NNG_밥,VV_먹,NNG_커피,NNG_한잔,VV_마시,ECD_다가,VV_나오,MAG_번번이,NNG_자식,ECS_다,JKS_는,MAG_한데,VA_고맙,MAG_쪼금,MDT_고런,NNG_자리,EFN_다,NNG_요리,NNG_사람,NNG_음식,MAG_한번,MAG_다,VV_드리,VA_어떻,VV_받아먹,ECD_으니까,NNG_무엇,EFQ_ㄹ까,MAG_어찌,MDT_그런,NNG_사이,VV_끼,VXV_있,JKG_의,NNG_할머니,NNG_경우,NNG_애,VV_도,EFO_우,NNG_리,NNG_양가,NNG_인사,VV_지내,MAC_하지만,VA_크,VV_바라,ECE_지만,MDT_어느,NNG_정도,NNG_입지,MAG_분명히,ECE_지마는,MAG_아직,VV_받아들이,NNG_면,MAG_계속,ECE_게만,VV_들,EFN_거든,NNG_언제쯤,NNG_해소,VV_일하,ECE_거나,NNG_학교,VV_다니,NNG_원,VA_많,VV_시키,ECE_려면,NNG_말,ETD_다는,NNG_게,VA_안타깝,VA_아쉽,VA_다르,NNG_취업,EFN_ㄴ다,NNG_이것저것,VV_찾아보,MAG_너무,NNG_단기간,NNG_당장,NNG_군대,ECE_ㄴ다고,VV_바뀌,ECD_ㄹ지,MAG_또한,VV_모르,NNG_노력,VV_따르,NNG_그때,VV_어떠,ECD_ㄹ까,MDT_이,MAG_같이,NNG_큰애,NNG_자기,VV_거르,NNG_안,ECD_려고,NNG_감독,VXV_보,NNG_지금,NNG_대학,NNG_졸업,NNG_해,NNG_상관,NNG_본인,MAG_어차피,NNG_국비,MAG_지금,EFN_다고,MAG_참,VV_낳,ECD_거든,MAG_어떻게,JX_든,NNG_제대,VV_드,JX_라도,VV_알아보,ECD_게끔,JX_두,MAG_딱,NNG_히,NNG_방법,NNG_진로,NNG_상담,NNG_말뚝,NNG_박,MDT_무슨,VA_들,ECD_ㄴ지,NNG_직업,NNG_전문,NNG_컴퓨터,NNG_능력,MAG_굉장히,NNG_일반,VV_비하,NNG_피시,NNG_방,NNG_수준,JX_밖에,VV_가르치,NNG_이후,JKO_한테서,MAG_인제,VV_빠져나오,VV_걸,NNG_가족,NNG_관계,VV_만들,VV_노,NNG_정리,NNG_정식,NNG_등록,VV_데리,MDN_한,MAG_먼저,VV_데려오,NNG_어,VA_쪼끄맣,NNG_미니,NNG_웨딩,ECD_라도,VV_건지,NNG_집,VA_괜찮,NNG_이동,VXV_놓,EFN_야,NNG_한,ECS_는지,VV_느,ECD_어도,NNG_예전,JX_부터,NNG_교회,NNG_매,VV_벌,NNG_찬송가,VV_불,EFN_ㄹ러라,VA_힘들,MAG_매번,MAG_확실히,NNG_널,MAG_되게,VA_이쁘,ETN_ㅁ,VV_찾아가,MAG_가끔,MAG_그럼,NNG_가야,VV_움직이,MAG_매일,NNG_실천,NNG_거지,ECD_다시피,MAG_막,ECD_니깐,NNG_딸,VA_살갑,VV_달라,NNG_부탁,VV_어렵,MAG_굳이,NNG_전남편,MAG_가다,NNG_통화,JX_나,ECD_아도,ECD_은데,NNG_스트레스,VV_받,NNG_아빠,VA_싫,VV_싫,VXV_가지,NNG_할아버지,NNG_교육,MAG_제대로,VV_가지,VV_싫어하,NNG_거거,JX_야,EFN_아야지,NNG_명절날,NNG_우리집,NNG_오빠,VV_갔잖,VA_편하,NNG_가주,VV_미루,NNG_가기,NNG_불편,NNG_식구,VV_모이,MAG_덜,NNG_편안,VV_삐지,VV_않,VV_말하,VA_재밌,VV_놀라,VV_좋아하,VV_줄,NNG_고모,EFN_내,NNG_서울,VV_즐거우,VXV_말,NNG_사,VV_주,MAG_별로,VV_가리,NNG_식단,NNG_조절,VV_드시,VXV_드리,NNG_별,VV_해하,NNG_자연,VV_만나,VV_원하,NNG_간,NNG_운동,VV_그만두,VV_내려오,VV_놀,MAG_다시,VV_찾아오,VV_말르,VV_까,NNG_신경,VV_쓰,VXV_싶,NNG_작은애,VV_나,ECE_고는,NNG_대화,NNG_테,VV_듣,NNG_주고,MAG_아무래도,VV_알아주,ETD_ㄴ단,NNG_전문대,NNG_지,VV_자,NNG_길,VV_찾,EFQ_는다고,NNG_재미,VV_박,MAG_그러면,NNG_입학,NNG_기술,VV_배우,VV_옮기,NNG_주소,NNG_지도,NNG_이쪽,NNG_인제,NNG_도움,NNG_성인,ECD_라서,EFN_ㄴ대,VV_떨어지,ECE_나,NNG_밑,ECE_건,NNG_나중,NNG_혼인,NNG_신고,MDT_이런,NNG_시,NNG_시간,VV_지나,NNG_다음,NNG_결혼식,NNG_저녁,NNG_지가,NNG_남,NNG_종교가,NNG_불교,NNG_기독,NNG_교니,VV_예배드리,NNG_나한,VV_스,VV_이쁘,VV_맞,MAG_잠깐,VV_쉬,VV_나가,VV_뵙,VV_피곤하,MAG_그래서,EFN_ㄴ데
SD2401714,40대,0.005577689243027889,0.020717131474103586,0.026294820717131476,0.005577689243027889,0.002390438247011952,0.0015936254980079682,0.0015936254980079682,0.004780876494023904,0.00398406374501992,0.0015936254980079682,0.0015936254980079682,0.0007968127490039841,0.00796812749003984,0.0031872509960159364,0.01195219123505976,0.002390438247011952,0.0007968127490039841,0.009561752988047808,0.008764940239043825,0.00398406374501992,0.002390438247011952,0.0015936254980079682,0.00398406374501992,0.014342629482071713,0.009561752988047808,0.006374501992031873,0.00796812749003984,0.022310756972111555,0.02390438247011952,0.0007968127490039841,0.005577689243027889,0.0007968127490039841,0.0007968127490039841,0.0031872509960159364,0.015139442231075698,0.016733067729083666,0.00398406374501992,0.0015936254980079682,0.008764940239043825,0.0007968127490039841,0.009561752988047808,0.0007968127490039841,0.005577689243027889,0.007171314741035857,0.007171314741035857,0.0007968127490039841,0.0007968127490039841,0.034262948207171316,0.002390438247011952,0.0007968127490039841,0.03346613545816733,0.011155378486055778,0.005577689243027889,0.00398406374501992,0.005577689243027889,0.004780876494023904,0.01593625498007968,0.00796812749003984,0.004780876494023904,0.00398406374501992,0.0007968127490039841,0.0015936254980079682,0.0199203187250996,0.0015936254980079682,0.011155378486055778,0.002390438247011952,0.0007968127490039841,0.0007968127490039841,0.0015936254980079682,0.0007968127490039841,0.016733067729083666,0.0015936254980079682,0.005577689243027889,0.0031872509960159364,0.0031872509960159364,0.00796812749003984,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0015936254980079682,0.0015936254980079682,0.0007968127490039841,0.002390438247011952,0.005577689243027889,0.023107569721115537,0.0007968127490039841,0.0007968127490039841,0.0031872509960159364,0.006374501992031873,0.0015936254980079682,0.002390438247011952,0.0015936254980079682,0.0015936254980079682,0.0007968127490039841,0.0015936254980079682,0.0015936254980079682,0.0015936254980079682,0.0015936254980079682,0.0007968127490039841,0.0007968127490039841,0.002390438247011952,0.0031872509960159364,0.0007968127490039841,0.002390438247011952,0.005577689243027889,0.0015936254980079682,0.0015936254980079682,0.0015936254980079682,0.011155378486055778,0.008764940239043825,0.004780876494023904,0.0031872509960159364,0.002390438247011952,0.013545816733067729,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.004780876494023904,0.0007968127490039841,0.0031872509960159364,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0015936254980079682,0.005577689243027889,0.0007968127490039841,0.002390438247011952,0.002390438247011952,0.0007968127490039841,0.002390438247011952,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.00398406374501992,0.0007968127490039841,0.0015936254980079682,0.006374501992031873,0.00398406374501992,0.0031872509960159364,0.0007968127490039841,0.0015936254980079682,0.0015936254980079682,0.0015936254980079682,0.0007968127490039841,0.0031872509960159364,0.002390438247011952,0.0015936254980079682,0.0015936254980079682,0.0007968127490039841,0.002390438247011952,0.0015936254980079682,0.00398406374501992,0.0007968127490039841,0.00398406374501992,0.0007968127490039841,0.0007968127490039841,0.0031872509960159364,0.0015936254980079682,0.002390438247011952,0.0007968127490039841,0.0007968127490039841,0.0031872509960159364,0.0007968127490039841,0.005577689243027889,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0015936254980079682,0.0031872509960159364,0.0007968127490039841,0.005577689243027889,0.007171314741035857,0.0007968127490039841,0.0031872509960159364,0.00398406374501992,0.0015936254980079682,0.0015936254980079682,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0015936254980079682,0.0015936254980079682,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0031872509960159364,0.002390438247011952,0.00796812749003984,0.0007968127490039841,0.0015936254980079682,0.0007968127490039841,0.0031872509960159364,0.0015936254980079682,0.0031872509960159364,0.0007968127490039841,0.0007968127490039841,0.0015936254980079682,0.0015936254980079682,0.0015936254980079682,0.0015936254980079682,0.004780876494023904,0.0015936254980079682,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0015936254980079682,0.0015936254980079682,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.002390438247011952,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0015936254980079682,0.0031872509960159364,0.002390438247011952,0.0015936254980079682,0.002390438247011952,0.00398406374501992,0.0007968127490039841,0.0007968127490039841,0.00398406374501992,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0015936254980079682,0.002390438247011952,0.0015936254980079682,0.0007968127490039841,0.002390438247011952,0.0007968127490039841,0.0015936254980079682,0.0007968127490039841,0.0007968127490039841,0.0015936254980079682,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0015936254980079682,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0031872509960159364,0.0015936254980079682,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0015936254980079682,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0015936254980079682,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0015936254980079682,0.0015936254980079682,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.002390438247011952,0.0007968127490039841,0.0007968127490039841,0.0015936254980079682,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0015936254980079682,0.0007968127490039841,0.0007968127490039841,0.0015936254980079682,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401715,40대,0.0018867924528301887,0.04339622641509434,0.022641509433962263,0.002830188679245283,0.0018867924528301887,0.0009433962264150943,0.0,0.0037735849056603774,0.0009433962264150943,0.0,0.002830188679245283,0.0018867924528301887,0.016037735849056604,0.0,0.010377358490566037,0.0,0.0,0.006603773584905661,0.0047169811320754715,0.0009433962264150943,0.0018867924528301887,0.0009433962264150943,0.002830188679245283,0.02169811320754717,0.010377358490566037,0.012264150943396227,0.007547169811320755,0.0,0.01509433962264151,0.0,0.0,0.0,0.0,0.0018867924528301887,0.016981132075471698,0.016037735849056604,0.0047169811320754715,0.0,0.002830188679245283,0.0,0.006603773584905661,0.0,0.01981132075471698,0.002830188679245283,0.005660377358490566,0.0009433962264150943,0.0,0.048113207547169815,0.0018867924528301887,0.0,0.05188679245283019,0.008490566037735849,0.002830188679245283,0.0009433962264150943,0.0018867924528301887,0.0018867924528301887,0.01509433962264151,0.005660377358490566,0.0037735849056603774,0.0,0.0,0.0,0.012264150943396227,0.0,0.011320754716981131,0.0018867924528301887,0.0,0.0,0.0,0.0,0.014150943396226415,0.0,0.011320754716981131,0.0,0.0037735849056603774,0.0009433962264150943,0.0,0.0,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0,0.0,0.007547169811320755,0.009433962264150943,0.0,0.0,0.0018867924528301887,0.0037735849056603774,0.002830188679245283,0.002830188679245283,0.0009433962264150943,0.006603773584905661,0.0,0.0,0.0,0.0,0.0,0.0018867924528301887,0.0,0.0,0.002830188679245283,0.0,0.0018867924528301887,0.0037735849056603774,0.0,0.0,0.0018867924528301887,0.009433962264150943,0.016981132075471698,0.008490566037735849,0.0,0.0,0.008490566037735849,0.0009433962264150943,0.0,0.0,0.005660377358490566,0.0,0.0009433962264150943,0.0,0.0,0.0009433962264150943,0.0,0.0037735849056603774,0.0,0.0,0.0009433962264150943,0.0009433962264150943,0.005660377358490566,0.0,0.0,0.0,0.005660377358490566,0.0009433962264150943,0.0,0.0018867924528301887,0.0,0.0009433962264150943,0.0,0.0,0.0009433962264150943,0.0,0.0009433962264150943,0.0009433962264150943,0.0018867924528301887,0.0,0.0,0.0,0.0,0.0018867924528301887,0.0,0.0,0.0009433962264150943,0.0,0.0,0.002830188679245283,0.0,0.0037735849056603774,0.0009433962264150943,0.0018867924528301887,0.006603773584905661,0.0,0.0037735849056603774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009433962264150943,0.007547169811320755,0.005660377358490566,0.0047169811320754715,0.002830188679245283,0.009433962264150943,0.0,0.0018867924528301887,0.0,0.0,0.0,0.002830188679245283,0.002830188679245283,0.0,0.0,0.0047169811320754715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009433962264150943,0.0018867924528301887,0.0,0.0037735849056603774,0.002830188679245283,0.0018867924528301887,0.0,0.002830188679245283,0.0,0.0,0.0,0.0,0.0,0.0,0.002830188679245283,0.0009433962264150943,0.002830188679245283,0.002830188679245283,0.0037735849056603774,0.0,0.0,0.0,0.0,0.0,0.0009433962264150943,0.0,0.005660377358490566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009433962264150943,0.0,0.0,0.0018867924528301887,0.0,0.0,0.0009433962264150943,0.0,0.0018867924528301887,0.0,0.0,0.0,0.0009433962264150943,0.0,0.0018867924528301887,0.002830188679245283,0.0,0.0018867924528301887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009433962264150943,0.0018867924528301887,0.0,0.0,0.002830188679245283,0.0047169811320754715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009433962264150943,0.0,0.0018867924528301887,0.0009433962264150943,0.0,0.0009433962264150943,0.0018867924528301887,0.0,0.0,0.0009433962264150943,0.0037735849056603774,0.0009433962264150943,0.0,0.0009433962264150943,0.0,0.0,0.0,0.0,0.0047169811320754715,0.0,0.0009433962264150943,0.0,0.0,0.0009433962264150943,0.0009433962264150943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009433962264150943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009433962264150943,0.0,0.0,0.0,0.0,0.0009433962264150943,0.0009433962264150943,0.0,0.0009433962264150943,0.005660377358490566,0.0009433962264150943,0.0,0.0018867924528301887,0.0,0.0018867924528301887,0.0,0.0,0.0,0.0,0.0009433962264150943,0.0,0.002830188679245283,0.0018867924528301887,0.0,0.0,0.0,0.0,0.0,0.0,0.006603773584905661,0.0009433962264150943,0.0,0.0009433962264150943,0.0018867924528301887,0.0,0.0,0.0,0.006603773584905661,0.0009433962264150943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009433962264150943,0.0,0.0,0.0,0.0009433962264150943,0.0,0.0,0.0037735849056603774,0.0009433962264150943,0.0,0.0,0.0,0.0018867924528301887,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.002830188679245283,0.002830188679245283,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.002830188679245283,0.0018867924528301887,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.002830188679245283,0.002830188679245283,0.0009433962264150943,0.0009433962264150943,0.002830188679245283,0.0018867924528301887,0.0009433962264150943,0.002830188679245283,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0047169811320754715,0.0009433962264150943,0.0009433962264150943,0.0037735849056603774,0.0037735849056603774,0.0018867924528301887,0.0018867924528301887,0.008490566037735849,0.0009433962264150943,0.002830188679245283,0.0009433962264150943,0.0018867924528301887,0.0009433962264150943,0.0037735849056603774,0.0018867924528301887,0.0018867924528301887,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0037735849056603774,0.0009433962264150943,0.0009433962264150943,0.002830188679245283,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0018867924528301887,0.0018867924528301887,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0018867924528301887,0.0009433962264150943,0.0037735849056603774,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0018867924528301887,0.0009433962264150943,0.0009433962264150943,0.002830188679245283,0.0018867924528301887,0.0018867924528301887,0.0009433962264150943,0.0018867924528301887,0.0018867924528301887,0.0018867924528301887,0.0009433962264150943,0.0018867924528301887,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0018867924528301887,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0047169811320754715,0.002830188679245283,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.002830188679245283,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0047169811320754715,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0018867924528301887,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943
