화자ID,연령대,NNG_지금,JX_까지,NNG_여행지,MAG_가장,VA_좋,ETD_ㄴ,JKS_가,EFN_어,NNG_여수,NNG_경주,VA_낫,ECD_지,VXV_않,JX_는,MAG_근데,NNG_여,VV_가,ETD_을,NNG_때,NNG_애,NNG_첨성대,JX_도,VV_있,ECE_고,NNG_묘,VV_보,JKO_한테,NNG_교육적,MAG_되게,NNG_생각,EFN_더라,NNG_한옥,NNG_마을,JX_만,ECD_아서,VA_그렇,ECD_ㄴ지,MAG_더,VV_갈,EFQ_ㄹ까,NNG_숙소,JKO_를,MAG_그러면,JX_은,NNG_인,VV_피,ECD_니,NNG_티,NNG_풀이,ETD_다는,MDT_그,NNG_풀,NNG_빌라,MAG_별로,ETD_라는,VV_아,ECS_아,MAG_차라리,VV_푸,ETD_ㄹ,VV_끼,EFQ_리,VV_놀,MAG_그냥,NNG_커피,VV_마시,NNG_맥주,ETD_는,JKS_이,VV_들어가,ECD_아야,VV_되,EFN_잖아,VV_그러,ECD_니까,MAG_너무,VA_귀찮,NNG_고,NNG_아침,MAG_또,VV_하,VV_날,NNG_우리,VV_지키,ECS_어,ECE_면서,VA_편하,ECD_게,ETN_기,JKS_는,NNG_한데,VV_그리하,ECD_여도,MAG_이제,NNG_바다,NNG_풍경,JX_이나,VA_이렇,EFN_라고,MAG_그럼,NNG_이번,NNG_어머니,NNG_칠순,NNG_형님,VV_자,NNG_얘기,ECD_어,VV_가시,NNG_내가,NNG_기억,VV_남,ECE_지만,VV_힘들,ECE_면,MAG_안,VA_같,ETD_은,VV_들,EFN_거든,VA_가깝,JX_나,MDT_이런,NNG_데는,NNG_어,VV_좋아하,EFN_지,MAG_한데,MAG_쪼끔,NNG_데로,VV_잡,VV_먹,VV_걸,ECE_나,VV_싸,VV_말,NNG_주변,NNG_맛,NNG_집,NNG_위주,VV_어,EFN_네,NNG_한번,NNG_상의,ECD_어서,MDT_어느,ECS_ㄴ지,NNG_산,MAG_한번,VV_정하,NNG_여름휴가,NNG_여름,VV_돌아다니,VA_힘들,MAG_아예,NNG_물,VV_낫,VV_그리,VV_일하,NNG_조,NNG_라,NNG_테라스,NNG_리조트,VV_알아보,NNG_그때,MAG_엄청,NNG_쌀,VV_그,ECD_어야,NNG_셋,VA_가늘,MAG_같이,VV_아니,MAG_따로,EFQ_을까,VV_비싸,NNG_지난번,VV_물어보,NNG_가족,NNG_패키지,NNG_할인,MAG_많이,ECD_는데,NNG_만약,NNG_경우,MAG_거의,MDN_한,NNG_요,NNG_정도,VA_비싸,VA_그,ECE_ㄴ데,NNG_성수기,NNG_이면,MAG_좀,NNG_시기,VV_피하,ECD_ㄹ지,VV_싶,MDN_네,NNG_테,NNG_날짜,NNG_후반,ECS_는지,ECE_ㄴ다고,NNG_가격,NNG_금액,ECD_아,ECE_자,NNG_계곡,JKO_을,MAG_하기는,NNG_당일,NNG_가기,ECD_은데,NNG_근처,VV_좋,ECD_으면,JX_이,MAC_그러면,NNG_일단,ECD_아도,VA_괜찮,VV_깨끗하,MAG_오래,MAG_못,ECD_거든,VA_춥,VA_덥,NNG_휴가,MAG_일단,NNG_기준,MAG_다시,NNG_은,MAG_딱,MAG_이렇게,VV_나오,MAG_먼저,ECD_으니까,VV_스,VXV_보,VXA_싶,VV_가라,EFQ_려나,NNG_언니,MAG_멀리,NNG_부담,NNG_골프,VV_빼,NNG_엄마,MAG_무조건,ECD_려고,ECS_ㄴ다,ETD_란,NNG_말,EFN_야,VV_줄이,EFQ_자고,VXV_주,VV_가지,MAG_막,VV_쉬,VV_오,VA_바쁘,ECD_여,NNG_다리,VV_아프,MAG_아주,ECS_다,VV_맞,ECD_어도,MAG_최대한,NNG_밥,EFQ_는다고,NNG_라면,VV_끓이,MDT_그런,NNG_가야,MAG_있다,NNG_강아지,JX_를,NNG_사람,VA_없,VXV_있,NNG_순,MAG_굳이,VV_까,NNG_신경,VV_쓰이,VA_길,NNG_오라,VV_맞추,EFN_어야지,NNG_호텔,VV_맡기,NNG_건,NNG_불편,VV_해하,NNG_요즘,NNG_이제,VA_많,NNG_성격,MAC_그러니까,NNG_엄두,VV_나,VV_늘,NNG_여행,NNG_해,MAG_지금,VA_어리,MAG_쪼금,NNG_더,NNG_시,NNG_시해,ETD_ㄴ단,JX_야,NNG_이,VV_보이,MAG_왜냐하면,VV_싫어하,NNG_캐리,NNG_비,NNG_안,NNG_베이,ECS_을지,VV_물,NNG_에버랜드,MAG_잘,NNG_오더,JX_라고,ECD_더라도,NNG_하루,NNG_대부도,EFN_대,NNG_결혼식,NNG_간,NNG_별,NNG_개지,NNG_가면,NNG_힘,MAC_그래서,NNG_평일,VV_내,NNG_주말,NNG_날,NNG_방학,MAG_어차피,NNG_의미,EFQ_으려나,NNG_해외,VV_낳,NNG_국내,VV_알,MAG_딱히,VV_듣,NNG_입,NNG_시선,VV_묵,EFQ_나,VV_모르,NNG_이랑,VA_맛있,MAG_아무튼,MDT_뭔,NNG_가,MAG_계속,MAG_잠깐,NNG_여건,JX_든,VV_오래가,NNG_주일,VA_짧,NNG_휴양림,MAG_아직,NNG_구체적,NNG_보고,NNG_통화,ECS_ㄴ가,NNG_인제,NNG_기간,NNG_예약,EFN_아야지,NNG_건지,NNG_장소,VV_놓,NNG_지역,VXV_놓,MAG_인제,EFN_다고,MAG_다,ECE_려면,NNG_바닷가,NNG_태안,NNG_앞,NNG_차,VV_타,NNG_기,NNG_해외여행,NNG_작년,NNG_단시간,NNG_마음,NNG_외지,NNG_동안,NNG_아,NNG_다음,NNG_주,NNG_친구,VV_만나,NNG_일,NNG_일정,NNG_며칠,JX_부터,NNG_객실,ECE_라든지,NNG_기준일,NNG_방,NNG_하나,JKG_의,VV_묻,NNG_결정,NNG_극성,NNG_수기,JKS_라서,NNG_이상,NNG_추천,VXA_만하,VV_받,EFQ_은가,MDT_이,NNG_학원,MAG_미리,ECD_고서,NNG_학교,VV_겹치,NNG_음,VA_크,NNG_방향,NNG_처음,NNG_막,VV_치,MAG_약간,NNG_차이,VV_일어나,NNG_오전,MDN_두,NNG_시간,VV_들어오,NNG_상관,NNG_최대한,VV_없,NNG_장모,NNG_연세,NNG_놀이,VV_나가,ECS_지,NNG_가실,MAG_특히,NNG_음식,VV_오시,VXV_말,EFQ_ㄹ라고,NNG_준비,VV_갖,NNG_가시,NNG_하려,EFN_다,NNG_모,NNG_대,VV_않,NNG_놀이방,MAG_천천히,EFN_마,NNG_중학생,NNG_초등학생,NNG_고학년,NNG_누나,ECE_으면서,NNG_유아,NNG_지도,NNG_저번,NNG_용인,VV_당기,NNG_달인,NNG_중순쯤,MAG_슬슬,NNG_제일,NNG_문제지,JKS_은,VA_쉽,JX_마다,NNG_부분,NNG_협의,VV_때
SD2400382,40대,0.0,0.0008438818565400844,0.0016877637130801688,0.0,0.010970464135021098,0.020253164556962026,0.009282700421940928,0.0,0.00590717299578059,0.004219409282700422,0.002531645569620253,0.010126582278481013,0.00590717299578059,0.026160337552742614,0.002531645569620253,0.0,0.019409282700421943,0.006751054852320675,0.010126582278481013,0.007594936708860759,0.0,0.017721518987341773,0.010970464135021098,0.04135021097046414,0.0,0.00590717299578059,0.002531645569620253,0.0008438818565400844,0.002531645569620253,0.002531645569620253,0.0,0.0,0.0,0.004219409282700422,0.005063291139240506,0.005063291139240506,0.0,0.0033755274261603376,0.008438818565400843,0.0,0.005063291139240506,0.01181434599156118,0.0,0.010126582278481013,0.0016877637130801688,0.0,0.0008438818565400844,0.0,0.0,0.0008438818565400844,0.005063291139240506,0.0008438818565400844,0.0,0.0008438818565400844,0.0,0.0008438818565400844,0.005063291139240506,0.0,0.0,0.016877637130801686,0.0,0.0,0.004219409282700422,0.002531645569620253,0.0008438818565400844,0.0,0.0,0.02109704641350211,0.01350210970464135,0.0,0.004219409282700422,0.01181434599156118,0.004219409282700422,0.006751054852320675,0.015189873417721518,0.005063291139240506,0.0,0.0,0.0,0.00590717299578059,0.039662447257383965,0.0,0.0,0.0,0.012658227848101266,0.002531645569620253,0.0008438818565400844,0.009282700421940928,0.010126582278481013,0.00590717299578059,0.002531645569620253,0.0033755274261603376,0.0016877637130801688,0.0033755274261603376,0.002531645569620253,0.0,0.006751054852320675,0.010126582278481013,0.0008438818565400844,0.0008438818565400844,0.0016877637130801688,0.0,0.0016877637130801688,0.0,0.0008438818565400844,0.006751054852320675,0.005063291139240506,0.0,0.0008438818565400844,0.0,0.0,0.0008438818565400844,0.0008438818565400844,0.005063291139240506,0.005063291139240506,0.014345991561181435,0.008438818565400843,0.0,0.0008438818565400844,0.0,0.0033755274261603376,0.002531645569620253,0.0008438818565400844,0.0,0.002531645569620253,0.0,0.0,0.0008438818565400844,0.0008438818565400844,0.0016877637130801688,0.0016877637130801688,0.0,0.0,0.0008438818565400844,0.0,0.0,0.0,0.0,0.0,0.0008438818565400844,0.0008438818565400844,0.0016877637130801688,0.0,0.010126582278481013,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.004219409282700422,0.004219409282700422,0.0,0.0,0.0016877637130801688,0.0033755274261603376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004219409282700422,0.005063291139240506,0.0008438818565400844,0.0,0.0016877637130801688,0.0033755274261603376,0.0,0.0,0.002531645569620253,0.0,0.0,0.004219409282700422,0.0,0.0,0.004219409282700422,0.0,0.0,0.0,0.0033755274261603376,0.0008438818565400844,0.0,0.004219409282700422,0.0,0.0016877637130801688,0.0,0.0008438818565400844,0.0,0.002531645569620253,0.004219409282700422,0.0008438818565400844,0.0,0.0033755274261603376,0.0,0.0,0.0,0.004219409282700422,0.0008438818565400844,0.0,0.0016877637130801688,0.0,0.0,0.0008438818565400844,0.0033755274261603376,0.0,0.004219409282700422,0.0,0.0008438818565400844,0.007594936708860759,0.0,0.0,0.0,0.0016877637130801688,0.0,0.0,0.0016877637130801688,0.0,0.0,0.0016877637130801688,0.0008438818565400844,0.002531645569620253,0.0,0.0,0.0033755274261603376,0.0,0.0,0.0,0.002531645569620253,0.00590717299578059,0.0,0.0016877637130801688,0.0008438818565400844,0.0,0.004219409282700422,0.0008438818565400844,0.0,0.005063291139240506,0.0,0.0033755274261603376,0.00590717299578059,0.0008438818565400844,0.0,0.0016877637130801688,0.0,0.0,0.0033755274261603376,0.0,0.002531645569620253,0.0008438818565400844,0.0016877637130801688,0.0,0.0,0.0008438818565400844,0.0,0.0,0.00590717299578059,0.0008438818565400844,0.0,0.0016877637130801688,0.0016877637130801688,0.0016877637130801688,0.0,0.0016877637130801688,0.0,0.0,0.0,0.002531645569620253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00590717299578059,0.0,0.0,0.004219409282700422,0.0,0.0008438818565400844,0.005063291139240506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005063291139240506,0.0008438818565400844,0.0,0.0008438818565400844,0.0,0.0,0.0,0.0,0.0008438818565400844,0.0016877637130801688,0.0,0.0016877637130801688,0.0,0.0,0.0008438818565400844,0.002531645569620253,0.0,0.0008438818565400844,0.0,0.0,0.0,0.0,0.0,0.0,0.0016877637130801688,0.0016877637130801688,0.0,0.0,0.0,0.0016877637130801688,0.0016877637130801688,0.004219409282700422,0.0016877637130801688,0.0008438818565400844,0.0,0.0,0.0008438818565400844,0.0,0.0008438818565400844,0.0,0.0,0.0,0.0,0.0,0.0,0.0008438818565400844,0.0,0.0016877637130801688,0.0,0.0016877637130801688,0.0008438818565400844,0.0,0.0008438818565400844,0.0,0.0033755274261603376,0.0033755274261603376,0.0008438818565400844,0.0,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0016877637130801688,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.002531645569620253,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0033755274261603376,0.0016877637130801688,0.0016877637130801688,0.0008438818565400844,0.0016877637130801688,0.002531645569620253,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0016877637130801688,0.0008438818565400844,0.002531645569620253,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.00590717299578059,0.0033755274261603376,0.004219409282700422,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0016877637130801688,0.002531645569620253,0.0008438818565400844,0.0008438818565400844,0.004219409282700422,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0016877637130801688,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.002531645569620253,0.0008438818565400844,0.0008438818565400844,0.0016877637130801688,0.0016877637130801688,0.0016877637130801688,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0016877637130801688,0.0008438818565400844,0.0016877637130801688,0.0033755274261603376,0.0008438818565400844,0.0033755274261603376,0.0008438818565400844,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0016877637130801688,0.0033755274261603376,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0033755274261603376,0.0008438818565400844,0.0008438818565400844
SD2400383,40대,0.0007855459544383347,0.003142183817753339,0.002356637863315004,0.0007855459544383347,0.01021209740769835,0.01021209740769835,0.0204241948153967,0.002356637863315004,0.0007855459544383347,0.003142183817753339,0.0007855459544383347,0.007855459544383346,0.002356637863315004,0.02749410840534171,0.00864100549882168,0.0007855459544383347,0.024351924587588374,0.007855459544383346,0.007855459544383346,0.007069913589945012,0.0007855459544383347,0.024351924587588374,0.015710919088766692,0.03534956794972506,0.0007855459544383347,0.01021209740769835,0.002356637863315004,0.0007855459544383347,0.00864100549882168,0.003142183817753339,0.0015710919088766694,0.0007855459544383347,0.0007855459544383347,0.004713275726630008,0.006284367635506678,0.007855459544383346,0.0007855459544383347,0.0054988216810683424,0.010997643362136685,0.003142183817753339,0.003142183817753339,0.012568735271013355,0.006284367635506678,0.018067556952081697,0.003927729772191673,0.002356637863315004,0.002356637863315004,0.002356637863315004,0.0015710919088766694,0.0007855459544383347,0.0054988216810683424,0.0015710919088766694,0.0015710919088766694,0.0007855459544383347,0.0007855459544383347,0.0015710919088766694,0.014139827179890024,0.002356637863315004,0.0007855459544383347,0.02199528672427337,0.0015710919088766694,0.0015710919088766694,0.00864100549882168,0.009426551453260016,0.0007855459544383347,0.0015710919088766694,0.0007855459544383347,0.0204241948153967,0.01178318931657502,0.0007855459544383347,0.007855459544383346,0.012568735271013355,0.004713275726630008,0.009426551453260016,0.010997643362136685,0.004713275726630008,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.00864100549882168,0.014139827179890024,0.0007855459544383347,0.002356637863315004,0.0007855459544383347,0.010997643362136685,0.002356637863315004,0.002356637863315004,0.01178318931657502,0.007069913589945012,0.003927729772191673,0.0015710919088766694,0.002356637863315004,0.0015710919088766694,0.002356637863315004,0.003927729772191673,0.0007855459544383347,0.002356637863315004,0.003927729772191673,0.0015710919088766694,0.002356637863315004,0.009426551453260016,0.002356637863315004,0.002356637863315004,0.003142183817753339,0.002356637863315004,0.003927729772191673,0.0015710919088766694,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.0015710919088766694,0.0007855459544383347,0.007069913589945012,0.002356637863315004,0.007855459544383346,0.003927729772191673,0.0007855459544383347,0.0015710919088766694,0.0007855459544383347,0.003142183817753339,0.003927729772191673,0.0015710919088766694,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.0015710919088766694,0.004713275726630008,0.003927729772191673,0.003927729772191673,0.002356637863315004,0.0015710919088766694,0.0015710919088766694,0.002356637863315004,0.0015710919088766694,0.0015710919088766694,0.0007855459544383347,0.0007855459544383347,0.002356637863315004,0.0007855459544383347,0.0007855459544383347,0.0054988216810683424,0.0007855459544383347,0.007855459544383346,0.0015710919088766694,0.0015710919088766694,0.0007855459544383347,0.003927729772191673,0.0007855459544383347,0.0015710919088766694,0.003142183817753339,0.002356637863315004,0.003927729772191673,0.004713275726630008,0.0015710919088766694,0.0007855459544383347,0.0015710919088766694,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.0015710919088766694,0.006284367635506678,0.0015710919088766694,0.0007855459544383347,0.0007855459544383347,0.0015710919088766694,0.002356637863315004,0.003142183817753339,0.0007855459544383347,0.0007855459544383347,0.003142183817753339,0.0007855459544383347,0.0015710919088766694,0.0007855459544383347,0.0007855459544383347,0.003142183817753339,0.0007855459544383347,0.0015710919088766694,0.0007855459544383347,0.0007855459544383347,0.002356637863315004,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.003142183817753339,0.0015710919088766694,0.0015710919088766694,0.002356637863315004,0.0007855459544383347,0.0007855459544383347,0.009426551453260016,0.0007855459544383347,0.0007855459544383347,0.0015710919088766694,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.002356637863315004,0.0015710919088766694,0.002356637863315004,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.004713275726630008,0.0007855459544383347,0.003927729772191673,0.003927729772191673,0.0007855459544383347,0.003927729772191673,0.0007855459544383347,0.002356637863315004,0.0007855459544383347,0.0007855459544383347,0.0015710919088766694,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.0015710919088766694,0.0007855459544383347,0.0015710919088766694,0.003142183817753339,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.002356637863315004,0.0007855459544383347,0.0015710919088766694,0.0015710919088766694,0.0015710919088766694,0.0015710919088766694,0.0007855459544383347,0.0007855459544383347,0.0015710919088766694,0.0007855459544383347,0.0007855459544383347,0.0015710919088766694,0.0015710919088766694,0.002356637863315004,0.0007855459544383347,0.003927729772191673,0.0015710919088766694,0.0007855459544383347,0.0007855459544383347,0.0015710919088766694,0.004713275726630008,0.0015710919088766694,0.0015710919088766694,0.0015710919088766694,0.0007855459544383347,0.002356637863315004,0.0015710919088766694,0.0007855459544383347,0.0007855459544383347,0.0015710919088766694,0.0007855459544383347,0.0015710919088766694,0.0007855459544383347,0.003927729772191673,0.0015710919088766694,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.0015710919088766694,0.0007855459544383347,0.0015710919088766694,0.0007855459544383347,0.0015710919088766694,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.003142183817753339,0.0007855459544383347,0.0015710919088766694,0.0015710919088766694,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.0015710919088766694,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.0015710919088766694,0.0007855459544383347,0.002356637863315004,0.0015710919088766694,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.0015710919088766694,0.0007855459544383347,0.002356637863315004,0.0007855459544383347,0.0015710919088766694,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.0015710919088766694,0.0007855459544383347,0.0007855459544383347,0.0015710919088766694,0.0007855459544383347,0.003142183817753339,0.003142183817753339,0.003927729772191673,0.003142183817753339,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.002356637863315004,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.002356637863315004,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.0015710919088766694,0.0007855459544383347,0.0007855459544383347,0.0007855459544383347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
