화자ID,연령대,NNG_달,NNG_전,NNG_시,NNG_모노,MDN_세,NNG_키,VV_가,ETD_ㄴ,NNG_기억,NNG_그때,NNG_배,ECS_아,VV_가지,ECE_고,NNG_언니,NNG_처음,NNG_국내,JX_도,VV_아니,NNG_해외,VV_갈,ECD_니까,MAG_너무,VA_재밌,EFN_라고요,MAG_근데,NNG_티,MAG_몬,JX_이,NNG_요새,NNG_이상,ECD_게,VV_되,ECD_어서,JX_는,VV_싸,ECD_는데,MAG_좀,VA_안타깝,ETN_기,VV_하,VV_그리하,EFN_어요,NNG_언,VV_니,NNG_여행,VXA_싶,ETD_은,VV_있,MAG_못,VV_보,ETD_ㄹ,NNG_돈,MAG_그냥,NNG_블라,NNG_디,NNG_보스,NNG_토크,NNG_대,JX_만,NNG_이랑,NNG_동유럽,EFN_거든요,VV_아,VV_상하,ECD_어도,VA_짧,ECD_아서,JKS_는,NNG_이번,JX_까지,VV_일하,NNG_친구,NNG_베트남,JKS_이,NNG_옆,NNG_태국,NNG_예정,VA_길,NNG_해,EFN_요,VV_절,ETD_는,NNG_사실,JKS_가,MAG_제일,VV_남,VV_저,EFO_렴,NNG_여름,MAG_많이,VA_덥,NNG_비,VV_오,VV_타,NNG_택시비,NNG_유럽,ECD_라고,NNG_생각,NNG_비행기,VA_좋,NNG_언어,MAG_잘,NNG_못,NNG_기본적,NNG_영어,ECE_면,NNG_폰,NNG_번역,MAG_다,VA_괜찮,VV_알,ECD_니,NNG_제스처,JKO_를,MAG_아주,NNG_완벽,VA_같,EFN_아요,MAG_같이,MAG_더,NNG_해진,NNG_욕실,VV_쓰,NNG_때,VV_치,NNG_구들,VA_그렇,ECD_ㄴ지,MAG_덜,EFN_네,VV_이러,VV_듣,VV_그리,NNG_일본어,MAG_아예,MAG_거의,VV_없었,NNG_공부,VA_아쉽,ECD_여도,NNG_버스,NNG_일본,JKO_한테,NNG_말,JKO_을,MAG_참,NNG_위험,EFN_잖아요,NNG_다음,MAG_또,NNG_가기,VA_힘들,EFN_죠,NNG_뱃멀미,VA_없,ECD_어,VXV_가지,MAG_혹시,VV_몰르,NNG_약,VV_사,MDT_그,NNG_어치,VV_잃어버리,MAC_그래서,VA_슬프,EFN_에요,NNG_추억,MAG_안,MAG_꼭,NNG_가야,EFN_다,NNG_시간,VA_아깝,NNG_환전,NNG_카드,MAG_훨씬,VA_낫,NNG_펜,NNG_형식,NNG_숙박비,NNG_예,MAG_되게,VV_비싸,NNG_편안,VV_원하,NNG_사람,NNG_조금,VV_묵,NNG_하루,NNG_정도,NNG_금액,NNG_좀,ECS_다,VV_그러,JX_은,NNG_개인적,NNG_호텔,NNG_관리,ECS_어,NNG_주고,MDT_다른,NNG_분,NNG_안심,NNG_느낌,NNG_앤,MDT_어떤,ECD_은데,NNG_가족,NNG_바비큐,JX_나,NNG_음식,NNG_숙소,NNG_아파트,VV_빌리,VA_친하,NNG_사이,NNG_면,VV_맞,NNG_에어,ECD_으니까,NNG_범죄,ETD_을,NNG_카메라,NNG_몰,NNG_카,NNG_설치,NNG_주의,NNG_서유럽,JX_이나,NNG_북유럽,MDT_이런,VA_멀,NNG_표,ECD_어야,MAG_막상,VV_가리,VV_까,NNG_투자,NNG_약간,NNG_지금,NNG_계약,NNG_기간,NNG_걱정,NNG_한동안,VV_가시,NNG_동생,NNG_조카,VV_어리,ECD_지,VXV_않,EFQ_을까요,NNG_애,VV_닿,EFQ_ㄹ라고,NNG_제가,VV_봐주,VA_싫,EFN_다고,VV_다녀오,NNG_내년,VA_다르,NNG_해외여행,VV_자,ECD_여서,MAG_당당히,NNG_거절,VV_모르,NNG_주기,ECD_아,NNG_제부,NNG_은,NNG_쓰기,ECD_ㄴ데,NNG_어머니,NNG_안전,NNG_선물,NNG_사장님,VV_드리,NNG_반응,VA_어떻,VV_달라,ECE_고는,NNG_술,VV_주,VV_짜,EFQ_리,NNG_위스키,MAG_왜,EFQ_냐,NNG_소,MAG_조금,JX_라고,NNG_물건,NNG_후회,NNG_엔화,NNG_남,VV_오르,ECD_다가,MAG_다시,VV_내리,VA_높,ECD_으면,MDN_한,VXV_있,MAG_약간,VV_넘,NNG_차액,VV_노리,VXV_보,VV_떨어지,ECD_아도,NNG_한참,NNG_지진,NNG_태풍,NNG_가도,MDT_오랜,VV_걸리,NNG_겨울,MAG_일단,VV_쉬,JKS_라서,NNG_쯤,NNG_일,NNG_시작,NNG_실업,NNG_급여,VV_받,ECD_ㄹ까,NNG_주시,NNG_사진,VV_찍,VXV_드리,VV_어떠,EFQ_ㄹ까요,NNG_하대,NNG_자물쇠,VV_들,MAG_괜히,NNG_개,NNG_악,MAG_의외로,NNG_나라,NNG_카페,NNG_노트북,NNG_들,VV_놔두,NNG_안,VV_훔치,VA_그,ECE_ㄴ데,NNG_공기,NNG_기분,NNG_배경,VA_이렇,VV_해지,NNG_후유증,NNG_근처,NNG_공원,NNG_산책,VV_어,VV_걷,VV_좋아하,NNG_티브이,NNG_조깅,VA_많,NNG_떠세,MAG_계속,VV_살,NNG_오라,EFN_더라,NNG_고요,NNG_관광지,NNG_곳,NNG_운전,NNG_주변,NNG_가면,NNG_차,MDT_여러,NNG_엄마,ECE_자,VXV_주,EFN_ㄹ게,MAG_그저,NNG_제일,VV_보시,ECS_ㄴ가,ECD_아야,VV_낳,NNG_잠깐,NNG_어려움,MAG_살짝,MAG_잠깐,VV_불르,NNG_집,NNG_밥,VV_먹,ECE_거나,MAG_자꾸,JX_ㄴ,NNG_예전,ECD_려고,NNG_계획,NNG_아버지,VV_돌아가시,VV_빼,NNG_둘,MAG_확실히,NNG_최소한,EFN_어야지,NNG_물가,VV_싫어하,VV_말리,NNG_지난달,MAG_그래서,MAG_비록,ECE_지만,JX_부터,VV_기다리,MAG_바로,NNG_자기,NNG_전라도,VV_떠나,ECD_서,EFN_네요,NNG_도시락,VV_베,JX_를,NNG_이제,NNG_직,NNG_직장,MAG_이제,NNG_혀,NNG_휴가,NNG_내기,VXV_말,NNG_만약,ECE_ㄴ다면,NNG_동남아,NNG_한번,VV_다니,NNG_이때,NNG_외국,VV_대하,NNG_장벽,EFA_으세요,MAG_쪼끔,NNG_나름,MAG_아무튼,ECD_라서,MAG_왜냐하면,VV_멀,ECS_고,NNG_멀미,VV_있었,MAG_한데,MAG_혹시나,VV_싶,MAG_진짜,MAG_그나마,NNG_멀미약,NNG_날씨,MAG_인제,NNG_가을,MAC_그러니까,NNG_요즘,NNG_이벤트,NNG_얼마,NNG_쿠폰,MDT_그런,NNG_혜택,ECD_여,NNG_숙박,NNG_데는,NNG_경험,NNG_학교,NNG_중국,MAG_적이,NNG_기숙사,NNG_기숙,NNG_방,NNG_불편,VV_지내보,NNG_그다음,NNG_묵,NNG_선호,NNG_거제,MAG_언제,NNG_지,NNG_재작년,VV_끼리,VA_편하,MAC_그러면,MAG_곧,VV_말,NNG_여름휴가,JX_밖에,NNG_성수기,MAG_딱,VA_비싸,MAG_따로,VV_말씀드리,NNG_국,JKO_과,MAG_아직,NNG_올해,VV_태어나,VA_어리,VA_크,ECS_곤,MAG_아무래도,NNG_서울,MAG_있다,NNG_부산,EFN_데요,NNG_바람,VV_그,NNG_실현,ECD_ㄹ지,NNG_별,ECD_던데요,VA_맛있,VV_드시,EFN_은데요,NNG_실속,NNG_주위,NNG_회사,VV_계시,NNG_부,NNG_장님,NNG_히,VA_부럽,ECE_건,NNG_가게,NNG_치안,NNG_불안,NNG_겁,NNG_나기,NNG_이모,NNG_소매치기,VV_당하,NNG_가방,ECD_여요,NNG_우리나라,ETD_다는,VV_느끼,VV_잡,NNG_가지,VV_않,NNG_앞,NNG_온천,MAG_자주,VV_세,NNG_기회,VV_즐기,NNG_부지런,NNG_트레킹,NNG_비스름,MAG_우선,NNG_신발,NNG_운동화,NNG_신고,EFN_여야지,MAG_오래,NNG_추천,NNG_틈,VV_나,VV_보내,ECD_던데,ECD_으니깐,NNG_부담,NNG_소개,MDN_네,VV_생기,NNG_경우,NNG_재,NNG_작년,ECS_는지,NNG_가격,ECE_면서,VV_느,VV_바라,VV_기억나
SD2401355,40대,0.0013003901170351106,0.004551365409622887,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.032509752925877766,0.024057217165149546,0.0019505851755526658,0.005201560468140442,0.0006501950585175553,0.013003901170351105,0.002600780234070221,0.03706111833550065,0.005851755526657998,0.0013003901170351106,0.0019505851755526658,0.021456436931079324,0.002600780234070221,0.0013003901170351106,0.007802340702210663,0.011053315994798439,0.009102730819245773,0.0013003901170351106,0.00975292587776333,0.002600780234070221,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.005201560468140442,0.0006501950585175553,0.005201560468140442,0.005851755526657998,0.007152145643693108,0.020156046814044214,0.0013003901170351106,0.014304291287386216,0.01950585175552666,0.0013003901170351106,0.006501950585175552,0.025357607282184655,0.002600780234070221,0.01235370611183355,0.0006501950585175553,0.0006501950585175553,0.005201560468140442,0.007152145643693108,0.010403120936280884,0.011703511053315995,0.003250975292587776,0.005201560468140442,0.00975292587776333,0.002600780234070221,0.003250975292587776,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0019505851755526658,0.005201560468140442,0.0013003901170351106,0.0013003901170351106,0.009102730819245773,0.0013003901170351106,0.0006501950585175553,0.0039011703511053317,0.002600780234070221,0.009102730819245773,0.003250975292587776,0.004551365409622887,0.002600780234070221,0.0013003901170351106,0.003250975292587776,0.002600780234070221,0.016905071521456438,0.0006501950585175553,0.0013003901170351106,0.0013003901170351106,0.0006501950585175553,0.0006501950585175553,0.0019505851755526658,0.0013003901170351106,0.013003901170351105,0.0006501950585175553,0.016254876462938883,0.0006501950585175553,0.004551365409622887,0.003250975292587776,0.0006501950585175553,0.0006501950585175553,0.004551365409622887,0.002600780234070221,0.004551365409622887,0.0039011703511053317,0.0006501950585175553,0.0006501950585175553,0.0013003901170351106,0.0006501950585175553,0.005851755526657998,0.002600780234070221,0.008452535760728219,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.00975292587776333,0.0013003901170351106,0.0006501950585175553,0.003250975292587776,0.007152145643693108,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.007152145643693108,0.0006501950585175553,0.0006501950585175553,0.015604681404421327,0.009102730819245773,0.0039011703511053317,0.0039011703511053317,0.0006501950585175553,0.0006501950585175553,0.0013003901170351106,0.007152145643693108,0.0013003901170351106,0.0013003901170351106,0.0039011703511053317,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0013003901170351106,0.002600780234070221,0.0013003901170351106,0.0013003901170351106,0.0006501950585175553,0.0013003901170351106,0.0006501950585175553,0.0006501950585175553,0.003250975292587776,0.0013003901170351106,0.0006501950585175553,0.0013003901170351106,0.0019505851755526658,0.0019505851755526658,0.0188556566970091,0.0006501950585175553,0.0019505851755526658,0.003250975292587776,0.0006501950585175553,0.0013003901170351106,0.0006501950585175553,0.0019505851755526658,0.0019505851755526658,0.0006501950585175553,0.0013003901170351106,0.0019505851755526658,0.0019505851755526658,0.0006501950585175553,0.0006501950585175553,0.0013003901170351106,0.007802340702210663,0.002600780234070221,0.0006501950585175553,0.0006501950585175553,0.0019505851755526658,0.0019505851755526658,0.0039011703511053317,0.0006501950585175553,0.005201560468140442,0.0013003901170351106,0.0006501950585175553,0.0006501950585175553,0.002600780234070221,0.0039011703511053317,0.0006501950585175553,0.0013003901170351106,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0013003901170351106,0.0006501950585175553,0.0006501950585175553,0.0013003901170351106,0.0013003901170351106,0.0006501950585175553,0.0013003901170351106,0.0013003901170351106,0.0019505851755526658,0.0019505851755526658,0.0013003901170351106,0.0019505851755526658,0.0039011703511053317,0.008452535760728219,0.0006501950585175553,0.002600780234070221,0.0006501950585175553,0.005851755526657998,0.0006501950585175553,0.0019505851755526658,0.0019505851755526658,0.0006501950585175553,0.0013003901170351106,0.0019505851755526658,0.0006501950585175553,0.002600780234070221,0.0013003901170351106,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0013003901170351106,0.0006501950585175553,0.0013003901170351106,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0013003901170351106,0.0013003901170351106,0.005201560468140442,0.0006501950585175553,0.006501950585175552,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0013003901170351106,0.0039011703511053317,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0006501950585175553,0.0013003901170351106,0.0013003901170351106,0.0006501950585175553,0.0013003901170351106,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0013003901170351106,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.004551365409622887,0.0019505851755526658,0.0013003901170351106,0.004551365409622887,0.0006501950585175553,0.0006501950585175553,0.003250975292587776,0.0006501950585175553,0.0006501950585175553,0.003250975292587776,0.0006501950585175553,0.0019505851755526658,0.0013003901170351106,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.003250975292587776,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.003250975292587776,0.0006501950585175553,0.0006501950585175553,0.0013003901170351106,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.002600780234070221,0.0019505851755526658,0.0013003901170351106,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0019505851755526658,0.0006501950585175553,0.0006501950585175553,0.0019505851755526658,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0013003901170351106,0.002600780234070221,0.002600780234070221,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0013003901170351106,0.0006501950585175553,0.0013003901170351106,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0019505851755526658,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0013003901170351106,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0013003901170351106,0.0013003901170351106,0.0006501950585175553,0.0013003901170351106,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0013003901170351106,0.0019505851755526658,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0013003901170351106,0.0013003901170351106,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0019505851755526658,0.0006501950585175553,0.0013003901170351106,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0013003901170351106,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0019505851755526658,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0013003901170351106,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0013003901170351106,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0013003901170351106,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0013003901170351106,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401356,40대,0.0,0.001514004542013626,0.0,0.0,0.0,0.0,0.03709311127933384,0.025738077214231644,0.0,0.010598031794095382,0.003028009084027252,0.011355034065102196,0.003785011355034065,0.036336109008327025,0.001514004542013626,0.0,0.002271006813020439,0.024224072672218017,0.002271006813020439,0.000757002271006813,0.009084027252081756,0.010598031794095382,0.000757002271006813,0.001514004542013626,0.004542013626040878,0.004542013626040878,0.0,0.0,0.0,0.0,0.000757002271006813,0.014383043149129448,0.012869038607115822,0.003785011355034065,0.023467070401211203,0.0,0.009084027252081756,0.010598031794095382,0.0,0.00984102952308857,0.018168054504163512,0.00757002271006813,0.008327024981074944,0.0,0.0,0.00757002271006813,0.00757002271006813,0.010598031794095382,0.018925056775170326,0.002271006813020439,0.005299015897047691,0.00757002271006813,0.0,0.010598031794095382,0.0,0.0,0.0,0.0,0.0,0.001514004542013626,0.000757002271006813,0.0,0.01514004542013626,0.000757002271006813,0.0,0.003028009084027252,0.0,0.003785011355034065,0.00757002271006813,0.0,0.000757002271006813,0.0,0.003785011355034065,0.002271006813020439,0.015897047691143074,0.0,0.0,0.0,0.0,0.000757002271006813,0.0,0.0,0.015897047691143074,0.0,0.011355034065102196,0.000757002271006813,0.000757002271006813,0.003785011355034065,0.0,0.0,0.003028009084027252,0.000757002271006813,0.003028009084027252,0.002271006813020439,0.001514004542013626,0.0,0.002271006813020439,0.0,0.003785011355034065,0.000757002271006813,0.015897047691143074,0.000757002271006813,0.002271006813020439,0.0,0.0,0.0,0.012112036336109008,0.0,0.0,0.002271006813020439,0.003785011355034065,0.000757002271006813,0.0,0.0,0.006813020439061317,0.0,0.0,0.018168054504163512,0.008327024981074944,0.003785011355034065,0.002271006813020439,0.0,0.0,0.002271006813020439,0.003785011355034065,0.0,0.0,0.003028009084027252,0.0,0.000757002271006813,0.0,0.0,0.0,0.000757002271006813,0.000757002271006813,0.0,0.0,0.0,0.000757002271006813,0.0,0.003785011355034065,0.000757002271006813,0.003028009084027252,0.002271006813020439,0.003785011355034065,0.011355034065102196,0.0,0.000757002271006813,0.001514004542013626,0.001514004542013626,0.00984102952308857,0.000757002271006813,0.003785011355034065,0.001514004542013626,0.0,0.003785011355034065,0.003028009084027252,0.00984102952308857,0.002271006813020439,0.0,0.000757002271006813,0.0,0.002271006813020439,0.0,0.000757002271006813,0.006056018168054504,0.0,0.001514004542013626,0.000757002271006813,0.008327024981074944,0.001514004542013626,0.000757002271006813,0.0,0.001514004542013626,0.0,0.0,0.000757002271006813,0.0,0.0,0.000757002271006813,0.0,0.0,0.0,0.001514004542013626,0.0,0.0,0.0,0.001514004542013626,0.0,0.0,0.0,0.0,0.0,0.0,0.001514004542013626,0.004542013626040878,0.006056018168054504,0.000757002271006813,0.003028009084027252,0.0,0.012112036336109008,0.0,0.0,0.0,0.0,0.0,0.001514004542013626,0.0,0.003028009084027252,0.004542013626040878,0.0,0.0,0.0,0.002271006813020439,0.0,0.001514004542013626,0.0,0.0,0.0,0.0,0.001514004542013626,0.005299015897047691,0.0,0.006056018168054504,0.0,0.0,0.0,0.0,0.0,0.0,0.002271006813020439,0.0,0.000757002271006813,0.0,0.0,0.0,0.003028009084027252,0.0,0.000757002271006813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003028009084027252,0.001514004542013626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000757002271006813,0.0,0.0,0.002271006813020439,0.0,0.0,0.000757002271006813,0.001514004542013626,0.001514004542013626,0.0,0.0,0.0,0.002271006813020439,0.0,0.002271006813020439,0.0,0.000757002271006813,0.0,0.0,0.0,0.0,0.002271006813020439,0.002271006813020439,0.000757002271006813,0.000757002271006813,0.0,0.0,0.001514004542013626,0.0,0.001514004542013626,0.0,0.0,0.0,0.001514004542013626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002271006813020439,0.0,0.003028009084027252,0.0,0.0,0.0,0.0,0.003785011355034065,0.0,0.000757002271006813,0.0,0.0,0.0,0.0,0.0,0.0,0.001514004542013626,0.0,0.0,0.0,0.0,0.000757002271006813,0.0,0.0,0.0,0.000757002271006813,0.000757002271006813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001514004542013626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00757002271006813,0.008327024981074944,0.0,0.0,0.0,0.003028009084027252,0.000757002271006813,0.0,0.0,0.000757002271006813,0.0,0.000757002271006813,0.003785011355034065,0.0,0.0,0.0,0.001514004542013626,0.0,0.0,0.001514004542013626,0.0,0.0,0.0,0.000757002271006813,0.001514004542013626,0.0,0.0,0.001514004542013626,0.0,0.0,0.000757002271006813,0.0,0.001514004542013626,0.0,0.0,0.000757002271006813,0.0,0.000757002271006813,0.001514004542013626,0.0,0.0,0.0,0.0,0.0,0.0,0.000757002271006813,0.0,0.000757002271006813,0.0,0.0,0.0,0.002271006813020439,0.001514004542013626,0.001514004542013626,0.0,0.0,0.0,0.0,0.002271006813020439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000757002271006813,0.0,0.000757002271006813,0.000757002271006813,0.0,0.0,0.0,0.000757002271006813,0.002271006813020439,0.0,0.0,0.0,0.003028009084027252,0.000757002271006813,0.000757002271006813,0.003028009084027252,0.000757002271006813,0.002271006813020439,0.000757002271006813,0.000757002271006813,0.005299015897047691,0.002271006813020439,0.001514004542013626,0.004542013626040878,0.002271006813020439,0.000757002271006813,0.001514004542013626,0.001514004542013626,0.000757002271006813,0.001514004542013626,0.001514004542013626,0.000757002271006813,0.003785011355034065,0.000757002271006813,0.00757002271006813,0.000757002271006813,0.000757002271006813,0.001514004542013626,0.001514004542013626,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.002271006813020439,0.000757002271006813,0.000757002271006813,0.001514004542013626,0.001514004542013626,0.000757002271006813,0.001514004542013626,0.001514004542013626,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.003028009084027252,0.000757002271006813,0.002271006813020439,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.002271006813020439,0.002271006813020439,0.001514004542013626,0.000757002271006813,0.000757002271006813,0.001514004542013626,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.001514004542013626,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.002271006813020439,0.000757002271006813,0.001514004542013626,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.001514004542013626,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.002271006813020439,0.000757002271006813,0.000757002271006813,0.001514004542013626,0.000757002271006813,0.000757002271006813,0.001514004542013626,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.002271006813020439,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.001514004542013626,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.001514004542013626,0.001514004542013626,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.001514004542013626,0.001514004542013626,0.001514004542013626,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.001514004542013626,0.000757002271006813,0.001514004542013626,0.000757002271006813,0.000757002271006813,0.000757002271006813
