화자ID,연령대,NNG_요즘,NNG_동영상,NNG_고양,NNG_개,NNG_영상,MAG_많이,VV_보,EFN_거든,MAC_그런데,MAG_너무,VV_키우,ECE_고,VXA_싶,ETD_은,JX_야,MAG_아직,JX_은,NNG_여건,JKS_이,MAG_안,VV_되,ECD_어서,ETN_기,JX_는,MAG_좀,VA_그렇,ECE_ㄴ데,NNG_예전,JX_도,NNG_반려,NNG_동물,ETD_ㄴ,NNG_경험,VV_있,ECD_어,NNG_강아지,JKS_가,MAG_더,VA_좋,NNG_그때,JX_만,VV_하,ECD_어도,VA_이렇,ECD_게,NNG_고양이,VV_대하,VA_없,NNG_시,MAG_대거,JX_든,MAC_그래서,NNG_고,JKO_를,VV_좋아하,ECD_는데,NNG_지금,VA_이쁘,EFN_라고,JKO_을,ECE_면,NNG_은,NNG_내가,MAG_인제,NNG_키,VA_못하,ECE_지만,MDT_그,NNG_대리,NNG_만족,EFN_잖아,ECE_면서,MAG_괜히,NNG_기분,VV_좋아지,NNG_힐링,NNG_하루,NNG_스트레스,MAG_다,VV_풀리,ETD_는,VA_같,ECD_아,VV_널,MDT_어느,NNG_나도,NNG_색,NNG_코리안,NNG_쇼트,NNG_헤어,JX_라고,MAG_흔히,NNG_길,VV_들,ETD_ㄹ,VA_검,NNG_애,VA_희,NNG_털,VV_섞이,MAG_또,MDT_어떤,NNG_때,MAG_되게,NNG_색깔,VV_따,ECD_지,VXV_지,VXV_않,NNG_보통,JKG_의,NNG_한국,NNG_전통,VXV_있,VA_멀,NNG_치킨,ECD_라고,NNG_다리,VA_짧,NNG_얼굴,MAG_동글동글,VV_나오,VA_귀엽,MDT_그런,VV_어,ECS_어,NNG_특이,NNG_사료,NNG_물,VV_챙기,VXV_주,NNG_겨울,MAG_이제,NNG_집,NNG_인터넷,NNG_사서,NNG_앞,VV_다그,ECS_아,MDT_다른,NNG_사람,VV_싫어하,NNG_안,MAG_이렇게,ECD_거든,NNG_대문,NNG_동안,NNG_핫,NNG_팩,VV_넣,NNG_주고,MAC_그리고,ETD_을,NNG_페트병,VA_뜨겁,NNG_온수,NNG_담요,VV_싸,ECD_아서,NNG_추위,NNG_취약,VV_모르,NNG_정보,VA_많,VA_약하,NNG_나중,VV_알,VV_가지,MAG_각별히,NNG_신경,VV_쓰,EFN_어,NNG_새끼,VV_낳,VV_있었,NNG_뒤,NNG_중성화,NNG_수술,NNG_나라,NNG_시행,NNG_이제,NNG_무료,VV_그,ECD_던데,MAG_갑자기,NNG_기억,VV_나,NNG_사업,MAG_오히려,NNG_건강,VV_그리,MAG_지금,MAG_잘,VV_지내,MAG_가끔,MAG_가다,MAG_근데,ECD_으면,EFN_네,VV_드,VV_죽,MAG_제대로,MAG_못,VA_크,MAG_아무래도,MDT_새,VV_아니,ECS_다,ECD_니까,NNG_밖,MDT_온갖,NNG_병,VV_시달리,VV_주,NNG_일반,VV_말하,VV_걸,MAG_당연히,VXV_보,NNG_인제,NNG_캔,MAG_쪼끔,NNG_거금,NNG_유기농,VV_그러,NNG_참치,NNG_습식,VV_사,VXV_가지,NNG_이탈,NNG_리,VV_만들,VV_그리하,ECD_여,MAG_엄청,VV_먹,EFN_더라,MAG_진짜로,MAG_완전히,NNG_추,MAG_보다,ECD_여서,VV_느끼,VA_비싸,VA_맛있,EFI_는구나,VV_웃,ECE_으면서,JX_나,NNG_전,NNG_중학교,VV_때,MAG_아주,VV_오래되,NNG_반,NNG_친구,VA_길,ECD_니,NNG_피그,MDT_몇,MAG_그래서,MAG_별로,VV_없었,VA_배고프,JX_마다,VV_울,VXV_대,NNG_사랑,VA_그,NNG_냄새,VV_갖,NNG_아빠,NNG_엄마,MAG_잠깐,VV_내,VV_놓,VV_묻,VV_가,ECS_는지,VXV_버리,NNG_순간,JKO_한테,MAG_막,EFQ_던,VA_흔하,ECD_라,NNG_가슴,VA_아프,NNG_이색,NNG_옛날,NNG_햄스터,VV_기억나,VA_어리,MAG_적이,MAG_서로,ETD_는다는,NNG_얘기,MAG_쪼금,VA_무섭,ECD_아도,NNG_새,NNG_호기심,NNG_한번,NNG_문제점,EFQ_냐,NNG_면,NNG_말,VV_듣,MAG_항상,NNG_조심,ECD_어야,VA_예쁘,NNG_손님,VV_오시,NNG_조끔,VV_쓰이,ETD_ㄴ단,ECD_다가,NNG_판매,NNG_곳,VV_들어가,NNG_제대,VXV_놓,NNG_매장,MAG_그냥,NNG_동네,NNG_아저씨,NNG_본인,NNG_분양,ECD_려고,ECS_ㄴ지,MAG_은근히,VV_날리,NNG_별,NNG_종류,NNG_발바리,VV_이쁘,MAG_왜냐하면,MAG_가장,NNG_애완견,NNG_마당,NNG_정감,NNG_가기,NNG_영리,NNG_충성심,VV_강하,JKS_는,MAG_한데,NNG_시골,JX_이나,MDT_이런,NNG_생각,NNG_몰티즈,NNG_푸들,VA_작,VV_빠지,MAG_제일,NNG_공간,NNG_실내,NNG_한계,NNG_개가,NNG_겁,ECE_나,VA_벅차,NNG_저번,NNG_양몰이,NNG_털이,VV_움직이,NNG_걱정,EFN_지,MAG_역시,NNG_우기,EFI_구나,NNG_단념,ECD_기로,NNG_초등학교,MAG_각각,NNG_보기,NNG_장단점,NNG_경우,NNG_얌전,NNG_소리,ECD_은데,NNG_단점,VV_짖,VA_시끄럽,NNG_난리,VV_아,NNG_니더,MAG_어쨌든,MAG_점점,VV_바뀌,VV_다니,MAG_씩,NNG_르,MAG_꼭,VV_따르,NNG_만족감,NNG_유,NNG_튜브,MAG_거의,NNG_위,MAG_주로,NNG_그중,NNG_색상,NNG_양이,NNG_단순,VV_생기,NNG_정,NNG_친밀감,VV_보이,MAG_오로지,MAG_자주,VV_느,MAG_혹시,EFQ_니,MAG_직접,NNG_장면,MAG_쪼물쪼물,VV_거리,NNG_어미,VV_따라오,NNG_목격,MAG_하,VV_도,ECD_사,NNG_주면,NNG_먹이,NNG_이것저것,NNG_정도,NNG_사,VV_먹이,NNG_처음,MAG_참,NNG_거부,MAG_계속,NNG_유인,VA_어떻,ECD_ㄹ까,VXV_척하,NNG_하면서,VV_기다리,NNG_거부감,MAG_없이,NNG_오더,JX_부터,NNG_시작,NNG_날,VV_말,NNG_거북,ECD_ㄹ지,VA_붉,NNG_귀,VV_구하,MAG_한참,NNG_아기,VV_거들,VV_뽑,NNG_상품,VV_타,VV_이르,VV_받,NNG_계속,MAG_이만큼,VV_커지,NNG_차,NNG_거북이,NNG_수족관,NNG_아주머니,JKO_한테서,EFN_다고,ECD_더니,NNG_님,VA_고맙,VA_다르,NNG_앵무새,MAG_한번,NNG_구관조,ECE_건,NNG_가격,VA_재밌,NNG_요크셔,NNG_테리어,NNG_영국,NNG_원산지,VV_비하,VA_쪼그맣,NNG_지능,MAG_약간,VA_낮,NNG_믹스,NNG_견,NNG_일명,ECD_ㄴ데,NNG_주인,NNG_학교,VV_끝나,VV_저,MAG_멀리서,NNG_발,NNG_거리,MAG_탁,VV_반기,VV_달려들,MAG_다시,MAG_딱히,NNG_먹,NNG_예,NNG_시베리아,NNG_허스키,VV_말르,NNG_골든,NNG_트리,VA_벌,NNG_집도,VV_지키,ECE_ㄹ뿐더러,VA_높,MAG_왠지,VV_크,NNG_선호,NNG_우,VA_우렁차,NNG_맛,EFN_야
SD2400235,40대,0.00425531914893617,0.0007092198581560284,0.0007092198581560284,0.007801418439716312,0.004964539007092199,0.0070921985815602835,0.014184397163120567,0.005673758865248227,0.0035460992907801418,0.007801418439716312,0.019858156028368795,0.03333333333333333,0.0014184397163120568,0.009929078014184398,0.004964539007092199,0.0007092198581560284,0.009219858156028368,0.0007092198581560284,0.02269503546099291,0.00425531914893617,0.0035460992907801418,0.007801418439716312,0.012056737588652482,0.02198581560283688,0.0028368794326241137,0.006382978723404255,0.005673758865248227,0.002127659574468085,0.02056737588652482,0.0007092198581560284,0.0035460992907801418,0.0375886524822695,0.0007092198581560284,0.015602836879432624,0.009929078014184398,0.002127659574468085,0.02056737588652482,0.0035460992907801418,0.0035460992907801418,0.004964539007092199,0.002127659574468085,0.02198581560283688,0.0028368794326241137,0.00425531914893617,0.01276595744680851,0.00851063829787234,0.0007092198581560284,0.0028368794326241137,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.01347517730496454,0.0028368794326241137,0.00425531914893617,0.004964539007092199,0.010638297872340425,0.002127659574468085,0.004964539007092199,0.00851063829787234,0.011347517730496455,0.00425531914893617,0.0014184397163120568,0.002127659574468085,0.02198581560283688,0.0014184397163120568,0.0007092198581560284,0.0007092198581560284,0.009929078014184398,0.0007092198581560284,0.0007092198581560284,0.006382978723404255,0.002127659574468085,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0014184397163120568,0.0007092198581560284,0.02056737588652482,0.011347517730496455,0.006382978723404255,0.0014184397163120568,0.0014184397163120568,0.0028368794326241137,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0028368794326241137,0.0014184397163120568,0.00425531914893617,0.0014184397163120568,0.00851063829787234,0.002127659574468085,0.0028368794326241137,0.0007092198581560284,0.00425531914893617,0.0007092198581560284,0.005673758865248227,0.0014184397163120568,0.0070921985815602835,0.00425531914893617,0.0007092198581560284,0.0007092198581560284,0.0028368794326241137,0.0014184397163120568,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0014184397163120568,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0014184397163120568,0.002127659574468085,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0028368794326241137,0.004964539007092199,0.002127659574468085,0.014184397163120567,0.0007092198581560284,0.00425531914893617,0.0007092198581560284,0.0007092198581560284,0.005673758865248227,0.0014184397163120568,0.0035460992907801418,0.009219858156028368,0.0007092198581560284,0.0007092198581560284,0.002127659574468085,0.0014184397163120568,0.00425531914893617,0.0007092198581560284,0.0035460992907801418,0.0014184397163120568,0.0028368794326241137,0.0028368794326241137,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0014184397163120568,0.0014184397163120568,0.0028368794326241137,0.0007092198581560284,0.0028368794326241137,0.002127659574468085,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0014184397163120568,0.002127659574468085,0.0007092198581560284,0.0014184397163120568,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.002127659574468085,0.0007092198581560284,0.0007092198581560284,0.0014184397163120568,0.002127659574468085,0.00425531914893617,0.0028368794326241137,0.00425531914893617,0.0007092198581560284,0.0007092198581560284,0.0014184397163120568,0.0014184397163120568,0.0007092198581560284,0.0007092198581560284,0.0035460992907801418,0.0007092198581560284,0.0035460992907801418,0.0007092198581560284,0.0007092198581560284,0.0028368794326241137,0.004964539007092199,0.0007092198581560284,0.0007092198581560284,0.0014184397163120568,0.00425531914893617,0.0007092198581560284,0.0014184397163120568,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0028368794326241137,0.0007092198581560284,0.0007092198581560284,0.0028368794326241137,0.0014184397163120568,0.0007092198581560284,0.0014184397163120568,0.004964539007092199,0.0028368794326241137,0.0007092198581560284,0.0014184397163120568,0.002127659574468085,0.0035460992907801418,0.0014184397163120568,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0028368794326241137,0.0007092198581560284,0.0014184397163120568,0.0007092198581560284,0.0007092198581560284,0.002127659574468085,0.0028368794326241137,0.0028368794326241137,0.002127659574468085,0.0007092198581560284,0.0007092198581560284,0.006382978723404255,0.0007092198581560284,0.0007092198581560284,0.002127659574468085,0.002127659574468085,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.002127659574468085,0.0007092198581560284,0.002127659574468085,0.0014184397163120568,0.002127659574468085,0.0007092198581560284,0.0007092198581560284,0.0014184397163120568,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.002127659574468085,0.0007092198581560284,0.0007092198581560284,0.0014184397163120568,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0014184397163120568,0.002127659574468085,0.0014184397163120568,0.0014184397163120568,0.0007092198581560284,0.0014184397163120568,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0014184397163120568,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0035460992907801418,0.0028368794326241137,0.0007092198581560284,0.0007092198581560284,0.002127659574468085,0.0014184397163120568,0.0007092198581560284,0.0014184397163120568,0.0007092198581560284,0.002127659574468085,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.002127659574468085,0.0014184397163120568,0.0007092198581560284,0.0014184397163120568,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.00425531914893617,0.0007092198581560284,0.0014184397163120568,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0014184397163120568,0.0014184397163120568,0.0007092198581560284,0.0007092198581560284,0.002127659574468085,0.0007092198581560284,0.0014184397163120568,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.002127659574468085,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0014184397163120568,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0014184397163120568,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0014184397163120568,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.002127659574468085,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0014184397163120568,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0014184397163120568,0.0014184397163120568,0.0007092198581560284,0.0014184397163120568,0.0007092198581560284,0.0007092198581560284,0.0014184397163120568,0.0014184397163120568,0.0014184397163120568,0.0028368794326241137,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0014184397163120568,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0007092198581560284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400236,40대,0.001610305958132045,0.0,0.0008051529790660225,0.008856682769726247,0.0,0.00966183574879227,0.020128824476650563,0.004830917874396135,0.0,0.00322061191626409,0.020128824476650563,0.04106280193236715,0.004025764895330112,0.017713365539452495,0.0,0.0,0.00966183574879227,0.0,0.017713365539452495,0.0024154589371980675,0.0,0.0,0.015297906602254429,0.027375201288244767,0.01610305958132045,0.0,0.0024154589371980675,0.0,0.027375201288244767,0.001610305958132045,0.0024154589371980675,0.036231884057971016,0.0,0.018518518518518517,0.008856682769726247,0.004830917874396135,0.015297906602254429,0.00966183574879227,0.00644122383252818,0.00322061191626409,0.0,0.020128824476650563,0.0024154589371980675,0.0,0.004830917874396135,0.013687600644122383,0.0,0.00322061191626409,0.0,0.0,0.0,0.0024154589371980675,0.001610305958132045,0.013687600644122383,0.005636070853462158,0.005636070853462158,0.0,0.004830917874396135,0.00966183574879227,0.00322061191626409,0.00644122383252818,0.0,0.008856682769726247,0.011272141706924315,0.0,0.0,0.0,0.007246376811594203,0.0,0.0,0.0008051529790660225,0.004830917874396135,0.0,0.0008051529790660225,0.0,0.0,0.0,0.0,0.0,0.0,0.02254428341384863,0.02576489533011272,0.013687600644122383,0.001610305958132045,0.0,0.00322061191626409,0.001610305958132045,0.0,0.0,0.0,0.001610305958132045,0.0,0.001610305958132045,0.001610305958132045,0.005636070853462158,0.0,0.0,0.0,0.0008051529790660225,0.0,0.00644122383252818,0.0008051529790660225,0.00644122383252818,0.0,0.001610305958132045,0.0,0.0024154589371980675,0.0,0.0008051529790660225,0.0,0.0,0.0,0.0,0.0008051529790660225,0.0,0.0,0.0008051529790660225,0.0,0.0,0.0,0.0,0.001610305958132045,0.0008051529790660225,0.005636070853462158,0.0024154589371980675,0.027375201288244767,0.001610305958132045,0.004025764895330112,0.0,0.0008051529790660225,0.001610305958132045,0.0,0.001610305958132045,0.0008051529790660225,0.0,0.0,0.0008051529790660225,0.0,0.004830917874396135,0.001610305958132045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001610305958132045,0.001610305958132045,0.001610305958132045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008051529790660225,0.0024154589371980675,0.0024154589371980675,0.0,0.0,0.0,0.0008051529790660225,0.004830917874396135,0.00322061191626409,0.0,0.0,0.0,0.0,0.0,0.0,0.0008051529790660225,0.0,0.001610305958132045,0.0,0.0,0.001610305958132045,0.0024154589371980675,0.0,0.001610305958132045,0.0,0.00322061191626409,0.001610305958132045,0.001610305958132045,0.0,0.004025764895330112,0.0,0.001610305958132045,0.0,0.0,0.0,0.0,0.0,0.001610305958132045,0.007246376811594203,0.0,0.0,0.0,0.0008051529790660225,0.00322061191626409,0.0008051529790660225,0.0,0.0,0.0,0.008856682769726247,0.0,0.0008051529790660225,0.0,0.0,0.0024154589371980675,0.0024154589371980675,0.0024154589371980675,0.0,0.0,0.0,0.007246376811594203,0.0,0.0,0.0,0.0024154589371980675,0.0,0.0008051529790660225,0.0,0.0024154589371980675,0.001610305958132045,0.005636070853462158,0.0024154589371980675,0.001610305958132045,0.0,0.0,0.0,0.0,0.0,0.0008051529790660225,0.0008051529790660225,0.0,0.0,0.0,0.0,0.0008051529790660225,0.001610305958132045,0.0,0.0,0.0008051529790660225,0.0,0.0,0.0,0.001610305958132045,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0,0.0024154589371980675,0.0,0.0,0.0008051529790660225,0.0,0.0,0.0,0.0024154589371980675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008051529790660225,0.0,0.0,0.0,0.00322061191626409,0.005636070853462158,0.0,0.0008051529790660225,0.0,0.0,0.0,0.0,0.0008051529790660225,0.0008051529790660225,0.0,0.0008051529790660225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00322061191626409,0.0,0.004830917874396135,0.004025764895330112,0.0008051529790660225,0.001610305958132045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008051529790660225,0.0,0.0,0.0,0.0,0.0,0.0,0.007246376811594203,0.0008051529790660225,0.0,0.0,0.0,0.0008051529790660225,0.0,0.0,0.0008051529790660225,0.0,0.0008051529790660225,0.004025764895330112,0.0008051529790660225,0.001610305958132045,0.0,0.0008051529790660225,0.0008051529790660225,0.0,0.0,0.00322061191626409,0.0008051529790660225,0.0008051529790660225,0.004025764895330112,0.0008051529790660225,0.0,0.0,0.0024154589371980675,0.004025764895330112,0.0,0.0,0.001610305958132045,0.0,0.0,0.0,0.0,0.0,0.0008051529790660225,0.0,0.0008051529790660225,0.0,0.0,0.0,0.0,0.0,0.0,0.004025764895330112,0.0,0.0,0.0,0.0,0.0008051529790660225,0.0024154589371980675,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.004830917874396135,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.001610305958132045,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.001610305958132045,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.00322061191626409,0.0024154589371980675,0.0008051529790660225,0.008856682769726247,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.001610305958132045,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0024154589371980675,0.00644122383252818,0.0024154589371980675,0.001610305958132045,0.0024154589371980675,0.0008051529790660225,0.0008051529790660225,0.001610305958132045,0.0008051529790660225,0.001610305958132045,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0024154589371980675,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0024154589371980675,0.0008051529790660225,0.0024154589371980675,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.001610305958132045,0.0008051529790660225,0.0024154589371980675,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0024154589371980675,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0024154589371980675,0.001610305958132045,0.0008051529790660225,0.0008051529790660225,0.001610305958132045,0.0008051529790660225,0.0024154589371980675,0.001610305958132045,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.001610305958132045,0.001610305958132045,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.001610305958132045,0.0008051529790660225,0.0008051529790660225,0.001610305958132045,0.0024154589371980675,0.0008051529790660225,0.0008051529790660225,0.0024154589371980675,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0024154589371980675,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225,0.0008051529790660225
