화자ID,연령대,JX_는,MDN_한,NNG_업종,VV_넘,ECD_게,NNG_지금,NNG_근무,JKO_를,VV_하,ECE_고,VXV_있,EFN_잖아,NNG_일,JKO_을,MAG_근데,NNG_직장,NNG_생활,VV_대하,ECD_어서,JKG_의,NNG_업,NNG_만족,ECD_어,VV_알,ECD_니,MAG_현재,NNG_사실,JX_은,NNG_다양,ETD_ㄴ,VV_있,ECD_으니까,NNG_아이,JKS_이,NNG_중심,ECD_니까,MDT_이,NNG_자체,ECD_라,NNG_기,MAG_정말로,NNG_경제,NNG_수단,MAG_그냥,NNG_활용,ETD_는,VA_같,ECD_아,VV_느끼,ETD_ㄹ,NNG_성취감,ECE_라든지,NNG_보람,VV_그러,NNG_집중,MAG_좀,VA_없,ETN_기,ECS_어,MAG_물론,JKS_가,MAG_인제,NNG_동안,VV_다니,JX_도,VA_그렇,MDT_그,MAG_간혹,NNG_중간,MDT_그런,NNG_요소,ECD_는데,VV_아,ECS_아,MAG_너무,ECS_다,MDT_뭔,VV_가,NNG_가,NNG_프로젝트,NNG_하나,MAG_제대로,VV_내,ECE_거나,NNG_마무리,VV_짓,ETD_을,NNG_때,VV_위하,NNG_조금,NNG_방치,ECD_어야,VV_되,NNG_부분,VV_그,MDT_모든,NNG_워킹,NNG_맘,MAG_다,ECD_은데,NNG_죄책감,NNG_동반,ECS_ㄴ다,EFQ_ㄹ까,MAG_약간,NNG_감정,MAG_되게,MAG_막,NNG_기쁨,NNG_옆,VV_징징거리,MAG_잘,MAG_안,NNG_스케줄,NNG_엄마,VV_돌보,VXV_주,MDT_어떤,NNG_내가,VV_놓치,NNG_그때,MAG_갑자기,MAG_왜,MAG_다시,NNG_현,VV_타,VV_오,ECD_지,NNG_요즘,NNG_말로,NNG_중요,NNG_생각,NNG_혼자,VV_빠져들,MAC_그래서,NNG_고민,NNG_여자,NNG_주부,JX_이란,MAG_쪼금,NNG_마찬가지,EFN_지,VV_않,VA_크,VXV_않,ECD_아서,MAG_그러면,MAG_지금,NNG_회사,NNG_만족감,MDN_네,VV_벗,NNG_직,VXA_싶,JX_거나,NNG_이제,NNG_이전,NNG_재택근무,NNG_직장인,NNG_장,NNG_장단점,NNG_장점,MDT_어느,NNG_정도,NNG_소화,NNG_하면서,NNG_활동,NNG_수입,MAG_이제,NNG_제도,VV_걸,VA_좋,ETD_은,NNG_점,NNG_한데,NNG_단점,MAG_사실,NNG_나라,NNG_인간,VV_놓,VXV_보,NNG_정신,VV_일하,NNG_공간,NNG_집,ETD_라는,VV_쉬,VA_이렇,NNG_주위,VV_들이,MAG_고스란히,VV_보이,NNG_집중력,VV_살,MAG_솔직히,VV_떨어지,EFN_거든,MAG_그래서,VA_길,VV_그리,NNG_재테크,NNG_친구,NNG_테,MAG_쪼끔,MAG_이렇게,NNG_경계,NNG_강화,ECE_ㄴ다고,ECE_나,NNG_컴퓨터,NNG_앞,NNG_분간,VV_멀,NNG_지면,VV_꺼지,VA_들,ECD_ㄴ지,MDT_이런,NNG_시스템,MAG_조금,NNG_의심,MAG_서로,MAC_그리고,NNG_관리직,VV_있었,NNG_관리,NNG_가정주부,VXV_가지,NNG_재취업,ECD_려고,NNG_면접,VV_보,NNG_인사,NNG_팀,NNG_제외,NNG_경우,MAG_진짜로,VA_많,MAG_왜냐면,NNG_애,MAG_열심히,EFN_어요,NNG_채용,VA_쉽,EFN_라고,VV_묻,NNG_남자,NNG_이랑,NNG_성과,EFN_다고,VA_어떻,VV_바라보,ECS_는지,NNG_직원,VV_기,NNG_음,NNG_복지,NNG_추가,ECD_으면,VV_듣,VV_맞,MAG_있다,MAG_사실상,VV_뽑,NNG_이익,EFN_더라,NNG_고,VA_슬프,ECE_ㄴ데,NNG_현실,JKS_는,NNG_라,JX_라고,MAG_어쨌든,MAG_그리,NNG_탄력,NNG_근무제,VV_정해지,NNG_시간,ECE_면,NNG_불편,NNG_게,MAG_일찍,NNG_출근,NNG_퇴근,ECD_어도,NNG_나머지,JX_까지,NNG_핑퐁,NNG_업무,NNG_조율,VV_물어보,ECD_아야,NNG_연락,NNG_의미,EFQ_나,VV_싶,JX_야,JX_밖에,ECD_라면,NNG_육아,NNG_휴직,VV_주,NNG_사람,NNG_애초,ECD_으려고,NNG_경향,NNG_내,VV_사,NNG_내규,MAG_먼저,MAC_하지만,NNG_국가,NNG_적인,NNG_차원,NNG_손,JX_나,NNG_출산,NNG_확대,JKO_한테,NNG_인센티브,VV_돌아가,EFQ_을까,VV_들,EFN_네,MAG_그럼,NNG_주,MAG_과연,NNG_효율,VV_나,ECD_ㄹ까,NNG_의문,NNG_일제,VV_줄어들,NNG_길,NNG_하지,NNG_지,VV_오래되,ECE_ㄴ다면,NNG_은,NNG_난,VV_이,NNG_관리자,NNG_입장,NNG_금요일,VV_쪼개지,ETD_ㄴ다는,NNG_말,VV_어,MAG_딱,VV_말하,VV_망설이,ECE_지만,MAG_상당히,MAG_왜냐하면,VV_어리,JX_부터,VV_꿈꾸,EFQ_던,NNG_게임,NNG_제작,VV_만들,VV_좋아하,VV_삼,MAG_굉장히,EFN_다,NNG_초반,NNG_계속,JX_대로,VV_얻,NNG_어,VV_흘르,NNG_허무,MAG_빨리,VV_흘러가,NNG_한번,NNG_고비,MAG_많이,NNG_선택,NNG_후회,VV_잘하,MAG_훨씬,MAG_더,VV_느,VA_힘들,NNG_보상,MAG_충분히,NNG_제공,VXV_지,NNG_기대감,MAG_못,VV_미치,NNG_처우,MDT_여러,NNG_이유,NNG_일의,NNG_강도,JX_라든지,NNG_개선,VA_아쉽,VA_어렵,NNG_당,VV_연하,NNG_이직,NNG_준비,NNG_시점,MAG_꼭,MAG_반드시,NNG_불만족,NNG_부정적,NNG_시선,NNG_접근,NNG_도약,NNG_긍정적,VV_알아보,NNG_필요,NNG_스트레스,VV_받,VV_이러,NNG_자신,MAG_계속,NNG_안주,NNG_나이,NNG_핑계,NNG_도전,EFN_야,MAC_그러면,NNG_질문,NNG_분,VA_적,NNG_장르,NNG_여성,JKS_라서,NNG_배려,VA_다르,MAG_오히려,NNG_노력,MAG_아까,NNG_얘기,NNG_자녀,MAG_또,NNG_아이러니,NNG_이쪽,NNG_업계,NNG_결혼,VV_건지,VV_통틀,NNG_한,VV_계시,NNG_역시나,VV_힘들,NNG_서로,NNG_눈치,NNG_풀기,NNG_차별,MAG_역시,VA_그,MAG_정말,NNG_코로나,VV_인하,NNG_막,NNG_유선,VV_아니,ECD_더라도,NNG_통화,ECD_거든,NNG_메신저,NNG_비상사태,MAG_분명히,NNG_발생,VV_꺼리,JKS_은,VV_없,JX_뿐,JX_만,MAG_아직,NNG_곳,NNG_부족,MAG_여전히,NNG_시대,VV_바뀌,MAG_특히,NNG_전과,NNG_후,NNG_전환점,NNG_이후,NNG_구체적,NNG_도입,VV_따르,NNG_기술,NNG_미팅,VV_맞추,NNG_자동,MAG_진짜,NNG_변화,VV_만나,ECD_서,MAG_꽤,MAG_없이,NNG_가능,NNG_환경,VV_변하,ETN_ㅁ,VV_나오,NNG_여기저기,NNG_결국,NNG_맥락,NNG_유연,VA_껄끄럽,NNG_상황,NNG_자연,VV_이루어지,NNG_나도,NNG_걱정,VV_다루,NNG_지시,NNG_시간제,NNG_유지,VA_나쁘,NNG_삶,NNG_질,VV_좋아지,NNG_책임,NNG_의식,NNG_강해,NNG_실제,NNG_계산,NNG_모두,ETD_다는,NNG_최근,NNG_전
SD2400647,40대,0.02787769784172662,0.0008992805755395684,0.0,0.0,0.008992805755395683,0.002697841726618705,0.006294964028776978,0.011690647482014389,0.024280575539568347,0.03507194244604316,0.01079136690647482,0.0008992805755395684,0.0017985611510791368,0.019784172661870502,0.00539568345323741,0.0035971223021582736,0.0017985611510791368,0.0035971223021582736,0.011690647482014389,0.0044964028776978415,0.0035971223021582736,0.0044964028776978415,0.008093525179856115,0.0008992805755395684,0.0,0.0017985611510791368,0.0008992805755395684,0.007194244604316547,0.0008992805755395684,0.02877697841726619,0.009892086330935251,0.0,0.0,0.018884892086330936,0.0,0.0044964028776978415,0.0035971223021582736,0.0008992805755395684,0.0017985611510791368,0.0017985611510791368,0.0,0.0008992805755395684,0.0,0.0,0.0,0.022482014388489208,0.012589928057553957,0.008093525179856115,0.0017985611510791368,0.013489208633093525,0.0,0.0,0.0,0.013489208633093525,0.0,0.0170863309352518,0.00539568345323741,0.0035971223021582736,0.02697841726618705,0.0035971223021582736,0.019784172661870502,0.002697841726618705,0.0,0.0035971223021582736,0.015287769784172662,0.00539568345323741,0.008093525179856115,0.0,0.0,0.012589928057553957,0.0,0.0035971223021582736,0.0008992805755395684,0.002697841726618705,0.002697841726618705,0.0017985611510791368,0.0,0.0,0.0,0.0,0.0008992805755395684,0.0,0.0,0.0,0.0,0.0,0.002697841726618705,0.0035971223021582736,0.0,0.0,0.0,0.00539568345323741,0.013489208633093525,0.0044964028776978415,0.0008992805755395684,0.0008992805755395684,0.0,0.0,0.0,0.0,0.0,0.0,0.0017985611510791368,0.0,0.0,0.0,0.0035971223021582736,0.0008992805755395684,0.0,0.0,0.0,0.0017985611510791368,0.0035971223021582736,0.0,0.0,0.0,0.002697841726618705,0.0044964028776978415,0.0017985611510791368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017985611510791368,0.012589928057553957,0.0008992805755395684,0.0,0.0017985611510791368,0.013489208633093525,0.0,0.0,0.0044964028776978415,0.0,0.0017985611510791368,0.0,0.0,0.0,0.0,0.0008992805755395684,0.0,0.0008992805755395684,0.008992805755395683,0.0008992805755395684,0.0,0.0017985611510791368,0.006294964028776978,0.0008992805755395684,0.0,0.0,0.0,0.0,0.0008992805755395684,0.002697841726618705,0.0,0.0035971223021582736,0.0,0.0,0.0,0.0,0.0,0.0017985611510791368,0.0,0.0008992805755395684,0.0,0.0,0.007194244604316547,0.0017985611510791368,0.0,0.00539568345323741,0.00539568345323741,0.0008992805755395684,0.0,0.0,0.0,0.0,0.0,0.0,0.002697841726618705,0.0,0.0,0.0,0.0,0.0,0.0,0.0035971223021582736,0.0,0.002697841726618705,0.0,0.0,0.0,0.0,0.0,0.0,0.002697841726618705,0.0008992805755395684,0.0,0.0035971223021582736,0.0,0.0,0.0,0.002697841726618705,0.0008992805755395684,0.0,0.0,0.0008992805755395684,0.0,0.0008992805755395684,0.0,0.0,0.0,0.0,0.0008992805755395684,0.0,0.0,0.002697841726618705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017985611510791368,0.0,0.002697841726618705,0.0,0.0,0.0,0.0,0.0,0.002697841726618705,0.0,0.0,0.0,0.0,0.0,0.0008992805755395684,0.0,0.0,0.0,0.0,0.0008992805755395684,0.0035971223021582736,0.0008992805755395684,0.0,0.0,0.0008992805755395684,0.0,0.002697841726618705,0.0044964028776978415,0.0017985611510791368,0.002697841726618705,0.002697841726618705,0.0,0.0017985611510791368,0.0,0.0,0.0,0.0008992805755395684,0.0008992805755395684,0.0,0.00539568345323741,0.0,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0,0.0,0.0,0.0008992805755395684,0.0,0.0035971223021582736,0.0035971223021582736,0.0,0.0,0.0,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.0,0.0008992805755395684,0.0,0.0017985611510791368,0.0,0.0,0.0008992805755395684,0.0,0.0017985611510791368,0.0008992805755395684,0.0,0.0,0.0017985611510791368,0.0,0.0,0.0,0.0,0.0044964028776978415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017985611510791368,0.0,0.0,0.0,0.0,0.0,0.002697841726618705,0.0,0.0,0.0,0.002697841726618705,0.0,0.0,0.0008992805755395684,0.0008992805755395684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044964028776978415,0.0017985611510791368,0.0008992805755395684,0.0,0.0008992805755395684,0.0017985611510791368,0.0,0.0,0.0008992805755395684,0.0008992805755395684,0.019784172661870502,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.008093525179856115,0.0008992805755395684,0.002697841726618705,0.0017985611510791368,0.0044964028776978415,0.0008992805755395684,0.0017985611510791368,0.0017985611510791368,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.0008992805755395684,0.006294964028776978,0.0008992805755395684,0.0008992805755395684,0.002697841726618705,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.008093525179856115,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.002697841726618705,0.0008992805755395684,0.002697841726618705,0.0017985611510791368,0.0017985611510791368,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.0044964028776978415,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.002697841726618705,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.002697841726618705,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.0017985611510791368,0.0035971223021582736,0.0008992805755395684,0.0035971223021582736,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.0044964028776978415,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.0008992805755395684,0.0035971223021582736,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.0017985611510791368,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684
SD2400648,40대,0.02305721605465414,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.009393680614859094,0.005977796754910333,0.011101622544833475,0.012809564474807857,0.028181041844577284,0.02220324508966695,0.005977796754910333,0.006831767719897523,0.008539709649871904,0.017933390264730998,0.0025619128949615714,0.004269854824935952,0.0034158838599487617,0.006831767719897523,0.009393680614859094,0.005123825789923143,0.004269854824935952,0.0034158838599487617,0.008539709649871904,0.0017079419299743809,0.0008539709649871904,0.0017079419299743809,0.011955593509820665,0.01964133219470538,0.0017079419299743809,0.024765157984628524,0.029888983774551667,0.0025619128949615714,0.006831767719897523,0.035866780529461996,0.0008539709649871904,0.005977796754910333,0.0025619128949615714,0.0025619128949615714,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0025619128949615714,0.0008539709649871904,0.004269854824935952,0.0008539709649871904,0.025619128949615714,0.007685738684884714,0.006831767719897523,0.0017079419299743809,0.013663535439795047,0.0008539709649871904,0.0025619128949615714,0.0034158838599487617,0.011101622544833475,0.0017079419299743809,0.007685738684884714,0.0025619128949615714,0.012809564474807857,0.007685738684884714,0.0034158838599487617,0.014517506404782237,0.008539709649871904,0.0025619128949615714,0.0017079419299743809,0.014517506404782237,0.004269854824935952,0.009393680614859094,0.0017079419299743809,0.0017079419299743809,0.008539709649871904,0.0008539709649871904,0.005123825789923143,0.0017079419299743809,0.007685738684884714,0.0025619128949615714,0.0017079419299743809,0.0017079419299743809,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0017079419299743809,0.0025619128949615714,0.0017079419299743809,0.004269854824935952,0.0008539709649871904,0.0008539709649871904,0.008539709649871904,0.010247651579846286,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.007685738684884714,0.015371477369769428,0.011101622544833475,0.0034158838599487617,0.0008539709649871904,0.0025619128949615714,0.0025619128949615714,0.0025619128949615714,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0025619128949615714,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0025619128949615714,0.0034158838599487617,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0025619128949615714,0.0025619128949615714,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.005977796754910333,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0025619128949615714,0.0008539709649871904,0.0008539709649871904,0.0034158838599487617,0.005977796754910333,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.005123825789923143,0.0008539709649871904,0.0008539709649871904,0.005977796754910333,0.0008539709649871904,0.0025619128949615714,0.0008539709649871904,0.0008539709649871904,0.0025619128949615714,0.0008539709649871904,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0034158838599487617,0.0008539709649871904,0.0017079419299743809,0.0008539709649871904,0.007685738684884714,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0017079419299743809,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0034158838599487617,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0034158838599487617,0.0008539709649871904,0.0008539709649871904,0.0025619128949615714,0.005977796754910333,0.0017079419299743809,0.0025619128949615714,0.005123825789923143,0.0008539709649871904,0.0017079419299743809,0.0008539709649871904,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0034158838599487617,0.0025619128949615714,0.0017079419299743809,0.0017079419299743809,0.0008539709649871904,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0025619128949615714,0.0008539709649871904,0.0034158838599487617,0.0008539709649871904,0.0008539709649871904,0.0017079419299743809,0.0008539709649871904,0.0025619128949615714,0.0008539709649871904,0.0008539709649871904,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0017079419299743809,0.0008539709649871904,0.0025619128949615714,0.0017079419299743809,0.0017079419299743809,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0034158838599487617,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0017079419299743809,0.0008539709649871904,0.0017079419299743809,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0025619128949615714,0.0008539709649871904,0.0008539709649871904,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.007685738684884714,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0017079419299743809,0.0017079419299743809,0.0008539709649871904,0.0025619128949615714,0.0008539709649871904,0.0008539709649871904,0.0017079419299743809,0.0008539709649871904,0.0025619128949615714,0.0008539709649871904,0.0017079419299743809,0.0017079419299743809,0.0017079419299743809,0.0008539709649871904,0.0017079419299743809,0.0025619128949615714,0.0008539709649871904,0.0017079419299743809,0.0017079419299743809,0.0017079419299743809,0.0025619128949615714,0.0008539709649871904,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0017079419299743809,0.0025619128949615714,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.004269854824935952,0.0017079419299743809,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0025619128949615714,0.0017079419299743809,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0025619128949615714,0.0008539709649871904,0.0008539709649871904,0.0034158838599487617,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
