화자ID,연령대,VV_알,ECD_니,NNG_요즘,NNG_애,JX_은,NNG_결혼,VV_하,ETD_는,NNG_풍습,JKS_이,NNG_옛날,VA_우리하,ECE_고,MAG_너무,VV_틀리,ECS_어,NNG_딸,JKO_을,VV_보,ECD_니까,JX_는,NNG_엄마,JKS_가,VXV_주,ETD_ㄹ,VA_없,ECD_어,NNG_자기,VV_들이,ECS_다,ECD_아서,NNG_재작년,VV_어,VV_그리하,ECD_여도,NNG_신통,ECD_게,VV_낳,ECD_으려고,NNG_생각,ECD_는데,VA_그렇,MAG_잘,MAG_안,VV_생기,EFN_어요,MAC_그래서,JX_도,NNG_병원,MAG_좀,VV_가,ECS_아,VV_봐,ECD_라,ECD_더니,NNG_검사,MAG_다,VXV_보,NNG_이상,EFN_대,ECD_어서,NNG_지난번,VV_오,ETD_을,NNG_때,NNG_나팔관,VV_뚫,VV_그러,ETD_ㄴ,EFN_다,EFN_라고,VA_힘들,EFN_다고,MAC_그러니까,MAG_진짜,VV_좋,ECD_으면,NNG_은,NNG_방,VV_얻,VV_시작하,VA_같,ECD_아,VV_갖추,ECD_려고,MAG_더,EFN_아요,NNG_점,NNG_이해도,VV_되,ETN_기,JKS_는,MAC_하지만,MAG_또,EFQ_ㄴ가,VV_싶,ETD_은,VV_들,NNG_언니,VA_작,NNG_아들,EFN_지,VV_아,MAG_근데,ECD_여요,MAG_마음대로,ECE_면,NNG_아우,ECE_나,ECD_아야,ECS_ㄴ가,VXA_싶,MAG_되게,NNG_만족,ECE_면서,VV_살,ECD_으니까,MAG_자꾸,NNG_얘기,VV_그,NNG_잔소리,JX_밖에,NNG_능력,VV_있,MDT_그런,ECD_ㄹ지,VXV_않,NNG_여행,VV_다니,VA_좋,NNG_사람,VV_만나,ECD_지,EFN_야,NNG_주위,NNG_애가,VA_괜찮,VA_이렇,NNG_소개,JKO_를,VV_주리,VV_받,JX_야,NNG_참,MDT_그,VV_이러,ECD_다가,NNG_나중,NNG_우리나라,VXV_지,ECS_ㄴ다,NNG_소리,VV_듣,NNG_보통,NNG_문제,VV_굴,VV_맞,VV_좋아하,NNG_티브이,NNG_매체,NNG_좀,VV_잘못하,VXV_있,NNG_모습,JX_만,VV_보이,ECD_어야,NNG_티,NNG_혼자,VV_사,MAG_막,VA_젊,JKO_한테,VV_느,MAG_많이,NNG_파급,EFQ_나,NNG_주고,NNG_연애,EFN_어,NNG_중매,NNG_오,VA_부럽,MAG_못,VV_가지,NNG_컴퓨터,VV_만지,ETD_다는,NNG_진,VV_모르,NNG_무정,NNG_자야,VA_많,EFN_네,NNG_일,ECE_ㄴ데,NNG_아기,VV_지우,JX_요,EFI_구나,MAG_워낙,VA_늦,NNG_기계,VV_대하,NNG_전자파,NNG_영향,VV_주,NNG_이제,NNG_산부인과,NNG_보기,MAG_별로,MAG_그만큼,EFN_에요,NNG_걱정,ECE_건,ECD_여,NNG_진짜,NNG_집,MDT_이런,MAG_그냥,NNG_대까지,NNG_한집,EFN_잖아요,MAG_그러면,NNG_필요,VV_키우,ECD_은데,VA_다르,NNG_우리,ECE_고는,MDT_다른,NNG_세대,VA_어떻,NNG_음,NNG_정,VV_느끼,NNG_가족,VV_스,NNG_식사,VV_모이,MAG_이렇게,VV_나가,ECD_서,VV_먹,MAG_복작복작,EFN_거든,VV_만들,NNG_바리,VV_싸,MAG_왜,VV_몰르,NNG_내일,ECD_ㄴ데,MAG_이제,NNG_밀,NNG_키트,VV_시키,ECE_자,NNG_닭,NNG_갈비,EFN_대요,MAG_그럼,NNG_라,NNG_택배,NNG_나물,NNG_반찬,NNG_밑,NNG_국도,VV_끓이,NNG_직장,NNG_생활,ECD_어도,VXV_나,VV_걸,NNG_성격,VV_잘하,ECE_ㄴ다고,NNG_우,MDT_어느,NNG_정도,NNG_공부,VA_싫,NNG_인성,EFN_잖아,VA_저렇,MDT_저,NNG_효도,ECE_지만,NNG_아빠,NNG_위로,EFQ_을까,MAG_하긴,NNG_나도,NNG_자식,EFN_더라,VV_보내,MDT_이,NNG_학원,MAG_왜냐하면,NNG_내가,MAG_물론,VV_따르,NNG_마음,NNG_편,VV_나,ECD_아도,NNG_거거,JX_든,MAG_왠지,VV_떨어지,VV_따라가,MAG_열심히,VA_그,NNG_작년,NNG_아이,MAG_아직,NNG_큰애,NNG_동안,NNG_안,ECD_고서,NNG_시험관,VV_땋,NNG_둘,NNG_다행,NNG_요새,ECD_으려,MAG_바로바로,EFN_어야지,NNG_차,MDT_모든,MAG_아주,ECE_려고만,NNG_지금,NNG_해,NNG_칸,JX_부터,NNG_시작,NNG_유,MAG_얼른,NNG_선,NNG_여자,VV_데리,NNG_오라,NNG_결혼관,VV_바뀌,NNG_돈,NNG_벌,NNG_만큼,VV_벌,VV_갖,VA_어렵,MAG_굉장히,NNG_국가적,VA_크,NNG_손,NNG_데,NNG_정말,ECD_여야,NNG_도,NNG_열,MAG_오히려,MDT_무슨,NNG_반려,NNG_동물,ECS_는지,JX_이야,NNG_행복,NNG_즐거움,NNG_홍보,MAG_일찍,VV_씨,NNG_얼떨결,VV_어찌어찌하,NNG_순조,NNG_그때,VV_기르,MAG_빨리빨리,MAG_맨날,NNG_앞,VV_뚜드리,NNG_정자,NNG_활동,MAG_거의,VV_움직이,ECS_지,JX_를,NNG_어,NNG_피임,NNG_과학,NNG_발달,NNG_수록,EFN_라,EFQ_ㄹ까,NNG_인체,MDT_뭔,NNG_가,NNG_파괴,NNG_느낌,MAG_아마,VV_델,NNG_이,NNG_지장,NNG_의술,VV_기대,NNG_시대,MAG_언젠가,NNG_턴,MAG_정말,NNG_가정,NNG_아파트,NNG_원룸,VXV_가지,MAG_같이,VV_잘되,NNG_달,NNG_외식,NNG_제일,NNG_집도,ECE_려면,VV_힘들,NNG_밖,NNG_고기,VV_마시,NNG_저쪽,MDT_양,VV_돌,MAG_빨리,MAG_지금,NNG_아저씨,NNG_아버지,VXA_계시,NNG_말,NNG_나이,VA_편하,MAG_인제,NNG_고,NNG_요대,MAG_쪼끔,MAG_얼마나,NNG_요구,NNG_사항,VA_까다롭,ECD_ㄴ지,NNG_할아버지,EFQ_냐,NNG_달래,NNG_막,NNG_이래,VV_까,NNG_날,NNG_한번,EFN_ㄹ게,MAG_제발,EFO_어라,VV_달래,EFN_다니까,VV_오냐오냐하,VV_어떡하,MAG_일단,NNG_학교,MAG_우선,VV_달,VV_어쩌,NNG_세구,VV_가르치,NNG_영,NNG_수,NNG_그림,NNG_피아노,NNG_부모,NNG_욕심,NNG_학구열,NNG_난리,NNG_극성
SD2400461,60대 이상,0.002531645569620253,0.0016877637130801688,0.010970464135021098,0.012658227848101266,0.006751054852320675,0.010126582278481013,0.02869198312236287,0.02531645569620253,0.0008438818565400844,0.02278481012658228,0.0033755274261603376,0.0008438818565400844,0.02362869198312236,0.008438818565400843,0.0008438818565400844,0.024472573839662448,0.0008438818565400844,0.012658227848101266,0.007594936708860759,0.010970464135021098,0.027848101265822784,0.006751054852320675,0.014345991561181435,0.006751054852320675,0.010126582278481013,0.005063291139240506,0.006751054852320675,0.0008438818565400844,0.0008438818565400844,0.002531645569620253,0.0016877637130801688,0.0008438818565400844,0.005063291139240506,0.016033755274261603,0.007594936708860759,0.0008438818565400844,0.015189873417721518,0.002531645569620253,0.0016877637130801688,0.010970464135021098,0.005063291139240506,0.007594936708860759,0.0016877637130801688,0.010126582278481013,0.0008438818565400844,0.00590717299578059,0.006751054852320675,0.024472573839662448,0.0016877637130801688,0.004219409282700422,0.0016877637130801688,0.01181434599156118,0.0008438818565400844,0.0008438818565400844,0.0033755274261603376,0.0008438818565400844,0.008438818565400843,0.005063291139240506,0.0016877637130801688,0.0008438818565400844,0.010126582278481013,0.0008438818565400844,0.002531645569620253,0.0033755274261603376,0.006751054852320675,0.0008438818565400844,0.0008438818565400844,0.02278481012658228,0.02531645569620253,0.0016877637130801688,0.0016877637130801688,0.004219409282700422,0.0016877637130801688,0.004219409282700422,0.005063291139240506,0.0008438818565400844,0.0016877637130801688,0.007594936708860759,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.014345991561181435,0.009282700421940928,0.0008438818565400844,0.002531645569620253,0.004219409282700422,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.007594936708860759,0.005063291139240506,0.002531645569620253,0.0008438818565400844,0.008438818565400843,0.002531645569620253,0.002531645569620253,0.009282700421940928,0.004219409282700422,0.00590717299578059,0.0008438818565400844,0.002531645569620253,0.0008438818565400844,0.005063291139240506,0.004219409282700422,0.0008438818565400844,0.0008438818565400844,0.014345991561181435,0.0008438818565400844,0.002531645569620253,0.0008438818565400844,0.0008438818565400844,0.0033755274261603376,0.002531645569620253,0.0008438818565400844,0.0008438818565400844,0.002531645569620253,0.002531645569620253,0.0016877637130801688,0.0016877637130801688,0.005063291139240506,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.010126582278481013,0.004219409282700422,0.0008438818565400844,0.0016877637130801688,0.0016877637130801688,0.0016877637130801688,0.0033755274261603376,0.004219409282700422,0.0016877637130801688,0.002531645569620253,0.002531645569620253,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.002531645569620253,0.0016877637130801688,0.00590717299578059,0.0008438818565400844,0.0016877637130801688,0.0008438818565400844,0.002531645569620253,0.0016877637130801688,0.0016877637130801688,0.0008438818565400844,0.0016877637130801688,0.0008438818565400844,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.004219409282700422,0.0008438818565400844,0.0008438818565400844,0.005063291139240506,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.004219409282700422,0.002531645569620253,0.0016877637130801688,0.0008438818565400844,0.0016877637130801688,0.0008438818565400844,0.0016877637130801688,0.002531645569620253,0.002531645569620253,0.0008438818565400844,0.007594936708860759,0.0008438818565400844,0.0008438818565400844,0.0016877637130801688,0.0033755274261603376,0.0033755274261603376,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.0016877637130801688,0.0033755274261603376,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0033755274261603376,0.0008438818565400844,0.0008438818565400844,0.0033755274261603376,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.002531645569620253,0.0008438818565400844,0.0016877637130801688,0.0016877637130801688,0.00590717299578059,0.0016877637130801688,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0016877637130801688,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.002531645569620253,0.0016877637130801688,0.0008438818565400844,0.0016877637130801688,0.0016877637130801688,0.0008438818565400844,0.0016877637130801688,0.005063291139240506,0.0008438818565400844,0.0016877637130801688,0.0008438818565400844,0.0016877637130801688,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.004219409282700422,0.0016877637130801688,0.0008438818565400844,0.0016877637130801688,0.0008438818565400844,0.0033755274261603376,0.0008438818565400844,0.0016877637130801688,0.004219409282700422,0.0008438818565400844,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.005063291139240506,0.0008438818565400844,0.002531645569620253,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0016877637130801688,0.0016877637130801688,0.0016877637130801688,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400462,60대 이상,0.0018744142455482662,0.0018744142455482662,0.0028116213683223993,0.007497656982193065,0.004686035613870665,0.019681349578256794,0.03655107778819119,0.015932521087160263,0.0,0.01874414245548266,0.0018744142455482662,0.0,0.03561387066541706,0.0037488284910965324,0.0,0.015932521087160263,0.0,0.02155576382380506,0.0037488284910965324,0.008434864104967198,0.014058106841611996,0.0028116213683223993,0.013120899718837863,0.0028116213683223993,0.0037488284910965324,0.0028116213683223993,0.00937207122774133,0.0009372071227741331,0.0,0.004686035613870665,0.0037488284910965324,0.0,0.005623242736644799,0.01499531396438613,0.0037488284910965324,0.0,0.01499531396438613,0.01499531396438613,0.0037488284910965324,0.0037488284910965324,0.011246485473289597,0.008434864104967198,0.004686035613870665,0.01499531396438613,0.006560449859418931,0.0,0.006560449859418931,0.022492970946579195,0.0018744142455482662,0.007497656982193065,0.0018744142455482662,0.010309278350515464,0.0,0.0018744142455482662,0.0,0.0018744142455482662,0.0028116213683223993,0.0028116213683223993,0.0,0.0,0.008434864104967198,0.0,0.0028116213683223993,0.0018744142455482662,0.0018744142455482662,0.0,0.0,0.016869728209934397,0.01499531396438613,0.0009372071227741331,0.004686035613870665,0.0018744142455482662,0.0,0.0,0.0018744142455482662,0.0,0.0037488284910965324,0.0,0.0009372071227741331,0.0,0.0,0.01218369259606373,0.01780693533270853,0.0,0.0009372071227741331,0.0028116213683223993,0.0,0.0,0.0,0.004686035613870665,0.004686035613870665,0.0018744142455482662,0.0,0.0028116213683223993,0.0,0.0,0.0018744142455482662,0.0009372071227741331,0.0,0.0,0.0,0.0028116213683223993,0.006560449859418931,0.004686035613870665,0.0,0.0,0.005623242736644799,0.0,0.0,0.0018744142455482662,0.0,0.0,0.0,0.0,0.0,0.0018744142455482662,0.0,0.0018744142455482662,0.0,0.0018744142455482662,0.0,0.0,0.0,0.006560449859418931,0.0037488284910965324,0.0009372071227741331,0.0028116213683223993,0.0009372071227741331,0.0018744142455482662,0.006560449859418931,0.0018744142455482662,0.0018744142455482662,0.008434864104967198,0.005623242736644799,0.0,0.0,0.0,0.0028116213683223993,0.0,0.006560449859418931,0.0,0.0009372071227741331,0.0009372071227741331,0.0,0.0018744142455482662,0.0,0.0,0.0,0.0,0.0018744142455482662,0.0018744142455482662,0.0,0.004686035613870665,0.0018744142455482662,0.0028116213683223993,0.0,0.0037488284910965324,0.0018744142455482662,0.0,0.0,0.0,0.0,0.0018744142455482662,0.0,0.004686035613870665,0.0009372071227741331,0.0028116213683223993,0.0,0.0018744142455482662,0.0037488284910965324,0.0,0.0009372071227741331,0.0,0.0,0.008434864104967198,0.0,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.007497656982193065,0.0009372071227741331,0.0,0.0,0.0,0.0018744142455482662,0.0009372071227741331,0.0,0.0009372071227741331,0.0,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0037488284910965324,0.0018744142455482662,0.0,0.0009372071227741331,0.013120899718837863,0.0028116213683223993,0.0,0.0018744142455482662,0.0,0.0,0.0,0.0018744142455482662,0.0,0.0009372071227741331,0.0,0.0,0.0018744142455482662,0.0,0.0,0.0,0.0,0.005623242736644799,0.0,0.007497656982193065,0.0018744142455482662,0.0037488284910965324,0.0,0.004686035613870665,0.0,0.0,0.0,0.0,0.0018744142455482662,0.0028116213683223993,0.0009372071227741331,0.0,0.0,0.0,0.0,0.0,0.0009372071227741331,0.0,0.0,0.0,0.0037488284910965324,0.0,0.0,0.0,0.0009372071227741331,0.0018744142455482662,0.0028116213683223993,0.0037488284910965324,0.0,0.0009372071227741331,0.0,0.0,0.0,0.0018744142455482662,0.0,0.0,0.0,0.0009372071227741331,0.0,0.0,0.0,0.0018744142455482662,0.0,0.0,0.0,0.0,0.0018744142455482662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018744142455482662,0.0018744142455482662,0.0009372071227741331,0.0009372071227741331,0.0,0.0,0.0009372071227741331,0.0,0.0009372071227741331,0.0018744142455482662,0.0028116213683223993,0.0,0.0,0.0028116213683223993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028116213683223993,0.0018744142455482662,0.0009372071227741331,0.0,0.0028116213683223993,0.0009372071227741331,0.0,0.0,0.0,0.0,0.0,0.0,0.0018744142455482662,0.0028116213683223993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009372071227741331,0.0028116213683223993,0.0009372071227741331,0.0018744142455482662,0.0009372071227741331,0.0028116213683223993,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.0009372071227741331,0.005623242736644799,0.0018744142455482662,0.0009372071227741331,0.0018744142455482662,0.0018744142455482662,0.0009372071227741331,0.0037488284910965324,0.0009372071227741331,0.0028116213683223993,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.0009372071227741331,0.0018744142455482662,0.0018744142455482662,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0028116213683223993,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.0018744142455482662,0.0028116213683223993,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0028116213683223993,0.0009372071227741331,0.0009372071227741331,0.0028116213683223993,0.0009372071227741331,0.0009372071227741331,0.0028116213683223993,0.0009372071227741331,0.0018744142455482662,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.0018744142455482662,0.0018744142455482662,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.004686035613870665,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.0018744142455482662,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.0018744142455482662,0.0028116213683223993,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0028116213683223993,0.0009372071227741331,0.0009372071227741331,0.0037488284910965324,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0028116213683223993,0.0018744142455482662,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331
