화자ID,연령대,NNG_선생님,JX_은,VA_어떻,ECD_게,NNG_연,NNG_연애,NNG_결혼,VV_하,EFQ_습니까,VV_저,ECD_어도,EFN_습니다,VV_어,ECS_어,NNG_그때,NNG_제가,NNG_인제,NNG_교육원,VV_들어가,VV_있,ETD_는,NNG_동료,JKS_가,NNG_직장,MDT_어떤,NNG_여성,JKS_이,ECD_는데,NNG_마음,VV_드,MAG_잘,VV_안되,ECE_ㄴ다고,ECD_길래,VA_젊,ETD_을,VV_아,ECS_아,VV_그러,ECE_면,JKO_한테,NNG_소개,JKO_를,VV_달라,ECE_고,VV_그리하,ECD_더니,JX_는,MAG_못,NNG_주고,NNG_편지,ECD_라,EFN_라고요,MAC_그래서,NNG_집사람,VV_보내,MAG_근데,NNG_처음,NNG_답장,MAG_안,NNG_오더,JX_라고,JX_요,MDN_한,ECD_니까,MAG_그래서,VV_보,NNG_글씨,VV_쓰,VV_절,EFN_거든요,NNG_글씨체,VV_반하,VV_가지,MAG_인제,ETD_ㄹ,NNG_때,MAG_이제,VA_나쁘,ETD_ㄴ,VA_좋,ETD_은,JX_만,VV_보이,EFN_잖아요,NNG_시골,VV_살,EFN_어요,NNG_안양,JX_도,MAG_약간,ECE_지만,MDT_그런,NNG_애,VV_사귀,VXA_싶,ECD_어,VXV_가지,VV_때,VA_그렇,EFN_죠,MDT_그,VV_모르,MAG_막상,NNG_현실,VV_부닥치,VV_되,NNG_말,VA_없,ETD_다는,NNG_게,NNG_대화,NNG_부족,MAG_많이,VA_힘들,ECD_여도,NNG_요즘,VV_오,ECD_아서,JX_대로,ECD_려고,NNG_노력,EFN_라고,NNG_부군,VA_다르,EFQ_나요,NNG_미팅,MAG_쪼끔,EFN_고요,NNG_하면서,NNG_마지막,JKO_을,MAG_좀,NNG_재미,NNG_모양,EFN_에요,NNG_여,NNG_연결,MAG_쭉,VV_이어지,ECD_어야,ECS_다,VXV_보,ECD_니깐,MAG_왜,NNG_외갓집,MDT_이,NNG_나중,VV_태어나,VV_가,NNG_결혼식,NNG_혼수,VA_같,JKS_은,MAG_워낙,NNG_최소한,MAC_그리고,ECD_으니까,VV_대하,ECD_어서,VA_크,NNG_관심,VV_주,VA_그,ECE_ㄴ데,NNG_사람,NNG_텔레비전,JX_이나,VA_이렇,VV_나오,VA_쉽,ECD_지,VXV_않,EFN_아요,MAG_상당히,NNG_좀,EFN_라,EFQ_ㄹ까,NNG_허례,NNG_허식,VV_치우치,NNG_생각,EFN_세요,NNG_요,NNG_딸,MAG_아직,NNG_시집,ECD_는데요,MAG_각자,VV_알,ECD_아,NNG_라,NNG_사고,NNG_방식,VV_갖,VXV_있,ECD_니,NNG_공부,VV_가르치,ECD_으면,EFN_지,JX_까지,VV_책임지,ECE_나,NNG_노후,ECD_아야,NNG_나이,VV_먹,NNG_약간,NNG_장례식,NNG_주변,NNG_친구,NNG_일전,NNG_남,NNG_보원,NNG_얘기,VV_듣,MAG_적이,JX_이,VV_돌아가시,NNG_일,NNG_대기,ECD_다가,NNG_혼자,NNG_쇼,EFN_대요,ECD_여,NNG_전쟁,VV_겪,NNG_총소리,NNG_대포,NNG_소리,ECE_면서,MAG_아주,VA_구슬프,NNG_시간,NNG_정,EFN_답니다,NNG_돈,VA_많,NNG_집,NNG_초청,EFN_다고,NNG_길,MAG_참,VA_괜찮,NNG_오신,NNG_분,NNG_추억,ECD_니깐요,MDT_다른,ECS_는지,NNG_은,VV_불르,EFN_ㅂ니다,MAG_미리,MAG_다,NNG_무료,NNG_인사,NNG_그다음,NNG_인연,NNG_정리,ECD_ㄹ까,JKG_의,NNG_생전,VV_원하,NNG_부모님,VV_사,NNG_봉분,VV_만들,NNG_이제,NNG_관리,VV_어려워지,NNG_녀,NNG_시,NNG_어머니,NNG_아버지,NNG_산소,EFQ_느냐,NNG_세대,VV_죽,ETN_기,NNG_전,EFQ_는가,VXV_나,ECD_아도,MAG_괜히,NNG_필요,NNG_수목,VV_어떠,MAG_그냥,VV_뿌리,NNG_딸아이,NNG_부모,VV_갈,VV_같,MDN_네,EFN_다,NNG_해,MAC_그러니까,VV_권하,NNG_산,MAG_또,MAG_너무,MAG_지금,NNG_인생,ECD_라고,NNG_퇴직,NNG_후,NNG_생활,MAG_서로,NNG_간섭,NNG_거가,VV_각,ECE_자,NNG_여태,VV_살아오,NNG_각자,VV_살아가,NNG_경험,NNG_감정,VXV_지,NNG_지금,NNG_시점,NNG_이성,NNG_한번,MAG_같이,MAG_한번,VV_들,NNG_커피,VV_마시,VV_이러,NNG_가벼운,NNG_여행,NNG_우리나라,NNG_풍,NNG_사회,NNG_분위기,NNG_이상,VV_비치,NNG_아까,VV_말씀하,NNG_사회적,NNG_눈,MAG_아무래도,NNG_제약,VV_생기,MAG_여태,MAG_가장,VV_다녀오,NNG_기억,VV_남,NNG_혹,MAG_특별히,MAG_굳이,VV_따지,ECE_ㄴ다면,NNG_주례,MAG_없이,NNG_신랑,NNG_신부,NNG_본인,NNG_특이,ECE_지마는,NNG_약,NNG_절차,MAG_물론,NNG_주인공,NNG_양가,NNG_소외,NNG_느낌,MAG_하여튼,NNG_장단점,NNG_성장,NNG_은근,NNG_대가족,NNG_차례,NNG_제사,VV_있었,ECD_은데,MAG_얼마나,NNG_교회,VV_닿,NNG_신,VV_나,EFN_네요,EFQ_냐,NNG_면,NNG_새벽,VV_나가,NNG_목사,NNG_조심,NNG_말씀,NNG_아시,NNG_장로,NNG_형제,NNG_단절,VXA_계시,VV_오시,NNG_고민,NNG_상담,NNG_사니,VV_까,NNG_음식,NNG_장만,NNG_화해,NNG_기도,NNG_신앙심,VA_깊,EFN_더라,NNG_고,EFN_요,NNG_안,VV_다니,VV_지내,NNG_성격,NNG_차이,NNG_예,NNG_서울,ECE_으면서,NNG_주,NNG_전화,VA_죠,VV_받,VV_만나,NNG_원래,ECD_니요,NNG_바깥,NNG_어른,MAG_쪼금,NNG_인물,NNG_학교,MAG_정말,EFQ_던,NNG_형의,MAG_자주자주,NNG_원,NNG_식,NNG_약혼,NNG_당시,NNG_예식장,NNG_종로,NNG_유명,MAG_별로,VA_어렵,VA_살지,NNG_힘,MAG_그런대로,NNG_탈,VV_지나가,NNG_격식,NNG_나도,EFN_내,NNG_사위,NNG_집안,VV_바라,NNG_손해,VA_저렇,MDT_저,VV_바래,MDT_이런,VXV_달,ETD_란,VXV_주,NNG_만족,NNG_혼례,VV_치러,MAG_조금,VV_해지,NNG_간소,NNG_가면,VV_낳,NNG_뒤,NNG_삶,NNG_가,ECS_ㄴ다,NNG_중요,VV_잘하,NNG_자손,NNG_참,NNG_문제,VV_묻히,NNG_곳,NNG_구체적,NNG_다라,NNG_옛날,NNG_평생,NNG_교육,MAG_일단,NNG_관,NNG_속,NNG_엘,ECD_서,NNG_다,NNG_뚜껑,VV_닫,MDN_두,NNG_손,NNG_가슴,VV_얹,NNG_세상,VV_달라지,ETD_ㄴ다는,VV_맞,NNG_끝,NNG_내가,MAC_따라서,ECS_ㄴ가,NNG_안식,NNG_처가,VV_다그,NNG_제일,VV_아니,NNG_후손,NNG_일단,EFQ_을까,VV_그,ECE_건,NNG_허무,VV_정하,VV_자,MAG_제일,VA_무섭,MAG_아무리,MDT_아무,VV_없었,NNG_결백,EFN_어,NNG_차,VV_받아들이,MAG_지금껏,MAC_그런데,MAG_가끔가다,NNG_내,VV_털어놓,NNG_꽃꽂이,NNG_꽃,VV_꽂,NNG_부케,MAG_밝히,NNG_진,NNG_이름,NNG_대면,NNG_댁,MAG_엄청,NNG_꽂이,MAG_일절,NNG_축의금,MAG_정말로,NNG_친정,NNG_시댁,VA_덜하,NNG_막내,NNG_큰집,VV_다하,NNG_교,NNG_명절,NNG_식구,VV_좋아하
SD2401627,60대 이상,0.005873715124816446,0.013215859030837005,0.006607929515418502,0.014684287812041116,0.0007342143906020558,0.00881057268722467,0.003671071953010279,0.03010279001468429,0.0022026431718061676,0.005873715124816446,0.005139500734214391,0.006607929515418502,0.0014684287812041115,0.009544787077826725,0.007342143906020558,0.006607929515418502,0.0014684287812041115,0.0014684287812041115,0.0007342143906020558,0.012481644640234948,0.010279001468428781,0.0007342143906020558,0.018355359765051395,0.0007342143906020558,0.0014684287812041115,0.0014684287812041115,0.0315712187958884,0.011747430249632892,0.0007342143906020558,0.0007342143906020558,0.0022026431718061676,0.0007342143906020558,0.0014684287812041115,0.0014684287812041115,0.003671071953010279,0.005139500734214391,0.003671071953010279,0.005139500734214391,0.014684287812041116,0.008076358296622614,0.0014684287812041115,0.0014684287812041115,0.010279001468428781,0.0007342143906020558,0.02643171806167401,0.005139500734214391,0.0007342143906020558,0.022026431718061675,0.0014684287812041115,0.0007342143906020558,0.0014684287812041115,0.0014684287812041115,0.005139500734214391,0.009544787077826725,0.004405286343612335,0.0014684287812041115,0.005873715124816446,0.004405286343612335,0.0014684287812041115,0.005139500734214391,0.0014684287812041115,0.0014684287812041115,0.0022026431718061676,0.0014684287812041115,0.006607929515418502,0.0007342143906020558,0.0022026431718061676,0.0014684287812041115,0.0014684287812041115,0.0007342143906020558,0.003671071953010279,0.0007342143906020558,0.0007342143906020558,0.003671071953010279,0.011747430249632892,0.009544787077826725,0.008076358296622614,0.006607929515418502,0.0007342143906020558,0.020558002936857563,0.003671071953010279,0.008076358296622614,0.0022026431718061676,0.0007342143906020558,0.005139500734214391,0.005873715124816446,0.005873715124816446,0.003671071953010279,0.0007342143906020558,0.011747430249632892,0.0022026431718061676,0.002936857562408223,0.004405286343612335,0.0022026431718061676,0.0014684287812041115,0.0022026431718061676,0.0022026431718061676,0.005873715124816446,0.0007342143906020558,0.002936857562408223,0.008076358296622614,0.009544787077826725,0.0014684287812041115,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.008076358296622614,0.0022026431718061676,0.007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0014684287812041115,0.0007342143906020558,0.005139500734214391,0.0007342143906020558,0.0007342143906020558,0.002936857562408223,0.0022026431718061676,0.004405286343612335,0.0007342143906020558,0.0014684287812041115,0.0007342143906020558,0.0014684287812041115,0.0007342143906020558,0.0007342143906020558,0.0014684287812041115,0.0014684287812041115,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.01908957415565345,0.005139500734214391,0.0007342143906020558,0.0007342143906020558,0.0014684287812041115,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0014684287812041115,0.004405286343612335,0.002936857562408223,0.0007342143906020558,0.0007342143906020558,0.0022026431718061676,0.002936857562408223,0.0007342143906020558,0.0007342143906020558,0.005139500734214391,0.005873715124816446,0.0022026431718061676,0.007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0014684287812041115,0.002936857562408223,0.005139500734214391,0.007342143906020558,0.0014684287812041115,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0022026431718061676,0.0014684287812041115,0.0007342143906020558,0.0007342143906020558,0.005139500734214391,0.0014684287812041115,0.0007342143906020558,0.0022026431718061676,0.002936857562408223,0.002936857562408223,0.0007342143906020558,0.0007342143906020558,0.0014684287812041115,0.0014684287812041115,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.013215859030837005,0.003671071953010279,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0014684287812041115,0.0007342143906020558,0.003671071953010279,0.0014684287812041115,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0014684287812041115,0.0014684287812041115,0.0014684287812041115,0.0007342143906020558,0.0007342143906020558,0.002936857562408223,0.0014684287812041115,0.0014684287812041115,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0014684287812041115,0.0007342143906020558,0.0007342143906020558,0.0014684287812041115,0.005873715124816446,0.0014684287812041115,0.0014684287812041115,0.0007342143906020558,0.0022026431718061676,0.0014684287812041115,0.0022026431718061676,0.0014684287812041115,0.0014684287812041115,0.0014684287812041115,0.0022026431718061676,0.0007342143906020558,0.0007342143906020558,0.0014684287812041115,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0014684287812041115,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.005139500734214391,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0014684287812041115,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0014684287812041115,0.0007342143906020558,0.0007342143906020558,0.0014684287812041115,0.0007342143906020558,0.0022026431718061676,0.0014684287812041115,0.0007342143906020558,0.0007342143906020558,0.002936857562408223,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0014684287812041115,0.002936857562408223,0.002936857562408223,0.0007342143906020558,0.0014684287812041115,0.0022026431718061676,0.0007342143906020558,0.0007342143906020558,0.0014684287812041115,0.0014684287812041115,0.0022026431718061676,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0014684287812041115,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0014684287812041115,0.0014684287812041115,0.0022026431718061676,0.0014684287812041115,0.002936857562408223,0.0022026431718061676,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0014684287812041115,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0014684287812041115,0.0014684287812041115,0.0007342143906020558,0.0007342143906020558,0.0014684287812041115,0.0014684287812041115,0.0007342143906020558,0.002936857562408223,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0014684287812041115,0.0014684287812041115,0.0014684287812041115,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0014684287812041115,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0014684287812041115,0.0007342143906020558,0.0014684287812041115,0.0007342143906020558,0.0022026431718061676,0.0014684287812041115,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0014684287812041115,0.0007342143906020558,0.0014684287812041115,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.002936857562408223,0.0014684287812041115,0.0007342143906020558,0.0007342143906020558,0.002936857562408223,0.0014684287812041115,0.0007342143906020558,0.0014684287812041115,0.0007342143906020558,0.0014684287812041115,0.0007342143906020558,0.0014684287812041115,0.0007342143906020558,0.0014684287812041115,0.0022026431718061676,0.0007342143906020558,0.0007342143906020558,0.0014684287812041115,0.0014684287812041115,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0014684287812041115,0.0014684287812041115,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0007342143906020558,0.0014684287812041115,0.0007342143906020558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401628,60대 이상,0.0121012101210121,0.020902090209020903,0.0044004400440044,0.0165016501650165,0.0,0.005500550055005501,0.006600660066006601,0.036303630363036306,0.0,0.0,0.0011001100110011,0.014301430143014302,0.0088008800880088,0.014301430143014302,0.0033003300330033004,0.0,0.0011001100110011,0.0,0.0022002200220022,0.0176017601760176,0.0165016501650165,0.0,0.011001100110011002,0.0,0.0,0.0,0.0297029702970297,0.011001100110011002,0.0,0.0022002200220022,0.0022002200220022,0.0,0.0,0.0,0.0,0.006600660066006601,0.007700770077007701,0.0088008800880088,0.0088008800880088,0.005500550055005501,0.0011001100110011,0.0,0.009900990099009901,0.0,0.0407040704070407,0.007700770077007701,0.0011001100110011,0.025302530253025302,0.0,0.0011001100110011,0.0,0.0,0.0033003300330033004,0.005500550055005501,0.0,0.0022002200220022,0.0044004400440044,0.0,0.0,0.006600660066006601,0.0,0.0011001100110011,0.0022002200220022,0.0,0.0121012101210121,0.0,0.005500550055005501,0.0,0.0,0.0,0.0044004400440044,0.0,0.0,0.0,0.006600660066006601,0.015401540154015401,0.013201320132013201,0.0,0.0,0.015401540154015401,0.007700770077007701,0.005500550055005501,0.0033003300330033004,0.0011001100110011,0.0044004400440044,0.0,0.0033003300330033004,0.013201320132013201,0.0,0.022002200220022004,0.0011001100110011,0.0,0.0022002200220022,0.0,0.0,0.0,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.006600660066006601,0.007700770077007701,0.009900990099009901,0.0011001100110011,0.0,0.0,0.0,0.006600660066006601,0.0011001100110011,0.0022002200220022,0.0,0.0,0.0,0.0,0.0044004400440044,0.0022002200220022,0.0044004400440044,0.0,0.0033003300330033004,0.0011001100110011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022002200220022,0.0,0.0,0.0,0.0187018701870187,0.0033003300330033004,0.0,0.0,0.0033003300330033004,0.0022002200220022,0.0,0.0,0.0,0.0011001100110011,0.0044004400440044,0.0022002200220022,0.0,0.0011001100110011,0.0,0.0022002200220022,0.0,0.0,0.0011001100110011,0.005500550055005501,0.0,0.009900990099009901,0.0011001100110011,0.0,0.0,0.0,0.0,0.0011001100110011,0.0033003300330033004,0.0,0.0,0.0,0.0011001100110011,0.0022002200220022,0.007700770077007701,0.0,0.0,0.0,0.0011001100110011,0.0,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0,0.0,0.0,0.0011001100110011,0.0,0.0,0.0,0.009900990099009901,0.0,0.011001100110011002,0.0044004400440044,0.0022002200220022,0.0,0.0,0.0,0.0022002200220022,0.0022002200220022,0.0022002200220022,0.0,0.0,0.0,0.0011001100110011,0.0011001100110011,0.0,0.0,0.0011001100110011,0.0011001100110011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011001100110011,0.005500550055005501,0.0,0.0022002200220022,0.0,0.0,0.0,0.0022002200220022,0.0033003300330033004,0.0,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0,0.0011001100110011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033003300330033004,0.0,0.0,0.0,0.0,0.005500550055005501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044004400440044,0.0,0.0,0.0,0.007700770077007701,0.0,0.0,0.0,0.0,0.0,0.0,0.0044004400440044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011001100110011,0.0,0.0011001100110011,0.0022002200220022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011001100110011,0.0011001100110011,0.0,0.0,0.0022002200220022,0.0,0.0022002200220022,0.0,0.0,0.0011001100110011,0.0,0.0,0.0022002200220022,0.0033003300330033004,0.0,0.0011001100110011,0.0,0.0,0.0,0.0,0.0011001100110011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011001100110011,0.0,0.0033003300330033004,0.0,0.0,0.0,0.0,0.0,0.0011001100110011,0.0,0.0011001100110011,0.0,0.0,0.0,0.0,0.0,0.0011001100110011,0.0,0.0,0.0,0.0,0.0,0.0,0.0011001100110011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011001100110011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044004400440044,0.0,0.0,0.0011001100110011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011001100110011,0.0033003300330033004,0.0011001100110011,0.0,0.0,0.0033003300330033004,0.0,0.0,0.0011001100110011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011001100110011,0.0,0.0,0.0,0.0,0.0,0.0011001100110011,0.0011001100110011,0.0,0.0,0.0033003300330033004,0.0011001100110011,0.0022002200220022,0.0022002200220022,0.0033003300330033004,0.006600660066006601,0.0011001100110011,0.0011001100110011,0.0022002200220022,0.0011001100110011,0.0033003300330033004,0.0033003300330033004,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0022002200220022,0.0011001100110011,0.0022002200220022,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0022002200220022,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0022002200220022,0.0011001100110011,0.0022002200220022,0.0011001100110011,0.0022002200220022,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0044004400440044,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0022002200220022,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0022002200220022,0.0011001100110011,0.0022002200220022,0.0022002200220022,0.0044004400440044,0.0011001100110011,0.0011001100110011,0.0022002200220022,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0022002200220022,0.0033003300330033004,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0022002200220022,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0022002200220022,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0022002200220022,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0033003300330033004,0.0044004400440044,0.0022002200220022,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0022002200220022,0.0022002200220022,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011
