화자ID,연령대,NNG_사장님,MAG_또,MAG_이렇게,VV_만나,ECD_니깐,VA_반갑,EFN_네,MAG_항시,MAG_그냥,VV_보,ECE_면,NNG_미소,JKO_를,MAG_많이,VV_짓,ECD_는데,VA_좋,EFN_아요,MAC_그리고,VV_있,EFN_잖아,MDT_그,NNG_사람,JKS_이,NNG_옛날,VA_젊,ECD_어서,NNG_장성,NNG_출신,VA_점잖,ECE_고,MDT_그런,NNG_스타일,ECE_ㄴ데,VA_어떻,ECD_게,NNG_생각,ECS_어,VV_맞,MDT_저,NNG_유,NNG_장군님,JX_은,VV_나,ECD_아도,NNG_이제,NNG_식사,JX_도,MDT_몇,NNG_수차,VV_하,MAG_자주,VV_접하,VV_그리하,MDT_이,NNG_모험적,ETD_ㄴ,MAG_전혀,VA_없,EFN_어요,MAG_아주,NNG_무엇,ECE_든지,NNG_안전,NNG_위주,VA_이렇,ETD_는,NNG_아까,NNG_길,ECE_지만,NNG_낚시,MAG_같이,NNG_한번,VV_가,ECD_지,VXV_않,EFQ_습니까,NNG_댁,JX_는,NNG_초대,VA_그,MAG_참,EFN_에요,NNG_사실,VV_저,NNG_사모님,VV_뵈,EFN_거든요,JKS_가,MAG_엄청,MDN_두,MAG_아마,NNG_교회,NNG_열중,NNG_이유,NNG_상대방,VV_대하,NNG_남,JKO_한테,MAG_절대,VA_싫,ETD_은,NNG_얘기,MAG_안,NNG_귀,VV_거스르,NNG_한마디,NNG_모범적,EFN_다,VV_슬,VXA_싶,ECD_은데,JX_만,ECD_라고,ETD_ㄹ,VV_아,ECS_아,MAG_인제,MAG_잘,VV_알,NNG_얼굴,VV_접히,VXV_있,ECS_곤,MAG_이제,NNG_당구,VV_화내,JKO_을,MAG_못,MAC_그래서,MAG_사실,NNG_존경,MDN_한,EFN_ㅂ니다,EFN_습니다,NNG_친구,NNG_수학,NNG_선생님,EFQ_던,NNG_이하,NNG_동갑,NNG_갑장,VA_분하,VA_가깝,VV_지내,MAG_끝없이,EFN_야,NNG_이,NNG_요즘,VV_보이,EFN_라고요,VV_그리,MAG_아까,MAG_잠깐,NNG_서장,NNG_성함,JX_이,NNG_내가,ECD_기에,VA_깊,NNG_관계,VV_가지,NNG_외모,NNG_전,NNG_서로,NNG_기회,EFA_ㅂ시다,NNG_의뢰,MAG_근데,NNG_학교,VV_아니,ETN_기,ECE_자,VV_헤어지,NNG_우연,VA_그렇,VA_쉽,VV_닿,ECS_지,JX_를,NNG_태평,VV_나오,EFQ_느냐,NNG_질문,NNG_예,JKG_의,MAG_더,MAG_모두,MAG_다,NNG_서도,NNG_사회,VV_곁들이,EFN_죠,NNG_가,NNG_성격,VV_강하,NNG_강해,JX_요,EFQ_ㄹ까,MAG_좀,NNG_의견,NNG_차이,ECD_으면,NNG_보지,ECD_으려고,MAC_그런데,MAG_가끔,JKS_는,NNG_제가,NNG_효,MAG_한번,VV_들르,VXV_보,ECD_ㄹ까,NNG_지도,VV_꾀,VV_되,NNG_계획,VV_부리,JKS_은,MDT_뭔,ECD_니,NNG_지역,NNG_우파,NNG_좌파,MAG_분명히,MAG_바로,NNG_즉각,NNG_반응,VV_나타내,ECE_고는,NNG_차이점,VA_길,MAC_하지만,VV_따지,NNG_가급적,NNG_앞,NNG_정치,VV_어,NNG_사장,MAG_진짜,VXA_계시,MAG_쪼끔,NNG_나도,MAC_그러면,NNG_직선적,ECD_어도,NNG_입장,NNG_이해,ECD_여야,NNG_경우,NNG_악,MAG_쪼금,NNG_허물,VV_덮,ECD_어,VXV_주,VV_갖,ECD_다가,VV_들춰내,ECD_려고,NNG_노력,VV_아이,NNG_동네,NNG_우,NNG_이분,NNG_우정,NNG_유도,VV_듣,NNG_공부,ECD_어야,VA_같,MAG_그래서,VV_따라가,ECD_아야,NNG_마음,NNG_인도,EFN_세요,NNG_감사,VA_고맙,MAG_상당히,VA_유하,NNG_화도,NNG_내고,NNG_군대,NNG_생활,NNG_장군,JX_까지,NNG_유한지,VA_별나,MAG_굉장히,NNG_포,VA_용하,ETD_려는,ETD_라는,NNG_명칭,MAG_별로,VV_어울리,MDT_전,ECD_여요,NNG_자체,VV_그러,NNG_지금,NNG_가정적,ECD_라,ECD_러,VV_갈,VV_이러,NNG_아이,NNG_집,ECD_아서,VV_먹,VV_끌,MAG_적이,JX_마다,VA_다르,ECE_지마는,ECS_다,NNG_활동적,VV_붙,VA_어렵,ECD_여도,VA_괜찮,EFN_다고,VV_그,NNG_사,NNG_특징,VV_살,ECD_아,VV_오,ETD_을,NNG_순,MDT_어떤,NNG_때,JX_이나,VV_좁히,VV_들이,NNG_필요,MAG_특히,EFN_잖아요,NNG_연,NNG_해병대,ETD_다는,VV_치,NNG_성질,VV_내,NNG_자제,NNG_능력,VV_가깝,VXV_지,NNG_동기,ECS_ㄴ가,NNG_이상,NNG_정도,NNG_자기,NNG_저,NNG_어,NNG_마인드,NNG_컨트롤,NNG_말,NNG_화,VV_참,ECE_면서,NNG_달,MAG_씩,VV_다니,EFQ_을까,NNG_경력,NNG_월남,VXV_가지,NNG_상,VXA_같,VV_죽이,ECS_는지,MAG_어쩐지,VV_모르,NNG_부분,VV_본받,VV_에,ECS_고,NNG_런,NNG_가란,VV_좋아하,NNG_술,VV_끊,ECD_고서,ECD_니까,NNG_좀,NNG_느낌,NNG_분위기,VV_만들,NNG_도가,VV_트,NNG_병,MAG_멀리,VV_떨어지,MAG_있다,MAG_거의,VA_적,ECE_건,NNG_아쉬움,EFN_요,VV_씨,NNG_경찰서,NNG_장,VV_그만두,VV_곧,MAG_조금,NNG_타협,ETD_란,MAG_막,NNG_젠틀맨,NNG_키,VA_크,NNG_외형,MAG_깊이,NNG_자세,NNG_내용,VV_몰르,NNG_이야기,MAG_곧,MAG_물론,NNG_직장,ECD_ㄴ지,JX_대로,NNG_체질,VV_드,NNG_도,MAG_서로,NNG_데는,VV_다지,VXV_나가,VV_늘,NNG_친군,NNG_데,MAG_요즘,MAG_자꾸,NNG_기분,VA_나쁘,NNG_소리,NNG_안,ECS_ㄴ다,VA_들,EFQ_ㄴ가,MDT_이런,VV_오므라들,ECD_여,NNG_전화,ECD_으니까,NNG_당구장,ECD_ㄹ라,NNG_인제,NNG_동호회,JX_라고,NNG_함,MAG_또는,NNG_건설,NNG_계통,MAG_하여튼,MDT_다른,VXV_버리,VV_나타나,MAG_가까이,MAG_다시,NNG_점,NNG_캐치,MAG_아예,NNG_거,NNG_정반대,EFN_어야지,VV_저러,VV_싫,VV_나가,MAG_자칫,NNG_외톨이,NNG_확률,VA_많,NNG_면,MDT_어느,VV_의하,NNG_옆,NNG_새,NNG_과찬,VV_이시,VV_저라,MAG_유들유들,NNG_자신,VV_고치,VV_바꾸,ECE_려면,VV_맞추,NNG_각자,NNG_나름,NNG_도출,NNG_말싸움,JX_밖에,JX_을,MAG_얼마나,VV_느끼,NNG_판,NNG_단하,VV_따르,VV_다르,EFN_지,NNG_실질적,MDT_모든,NNG_대화,VV_나누,NNG_흐름,VV_같,VV_들,MAG_너무,EFN_고요,JX_야,MAG_보다,NNG_화합,VV_서,NNG_대면
SD2401752,60대 이상,0.007058823529411765,0.007058823529411765,0.0058823529411764705,0.00823529411764706,0.001176470588235294,0.001176470588235294,0.002352941176470588,0.0035294117647058825,0.001176470588235294,0.012941176470588235,0.01411764705882353,0.002352941176470588,0.021176470588235293,0.004705882352941176,0.001176470588235294,0.01411764705882353,0.0058823529411764705,0.007058823529411765,0.001176470588235294,0.009411764705882352,0.001176470588235294,0.03529411764705882,0.01411764705882353,0.02,0.001176470588235294,0.001176470588235294,0.0035294117647058825,0.001176470588235294,0.001176470588235294,0.0035294117647058825,0.02235294117647059,0.0035294117647058825,0.001176470588235294,0.00823529411764706,0.0035294117647058825,0.02235294117647059,0.00823529411764706,0.01764705882352941,0.0058823529411764705,0.0058823529411764705,0.002352941176470588,0.001176470588235294,0.002352941176470588,0.0035294117647058825,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.02,0.004705882352941176,0.002352941176470588,0.04,0.002352941176470588,0.001176470588235294,0.0035294117647058825,0.00823529411764706,0.001176470588235294,0.024705882352941175,0.001176470588235294,0.002352941176470588,0.015294117647058824,0.011764705882352941,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.011764705882352941,0.01411764705882353,0.001176470588235294,0.004705882352941176,0.007058823529411765,0.001176470588235294,0.001176470588235294,0.007058823529411765,0.00823529411764706,0.002352941176470588,0.004705882352941176,0.001176470588235294,0.001176470588235294,0.011764705882352941,0.001176470588235294,0.002352941176470588,0.0035294117647058825,0.00823529411764706,0.0035294117647058825,0.007058823529411765,0.001176470588235294,0.001176470588235294,0.0035294117647058825,0.012941176470588235,0.0035294117647058825,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.0058823529411764705,0.001176470588235294,0.001176470588235294,0.002352941176470588,0.001176470588235294,0.001176470588235294,0.004705882352941176,0.007058823529411765,0.00823529411764706,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.002352941176470588,0.007058823529411765,0.001176470588235294,0.002352941176470588,0.001176470588235294,0.0035294117647058825,0.002352941176470588,0.004705882352941176,0.0058823529411764705,0.011764705882352941,0.001176470588235294,0.0035294117647058825,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.004705882352941176,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.024705882352941175,0.0035294117647058825,0.009411764705882352,0.001176470588235294,0.001176470588235294,0.004705882352941176,0.009411764705882352,0.0058823529411764705,0.0058823529411764705,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.002352941176470588,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.002352941176470588,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.0035294117647058825,0.001176470588235294,0.002352941176470588,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.004705882352941176,0.001176470588235294,0.001176470588235294,0.0035294117647058825,0.004705882352941176,0.001176470588235294,0.002352941176470588,0.001176470588235294,0.002352941176470588,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.002352941176470588,0.002352941176470588,0.001176470588235294,0.001176470588235294,0.0035294117647058825,0.001176470588235294,0.002352941176470588,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.004705882352941176,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.007058823529411765,0.002352941176470588,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.007058823529411765,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.0035294117647058825,0.002352941176470588,0.001176470588235294,0.002352941176470588,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.00823529411764706,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.002352941176470588,0.0035294117647058825,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.002352941176470588,0.002352941176470588,0.001176470588235294,0.002352941176470588,0.001176470588235294,0.001176470588235294,0.002352941176470588,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.002352941176470588,0.001176470588235294,0.002352941176470588,0.002352941176470588,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.002352941176470588,0.001176470588235294,0.001176470588235294,0.002352941176470588,0.002352941176470588,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.001176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401753,60대 이상,0.0006353240152477764,0.005082592121982211,0.0063532401524777635,0.0025412960609911056,0.0,0.0,0.0006353240152477764,0.0,0.0006353240152477764,0.010800508259212199,0.008259212198221092,0.0,0.005082592121982211,0.005082592121982211,0.0,0.0044472681067344345,0.005717916137229987,0.0031766200762388818,0.0,0.008894536213468869,0.0,0.023506988564167726,0.01207115628970775,0.022236340533672173,0.0,0.0,0.0031766200762388818,0.0,0.0,0.0,0.03176620076238882,0.008259212198221092,0.0031766200762388818,0.0019059720457433292,0.0,0.007623888182973317,0.01207115628970775,0.05590851334180432,0.0006353240152477764,0.007623888182973317,0.0,0.0006353240152477764,0.009529860228716646,0.0012706480304955528,0.0006353240152477764,0.0019059720457433292,0.0006353240152477764,0.016518424396442185,0.0006353240152477764,0.0,0.022871664548919948,0.0031766200762388818,0.0,0.0031766200762388818,0.0019059720457433292,0.0,0.025412960609911054,0.0,0.0025412960609911056,0.010165184243964422,0.0019059720457433292,0.0,0.0,0.0,0.0,0.0038119440914866584,0.017789072426937738,0.0,0.0,0.0,0.0006353240152477764,0.007623888182973317,0.0,0.0038119440914866584,0.00698856416772554,0.0063532401524777635,0.0006353240152477764,0.0,0.013341804320203304,0.0,0.0012706480304955528,0.0,0.0044472681067344345,0.0,0.0044472681067344345,0.0,0.0,0.005082592121982211,0.005717916137229987,0.0,0.0,0.0,0.0,0.0,0.0,0.0006353240152477764,0.0,0.0012706480304955528,0.0006353240152477764,0.0,0.0012706480304955528,0.007623888182973317,0.0012706480304955528,0.007623888182973317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006353240152477764,0.0006353240152477764,0.009529860228716646,0.0031766200762388818,0.005082592121982211,0.01397712833545108,0.0031766200762388818,0.0012706480304955528,0.0006353240152477764,0.0,0.0063532401524777635,0.0,0.007623888182973317,0.0,0.0006353240152477764,0.022236340533672173,0.0019059720457433292,0.0012706480304955528,0.0,0.0,0.0012706480304955528,0.005082592121982211,0.0012706480304955528,0.010165184243964422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006353240152477764,0.0,0.0,0.0,0.0025412960609911056,0.0,0.0,0.0012706480304955528,0.0,0.0,0.0,0.0,0.0,0.0019059720457433292,0.0006353240152477764,0.0,0.0,0.0,0.0044472681067344345,0.0,0.0006353240152477764,0.0,0.0012706480304955528,0.0006353240152477764,0.0,0.0031766200762388818,0.0,0.0006353240152477764,0.0025412960609911056,0.0,0.0,0.0,0.0038119440914866584,0.0,0.0012706480304955528,0.0006353240152477764,0.0006353240152477764,0.0,0.0012706480304955528,0.0,0.0,0.0006353240152477764,0.0006353240152477764,0.0012706480304955528,0.0,0.0038119440914866584,0.0,0.0,0.0,0.0006353240152477764,0.0,0.014612452350698857,0.0006353240152477764,0.0,0.0,0.0006353240152477764,0.021601016518424398,0.0,0.0,0.0012706480304955528,0.0,0.0,0.0012706480304955528,0.0006353240152477764,0.0,0.0006353240152477764,0.0,0.0,0.0,0.005082592121982211,0.0,0.0,0.0,0.0044472681067344345,0.0,0.0,0.0006353240152477764,0.0,0.0012706480304955528,0.0,0.0,0.0,0.0006353240152477764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042566709021601014,0.0,0.0006353240152477764,0.0,0.0038119440914866584,0.0,0.0,0.0,0.0012706480304955528,0.0,0.0,0.0,0.0006353240152477764,0.0,0.0006353240152477764,0.0,0.0,0.0025412960609911056,0.0,0.0044472681067344345,0.0006353240152477764,0.0,0.005082592121982211,0.0019059720457433292,0.0012706480304955528,0.0,0.0,0.0,0.0006353240152477764,0.0,0.0038119440914866584,0.0,0.0012706480304955528,0.0044472681067344345,0.0031766200762388818,0.0,0.0019059720457433292,0.0,0.0,0.0,0.0,0.0,0.0038119440914866584,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0019059720457433292,0.005717916137229987,0.0012706480304955528,0.0012706480304955528,0.0006353240152477764,0.0006353240152477764,0.0063532401524777635,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0012706480304955528,0.0006353240152477764,0.0019059720457433292,0.008894536213468869,0.0006353240152477764,0.0006353240152477764,0.0012706480304955528,0.015247776365946633,0.0038119440914866584,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0006353240152477764,0.0019059720457433292,0.0019059720457433292,0.0006353240152477764,0.0006353240152477764,0.0019059720457433292,0.0025412960609911056,0.0044472681067344345,0.007623888182973317,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0012706480304955528,0.0031766200762388818,0.0012706480304955528,0.0031766200762388818,0.0006353240152477764,0.0006353240152477764,0.0012706480304955528,0.0006353240152477764,0.0025412960609911056,0.0012706480304955528,0.0006353240152477764,0.0012706480304955528,0.0012706480304955528,0.0006353240152477764,0.0006353240152477764,0.0012706480304955528,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0012706480304955528,0.0019059720457433292,0.0006353240152477764,0.0012706480304955528,0.0006353240152477764,0.0006353240152477764,0.0012706480304955528,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0025412960609911056,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0012706480304955528,0.0006353240152477764,0.0019059720457433292,0.0006353240152477764,0.0038119440914866584,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0012706480304955528,0.0006353240152477764,0.0006353240152477764,0.0019059720457433292,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0019059720457433292,0.0025412960609911056,0.0006353240152477764,0.0006353240152477764,0.005082592121982211,0.0006353240152477764,0.0012706480304955528,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0012706480304955528,0.0006353240152477764,0.0012706480304955528,0.0025412960609911056,0.0012706480304955528,0.0006353240152477764,0.0012706480304955528,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0012706480304955528,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0019059720457433292,0.0006353240152477764,0.0012706480304955528,0.0012706480304955528,0.0006353240152477764,0.005082592121982211,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0012706480304955528,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0012706480304955528,0.0006353240152477764,0.0012706480304955528,0.0006353240152477764,0.0025412960609911056,0.0006353240152477764,0.0012706480304955528,0.0019059720457433292,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0012706480304955528,0.0006353240152477764,0.0012706480304955528,0.0006353240152477764,0.0025412960609911056,0.0006353240152477764,0.0012706480304955528,0.0006353240152477764,0.0012706480304955528,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0012706480304955528,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0025412960609911056,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0012706480304955528,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0006353240152477764,0.0012706480304955528,0.0006353240152477764,0.0006353240152477764
