화자ID,연령대,JX_는,VV_태어나,ECD_서,NNG_집,NNG_사,VV_만나,ETD_ㄴ,JKO_를,MAG_너무,NNG_감사,EFN_어요,JKS_가,MAG_언제나,VA_힘들,ETD_ㄹ,NNG_때,JX_마다,NNG_어,MAG_정말,JKG_의,MDT_모든,NNG_약점,JKO_을,MAG_다,VV_드러내,ECE_면서,VV_어,ECS_어,VA_어떠하,JX_라도,NNG_얘기,VV_하,VV_있,ETD_는,NNG_사람,JKS_이,ETD_다는,MAG_너무나,MAC_그래서,VA_좋,ETD_은,NNG_친구,JX_라고,NNG_생각,JKO_한테,VV_도,NNG_나의,VA_그,VA_나쁘,JX_도,MAC_하지만,MAG_안,VA_많,EFN_거든요,NNG_프로,JX_까지,VV_늘,ECD_어도,NNG_정도,ECD_는데,MAG_다행히,MDT_그,NNG_도,MAG_너무너무,VV_느,EFN_라고요,MDT_어느,NNG_날,NNG_제가,MDT_그런,EFN_습니다,VV_오래되,ECS_다,NNG_고,VA_이렇,ECD_게,VV_살,VXV_보,ECE_면,NNG_은,MAG_또,NNG_충청도,NNG_서울,VV_올라오,ECE_고,NNG_이동,VV_보,ECD_니까,NNG_초등학교,MAG_보다,MAG_늘,NNG_전화,MAG_자주,NNG_관심사,NNG_관심,VXV_갖,VV_들이,MAG_주로,VA_그러하,NNG_분,NNG_옆,VV_그,ECD_아서,MAG_항상,ECD_어야,NNG_나이,VV_들,NNG_수록,ECD_아야,VV_되,ECE_ㄴ다고,ECD_라,NNG_주고,MAG_또한,ECD_라도,VV_들어주,VV_사귀,EFN_다고,VXV_있,NNG_우리,NNG_제작,NNG_교회,NNG_약속,VV_잡,ECD_아,VV_놓,VV_어기,VA_이러하,NNG_경우,ETN_기,ECE_지만,VA_다르,NNG_점,MAG_그냥,VV_품,ETD_을,NNG_이제,NNG_새,VV_알,NNG_중,MDN_한,NNG_부분,MAG_쪼끔,VV_나오,ECS_아,VV_맞,ECD_지,VXV_않,ECD_아도,MDT_다른,NNG_만족,NNG_하면서,VA_그렇,VV_사,VV_살아가,ECD_려고,VV_그러,NNG_성격,VA_없,VA_같,EFN_아요,MAG_어느,NNG_함,JX_은,NNG_면,NNG_저쪽,NNG_요즘,VA_옳,VA_그르,ETN_ㅁ,VV_밝히,VA_젊,MAG_굉장히,VV_애쓰,JX_부터,JX_ㄴ,VV_가,MAG_그렇게,NNG_중요,ECD_더라도,NNG_순간,VV_깨닫,VXV_말,ECE_자,VV_그리,VV_우기,NNG_이해,VV_그렇,NNG_노력,NNG_그때,JKO_한테서,VV_저,NNG_배려,MAG_많이,VA_어떻,VV_나,MAG_먼저,NNG_내가,VV_나르,MAG_그래서,NNG_구니,VV_까,NNG_옛날,NNG_추억,MAG_자꾸,ECD_려,VV_그리하,ECD_여요,NNG_일,NNG_예전,VV_만들,NNG_기억,VV_넘,ECD_으려고,NNG_예,NNG_엄마,NNG_아버지,NNG_문제,VV_대하,ECD_어서,MAG_인제,NNG_큰딸,EFN_잖아요,VV_가지,NNG_만이,NNG_다,MAG_씩,VA_고렇,VV_비추,ECD_어,VA_가깝,VV_생기,MAG_오래,NNG_가요,ECE_ㄴ데,MAG_금방,NNG_이튿날,VV_풀,VXV_주,MDT_이,ECD_으면,NNG_별,MAG_왜,VV_저러,ECE_으면서,VV_덮,MAG_한번,MDT_이런,NNG_모임,NNG_불평,NNG_불만,NNG_한번,VV_느끼,MAG_아직,MAG_가장,NNG_자녀,NNG_중의,ECD_여도,VV_나서,MAG_별로,VV_기뻐하,NNG_반사,VV_갈,VV_이러,ECD_ㄹ까,MAC_그런데,VXA_계시,EFN_에요,VV_베풀,VXV_지,NNG_사랑,NNG_아이,NNG_남,MAG_더,NNG_발견,NNG_회개,VV_책임지,EFN_어야지,MAG_여전히,NNG_남편,VV_오,EFQ_나,MAG_하,NNG_마음,MAG_근데,NNG_행동,MAG_지금,NNG_조금,VV_변하,VV_뭉치,NNG_둘,NNG_자식,NNG_부부,MDT_뭔,NNG_가,NNG_양보,ECE_거나,VV_보하,NNG_테,ECE_건,MAG_분명히,NNG_잘못,ETD_라는,NNG_행,VV_행하,VA_똑같,EFN_아야지,NNG_결과,NNG_물이,VV_질,NNG_가정,NNG_변화,MAC_그러나,NNG_우선순위,MAG_정말로,VV_바꾸,MDN_네,NNG_드라마,VV_낳,VV_가르,NNG_취미,NNG_생활,ECE_라든지,NNG_무엇,VV_좋아하,ECD_ㄴ지,VV_모르,VV_드,ECD_람,NNG_영화배우,NNG_신랑,NNG_클래식,JX_만,VV_절,NNG_발라드,VV_닿,EFN_ㄹ라요,NNG_부인,NNG_리더,NNG_리드,NNG_카리스마,VV_원하,NNG_남자,NNG_주위,MAG_못,VV_찾,ECD_더니,NNG_이분,NNG_지,NNG_이과,NNG_문과,NNG_다행,EFN_네요,MAG_특별히,MAG_잘,NNG_통화,VA_어렵,VV_걸,NNG_행운,EFN_죠,JX_나,VA_못하,NNG_기도,MAG_참,VA_크,NNG_자산,NNG_며칠,NNG_전,MDT_어떤,MAG_좀,VA_속상하,MAG_왜냐하면,VXV_놓,VV_지키,NNG_약,VV_미루,MAG_결코,ECD_ㅁ에도,VV_불구하,VA_쉽,VV_깨트리,NNG_결국,MDT_오랜,NNG_기,JKS_는,VA_잦,NNG_취소,ECD_다가,NNG_캔,VV_슬,VV_들어가,VV_아,NNG_니더,JX_요,VV_겪,VV_있었,MAG_이렇게,VV_받아들이,NNG_시시비비,VV_가리,NNG_게,NNG_손해,EFN_다,NNG_수용,EFN_지,NNG_참,VV_잘하,NNG_권사,NNG_오늘,VV_배우,NNG_이전,NNG_로,NNG_라,VV_틀리,VV_아니,NNG_인정,NNG_평소,NNG_야,NNG_가족,NNG_마찬가지,NNG_어려움,NNG_힘,NNG_부모님,VV_돌아가시,NNG_슬픔,VV_해지,MAG_확실히,NNG_관계,NNG_불편,ECE_고는,VA_작,MAG_되게,NNG_떠세,EFN_요,NNG_가까이,NNG_대부분,MAG_소홀히,NNG_약간,NNG_거리,NNG_조사,EFN_대요,MDT_몇,NNG_방문,NNG_시간,NNG_취재,EFQ_냐,NNG_손님,NNG_초대,VA_맛있,NNG_음식,VV_듣,NNG_대접,NNG_아내,MAG_서로,VV_챙기,NNG_그다음,NNG_특징,ECE_구,MAC_그렇지만,NNG_다짐,MAG_매일,MAG_우선,NNG_순위,NNG_현재,MAG_딱,NNG_해,NNG_성향,MAC_그러니까,MAG_조금,NNG_지금,ECD_으니까,VV_어리,VV_키우,EFQ_던,MAG_그대로,MAG_이제,NNG_성인,NNG_애,VV_벗,VV_같아지,EFN_세요,VA_재밌,JKS_은,NNG_딸,MAG_똑같이,VV_먹,MDN_두,VA_달르,NNG_판단,MAG_확연히,NNG_밖,NNG_나라,NNG_걸,NNG_구분
SD2401668,60대 이상,0.01984469370146678,0.0,0.0,0.0,0.0,0.0025884383088869713,0.029335634167385678,0.005176876617773943,0.0025884383088869713,0.0008628127696289905,0.015530629853321829,0.023295944779982744,0.0,0.001725625539257981,0.01725625539257981,0.010353753235547885,0.0,0.0008628127696289905,0.003451251078515962,0.0008628127696289905,0.001725625539257981,0.0,0.023295944779982744,0.0025884383088869713,0.0,0.004314063848144953,0.01725625539257981,0.025884383088869714,0.0,0.0,0.006902502157031924,0.025884383088869714,0.01898188093183779,0.021570319240724764,0.006902502157031924,0.030198446937014668,0.0008628127696289905,0.0,0.0,0.012079378774805867,0.012079378774805867,0.006902502157031924,0.0008628127696289905,0.013805004314063849,0.005176876617773943,0.001725625539257981,0.0,0.001725625539257981,0.0,0.011216566005176877,0.0,0.0025884383088869713,0.0008628127696289905,0.0,0.0,0.0,0.0,0.005176876617773943,0.0,0.005176876617773943,0.0,0.015530629853321829,0.0,0.0,0.001725625539257981,0.0025884383088869713,0.0,0.0,0.003451251078515962,0.007765314926660914,0.0,0.0,0.0025884383088869713,0.0,0.003451251078515962,0.026747195858498704,0.0,0.001725625539257981,0.005176876617773943,0.0,0.005176876617773943,0.0,0.0,0.0,0.03364969801553063,0.0,0.0025884383088869713,0.003451251078515962,0.0,0.0,0.0008628127696289905,0.0,0.0,0.0,0.0,0.0,0.0008628127696289905,0.0,0.0,0.0,0.0,0.0060396893874029335,0.0008628127696289905,0.0025884383088869713,0.001725625539257981,0.0008628127696289905,0.0,0.0,0.0,0.010353753235547885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008628127696289905,0.0025884383088869713,0.0,0.0,0.0,0.005176876617773943,0.0008628127696289905,0.0,0.0,0.0,0.0,0.001725625539257981,0.007765314926660914,0.0025884383088869713,0.003451251078515962,0.0,0.0025884383088869713,0.0008628127696289905,0.006902502157031924,0.0008628127696289905,0.0,0.001725625539257981,0.0,0.001725625539257981,0.001725625539257981,0.0,0.0,0.007765314926660914,0.0060396893874029335,0.0025884383088869713,0.001725625539257981,0.0,0.001725625539257981,0.0,0.0,0.015530629853321829,0.0008628127696289905,0.0,0.0025884383088869713,0.014667817083692839,0.0008628127696289905,0.001725625539257981,0.011216566005176877,0.01725625539257981,0.0,0.0,0.004314063848144953,0.001725625539257981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004314063848144953,0.0,0.0,0.0,0.0008628127696289905,0.0,0.004314063848144953,0.0,0.001725625539257981,0.001725625539257981,0.0,0.0,0.001725625539257981,0.0,0.003451251078515962,0.0,0.0025884383088869713,0.0008628127696289905,0.0,0.005176876617773943,0.0,0.005176876617773943,0.0008628127696289905,0.0008628127696289905,0.004314063848144953,0.0,0.0008628127696289905,0.0008628127696289905,0.0,0.0,0.0,0.005176876617773943,0.0,0.0,0.003451251078515962,0.003451251078515962,0.006902502157031924,0.0,0.001725625539257981,0.0008628127696289905,0.0,0.0,0.0,0.0,0.0,0.0,0.0008628127696289905,0.003451251078515962,0.0,0.0,0.001725625539257981,0.0008628127696289905,0.0,0.0,0.0,0.0,0.0,0.001725625539257981,0.0,0.0,0.0,0.0,0.0025884383088869713,0.0,0.0,0.0,0.001725625539257981,0.0025884383088869713,0.0008628127696289905,0.0,0.001725625539257981,0.0,0.001725625539257981,0.0,0.0,0.0008628127696289905,0.0,0.0,0.0,0.0,0.0008628127696289905,0.0008628127696289905,0.003451251078515962,0.0,0.0,0.0,0.0008628127696289905,0.0,0.0,0.0,0.0,0.0008628127696289905,0.001725625539257981,0.0,0.0,0.0008628127696289905,0.0,0.004314063848144953,0.0,0.010353753235547885,0.0,0.0008628127696289905,0.0008628127696289905,0.0,0.0,0.0,0.0,0.003451251078515962,0.0,0.0,0.0,0.004314063848144953,0.0025884383088869713,0.001725625539257981,0.001725625539257981,0.001725625539257981,0.0,0.0008628127696289905,0.0025884383088869713,0.0008628127696289905,0.0008628127696289905,0.0025884383088869713,0.0025884383088869713,0.0,0.0,0.0,0.0008628127696289905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008628127696289905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001725625539257981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001725625539257981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008628127696289905,0.0,0.0,0.0,0.0,0.0008628127696289905,0.0008628127696289905,0.0,0.001725625539257981,0.0008628127696289905,0.001725625539257981,0.0008628127696289905,0.001725625539257981,0.0008628127696289905,0.0008628127696289905,0.001725625539257981,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.003451251078515962,0.001725625539257981,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.003451251078515962,0.0060396893874029335,0.0025884383088869713,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.001725625539257981,0.001725625539257981,0.0008628127696289905,0.0008628127696289905,0.0025884383088869713,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.001725625539257981,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.005176876617773943,0.0008628127696289905,0.0025884383088869713,0.0008628127696289905,0.001725625539257981,0.0008628127696289905,0.004314063848144953,0.0008628127696289905,0.0008628127696289905,0.001725625539257981,0.0008628127696289905,0.003451251078515962,0.0025884383088869713,0.001725625539257981,0.0008628127696289905,0.0008628127696289905,0.0025884383088869713,0.0008628127696289905,0.0008628127696289905,0.001725625539257981,0.0008628127696289905,0.001725625539257981,0.0008628127696289905,0.001725625539257981,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.001725625539257981,0.0008628127696289905,0.0025884383088869713,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.001725625539257981,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.001725625539257981,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.001725625539257981,0.001725625539257981,0.001725625539257981,0.0008628127696289905,0.001725625539257981,0.003451251078515962,0.001725625539257981,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.0025884383088869713,0.0008628127696289905,0.0008628127696289905,0.001725625539257981,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.001725625539257981,0.003451251078515962,0.003451251078515962,0.0008628127696289905,0.001725625539257981,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.0025884383088869713,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.001725625539257981,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905,0.0008628127696289905
SD2401669,60대 이상,0.02821316614420063,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.001567398119122257,0.025078369905956112,0.022727272727272728,0.003134796238244514,0.004702194357366771,0.018808777429467086,0.029780564263322883,0.0007836990595611285,0.001567398119122257,0.017241379310344827,0.011755485893416929,0.0007836990595611285,0.0007836990595611285,0.004702194357366771,0.008620689655172414,0.0023510971786833857,0.0007836990595611285,0.02821316614420063,0.004702194357366771,0.0007836990595611285,0.003134796238244514,0.004702194357366771,0.009404388714733543,0.003918495297805642,0.0007836990595611285,0.01018808777429467,0.028996865203761754,0.017241379310344827,0.014106583072100314,0.009404388714733543,0.029780564263322883,0.004702194357366771,0.0007836990595611285,0.008620689655172414,0.011755485893416929,0.007836990595611285,0.007836990595611285,0.0007836990595611285,0.0109717868338558,0.006269592476489028,0.0007836990595611285,0.001567398119122257,0.003918495297805642,0.001567398119122257,0.01018808777429467,0.001567398119122257,0.003918495297805642,0.003134796238244514,0.003918495297805642,0.0023510971786833857,0.001567398119122257,0.0007836990595611285,0.003134796238244514,0.0007836990595611285,0.007053291536050157,0.0007836990595611285,0.007053291536050157,0.0007836990595611285,0.0007836990595611285,0.001567398119122257,0.009404388714733543,0.007053291536050157,0.0023510971786833857,0.01018808777429467,0.0054858934169279,0.001567398119122257,0.0007836990595611285,0.003918495297805642,0.001567398119122257,0.004702194357366771,0.014106583072100314,0.0023510971786833857,0.003134796238244514,0.003918495297805642,0.001567398119122257,0.003134796238244514,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0219435736677116,0.0007836990595611285,0.0054858934169279,0.006269592476489028,0.0007836990595611285,0.0007836990595611285,0.003134796238244514,0.001567398119122257,0.001567398119122257,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.001567398119122257,0.0007836990595611285,0.001567398119122257,0.003134796238244514,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.003918495297805642,0.0007836990595611285,0.0023510971786833857,0.0023510971786833857,0.0007836990595611285,0.001567398119122257,0.0007836990595611285,0.001567398119122257,0.001567398119122257,0.004702194357366771,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.001567398119122257,0.0007836990595611285,0.001567398119122257,0.001567398119122257,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.004702194357366771,0.003134796238244514,0.003134796238244514,0.0007836990595611285,0.004702194357366771,0.0007836990595611285,0.003918495297805642,0.0007836990595611285,0.0007836990595611285,0.003134796238244514,0.0007836990595611285,0.003918495297805642,0.003918495297805642,0.003918495297805642,0.0007836990595611285,0.004702194357366771,0.001567398119122257,0.01018808777429467,0.007053291536050157,0.0007836990595611285,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0054858934169279,0.008620689655172414,0.003134796238244514,0.001567398119122257,0.0007836990595611285,0.001567398119122257,0.0007836990595611285,0.0007836990595611285,0.004702194357366771,0.001567398119122257,0.0007836990595611285,0.004702194357366771,0.003918495297805642,0.003918495297805642,0.0054858934169279,0.0023510971786833857,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.001567398119122257,0.0007836990595611285,0.0023510971786833857,0.0007836990595611285,0.0007836990595611285,0.001567398119122257,0.0007836990595611285,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.0023510971786833857,0.0007836990595611285,0.0023510971786833857,0.0007836990595611285,0.003918495297805642,0.0007836990595611285,0.0007836990595611285,0.001567398119122257,0.0007836990595611285,0.0023510971786833857,0.0007836990595611285,0.0007836990595611285,0.0023510971786833857,0.0007836990595611285,0.001567398119122257,0.0023510971786833857,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.003134796238244514,0.001567398119122257,0.0007836990595611285,0.006269592476489028,0.003134796238244514,0.0023510971786833857,0.003918495297805642,0.0007836990595611285,0.001567398119122257,0.0007836990595611285,0.0007836990595611285,0.001567398119122257,0.004702194357366771,0.004702194357366771,0.0023510971786833857,0.0023510971786833857,0.0023510971786833857,0.001567398119122257,0.0023510971786833857,0.0007836990595611285,0.0023510971786833857,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.003134796238244514,0.0007836990595611285,0.001567398119122257,0.0007836990595611285,0.0007836990595611285,0.003918495297805642,0.001567398119122257,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.003918495297805642,0.0007836990595611285,0.0007836990595611285,0.0023510971786833857,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.001567398119122257,0.001567398119122257,0.0007836990595611285,0.0007836990595611285,0.001567398119122257,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.001567398119122257,0.0007836990595611285,0.001567398119122257,0.0007836990595611285,0.003918495297805642,0.0007836990595611285,0.0007836990595611285,0.001567398119122257,0.003918495297805642,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.001567398119122257,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.006269592476489028,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.001567398119122257,0.0007836990595611285,0.0007836990595611285,0.001567398119122257,0.0007836990595611285,0.0007836990595611285,0.001567398119122257,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.001567398119122257,0.0007836990595611285,0.001567398119122257,0.001567398119122257,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.001567398119122257,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.001567398119122257,0.0007836990595611285,0.0007836990595611285,0.001567398119122257,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.003134796238244514,0.0007836990595611285,0.001567398119122257,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.001567398119122257,0.0007836990595611285,0.001567398119122257,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.0007836990595611285,0.001567398119122257,0.001567398119122257,0.0007836990595611285,0.0007836990595611285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
