화자ID,연령대,MDN_네,NNG_요즘,VA_젊,ETD_은,NNG_친구,JX_은,VV_어,ECS_어,NNG_결혼,VV_대하,ECD_어서,VV_느,NNG_무,NNG_어,NNG_미온적,NNG_생각,ETD_는,JKS_이,EFQ_ㄴ가,NNG_부정적,ECE_고,MDT_그런,NNG_문제,JKS_가,VA_어떻,ETD_ㄴ,MDT_그,NNG_육아,VV_짓,NNG_주거,NNG_교육,MAG_또,NNG_취업,MAG_안,VV_되,ECS_다,VV_보,ECD_니깐,MAG_좀,VV_그러,MAG_이렇게,MAG_많이,NNG_고민,JKO_을,VV_하,VA_같,EFN_습니다,VXA_싶,ECD_어도,VV_미루,NNG_경,NNG_경향,VV_있,ECD_는데,MDT_이런,JKO_를,NNG_해결,ETN_기,VV_위하,NNG_선,NNG_국가,NNG_지원,MAG_이제,VA_많,NNG_지원책,NNG_젊은이,JKO_한테,ECD_으면,VA_좋,ETD_다는,VV_들,ECD_게,EFN_세요,ECE_습니다만,NNG_정치권,NNG_희망,VV_주,ETD_ㄹ,NNG_정책,VV_나오,ECD_아야,MAG_아직,MAG_굉장히,NNG_미흡,JX_라고,EFN_ㅂ니다,MDT_다른,NNG_방향,ETD_을,NNG_때,VV_나서,NNG_이혼,NNG_이혼율,VA_높,NNG_현재,MAG_그래서,NNG_나라,JKG_의,NNG_예,VV_들어보,ECE_면,NNG_은,NNG_전,NNG_동거,NNG_경우,MAG_서로,NNG_간의,NNG_성격,ECD_라고,ECD_ㄹ지,NNG_경제,NNG_능력,NNG_파악,NNG_후,NNG_아이,NNG_출산,NNG_우리나라,JX_도,NNG_지금,MAG_현재,NNG_혼자,VV_살,NNG_사람,ECD_지,VXV_않,NNG_독신,NNG_주의자,ETD_라는,VV_통하,MDT_어떤,NNG_환상,VV_벗,ECD_어,NNG_현,NNG_실적,NNG_함,MAG_또한,NNG_예식,NNG_풍습,MAG_너무,NNG_과,NNG_과시,NNG_결혼식,VV_이루어지,VA_비싸,NNG_곳,NNG_음식,ECD_려고,NNG_문화,NNG_스몰,NNG_웨딩,VV_가,ECD_아서,NNG_부,NNG_음,NNG_비용,NNG_부담,VV_줄이,NNG_화려,JX_만,ECD_니까,JX_는,NNG_당사,ECD_고자,NNG_당사자,VV_느끼,NNG_결혼식장,VV_보시,EFN_죠,NNG_무덤,JX_까지,NNG_요람,NNG_말,MAC_그래서,NNG_문제점,ECE_지마는,NNG_장례,NNG_예전,VA_그,NNG_화장,VV_바뀌,MDT_저,NNG_땅,VV_다그,ECS_아,VV_묻,VV_그리하,VV_아,ECD_는데요,VA_좁,MDT_이,NNG_숨,NNG_수목,MDN_한,NNG_공간,NNG_가족묘,NNG_발,NNG_개발,VA_그렇,NNG_면도,ECE_지만,VA_무분별하,MAG_오히려,NNG_남,EFQ_나,NNG_허례,NNG_허식,VA_가볍,VV_오,NNG_애경사,NNG_부의,NNG_금,NNG_축의금,VV_나가,NNG_사실,NNG_경제적,VV_갈,NNG_환율,VV_올라가,ECD_서,MAG_아까,VV_말씀드리,ECD_듯이,NNG_감안,NNG_기본적,NNG_원,NNG_다음,NNG_제대,ECE_ㄴ다고,VV_넣,ECE_어야지만,NNG_좀,NNG_심리적,VA_크,NNG_인간,ECE_면서,NNG_평생,NNG_애경,NNG_사비,VV_모르,MAG_꽤,MAG_오래,NNG_이상,VV_넘,EFQ_는다고,ECD_라,VV_없애,NNG_가족,MAG_먼저,NNG_정치인,NNG_기득권,NNG_자,VA_이렇,NNG_장례식,ETN_ㅁ,NNG_서민,NNG_동성,MAG_지금,NNG_말씀,NNG_추,NNG_기억,NNG_당시,VV_짜,NNG_리,NNG_봉투,NNG_보통,NNG_평균적,ECD_어야,ETD_ㄴ다는,VA_서글프,MAG_참,ECD_여도,NNG_친지,JKO_과,NNG_주변,NNG_지인,NNG_과의,ECE_으면서,NNG_축복,VV_받,NNG_축하,ECD_러,NNG_변질,NNG_옛날,VA_그립,EFN_고요,MAG_같이,NNG_스스로,NNG_시대,NNG_엠,NNG_지,NNG_세대,NNG_추구,MAG_벌써,VV_흐르,EFQ_나요,NNG_서울,NNG_이태원,NNG_참사,ECE_ㄴ데,VV_불구하,NNG_문화인,NNG_양,NNG_천,NNG_외,NNG_외래,NNG_문,VV_즐기,ECD_다가,NNG_사고,NNG_발생,MAG_빼빼,NNG_로,NNG_데이,NNG_국적,NNG_불명,NNG_정작,NNG_계승,NNG_발전,VV_시키,VV_듣,VA_안타깝,NNG_일,NNG_방지,NNG_나이,MAG_더,NNG_인성,NNG_면,MAG_잘,MAG_신중히,VA_다르,NNG_환경,VV_만나,NNG_차이,VV_나,JX_밖에,VA_없,EFN_거든요,MAG_스스로,NNG_극복,NNG_가정,VV_이루,NNG_조금,NNG_먹,VV_먹,ETN_음,NNG_고민거리,EFN_다고,VV_말씀하,NNG_자식,NNG_출생,VV_키우,NNG_손자,NNG_손녀,VV_봐주,NNG_부담감,NNG_인생,NNG_산,ECS_ㄴ가,NNG_대학,NNG_졸업,NNG_걱정,VV_즐거우,NNG_참,MAG_때로는,VA_힘들,VV_맞,MAG_진짜로,NNG_세계,NNG_세상,NNG_미래,NNG_안정,ECE_려면,MAG_충분히,NNG_인구,NNG_증가,VV_줄어들,NNG_현상,NNG_연령,VA_들,VV_들이,VA_낮,ECD_아,VXV_지,MAG_갈수록,VV_늘어나,VXV_있,MAG_정말,NNG_기피,VV_낳,NNG_장래,NNG_담보,MAG_더욱이,VA_그러하,NNG_측면,VV_서,NNG_미연,NNG_예고,NNG_출산율,VV_높이,ECD_도록,NNG_조건,NNG_마련,VXV_주,ECD_은데,NNG_앞,NNG_정부,VA_하,VV_해보,EFN_아요,EFQ_던,EFN_에요,NNG_멋,VV_걸리,VXV_보,NNG_서로,NNG_확인,NNG_혼전,NNG_혼인,MAG_물론,NNG_소심,ECD_ㄴ지,NNG_남자,NNG_입장,NNG_여자,ECE_나,ECE_ㄴ다면,MAG_솔직히,NNG_마음,MAC_그렇지만,MAG_있다,NNG_라면,NNG_기인,NNG_방법,NNG_채택,NNG_관례,JX_대로,ECS_ㄴ다,MAG_쪼끔,NNG_사회적,NNG_여론,NNG_형성,NNG_결정,NNG_일단,VV_책임지,NNG_장려,NNG_뒷받침,MAG_근데,MAG_인제,VV_이러,NNG_사망,NNG_교통사고,NNG_라,JX_든,NNG_인사,NNG_안전,VV_죽,NNG_장,MAG_특히,NNG_마찬가지,NNG_자녀,MAG_다,NNG_내가,NNG_상대,EFN_ㄴ다,NNG_사회,NNG_적인,NNG_갈등,NNG_요소,NNG_묘지,NNG_매장,NNG_종교,NNG_긍정적,NNG_유교,JX_이나,MDT_여러,ECD_더라도,VA_낫,NNG_경조사,NNG_예산,MDT_모든,MAG_꼭,NNG_참석,NNG_경사,VV_늦추,NNG_상부,NNG_상조,NNG_인제,VV_덜,MAG_상당히,NNG_직장,JX_인들,NNG_아까,NNG_이야기,MAG_사실상,EFN_어요,NNG_인,NNG_당,NNG_식사,NNG_비만,VXV_가지,NNG_교통비,VV_뭐하,NNG_위주,NNG_친족,NNG_호텔,NNG_유원지,NNG_부분,NNG_공원,VV_까,NNG_기존,NNG_탈피,NNG_신성,VV_받아들이,VV_갖,NNG_계세,EFN_요,NNG_연애,NNG_극장,VV_아니,NNG_대부분,NNG_유흥가,ECD_여요,NNG_마무리,NNG_물,VA_넓,NNG_바다,NNG_중간,NNG_양가,NNG_부모,NNG_집안,NNG_인연,JX_야,VV_깨지,MAG_종종,EFN_라고요,NNG_생활,NNG_하면서,NNG_세가,MAG_다시,NNG_자라,NNG_가야,NNG_원인,VV_말하,NNG_입시,NNG_위,NNG_주의,NNG_도덕적,NNG_결핍,VV_메꾸,MAG_순,NNG_탄,NNG_히,VA_약하,NNG_사별,NNG_사건,VV_인하,VV_헤어지,NNG_교육적,VV_바라보
SD2401873,60대 이상,0.005003573981415297,0.004288777698355968,0.0014295925661186562,0.007147962830593281,0.0007147962830593281,0.010721944245889922,0.04217298070050036,0.04646175839885633,0.01858470335954253,0.006433166547533953,0.012866333095067906,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.0007147962830593281,0.016440314510364547,0.01858470335954253,0.034310221586847746,0.0007147962830593281,0.0007147962830593281,0.02215868477483917,0.010007147962830594,0.007147962830593281,0.013581129378127233,0.002144388849177984,0.023588277340957826,0.008577555396711936,0.0014295925661186562,0.0014295925661186562,0.0007147962830593281,0.0014295925661186562,0.012866333095067906,0.002144388849177984,0.002144388849177984,0.007147962830593281,0.0014295925661186562,0.006433166547533953,0.0007147962830593281,0.021443888491779844,0.007862759113652609,0.002144388849177984,0.01143674052894925,0.0028591851322373124,0.027877055039313797,0.03359542530378842,0.005718370264474625,0.010721944245889922,0.0007147962830593281,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.0028591851322373124,0.010721944245889922,0.010007147962830594,0.0035739814152966403,0.008577555396711936,0.0014295925661186562,0.005003573981415297,0.0028591851322373124,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0028591851322373124,0.0014295925661186562,0.0035739814152966403,0.0007147962830593281,0.005718370264474625,0.007862759113652609,0.005003573981415297,0.012151536812008578,0.006433166547533953,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.0035739814152966403,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0035739814152966403,0.0007147962830593281,0.0014295925661186562,0.012866333095067906,0.0014295925661186562,0.0014295925661186562,0.0035739814152966403,0.0028591851322373124,0.002144388849177984,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.0014295925661186562,0.0014295925661186562,0.005718370264474625,0.0007147962830593281,0.0007147962830593281,0.0035739814152966403,0.0014295925661186562,0.002144388849177984,0.002144388849177984,0.0014295925661186562,0.002144388849177984,0.0007147962830593281,0.002144388849177984,0.005003573981415297,0.004288777698355968,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.0007147962830593281,0.015725518227305217,0.0035739814152966403,0.0007147962830593281,0.0014295925661186562,0.0028591851322373124,0.0014295925661186562,0.006433166547533953,0.005718370264474625,0.0007147962830593281,0.0007147962830593281,0.002144388849177984,0.002144388849177984,0.0035739814152966403,0.0007147962830593281,0.0014295925661186562,0.002144388849177984,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.004288777698355968,0.0014295925661186562,0.002144388849177984,0.002144388849177984,0.0014295925661186562,0.0014295925661186562,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.012866333095067906,0.004288777698355968,0.0028591851322373124,0.0028591851322373124,0.0014295925661186562,0.0007147962830593281,0.0028591851322373124,0.0028591851322373124,0.002144388849177984,0.0007147962830593281,0.002144388849177984,0.002144388849177984,0.0014295925661186562,0.007862759113652609,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.0014295925661186562,0.0007147962830593281,0.0028591851322373124,0.002144388849177984,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.002144388849177984,0.0007147962830593281,0.0007147962830593281,0.004288777698355968,0.0014295925661186562,0.002144388849177984,0.0014295925661186562,0.0035739814152966403,0.0014295925661186562,0.0014295925661186562,0.0014295925661186562,0.005718370264474625,0.0007147962830593281,0.0014295925661186562,0.002144388849177984,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.0007147962830593281,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.004288777698355968,0.0014295925661186562,0.0014295925661186562,0.0014295925661186562,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.002144388849177984,0.0007147962830593281,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.002144388849177984,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.002144388849177984,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0028591851322373124,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.002144388849177984,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.002144388849177984,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.002144388849177984,0.0007147962830593281,0.0007147962830593281,0.0035739814152966403,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.002144388849177984,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.0035739814152966403,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0014295925661186562,0.0014295925661186562,0.0014295925661186562,0.0007147962830593281,0.0028591851322373124,0.0014295925661186562,0.002144388849177984,0.0007147962830593281,0.0007147962830593281,0.0028591851322373124,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0007147962830593281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401874,60대 이상,0.0,0.004508566275924256,0.0036068530207394047,0.009918845807033363,0.004508566275924256,0.013525698827772768,0.008115419296663661,0.013525698827772768,0.009918845807033363,0.004508566275924256,0.016230838593327322,0.0009017132551848512,0.0,0.0,0.0,0.013525698827772768,0.024346257889990983,0.025247971145175834,0.0018034265103697023,0.0,0.025247971145175834,0.008115419296663661,0.0063119927862939585,0.02254283137962128,0.0,0.026149684400360685,0.018935978358881875,0.0,0.0,0.0,0.002705139765554554,0.016230838593327322,0.0,0.0009017132551848512,0.02254283137962128,0.0018034265103697023,0.005410279531109108,0.0,0.004508566275924256,0.010820559062218215,0.0,0.015329125338142471,0.0,0.02254283137962128,0.031559963931469794,0.010820559062218215,0.009017132551848512,0.0009017132551848512,0.0018034265103697023,0.0009017132551848512,0.0,0.0009017132551848512,0.016230838593327322,0.012623985572587917,0.0018034265103697023,0.008115419296663661,0.0,0.0018034265103697023,0.0,0.0,0.002705139765554554,0.0009017132551848512,0.0036068530207394047,0.002705139765554554,0.0,0.0,0.0009017132551848512,0.0018034265103697023,0.007213706041478809,0.0018034265103697023,0.0018034265103697023,0.0063119927862939585,0.0,0.0,0.0,0.0,0.0009017132551848512,0.008115419296663661,0.0009017132551848512,0.0009017132551848512,0.0018034265103697023,0.0,0.0,0.0,0.0,0.009017132551848512,0.0009017132551848512,0.0,0.008115419296663661,0.0018034265103697023,0.0,0.0018034265103697023,0.0,0.0009017132551848512,0.0,0.0,0.0,0.0063119927862939585,0.0,0.0,0.0063119927862939585,0.0063119927862939585,0.0018034265103697023,0.0018034265103697023,0.0018034265103697023,0.0009017132551848512,0.0,0.0,0.0018034265103697023,0.0,0.0,0.0,0.0,0.0,0.0018034265103697023,0.0009017132551848512,0.0,0.015329125338142471,0.0018034265103697023,0.0,0.0,0.0018034265103697023,0.002705139765554554,0.0036068530207394047,0.0018034265103697023,0.0,0.0,0.0,0.0,0.0018034265103697023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018034265103697023,0.0,0.0,0.0,0.009017132551848512,0.0,0.0,0.0,0.0,0.0,0.007213706041478809,0.0,0.0,0.0018034265103697023,0.0018034265103697023,0.0,0.0,0.0,0.0009017132551848512,0.0,0.0,0.0,0.002705139765554554,0.010820559062218215,0.0,0.0,0.0,0.0,0.0,0.002705139765554554,0.0,0.0009017132551848512,0.0,0.0,0.0,0.011722272317403066,0.0,0.002705139765554554,0.0018034265103697023,0.0009017132551848512,0.002705139765554554,0.002705139765554554,0.0,0.0,0.0,0.0,0.0018034265103697023,0.0,0.0018034265103697023,0.0,0.0,0.0,0.0018034265103697023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004508566275924256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.002705139765554554,0.0,0.0,0.0,0.002705139765554554,0.0,0.0,0.0009017132551848512,0.0018034265103697023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018034265103697023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018034265103697023,0.0,0.0,0.004508566275924256,0.0,0.0009017132551848512,0.0,0.0,0.0,0.0,0.008115419296663661,0.0018034265103697023,0.0,0.0,0.0,0.0009017132551848512,0.002705139765554554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009017132551848512,0.0009017132551848512,0.0,0.0,0.0009017132551848512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009017132551848512,0.0,0.0,0.0,0.0,0.0,0.0,0.0009017132551848512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002705139765554554,0.0036068530207394047,0.0009017132551848512,0.0,0.0,0.0009017132551848512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002705139765554554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009017132551848512,0.005410279531109108,0.0,0.0,0.0,0.0,0.002705139765554554,0.0009017132551848512,0.004508566275924256,0.0018034265103697023,0.0,0.0,0.0018034265103697023,0.0009017132551848512,0.0,0.0018034265103697023,0.0,0.0009017132551848512,0.0,0.0,0.0,0.0009017132551848512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009017132551848512,0.0,0.005410279531109108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018034265103697023,0.0009017132551848512,0.0009017132551848512,0.0018034265103697023,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0018034265103697023,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0018034265103697023,0.005410279531109108,0.002705139765554554,0.0009017132551848512,0.0036068530207394047,0.0036068530207394047,0.0009017132551848512,0.0009017132551848512,0.0018034265103697023,0.002705139765554554,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0018034265103697023,0.0018034265103697023,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0018034265103697023,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0018034265103697023,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0018034265103697023,0.002705139765554554,0.0018034265103697023,0.0018034265103697023,0.0009017132551848512,0.0009017132551848512,0.0018034265103697023,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.004508566275924256,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.002705139765554554,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0018034265103697023,0.005410279531109108,0.0063119927862939585,0.0009017132551848512,0.0009017132551848512,0.0018034265103697023,0.0009017132551848512,0.0018034265103697023,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0018034265103697023,0.005410279531109108,0.0018034265103697023,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.005410279531109108,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.002705139765554554,0.0009017132551848512,0.002705139765554554,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.002705139765554554,0.0018034265103697023,0.0009017132551848512,0.0009017132551848512,0.0018034265103697023,0.0009017132551848512,0.002705139765554554,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0018034265103697023,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0018034265103697023,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.002705139765554554,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.004508566275924256,0.0018034265103697023,0.0018034265103697023,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0018034265103697023,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0018034265103697023,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.002705139765554554,0.0009017132551848512,0.0036068530207394047,0.0009017132551848512,0.0009017132551848512,0.0018034265103697023,0.0009017132551848512,0.0009017132551848512,0.0018034265103697023,0.0009017132551848512,0.0009017132551848512,0.0018034265103697023,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512
