화자ID,연령대,NNG_요즘,VA_젊,ETD_은,NNG_친구,JX_은,VV_어,ECS_어,NNG_결혼,VV_대하,ECD_어서,VV_느,NNG_무,NNG_어,NNG_미온적,NNG_생각,ETD_는,NNB_것,JKS_이,EFQ_ㄴ가,NNG_부정적,ECE_고,NNG_문제,JKS_가,VA_어떻,ETD_ㄴ,NNG_육아,VV_짓,NNG_주거,NNG_교육,NNG_취업,VV_되,ECS_다,VV_보,ECD_니깐,VV_그러,NNB_거,NNG_고민,JKO_을,VV_하,VA_같,EFN_습니다,VXA_싶,ECD_어도,VV_미루,NNG_경,NNG_경향,VV_있,ECD_는데,JKO_를,NNG_해결,ETN_기,VV_위하,NNG_선,NNG_국가,NNG_지원,VA_많,NNG_지원책,NNG_젊은이,JKO_한테,ECD_으면,VA_좋,ETD_다는,VV_들,ECD_게,EFN_세요,ECE_습니다만,NP_뭐,NNG_정치권,NNG_희망,VV_주,ETD_ㄹ,NNB_수,NNG_정책,VV_나오,ECD_아야,NP_거기,NNG_미흡,JX_라고,EFN_ㅂ니다,NNG_방향,ETD_을,NNG_때,VV_나서,NNG_이혼,NNG_이혼율,VA_높,NNG_현재,NNG_나라,JKG_의,NNG_예,VV_들어보,ECE_면,NNG_은,NNG_전,NNG_동거,NNG_경우,NNG_간의,NNG_성격,ECD_라고,ECD_ㄹ지,NNG_경제,NNG_능력,NNG_파악,NNG_후,NNG_아이,NNG_출산,NNG_우리나라,JX_도,NNG_지금,NP_그,NNG_혼자,VV_살,NNG_사람,ECD_지,VXV_않,NNG_독신,NNG_주의자,ETD_라는,VV_통하,NNG_환상,VV_벗,ECD_어,NNG_현,NNG_실적,NNG_함,NNG_예식,NNG_풍습,NNG_과,NNG_과시,NNG_결혼식,VV_이루어지,VA_비싸,NNG_곳,NNG_음식,ECD_려고,NNG_문화,NNG_스몰,NNG_웨딩,VV_가,ECD_아서,NNG_부,NNG_음,NNG_비용,NNG_부담,VV_줄이,NNG_화려,NNB_쪽,JX_만,ECD_니까,JX_는,NNG_당사,ECD_고자,NNG_당사자,VV_느끼,NNG_결혼식장,VV_보시,EFN_죠,NNG_무덤,JX_까지,NNG_요람,NNG_말,NNG_문제점,ECE_지마는,NNG_장례,NNG_예전,VA_그,NNG_화장,VV_바뀌,NNG_땅,VV_다그,ECS_아,VV_묻,NP_그것,VV_그리하,VV_아,ECD_는데요,VA_좁,NNG_숨,NNG_수목,NNG_공간,NNG_가족묘,NNG_발,NNG_개발,VA_그렇,NNG_면도,ECE_지만,VA_무분별하,NNG_남,EFQ_나,NNG_허례,NNG_허식,NP_우리,VA_가볍,VV_오,NNG_애경사,NNG_부의,NNG_금,NNG_축의금,VV_나가,NNG_사실,NNG_경제적,VV_갈,NNG_환율,VV_올라가,ECD_서,VV_말씀드리,ECD_듯이,NNG_감안,NNG_기본적,NR_10,NR_만,NNG_원,NNG_다음,NNG_제대,ECE_ㄴ다고,NR_20,NNM_원,VV_넣,ECE_어야지만,NNG_좀,NNG_심리적,VA_크,NNB_데,NNG_인간,ECE_면서,NNG_평생,NNG_애경,NNG_사비,VV_모르,NR_1,NR_억,NNG_이상,VV_넘,EFQ_는다고,ECD_라,NR_2,VV_없애,NNG_가족,NP_이,NNG_정치인,NNG_기득권,NNG_자,VA_이렇,NNG_장례식,ETN_ㅁ,NNG_서민,NNG_동성,NNG_말씀,NP_저,NNG_추,NNG_기억,NNG_당시,VV_짜,NNG_리,NNG_봉투,NNG_보통,NR_3,NNG_평균적,NR_5,ECD_어야,ETD_ㄴ다는,VA_서글프,NP_저희,ECD_여도,NNG_친지,JKO_과,NNG_주변,NNG_지인,NNG_과의,ECE_으면서,NNG_축복,VV_받,NNG_축하,ECD_러,NP_자기,NNG_변질,NNG_옛날,VA_그립,EFN_고요,NNG_스스로,NNG_시대,NNG_엠,NNG_지,NNG_세대,NNG_추구,NP_저기,NNM_년,VV_흐르,EFQ_나요,NNG_서울,NNG_이태원,NNG_참사,ECE_ㄴ데,VV_불구하,NNG_문화인,NNG_양,NNG_천,NNG_외,NNG_외래,NNG_문,VV_즐기,ECD_다가,NNG_사고,NNG_발생,NR_11,NNM_월,NNM_일,NNG_로,NNG_데이,NNG_국적,NNG_불명,NNG_정작,NNG_계승,NNG_발전,VV_시키,VV_듣,VA_안타깝,NNG_일,NNG_방지,NNG_나이,NNG_인성,NNG_면,VA_다르,NNG_환경,VV_만나,NNB_때문,NNG_차이,VV_나,JX_밖에,VA_없,EFN_거든요,NNG_극복,NNG_가정,VV_이루,NNG_조금,NNG_먹,VV_먹,ETN_음,NNG_고민거리,EFN_다고,VV_말씀하,NNG_자식,NNG_출생,VV_키우,NNG_손자,NNG_손녀,VV_봐주,NNG_부담감,NNG_인생,NNG_산,ECS_ㄴ가,NNG_대학,NNG_졸업,NNG_걱정,VV_즐거우,NNG_참,VA_힘들,VV_맞,NNG_세계,NNG_세상,NNG_미래,NNG_안정,ECE_려면,NNG_인구,NNG_증가,VV_줄어들,NNG_현상,NNB_대로,NNG_연령,VA_들,NNM_것,VV_들이,VA_낮,ECD_아,VXV_지,VV_늘어나,VXV_있,NNG_기피,VV_낳,NNG_장래,NNG_담보,VA_그러하,NNG_측면,NP_나,VV_서,NNG_미연,NNG_예고,NNG_출산율,VV_높이,ECD_도록,NNG_조건,NNG_마련,VXV_주,ECD_은데,NNG_앞,NNG_정부,VA_하,VV_해보,EFN_아요,EFQ_던,EFN_에요,NNG_멋,VV_걸리,NR_30,NNM_분,VXV_보,NNG_서로,NNG_확인,NNG_혼전,NNG_혼인,NNG_소심,ECD_ㄴ지,NNG_남자,NNG_입장,NNG_여자,ECE_나,ECE_ㄴ다면,NNG_마음,NNG_라면,NNG_기인,NR_하나,NNG_방법,NNG_채택,NNG_관례,JX_대로,ECS_ㄴ다,NNG_사회적,NNG_여론,NNG_형성,NNG_결정,NNG_일단,NP_무엇,VV_책임지,NNG_장려,NNG_뒷받침,VV_이러,NNG_사망,NNG_교통사고,NNG_라,JX_든,NNG_인사,NNG_안전,VV_죽,NNG_장,NNG_마찬가지,NNG_자녀,NNG_내가,NNG_상대,EFN_ㄴ다,NNG_사회,NNG_적인,NNG_갈등,NNG_요소,NNG_묘지,NNG_매장,NNG_종교,NNG_긍정적,NNG_유교,JX_이나,NNB_가지,ECD_더라도,VA_낫,NNG_경조사,NNG_예산,NNG_참석,NNG_경사,VV_늦추,NNG_상부,NNG_상조,NNG_인제,VV_덜,NNG_직장,JX_인들,NNM_번,NNG_아까,NNG_이야기,EFN_어요,NNG_인,NNG_당,NNG_식사,NNG_비만,NR_7,NR_8,VXV_가지,NP_여기,NNG_교통비,VV_뭐하,NNG_위주,NNG_친족,NNG_호텔,NNG_유원지,NNG_부분,NNG_공원,VV_까,NNG_기존,NNG_탈피,NNG_신성,VV_받아들이,VV_갖,NNG_계세,EFN_요,NNG_연애,NNG_극장,VV_아니,NNG_대부분,NNG_유흥가,ECD_여요,NNG_마무리,NNG_물,VA_넓,NNG_바다,NNG_중간,NNG_양가,NNG_부모,NNG_집안,NNG_인연,JX_야,VV_깨지,EFN_라고요,NNG_생활,NNG_하면서,NNG_세가,NNG_자라,NNG_가야,NNG_원인,VV_말하,NNG_입시,NNG_위,NNG_주의,NNG_도덕적,NNG_결핍,VV_메꾸,NNG_탄,NNG_히,VA_약하,NNG_사별,NNG_사건,VV_인하,VV_헤어지,NNG_교육적,VV_바라보
SD2401873,60대 이상,0.004548900682335102,0.001516300227445034,0.0075815011372251705,0.000758150113722517,0.011372251705837756,0.04473085670962851,0.04927975739196361,0.019711902956785442,0.006823351023502654,0.013646702047005308,0.000758150113722517,0.000758150113722517,0.001516300227445034,0.000758150113722517,0.017437452615617893,0.019711902956785442,0.009097801364670205,0.03639120545868082,0.000758150113722517,0.000758150113722517,0.02350265352539803,0.0075815011372251705,0.014404852160727824,0.002274450341167551,0.025018953752843062,0.001516300227445034,0.001516300227445034,0.000758150113722517,0.001516300227445034,0.002274450341167551,0.0075815011372251705,0.001516300227445034,0.006823351023502654,0.000758150113722517,0.008339651250947688,0.0037907505686125853,0.003032600454890068,0.029567854435178165,0.0356330553449583,0.006065200909780136,0.011372251705837756,0.000758150113722517,0.001516300227445034,0.000758150113722517,0.000758150113722517,0.003032600454890068,0.011372251705837756,0.01061410159211524,0.009097801364670205,0.001516300227445034,0.00530705079605762,0.003032600454890068,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.003032600454890068,0.001516300227445034,0.0037907505686125853,0.000758150113722517,0.006065200909780136,0.008339651250947688,0.00530705079605762,0.01288855193328279,0.006823351023502654,0.000758150113722517,0.000758150113722517,0.006065200909780136,0.000758150113722517,0.000758150113722517,0.001516300227445034,0.0037907505686125853,0.002274450341167551,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.003032600454890068,0.000758150113722517,0.001516300227445034,0.013646702047005308,0.001516300227445034,0.0037907505686125853,0.003032600454890068,0.002274450341167551,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.001516300227445034,0.001516300227445034,0.006065200909780136,0.000758150113722517,0.000758150113722517,0.0037907505686125853,0.001516300227445034,0.002274450341167551,0.002274450341167551,0.001516300227445034,0.000758150113722517,0.002274450341167551,0.00530705079605762,0.004548900682335102,0.000758150113722517,0.000758150113722517,0.001516300227445034,0.000758150113722517,0.000758150113722517,0.001516300227445034,0.000758150113722517,0.016679302501895376,0.0037907505686125853,0.003032600454890068,0.001516300227445034,0.003032600454890068,0.001516300227445034,0.006823351023502654,0.006065200909780136,0.000758150113722517,0.000758150113722517,0.002274450341167551,0.002274450341167551,0.000758150113722517,0.001516300227445034,0.002274450341167551,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.001516300227445034,0.002274450341167551,0.002274450341167551,0.001516300227445034,0.001516300227445034,0.001516300227445034,0.000758150113722517,0.000758150113722517,0.013646702047005308,0.004548900682335102,0.003032600454890068,0.003032600454890068,0.001516300227445034,0.000758150113722517,0.003032600454890068,0.003032600454890068,0.002274450341167551,0.000758150113722517,0.002274450341167551,0.000758150113722517,0.002274450341167551,0.001516300227445034,0.008339651250947688,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.001516300227445034,0.001516300227445034,0.000758150113722517,0.003032600454890068,0.002274450341167551,0.001516300227445034,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.004548900682335102,0.001516300227445034,0.002274450341167551,0.001516300227445034,0.0037907505686125853,0.001516300227445034,0.001516300227445034,0.006065200909780136,0.000758150113722517,0.000758150113722517,0.001516300227445034,0.002274450341167551,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.001516300227445034,0.000758150113722517,0.000758150113722517,0.001516300227445034,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.004548900682335102,0.001516300227445034,0.001516300227445034,0.0075815011372251705,0.001516300227445034,0.001516300227445034,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.001516300227445034,0.002274450341167551,0.000758150113722517,0.001516300227445034,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.002274450341167551,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.001516300227445034,0.00530705079605762,0.002274450341167551,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.003032600454890068,0.000758150113722517,0.000758150113722517,0.001516300227445034,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.001516300227445034,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.003032600454890068,0.002274450341167551,0.003032600454890068,0.001516300227445034,0.000758150113722517,0.000758150113722517,0.001516300227445034,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.002274450341167551,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.002274450341167551,0.000758150113722517,0.000758150113722517,0.001516300227445034,0.000758150113722517,0.000758150113722517,0.001516300227445034,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.002274450341167551,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.001516300227445034,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.001516300227445034,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.001516300227445034,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.001516300227445034,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.001516300227445034,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.002274450341167551,0.001516300227445034,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.001516300227445034,0.000758150113722517,0.001516300227445034,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.001516300227445034,0.0037907505686125853,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.001516300227445034,0.001516300227445034,0.001516300227445034,0.000758150113722517,0.003032600454890068,0.001516300227445034,0.002274450341167551,0.000758150113722517,0.000758150113722517,0.003032600454890068,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401874,60대 이상,0.004668534080298786,0.003734827264239029,0.01027077497665733,0.004668534080298786,0.014005602240896359,0.008403361344537815,0.014005602240896359,0.01027077497665733,0.004668534080298786,0.01680672268907563,0.0009337068160597573,0.0,0.0,0.0,0.014005602240896359,0.025210084033613446,0.02427637721755369,0.026143790849673203,0.0018674136321195146,0.0,0.026143790849673203,0.006535947712418301,0.02334267040149393,0.0,0.02707749766573296,0.0,0.0,0.0,0.0028011204481792717,0.0,0.02334267040149393,0.0018674136321195146,0.0056022408963585435,0.0,0.011204481792717087,0.0028011204481792717,0.0,0.02334267040149393,0.032679738562091505,0.011204481792717087,0.009337068160597572,0.0009337068160597573,0.0018674136321195146,0.0009337068160597573,0.0,0.0009337068160597573,0.01680672268907563,0.013071895424836602,0.008403361344537815,0.0,0.0018674136321195146,0.0,0.0,0.0028011204481792717,0.0009337068160597573,0.0028011204481792717,0.0,0.0,0.0009337068160597573,0.0018674136321195146,0.007469654528478058,0.0018674136321195146,0.0018674136321195146,0.006535947712418301,0.0,0.0,0.0018674136321195146,0.0,0.0,0.0009337068160597573,0.008403361344537815,0.006535947712418301,0.0009337068160597573,0.0009337068160597573,0.0018674136321195146,0.0,0.0,0.0,0.009337068160597572,0.0,0.008403361344537815,0.0018674136321195146,0.0,0.0018674136321195146,0.0,0.0009337068160597573,0.0,0.0,0.006535947712418301,0.0,0.0,0.006535947712418301,0.006535947712418301,0.0018674136321195146,0.0018674136321195146,0.0018674136321195146,0.0,0.0,0.0018674136321195146,0.0,0.0,0.0,0.0,0.0,0.0018674136321195146,0.0009337068160597573,0.0,0.015873015873015872,0.0018674136321195146,0.0009337068160597573,0.0,0.0018674136321195146,0.0028011204481792717,0.003734827264239029,0.0018674136321195146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018674136321195146,0.0,0.0,0.009337068160597572,0.0,0.0,0.0,0.0,0.0,0.007469654528478058,0.0,0.0,0.0018674136321195146,0.0018674136321195146,0.0,0.0,0.0,0.0009337068160597573,0.0,0.0,0.0009337068160597573,0.0,0.0028011204481792717,0.011204481792717087,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,0.0,0.0009337068160597573,0.0,0.0,0.0,0.0,0.0028011204481792717,0.0018674136321195146,0.0009337068160597573,0.0028011204481792717,0.0028011204481792717,0.0,0.0,0.0,0.0018674136321195146,0.0,0.0,0.0018674136321195146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004668534080298786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014005602240896359,0.0,0.0,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0028011204481792717,0.0,0.0,0.0,0.0028011204481792717,0.0,0.0,0.0009337068160597573,0.0,0.0,0.0,0.0,0.003734827264239029,0.007469654528478058,0.0,0.0,0.0,0.0018674136321195146,0.0009337068160597573,0.007469654528478058,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0,0.0018674136321195146,0.0,0.0018674136321195146,0.0,0.0,0.004668534080298786,0.0009337068160597573,0.0,0.0009337068160597573,0.0,0.0,0.0,0.0,0.008403361344537815,0.0018674136321195146,0.0,0.0,0.0,0.0028011204481792717,0.0018674136321195146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018674136321195146,0.009337068160597572,0.0009337068160597573,0.0,0.0009337068160597573,0.0009337068160597573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009337068160597573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,0.003734827264239029,0.0009337068160597573,0.0,0.0,0.0009337068160597573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009337068160597573,0.0056022408963585435,0.0,0.0,0.0,0.0,0.0009337068160597573,0.004668534080298786,0.0,0.0018674136321195146,0.0009337068160597573,0.0018674136321195146,0.0,0.0018674136321195146,0.0,0.0009337068160597573,0.0,0.0,0.0009337068160597573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009337068160597573,0.0,0.0056022408963585435,0.0,0.0,0.0,0.0,0.0,0.0,0.0018674136321195146,0.0009337068160597573,0.0018674136321195146,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0028011204481792717,0.0018674136321195146,0.0056022408963585435,0.0009337068160597573,0.0028011204481792717,0.0009337068160597573,0.003734827264239029,0.003734827264239029,0.0009337068160597573,0.0018674136321195146,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0018674136321195146,0.0018674136321195146,0.004668534080298786,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0018674136321195146,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0018674136321195146,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0018674136321195146,0.0028011204481792717,0.0018674136321195146,0.0018674136321195146,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0018674136321195146,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.004668534080298786,0.0009337068160597573,0.0028011204481792717,0.0009337068160597573,0.003734827264239029,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0018674136321195146,0.0056022408963585435,0.0009337068160597573,0.0009337068160597573,0.0018674136321195146,0.0009337068160597573,0.0018674136321195146,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0018674136321195146,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0028011204481792717,0.0009337068160597573,0.0028011204481792717,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0028011204481792717,0.0018674136321195146,0.0009337068160597573,0.0009337068160597573,0.0018674136321195146,0.0009337068160597573,0.0028011204481792717,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0018674136321195146,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0018674136321195146,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0028011204481792717,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.004668534080298786,0.0018674136321195146,0.0018674136321195146,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0018674136321195146,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0018674136321195146,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0028011204481792717,0.0009337068160597573,0.003734827264239029,0.0009337068160597573,0.0018674136321195146,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0018674136321195146,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573,0.0009337068160597573
