화자ID,연령대,VV_아이,ECE_고,JKS_가,NNG_간,NNG_지가,NR_1,NNM_년,NNG_반,VV_되,EFN_네,NNG_그때,NNG_고등학교,NR_2,NNG_학년,VV_때,ECD_니,NR_3,VV_그리하,ECD_여,VXV_내,ECD_게,NNG_말,JX_도,VV_하,VV_가,ECS_아,VV_가지,NNG_애,VV_데리,VV_오,NNG_포켓,NNG_강아지,NNG_시,NNM_마리,NNG_마,ETD_ㄴ,NNB_거,ECD_아서,NP_나,VV_놀라,ECD_는데,NNG_내가,NNG_본래,JKO_를,VV_좋아하,NNG_겁,JKO_을,VV_내,EFN_잖아,NP_내,JKS_이,ETD_을,NNG_때,NNM_주일,JX_은,NNG_옆,EFI_을걸,NNG_재,VA_재밌,ETD_는,NNG_게,NNM_우리,NNG_콘도,NNG_이래,VV_놀,ECD_러,NNG_가면,NNG_옛날,JX_는,NNG_반려,NNG_견,VV_들,VV_들어가,VV_그러,ECE_면,VV_넣,ECD_어,ETD_ㄹ,NNG_지퍼,NNG_여,NNG_보,NP_우리,NNG_잠바,VXV_가지,VA_순하,VV_짖,ECD_지,JX_를,ECD_어서,VA_괜찮,ETD_은,VA_같,EFN_어,NNG_생각,ECD_어도,VA_어떻,NNG_대소변,NNG_밖,VV_싸,NNG_화장실,NNG_서울,NNG_집,ECD_아도,NNG_참고,VV_있,ECD_다가,NNG_차,NNG_안,VV_보,NNG_고속도로,NNG_휴게소,VV_내리,ECS_어,EFN_지,VV_그리,VV_뛰어가,NNG_저녁,NNG_동,NNG_촌,NP_그쪽,VV_뛰,ECS_다,NP_그,NNG_산책,NNG_디스크,VV_걸리,NNG_바람,VV_다니,ECS_곤,VV_나가,NP_자기,ECD_려,NP_그거,ECE_고는,NNG_자기도,VXV_보,NNG_허리,NNG_불편,VV_아,VV_걷,VV_안,ECD_아,VV_닿,ECD_ㄹ라,VV_갖,VV_나오,VV_들어오,VA_점잖,NNG_아이,NNG_마지막,VA_안타깝,NNG_치매,NNG_달,NR_6,NNM_개월,NNG_정도,NNG_펜스,VV_치,VV_받,NNG_등허리,VV_긁히,VA_이렇,NNB_것,NNG_은,NNB_때,NNG_표현,NNG_가슴,VA_아프,EFN_라고,NNG_안락,NNG_산,VV_시키,EFN_더라,ECD_여도,VV_갈,NNG_날,NNG_아침,NNG_밥,VV_먹,NNG_이빨,VV_빠지,NP_뭐,NNG_당,NNG_신이,NNB_이래,NNG_믹서기,NNG_죽,VV_만들,VV_죽,NNG_한,VV_어,NNG_손바닥,NNG_입,NNG_대,VV_주,EFN_다,VV_그,NNG_그날,VA_선하,EFQ_냐,NNG_숟갈,NNG_을,NNG_손,NNM_번,VV_얹,VV_먹이,NNG_물,NP_당신,JX_이,EFQ_나,ECD_더니,NNG_이상,ECD_니까,VV_갔잖,VV_없었,NNG_일,NP_거기,JKO_한테,ECD_으니까,VV_생각나,ECE_나,NP_저거,NNG_청대,NNG_무엇,NNG_화장터,NNG_이름,NNB_대,NNG_국,NNG_유일,NNG_허가,NNB_데,JX_뿐,ECD_라,NNG_사람,VV_염하,VV_스,VV_지나,VV_웃기,JX_이야,VA_길,ECE_ㄴ데,NNG_보린,NNG_머리,NNG_진통제,NNG_기억,ECD_으면,VV_사,VA_슬프,VA_크,VV_울,ECD_ㄹ지,NNG_마음,VV_삭이,VV_아파지,ECS_ㄴ다,JX_이나,JX_나,NNG_이제,VV_키우,ECE_자,VV_떠나보내,VA_힘들,NNG_딸내미,NNG_요번,NNG_지금,NR_50,NNM_일,VV_봐주,NNG_딸,ECE_지만,NNG_키,NP_어디,NNG_외출,VV_마음먹,NNG_여행,NNG_제일,NNG_처음,NNG_주사,VV_맞히,NNG_병원,JKS_은,VA_좋,VV_않,NNG_느낌,VXV_놓,VV_아프,VA_다르,NNG_사실,NNG_동물,VV_나,VXV_버리,VV_어리,VV_돌아가시,NNG_큰아버지,NNG_생명,NNG_마라,VA_그렇,NNG_휴일,VA_없,EFN_대,NNG_농작물,NNG_비료,NNG_주고,VV_쉬,NNB_수,ECD_어야,ETN_기,NNB_때문,NNG_이야기,VXV_지,NNG_그동안,NNG_아들,VV_맡기,VV_놓,VV_없,VXA_싶,ECE_건,JX_까지,NNG_아픔,ECD_은데,NNG_케어,VXV_주,NNG_나이,NNG_힘,NNG_문제,VV_대하,NNG_관심,VV_몰르,VV_떨어지,EFN_데,NNG_주인,VV_펴,VA_배고프,NNG_목화솜,NNG_모양,NNG_백화점,EFI_구나,NNG_유,NNG_눈물,EFN_아요,NR_20,NNG_전,NNG_제가,EFN_죠,NNG_아,NNG_아버지,NNG_제삿날,NNG_음,NR_2020,NNG_날짜,VV_날,VV_물리,NNG_무릎,NNG_상처,EFN_잖아요,NNG_트라,NNG_우마,JX_만,NNG_길,VV_돌,NNG_골목길,NNG_개,VV_무서워하,VV_나서,NNG_소파,NNG_위,VV_올라가,NNG_밑에서,NNG_발발,NNG_치우,JX_라고,NNG_큰소리,NNG_고함,VV_지르,NNG_당장,NNG_주라,NNG_품,NNG_주일,ECD_서,NNG_정,NNG_시작,NNG_예,VV_맞,VXV_않,VV_낳,VV_태우,NNG_가도,ETN_ㅁ,EFN_지요,NNG_영리,NNG_자식,VV_귀여워하,ECE_면서,NNG_사랑,VV_긷,EFN_어요,NNG_위험,VA_많,EFN_다고,NP_그것,VV_모르,NNG_운동,NNG_서지,VV_앉,EFN_라,JX_부터,NNG_미안,NNG_잔병,NNG_동안,NNG_정서적,NNG_안정도,VV_더하,NNG_인연,NNG_오,NNG_한쪽,NNG_방향,VV_돋,NNM_살,NNG_눈,VV_보이,NP_여기,VV_받히,NP_저기,VV_밤새,ECD_도록,NNG_안락사,ECD_ㄹ까,VV_알,ECD_니요,VV_떠먹이,NR_7,NNM_가지,NNG_영양제,NNG_사료,NNG_시저,JX_라도,VV_버티,VV_살,NNG_고생,NNG_다행,NNG_점,NNG_주변,NNG_옆집,NNG_소리,ECE_ㄴ다고,NNG_경비실,NNG_얘기,NNG_조,NNG_민들레,VA_하얗,NNG_장례식,NNG_장,NNB_측,JKG_의,NNG_심정,VV_두,NNG_슬픔,VV_까,NNG_선입견,NNG_울음,VV_삼키,EFN_에요,NNG_진정,NNG_가족,VV_잃,NNG_동일,VV_책임지,NNG_하지,NNG_말기,NNG_약속,NNG_끝,ECD_기로,VV_떠나,VV_따,NNG_만족,EFA_ㅂ시다,NP_저,VV_묻,ECE_다든지,NNG_다리,VV_절,NNG_치료,ECD_려고,NNG_저,VXV_말,NNM_건,ECE_거나,NNG_의지,NNG_나중,NNG_혼자,VV_남,NNG_외로움,VXA_만하,EFQ_을까,NNG_한번,NNG_요즘,NNG_용품,NNG_준비,VV_이쁘,VA_이쁘,EFN_네요,VA_그,NNG_중,NNG_자동,NNG_급,NNG_식기,ETD_라는,NNG_일정,NNG_양,NNG_시간,NNG_신기,EFQ_ㄴ가요,NNG_일정량,NNG_기가,VV_막히,EFN_라고요,NNG_고,NNG_통,NNG_앞,VV_기다리,NNG_마약,NNG_방석,ECD_라고,VA_둥글,NNG_고기,VV_눕,NNG_일어,NNG_나지,VA_편하,NNG_구경,VV_저,NNG_친구,NNG_옷,NNG_버버리,NNG_바바리,NR_80,NR_만,NNM_원,EFN_대요,NNG_견인,VV_늘어나,VV_외롭,NNG_투자
SD2401728,60대 이상,0.001006036217303823,0.0482897384305835,0.029175050301810865,0.001006036217303823,0.001006036217303823,0.007042253521126761,0.001006036217303823,0.001006036217303823,0.004024144869215292,0.001006036217303823,0.004024144869215292,0.001006036217303823,0.0030181086519114686,0.002012072434607646,0.002012072434607646,0.0030181086519114686,0.002012072434607646,0.013078470824949699,0.009054325955734407,0.001006036217303823,0.008048289738430584,0.002012072434607646,0.01006036217303823,0.022132796780684104,0.011066398390342052,0.012072434607645875,0.006036217303822937,0.0030181086519114686,0.008048289738430584,0.004024144869215292,0.004024144869215292,0.015090543259557344,0.001006036217303823,0.001006036217303823,0.0030181086519114686,0.01609657947686117,0.01006036217303823,0.0030181086519114686,0.011066398390342052,0.001006036217303823,0.006036217303822937,0.004024144869215292,0.002012072434607646,0.011066398390342052,0.001006036217303823,0.002012072434607646,0.014084507042253521,0.001006036217303823,0.01006036217303823,0.0030181086519114686,0.029175050301810865,0.007042253521126761,0.011066398390342052,0.001006036217303823,0.008048289738430584,0.0030181086519114686,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.012072434607645875,0.005030181086519115,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.002012072434607646,0.0030181086519114686,0.002012072434607646,0.012072434607645875,0.001006036217303823,0.001006036217303823,0.002012072434607646,0.002012072434607646,0.007042253521126761,0.018108651911468814,0.002012072434607646,0.008048289738430584,0.009054325955734407,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.018108651911468814,0.001006036217303823,0.0030181086519114686,0.001006036217303823,0.006036217303822937,0.007042253521126761,0.001006036217303823,0.004024144869215292,0.001006036217303823,0.004024144869215292,0.004024144869215292,0.002012072434607646,0.001006036217303823,0.0030181086519114686,0.001006036217303823,0.002012072434607646,0.001006036217303823,0.001006036217303823,0.002012072434607646,0.002012072434607646,0.004024144869215292,0.001006036217303823,0.002012072434607646,0.01006036217303823,0.002012072434607646,0.001006036217303823,0.001006036217303823,0.006036217303822937,0.001006036217303823,0.002012072434607646,0.001006036217303823,0.015090543259557344,0.009054325955734407,0.0030181086519114686,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.005030181086519115,0.005030181086519115,0.004024144869215292,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.0030181086519114686,0.001006036217303823,0.005030181086519115,0.002012072434607646,0.001006036217303823,0.004024144869215292,0.001006036217303823,0.001006036217303823,0.002012072434607646,0.001006036217303823,0.002012072434607646,0.005030181086519115,0.001006036217303823,0.001006036217303823,0.007042253521126761,0.002012072434607646,0.002012072434607646,0.001006036217303823,0.001006036217303823,0.0030181086519114686,0.001006036217303823,0.001006036217303823,0.0030181086519114686,0.001006036217303823,0.001006036217303823,0.002012072434607646,0.002012072434607646,0.001006036217303823,0.002012072434607646,0.001006036217303823,0.001006036217303823,0.002012072434607646,0.005030181086519115,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.002012072434607646,0.0030181086519114686,0.001006036217303823,0.004024144869215292,0.001006036217303823,0.001006036217303823,0.002012072434607646,0.002012072434607646,0.001006036217303823,0.002012072434607646,0.004024144869215292,0.004024144869215292,0.001006036217303823,0.001006036217303823,0.0030181086519114686,0.001006036217303823,0.001006036217303823,0.002012072434607646,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.004024144869215292,0.001006036217303823,0.002012072434607646,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.004024144869215292,0.004024144869215292,0.006036217303822937,0.001006036217303823,0.001006036217303823,0.002012072434607646,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.002012072434607646,0.0030181086519114686,0.008048289738430584,0.001006036217303823,0.0030181086519114686,0.001006036217303823,0.001006036217303823,0.004024144869215292,0.001006036217303823,0.002012072434607646,0.001006036217303823,0.005030181086519115,0.004024144869215292,0.001006036217303823,0.001006036217303823,0.002012072434607646,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.002012072434607646,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.002012072434607646,0.001006036217303823,0.002012072434607646,0.004024144869215292,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.002012072434607646,0.001006036217303823,0.001006036217303823,0.005030181086519115,0.001006036217303823,0.001006036217303823,0.0030181086519114686,0.001006036217303823,0.001006036217303823,0.002012072434607646,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.002012072434607646,0.001006036217303823,0.004024144869215292,0.01006036217303823,0.001006036217303823,0.002012072434607646,0.001006036217303823,0.002012072434607646,0.001006036217303823,0.002012072434607646,0.001006036217303823,0.001006036217303823,0.002012072434607646,0.001006036217303823,0.0030181086519114686,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.002012072434607646,0.001006036217303823,0.001006036217303823,0.002012072434607646,0.001006036217303823,0.002012072434607646,0.002012072434607646,0.002012072434607646,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.002012072434607646,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.0030181086519114686,0.001006036217303823,0.002012072434607646,0.002012072434607646,0.004024144869215292,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.002012072434607646,0.002012072434607646,0.002012072434607646,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.002012072434607646,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.001006036217303823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401729,60대 이상,0.0,0.03574144486692015,0.030418250950570342,0.0,0.0,0.001520912547528517,0.0038022813688212928,0.0,0.00532319391634981,0.0,0.003041825095057034,0.0,0.001520912547528517,0.0,0.0007604562737642585,0.0007604562737642585,0.0,0.001520912547528517,0.0,0.0007604562737642585,0.014448669201520912,0.0,0.012927756653992395,0.02129277566539924,0.009125475285171103,0.01064638783269962,0.0045627376425855515,0.0022813688212927757,0.0022813688212927757,0.003041825095057034,0.0,0.02053231939163498,0.0,0.001520912547528517,0.0,0.025095057034220533,0.013688212927756654,0.00532319391634981,0.0007604562737642585,0.0007604562737642585,0.009125475285171103,0.0007604562737642585,0.0,0.012927756653992395,0.0,0.0007604562737642585,0.026615969581749048,0.0007604562737642585,0.0,0.0,0.026615969581749048,0.0045627376425855515,0.006083650190114068,0.0,0.015209125475285171,0.0,0.0,0.0,0.0,0.009125475285171103,0.001520912547528517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014448669201520912,0.0038022813688212928,0.0007604562737642585,0.001520912547528517,0.0,0.006844106463878327,0.009125475285171103,0.0007604562737642585,0.0038022813688212928,0.01064638783269962,0.0,0.0,0.0,0.02129277566539924,0.0007604562737642585,0.001520912547528517,0.0,0.0007604562737642585,0.00532319391634981,0.0007604562737642585,0.00532319391634981,0.0,0.0076045627376425855,0.00988593155893536,0.0,0.009125475285171103,0.0,0.0022813688212927757,0.0,0.0,0.0,0.0,0.0007604562737642585,0.00532319391634981,0.0,0.0,0.016730038022813688,0.0007604562737642585,0.0007604562737642585,0.001520912547528517,0.0045627376425855515,0.0,0.0,0.0,0.012927756653992395,0.0007604562737642585,0.0022813688212927757,0.0,0.0007604562737642585,0.0,0.0,0.0,0.0007604562737642585,0.0022813688212927757,0.0007604562737642585,0.0,0.001520912547528517,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0,0.0,0.0,0.0,0.0022813688212927757,0.0007604562737642585,0.0,0.0045627376425855515,0.001520912547528517,0.0007604562737642585,0.00532319391634981,0.0,0.0007604562737642585,0.0007604562737642585,0.0,0.0,0.0022813688212927757,0.0007604562737642585,0.0,0.0,0.0,0.0,0.0,0.0022813688212927757,0.0007604562737642585,0.0045627376425855515,0.0045627376425855515,0.0007604562737642585,0.0,0.0,0.0,0.0,0.0,0.001520912547528517,0.006844106463878327,0.0007604562737642585,0.0,0.0007604562737642585,0.0007604562737642585,0.0022813688212927757,0.0,0.0,0.0,0.0007604562737642585,0.0,0.001520912547528517,0.0022813688212927757,0.0,0.0,0.0,0.0038022813688212928,0.0,0.0,0.012167300380228136,0.0,0.0,0.0,0.0,0.0022813688212927757,0.0,0.0022813688212927757,0.0,0.003041825095057034,0.0,0.0,0.0,0.0022813688212927757,0.0,0.001520912547528517,0.003041825095057034,0.0,0.0007604562737642585,0.0,0.0,0.0007604562737642585,0.0,0.0,0.0007604562737642585,0.0,0.009125475285171103,0.001520912547528517,0.0,0.0007604562737642585,0.0,0.006844106463878327,0.0007604562737642585,0.0,0.0007604562737642585,0.0022813688212927757,0.001520912547528517,0.0038022813688212928,0.0007604562737642585,0.0,0.0,0.0,0.0007604562737642585,0.0,0.0,0.0,0.0,0.0,0.0,0.0007604562737642585,0.0,0.0,0.0022813688212927757,0.0,0.0,0.0007604562737642585,0.0,0.0,0.0007604562737642585,0.0007604562737642585,0.001520912547528517,0.0007604562737642585,0.0,0.0045627376425855515,0.003041825095057034,0.0007604562737642585,0.0,0.0007604562737642585,0.001520912547528517,0.0,0.001520912547528517,0.0,0.0,0.0,0.0,0.0,0.0022813688212927757,0.01064638783269962,0.0,0.0,0.0007604562737642585,0.0,0.0,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.003041825095057034,0.0,0.0,0.0,0.0,0.0007604562737642585,0.0,0.0,0.0,0.0,0.0045627376425855515,0.0,0.0045627376425855515,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0,0.0,0.0007604562737642585,0.009125475285171103,0.003041825095057034,0.0,0.0007604562737642585,0.0,0.0,0.0,0.0,0.006844106463878327,0.0,0.0038022813688212928,0.0,0.0,0.0,0.0022813688212927757,0.0,0.00532319391634981,0.0,0.003041825095057034,0.001520912547528517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006083650190114068,0.0,0.0007604562737642585,0.0007604562737642585,0.0,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0,0.0,0.0022813688212927757,0.0,0.0,0.001520912547528517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022813688212927757,0.0007604562737642585,0.01977186311787072,0.0045627376425855515,0.0007604562737642585,0.0045627376425855515,0.006844106463878327,0.001520912547528517,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.003041825095057034,0.0007604562737642585,0.0007604562737642585,0.0045627376425855515,0.0007604562737642585,0.003041825095057034,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.001520912547528517,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.001520912547528517,0.0007604562737642585,0.0007604562737642585,0.001520912547528517,0.0038022813688212928,0.0038022813688212928,0.003041825095057034,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.001520912547528517,0.0007604562737642585,0.003041825095057034,0.0022813688212927757,0.0007604562737642585,0.012927756653992395,0.0007604562737642585,0.0022813688212927757,0.0007604562737642585,0.001520912547528517,0.001520912547528517,0.001520912547528517,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.001520912547528517,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.001520912547528517,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.003041825095057034,0.003041825095057034,0.001520912547528517,0.0007604562737642585,0.001520912547528517,0.001520912547528517,0.001520912547528517,0.003041825095057034,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.001520912547528517,0.003041825095057034,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.001520912547528517,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0022813688212927757,0.0007604562737642585,0.0007604562737642585,0.0022813688212927757,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0022813688212927757,0.0007604562737642585,0.0022813688212927757,0.0007604562737642585,0.0007604562737642585,0.001520912547528517,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0022813688212927757,0.0022813688212927757,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.003041825095057034,0.001520912547528517,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.001520912547528517,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.001520912547528517,0.003041825095057034,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0022813688212927757,0.001520912547528517,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.001520912547528517,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.001520912547528517,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585,0.0007604562737642585
