화자ID,연령대,NP_너,JX_는,VA_친하,ETD_ㄴ,NNG_친구,JKS_이,VV_있,ECD_어,NP_나,NNG_층,JKG_의,ETD_는,NNB_편,EFN_잖아,NP_우리,NNG_국민학교,JX_도,NNG_지금,JX_까지,NNG_도,VV_잇,NNG_오고,ECE_고,NNG_고등,NNG_학교,NNG_때,NNG_계속,NNG_동네,NNG_모임,VA_그,NNG_대표적,VV_꼽,ECE_자면,NR_3,NNM_가지,NNG_팀,ECE_ㄴ데,VV_그리하,ECD_여도,NP_뭐,VV_마,NNG_나도,NR_1,NNG_달,NNM_번,JX_은,VV_만나,VV_그리,NNB_지,VV_어,ECS_어,NNG_그다음,JX_만,NNG_얘기,VV_놀,ETD_ㄹ,JKS_가,VA_좋,ECD_여,VXV_가지,ECD_니까,NNG_순간,VA_없,NNG_그중,ECD_게,VV_되,VXV_있,NNG_그지,VV_아,ECS_아,VV_그러,NNG_전화,NNG_수시,VV_하,NNM_건,NR_2,ECD_더라도,VV_저,NR_두셋,VA_그렇,VV_지내,NNG_자기,VV_들,NP_어디,VV_가,NNG_은,VV_나,VV_보,EFQ_자고,VV_닿,EFQ_ㄹ라고,ECE_면,ECD_서,VV_즐거우,NNG_시간,NNG_어,VV_느,NNG_중,NP_그,NNG_장점,NP_무엇,EFQ_ㅂ니까,NNB_것,NNG_좀,VV_물어보,VXA_싶,VA_어떻,NNB_때문,ECE_ㄴ다고,NNB_거,VA_이렇,VV_사귀,VV_오,ETD_은,JKO_를,ECS_다,VXV_보,NNG_편안,JX_든지,NNG_집안,NNB_수,NNG_남편,NNG_관계,ETD_라는,NNG_순,NNG_셋,NNG_둘,VV_거리끼,ETN_ㅁ,VA_속상하,NNG_아이,NNG_야,NNB_이래,VV_가지,ECE_자,NNG_이제,NNG_흉,VV_풀,VXV_놓,ECD_으면,NNG_가슴,VV_뚫리,ECD_아서,VA_비싸,NNG_거래,ECD_라,NNG_식사,NNG_나이,NNG_몸,NNG_건강,NNG_상,VV_먹,NNG_음식,NNG_갈등,JKO_을,VV_겪,NNG_서로,NNG_본인,NNG_성격,EFN_다고,NNG_생각,NP_내,JX_라고,VV_알,ECD_ㄹ지,NNG_중고등학교,NNG_동창,NNG_의,NNG_그때,NNG_시누,VV_나가,VV_때,NNG_박정희,NNG_김,NNG_종,NNG_필,NNB_씨,NP_저거,ECD_는데,NNG_집,NNG_딸,NNG_가,NNG_지,VV_데리,VV_니,NNG_이,VV_자,NNG_수,ECD_니깐,ECS_지,NNG_엄마,NNG_내가,ECD_러,VV_다니,NNB_중,VV_찍,ECD_어서,NP_자기,NNG_동생,NNG_소개,VXV_주,JX_야,NNG_아빠,VV_모르,VV_믿,VA_크,VV_내가,NNG_이것저것,VV_따지,NNG_은행,ECS_ㄴ다,NNG_직업,VA_괜찮,VV_묻,ECD_지,VXV_않,EFN_어,EFQ_던,VV_그,ECD_어야,VV_맞,NNG_다음,NNG_음,NNG_대응,NNM_대,NNG_그룹,NNG_겉,NNG_성,NNG_표시,NNB_대로,VV_까,NR_십,NNB_년,VV_이끌,VV_그렇,EFQ_는다고,VV_끊,VV_드,ETN_기,NNG_애,NR_한둘,ECE_지마는,NNG_신경,VV_쓰,ECD_어도,NNG_남녀,NNG_간,NNG_우정,NNG_일단,ECD_아야,NNG_대체적,ECD_라서,VA_밝,VA_어둡,NNG_자체,ECE_거나,NNG_침울,ECS_곤,NNG_약속,VV_지키,NNG_말,NNG_소통,EFN_어야지,NP_저기,EFN_야,NNG_지속적,NNB_쪽,NNG_방향,VA_같,NNG_경우,VA_많,NNG_주도적,NNM_명,ECE_지만,NNG_직장,NNG_동료,EFN_거든,VV_좋아하,NNG_언니,NNG_가정,NNG_환경,NNG_생활,NNB_데,NNG_안정적,ETD_을,VV_듣,NNG_주고,NNG_동감,VV_대하,NP_그거,VV_고치,EFN_네,NNG_가정사,NR_하나,NNG_마찬가지,NNG_창피,ECD_라고,NNG_소탈,NNG_상의,NNG_특별,NP_거기,JX_를,NNG_영화,NNG_전,NNG_시회,NNB_나름,JX_대로,VV_날,NNG_사회,NR_30,NNM_년,NNG_사,NR_35,NNG_이상,NNG_선생님,NNG_날,NNG_공부,NNG_반장,NNG_반,NNG_투표,VV_뽑,VA_지겹,ECD_도록,NNG_중학교,ECD_길래,NNG_고등학교,NNG_시험,EFN_더라,NNG_고,NNG_전념,JKO_한테,NNG_부탁,NNG_담임,VV_찾아가,NNG_요번,VV_있었,ECS_음에도,VV_불구하,VV_들어오,NNG_제식,NNG_훈련,ECD_거든,NNG_연대장,NNG_필요,NNG_목소리,NNG_막,NNG_이래,NNG_연대,NNG_장,NP_그것,NNG_그전,NNG_옛날,NNG_연애,NNG_점,NNG_형부,NNG_결혼,NNG_사실,NNG_배제,VXV_지,ECD_을수록,NNG_대화,NNG_상대,JKS_는,NNG_기분,EFN_다,NNG_캐치,NNG_부분,NNG_상대방,NNG_보통,NNG_일상적,NNG_대화식,VV_그라,ECE_나,VV_않,ECD_아,NNG_약간,ECD_ㄴ지,VV_몰르,ECD_아도,NNG_데,NNG_특이,EFN_라고,NNG_만약,NNG_해외,NNG_서래,NNG_패,VV_키,NNG_대우,VV_받,EFO_으라,NP_여기,EFQ_냐,VV_위하,VV_달라,NNG_소리,VV_거들,NNG_비위,VV_맞추,ECE_면서,NNG_이해,VV_넘어가,NNG_개,ECE_고는,VV_말하,NNG_사람,VV_아니,NNG_남자,NNG_직원,NNG_진,ECD_다가,NNG_발전,NNB_간,NNG_변질,NNG_이상한,EFN_지,NNG_자리,VA_편하,NNG_여자,NNG_여럿,VV_모이,NNG_게
SD2400676,60대 이상,0.0,0.02977667493796526,0.0016542597187758478,0.017369727047146403,0.02315963606286187,0.015715467328370553,0.01240694789081886,0.006617038875103391,0.01902398676592225,0.0,0.0024813895781637717,0.01902398676592225,0.0008271298593879239,0.004962779156327543,0.006617038875103391,0.0,0.02564102564102564,0.0024813895781637717,0.0,0.0,0.0,0.0,0.053763440860215055,0.0016542597187758478,0.0041356492969396195,0.009925558312655087,0.004962779156327543,0.0,0.0008271298593879239,0.0024813895781637717,0.0,0.0,0.0,0.0016542597187758478,0.0,0.0,0.0024813895781637717,0.0033085194375516956,0.0016542597187758478,0.05707196029776675,0.0,0.0,0.0008271298593879239,0.0,0.0008271298593879239,0.009098428453267164,0.01902398676592225,0.0008271298593879239,0.0,0.01488833746898263,0.021505376344086023,0.008271298593879239,0.0,0.006617038875103391,0.0,0.009098428453267164,0.009925558312655087,0.010752688172043012,0.0008271298593879239,0.0016542597187758478,0.0024813895781637717,0.0,0.0024813895781637717,0.0008271298593879239,0.01488833746898263,0.0033085194375516956,0.0041356492969396195,0.0,0.0,0.0033085194375516956,0.009925558312655087,0.0,0.0,0.03225806451612903,0.0008271298593879239,0.0008271298593879239,0.0,0.0008271298593879239,0.0,0.008271298593879239,0.0016542597187758478,0.0,0.0,0.0,0.005789909015715467,0.005789909015715467,0.0016542597187758478,0.007444168734491315,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.007444168734491315,0.0024813895781637717,0.0,0.0,0.0,0.0008271298593879239,0.0,0.0016542597187758478,0.0008271298593879239,0.0,0.0,0.0041356492969396195,0.0008271298593879239,0.0,0.0041356492969396195,0.0016542597187758478,0.0033085194375516956,0.0,0.009925558312655087,0.0033085194375516956,0.0008271298593879239,0.0033085194375516956,0.007444168734491315,0.014061207609594707,0.0033085194375516956,0.0008271298593879239,0.0008271298593879239,0.0,0.0,0.004962779156327543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008271298593879239,0.0,0.0,0.0008271298593879239,0.0008271298593879239,0.0016542597187758478,0.0,0.0,0.0,0.004962779156327543,0.0,0.0,0.0024813895781637717,0.0,0.0,0.0008271298593879239,0.0008271298593879239,0.0024813895781637717,0.0,0.0008271298593879239,0.0,0.0024813895781637717,0.0,0.0,0.0206782464846981,0.0,0.0008271298593879239,0.0,0.006617038875103391,0.0024813895781637717,0.0041356492969396195,0.0024813895781637717,0.0,0.0008271298593879239,0.0,0.0,0.0008271298593879239,0.0,0.0024813895781637717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033085194375516956,0.0,0.0,0.0008271298593879239,0.0008271298593879239,0.0,0.0,0.0008271298593879239,0.0,0.0,0.0008271298593879239,0.0008271298593879239,0.0016542597187758478,0.005789909015715467,0.0016542597187758478,0.0024813895781637717,0.0024813895781637717,0.0,0.01240694789081886,0.0016542597187758478,0.0,0.0,0.0016542597187758478,0.0,0.0,0.0,0.0,0.0008271298593879239,0.0,0.0,0.0,0.0,0.0,0.0,0.0008271298593879239,0.0,0.006617038875103391,0.004962779156327543,0.0041356492969396195,0.0,0.0024813895781637717,0.0,0.0041356492969396195,0.0,0.0024813895781637717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008271298593879239,0.0,0.0,0.0008271298593879239,0.0008271298593879239,0.0,0.0,0.0,0.004962779156327543,0.009098428453267164,0.0,0.0,0.0,0.0,0.0,0.0016542597187758478,0.0008271298593879239,0.0033085194375516956,0.0008271298593879239,0.0016542597187758478,0.0024813895781637717,0.0008271298593879239,0.0008271298593879239,0.0016542597187758478,0.0008271298593879239,0.0016542597187758478,0.0008271298593879239,0.0024813895781637717,0.0008271298593879239,0.0008271298593879239,0.0024813895781637717,0.0008271298593879239,0.0008271298593879239,0.004962779156327543,0.0008271298593879239,0.0024813895781637717,0.0033085194375516956,0.0008271298593879239,0.006617038875103391,0.0008271298593879239,0.0024813895781637717,0.0008271298593879239,0.0008271298593879239,0.0033085194375516956,0.0016542597187758478,0.0008271298593879239,0.0024813895781637717,0.0024813895781637717,0.0033085194375516956,0.0008271298593879239,0.0008271298593879239,0.0024813895781637717,0.0033085194375516956,0.0008271298593879239,0.0024813895781637717,0.0008271298593879239,0.0016542597187758478,0.0008271298593879239,0.0016542597187758478,0.0016542597187758478,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0016542597187758478,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0016542597187758478,0.0008271298593879239,0.0016542597187758478,0.0016542597187758478,0.0008271298593879239,0.0024813895781637717,0.0024813895781637717,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0016542597187758478,0.0008271298593879239,0.0008271298593879239,0.0016542597187758478,0.0024813895781637717,0.0008271298593879239,0.0016542597187758478,0.004962779156327543,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0016542597187758478,0.0008271298593879239,0.0016542597187758478,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0016542597187758478,0.0008271298593879239,0.0016542597187758478,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0016542597187758478,0.0016542597187758478,0.0008271298593879239,0.0016542597187758478,0.0016542597187758478,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0016542597187758478,0.0008271298593879239,0.0024813895781637717,0.0008271298593879239,0.0008271298593879239,0.0024813895781637717,0.0016542597187758478,0.0024813895781637717,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0024813895781637717,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0016542597187758478,0.0016542597187758478,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0016542597187758478,0.0016542597187758478,0.0008271298593879239,0.0008271298593879239,0.0016542597187758478,0.0008271298593879239,0.0008271298593879239,0.0016542597187758478,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0024813895781637717,0.0008271298593879239,0.0016542597187758478,0.0008271298593879239,0.0016542597187758478,0.0016542597187758478,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239
SD2400678,60대 이상,0.0011299435028248588,0.024858757062146894,0.003389830508474576,0.021468926553672316,0.0327683615819209,0.01807909604519774,0.021468926553672316,0.015819209039548022,0.015819209039548022,0.0011299435028248588,0.006779661016949152,0.013559322033898305,0.0011299435028248588,0.006779661016949152,0.011299435028248588,0.0011299435028248588,0.01807909604519774,0.00903954802259887,0.003389830508474576,0.003389830508474576,0.0011299435028248588,0.0011299435028248588,0.06666666666666667,0.0011299435028248588,0.0011299435028248588,0.007909604519774011,0.0011299435028248588,0.0011299435028248588,0.0022598870056497176,0.0022598870056497176,0.0011299435028248588,0.0011299435028248588,0.0022598870056497176,0.0022598870056497176,0.0011299435028248588,0.0022598870056497176,0.003389830508474576,0.0192090395480226,0.007909604519774011,0.024858757062146894,0.0011299435028248588,0.0011299435028248588,0.013559322033898305,0.003389830508474576,0.004519774011299435,0.015819209039548022,0.022598870056497175,0.003389830508474576,0.0011299435028248588,0.01694915254237288,0.030508474576271188,0.0011299435028248588,0.004519774011299435,0.010169491525423728,0.003389830508474576,0.013559322033898305,0.013559322033898305,0.0011299435028248588,0.011299435028248588,0.007909604519774011,0.007909604519774011,0.0011299435028248588,0.0022598870056497176,0.0011299435028248588,0.013559322033898305,0.004519774011299435,0.004519774011299435,0.0011299435028248588,0.005649717514124294,0.013559322033898305,0.02824858757062147,0.0022598870056497176,0.0011299435028248588,0.0192090395480226,0.0022598870056497176,0.0022598870056497176,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.005649717514124294,0.0011299435028248588,0.0022598870056497176,0.0022598870056497176,0.003389830508474576,0.006779661016949152,0.0022598870056497176,0.004519774011299435,0.005649717514124294,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.00903954802259887,0.004519774011299435,0.0011299435028248588,0.0011299435028248588,0.003389830508474576,0.0022598870056497176,0.0011299435028248588,0.006779661016949152,0.003389830508474576,0.0011299435028248588,0.0011299435028248588,0.0022598870056497176,0.003389830508474576,0.0011299435028248588,0.003389830508474576,0.003389830508474576,0.0022598870056497176,0.0011299435028248588,0.00903954802259887,0.003389830508474576,0.0011299435028248588,0.0022598870056497176,0.003389830508474576,0.004519774011299435,0.0022598870056497176,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0022598870056497176,0.0011299435028248588,0.0022598870056497176,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0022598870056497176,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0022598870056497176,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0022598870056497176,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0022598870056497176,0.0011299435028248588,0.0011299435028248588,0.0022598870056497176,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.004519774011299435,0.0011299435028248588,0.0011299435028248588,0.0022598870056497176,0.005649717514124294,0.0022598870056497176,0.0022598870056497176,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0022598870056497176,0.0022598870056497176,0.0011299435028248588,0.005649717514124294,0.005649717514124294,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0022598870056497176,0.005649717514124294,0.0022598870056497176,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0022598870056497176,0.0011299435028248588,0.0022598870056497176,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0022598870056497176,0.0022598870056497176,0.0011299435028248588,0.0011299435028248588,0.0022598870056497176,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.00903954802259887,0.003389830508474576,0.0022598870056497176,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0022598870056497176,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0022598870056497176,0.0022598870056497176,0.0022598870056497176,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
