화자ID,연령대,NR_오,NR_1,NNG_사장님,NP_우리,NP_여기,VV_만나,ECD_니깐,VA_반갑,EFN_네,VV_보,ECE_면,NNG_미소,JKO_를,VV_짓,ECD_는데,VA_좋,EFN_아요,NR_2,NNB_이,VV_있,EFN_잖아,NNG_사람,JKS_이,NNG_옛날,VA_젊,ECD_어서,NNG_장성,NNG_출신,VA_점잖,ECE_고,NNG_스타일,ECE_ㄴ데,NR_3,VA_어떻,ECD_게,NNG_생각,ECS_어,VV_맞,NNG_유,NNG_장군님,JX_은,VV_나,ECD_아도,NNG_이제,NNG_식사,JX_도,NNB_번,NNG_수차,VV_하,VV_접하,VV_그리하,NNG_모험적,ETD_ㄴ,NNB_것,VA_없,EFN_어요,NNG_무엇,ECE_든지,NNG_안전,NNG_위주,VA_이렇,ETD_는,NNB_분,NNG_아까,NNG_길,ECE_지만,NNG_낚시,NNG_한번,VV_가,ECD_지,VXV_않,EFQ_습니까,NP_나,NNB_씨,NNG_댁,JX_는,NNG_초대,VA_그,EFN_에요,NNG_사실,VV_저,NNG_사모님,VV_뵈,EFN_거든요,JKS_가,NP_그분,NNG_교회,NNG_열중,NNG_이유,NNG_상대방,VV_대하,NNG_남,JKO_한테,VA_싫,ETD_은,NNG_얘기,NNG_귀,VV_거스르,NNG_한마디,NP_그,NNG_모범적,EFN_다,VV_슬,VXA_싶,ECD_은데,NP_그것,JX_만,ECD_라고,ETD_ㄹ,NNB_수,VV_아,ECS_아,NR_4,NP_저,VV_알,NNG_얼굴,VV_접히,VXV_있,ECS_곤,NNG_당구,NP_뭐,NP_어디,VV_화내,JKO_을,NNG_존경,NNB_중,EFN_ㅂ니다,EFN_습니다,NNG_친구,NNG_수학,NNG_선생님,EFQ_던,NR_5,NNG_이하,NNG_동갑,NNG_갑장,VA_분하,NP_내,VA_가깝,VV_지내,EFN_야,NNG_이,NNG_요즘,VV_보이,EFN_라고요,VV_그리,NNG_서장,NNG_성함,JX_이,NR_6,NNG_내가,ECD_기에,VA_깊,NNG_관계,VV_가지,NNG_외모,NNM_개월,NNG_전,NNB_내,NNG_서로,NNG_기회,EFA_ㅂ시다,NNG_의뢰,NNG_학교,VV_아니,ETN_기,NNB_때문,ECE_자,VV_헤어지,NNG_우연,VA_그렇,VA_쉽,VV_닿,ECS_지,JX_를,NNG_태평,VV_나오,EFQ_느냐,NNG_질문,NNG_예,NP_그쪽,JKG_의,NR_이,NNB_외,NNM_명,NNG_서도,NNG_사회,NP_거기,VV_곁들이,NR_7,NNM_도,EFN_죠,NNG_가,NNG_성격,VV_강하,NNG_강해,JX_요,NP_자기,EFQ_ㄹ까,NNG_의견,NNG_차이,ECD_으면,NNG_보지,ECD_으려고,JKS_는,NNG_제가,NNG_효,VV_들르,VXV_보,ECD_ㄹ까,NNB_거,NNG_지도,VV_꾀,VV_되,NNG_계획,VV_부리,JKS_은,ECD_니,NNG_지역,NNG_우파,NNG_좌파,NP_이것,NNG_즉각,NNG_반응,VV_나타내,ECE_고는,NNG_차이점,VA_길,VV_따지,NNG_가급적,NNG_앞,NNG_정치,VV_어,NNG_사장,VXA_계시,NNG_나도,NNG_직선적,ECD_어도,NNG_입장,NNG_이해,ECD_여야,NNG_경우,NNG_악,NNG_허물,VV_덮,ECD_어,VXV_주,VV_갖,ECD_다가,VV_들춰내,ECD_려고,NNG_노력,VV_아이,NR_사,NNM_장,NNG_동네,NNG_우,NNG_이분,NNG_우정,NNG_유도,VV_듣,NNG_공부,ECD_어야,VA_같,VV_따라가,ECD_아야,NNG_마음,NNG_인도,EFN_세요,NNG_감사,VA_고맙,VA_유하,NNG_화도,NNG_내고,NNG_군대,NNG_생활,NNG_장군,JX_까지,NNG_유한지,VA_별나,NNG_포,VA_용하,ETD_려는,ETD_라는,NNG_명칭,VV_어울리,ECD_여요,NNG_자체,VV_그러,NNG_지금,NNG_가정적,ECD_라,ECD_러,VV_갈,VV_이러,NNG_아이,NNG_집,ECD_아서,VV_먹,NP_그거,VV_끌,JX_마다,VA_다르,ECE_지마는,ECS_다,NNG_활동적,VV_붙,VA_어렵,ECD_여도,VA_괜찮,EFN_다고,VV_그,NNG_사,NNG_특징,VV_살,ECD_아,VV_오,ETD_을,NNG_순,NNG_때,JX_이나,VV_좁히,NNM_것,VV_들이,NNG_필요,EFN_잖아요,NNG_연,NNG_해병대,ETD_다는,VV_치,NNM_군데,NNG_성질,VV_내,NNG_자제,NNG_능력,NP_이,VV_가깝,VXV_지,NNG_동기,ECS_ㄴ가,NNG_이상,NNG_정도,NNG_자기,NNG_저,NNG_어,NNG_마인드,NNG_컨트롤,NNG_말,NNG_화,VV_참,ECE_면서,NNG_달,NNM_번,VV_다니,EFQ_을까,NNG_경력,NNG_월남,VXV_가지,NNG_상,VXA_같,VV_죽이,ECS_는지,VV_모르,NNG_부분,VV_본받,VV_에,ECS_고,NNG_런,NNG_가란,VV_좋아하,NNG_술,VV_끊,ECD_고서,ECD_니까,NNG_좀,NNG_느낌,NNG_분위기,VV_만들,NNG_도가,VV_트,NNG_병,VV_떨어지,VA_적,NNM_년,ECE_건,NNG_아쉬움,EFN_요,VV_씨,NNB_데,NNG_경찰서,NNG_장,VV_그만두,VV_곧,NNG_타협,ETD_란,NNG_젠틀맨,NNG_키,VA_크,NNG_외형,NNG_자세,NNG_내용,VV_몰르,NNG_이야기,NNG_직장,NNB_쪽,ECD_ㄴ지,NNB_나름,JX_대로,NNG_체질,VV_드,NNG_도,NNG_데는,VV_다지,VXV_나가,VV_늘,NNG_친군,NNG_데,NNG_기분,VA_나쁘,NNG_소리,NNG_안,ECS_ㄴ다,VA_들,EFQ_ㄴ가,VV_오므라들,ECD_여,NNG_전화,ECD_으니까,NNG_당구장,ECD_ㄹ라,NNG_인제,NNG_동호회,JX_라고,NNG_함,NNG_건설,NNG_계통,VXV_버리,NNB_하,VV_나타나,NNG_점,NNG_캐치,NNG_거,NR_8,NNB_땜,NR_하나,NNG_정반대,EFN_어야지,VV_저러,VV_싫,NNB_식,VV_나가,NNG_외톨이,NNG_확률,VA_많,NNG_면,VV_의하,NNG_옆,NNG_새,NNG_과찬,VV_이시,VV_저라,NNG_자신,VV_고치,VV_바꾸,ECE_려면,VV_맞추,NNG_각자,NNG_나름,NNG_도출,NNG_말싸움,JX_밖에,JX_을,VV_느끼,NNG_판,NNG_단하,VV_따르,VV_다르,NNB_뿐,EFN_지,NNG_실질적,NNG_대화,VV_나누,NNG_흐름,VV_같,VV_들,NR_9,EFN_고요,JX_야,NNG_화합,VV_서,NNG_대면
SD2401752,60대 이상,0.0011947431302270011,0.010752688172043012,0.007168458781362007,0.009557945041816009,0.0011947431302270011,0.008363201911589008,0.0011947431302270011,0.0011947431302270011,0.0023894862604540022,0.013142174432497013,0.014336917562724014,0.0023894862604540022,0.021505376344086023,0.0011947431302270011,0.014336917562724014,0.005973715651135006,0.007168458781362007,0.007168458781362007,0.0011947431302270011,0.009557945041816009,0.0011947431302270011,0.014336917562724014,0.02031063321385902,0.0011947431302270011,0.0011947431302270011,0.0035842293906810036,0.0011947431302270011,0.0011947431302270011,0.0035842293906810036,0.022700119474313024,0.0011947431302270011,0.008363201911589008,0.0011947431302270011,0.0035842293906810036,0.022700119474313024,0.008363201911589008,0.017921146953405017,0.005973715651135006,0.0023894862604540022,0.0011947431302270011,0.0023894862604540022,0.0035842293906810036,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.02031063321385902,0.0047789725209080045,0.0023894862604540022,0.04062126642771804,0.0011947431302270011,0.0035842293906810036,0.0011947431302270011,0.025089605734767026,0.007168458781362007,0.0023894862604540022,0.015531660692951015,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.011947431302270013,0.014336917562724014,0.016726403823178016,0.0011947431302270011,0.0047789725209080045,0.007168458781362007,0.0011947431302270011,0.007168458781362007,0.008363201911589008,0.0023894862604540022,0.0047789725209080045,0.0011947431302270011,0.010752688172043012,0.009557945041816009,0.0011947431302270011,0.011947431302270013,0.0011947431302270011,0.0023894862604540022,0.008363201911589008,0.0035842293906810036,0.007168458781362007,0.0011947431302270011,0.0011947431302270011,0.0035842293906810036,0.013142174432497013,0.007168458781362007,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.005973715651135006,0.0011947431302270011,0.0011947431302270011,0.0023894862604540022,0.0011947431302270011,0.0047789725209080045,0.007168458781362007,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.009557945041816009,0.0023894862604540022,0.007168458781362007,0.0011947431302270011,0.0023894862604540022,0.0011947431302270011,0.0023894862604540022,0.0035842293906810036,0.0023894862604540022,0.0047789725209080045,0.0023894862604540022,0.005973715651135006,0.011947431302270013,0.0047789725209080045,0.0035842293906810036,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0047789725209080045,0.0011947431302270011,0.0011947431302270011,0.008363201911589008,0.0011947431302270011,0.0011947431302270011,0.025089605734767026,0.0011947431302270011,0.0023894862604540022,0.009557945041816009,0.005973715651135006,0.005973715651135006,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.005973715651135006,0.0023894862604540022,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0023894862604540022,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0035842293906810036,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0047789725209080045,0.0047789725209080045,0.0011947431302270011,0.0011947431302270011,0.0035842293906810036,0.0047789725209080045,0.0011947431302270011,0.0011947431302270011,0.0023894862604540022,0.0011947431302270011,0.0011947431302270011,0.0023894862604540022,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0023894862604540022,0.0011947431302270011,0.0023894862604540022,0.0011947431302270011,0.0011947431302270011,0.0035842293906810036,0.0011947431302270011,0.0023894862604540022,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0047789725209080045,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0047789725209080045,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.007168458781362007,0.0023894862604540022,0.0011947431302270011,0.0011947431302270011,0.0023894862604540022,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0035842293906810036,0.0023894862604540022,0.0023894862604540022,0.0011947431302270011,0.0011947431302270011,0.0023894862604540022,0.0011947431302270011,0.0011947431302270011,0.008363201911589008,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0023894862604540022,0.0035842293906810036,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0023894862604540022,0.0023894862604540022,0.0011947431302270011,0.0023894862604540022,0.0011947431302270011,0.0023894862604540022,0.0011947431302270011,0.0011947431302270011,0.0023894862604540022,0.0011947431302270011,0.0023894862604540022,0.0023894862604540022,0.0011947431302270011,0.0011947431302270011,0.0023894862604540022,0.0011947431302270011,0.0011947431302270011,0.0023894862604540022,0.0023894862604540022,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0011947431302270011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401753,60대 이상,0.0,0.003479471120389701,0.0006958942240779402,0.0020876826722338203,0.0,0.0027835768963117608,0.0,0.0,0.0006958942240779402,0.011830201809324982,0.009046624913013222,0.0,0.0055671537926235215,0.0,0.0048712595685455815,0.006263048016701462,0.003479471120389701,0.0027835768963117608,0.0,0.009742519137091163,0.0,0.013221990257480862,0.024356297842727904,0.0,0.0,0.003479471120389701,0.0,0.0,0.0,0.03479471120389701,0.003479471120389701,0.0020876826722338203,0.0,0.0,0.008350730688935281,0.013221990257480862,0.061238691718858734,0.0006958942240779402,0.0,0.0006958942240779402,0.010438413361169102,0.0013917884481558804,0.0006958942240779402,0.0020876826722338203,0.0006958942240779402,0.018093249826026444,0.0006958942240779402,0.0,0.025052192066805846,0.0,0.003479471120389701,0.0,0.027835768963117607,0.011134307585247043,0.0027835768963117608,0.011134307585247043,0.0,0.0,0.0,0.0,0.0041753653444676405,0.019485038274182326,0.0006958942240779402,0.0,0.0,0.0,0.0006958942240779402,0.0,0.0041753653444676405,0.007654836464857342,0.006958942240779402,0.0006958942240779402,0.003479471120389701,0.003479471120389701,0.0,0.014613778705636743,0.0,0.0013917884481558804,0.0048712595685455815,0.0,0.0048712595685455815,0.0,0.0,0.0055671537926235215,0.006263048016701462,0.0013917884481558804,0.0,0.0,0.0,0.0006958942240779402,0.0,0.0013917884481558804,0.0006958942240779402,0.0013917884481558804,0.008350730688935281,0.0013917884481558804,0.0,0.0,0.0,0.020876826722338204,0.0,0.0,0.0,0.0,0.0,0.0020876826722338203,0.0006958942240779402,0.0006958942240779402,0.010438413361169102,0.0041753653444676405,0.003479471120389701,0.0055671537926235215,0.0006958942240779402,0.003479471120389701,0.0013917884481558804,0.0006958942240779402,0.0,0.006958942240779402,0.0,0.0,0.008350730688935281,0.0,0.0006958942240779402,0.024356297842727904,0.0,0.0006958942240779402,0.0055671537926235215,0.0013917884481558804,0.011134307585247043,0.0,0.0,0.0,0.0006958942240779402,0.0,0.0,0.0,0.0,0.0006958942240779402,0.0006958942240779402,0.0,0.0,0.0027835768963117608,0.0,0.0,0.0013917884481558804,0.0,0.0,0.0,0.0020876826722338203,0.0013917884481558804,0.0006958942240779402,0.0,0.0,0.0,0.0048712595685455815,0.0,0.0,0.0006958942240779402,0.0006958942240779402,0.0,0.0013917884481558804,0.0006958942240779402,0.0,0.0,0.0006958942240779402,0.0027835768963117608,0.0020876826722338203,0.0,0.0,0.0,0.0041753653444676405,0.0,0.0013917884481558804,0.0006958942240779402,0.0006958942240779402,0.0,0.0013917884481558804,0.0,0.0,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0,0.0006958942240779402,0.0,0.0,0.0,0.0013917884481558804,0.0,0.0013917884481558804,0.0,0.0006958942240779402,0.0,0.016005567153792623,0.0006958942240779402,0.0,0.0,0.003479471120389701,0.0006958942240779402,0.0,0.0,0.0013917884481558804,0.0,0.0,0.0,0.0006958942240779402,0.0,0.0,0.0055671537926235215,0.0,0.0027835768963117608,0.0,0.0,0.0048712595685455815,0.0,0.0,0.0006958942240779402,0.0013917884481558804,0.0,0.0,0.0,0.006263048016701462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04662491301322199,0.0,0.0,0.0,0.0,0.0013917884481558804,0.0,0.0,0.0,0.0006958942240779402,0.0,0.0,0.0,0.0027835768963117608,0.0,0.0048712595685455815,0.0006958942240779402,0.0,0.0055671537926235215,0.0020876826722338203,0.0013917884481558804,0.0,0.0,0.0,0.0,0.0,0.0006958942240779402,0.0,0.0041753653444676405,0.0,0.0013917884481558804,0.0048712595685455815,0.0,0.0020876826722338203,0.0,0.0,0.0,0.0,0.0,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0020876826722338203,0.006263048016701462,0.0013917884481558804,0.0013917884481558804,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0013917884481558804,0.0006958942240779402,0.009742519137091163,0.0006958942240779402,0.0013917884481558804,0.016701461377870562,0.0041753653444676405,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0013917884481558804,0.0013917884481558804,0.0013917884481558804,0.0006958942240779402,0.0020876826722338203,0.0020876826722338203,0.0006958942240779402,0.0006958942240779402,0.0020876826722338203,0.0027835768963117608,0.0048712595685455815,0.008350730688935281,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0013917884481558804,0.003479471120389701,0.0013917884481558804,0.003479471120389701,0.0006958942240779402,0.0006958942240779402,0.0013917884481558804,0.0006958942240779402,0.0027835768963117608,0.0013917884481558804,0.0006958942240779402,0.0013917884481558804,0.0006958942240779402,0.0006958942240779402,0.0013917884481558804,0.0013917884481558804,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0013917884481558804,0.0013917884481558804,0.0020876826722338203,0.0006958942240779402,0.0013917884481558804,0.0006958942240779402,0.0013917884481558804,0.0006958942240779402,0.0013917884481558804,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0027835768963117608,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0013917884481558804,0.0006958942240779402,0.0020876826722338203,0.0006958942240779402,0.0041753653444676405,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0013917884481558804,0.0006958942240779402,0.0006958942240779402,0.0020876826722338203,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0020876826722338203,0.0027835768963117608,0.0006958942240779402,0.0006958942240779402,0.0055671537926235215,0.0006958942240779402,0.0013917884481558804,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0013917884481558804,0.0027835768963117608,0.0006958942240779402,0.0013917884481558804,0.0006958942240779402,0.0013917884481558804,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0013917884481558804,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0020876826722338203,0.0013917884481558804,0.0013917884481558804,0.0006958942240779402,0.0048712595685455815,0.0055671537926235215,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0013917884481558804,0.0006958942240779402,0.0013917884481558804,0.0006958942240779402,0.0013917884481558804,0.0020876826722338203,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0013917884481558804,0.0006958942240779402,0.0027835768963117608,0.0006958942240779402,0.0013917884481558804,0.0006958942240779402,0.0013917884481558804,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0027835768963117608,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0013917884481558804,0.0006958942240779402,0.0006958942240779402
