화자ID,연령대,NP_우리,JKS_가,NNG_나이,VV_들,ECD_니까,NNG_장례,NNG_문화,VA_같,ETD_은,NNB_거,NNG_관심,JKS_이,VA_많,ECD_아,VXV_지,EFN_잖아,JX_도,NNG_나중,VV_가,ETD_ㄹ,NNG_때,NNB_식,VV_갈,EFQ_ㄹ까,NNG_생각,ECE_면서,VA_어떻,ECD_게,NNG_애,JKO_한테,NNG_우리,NNG_처리,JKO_를,VV_하,ECS_어,VXV_놓,ECE_고,ECD_아야,VV_되,ECE_나,VA_그,ECE_ㄴ데,NNG_얼마,NNG_전,VV_나,ECS_아,VV_알,ETD_는,NNG_엄마,NNG_시어머니,VV_돌아가시,ECD_는데,NNG_처음,VV_듣,EFN_어,VV_그러,ETD_ㄴ,VV_있,JX_는,NP_나,VV_죽,ECD_으면,NNG_바다,VA_좋,ECD_아서,VV_뿌리,VV_닿,ECD_ㄹ라,VV_그리하,EFN_대,NP_이,VV_달라,NNG_유언,NNG_말씀,JKO_을,ETN_기,NNB_때문,ECD_어야,NNG_검색,NNG_해양,ETD_라는,NNB_것,NNG_장,VV_찾,VV_보,NNG_인천,NNG_앞바다,NP_어디,ECD_어서,VA_그렇,EFN_다고,VV_대하,NNG_얘기,VXV_주,NP_그거,NNG_접수,NNM_명,NNG_해,NNG_양장,NNG_사람,VA_이렇,EFN_ㄴ대,ECD_여,VV_갖,NNG_한날,VV_오,ECD_라,ECE_면,NNG_배,VV_타,VXV_가지,NP_그,NNG_화장,VV_그,NNG_항아리,VV_다그,VV_넣,NNG_날씨,NNG_관계,NP_이것,NNG_가루,NNG_위,VV_올라가,NNB_수,NNG_뚜껑,JX_은,VV_닫,NNG_주변,NNG_꽃,VV_놓,NNG_선,NNG_폭,VV_빠뜨리,ETD_ㄴ다는,JX_야,NNG_무게,VV_빠지,VV_흘르,VV_내려가,NNG_문,ECD_더니,EFN_라고,NP_그것,VA_괜찮,ETD_을,VV_어,NNG_수목,NP_자기,ECE_으면서,VA_싫,VA_크,VA_두렵,ECD_아도,VXV_있,NP_뭐,NNG_납골당,ECD_라고,NNG_옛날,JX_까지,NNG_돈,NNG_내고,ECE_지만,VV_아,VV_까,ECD_지,NNG_고향,NR_1,NNM_번,ECD_라도,VA_가깝,NNG_장례식,VV_우리,NNG_결혼,NNG_문제,NNG_아들,NNG_딸,VV_가지,ECD_다가,NNG_요새,NNG_이제,NNG_내가,NNG_정도,NNG_마음,VV_내려놓,VV_낳,VA_편하,NNG_요즘,NNG_길,ECD_어,ECS_ㄴ다,NNG_선택,NNG_필수,NR_하나,VV_맞,ECS_ㄴ지,VV_어쩌,EFN_네,VV_그리,NNG_연애,ECS_는지,NP_누구,VA_없,VV_모르,ECS_다,VXV_보,ECD_니깐,VV_물어보,ECE_ㄴ들데,NNG_대답,NNG_제대,NNG_짜증,VV_부리,VV_싸우,VV_몰르,EFN_아요,NNG_가족,NNB_간,NNG_자기,VV_들이,VA_낫,NNG_돈벌이,NNG_말,ECD_라면,NNG_은,NP_이거,NNG_힘,VV_잃,NNB_가지,VA_서럽,VV_일,NNG_시집,VV_보내,ECD_서,NNG_콩,NNG_손주,NNG_손녀,NNG_사위,VA_재밌,VA_부럽,NNG_나도,VV_내리,ECD_으려고,VV_노,ECD_으니까,VV_사,NNG_생활,NNG_중심,VV_살아가,NNG_자신,VV_위하,NNG_한데,ECD_여도,NNG_아기,NNG_런,VV_거르,NNG_평생,VV_살,VA_안타깝,NNG_부모,NNB_쪽,NNG_간,NNG_혼자,VA_아프,ECE_거나,VV_울,NNG_여,VV_어떡하,VV_이러,NNG_불안감,NNG_걱정,VA_젊,ECD_ㄴ지,VA_아무렇,VV_않,ECD_어도,VXV_않,NNB_내,VV_벗어나,NNG_며느리,VV_지내,ECD_려고,VV_애쓰,JKG_의,VA_힘들,NNG_자식,NNG_어른,NNG_노릇,NNG_개선,EFN_어야지,NNG_코로나,VV_인하,VV_바뀌,NNG_제사,NNG_개념,NP_내,JX_나,NNG_집안,NNG_할아버지,NNG_할머니,NNG_조상,VV_키우,NNG_참석,NNG_하기,VV_생기,NNG_일,NNG_우선,VV_제끼,VV_와,NNG_안,NNG_오더,JX_라고,NNG_시댁,NNG_가,NNG_중간,NNG_입장,NNG_스트레스,VV_받,VV_바꾸,VV_따라가,EFN_야지,VV_드,VV_참,NNG_아이,EFN_더라,NNG_고,NNG_사고,VXA_싶,NNB_대로,VA_외,NNG_목숨,VV_걸,VV_줄이,NNG_가기,VV_합치,NNG_데는,NNG_종교적,VA_들,VV_없애,NNG_형님,NNG_지금,NNG_간소화,NNG_진짜,NNG_경험,VV_겪,NNG_결혼식,NNG_그때,NNG_정리,NNM_우리,NNG_하,NNG_의,NNG_죽음,NNG_을,EFQ_ㄹ라고,NNG_대화,NNG_사실,NNG_남편,NNG_가족묘,NP_저기,NNG_진주,VA_멀,NP_거기,EFQ_냐,NP_당신,VV_묻히,VV_묻,NNB_하,NNG_회피,NNG_우왕좌왕,NNG_산자,NNG_무엇,ETD_다는,NNG_속,NNB_중,EFN_야,NNG_거가,NNG_티브이,NNG_음,NNG_본인,VV_좋아하,NNG_산,NNG_수,NNG_목장,NNG_나무,NNM_그루,NNG_밑,NNG_조카,JX_이야,VA_나즈막하,NNG_팻말,NNG_걸이,NNG_이름,JX_만,VV_적히,NNG_장식,VV_나오,VV_보여주,NR_2,NR_억,VA_짜,EFQ_리,VV_도,NNG_호,NNG_사치,VV_말,NNG_친구,NNG_집,NNG_하나,NNG_희생,VV_벋,VV_쓰,VV_맞추,NNG_거지,NNG_이래,NNG_결혼관,VA_속상하,NR_만,NNG_세계,NNG_직장,NNG_즐거움,NNG_취미,NNG_활동,NNG_예전,NNG_여행,NNG_동호회,VXV_말,NNG_부담,NNG_주지,NNG_마,JX_이나,VA_똑같,VA_어렵,VV_따,VA_쉽,NNG_오라,NNG_소리,NNG_세상,NNG_경우,NNG_아버지,NNG_이번,NNG_주,NNG_토요일,NNG_언니,EFN_다,VV_치,NNG_현,NNG_친척,NNG_음식,NNG_막,VV_모이,VV_달라지,NNG_큰집,NNB_데,NNG_갈등,NNG_성,NNG_인제,NNG_성당,VV_올리,ECD_기로,NNG_산소,NNG_상주,NNG_피곤,NNG_예,NNG_병,NNG_케어,ECD_느라고,VV_지치,VV_불르,ECD_니,NNG_조문,EFQ_을까,VV_만들,NR_1000,NNG_원,NNG_의논,NNG_둘,VV_스,NNG_남,NNG_케이스,NNG_묘,VV_가꾸,NNG_동네,NNG_한,VV_남,NNG_무리,VV_심,NNG_관리,NNG_벌초,NNG_풀,NNG_아주버님,ECS_지,NR_70,VV_넘,NR_75,NNG_앞,NNG_후회,NNG_납골,NNG_다,VV_싶
SD2400258,60대 이상,0.013979496738117428,0.01863932898415657,0.0027958993476234857,0.0,0.009319664492078284,0.001863932898415657,0.0065237651444548,0.009319664492078284,0.004659832246039142,0.012115563839701771,0.0,0.035414725069897485,0.003727865796831314,0.007455731593662628,0.001863932898415657,0.0027958993476234857,0.01863932898415657,0.001863932898415657,0.008387698042870456,0.0065237651444548,0.0027958993476234857,0.0009319664492078285,0.0,0.0,0.001863932898415657,0.0,0.005591798695246971,0.027958993476234855,0.0027958993476234857,0.004659832246039142,0.0,0.0,0.010251630941286114,0.03168685927306617,0.02516309412861137,0.0,0.04473438956197577,0.0009319664492078285,0.011183597390493943,0.0,0.003727865796831314,0.007455731593662628,0.0,0.0,0.0009319664492078285,0.005591798695246971,0.0027958993476234857,0.010251630941286114,0.0009319664492078285,0.0,0.001863932898415657,0.008387698042870456,0.0,0.0009319664492078285,0.001863932898415657,0.004659832246039142,0.0195712954333644,0.001863932898415657,0.011183597390493943,0.004659832246039142,0.001863932898415657,0.001863932898415657,0.0027958993476234857,0.001863932898415657,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0,0.0065237651444548,0.0,0.0,0.0,0.0,0.0,0.015843429636533086,0.001863932898415657,0.0,0.004659832246039142,0.0,0.0,0.001863932898415657,0.011183597390493943,0.0027958993476234857,0.0,0.008387698042870456,0.0,0.0,0.001863932898415657,0.005591798695246971,0.012115563839701771,0.0,0.001863932898415657,0.004659832246039142,0.0027958993476234857,0.001863932898415657,0.0,0.0,0.0,0.0,0.0027958993476234857,0.008387698042870456,0.0,0.005591798695246971,0.001863932898415657,0.0,0.0009319664492078285,0.0,0.012115563839701771,0.0,0.0,0.007455731593662628,0.003727865796831314,0.0,0.0027958993476234857,0.0,0.0009319664492078285,0.0,0.0,0.0,0.007455731593662628,0.0,0.0,0.0,0.0,0.0,0.012115563839701771,0.0,0.0009319664492078285,0.0,0.0009319664492078285,0.0,0.0,0.0,0.001863932898415657,0.001863932898415657,0.0,0.0,0.0,0.0,0.0,0.001863932898415657,0.004659832246039142,0.0,0.001863932898415657,0.0027958993476234857,0.010251630941286114,0.001863932898415657,0.003727865796831314,0.0,0.001863932898415657,0.0009319664492078285,0.0,0.0,0.003727865796831314,0.016775396085740912,0.0009319664492078285,0.001863932898415657,0.0,0.0009319664492078285,0.001863932898415657,0.0,0.001863932898415657,0.0009319664492078285,0.0009319664492078285,0.011183597390493943,0.0,0.0027958993476234857,0.0009319664492078285,0.0,0.0,0.0009319664492078285,0.0,0.008387698042870456,0.001863932898415657,0.0,0.0027958993476234857,0.001863932898415657,0.001863932898415657,0.0,0.005591798695246971,0.004659832246039142,0.001863932898415657,0.0,0.0,0.0009319664492078285,0.0009319664492078285,0.004659832246039142,0.0,0.0065237651444548,0.0009319664492078285,0.0,0.0,0.0009319664492078285,0.0,0.0009319664492078285,0.0,0.0,0.0027958993476234857,0.0,0.0,0.0,0.001863932898415657,0.0009319664492078285,0.005591798695246971,0.005591798695246971,0.0,0.0,0.0,0.001863932898415657,0.0,0.0,0.0,0.0,0.0,0.0,0.0009319664492078285,0.0,0.0009319664492078285,0.0,0.0,0.0,0.001863932898415657,0.0,0.0027958993476234857,0.0,0.0,0.0,0.0009319664492078285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001863932898415657,0.0009319664492078285,0.0,0.0009319664492078285,0.0,0.0,0.0,0.0,0.001863932898415657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027958993476234857,0.0,0.0,0.0,0.0,0.0009319664492078285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004659832246039142,0.0,0.0,0.0027958993476234857,0.003727865796831314,0.0,0.0,0.001863932898415657,0.0027958993476234857,0.001863932898415657,0.0,0.0,0.001863932898415657,0.0009319664492078285,0.0,0.0,0.001863932898415657,0.0065237651444548,0.0,0.0,0.001863932898415657,0.0,0.0,0.0,0.0,0.0009319664492078285,0.0,0.0,0.0009319664492078285,0.001863932898415657,0.0,0.0,0.0,0.0027958993476234857,0.0009319664492078285,0.001863932898415657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004659832246039142,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0027958993476234857,0.0,0.0,0.0,0.0,0.0,0.0009319664492078285,0.0,0.0,0.0,0.0,0.0,0.0009319664492078285,0.0,0.0009319664492078285,0.0,0.0,0.0,0.0009319664492078285,0.0009319664492078285,0.0,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0027958993476234857,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.001863932898415657,0.003727865796831314,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.005591798695246971,0.003727865796831314,0.0009319664492078285,0.001863932898415657,0.0009319664492078285,0.001863932898415657,0.001863932898415657,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.001863932898415657,0.001863932898415657,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.001863932898415657,0.0009319664492078285,0.001863932898415657,0.001863932898415657,0.003727865796831314,0.001863932898415657,0.001863932898415657,0.004659832246039142,0.0009319664492078285,0.001863932898415657,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0027958993476234857,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.001863932898415657,0.001863932898415657,0.003727865796831314,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.003727865796831314,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.001863932898415657,0.0009319664492078285,0.0009319664492078285,0.001863932898415657,0.0009319664492078285,0.001863932898415657,0.0027958993476234857,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.001863932898415657,0.0009319664492078285,0.001863932898415657,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.001863932898415657,0.0009319664492078285,0.0009319664492078285,0.001863932898415657,0.001863932898415657,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0027958993476234857,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.001863932898415657,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.001863932898415657,0.0009319664492078285,0.001863932898415657,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.001863932898415657,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.001863932898415657,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.001863932898415657,0.0009319664492078285,0.0027958993476234857,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.001863932898415657,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285,0.0009319664492078285
SD2400259,60대 이상,0.010385756676557863,0.020771513353115726,0.002967359050445104,0.00370919881305638,0.008160237388724036,0.002967359050445104,0.0051928783382789315,0.012611275964391691,0.0051928783382789315,0.021513353115727003,0.000741839762611276,0.017804154302670624,0.002225519287833828,0.011869436201780416,0.00370919881305638,0.0051928783382789315,0.013353115727002967,0.001483679525222552,0.002225519287833828,0.010385756676557863,0.0051928783382789315,0.001483679525222552,0.000741839762611276,0.001483679525222552,0.008160237388724036,0.004451038575667656,0.0051928783382789315,0.015578635014836795,0.008160237388724036,0.001483679525222552,0.000741839762611276,0.000741839762611276,0.01483679525222552,0.03560830860534125,0.01483679525222552,0.002225519287833828,0.04376854599406528,0.001483679525222552,0.0066765578635014835,0.002967359050445104,0.002967359050445104,0.002967359050445104,0.000741839762611276,0.001483679525222552,0.0051928783382789315,0.010385756676557863,0.002225519287833828,0.013353115727002967,0.002967359050445104,0.001483679525222552,0.001483679525222552,0.008160237388724036,0.001483679525222552,0.0051928783382789315,0.002967359050445104,0.015578635014836795,0.02373887240356083,0.004451038575667656,0.020771513353115726,0.005934718100890208,0.000741839762611276,0.000741839762611276,0.00741839762611276,0.0066765578635014835,0.00370919881305638,0.00370919881305638,0.002225519287833828,0.001483679525222552,0.00370919881305638,0.001483679525222552,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.022997032640949554,0.00370919881305638,0.002225519287833828,0.002225519287833828,0.000741839762611276,0.002225519287833828,0.000741839762611276,0.010385756676557863,0.004451038575667656,0.001483679525222552,0.004451038575667656,0.001483679525222552,0.001483679525222552,0.000741839762611276,0.012611275964391691,0.0051928783382789315,0.00370919881305638,0.0066765578635014835,0.005934718100890208,0.001483679525222552,0.002967359050445104,0.001483679525222552,0.000741839762611276,0.00370919881305638,0.002225519287833828,0.000741839762611276,0.00370919881305638,0.001483679525222552,0.001483679525222552,0.002967359050445104,0.000741839762611276,0.000741839762611276,0.001483679525222552,0.011869436201780416,0.001483679525222552,0.001483679525222552,0.000741839762611276,0.002967359050445104,0.001483679525222552,0.002967359050445104,0.002225519287833828,0.000741839762611276,0.001483679525222552,0.000741839762611276,0.002225519287833828,0.002225519287833828,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.001483679525222552,0.000741839762611276,0.011869436201780416,0.000741839762611276,0.001483679525222552,0.000741839762611276,0.002225519287833828,0.001483679525222552,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.002225519287833828,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.002225519287833828,0.00370919881305638,0.001483679525222552,0.000741839762611276,0.002225519287833828,0.002967359050445104,0.002967359050445104,0.0051928783382789315,0.000741839762611276,0.000741839762611276,0.001483679525222552,0.000741839762611276,0.002225519287833828,0.001483679525222552,0.017804154302670624,0.000741839762611276,0.001483679525222552,0.002225519287833828,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.002225519287833828,0.0051928783382789315,0.000741839762611276,0.0051928783382789315,0.000741839762611276,0.001483679525222552,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.01112759643916914,0.000741839762611276,0.0051928783382789315,0.004451038575667656,0.001483679525222552,0.000741839762611276,0.001483679525222552,0.000741839762611276,0.004451038575667656,0.002225519287833828,0.002225519287833828,0.001483679525222552,0.002225519287833828,0.000741839762611276,0.004451038575667656,0.000741839762611276,0.002967359050445104,0.002967359050445104,0.000741839762611276,0.000741839762611276,0.001483679525222552,0.000741839762611276,0.001483679525222552,0.002225519287833828,0.001483679525222552,0.00370919881305638,0.000741839762611276,0.00370919881305638,0.000741839762611276,0.0051928783382789315,0.002967359050445104,0.000741839762611276,0.002225519287833828,0.002225519287833828,0.000741839762611276,0.000741839762611276,0.001483679525222552,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.001483679525222552,0.000741839762611276,0.004451038575667656,0.001483679525222552,0.00370919881305638,0.001483679525222552,0.001483679525222552,0.000741839762611276,0.001483679525222552,0.000741839762611276,0.001483679525222552,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.001483679525222552,0.000741839762611276,0.001483679525222552,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.001483679525222552,0.000741839762611276,0.001483679525222552,0.002225519287833828,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.001483679525222552,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.002225519287833828,0.000741839762611276,0.002225519287833828,0.002967359050445104,0.000741839762611276,0.002225519287833828,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.001483679525222552,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.001483679525222552,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.002225519287833828,0.002225519287833828,0.001483679525222552,0.001483679525222552,0.000741839762611276,0.002967359050445104,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.001483679525222552,0.001483679525222552,0.000741839762611276,0.000741839762611276,0.0066765578635014835,0.002225519287833828,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.002225519287833828,0.001483679525222552,0.001483679525222552,0.000741839762611276,0.001483679525222552,0.002225519287833828,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.002225519287833828,0.000741839762611276,0.001483679525222552,0.001483679525222552,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.002225519287833828,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.001483679525222552,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.000741839762611276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
