화자ID,연령대,NNG_선생님,JX_은,NNG_시골,NNG_학교,VV_다니,EFN_어요,NNG_도시,VV_저,ECD_어도,JKO_를,ECD_는데,NP_우리,JX_는,NR_8,NNG_남매,EFN_에요,VV_그러,ECD_니까,NNG_딸,NR_셋,NNG_아들,NR_다섯,VA_그,ECE_ㄴ데,NP_나,NNG_이제,NNG_제일,NNG_밑,NNG_남동생,NNG_위,NNG_라,VA_이렇,ECD_게,NNG_언니,ECE_고,ETD_ㄹ,NNG_때,JX_도,NR_30,NNM_분,JKO_을,VV_넘,VV_가,ECD_아야,VV_되,ECE_면,NNG_아침,JX_마다,EFN_아요,NNG_줄,VV_스,ECS_어,VV_갖,NR_6,NNG_학년,JKS_이,VV_데리,NNG_저학년,ETD_ㄴ,NNG_사람,NNG_가면,NNG_한참,NNG_옛날,NP_뭐,NNG_간첩,ECD_라고,NP_그,NNG_재,VV_넘어가,VV_있,EFN_다고,VV_숨,ECD_어,VXV_있,VV_하,VV_오,VV_모이,ECD_어서,VV_그리하,NNG_기억,VV_나,NNG_반,NNG_저수지,JKS_가,VA_무섭,NNB_것,VA_같,NNG_초등학교,VV_보,NNG_선배,ECD_으면,VA_즐겁,ECD_여,NNG_친정아버지,NNG_백,VA_좋,VV_까,ECS_아,NNG_강냉이,VV_놀리,NNG_아버지,VA_재밌,NNG_중학교,VA_어떻,VV_보내,NP_어디,NP_저,NNG_집,VA_가깝,VXV_가지,NNG_이쪽,NP_이쪽,NNG_분산,EFN_잖아요,NNG_간,VV_사,NNG_동네,ECE_면서,NNG_벼,NNG_밀,ETD_은,VV_비비,VV_먹,VV_그리,NNG_삘기,VV_뽑,ECD_아,NNG_추억,NNG_그때,ECD_라,NNG_불만,VV_있었,NNG_혼자,JX_만,NNG_엄마,NNG_아빠,VV_살,ECD_지,NNG_다,EFN_거든요,ECS_고,NNG_끝,JX_까지,NNG_지금,VV_만나,NNG_남자,NNG_동창,ECD_다가,VV_헤어지,NNG_여자,NNG_친구,NNG_편안,VV_그,NNG_삼성,NNG_역,NR_하나,NNG_담,NNG_편,NNB_수,VA_편하,NP_아무,VV_들리,NNG_안녕,VV_지나가,ECD_아서,NNG_생각,NNG_시절,NNG_감사,EFN_라고요,NNG_행복,NNG_고등학교,VA_그렇,EFN_죠,VA_똑같,VV_아,NNG_분리,EFQ_ㄴ가,NNG_지역,ECD_은데,NR_2,NNM_회,NNG_누나,JKG_의,NNG_애,VV_좋아하,NNG_한복,NNG_바느질,VV_계시,NNG_밥,VV_달,ECD_니,NNG_할머니,EFQ_던,VV_어,NNG_금방,VA_멀,NNG_잠,VV_자,NP_너,VV_웃기,NNB_거,JX_그래,EFN_요,NNM_년,EFN_라,NNG_동창회,VV_알,NNG_나,NNG_오더,JX_라고,JX_요,NP_자기,NNG_야,VV_넣,NP_너희,NNG_말,EFN_라고,ECD_기에,EFN_더라,NNG_남녀,NNG_공학,VV_가지,NNG_가정,NNG_농업,VV_가르치,NNG_수업,ECD_어야,NNG_교실,VA_없,ECD_으니까,NNG_숙직실,NNG_발,VV_뻗,NNG_공부,NR_12,NNM_명,NNG_대학교,VV_갈,ETD_ㄴ다는,NNG_개념,VV_없었,NNG_우리,VV_통틀,NNG_둘,VV_마,NNG_대학,NR_1,NNG_조,NR_둘,NNG_교수,NNG_기술사,NNG_급,NNG_자격증,NNG_시,NNG_가족,NNG_나중,VXA_싶,NP_이,NNG_시험,VV_띄,VXV_보,ETD_라는,NNG_무엇,VV_보여주,NNG_답안,NNG_고,VV_나오,NNM_번,EFN_어,VV_변하,NNG_결혼,VV_그렇,NNG_자기,NNG_은사,NNG_소개,VXV_주,JX_야,NNG_바이올린,VV_키,NNG_의미,VV_모르,NNG_정도,NNG_문외한,ETD_는,VV_가르,NNG_교수님,VV_시키,VXV_놓,NNG_충실,VV_지내,NNG_이후,NNG_예,NNG_부모님,NNG_녀,NR_3,NNG_남,NNG_집안,NNG_농사,VV_짓,VA_다르,NNG_또래,VA_재미있,VV_놀,ETN_기,NNG_합반,VV_다그,NR_4,JX_부터,NNG_중간,NP_저기,NNG_눈,NNG_날,ECS_다,NNG_남학생,NNG_주,ECD_고서,NNG_생활,VV_남,NNG_읍내,VV_나가,NNG_시간,VV_걸어다니,NNG_버스,VV_걷,NNG_진짜,VV_일어나,ECD_서,VV_걸어가,NNG_동안,VV_오가,NNB_데,NNG_장난,VV_치,NNG_여학생,NNG_은,NNG_길,NP_그거,VV_파,NP_거기,NNG_물,NNG_오물,VV_집어넣,VV_덮,VV_노,VV_밟,VA_되,NNG_큰일,EFI_구나,NNG_땅,VV_살피,VV_건느,VA_크,NNG_냇가,NNG_다리,NNG_난간,VA_새까맣,VV_앉,VXV_나가,NNG_머릿속,EFQ_ㄹ까,NNG_양말,VV_벗,VV_들어가,ECE_나,VXV_않,VV_듣,EFQ_는가,EFN_야,NNG_내가,VV_빼,NNG_가도,NNG_양쪽,VV_감,ECD_다시피,NNG_일자,NNG_걸음,ECD_더니,JKO_한테,VV_느,VV_걸,VA_쌔하,VA_싸하,NNG_얘기,NNB_적,EFQ_나요,NNG_여중,NNG_고가,NNG_여학교,NNG_여,NNG_중고,VA_같잖,NNG_하면서,NNG_아까,ECD_듯이,VV_삐,NNG_기라,JX_든,NNG_외갓집,NNG_근처,NNG_과수원,NNG_책,VV_놔두,NNG_책가방,VV_들,NNG_사과,VV_따,ECE_지만,NNG_가방,NNM_시간,NNG_지,VA_친하,NNG_서울,VV_올라오,NNG_연락,VV_닿,ECS_지,JX_를,VV_찾아보,VV_찾,ETD_을,VA_그립,JX_나,VXA_같,EFQ_은가요,NNG_참,VA_붉,NNG_고개,VV_지키,ECE_거나,VXV_말,NNG_에이,NNG_후,NNG_대화,NNG_지난번,VV_생각나,EFN_ㄴ다,NNG_겁,EFN_지,NNG_이성적,NNG_철,ECS_ㄴ지,ECD_ㄴ지,EFN_아야지,NNG_이성,NNB_간,EFN_다,EFQ_니
SD2400003,60대 이상,0.00501002004008016,0.01002004008016032,0.00501002004008016,0.01603206412825651,0.01002004008016032,0.021042084168336674,0.004008016032064128,0.001002004008016032,0.001002004008016032,0.01503006012024048,0.009018036072144289,0.01603206412825651,0.025050100200400802,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.022044088176352707,0.025050100200400802,0.004008016032064128,0.001002004008016032,0.003006012024048096,0.001002004008016032,0.006012024048096192,0.004008016032064128,0.008016032064128256,0.0070140280561122245,0.001002004008016032,0.002004008016032064,0.004008016032064128,0.002004008016032064,0.001002004008016032,0.009018036072144289,0.01903807615230461,0.001002004008016032,0.05511022044088176,0.00501002004008016,0.003006012024048096,0.022044088176352707,0.001002004008016032,0.001002004008016032,0.022044088176352707,0.001002004008016032,0.01002004008016032,0.001002004008016032,0.00501002004008016,0.012024048096192385,0.001002004008016032,0.001002004008016032,0.01002004008016032,0.001002004008016032,0.002004008016032064,0.01603206412825651,0.013026052104208416,0.001002004008016032,0.001002004008016032,0.02004008016032064,0.002004008016032064,0.001002004008016032,0.02004008016032064,0.009018036072144289,0.001002004008016032,0.001002004008016032,0.003006012024048096,0.002004008016032064,0.002004008016032064,0.003006012024048096,0.008016032064128256,0.001002004008016032,0.001002004008016032,0.006012024048096192,0.002004008016032064,0.002004008016032064,0.002004008016032064,0.00501002004008016,0.013026052104208416,0.0070140280561122245,0.001002004008016032,0.003006012024048096,0.013026052104208416,0.00501002004008016,0.006012024048096192,0.002004008016032064,0.002004008016032064,0.02004008016032064,0.001002004008016032,0.006012024048096192,0.008016032064128256,0.002004008016032064,0.008016032064128256,0.002004008016032064,0.001002004008016032,0.002004008016032064,0.0070140280561122245,0.001002004008016032,0.001002004008016032,0.003006012024048096,0.002004008016032064,0.01002004008016032,0.001002004008016032,0.003006012024048096,0.003006012024048096,0.002004008016032064,0.003006012024048096,0.002004008016032064,0.001002004008016032,0.002004008016032064,0.003006012024048096,0.0070140280561122245,0.002004008016032064,0.002004008016032064,0.001002004008016032,0.002004008016032064,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.002004008016032064,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.004008016032064128,0.001002004008016032,0.003006012024048096,0.002004008016032064,0.003006012024048096,0.001002004008016032,0.003006012024048096,0.001002004008016032,0.002004008016032064,0.004008016032064128,0.001002004008016032,0.001002004008016032,0.002004008016032064,0.004008016032064128,0.004008016032064128,0.002004008016032064,0.002004008016032064,0.001002004008016032,0.001002004008016032,0.004008016032064128,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.00501002004008016,0.001002004008016032,0.0070140280561122245,0.00501002004008016,0.002004008016032064,0.001002004008016032,0.003006012024048096,0.009018036072144289,0.001002004008016032,0.002004008016032064,0.001002004008016032,0.001002004008016032,0.004008016032064128,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.003006012024048096,0.001002004008016032,0.001002004008016032,0.002004008016032064,0.001002004008016032,0.00501002004008016,0.00501002004008016,0.001002004008016032,0.002004008016032064,0.00501002004008016,0.002004008016032064,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.003006012024048096,0.001002004008016032,0.004008016032064128,0.002004008016032064,0.00501002004008016,0.001002004008016032,0.002004008016032064,0.001002004008016032,0.003006012024048096,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.002004008016032064,0.001002004008016032,0.004008016032064128,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.002004008016032064,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.002004008016032064,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.002004008016032064,0.001002004008016032,0.004008016032064128,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.003006012024048096,0.001002004008016032,0.001002004008016032,0.002004008016032064,0.003006012024048096,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.002004008016032064,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.002004008016032064,0.002004008016032064,0.003006012024048096,0.002004008016032064,0.002004008016032064,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.00501002004008016,0.001002004008016032,0.001002004008016032,0.002004008016032064,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.002004008016032064,0.001002004008016032,0.002004008016032064,0.001002004008016032,0.001002004008016032,0.002004008016032064,0.001002004008016032,0.001002004008016032,0.002004008016032064,0.001002004008016032,0.002004008016032064,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.002004008016032064,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.00501002004008016,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400004,60대 이상,0.0037418147801683817,0.00841908325537886,0.002806361085126286,0.006548175865294668,0.009354536950420954,0.02245088868101029,0.0,0.0009354536950420954,0.0018709073900841909,0.01777362020579981,0.004677268475210477,0.009354536950420954,0.011225444340505144,0.0,0.0,0.002806361085126286,0.01777362020579981,0.009354536950420954,0.0,0.0,0.0,0.0,0.0,0.0,0.002806361085126286,0.0,0.0,0.0018709073900841909,0.0,0.0,0.0009354536950420954,0.006548175865294668,0.031805425631431246,0.0,0.037418147801683815,0.006548175865294668,0.006548175865294668,0.019644527595884004,0.0009354536950420954,0.0009354536950420954,0.014967259120673527,0.0,0.014967259120673527,0.002806361085126286,0.007483629560336763,0.009354536950420954,0.0018709073900841909,0.0,0.002806361085126286,0.0,0.0009354536950420954,0.01777362020579981,0.0037418147801683817,0.0,0.0018709073900841909,0.0205799812909261,0.0,0.0,0.014967259120673527,0.0009354536950420954,0.0,0.0009354536950420954,0.0,0.00841908325537886,0.0,0.0,0.002806361085126286,0.0,0.0,0.009354536950420954,0.002806361085126286,0.0,0.00841908325537886,0.005612722170252572,0.03461178671655753,0.006548175865294668,0.0,0.0037418147801683817,0.004677268475210477,0.0,0.0,0.002806361085126286,0.0,0.01028999064546305,0.0,0.007483629560336763,0.0037418147801683817,0.0037418147801683817,0.007483629560336763,0.00841908325537886,0.0009354536950420954,0.0,0.0037418147801683817,0.0,0.0,0.0,0.0,0.01403180542563143,0.0,0.0,0.0,0.006548175865294668,0.002806361085126286,0.006548175865294668,0.0,0.0,0.0,0.01216089803554724,0.0,0.005612722170252572,0.0,0.0,0.0,0.0037418147801683817,0.0,0.0009354536950420954,0.0009354536950420954,0.01403180542563143,0.0,0.0,0.0037418147801683817,0.0,0.002806361085126286,0.0009354536950420954,0.0,0.0,0.0018709073900841909,0.0018709073900841909,0.007483629560336763,0.0,0.0,0.0,0.0,0.0037418147801683817,0.0,0.0,0.002806361085126286,0.004677268475210477,0.0,0.0,0.0,0.0,0.0,0.0018709073900841909,0.002806361085126286,0.0009354536950420954,0.0018709073900841909,0.0037418147801683817,0.0,0.0018709073900841909,0.015902712815715623,0.0,0.0,0.0,0.0,0.0009354536950420954,0.0,0.0,0.0037418147801683817,0.0,0.0,0.0,0.0,0.0037418147801683817,0.005612722170252572,0.009354536950420954,0.0018709073900841909,0.0,0.0018709073900841909,0.0,0.0018709073900841909,0.007483629560336763,0.005612722170252572,0.0,0.0018709073900841909,0.0,0.0,0.0,0.0009354536950420954,0.0018709073900841909,0.0,0.0,0.0009354536950420954,0.002806361085126286,0.0,0.0,0.0,0.0,0.0,0.0,0.0009354536950420954,0.0,0.0,0.007483629560336763,0.0,0.0009354536950420954,0.0,0.0,0.0009354536950420954,0.0,0.006548175865294668,0.0,0.0,0.0,0.0009354536950420954,0.0,0.0,0.0,0.0,0.0018709073900841909,0.0,0.0,0.0009354536950420954,0.0009354536950420954,0.0,0.0018709073900841909,0.0,0.0,0.0,0.0018709073900841909,0.0,0.0037418147801683817,0.0,0.0,0.0,0.0,0.0,0.0,0.007483629560336763,0.002806361085126286,0.0,0.0,0.0,0.0009354536950420954,0.0,0.0009354536950420954,0.0,0.0018709073900841909,0.0,0.0009354536950420954,0.0,0.0,0.0,0.0,0.0,0.0,0.002806361085126286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009354536950420954,0.0009354536950420954,0.0,0.0,0.0,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002806361085126286,0.0,0.0,0.0,0.0,0.0009354536950420954,0.0,0.011225444340505144,0.0,0.0,0.0,0.0,0.0,0.01028999064546305,0.0009354536950420954,0.0009354536950420954,0.002806361085126286,0.0009354536950420954,0.0018709073900841909,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0018709073900841909,0.0009354536950420954,0.006548175865294668,0.002806361085126286,0.0009354536950420954,0.0037418147801683817,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.01028999064546305,0.0018709073900841909,0.0009354536950420954,0.0037418147801683817,0.005612722170252572,0.0009354536950420954,0.01028999064546305,0.0009354536950420954,0.0009354536950420954,0.0018709073900841909,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.004677268475210477,0.0009354536950420954,0.0009354536950420954,0.0018709073900841909,0.0009354536950420954,0.0009354536950420954,0.002806361085126286,0.002806361085126286,0.0018709073900841909,0.0018709073900841909,0.0009354536950420954,0.004677268475210477,0.004677268475210477,0.0009354536950420954,0.0018709073900841909,0.004677268475210477,0.0018709073900841909,0.0018709073900841909,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.002806361085126286,0.0009354536950420954,0.0018709073900841909,0.0018709073900841909,0.0009354536950420954,0.0009354536950420954,0.0018709073900841909,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0018709073900841909,0.0018709073900841909,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0018709073900841909,0.0009354536950420954,0.0009354536950420954,0.005612722170252572,0.0018709073900841909,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0018709073900841909,0.0009354536950420954,0.0009354536950420954,0.002806361085126286,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0018709073900841909,0.0018709073900841909,0.0009354536950420954,0.004677268475210477,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0018709073900841909,0.0037418147801683817,0.0018709073900841909,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0018709073900841909,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0018709073900841909,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0018709073900841909,0.0018709073900841909,0.0009354536950420954,0.0009354536950420954,0.0018709073900841909,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0018709073900841909,0.0018709073900841909,0.0009354536950420954,0.0018709073900841909,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0018709073900841909,0.0018709073900841909,0.0018709073900841909,0.0009354536950420954
