화자ID,연령대,NNG_선생님,JX_은,VA_어떻,ECD_게,NNG_연,NNG_연애,NNG_결혼,VV_하,EFQ_습니까,VV_저,ECD_어도,EFN_습니다,VV_어,ECS_어,NNG_그때,NNG_제가,NNG_인제,NNG_교육원,VV_들어가,VV_있,ETD_는,NNG_동료,JKS_가,NP_자기,NNG_직장,NNG_여성,JKS_이,ECD_는데,NNG_마음,VV_드,NP_이것,VV_안되,ECE_ㄴ다고,ECD_길래,NP_저,VA_젊,ETD_을,VV_아,ECS_아,VV_그러,ECE_면,NP_나,JKO_한테,NNG_소개,JKO_를,VV_달라,ECE_고,VV_그리하,ECD_더니,JX_는,NNG_주고,NNG_편지,ECD_라,EFN_라고요,NNG_집사람,VV_보내,NNG_처음,NNG_답장,NNG_오더,JX_라고,JX_요,NR_30,NNM_통,ECD_니까,VV_보,NNG_글씨,VV_쓰,VV_절,EFN_거든요,NNG_글씨체,VV_반하,VV_가지,ETD_ㄹ,NNG_때,VA_나쁘,ETD_ㄴ,NNB_것,VA_좋,ETD_은,JX_만,VV_보이,EFN_잖아요,NNG_시골,VV_살,EFN_어요,NNG_안양,JX_도,ECE_지만,NNG_애,VV_사귀,VXA_싶,ECD_어,VXV_가지,VV_때,VA_그렇,EFN_죠,VV_모르,NNG_현실,VV_부닥치,VV_되,NNG_말,VA_없,ETD_다는,NNG_게,NNG_대화,NNG_부족,VA_힘들,ECD_여도,NP_뭐,NNG_요즘,VV_오,ECD_아서,NNB_나름,JX_대로,ECD_려고,NNG_노력,EFN_라고,NNG_부군,NNB_외,VA_다르,EFQ_나요,NNG_미팅,EFN_고요,NNG_하면서,NP_그,NNG_마지막,JKO_을,NNG_재미,NNG_모양,EFN_에요,NNG_여,NNG_연결,VV_이어지,ECD_어야,ECS_다,VXV_보,ECD_니깐,NNG_외갓집,NNG_나중,VV_태어나,VV_가,NNG_결혼식,NNG_혼수,VA_같,JKS_은,NP_저희,NNG_최소한,ECD_으니까,NNB_거,VV_대하,ECD_어서,VA_크,NNG_관심,VV_주,VA_그,ECE_ㄴ데,NNG_사람,NNG_텔레비전,JX_이나,VA_이렇,NNB_데,VV_나오,VA_쉽,ECD_지,VXV_않,EFN_아요,NNG_좀,EFN_라,EFQ_ㄹ까,NNG_허례,NNG_허식,VV_치우치,NP_그거,NNG_생각,EFN_세요,NNG_요,NNG_딸,NR_하나,NNG_시집,ECD_는데요,VV_알,ECD_아,NNG_라,NNG_사고,NNG_방식,VV_갖,VXV_있,ECD_니,NNG_공부,VV_가르치,ECD_으면,EFN_지,NP_그것,JX_까지,VV_책임지,ECE_나,NNG_노후,ECD_아야,NNG_나이,VV_먹,NNG_약간,NNG_장례식,NNG_주변,NNG_친구,NNG_일전,NNG_남,NNG_보원,NNB_씨,NNG_얘기,VV_듣,NP_그분,JX_이,VV_돌아가시,NNB_분,NNG_일,NNG_대기,ECD_다가,NNG_혼자,NNG_쇼,EFN_대요,ECD_여,NR_625,NNG_전쟁,VV_겪,NNG_총소리,NNG_대포,NNG_소리,ECE_면서,VA_구슬프,NR_1,NNG_시간,NNG_정,EFN_답니다,NNG_돈,VA_많,NNG_집,NNG_초청,EFN_다고,NNG_길,VA_괜찮,NNG_오신,NNG_분,NNG_추억,ECD_니깐요,ECS_는지,NR_80,NNG_은,VV_불르,EFN_ㅂ니다,NNG_무료,NNG_인사,NNG_그다음,NNG_인연,NNG_정리,ECD_ㄹ까,JKG_의,NNG_생전,VV_원하,NNG_부모님,VV_사,NNG_봉분,VV_만들,NNG_이제,NNG_관리,VV_어려워지,NR_4,NR_3,NNG_녀,NP_저기,NNG_시,NNG_어머니,NNG_아버지,NNG_산소,EFQ_느냐,NNG_세대,VV_죽,ETN_기,NNG_전,EFQ_는가,VXV_나,ECD_아도,NNG_필요,NNG_수목,VV_어떠,VV_뿌리,NP_우리,NNG_딸아이,NNG_부모,VV_갈,VV_같,EFN_다,NNG_해,VV_권하,NNG_산,NNG_인생,ECD_라고,NNG_퇴직,NNG_후,NNG_생활,NNG_간섭,NNG_거가,VV_각,ECE_자,NNG_여태,VV_살아오,NNG_각자,VV_살아가,NNG_경험,NNG_감정,VXV_지,NNG_지금,NNG_시점,NNG_이성,NNG_한번,VV_들,NNG_커피,VV_마시,VV_이러,NNG_가벼운,NNG_여행,NNB_수,NNG_우리나라,NNG_풍,NNG_사회,NNG_분위기,NNG_이상,VV_비치,NNG_아까,VV_말씀하,NNG_사회적,NNG_눈,NNG_제약,VV_생기,VV_다녀오,NNG_기억,VV_남,NNG_혹,VV_따지,ECE_ㄴ다면,NNG_주례,NNG_신랑,NNG_신부,NNG_본인,NNG_특이,ECE_지마는,NNG_약,NNG_절차,NNG_주인공,NNG_양가,NNG_소외,NNG_느낌,NNG_장단점,NNG_성장,NNG_은근,NNG_대가족,NNG_차례,NNG_제사,VV_있었,ECD_은데,NNG_교회,VV_닿,NNG_신,VV_나,EFN_네요,EFQ_냐,NNG_면,NNG_새벽,VV_나가,NNG_목사,NNG_조심,NNG_말씀,NNG_아시,NNG_장로,NNB_중,NNB_때문,NNG_형제,NR_10,NR_여,NNB_년,NNG_단절,VXA_계시,VV_오시,NNG_고민,NNG_상담,NNG_사니,VV_까,NNG_음식,NNG_장만,NNG_화해,NNG_기도,NNG_신앙심,VA_깊,EFN_더라,NNG_고,EFN_요,NNG_안,VV_다니,VV_지내,NNG_성격,NNG_차이,NNG_예,NNG_서울,ECE_으면서,NNG_주,NNG_전화,VA_죠,VV_받,VV_만나,NNB_식,NNG_원래,ECD_니요,NNG_바깥,NNG_어른,NNG_인물,NNB_편,NNG_학교,EFQ_던,NNG_형의,NNG_원,NNG_식,NNG_약혼,NNG_당시,NNG_예식장,NNG_종로,NNG_유명,NP_거기,VA_어렵,VA_살지,NNG_힘,NNG_탈,VV_지나가,NNG_격식,NNG_나도,EFN_내,NNG_사위,NNG_집안,VV_바라,NNG_손해,VA_저렇,VV_바래,VXV_달,ETD_란,NNB_대로,VXV_주,NNG_만족,NNG_혼례,VV_치러,VV_해지,NNG_간소,NNG_가면,VV_낳,NNG_뒤,NNG_삶,NNG_가,ECS_ㄴ다,NNG_중요,VV_잘하,NNG_자손,NNG_참,NNG_문제,VV_묻히,NNG_곳,NNG_구체적,NNG_다라,NNG_옛날,NNG_평생,NNG_교육,NNG_관,NNG_속,NNG_엘,ECD_서,NNG_다,NNG_뚜껑,VV_닫,NNG_손,NNG_가슴,VV_얹,NNG_세상,VV_달라지,ETD_ㄴ다는,VV_맞,NP_내,NNG_끝,NNG_내가,ECS_ㄴ가,NNG_안식,NNG_처가,VV_다그,NNG_제일,NP_그곳,VV_아니,NNG_후손,NNG_일단,EFQ_을까,VV_그,ECE_건,NNG_허무,VV_정하,VV_자,VA_무섭,VV_없었,NNG_결백,EFN_어,NNG_차,VV_받아들이,NNG_내,VV_털어놓,NNG_꽃꽂이,NNG_꽃,VV_꽂,NNG_부케,NP_여기,NP_누구,NNG_진,NNG_이름,NNG_대면,NNG_댁,NNG_꽂이,NNG_축의금,NNG_친정,NNG_시댁,VA_덜하,NNG_막내,NNG_큰집,VV_다하,NNG_교,NNG_명절,NNG_식구,VV_좋아하
SD2401627,60대 이상,0.0060377358490566035,0.013584905660377358,0.006792452830188679,0.01509433962264151,0.0007547169811320754,0.009056603773584906,0.0037735849056603774,0.030943396226415093,0.0022641509433962265,0.0060377358490566035,0.005283018867924529,0.006792452830188679,0.0015094339622641509,0.009811320754716982,0.007547169811320755,0.006792452830188679,0.0015094339622641509,0.0015094339622641509,0.0007547169811320754,0.012830188679245283,0.010566037735849057,0.0007547169811320754,0.018867924528301886,0.005283018867924529,0.0007547169811320754,0.0015094339622641509,0.03245283018867925,0.012075471698113207,0.0007547169811320754,0.0007547169811320754,0.0030188679245283017,0.0007547169811320754,0.0015094339622641509,0.0015094339622641509,0.012830188679245283,0.0037735849056603774,0.005283018867924529,0.0037735849056603774,0.005283018867924529,0.01509433962264151,0.00830188679245283,0.0007547169811320754,0.0015094339622641509,0.0015094339622641509,0.010566037735849057,0.0007547169811320754,0.027169811320754716,0.005283018867924529,0.0007547169811320754,0.022641509433962263,0.0007547169811320754,0.0015094339622641509,0.0015094339622641509,0.005283018867924529,0.004528301886792453,0.0015094339622641509,0.004528301886792453,0.0015094339622641509,0.0015094339622641509,0.0015094339622641509,0.0022641509433962265,0.0007547169811320754,0.0007547169811320754,0.006792452830188679,0.0022641509433962265,0.0015094339622641509,0.0015094339622641509,0.0007547169811320754,0.0037735849056603774,0.0007547169811320754,0.0007547169811320754,0.0037735849056603774,0.009811320754716982,0.00830188679245283,0.0007547169811320754,0.021132075471698115,0.010566037735849057,0.0037735849056603774,0.00830188679245283,0.0022641509433962265,0.0007547169811320754,0.005283018867924529,0.0060377358490566035,0.0060377358490566035,0.0037735849056603774,0.0007547169811320754,0.012075471698113207,0.0030188679245283017,0.0022641509433962265,0.0015094339622641509,0.0022641509433962265,0.0022641509433962265,0.0060377358490566035,0.0007547169811320754,0.0030188679245283017,0.00830188679245283,0.0015094339622641509,0.0007547169811320754,0.0007547169811320754,0.00830188679245283,0.0022641509433962265,0.007547169811320755,0.0007547169811320754,0.0007547169811320754,0.0015094339622641509,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.00830188679245283,0.0030188679245283017,0.0022641509433962265,0.004528301886792453,0.0007547169811320754,0.0007547169811320754,0.0015094339622641509,0.0007547169811320754,0.0015094339622641509,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0015094339622641509,0.0015094339622641509,0.0007547169811320754,0.0007547169811320754,0.0030188679245283017,0.0007547169811320754,0.019622641509433963,0.0007547169811320754,0.0007547169811320754,0.0015094339622641509,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0015094339622641509,0.004528301886792453,0.0030188679245283017,0.0007547169811320754,0.0022641509433962265,0.0007547169811320754,0.0007547169811320754,0.005283018867924529,0.0060377358490566035,0.0022641509433962265,0.007547169811320755,0.0007547169811320754,0.0015094339622641509,0.0007547169811320754,0.0030188679245283017,0.010566037735849057,0.005283018867924529,0.007547169811320755,0.0015094339622641509,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0022641509433962265,0.0015094339622641509,0.0007547169811320754,0.0007547169811320754,0.005283018867924529,0.0030188679245283017,0.0015094339622641509,0.0007547169811320754,0.0022641509433962265,0.0030188679245283017,0.0030188679245283017,0.0007547169811320754,0.0015094339622641509,0.0015094339622641509,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0015094339622641509,0.013584905660377358,0.0037735849056603774,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0015094339622641509,0.0037735849056603774,0.0015094339622641509,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0015094339622641509,0.0015094339622641509,0.0015094339622641509,0.0007547169811320754,0.0007547169811320754,0.0030188679245283017,0.0015094339622641509,0.0015094339622641509,0.0015094339622641509,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0015094339622641509,0.0007547169811320754,0.0007547169811320754,0.0015094339622641509,0.0060377358490566035,0.0015094339622641509,0.0015094339622641509,0.0007547169811320754,0.0022641509433962265,0.0015094339622641509,0.0015094339622641509,0.0022641509433962265,0.0015094339622641509,0.0030188679245283017,0.0015094339622641509,0.0022641509433962265,0.0015094339622641509,0.0007547169811320754,0.0007547169811320754,0.0015094339622641509,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0015094339622641509,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.005283018867924529,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0015094339622641509,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0015094339622641509,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0022641509433962265,0.0015094339622641509,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0015094339622641509,0.0030188679245283017,0.0030188679245283017,0.0007547169811320754,0.0015094339622641509,0.0022641509433962265,0.0007547169811320754,0.0007547169811320754,0.0015094339622641509,0.0015094339622641509,0.0022641509433962265,0.0007547169811320754,0.0007547169811320754,0.0015094339622641509,0.0007547169811320754,0.0015094339622641509,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0015094339622641509,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0015094339622641509,0.0015094339622641509,0.0015094339622641509,0.0007547169811320754,0.0030188679245283017,0.0022641509433962265,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0015094339622641509,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0015094339622641509,0.0007547169811320754,0.0007547169811320754,0.0015094339622641509,0.0015094339622641509,0.0007547169811320754,0.0030188679245283017,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0015094339622641509,0.0015094339622641509,0.0015094339622641509,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0015094339622641509,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0015094339622641509,0.0007547169811320754,0.0022641509433962265,0.0015094339622641509,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0015094339622641509,0.0007547169811320754,0.0015094339622641509,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0030188679245283017,0.0015094339622641509,0.0007547169811320754,0.0030188679245283017,0.0015094339622641509,0.0007547169811320754,0.0015094339622641509,0.0007547169811320754,0.0015094339622641509,0.0007547169811320754,0.0015094339622641509,0.0007547169811320754,0.0015094339622641509,0.0022641509433962265,0.0007547169811320754,0.0007547169811320754,0.0015094339622641509,0.0007547169811320754,0.0007547169811320754,0.0015094339622641509,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0015094339622641509,0.0015094339622641509,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0007547169811320754,0.0015094339622641509,0.0007547169811320754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401628,60대 이상,0.01220865704772475,0.021087680355160933,0.004439511653718091,0.016648168701442843,0.0,0.005549389567147614,0.006659267480577136,0.03662597114317425,0.0,0.0,0.0011098779134295228,0.014428412874583796,0.008879023307436182,0.014428412874583796,0.003329633740288568,0.0,0.0011098779134295228,0.0,0.0022197558268590455,0.017758046614872364,0.016648168701442843,0.0,0.011098779134295227,0.0,0.0,0.0,0.029966703662597113,0.011098779134295227,0.0,0.0022197558268590455,0.0011098779134295228,0.0,0.0,0.0,0.004439511653718091,0.0,0.006659267480577136,0.00776914539400666,0.008879023307436182,0.008879023307436182,0.005549389567147614,0.004439511653718091,0.0011098779134295228,0.0,0.009988901220865706,0.0,0.041065482796892344,0.00776914539400666,0.0011098779134295228,0.025527192008879023,0.0011098779134295228,0.0,0.0,0.003329633740288568,0.0,0.0022197558268590455,0.0,0.0,0.0,0.0011098779134295228,0.0022197558268590455,0.0,0.0,0.01220865704772475,0.005549389567147614,0.0,0.0,0.0,0.004439511653718091,0.0,0.0,0.0,0.01553829078801332,0.013318534961154272,0.0,0.01553829078801332,0.01553829078801332,0.00776914539400666,0.005549389567147614,0.003329633740288568,0.0011098779134295228,0.004439511653718091,0.0,0.003329633740288568,0.013318534961154272,0.0,0.022197558268590455,0.0,0.0,0.0,0.0,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.006659267480577136,0.00776914539400666,0.0011098779134295228,0.0,0.0,0.006659267480577136,0.0011098779134295228,0.0022197558268590455,0.0,0.0,0.0,0.0,0.0022197558268590455,0.004439511653718091,0.006659267480577136,0.0,0.003329633740288568,0.0011098779134295228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.003329633740288568,0.0022197558268590455,0.0,0.0,0.0011098779134295228,0.004439511653718091,0.0022197558268590455,0.0,0.0,0.0,0.0,0.0011098779134295228,0.005549389567147614,0.0,0.009988901220865706,0.0011098779134295228,0.0011098779134295228,0.0,0.0,0.01553829078801332,0.0011098779134295228,0.003329633740288568,0.0,0.0,0.0,0.0011098779134295228,0.0022197558268590455,0.00776914539400666,0.0,0.0,0.0,0.0011098779134295228,0.0011098779134295228,0.0,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0,0.0,0.0011098779134295228,0.0,0.0,0.0,0.0011098779134295228,0.009988901220865706,0.0,0.011098779134295227,0.004439511653718091,0.0022197558268590455,0.0,0.0,0.0022197558268590455,0.0022197558268590455,0.0022197558268590455,0.0,0.0,0.0,0.0011098779134295228,0.0011098779134295228,0.0,0.0,0.0011098779134295228,0.0011098779134295228,0.0022197558268590455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011098779134295228,0.005549389567147614,0.0,0.0022197558268590455,0.0,0.0,0.0,0.0,0.0022197558268590455,0.003329633740288568,0.0022197558268590455,0.0011098779134295228,0.0011098779134295228,0.0022197558268590455,0.0011098779134295228,0.0,0.0011098779134295228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003329633740288568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004439511653718091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004439511653718091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011098779134295228,0.0,0.0011098779134295228,0.0022197558268590455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011098779134295228,0.017758046614872364,0.0,0.0,0.0022197558268590455,0.0,0.0,0.0,0.0,0.0,0.0011098779134295228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011098779134295228,0.0,0.003329633740288568,0.0,0.0,0.0,0.0011098779134295228,0.0,0.0011098779134295228,0.0,0.0,0.0,0.0011098779134295228,0.0,0.0,0.0011098779134295228,0.0,0.0,0.0,0.0,0.0,0.0,0.0011098779134295228,0.0,0.0,0.0,0.0,0.0011098779134295228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004439511653718091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011098779134295228,0.003329633740288568,0.0011098779134295228,0.0,0.003329633740288568,0.0,0.0,0.0011098779134295228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011098779134295228,0.0022197558268590455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011098779134295228,0.0,0.0,0.0,0.0,0.0,0.0011098779134295228,0.0011098779134295228,0.0,0.0,0.003329633740288568,0.0011098779134295228,0.0022197558268590455,0.0022197558268590455,0.003329633740288568,0.006659267480577136,0.0011098779134295228,0.0011098779134295228,0.0022197558268590455,0.0011098779134295228,0.003329633740288568,0.003329633740288568,0.0022197558268590455,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0022197558268590455,0.0022197558268590455,0.0022197558268590455,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0022197558268590455,0.0011098779134295228,0.0011098779134295228,0.003329633740288568,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0022197558268590455,0.0011098779134295228,0.0022197558268590455,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.004439511653718091,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0022197558268590455,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0022197558268590455,0.0011098779134295228,0.0022197558268590455,0.0022197558268590455,0.004439511653718091,0.0011098779134295228,0.0011098779134295228,0.0022197558268590455,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0022197558268590455,0.003329633740288568,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0022197558268590455,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0022197558268590455,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0022197558268590455,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.003329633740288568,0.004439511653718091,0.0022197558268590455,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0022197558268590455,0.0022197558268590455,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228,0.0011098779134295228
