화자ID,연령대,NP_저,JX_는,VV_태어나,ECD_서,NR_1,NNG_집,NNG_사,VV_만나,ETD_ㄴ,NNB_거,JKO_를,NNG_감사,EFN_어요,JKS_가,VA_힘들,ETD_ㄹ,NNG_때,JX_마다,NNG_어,NP_나,JKG_의,NNG_약점,JKO_을,VV_드러내,ECE_면서,VV_어,ECS_어,VA_어떠하,JX_라도,NNG_얘기,VV_하,NNB_수,VV_있,ETD_는,NNG_사람,JKS_이,ETD_다는,NNB_것,VA_좋,ETD_은,NNG_친구,JX_라고,NNG_생각,NP_우리,JKO_한테,VV_도,NNG_나의,VA_그,VA_나쁘,JX_도,VA_많,EFN_거든요,NR_70,NNG_프로,JX_까지,VV_늘,ECD_어도,NR_30,NNG_정도,ECD_는데,NNG_도,NR_2,NNM_명,VV_느,EFN_라고요,NNG_날,NNG_제가,EFN_습니다,VV_오래되,ECS_다,NNG_고,VA_이렇,ECD_게,VV_살,VXV_보,ECE_면,NNG_은,NNG_충청도,NNG_서울,VV_올라오,ECE_고,NNG_이동,VV_보,ECD_니까,NNG_초등학교,NP_그분,NNG_전화,NNG_관심사,NNG_관심,VXV_갖,NNM_것,VV_들이,VA_그러하,NNG_분,NNG_옆,VV_그,ECD_아서,ECD_어야,NNG_나이,VV_들,NNG_수록,ECD_아야,VV_되,ECE_ㄴ다고,ECD_라,NNG_주고,ECD_라도,VV_들어주,VV_사귀,EFN_다고,VXV_있,NNG_우리,NNG_제작,NNG_교회,NNB_중,NP_누군가,NNG_약속,VV_잡,ECD_아,VV_놓,VV_어기,VA_이러하,NNG_경우,ETN_기,ECE_지만,VA_다르,NNG_점,NNB_때문,NP_그거,VV_품,ETD_을,NNG_이제,NNG_새,VV_알,NNG_중,NNG_부분,VV_나오,ECS_아,VV_맞,ECD_지,VXV_않,ECD_아도,NNG_만족,NNG_하면서,VA_그렇,VV_사,VV_살아가,ECD_려고,VV_그러,NNG_성격,VA_없,VA_같,EFN_아요,NNG_함,JX_은,NP_이쪽,NNG_면,NNB_분,NNG_저쪽,NNG_요즘,VA_옳,VA_그르,ETN_ㅁ,VV_밝히,VA_젊,VV_애쓰,JX_부터,JX_ㄴ,VV_가,NNG_중요,ECD_더라도,NNG_순간,VV_깨닫,VXV_말,ECE_자,VV_그리,VV_우기,NNG_이해,VV_그렇,NNG_노력,NNG_그때,JKO_한테서,VV_저,NNG_배려,VA_어떻,VV_나,NNG_내가,VV_나르,NP_너,NNG_구니,VV_까,NNG_옛날,NNG_추억,ECD_려,VV_그리하,ECD_여요,NNG_일,NNG_예전,VV_만들,NNG_기억,VV_넘,ECD_으려고,NNG_예,NNG_엄마,NNG_아버지,NNG_문제,VV_대하,ECD_어서,NNG_큰딸,EFN_잖아요,VV_가지,NP_그,NNG_만이,NNG_다,VA_고렇,VV_비추,ECD_어,VA_가깝,VV_생기,NNG_가요,ECE_ㄴ데,NNG_이튿날,VV_풀,VXV_주,ECD_으면,NP_이것,NNG_별,VV_저러,ECE_으면서,VV_덮,NNG_모임,NNG_불평,NNG_불만,NNG_한번,VV_느끼,NNG_자녀,NNG_중의,ECD_여도,VV_나서,VV_기뻐하,NNG_반사,NR_90,VV_갈,VV_이러,ECD_ㄹ까,VXA_계시,EFN_에요,VV_베풀,VXV_지,NNG_사랑,NNG_아이,NNG_남,NNG_발견,NNG_회개,NP_내,VV_책임지,NP_그것,EFN_어야지,NNG_남편,VV_오,EFQ_나,NNG_마음,NNG_행동,NNG_조금,VV_변하,VV_뭉치,NNG_둘,NNG_자식,NNG_부부,NNG_가,NNG_양보,ECE_거나,VV_보하,NNG_테,ECE_건,NNG_잘못,ETD_라는,NNG_행,VV_행하,VA_똑같,EFN_아야지,NNG_결과,NNG_물이,VV_질,NNG_가정,NNG_변화,NNG_우선순위,VV_바꾸,NP_뭐,NNG_드라마,VV_낳,VV_가르,NNG_취미,NNG_생활,ECE_라든지,NNG_무엇,VV_좋아하,ECD_ㄴ지,VV_모르,VV_드,ECD_람,NNG_영화배우,NNG_신랑,NNG_클래식,JX_만,VV_절,NNG_발라드,VV_닿,EFN_ㄹ라요,NNG_부인,NNG_리더,NNG_리드,NNG_카리스마,VV_원하,NNG_남자,NNG_주위,VV_찾,ECD_더니,NNG_이분,NNG_지,NNG_이과,NNG_문과,NNG_다행,EFN_네요,NNG_통화,VA_어렵,VV_걸,NNG_행운,EFN_죠,JX_나,NP_누구,VA_못하,NNG_기도,VA_크,NNG_자산,NNG_며칠,NNG_전,VA_속상하,NR_3,VXV_놓,VV_지키,NNG_약,VV_미루,NP_저희,ECD_ㅁ에도,VV_불구하,VA_쉽,VV_깨트리,NNG_결국,NNG_기,JKS_는,VA_잦,NNG_취소,ECD_다가,NNG_캔,VV_슬,VV_들어가,VV_아,NNG_니더,JX_요,VV_겪,VV_있었,VV_받아들이,NNG_시시비비,VV_가리,NNG_게,NNG_손해,EFN_다,NNG_수용,EFN_지,NNG_참,VV_잘하,NNG_권사,NNG_오늘,VV_배우,NNG_이전,NNG_로,NNG_라,VV_틀리,VV_아니,NNG_인정,NNG_평소,NNG_야,NNG_가족,NNG_마찬가지,NNG_어려움,NNG_힘,NNG_부모님,VV_돌아가시,NNG_슬픔,VV_해지,NNG_관계,NNG_불편,ECE_고는,VA_작,NNG_떠세,EFN_요,NNG_가까이,NNG_대부분,NNG_약간,NNG_거리,NNG_조사,EFN_대요,NNG_방문,NR_24,NNG_시간,NNG_취재,NR_하나,EFQ_냐,NNG_손님,NNG_초대,VA_맛있,NNG_음식,VV_듣,NNG_대접,NNG_아내,VV_챙기,NNG_그다음,NNG_특징,ECE_구,NNG_다짐,NNG_순위,NNG_현재,NNG_해,NNG_성향,NNG_지금,ECD_으니까,VV_어리,VV_키우,EFQ_던,NNG_성인,NNG_애,VV_벗,VV_같아지,EFN_세요,VA_재밌,JKS_은,NNG_딸,VV_먹,VA_달르,NNG_판단,NNG_밖,NNG_나라,NNG_걸,NNG_구분
SD2401668,60대 이상,0.009099181073703366,0.020928116469517744,0.0,0.0,0.0,0.0,0.0,0.00272975432211101,0.030937215650591446,0.01364877161055505,0.00545950864422202,0.0009099181073703367,0.01637852593266606,0.02456778889899909,0.0018198362147406734,0.018198362147406732,0.01091901728844404,0.0,0.0009099181073703367,0.00272975432211101,0.0009099181073703367,0.0,0.02456778889899909,0.0,0.004549590536851683,0.018198362147406732,0.0272975432211101,0.0,0.0,0.007279344858962694,0.0272975432211101,0.007279344858962694,0.020018198362147407,0.022747952684258416,0.007279344858962694,0.03184713375796178,0.0009099181073703367,0.01364877161055505,0.012738853503184714,0.012738853503184714,0.007279344858962694,0.0009099181073703367,0.014558689717925387,0.0018198362147406734,0.00545950864422202,0.0018198362147406734,0.0,0.0018198362147406734,0.0,0.011828935395814377,0.0009099181073703367,0.0,0.0,0.0,0.0,0.0,0.00545950864422202,0.0,0.0,0.00545950864422202,0.0,0.0,0.0009099181073703367,0.0018198362147406734,0.00272975432211101,0.0,0.003639672429481347,0.0,0.0,0.00272975432211101,0.0,0.003639672429481347,0.028207461328480437,0.0,0.0018198362147406734,0.00545950864422202,0.0,0.0,0.0,0.0,0.03548680618744313,0.0,0.00272975432211101,0.003639672429481347,0.0,0.0018198362147406734,0.0,0.0,0.0,0.0,0.0,0.0009099181073703367,0.0,0.0,0.0,0.006369426751592357,0.0009099181073703367,0.0018198362147406734,0.0009099181073703367,0.0,0.0,0.0,0.01091901728844404,0.0,0.0,0.0,0.0,0.0,0.0,0.0009099181073703367,0.00272975432211101,0.0,0.0,0.0,0.0,0.0009099181073703367,0.00545950864422202,0.0009099181073703367,0.0,0.0,0.0,0.0,0.0018198362147406734,0.00818926296633303,0.00272975432211101,0.003639672429481347,0.0,0.00272975432211101,0.0009099181073703367,0.0009099181073703367,0.007279344858962694,0.0009099181073703367,0.0,0.0018198362147406734,0.0,0.0018198362147406734,0.0,0.00818926296633303,0.006369426751592357,0.00272975432211101,0.0018198362147406734,0.0,0.0,0.0,0.01637852593266606,0.0009099181073703367,0.0,0.00272975432211101,0.015468607825295723,0.0009099181073703367,0.0018198362147406734,0.011828935395814377,0.018198362147406732,0.0,0.004549590536851683,0.0,0.0018198362147406734,0.0009099181073703367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009099181073703367,0.004549590536851683,0.0,0.0018198362147406734,0.0018198362147406734,0.0,0.0,0.0018198362147406734,0.0,0.003639672429481347,0.0,0.00272975432211101,0.0009099181073703367,0.0,0.00545950864422202,0.0,0.0009099181073703367,0.0009099181073703367,0.0,0.0009099181073703367,0.0,0.0,0.0,0.0,0.00545950864422202,0.0,0.003639672429481347,0.003639672429481347,0.007279344858962694,0.0,0.0018198362147406734,0.0009099181073703367,0.0,0.0,0.0,0.0,0.0,0.0,0.0009099181073703367,0.003639672429481347,0.0,0.0018198362147406734,0.0009099181073703367,0.0018198362147406734,0.0,0.0,0.0,0.0,0.0018198362147406734,0.0,0.0,0.0,0.00272975432211101,0.0,0.0,0.0018198362147406734,0.0009099181073703367,0.0018198362147406734,0.0,0.0,0.0018198362147406734,0.0,0.0,0.0,0.0,0.0,0.0009099181073703367,0.0,0.0,0.0,0.0009099181073703367,0.0,0.0,0.0,0.0,0.0009099181073703367,0.0018198362147406734,0.0,0.0009099181073703367,0.0,0.004549590536851683,0.0,0.01091901728844404,0.0,0.0009099181073703367,0.0,0.0,0.0,0.006369426751592357,0.0,0.003639672429481347,0.0,0.0,0.004549590536851683,0.0018198362147406734,0.0018198362147406734,0.0,0.0009099181073703367,0.00272975432211101,0.0009099181073703367,0.0009099181073703367,0.00272975432211101,0.0,0.0,0.0,0.0009099181073703367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009099181073703367,0.0,0.0,0.0,0.00545950864422202,0.0,0.0018198362147406734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018198362147406734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009099181073703367,0.0009099181073703367,0.0,0.0018198362147406734,0.0009099181073703367,0.0018198362147406734,0.0009099181073703367,0.0009099181073703367,0.0018198362147406734,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0018198362147406734,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.00272975432211101,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0018198362147406734,0.0018198362147406734,0.0009099181073703367,0.0009099181073703367,0.00272975432211101,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0018198362147406734,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.00545950864422202,0.0009099181073703367,0.00272975432211101,0.0009099181073703367,0.0018198362147406734,0.004549590536851683,0.0009099181073703367,0.0009099181073703367,0.0018198362147406734,0.0009099181073703367,0.003639672429481347,0.00272975432211101,0.0018198362147406734,0.0009099181073703367,0.0009099181073703367,0.00272975432211101,0.0009099181073703367,0.0009099181073703367,0.0018198362147406734,0.0009099181073703367,0.0018198362147406734,0.0009099181073703367,0.0018198362147406734,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0018198362147406734,0.00272975432211101,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0018198362147406734,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0018198362147406734,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0018198362147406734,0.0018198362147406734,0.0018198362147406734,0.0009099181073703367,0.0018198362147406734,0.003639672429481347,0.0018198362147406734,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.00272975432211101,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0018198362147406734,0.0009099181073703367,0.0018198362147406734,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0018198362147406734,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367
SD2401669,60대 이상,0.01593625498007968,0.028685258964143426,0.0007968127490039841,0.0007968127490039841,0.002390438247011952,0.0007968127490039841,0.0007968127490039841,0.0015936254980079682,0.02549800796812749,0.009561752988047808,0.023107569721115537,0.004780876494023904,0.019123505976095617,0.030278884462151396,0.0015936254980079682,0.01752988047808765,0.01195219123505976,0.0007968127490039841,0.0007968127490039841,0.018326693227091632,0.008764940239043825,0.0007968127490039841,0.028685258964143426,0.0007968127490039841,0.0031872509960159364,0.004780876494023904,0.009561752988047808,0.00398406374501992,0.0007968127490039841,0.010358565737051793,0.02948207171314741,0.004780876494023904,0.01752988047808765,0.014342629482071713,0.009561752988047808,0.030278884462151396,0.004780876494023904,0.012749003984063745,0.01195219123505976,0.00796812749003984,0.00796812749003984,0.0007968127490039841,0.011155378486055778,0.005577689243027889,0.006374501992031873,0.0007968127490039841,0.0015936254980079682,0.00398406374501992,0.0015936254980079682,0.010358565737051793,0.0031872509960159364,0.00398406374501992,0.0007968127490039841,0.002390438247011952,0.0015936254980079682,0.0007968127490039841,0.0031872509960159364,0.0015936254980079682,0.0007968127490039841,0.007171314741035857,0.0007968127490039841,0.0007968127490039841,0.002390438247011952,0.0015936254980079682,0.009561752988047808,0.002390438247011952,0.010358565737051793,0.0015936254980079682,0.0007968127490039841,0.00398406374501992,0.0015936254980079682,0.004780876494023904,0.014342629482071713,0.002390438247011952,0.0031872509960159364,0.00398406374501992,0.0015936254980079682,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.022310756972111555,0.0007968127490039841,0.005577689243027889,0.006374501992031873,0.0007968127490039841,0.002390438247011952,0.0015936254980079682,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0015936254980079682,0.0007968127490039841,0.0031872509960159364,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.00398406374501992,0.0007968127490039841,0.002390438247011952,0.002390438247011952,0.0015936254980079682,0.0007968127490039841,0.0015936254980079682,0.0015936254980079682,0.004780876494023904,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.002390438247011952,0.0015936254980079682,0.0007968127490039841,0.0015936254980079682,0.0015936254980079682,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.004780876494023904,0.0031872509960159364,0.0031872509960159364,0.0007968127490039841,0.0031872509960159364,0.00398406374501992,0.0007968127490039841,0.00398406374501992,0.0007968127490039841,0.0007968127490039841,0.0031872509960159364,0.0007968127490039841,0.00398406374501992,0.0007968127490039841,0.004780876494023904,0.0015936254980079682,0.010358565737051793,0.007171314741035857,0.0007968127490039841,0.0015936254980079682,0.0015936254980079682,0.00796812749003984,0.0007968127490039841,0.0007968127490039841,0.005577689243027889,0.008764940239043825,0.0031872509960159364,0.0015936254980079682,0.0007968127490039841,0.0015936254980079682,0.0007968127490039841,0.004780876494023904,0.0007968127490039841,0.0015936254980079682,0.0007968127490039841,0.0007968127490039841,0.004780876494023904,0.00398406374501992,0.00398406374501992,0.005577689243027889,0.002390438247011952,0.0007968127490039841,0.0007968127490039841,0.0015936254980079682,0.0007968127490039841,0.002390438247011952,0.0007968127490039841,0.0015936254980079682,0.0007968127490039841,0.0015936254980079682,0.0015936254980079682,0.0015936254980079682,0.002390438247011952,0.0007968127490039841,0.002390438247011952,0.0007968127490039841,0.00398406374501992,0.0007968127490039841,0.0007968127490039841,0.0015936254980079682,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0015936254980079682,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0031872509960159364,0.0007968127490039841,0.006374501992031873,0.0031872509960159364,0.002390438247011952,0.00398406374501992,0.0007968127490039841,0.0015936254980079682,0.0007968127490039841,0.0007968127490039841,0.0015936254980079682,0.004780876494023904,0.004780876494023904,0.002390438247011952,0.002390438247011952,0.002390438247011952,0.002390438247011952,0.0007968127490039841,0.002390438247011952,0.0015936254980079682,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0031872509960159364,0.0007968127490039841,0.0015936254980079682,0.0007968127490039841,0.00398406374501992,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0015936254980079682,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.002390438247011952,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0015936254980079682,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0015936254980079682,0.0007968127490039841,0.0007968127490039841,0.00398406374501992,0.0007968127490039841,0.0007968127490039841,0.0015936254980079682,0.00398406374501992,0.0007968127490039841,0.0007968127490039841,0.0015936254980079682,0.002390438247011952,0.0007968127490039841,0.002390438247011952,0.0007968127490039841,0.006374501992031873,0.0007968127490039841,0.0007968127490039841,0.0015936254980079682,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0015936254980079682,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0015936254980079682,0.0015936254980079682,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0015936254980079682,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0015936254980079682,0.0007968127490039841,0.0007968127490039841,0.0015936254980079682,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0031872509960159364,0.0007968127490039841,0.0015936254980079682,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0015936254980079682,0.0007968127490039841,0.0015936254980079682,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0015936254980079682,0.0015936254980079682,0.0007968127490039841,0.0007968127490039841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
