화자ID,연령대,VV_오,ETD_ㄹ,NNG_여름,VA_덥,EFN_지,JX_도,ETD_ㄴ,NNG_중이,ECE_고,NNG_어저께,JX_는,VA_괜찮,ECD_는데,NNG_오늘,VV_보,ECD_니까,VV_어,ECS_어,VXV_지,EFN_라고,NP_우리,JKS_가,NNG_작년,NNG_지붕,JKO_을,VV_고치,ECD_어,NNG_집,NNG_노후,NNG_주택,ECS_다,NNG_정부,JKG_의,NNG_지원,VV_받,ECD_아서,NR_50,NNG_프로,NP_그것,JKS_이,NNG_다행,VA_좋,EFN_다,NNM_평,NNG_주변,VA_많,ECD_은데,VV_부수,NNG_아파트,JKO_를,VV_짓,VV_이러,VV_건지,VV_아니,ECE_면,VV_그러,NNG_정책,VV_대하,ECD_어서,NNG_생각,VV_있,EFQ_을까,VV_아,ECS_아,NNG_공동,NNG_단독,NNG_부분,EFN_거든,VV_말하,NNB_대로,JX_은,NNB_수,ETD_는,NNG_기회,JX_을,NNG_도시,NNG_재생,ECD_라고,NNG_이야기,VV_하,ECD_라,VA_들,EFQ_ㄴ가,NNG_새시,NNG_창문,VA_새롭,ECD_게,NNG_개량,ECS_ㄴ다,JX_거나,JX_만,ECD_어도,NNG_벌레,VV_들어오,NNG_경우,VA_적,ECD_아,NNG_방역,NNG_단체,NNB_것,ETN_기,NNB_때문,NNG_활용,ETD_을,NNB_거,VA_같,NP_너희,NNG_마,NNG_찬가,EFN_잖아,NNG_앞,NNG_현재,NNG_집이,NNG_형태,VV_살,VXA_싶,NNG_형,ETD_은,VA_달,NP_그거,NNG_그때,NNG_한참,ETD_라는,NNG_관심,VV_흘러가,NNG_과정,JKS_은,VA_어렵,VXV_않,NNG_집단,NNG_주거,NNG_좀,NNG_이사,VV_가,VXV_보,ECD_으면,NNG_라,NNG_기사,VV_나,NNG_주차,JX_든,NNG_층,NNG_간,NNG_소음,NNG_칼부림,NP_나,VV_그리,NNG_이해,VV_되,NNG_게,NNG_집값,NNG_땅,NNG_위,VV_올라가,NNB_뿐,ECE_ㄴ데,VV_낳,VV_갖,VXV_있,ECD_지,VXA_않,VA_비싸,NNG_개념,VV_까,NNG_한번,NNG_생활,NNG_두려움,NNG_야,NNG_사람,JKO_과,VA_이렇,NNG_공동생활,ETD_ㄴ다는,NNG_만약,NNG_때,VV_생기,EFN_ㄴ다,NNG_은,VA_어떻,NNG_가능,NNG_해결,EFQ_ㄹ까,NNG_동네,NNG_요즘,NNG_마찬가지,NNG_예전,NNG_구세대,NNG_처음,JX_부터,ECE_으나,NNG_원룸,VV_바뀌,ECE_면서,NNG_인제,VV_알,VA_없,VA_그렇,NNG_관계,NP_뭐,NNG_변화,VV_걸,NNG_내부,VV_오래되,NNG_발전적,VA_그,NNG_로봇,NNG_청소기,NNG_사용,VA_부럽,NNG_수건,VV_말리,ECE_거나,NNG_속옷,EFN_다고,NNG_용도,JX_들,NNG_다라,NNG_건조기,NNG_옥상,NNG_음,NP_그,NP_저기,NNG_무엇,NNB_바,NNG_필요성,VV_느끼,NP_이것,NNG_지금,NNG_발전,NNG_가전,NNG_전자,NNG_제품,VV_듣,NNG_욕구,NNG_식기세척기,VV_사,NNG_설거지,NNG_하기,VA_싫,NNG_세탁소,NNG_기업화,NNG_랜,NNG_차,NNG_이즈,EFN_더라,NNG_세,NNG_이용,EFN_네,NNG_내가,NNB_하,NNG_빨래,NNB_편,NNG_나의,VA_크,NNG_이슈,VA_작,NNG_세탁기,NR_하나,JX_밖에,VV_말,NNG_팔목,VV_아프,NNG_세탁,VA_힘들,ECS_ㄴ가,NNG_양말,VV_돌리,VV_가지,NNG_필요,NNG_가정,NP_너,NNG_무선,VV_쓰,NNG_투자,NNG_해,VV_괜찮,VA_가볍,VV_나오,VV_그,ECD_러,VV_비싸,NNG_본격적,VV_사용하,NNG_시간,NNG_대비,EFQ_으냐,NNG_가사,NNG_사실,NNG_동의,NNG_최근,NNG_먼지,NNG_떨이,NNG_통,NNG_자체,NNG_옵션,EFN_야,NNG_돈,NNG_비용,VV_들이,ECD_아야,NP_거기,NNG_여성,NNG_노동,NNG_해방,NNG_얘기,NNG_가,NNG_생활자,VV_나누,NNG_도움,NNG_말,NNG_성비,VV_드,NNG_도,JX_대로,NNB_만큼,NNG_질,VA_다르,NNG_전향,NNG_올인원,VXV_주,VV_자,NNM_것,VV_저,VV_바꾸,NNG_공간,ECD_어야,NNG_욕,NNG_실,NNG_화장실,NNG_이,NNG_내년,NNG_개선,ECE_ㄴ다고,NNG_샤워,NNG_시설,NNG_막,ECE_지만,NNG_세면대,NNG_그다음,NNG_욕실,NNG_불,NNG_분리,NNG_생,NNG_정,NNG_고,NNG_정도,NNG_수순,NNG_나중,NNG_엄마,VV_다그,NNG_깻잎,VV_따,NNG_고추,NNG_대한,VA_희,NNM_건,NNG_기본적,VV_만들,NNB_내,NNG_경험,NNG_추억,VV_벌,NP_내,NNG_아이,NR_20,NNM_년,NR_30,VV_보내,NNG_국가,NNG_조금,NNG_주고,NNG_방법,NNG_문제,NNG_화,NNG_불편,NNG_환경,NNG_발생,VV_맞,NNG_요새,VV_알리,EFN_어,NNG_개인적,NNG_살기,VV_원하,NNG_제일,NNG_간편,NNB_가지,NNG_신경,ECD_으니까,NNG_연립,NP_이,NNG_전,VV_알아보,ECD_더니,NNG_기준,NNG_차이,EFN_라,NNG_구원,NNG_수,NNG_수입,NNG_규제,NP_이거,ECE_나,NNG_고민,NNG_조끔,NNG_신청,NNG_점,VV_없었,NNG_다가구,NNB_만,NR_1,NNM_번,VV_부딪히,NNG_대화,VV_통하,VV_넘어가,NNG_윗집,NNG_물,NNG_보일러,VV_터지,VV_새,NNG_아저씨,NNG_아주머니,VV_내려오,NNG_사과,NNG_상태,NNG_천장,NNG_보수,NNG_연락,NNG_옆집,NNG_누,ECS_는지,NNG_모,NNG_르,VV_모르,VV_마주치,NNG_적도,NNG_옆,NNG_달,ETD_다는,NNB_데,VV_있었,NNG_일단,ECE_려면,NNG_문턱,NNG_곳곳,NNG_나도,NNG_밀대,VV_밀,VA_안타깝,JKS_는,NNG_발,VV_달리,ECD_ㄹ까,VV_넘,ECD_니,NNB_치,NNG_건조,NNG_위생적,VV_들,NNG_햇볕,JX_라고,NNG_옷,NNG_스타,VV_이르,NNG_스타일,NNG_냄새,VV_걷,VXV_놓,NNG_겨울,NNG_오버,NNG_코트,VV_입,VXV_가지,NNG_속,VV_빨,VV_넣,VV_놓,NNG_음식물,NNG_여,NNG_런,NNG_땀,NNG_청,NNG_망,ECE_냐면,NNG_값,NNG_소기,NNG_하나,NR_100,NR_만,NNM_원,NNG_일,VA_편하,ECE_고는,NNG_마음,JX_야,VV_주,VV_아끼,ECE_며,VV_다니,NNG_사이,NNB_중,NNG_옛날,NNG_유선,NNG_줄,VA_값싸,NNG_타협,VV_돌아가,NNG_선,NNG_며칠,NNG_청소,NNG_안,NNG_미,VV_들어서,ECD_려고,NNG_가성,NNG_비,NNG_소개,VV_닿,ECD_ㄹ라,VV_이,NNG_성능,NNG_자동,ETN_ㅁ,NNG_마가,VV_짜,NNG_순,JX_이,NNG_기억,NNG_행복,EFQ_던,NNG_모습,NNG_여자,NNG_사일,NNG_가전제품,NNG_정말,NNG_지대,NNG_하구,JX_나,ECE_ㄴ다면,NNG_바닥,NNG_온돌,NNG_건식,NNG_습식,NNG_우리,NNG_전주,NNG_게스트,NNG_하우스,VV_깔리,VV_마르,NNG_곰팡이,VV_슬,NNG_수납,NNB_적,NNG_샤워기,VA_바쁘,VV_그렇,NNG_식물,VV_키우,NNG_여유,NNG_힘,VV_달,VV_마,NNG_텃밭,JX_이나,VV_가꾸
SD2401347,50대,0.0024174053182917004,0.0056406124093473006,0.0008058017727639,0.0032232070910556,0.004834810636583401,0.0136986301369863,0.0257856567284448,0.0008058017727639,0.022562449637389202,0.0008058017727639,0.029008863819500404,0.0016116035455278,0.009669621273166801,0.0008058017727639,0.012087026591458501,0.011281224818694601,0.014504431909750202,0.024174053182917002,0.0024174053182917004,0.0032232070910556,0.0128928283642224,0.011281224818694601,0.0008058017727639,0.0024174053182917004,0.030620467365028204,0.0032232070910556,0.008863819500402902,0.0136986301369863,0.0024174053182917004,0.004834810636583401,0.007252215954875101,0.0016116035455278,0.008863819500402902,0.0032232070910556,0.0040290088638195,0.004834810636583401,0.0008058017727639,0.0008058017727639,0.0040290088638195,0.024174053182917002,0.0008058017727639,0.0064464141821112,0.0056406124093473006,0.0008058017727639,0.0008058017727639,0.0040290088638195,0.004834810636583401,0.0008058017727639,0.0024174053182917004,0.012087026591458501,0.0016116035455278,0.0016116035455278,0.0008058017727639,0.0024174053182917004,0.0040290088638195,0.010475423045930701,0.0008058017727639,0.0064464141821112,0.009669621273166801,0.008863819500402902,0.0056406124093473006,0.0024174053182917004,0.0024174053182917004,0.011281224818694601,0.0016116035455278,0.0008058017727639,0.0064464141821112,0.007252215954875101,0.0016116035455278,0.0016116035455278,0.011281224818694601,0.0016116035455278,0.014504431909750202,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0265914585012087,0.0024174053182917004,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.007252215954875101,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0032232070910556,0.0008058017727639,0.0008058017727639,0.008863819500402902,0.009669621273166801,0.008863819500402902,0.0016116035455278,0.0056406124093473006,0.0040290088638195,0.0040290088638195,0.0024174053182917004,0.0016116035455278,0.0016116035455278,0.0016116035455278,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0032232070910556,0.0032232070910556,0.007252215954875101,0.0008058017727639,0.008058017727639,0.0008058017727639,0.0032232070910556,0.0032232070910556,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.004834810636583401,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0024174053182917004,0.0064464141821112,0.0016116035455278,0.0016116035455278,0.0040290088638195,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0056406124093473006,0.0008058017727639,0.0008058017727639,0.008058017727639,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0016116035455278,0.0032232070910556,0.009669621273166801,0.0008058017727639,0.0024174053182917004,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0056406124093473006,0.0016116035455278,0.0008058017727639,0.0040290088638195,0.0008058017727639,0.0032232070910556,0.0008058017727639,0.0008058017727639,0.0024174053182917004,0.0056406124093473006,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0016116035455278,0.0016116035455278,0.0008058017727639,0.0016116035455278,0.0064464141821112,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0032232070910556,0.0040290088638195,0.0040290088638195,0.0008058017727639,0.0024174053182917004,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0024174053182917004,0.0008058017727639,0.0024174053182917004,0.0016116035455278,0.0040290088638195,0.0056406124093473006,0.0008058017727639,0.0008058017727639,0.0024174053182917004,0.0016116035455278,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0024174053182917004,0.0024174053182917004,0.0016116035455278,0.0040290088638195,0.0056406124093473006,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0016116035455278,0.0016116035455278,0.0024174053182917004,0.0008058017727639,0.0032232070910556,0.0016116035455278,0.0016116035455278,0.0016116035455278,0.0008058017727639,0.0016116035455278,0.0024174053182917004,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0040290088638195,0.0008058017727639,0.0016116035455278,0.0016116035455278,0.0016116035455278,0.0016116035455278,0.0008058017727639,0.0016116035455278,0.0016116035455278,0.0024174053182917004,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0016116035455278,0.0008058017727639,0.0024174053182917004,0.0040290088638195,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0024174053182917004,0.0008058017727639,0.0024174053182917004,0.0008058017727639,0.0008058017727639,0.0024174053182917004,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0024174053182917004,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0040290088638195,0.0024174053182917004,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0024174053182917004,0.0008058017727639,0.0024174053182917004,0.0024174053182917004,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.004834810636583401,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0032232070910556,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401348,50대,0.0007535795026375283,0.015071590052750565,0.0007535795026375283,0.0,0.0007535795026375283,0.012057272042200452,0.020346646571213264,0.0,0.04144687264506405,0.0,0.02260738507912585,0.0,0.006028636021100226,0.0,0.0037678975131876413,0.00452147701582517,0.02185380557648832,0.0346646571213263,0.0,0.0015071590052750565,0.003014318010550113,0.020346646571213264,0.0,0.0,0.02185380557648832,0.003014318010550113,0.00904295403165034,0.0037678975131876413,0.0007535795026375283,0.003014318010550113,0.002260738507912585,0.0,0.00452147701582517,0.003014318010550113,0.002260738507912585,0.0052750565184626974,0.0,0.0,0.002260738507912585,0.0293896006028636,0.0,0.00904295403165034,0.002260738507912585,0.0,0.0037678975131876413,0.00452147701582517,0.002260738507912585,0.0015071590052750565,0.0015071590052750565,0.012057272042200452,0.0007535795026375283,0.00452147701582517,0.0,0.0007535795026375283,0.00452147701582517,0.0037678975131876413,0.0,0.003014318010550113,0.011303692539562924,0.011303692539562924,0.015825169555388093,0.0015071590052750565,0.003014318010550113,0.009796533534287867,0.0,0.0,0.00452147701582517,0.003014318010550113,0.0,0.0,0.006782215523737754,0.007535795026375283,0.015825169555388093,0.0,0.0,0.0,0.0,0.0,0.0007535795026375283,0.02562170308967596,0.0007535795026375283,0.0015071590052750565,0.0,0.0007535795026375283,0.0,0.0007535795026375283,0.012057272042200452,0.0007535795026375283,0.0007535795026375283,0.0,0.0007535795026375283,0.0,0.0007535795026375283,0.0007535795026375283,0.0,0.0,0.006028636021100226,0.0,0.0,0.01281085154483798,0.006782215523737754,0.0007535795026375283,0.0,0.006028636021100226,0.007535795026375283,0.0037678975131876413,0.0,0.0,0.0,0.003014318010550113,0.0007535795026375283,0.0,0.0,0.0007535795026375283,0.008289374529012811,0.006782215523737754,0.0,0.006028636021100226,0.0,0.0007535795026375283,0.0,0.0,0.0,0.0007535795026375283,0.0,0.0,0.0,0.0007535795026375283,0.006028636021100226,0.0,0.0007535795026375283,0.0007535795026375283,0.0,0.006782215523737754,0.002260738507912585,0.006028636021100226,0.002260738507912585,0.0,0.0007535795026375283,0.0,0.0015071590052750565,0.0015071590052750565,0.0015071590052750565,0.0015071590052750565,0.0,0.00904295403165034,0.0015071590052750565,0.0,0.009796533534287867,0.0,0.0,0.0,0.0,0.0,0.0,0.0015071590052750565,0.0007535795026375283,0.002260738507912585,0.0037678975131876413,0.008289374529012811,0.0,0.0015071590052750565,0.0007535795026375283,0.0,0.0015071590052750565,0.0,0.0,0.0,0.0007535795026375283,0.0,0.006028636021100226,0.0,0.0,0.0007535795026375283,0.007535795026375283,0.003014318010550113,0.0007535795026375283,0.0,0.002260738507912585,0.0,0.0,0.002260738507912585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002260738507912585,0.0,0.0,0.006782215523737754,0.002260738507912585,0.0,0.003014318010550113,0.0,0.0,0.0,0.0,0.0,0.0007535795026375283,0.002260738507912585,0.015071590052750565,0.0037678975131876413,0.0,0.0,0.0015071590052750565,0.002260738507912585,0.0,0.0,0.0,0.0,0.0,0.002260738507912585,0.0,0.0,0.0007535795026375283,0.0015071590052750565,0.0007535795026375283,0.0,0.0,0.0,0.002260738507912585,0.002260738507912585,0.0,0.0015071590052750565,0.0,0.0015071590052750565,0.002260738507912585,0.0,0.0,0.003014318010550113,0.0,0.0,0.0015071590052750565,0.0015071590052750565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007535795026375283,0.002260738507912585,0.0,0.0,0.0,0.0,0.0007535795026375283,0.0,0.0,0.0,0.0007535795026375283,0.0,0.0007535795026375283,0.0,0.0,0.0,0.0,0.002260738507912585,0.0,0.0,0.0015071590052750565,0.0015071590052750565,0.0,0.00452147701582517,0.0015071590052750565,0.0037678975131876413,0.0015071590052750565,0.0,0.0,0.0,0.0007535795026375283,0.002260738507912585,0.0,0.0007535795026375283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015071590052750565,0.0007535795026375283,0.0,0.0,0.0,0.0007535795026375283,0.0015071590052750565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015071590052750565,0.0,0.0,0.0,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0,0.0015071590052750565,0.0,0.0,0.0,0.0,0.0,0.002260738507912585,0.0,0.0,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.006782215523737754,0.0,0.0,0.0015071590052750565,0.0015071590052750565,0.0,0.0,0.0,0.0,0.0,0.0007535795026375283,0.0,0.0,0.003014318010550113,0.0,0.0,0.0,0.0,0.0007535795026375283,0.0,0.0007535795026375283,0.0,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0,0.0,0.0,0.0,0.0,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0015071590052750565,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0015071590052750565,0.0015071590052750565,0.0007535795026375283,0.0007535795026375283,0.0037678975131876413,0.002260738507912585,0.0007535795026375283,0.002260738507912585,0.0015071590052750565,0.0007535795026375283,0.0015071590052750565,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0037678975131876413,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0015071590052750565,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.002260738507912585,0.0015071590052750565,0.002260738507912585,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0015071590052750565,0.002260738507912585,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0015071590052750565,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0015071590052750565,0.0015071590052750565,0.0007535795026375283,0.0007535795026375283,0.0015071590052750565,0.002260738507912585,0.0007535795026375283,0.0007535795026375283,0.002260738507912585,0.002260738507912585,0.0007535795026375283,0.0015071590052750565,0.0007535795026375283,0.0007535795026375283,0.0015071590052750565,0.002260738507912585,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0015071590052750565,0.0015071590052750565,0.0007535795026375283,0.0007535795026375283,0.0015071590052750565,0.0007535795026375283,0.0007535795026375283,0.003014318010550113,0.003014318010550113,0.0015071590052750565,0.0015071590052750565,0.0015071590052750565,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.003014318010550113,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0015071590052750565,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.002260738507912585,0.003014318010550113,0.002260738507912585,0.002260738507912585,0.0007535795026375283,0.0015071590052750565,0.0007535795026375283,0.0015071590052750565,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0015071590052750565,0.002260738507912585,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0015071590052750565,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0015071590052750565,0.0015071590052750565,0.0007535795026375283,0.0015071590052750565,0.0007535795026375283,0.0015071590052750565,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0015071590052750565,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0015071590052750565,0.0007535795026375283,0.003014318010550113,0.002260738507912585,0.0015071590052750565,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0015071590052750565,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0007535795026375283,0.0015071590052750565
