화자ID,연령대,NP_우리,NNG_학교,VV_다니,ETD_ㄹ,NNG_때,VA_짓궂,ECE_고,NNG_개구쟁이,ECD_는데,NNG_친구,JX_는,VV_어,ECS_어,VV_때,EFN_어,NNG_초등학교,NNG_중학교,NNG_고등학교,EFN_다,NP_나,NNG_선생님,VV_하,NNG_장난,JX_도,VA_이렇,ECD_게,VV_놀,ETN_기,VV_그리하,VV_아,ECS_아,VV_닿,ECD_니,NNG_라면,VA_좋,VV_그러,ECD_니까,VA_어리,NNG_말씀,JKS_이,NNG_법,ETD_ㄴ,NNB_줄,VV_알,VV_따르,NNG_지금,NNG_아이,JKO_을,VV_보,ECE_면,NNG_생각,VV_듣,ECD_어,NNG_생활,VA_어떻,ECD_어야,VV_되,ECD_ㄹ지,VV_모르,NNG_요즘,JX_은,NNG_애,VA_무섭,NNG_옛날,NNG_그림자,JX_만,VV_밟,ECD_아도,ECE_ㄴ다고,JKO_를,NNG_학창,NNG_시절,VV_보내,VV_그리,NNG_소풍,VV_가,VV_그러잖,ECD_아,VA_재밌,NNG_보물,VV_찾,NNG_장기,NNG_자랑,VA_그렇,NNB_것,NR_하나,ETD_는,NNB_거,VA_같,ECD_던데,NNG_안,NNG_생이,EFN_다고,VV_좋아하,NNG_과목,NP_뭐,NNG_제일,VV_잘하,NNG_여자,EFN_네,NNG_수업,VXV_있,ECD_으니까,JKS_는,NNG_예체능,VV_돌아보,NNG_그때,JKS_가,NNG_진짜,NNG_젤,NNG_나이,VV_먹,EFQ_나,NNG_일,EFI_구나,VV_들,NNG_말,NNG_하려,VV_다그,VV_잊어버리,NNG_교복,VV_입,EFN_잖아,EFQ_는다고,ECD_어도,NNG_신세대,VA_그,ECE_ㄴ데,NNM_교,NNG_복,NNG_비교,VXV_보,ECD_여도,JKG_의,NNG_정서,VV_맞,VV_어울리,ECD_여,NNG_정숙,VV_바르,VV_있,ECD_으면,ECD_려고,JX_나,VV_통틀,EFN_잖아요,JX_을,VV_나,NNG_음악,NNG_얼굴,VA_예쁘,NNG_키,VA_크,EFN_거든,VXV_가지,NNG_합창,NNG_부도,VV_시키,VXV_주,EFN_라고,NNG_날,ECD_지,VV_갖,VV_울,EFQ_던,VV_기억나,ETD_은,NNG_사람,VV_가시,NNM_우리,NNG_선,NNG_삼촌,VV_돌아가시,NNG_제자,NNG_유대,NNG_관계,VV_가지,NNG_무엇,ECE_든지,NNG_간,ECS_다,VA_나쁘,JX_라고,ECD_어서,VV_사귀,NNG_아까,VV_말하,ECE_지만,VV_지나,VV_낳,NNG_추억,ECE_면서,VA_친하,VV_가르치,NNG_다정,NNG_고,NNG_사회,VV_나오,JX_이나,NNG_마음,NNG_변화,VA_다르,VV_느껴지,NNB_수,VV_얽매이,VXV_말,ECD_아야,VV_갈,VV_붙잡,VV_말,VV_오,NNG_막지,NNG_부유,NNG_검소,NNG_학생,VA_없,ECD_기에,NP_내,EFN_니라,NNG_갖가지,VA_맛있,NNG_도시락,NNG_반찬,VV_잘살,ECS_는지,VV_못살,VV_표나,NNG_정도,NNG_계란,NNG_프라이,NNG_멸치,EFN_지,VA_메마르,VV_살,VA_편하,VXV_지,NNG_핸드폰,NNG_초등,ETD_라는,NP_어디,VV_찾아가,EFN_야지,NNG_편지,VV_쓰,NNG_수학여행,NNG_기억,VV_남,NNG_김밥,VV_싸,VV_버리,NP_그것,ECD_라면,NNG_남,VV_다르,NNG_내가,NNG_이상,NNG_자존심,NNG_세서,NNG_질투,VA_많,ECD_아서,NNG_바보짓,EFN_야,NNG_지각,NNG_한번,NNG_숙제,VV_내,NNG_다음,NNG_정확,VXV_않,VV_치,NNG_구들,NNG_속,VV_지내,JKO_한테,VV_이쁘,ETN_ㅁ,VV_받,ECD_으려고,NNG_나름,VA_이쁘,NNG_짓,NNG_성격,VV_말르,NNG_건,VV_혼나,ECD_ㄹ까,NNG_범,VV_아이,VV_무서워하,VV_골,VV_지키,NNG_노력,VV_잘못되,NNG_매,NNG_폭력,ECD_라,VV_않,NNG_훈계,VV_받아들이,VV_스치,ECD_라고,NNG_신고,NNG_큰일,ECS_지,NNG_버스,NNG_대절,NNG_외국,NNG_근방,VV_걷,NNG_지방,NNG_산,NNB_데,JX_부터,NNG_도,NNG_구경,NP_이것,VV_느끼,NNG_행복,VV_쌓이,NNG_아우,NNG_수학,NNG_시간,NNG_수,NNG_약해,NNG_날짜,VV_붙,NNG_번호,JX_대로,VV_걸리,NNG_다행,NNG_진땀,VV_흘리,VV_풀,NNG_가정,NNG_완전,NNG_걸,NNG_하나,ECD_느라고,NNG_고생,VV_보이,VV_친하,NNG_할애,NNG_웃음,JX_를,NNG_연락,NNG_느낌,NNB_번,ECD_다가,VV_아니,NNG_무릎,NNG_아래,NNG_치마,NNG_스커트,NNG_길이,NNG_해,NNG_위,VV_올라가,VA_길,NNG_허벅지,JX_까지,VV_자르,NNG_몸,NNG_타이트,NNG_모습,VA_답,EFN_어야지,NNG_한때,JKS_라서,NNG_코르셋,VA_짧,VV_당하,NP_자기,VV_비롯되,NNG_탓,VV_입히,VV_노,EFN_아야지,NNG_옷,VV_만들,NNG_의식,NNG_비행,NNG_청소년,ECD_은데,VV_싫어하,NNG_터치,VA_어렵,NNG_체육,NNG_터프,NNG_담임,NNG_졸업,NNG_얼마,VA_젊,NNG_병,NNG_나중,NP_그거,NNG_소식,ETD_을,VA_아프,NNG_아기,NR_30,NNM_대,NNG_후반,NR_40,NNG_안쪽,VA_안타깝,VXA_싶,NNG_애타,VA_속상하,NNG_나의,VA_쉽,NNG_얘기,NNG_구속,VV_끝나,VV_기다리,NNG_한참,NNG_나도,NNG_은,VXV_버리,JX_야,NNG_통화,VV_만나,NNG_목사,NNG_이미지,NNG_매치,ECD_서,NNG_음,NNG_밥,NNG_서울,NNG_전화,VV_그,NNG_동등,NP_저,NNG_비위,VV_맞추,VA_반갑,NNB_치,NNG_야간,NNG_자율,NNG_학습,VV_도망가,VV_가라,NNG_자습,NNG_자기,NNG_구,VA_멀,NNG_사정,VV_앉히,VXV_놓,NNG_부하,VV_싫,NNG_추세,NNG_공부,ECE_든,NNG_답,NNG_시고,NNG_책,VV_피,VV_엎어지,NNG_점심시간,NNG_아침,VA_싸,NNG_급식,NNG_전,VV_저,NNG_의자,NNG_끝,VV_모이,VV_까,NNG_매점,NNG_빵,NNG_군것질,NNG_거리,NNG_사서,VA_쪼끄맣,VV_깔깔대,VV_웃,JX_든지,VV_돌이키,NNM_것,VV_들이,EFO_우,NNG_습,NNG_화젯거리,NNG_막,NNG_삼삼오오,VV_수군대,VA_조그맣,VV_상처받,NNG_소녀,NP_그,NNG_정,NNG_도로,VA_깊,NNG_우정,VA_어쩧,ECD_ㄴ지,NNG_개인주의,NNG_배,VV_타,NNG_배가,NNG_돈,NNG_내서,NNG_지하,NNG_화물칸,VV_얻,NNG_멀미,NNG_기절,VV_앉,NNG_바다,VV_뜨,VV_떠가,NNG_사춘기,VV_낫,VA_힘들
SD2400222,50대,0.01021566401816118,0.019296254256526674,0.012485811577752554,0.012485811577752554,0.02043132803632236,0.0011350737797956867,0.053348467650397274,0.0011350737797956867,0.02043132803632236,0.014755959137343927,0.018161180476730987,0.0022701475595913734,0.01362088535754824,0.0011350737797956867,0.00681044267877412,0.00340522133938706,0.00340522133938706,0.00340522133938706,0.0022701475595913734,0.004540295119182747,0.011350737797956867,0.028376844494892167,0.0022701475595913734,0.02383654937570942,0.01362088535754824,0.02043132803632236,0.0011350737797956867,0.0056753688989784334,0.01362088535754824,0.0022701475595913734,0.009080590238365494,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.011350737797956867,0.01362088535754824,0.01362088535754824,0.0022701475595913734,0.0011350737797956867,0.018161180476730987,0.0011350737797956867,0.02724177071509648,0.0022701475595913734,0.00340522133938706,0.0011350737797956867,0.009080590238365494,0.0022701475595913734,0.012485811577752554,0.00681044267877412,0.011350737797956867,0.007945516458569807,0.0022701475595913734,0.007945516458569807,0.00340522133938706,0.0022701475595913734,0.00340522133938706,0.00681044267877412,0.0011350737797956867,0.00340522133938706,0.0022701475595913734,0.009080590238365494,0.004540295119182747,0.0011350737797956867,0.00681044267877412,0.0011350737797956867,0.004540295119182747,0.0011350737797956867,0.0022701475595913734,0.0011350737797956867,0.00340522133938706,0.004540295119182747,0.004540295119182747,0.0011350737797956867,0.0022701475595913734,0.0011350737797956867,0.004540295119182747,0.0011350737797956867,0.01021566401816118,0.0022701475595913734,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.004540295119182747,0.015891032917139614,0.0022701475595913734,0.011350737797956867,0.0056753688989784334,0.011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.00681044267877412,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0022701475595913734,0.0011350737797956867,0.00340522133938706,0.0011350737797956867,0.0011350737797956867,0.0022701475595913734,0.0022701475595913734,0.0011350737797956867,0.0011350737797956867,0.00340522133938706,0.011350737797956867,0.0011350737797956867,0.0056753688989784334,0.0011350737797956867,0.00340522133938706,0.0022701475595913734,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.009080590238365494,0.00340522133938706,0.004540295119182747,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0022701475595913734,0.004540295119182747,0.0011350737797956867,0.0011350737797956867,0.0022701475595913734,0.00681044267877412,0.004540295119182747,0.004540295119182747,0.0022701475595913734,0.00340522133938706,0.0011350737797956867,0.00340522133938706,0.0011350737797956867,0.0011350737797956867,0.014755959137343927,0.0011350737797956867,0.0011350737797956867,0.004540295119182747,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.004540295119182747,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0022701475595913734,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.00340522133938706,0.0022701475595913734,0.0011350737797956867,0.004540295119182747,0.0022701475595913734,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.01021566401816118,0.004540295119182747,0.0011350737797956867,0.0022701475595913734,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.00340522133938706,0.0022701475595913734,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0022701475595913734,0.0022701475595913734,0.0022701475595913734,0.0011350737797956867,0.0011350737797956867,0.00681044267877412,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0022701475595913734,0.0022701475595913734,0.0011350737797956867,0.0022701475595913734,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0022701475595913734,0.0011350737797956867,0.0022701475595913734,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0022701475595913734,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0022701475595913734,0.0011350737797956867,0.0011350737797956867,0.004540295119182747,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0022701475595913734,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0022701475595913734,0.0022701475595913734,0.0011350737797956867,0.0022701475595913734,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0022701475595913734,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0011350737797956867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400223,50대,0.006001500375093774,0.00450112528132033,0.0037509377344336083,0.00450112528132033,0.008252063015753939,0.0007501875468867217,0.06751687921980495,0.0,0.015003750937734433,0.014253563390847712,0.02250562640660165,0.007501875468867217,0.025506376594148537,0.0,0.006001500375093774,0.0007501875468867217,0.0,0.0,0.0,0.00900225056264066,0.015753938484621154,0.02250562640660165,0.0,0.02175543885971493,0.0007501875468867217,0.014253563390847712,0.0007501875468867217,0.00450112528132033,0.005251312828207052,0.0007501875468867217,0.006751687921980495,0.0,0.0007501875468867217,0.0,0.006751687921980495,0.0037509377344336083,0.00450112528132033,0.0007501875468867217,0.0,0.030007501875468866,0.0,0.025506376594148537,0.0007501875468867217,0.002250562640660165,0.0,0.00450112528132033,0.0,0.012753188297074268,0.005251312828207052,0.012003000750187547,0.00900225056264066,0.002250562640660165,0.0037509377344336083,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.005251312828207052,0.0,0.0015003750937734434,0.007501875468867217,0.015003750937734433,0.01350337584396099,0.0,0.0,0.0,0.0007501875468867217,0.0,0.0,0.0007501875468867217,0.00900225056264066,0.003000750187546887,0.003000750187546887,0.0,0.0007501875468867217,0.0,0.008252063015753939,0.0,0.012753188297074268,0.0015003750937734434,0.0,0.0,0.0,0.0,0.006751687921980495,0.010502625656414103,0.0,0.012753188297074268,0.008252063015753939,0.009752438109527382,0.0,0.0007501875468867217,0.002250562640660165,0.003000750187546887,0.0015003750937734434,0.0,0.006001500375093774,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0,0.0015003750937734434,0.0037509377344336083,0.0007501875468867217,0.0007501875468867217,0.0,0.0,0.0037509377344336083,0.006001500375093774,0.0007501875468867217,0.0,0.0015003750937734434,0.003000750187546887,0.0007501875468867217,0.003000750187546887,0.0,0.002250562640660165,0.0007501875468867217,0.0,0.0,0.0,0.00450112528132033,0.0037509377344336083,0.003000750187546887,0.0,0.0007501875468867217,0.0,0.0007501875468867217,0.002250562640660165,0.0,0.0,0.0007501875468867217,0.002250562640660165,0.0,0.0007501875468867217,0.0,0.0007501875468867217,0.0,0.0015003750937734434,0.0,0.0,0.006001500375093774,0.003000750187546887,0.00450112528132033,0.0,0.0,0.0,0.0,0.003000750187546887,0.0,0.0,0.0007501875468867217,0.0,0.0007501875468867217,0.0,0.00450112528132033,0.0,0.0,0.0015003750937734434,0.002250562640660165,0.002250562640660165,0.0007501875468867217,0.009752438109527382,0.0015003750937734434,0.0007501875468867217,0.0,0.0,0.0037509377344336083,0.0007501875468867217,0.0,0.0,0.0,0.0,0.0015003750937734434,0.0,0.0,0.0,0.00450112528132033,0.0,0.0,0.0,0.002250562640660165,0.0,0.0007501875468867217,0.00900225056264066,0.003000750187546887,0.0,0.0,0.003000750187546887,0.0,0.0,0.0007501875468867217,0.0015003750937734434,0.0007501875468867217,0.0,0.0,0.0007501875468867217,0.0,0.002250562640660165,0.0007501875468867217,0.0007501875468867217,0.0,0.0007501875468867217,0.0007501875468867217,0.0,0.0,0.0,0.0,0.0007501875468867217,0.0,0.0,0.00450112528132033,0.0,0.0,0.0,0.0037509377344336083,0.002250562640660165,0.0,0.0,0.0,0.0,0.0,0.0015003750937734434,0.0,0.0,0.003000750187546887,0.0,0.0,0.0007501875468867217,0.0,0.0,0.0,0.0,0.0,0.0007501875468867217,0.0,0.0015003750937734434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007501875468867217,0.0007501875468867217,0.0037509377344336083,0.0,0.0,0.0,0.0007501875468867217,0.0,0.006001500375093774,0.0007501875468867217,0.0,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.002250562640660165,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0015003750937734434,0.003000750187546887,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0015003750937734434,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.002250562640660165,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.002250562640660165,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.00450112528132033,0.0007501875468867217,0.0015003750937734434,0.0015003750937734434,0.0015003750937734434,0.002250562640660165,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0015003750937734434,0.002250562640660165,0.002250562640660165,0.002250562640660165,0.0007501875468867217,0.0007501875468867217,0.0015003750937734434,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.002250562640660165,0.0015003750937734434,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.002250562640660165,0.005251312828207052,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0015003750937734434,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.00450112528132033,0.0015003750937734434,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.00450112528132033,0.002250562640660165,0.0015003750937734434,0.0007501875468867217,0.003000750187546887,0.0015003750937734434,0.0007501875468867217,0.0007501875468867217,0.0015003750937734434,0.0007501875468867217,0.0007501875468867217,0.002250562640660165,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0015003750937734434,0.0007501875468867217,0.0015003750937734434,0.0007501875468867217,0.002250562640660165,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0015003750937734434,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.003000750187546887,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0015003750937734434,0.0007501875468867217,0.0007501875468867217,0.002250562640660165,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.005251312828207052,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0015003750937734434,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0015003750937734434,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0015003750937734434,0.003000750187546887,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0015003750937734434,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0015003750937734434,0.0007501875468867217,0.002250562640660165,0.0015003750937734434,0.0015003750937734434,0.0015003750937734434,0.0015003750937734434,0.0007501875468867217,0.0007501875468867217,0.0015003750937734434,0.0015003750937734434,0.0007501875468867217,0.0007501875468867217,0.0015003750937734434,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0015003750937734434,0.002250562640660165,0.0015003750937734434,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0015003750937734434,0.0015003750937734434,0.0007501875468867217,0.0007501875468867217,0.0015003750937734434,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0015003750937734434,0.0015003750937734434,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0015003750937734434,0.0007501875468867217,0.0007501875468867217,0.0015003750937734434,0.0007501875468867217,0.0007501875468867217,0.0015003750937734434,0.0007501875468867217,0.0015003750937734434,0.0007501875468867217,0.0015003750937734434,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.002250562640660165,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0015003750937734434,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0015003750937734434,0.0015003750937734434,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.002250562640660165,0.002250562640660165,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217
