화자ID,연령대,VV_아,ECS_아,NNG_요즘,NNG_집이,NP_우리,NNG_집,JKS_이,VV_오래되,EFN_잖아,VV_그리하,ECD_여,VXV_가지,ECE_고,NNG_예전,JX_는,NNG_인테리어,VV_하,VV_들어오,ECD_는데,NNG_지금,NR_10,NNM_년,VV_지나가,ECD_니,VV_되,EFN_어,ECD_니까,VV_어,ECS_어,NNG_상태,JKS_가,NNB_가지,NNG_주방,JX_도,VA_그렇,NNG_싱크대,NNB_쪽,VV_망가지,ETD_는,VV_그러,NNG_처음,NNG_대충,JX_은,NP_이것,NNG_인제,NNG_연도,NNG_수가,VV_달라지,NNG_트렌드,VA_밝,VV_이러,ETD_ㄴ,NNB_것,JKS_은,NP_나,VA_어둡,NNG_디자인,NNG_인,VV_그,ECD_어야,VV_살,ECD_아야,ECE_나,NNG_진짜,VV_있,NNG_고치기,VA_힘들,EFN_죠,NP_이거,JKO_를,NNG_이사,VV_갈,VA_좋,ETD_은,NNG_방법,VA_길,NNG_일단,NNG_청소,ECE_면서,NNG_관심,NNB_거,VA_편하,ECD_게,NNG_셀프,ETD_ㄹ,NNB_수,VV_그렇,JX_만,VV_보,VXV_있,EFN_거든,NP_너,NNG_때,NNG_나도,ETD_을,NNB_때,VV_우리,NNG_아파트,NP_너희,VA_오래되,JX_야,NR_30,NNG_가까이,NNG_리모델링,ETD_ㄴ다는,NNG_얘기,VV_고치,VXA_싶,NNG_비용,NNG_제일,VV_들,NNG_바깥,NNG_베란다,NNG_새시,ECD_지,NP_거기,NP_뭐,NNG_종류,EFN_라고,VV_에,ECD_ㄹ지,NP_어디,JKO_을,NR_1000,NNG_단,NNG_평수,JX_마다,VA_다르,VV_알아보,VV_이,NNG_단열도,NNG_문제,NNG_단열,NNG_요,VA_같,ECD_아선,NNG_여름,NNG_문,VV_열,ECD_어,VV_놓,NNG_방충,NNG_막,NNG_약간,NNG_틈,VV_벌어지,NNG_곳,ECE_ㄴ데,VXV_않,NNG_소음,VA_크,VA_쉽,VV_않,ECD_아,VV_가,ETN_기,JKS_는,NNB_데,NNG_새집,VV_자,NNG_엄두,VV_나,VA_어떻,NNG_계획,VV_질리,VV_넘어가,NP_이,NNG_지,VV_오,NNG_전,VA_많,ECD_으니까,ECE_면,VV_스,NNG_내가,NNG_화분,VV_키우,NNG_옛날,NNG_좀,NNG_작,NNG_중간,NNG_테라,VA_이렇,NNG_이제,NNG_모양,NNG_효과,VA_괜찮,VV_쭐,NNG_수,VV_조,ECD_려,NNG_금액,NNG_식물,VV_말,NP_그,VA_예쁘,VV_나오,EFN_더라,VA_하얗,NNG_색,NNG_색상,NNM_개,VXV_놓,ECD_어도,NNG_환경,VV_틀리,NNG_고,VV_싸,NNG_그전,NNG_애,VV_어리,VXV_주,NNG_나이,VA_귀찮,NR_1,NNM_주일,NR_2,NNM_번,NNB_식,NNG_먼지,ECD_려고,NNG_환기,NNG_위주,NNG_세제,VV_쓰,NNG_처,NNG_시중,NNG_마트,VV_팔,VV_사,NNG_베이,NNG_킹,NNG_소다,NNG_구연산,NNG_과,NNG_최근,NP_그거,NNG_이용,VV_가지,NNG_식초,JX_나,VV_섞,NNG_설거지,NNG_빨래,VA_희,NNG_양말,VV_신,NNG_하얀색,NNG_신어,JX_요,VV_담그,ECD_어서,ECD_다가,VV_그리,NNG_욕조,NNG_물때,VV_끼,NNG_그때,NNG_샤워,NNG_락,VV_슬,NNG_냄새,VA_독하,NP_그것,NNG_천연,ECE_다지만,ECD_여도,NNG_독,NNG_화학,VA_낫,EFN_다,NNG_냉장고,NNG_한참,VV_꽂히,ECD_은데,VXV_지,NP_고거,VXV_대,NNG_실리콘,JKG_의,NNG_곰팡이,JX_이나,NNG_화장실,VV_걸,NNG_독해,NNG_희석,NNG_칫솔,VV_묻히,NNG_부분,NNG_전체,NNG_지독,ECD_기에,NNG_순간,NNG_제거,NP_저기,NNM_우리,NNG_가전,NNG_청소기,NNG_하나,NNG_산,VV_거하,NNG_포크,NNG_그다음,VA_그,NNG_음,NNB_중,NNG_생각,JX_라고,NNG_삼성,NNG_오늘,NNG_한번,VXV_보,NNG_은,NNG_봉투,VV_버리,EFQ_냐,VV_마시,VV_내리,VV_비어지,NNM_건,NNG_용품,NNG_추천,NNG_청,NNG_소,NNG_유리창,NNG_관건,EFN_야,NNG_안의,VV_닦,NNG_외부,NNG_업체,VV_맡기,NNG_유리,NNG_자석,NNG_기계,VV_보이,NNG_전문가,VV_갖,VV_다니,NNG_홈,NNG_쇼핑,EFN_다고,EFQ_ㄹ까,NNG_창문,VV_깨끗하,VV_거르,ECD_아도,NNG_느낌,VA_없,VA_고렇,EFN_지,ECE_지만,VV_참,ECE_고는,NNG_안,NNG_삼박자,NNG_중요,NNG_정리,NNG_정돈,NNG_물건,NR_20,ECS_다,NNG_우드,NNG_톤,VV_맞추,NNG_가구,VV_맞,NNG_만약,VV_바꾸,ECE_으면서,NNG_바꾸기,NNG_내고,VV_모르,NNG_몰딩,JX_을,NNG_싹,NNG_도배,NNG_장판,VV_깔,NNG_수리,VV_아니,ECD_아서,NNG_텔레비전,VV_잘되,NNG_집들이,NP_그쪽,VA_저렇,ECE_려면,NNG_돈,ECD_ㄹ까,NNG_견적,VV_뽑,NNG_인건비,VV_오르,EFQ_던,VV_다르,VV_올라가,ECD_서,NNG_얼마,VV_잡,VV_몰르,NNG_한데,VA_새롭,VV_비우,NNG_새,NNG_목적,NNG_결혼,VV_들여놓,NNG_티,VV_날,NNG_테두리,NNG_마음,NNG_커튼,NNG_거만,ECS_는지,NNG_기타,NNB_등등,NNG_인기,NNG_무엇,ECD_ㄴ지,VV_알,ECD_으면,EFQ_ㄹ래,NNG_어우,NNG_강아지,ECS_ㄴ가,NNG_난해,NNG_봄맞이,NNG_대청소,NNG_손,VV_대,VV_내,VA_요렇,NNG_후드,JX_부터,VV_시작하,VV_낳,NNG_배치도,JX_대로,NP_누군가,NNG_옆,VV_도와주,NNG_신랑,VA_바쁘,NNG_혼자,NNG_하기,VV_나누,NP_내,NNG_성격,NNG_시간,NNG_날짜,VV_힘들,ECD_ㄹ수록,NP_이쪽,NNG_목표,NNG_주변,NNG_사람,NNG_노하우,VV_배우,NNG_기본적,NNG_공간,NNG_대부분,NNG_특수,VV_만들,VXV_나,NNG_나중,VV_해보,NNG_도전,NNG_시,NNG_건조,NNG_비,NNG_장마철,VV_빼,VA_고맙,NNG_팁,EFN_네,NNG_경우,NNG_쪽,NNG_걸,NNG_엘,NNG_올인원,NNG_고민,NNM_도,VA_무겁,ETD_다는,NNG_말,VA_가볍,VV_사기,VV_빨아들이,NNG_화력,EFN_라,ECD_여야,NNG_흡입력,NNG_이,VA_작,VA_약하,EFN_ㄹ걸,NNG_약,NNG_후회,NNG_무선,ECD_라서,NNG_쓰기,NNG_아까,NNG_불편,NNB_바,NNB_야,NNG_나머지,VV_호,ETN_ㅁ,NNG_틈새,NNG_데는,NNG_안쪽,NNG_바깥쪽,NNG_위험,NNG_저층,NNG_상관,NNG_고층,NR_14,NNG_층,VA_없잖,VV_붙이,NNG_자동,NNG_양면,NNG_연예인,NNG_누,VV_저,NP_자기,VV_닦이,NNG_평소,ECD_으려,NNG_면,ECD_고서,NNG_비가,NNG_소나기,VV_치,EFQ_을까,NNG_보,NNG_진,NNG_장담,NNG_창틀,NNG_창,NNG_틀,VV_집어넣,NNG_액면,VV_믿,NNG_해보,NNG_리,NNG_뷰,NR_100,NNG_프로,VV_듣,VV_채우,VV_넣,NNG_짐,NNG_필요,NNG_자리,NNG_내서,EFN_어야지
SD2400423,50대,0.0014545454545454545,0.006545454545454545,0.004363636363636364,0.0014545454545454545,0.0036363636363636364,0.006545454545454545,0.024727272727272726,0.004363636363636364,0.01090909090909091,0.004363636363636364,0.002909090909090909,0.008727272727272728,0.03636363636363636,0.0036363636363636364,0.024,0.004363636363636364,0.03490909090909091,0.002909090909090909,0.016727272727272726,0.005090909090909091,0.0036363636363636364,0.004363636363636364,0.0014545454545454545,0.0014545454545454545,0.006545454545454545,0.002909090909090909,0.019636363636363636,0.0036363636363636364,0.017454545454545455,0.004363636363636364,0.015272727272727273,0.0007272727272727272,0.0007272727272727272,0.02690909090909091,0.005818181818181818,0.0007272727272727272,0.002181818181818182,0.0007272727272727272,0.020363636363636365,0.01309090909090909,0.0036363636363636364,0.0014545454545454545,0.008727272727272728,0.007272727272727273,0.0014545454545454545,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.002181818181818182,0.0007272727272727272,0.002181818181818182,0.02690909090909091,0.015272727272727273,0.0007272727272727272,0.006545454545454545,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.009454545454545455,0.0036363636363636364,0.002181818181818182,0.0007272727272727272,0.0014545454545454545,0.002181818181818182,0.01818181818181818,0.0007272727272727272,0.002181818181818182,0.0007272727272727272,0.0007272727272727272,0.008,0.002181818181818182,0.0007272727272727272,0.007272727272727273,0.01090909090909091,0.0014545454545454545,0.0007272727272727272,0.002181818181818182,0.006545454545454545,0.005818181818181818,0.0014545454545454545,0.02181818181818182,0.0007272727272727272,0.012363636363636363,0.0007272727272727272,0.010181818181818183,0.002909090909090909,0.0007272727272727272,0.0014545454545454545,0.007272727272727273,0.0007272727272727272,0.0007272727272727272,0.002909090909090909,0.008727272727272728,0.002909090909090909,0.0036363636363636364,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.002181818181818182,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0014545454545454545,0.002181818181818182,0.0014545454545454545,0.002909090909090909,0.0014545454545454545,0.002909090909090909,0.0014545454545454545,0.004363636363636364,0.002909090909090909,0.002181818181818182,0.010181818181818183,0.0007272727272727272,0.005818181818181818,0.0007272727272727272,0.0007272727272727272,0.0014545454545454545,0.007272727272727273,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0014545454545454545,0.0014545454545454545,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.01090909090909091,0.0007272727272727272,0.0014545454545454545,0.0007272727272727272,0.0007272727272727272,0.0036363636363636364,0.002181818181818182,0.0007272727272727272,0.0014545454545454545,0.002181818181818182,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0036363636363636364,0.002181818181818182,0.0007272727272727272,0.002181818181818182,0.0007272727272727272,0.0007272727272727272,0.006545454545454545,0.002181818181818182,0.009454545454545455,0.007272727272727273,0.0036363636363636364,0.0007272727272727272,0.0007272727272727272,0.0014545454545454545,0.002181818181818182,0.002181818181818182,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0014545454545454545,0.0007272727272727272,0.002181818181818182,0.0007272727272727272,0.002181818181818182,0.007272727272727273,0.0007272727272727272,0.002181818181818182,0.005090909090909091,0.002181818181818182,0.0007272727272727272,0.0014545454545454545,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0036363636363636364,0.0014545454545454545,0.0007272727272727272,0.0014545454545454545,0.0036363636363636364,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0014545454545454545,0.002909090909090909,0.0007272727272727272,0.004363636363636364,0.002181818181818182,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0014545454545454545,0.0014545454545454545,0.0007272727272727272,0.0007272727272727272,0.0014545454545454545,0.0007272727272727272,0.0007272727272727272,0.002909090909090909,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0014545454545454545,0.002909090909090909,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0036363636363636364,0.0014545454545454545,0.0007272727272727272,0.0007272727272727272,0.002909090909090909,0.008,0.0007272727272727272,0.0014545454545454545,0.0007272727272727272,0.0007272727272727272,0.0014545454545454545,0.0007272727272727272,0.0007272727272727272,0.004363636363636364,0.0007272727272727272,0.004363636363636364,0.0007272727272727272,0.004363636363636364,0.004363636363636364,0.0007272727272727272,0.0014545454545454545,0.002181818181818182,0.0014545454545454545,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.002181818181818182,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0014545454545454545,0.0014545454545454545,0.0007272727272727272,0.0014545454545454545,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0036363636363636364,0.0007272727272727272,0.002909090909090909,0.002909090909090909,0.0014545454545454545,0.0007272727272727272,0.0007272727272727272,0.002181818181818182,0.0007272727272727272,0.0014545454545454545,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0014545454545454545,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.002181818181818182,0.0007272727272727272,0.0014545454545454545,0.0007272727272727272,0.002181818181818182,0.0007272727272727272,0.0007272727272727272,0.0014545454545454545,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0014545454545454545,0.0014545454545454545,0.0007272727272727272,0.0014545454545454545,0.0014545454545454545,0.0007272727272727272,0.0036363636363636364,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.002181818181818182,0.0007272727272727272,0.0014545454545454545,0.0014545454545454545,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0014545454545454545,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0014545454545454545,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0014545454545454545,0.0007272727272727272,0.0007272727272727272,0.0014545454545454545,0.0014545454545454545,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0014545454545454545,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0014545454545454545,0.0007272727272727272,0.0007272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400424,50대,0.002028397565922921,0.0067613252197430695,0.004732927653820149,0.0,0.002028397565922921,0.005409060175794456,0.0196078431372549,0.0033806626098715348,0.0033806626098715348,0.000676132521974307,0.0,0.0033806626098715348,0.05273833671399594,0.000676132521974307,0.016227180527383367,0.0033806626098715348,0.032454361054766734,0.001352265043948614,0.018931710615280595,0.0033806626098715348,0.0,0.000676132521974307,0.0,0.0,0.020960108181203516,0.001352265043948614,0.014874915483434753,0.000676132521974307,0.012170385395537525,0.0,0.016903313049357674,0.0,0.000676132521974307,0.01757944557133198,0.005409060175794456,0.001352265043948614,0.0,0.000676132521974307,0.018255578093306288,0.00878972278566599,0.001352265043948614,0.0,0.012170385395537525,0.002028397565922921,0.0,0.0,0.0,0.0,0.001352265043948614,0.0,0.001352265043948614,0.01757944557133198,0.014198782961460446,0.0,0.0074374577417173765,0.000676132521974307,0.0,0.0,0.002704530087897228,0.00878972278566599,0.002028397565922921,0.004732927653820149,0.001352265043948614,0.0,0.010818120351588911,0.000676132521974307,0.000676132521974307,0.0,0.0,0.013522650439486139,0.0033806626098715348,0.001352265043948614,0.002704530087897228,0.004056795131845842,0.0,0.0,0.004732927653820149,0.006085192697768763,0.001352265043948614,0.002704530087897228,0.016227180527383367,0.000676132521974307,0.018255578093306288,0.0,0.0074374577417173765,0.005409060175794456,0.0,0.000676132521974307,0.012846517917511832,0.0067613252197430695,0.001352265043948614,0.002028397565922921,0.002028397565922921,0.0033806626098715348,0.005409060175794456,0.0,0.0,0.0,0.0,0.0,0.001352265043948614,0.0,0.0,0.0,0.0,0.002028397565922921,0.000676132521974307,0.0067613252197430695,0.0,0.0,0.0033806626098715348,0.000676132521974307,0.000676132521974307,0.0,0.004732927653820149,0.002704530087897228,0.012170385395537525,0.0,0.004056795131845842,0.000676132521974307,0.0033806626098715348,0.002028397565922921,0.016227180527383367,0.0,0.0,0.0,0.0,0.000676132521974307,0.0,0.0,0.0,0.0,0.0,0.0,0.006085192697768763,0.0,0.000676132521974307,0.0,0.000676132521974307,0.004056795131845842,0.000676132521974307,0.0,0.0,0.000676132521974307,0.0,0.0,0.0,0.0,0.0033806626098715348,0.0,0.001352265043948614,0.001352265043948614,0.001352265043948614,0.006085192697768763,0.0067613252197430695,0.008113590263691683,0.004732927653820149,0.002704530087897228,0.0,0.0,0.002028397565922921,0.000676132521974307,0.002704530087897228,0.000676132521974307,0.0,0.0,0.0,0.000676132521974307,0.002028397565922921,0.0,0.002704530087897228,0.000676132521974307,0.009465855307640297,0.0,0.002704530087897228,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.0,0.0,0.0,0.0,0.0067613252197430695,0.006085192697768763,0.0,0.0,0.000676132521974307,0.0,0.0,0.0,0.001352265043948614,0.0,0.0,0.000676132521974307,0.002704530087897228,0.0,0.001352265043948614,0.0,0.0,0.0,0.0,0.0,0.000676132521974307,0.001352265043948614,0.0,0.0,0.0,0.0,0.0,0.001352265043948614,0.000676132521974307,0.001352265043948614,0.0,0.0,0.004732927653820149,0.0,0.0,0.001352265043948614,0.0,0.0,0.002028397565922921,0.0,0.0,0.000676132521974307,0.004732927653820149,0.0,0.0,0.0,0.0,0.0033806626098715348,0.0,0.0,0.0,0.0,0.0,0.0,0.004732927653820149,0.0,0.002704530087897228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000676132521974307,0.0,0.0,0.0,0.009465855307640297,0.001352265043948614,0.002704530087897228,0.0,0.0,0.000676132521974307,0.001352265043948614,0.0,0.0,0.0,0.0,0.0,0.0033806626098715348,0.0,0.0,0.0,0.0,0.0,0.0,0.000676132521974307,0.0,0.0,0.000676132521974307,0.005409060175794456,0.0,0.0,0.0,0.0,0.002028397565922921,0.001352265043948614,0.002704530087897228,0.002028397565922921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000676132521974307,0.0,0.0,0.0,0.0,0.005409060175794456,0.001352265043948614,0.001352265043948614,0.0,0.0,0.0,0.001352265043948614,0.002028397565922921,0.0,0.0,0.004056795131845842,0.0,0.000676132521974307,0.0,0.002704530087897228,0.0074374577417173765,0.002028397565922921,0.0,0.002028397565922921,0.0,0.0,0.0,0.0,0.0,0.000676132521974307,0.0,0.0,0.0,0.0033806626098715348,0.0,0.000676132521974307,0.0,0.0074374577417173765,0.0,0.0,0.0,0.0,0.0,0.0,0.000676132521974307,0.001352265043948614,0.002704530087897228,0.0,0.000676132521974307,0.001352265043948614,0.000676132521974307,0.0,0.001352265043948614,0.000676132521974307,0.0,0.000676132521974307,0.0,0.0033806626098715348,0.0,0.0,0.002704530087897228,0.0,0.001352265043948614,0.000676132521974307,0.0,0.0,0.002704530087897228,0.0,0.0,0.000676132521974307,0.0074374577417173765,0.000676132521974307,0.001352265043948614,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.001352265043948614,0.005409060175794456,0.000676132521974307,0.001352265043948614,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.001352265043948614,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.001352265043948614,0.005409060175794456,0.0067613252197430695,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.001352265043948614,0.000676132521974307,0.0033806626098715348,0.000676132521974307,0.002028397565922921,0.002704530087897228,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.001352265043948614,0.002028397565922921,0.000676132521974307,0.001352265043948614,0.004056795131845842,0.001352265043948614,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.001352265043948614,0.000676132521974307,0.000676132521974307,0.002704530087897228,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.001352265043948614,0.002028397565922921,0.001352265043948614,0.000676132521974307,0.000676132521974307,0.002028397565922921,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.001352265043948614,0.001352265043948614,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.002028397565922921,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.001352265043948614,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.002028397565922921,0.000676132521974307,0.001352265043948614,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.002028397565922921,0.002028397565922921,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.002028397565922921,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.002028397565922921,0.000676132521974307,0.001352265043948614,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.001352265043948614,0.001352265043948614,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.001352265043948614,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.001352265043948614,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.001352265043948614,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.001352265043948614,0.001352265043948614,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.001352265043948614,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.001352265043948614,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.000676132521974307,0.001352265043948614,0.001352265043948614,0.002028397565922921,0.002028397565922921,0.000676132521974307,0.000676132521974307,0.000676132521974307
