화자ID,연령대,NNG_와이프,NNG_은,VV_알,ECD_게,VV_되,ETD_ㄴ,NNG_거지,NP_나,JX_는,NP_그,NP_뭐,VV_어,ECS_어,VV_쫓아다니,NNG_여자,JKS_가,VA_많,EFN_지,VV_하,NR_20,NNM_명,NNG_정도,JKO_를,VV_사귀,ECE_고,VV_까이,VV_그러,ECD_다가,NNG_집,NNG_결혼,ECD_라,NNG_고,VV_보,ECD_니까,EFN_라,ECD_ㄹ까,NP_내,NNG_이상형,JKG_의,NNB_것,JX_도,NNG_이제,ECE_면,ECS_다,NNG_라,NNG_생각,JKO_을,VV_갖,NNG_우연,ECD_지,VXV_않,ECD_어서,NNG_강,NNG_대시,JX_까지,NNB_케이,VV_스,NP_너,NNG_연애,NNG_기간,JKS_이,EFN_어,VV_싸우,ECS_ㄴ다,VV_아,ECS_아,NNG_트러블,VV_생기,ETD_는,NNB_거,VA_크,NNM_건,VV_없,NNG_약간,NNG_경제적,NNG_면,NNB_내,NNG_예,VV_듣,NNG_요거,VV_사,ECD_아야,NNG_말자,VV_대하,NNG_외,ETD_ㄹ,VXA_만하,JX_은,VA_없,VA_같,ECD_아,NNG_최근,NNG_경우,VV_있,ECD_어,VA_젊,ETD_은,NNG_애,NNG_어린애,VV_만나,VV_까,NNB_치,NNG_요즘,NNG_아들,NNG_대학생,VV_즐기,ECS_자,JX_야,NNG_서로,NNB_간,ECD_자고,NR_1,ECD_서,ECD_어야,ETD_다는,NNG_예전,NR_80,NNG_프로,ECE_다면,NR_60,VV_줄어들,NNG_한번,NNG_둘,NNG_중학교,NNG_때,NNG_상처,VA_그,ECE_ㄴ데,NNG_대학교,VV_들어가,ECD_더니,NP_자기,NNG_과,NNG_나이,VV_먹,EFQ_ㄹ까,NNG_여자애,NR_7,NNG_순,VV_가,VXV_가지,VV_들어오,EFN_어요,NNG_직장,VV_다니,NNG_대학,JX_이,NNG_이과,VA_좋,VA_어떻,NNG_조,NNG_길,ECD_는데,NNG_마음,VV_드,EFN_라고,NNG_만약,NNG_가,NNG_자식,NNG_남자애,NR_8,NNM_살,NNG_연상,ECE_ㄴ다면,VV_어떡하,NR_2,NNM_가지,NNB_번째,NNG_조건,JX_만,VV_맞추,VXV_놓,VV_맞,ECD_으면,NNG_신혼,NNG_부부,NNG_전,NNG_자금,NNG_대출,VA_들,EFQ_ㄴ가,VA_이렇,VV_가지,NNG_돈,ECD_어도,VV_구하,NNB_수,ETD_을,VXV_있,EFN_거든,NNG_활성화,ETN_기,VV_위하,NNG_애도,VV_낳,ECE_지만,NNB_식,NNG_케이스,NNG_진짜,NNG_거랑,NNG_안,ECD_으니까,NNG_자체,VXV_버리,NNB_가지,NNG_패턴,VV_나누,VXV_지,NNM_우리,VA_다르,NNG_획일화,NNG_범위,VA_넓,VV_퍼지,NNG_우,NNG_우리나라,NNG_얘기,NNG_중국,ECE_려면,NNG_신,NNG_붓,NNG_값,ETD_라는,VV_주,NNG_혹,NNG_들,NNB_적,NP_우리,NNG_친척,NNB_중,NNG_유명,NNG_가수,NNG_윤지,ECD_라고,VV_그,EFN_더라,NNG_후,NNG_다니엘,VV_나오,NNG_해체,NNG_좌우지간,NNG_음,NNG_동생,NNB_데,NR_10,NR_만,NNG_원,NNG_내기,NNG_부담,NR_5,NNG_욕,NNG_내가,NNG_그때,VV_바쁘,ECD_아서,VV_보내,EFN_내,NNM_원,NNG_내고,NR_셋째,NR_넷째,NNG_오라,NNG_해,NNG_사실,NNG_결혼식,VV_갈,NNG_음식값,VV_올라가,VV_내,NNG_보통,NNG_경,NNG_조사비,NNG_얼마,NP_저기,NNG_장례식,NNG_장,NNG_결혼식장,NNG_천차만별,NNG_뷔페,NNG_식,NP_어디,VXV_보,NP_거기,NNG_식사,NNG_비가,VV_싸,NNG_인,NNG_당,NNG_회전율,VV_떨어지,NNG_해물,NNG_물탕,NNG_사람,JKS_는,NNG_곳,VA_비싸,NNG_밥,NNG_끼,NNG_축하,VXV_주,VV_오,VV_요러,NNG_일단,NNG_지금,JX_라고,NNG_가게,VA_작,NNG_장의,NNG_비용,EFN_잖아,VV_받,NNG_국그릇,NNG_하나,NNG_상관,NNG_가면,EFN_어야지,VV_죽,NNG_영혼,VV_기뻐하,ETD_ㄴ다는,NNG_말,NNG_배,VA_고프,VA_슬프,NNG_위,NNG_오랜만,NNG_대화,NNB_하,VV_트,NP_이것,NNG_수요,NNG_공급,NNG_조율,VV_몰리,NNB_때,NNG_신부,VV_데리,NR_억,ECE_ㄴ다고,ECD_거든,NNB_측,VV_다그,NP_그거,NNG_유,NNG_튜브,NNG_정책,VV_그리,VV_남,NNG_선호,NNG_사상,VV_커,NNG_숫자,VV_데려오,NNG_당일,NR_2000,NR_3000,NNG_추가,NNG_요구,NNG_대,NNG_기본적,NNG_남자,NNG_준비,NNG_공동,NNG_명의,NNG_남녀,NNG_비율,NNG_보,VA_힘들,NNG_소개,NNG_친구,NNG_여,VA_그렇,NNG_소개팅,VV_살,EFN_다,NNM_년,NNG_중간,NNG_우여곡절,VV_그리하,ECD_여도,NNG_야,NNG_이,NNB_년,NNG_세월,NNG_빠르기,NP_이,NNG_인연,NNG_게,VA_있,EFI_구나,ECE_나,NNG_나도,NNG_특별,NNG_경험,NP_그것,NNG_트렌드,ECD_으려고,NNG_뉴스,VA_안타깝,VV_들,VV_널,VV_느끼,EFQ_니,NNG_문제,NNG_관련,ECD_은데,NNG_땜,NNG_모습,VV_느,NNG_차이,VA_흔하,ECS_지,EFN_다고,ECE_거나,NNG_결,VV_늘,VA_늘,VV_벗,VV_나서,NNG_본,JX_인들,NNG_중요,NNG_거리낌,NNG_경제,ECD_던데,VV_모르,NNG_아까,NNG_풍경,ECE_고는,VV_달라지,NNG_어,NNG_부조,ECS_는지,NNG_인터넷,NNG_물가,NNG_사이,VV_오르,VA_높,NNG_일생,NNM_번,VV_아니,NNG_호텔,NNG_초대,VXV_나,ECD_아도,NNG_경조사,NNG_비,NNG_옛날,NNG_지인,ECE_면서,NNG_부조금,VV_따지,NNG_비교,NNG_기사,NNG_최신,NNG_단면,ECD_러,NNG_가기,NNG_밥값,NNG_얼,VV_짓,ECD_니,NNG_관혼상제,NNG_호화,NNG_대부분,NNG_병원,NNB_때문,NNG_슬픔,VV_당하,VA_배부르,VV_에,NNG_측면,NNG_내,NNG_서,NNG_스트레스,VA_덜하,NNG_세대,VV_바뀌,ECD_ㄴ지,NNG_극단,VA_싸,VA_없다,NNG_주고,NNG_신붓감,NNG_참,NNG_발상,NNG_남,NNG_나라,VA_길,NNG_가족,NNG_형성,NNG_부분,NNG_강조,ECE_든,NNG_한국,NNG_무시,VV_지나치,NNG_과도,VV_상하,NNG_당사자,ECD_ㄴ데,VA_지나치,NNG_파경,VV_이르
SD2401879,50대,0.001584786053882726,0.0071315372424722665,0.003169572107765452,0.01584786053882726,0.017432646592709985,0.022187004754358162,0.000792393026941363,0.002377179080824089,0.025356576862123614,0.005546751188589541,0.017432646592709985,0.005546751188589541,0.015055467511885896,0.000792393026941363,0.003169572107765452,0.012678288431061807,0.002377179080824089,0.000792393026941363,0.021394611727416798,0.000792393026941363,0.003169572107765452,0.005546751188589541,0.0071315372424722665,0.000792393026941363,0.043581616481774964,0.000792393026941363,0.011093502377179081,0.001584786053882726,0.002377179080824089,0.010301109350237718,0.003961965134706815,0.002377179080824089,0.011093502377179081,0.00792393026941363,0.004754358161648178,0.000792393026941363,0.001584786053882726,0.000792393026941363,0.001584786053882726,0.008716323296354992,0.020602218700475437,0.004754358161648178,0.003961965134706815,0.003961965134706815,0.000792393026941363,0.0071315372424722665,0.00792393026941363,0.003169572107765452,0.000792393026941363,0.004754358161648178,0.000792393026941363,0.006339144215530904,0.000792393026941363,0.000792393026941363,0.001584786053882726,0.000792393026941363,0.000792393026941363,0.004754358161648178,0.001584786053882726,0.000792393026941363,0.025356576862123614,0.003169572107765452,0.001584786053882726,0.001584786053882726,0.003169572107765452,0.00792393026941363,0.003169572107765452,0.003169572107765452,0.017432646592709985,0.01347068145800317,0.005546751188589541,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.001584786053882726,0.000792393026941363,0.001584786053882726,0.002377179080824089,0.001584786053882726,0.002377179080824089,0.000792393026941363,0.003961965134706815,0.000792393026941363,0.011093502377179081,0.000792393026941363,0.014263074484944533,0.0071315372424722665,0.011885895404120444,0.0071315372424722665,0.000792393026941363,0.008716323296354992,0.021394611727416798,0.005546751188589541,0.001584786053882726,0.011885895404120444,0.00792393026941363,0.000792393026941363,0.003169572107765452,0.000792393026941363,0.001584786053882726,0.003169572107765452,0.000792393026941363,0.000792393026941363,0.001584786053882726,0.000792393026941363,0.001584786053882726,0.001584786053882726,0.000792393026941363,0.000792393026941363,0.004754358161648178,0.001584786053882726,0.003169572107765452,0.001584786053882726,0.002377179080824089,0.000792393026941363,0.001584786053882726,0.000792393026941363,0.001584786053882726,0.001584786053882726,0.000792393026941363,0.002377179080824089,0.000792393026941363,0.005546751188589541,0.000792393026941363,0.004754358161648178,0.003169572107765452,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.001584786053882726,0.000792393026941363,0.000792393026941363,0.006339144215530904,0.003961965134706815,0.000792393026941363,0.002377179080824089,0.000792393026941363,0.0071315372424722665,0.003169572107765452,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.001584786053882726,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.003169572107765452,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.0071315372424722665,0.001584786053882726,0.000792393026941363,0.003169572107765452,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.002377179080824089,0.000792393026941363,0.000792393026941363,0.001584786053882726,0.000792393026941363,0.001584786053882726,0.000792393026941363,0.000792393026941363,0.002377179080824089,0.003169572107765452,0.000792393026941363,0.000792393026941363,0.002377179080824089,0.001584786053882726,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.001584786053882726,0.001584786053882726,0.002377179080824089,0.001584786053882726,0.000792393026941363,0.003961965134706815,0.003961965134706815,0.000792393026941363,0.003169572107765452,0.000792393026941363,0.005546751188589541,0.000792393026941363,0.000792393026941363,0.001584786053882726,0.000792393026941363,0.001584786053882726,0.000792393026941363,0.001584786053882726,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.002377179080824089,0.002377179080824089,0.000792393026941363,0.002377179080824089,0.002377179080824089,0.002377179080824089,0.001584786053882726,0.002377179080824089,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.001584786053882726,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.002377179080824089,0.000792393026941363,0.000792393026941363,0.001584786053882726,0.000792393026941363,0.000792393026941363,0.002377179080824089,0.000792393026941363,0.005546751188589541,0.003169572107765452,0.012678288431061807,0.003169572107765452,0.001584786053882726,0.002377179080824089,0.002377179080824089,0.000792393026941363,0.001584786053882726,0.000792393026941363,0.000792393026941363,0.003169572107765452,0.001584786053882726,0.000792393026941363,0.00792393026941363,0.002377179080824089,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.001584786053882726,0.001584786053882726,0.003169572107765452,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.002377179080824089,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.003169572107765452,0.000792393026941363,0.004754358161648178,0.004754358161648178,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.001584786053882726,0.000792393026941363,0.000792393026941363,0.002377179080824089,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.001584786053882726,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.003961965134706815,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.001584786053882726,0.000792393026941363,0.000792393026941363,0.002377179080824089,0.001584786053882726,0.000792393026941363,0.003169572107765452,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.001584786053882726,0.000792393026941363,0.000792393026941363,0.002377179080824089,0.001584786053882726,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.001584786053882726,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.001584786053882726,0.001584786053882726,0.001584786053882726,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.001584786053882726,0.000792393026941363,0.000792393026941363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401880,50대,0.0009718172983479105,0.0058309037900874635,0.0009718172983479105,0.01749271137026239,0.011661807580174927,0.037900874635568516,0.0,0.0029154518950437317,0.014577259475218658,0.0009718172983479105,0.012633624878522837,0.026239067055393587,0.031098153547133137,0.0,0.001943634596695821,0.013605442176870748,0.0029154518950437317,0.0009718172983479105,0.025267249757045675,0.0009718172983479105,0.0,0.001943634596695821,0.011661807580174927,0.0009718172983479105,0.028182701652089408,0.0,0.011661807580174927,0.0009718172983479105,0.0,0.008746355685131196,0.0009718172983479105,0.0,0.014577259475218658,0.003887269193391642,0.0,0.0,0.001943634596695821,0.0,0.007774538386783284,0.008746355685131196,0.021379980563654033,0.0,0.008746355685131196,0.001943634596695821,0.0,0.006802721088435374,0.011661807580174927,0.0,0.0,0.006802721088435374,0.006802721088435374,0.014577259475218658,0.0,0.0,0.0009718172983479105,0.0,0.0,0.004859086491739553,0.004859086491739553,0.0,0.022351797862001945,0.0,0.0058309037900874635,0.0,0.007774538386783284,0.011661807580174927,0.0,0.0,0.0184645286686103,0.015549076773566569,0.001943634596695821,0.0,0.0,0.0,0.0029154518950437317,0.0,0.0,0.0,0.003887269193391642,0.0,0.0,0.003887269193391642,0.0,0.004859086491739553,0.0,0.001943634596695821,0.0,0.013605442176870748,0.009718172983479106,0.015549076773566569,0.0029154518950437317,0.003887269193391642,0.006802721088435374,0.008746355685131196,0.007774538386783284,0.006802721088435374,0.013605442176870748,0.001943634596695821,0.0,0.003887269193391642,0.0,0.0,0.008746355685131196,0.0,0.0,0.0,0.0,0.0,0.0,0.0009718172983479105,0.0,0.0029154518950437317,0.0,0.0009718172983479105,0.0,0.0009718172983479105,0.0,0.0,0.0009718172983479105,0.0,0.0,0.0009718172983479105,0.0,0.0,0.004859086491739553,0.0,0.0,0.0009718172983479105,0.0,0.0009718172983479105,0.0,0.0,0.0,0.001943634596695821,0.001943634596695821,0.0,0.0,0.0,0.0,0.006802721088435374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009718172983479105,0.0009718172983479105,0.0,0.0,0.006802721088435374,0.001943634596695821,0.0,0.003887269193391642,0.0,0.0,0.0,0.0,0.0,0.0009718172983479105,0.001943634596695821,0.0,0.0,0.0029154518950437317,0.0,0.0,0.0,0.001943634596695821,0.0,0.0,0.0,0.0009718172983479105,0.0,0.0,0.0009718172983479105,0.0,0.0,0.0,0.0009718172983479105,0.0,0.001943634596695821,0.001943634596695821,0.0029154518950437317,0.0,0.0009718172983479105,0.001943634596695821,0.0009718172983479105,0.0,0.0,0.007774538386783284,0.0,0.0,0.0,0.0058309037900874635,0.0,0.0,0.0,0.0,0.0,0.0,0.0009718172983479105,0.0,0.0009718172983479105,0.0,0.0,0.0,0.0,0.0009718172983479105,0.0,0.0,0.0,0.0,0.0,0.0,0.004859086491739553,0.0009718172983479105,0.0,0.0,0.0,0.0009718172983479105,0.001943634596695821,0.0009718172983479105,0.0,0.0,0.0029154518950437317,0.004859086491739553,0.0,0.0,0.0,0.0,0.0,0.0,0.001943634596695821,0.0,0.0,0.0,0.001943634596695821,0.0,0.0,0.0,0.0,0.0029154518950437317,0.0,0.0,0.0,0.0,0.0029154518950437317,0.0,0.0,0.001943634596695821,0.0,0.0,0.0029154518950437317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001943634596695821,0.008746355685131196,0.0009718172983479105,0.0,0.0,0.0029154518950437317,0.0,0.004859086491739553,0.004859086491739553,0.001943634596695821,0.0,0.007774538386783284,0.0029154518950437317,0.0,0.0,0.0,0.0009718172983479105,0.0009718172983479105,0.0029154518950437317,0.003887269193391642,0.0029154518950437317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009718172983479106,0.0,0.0009718172983479105,0.0009718172983479105,0.0,0.0,0.0009718172983479105,0.0009718172983479105,0.0,0.0,0.0,0.0009718172983479105,0.0029154518950437317,0.0,0.0,0.0,0.0,0.001943634596695821,0.0029154518950437317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003887269193391642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009718172983479105,0.0,0.0,0.0,0.0,0.001943634596695821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009718172983479105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009718172983479105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001943634596695821,0.001943634596695821,0.0009718172983479105,0.0058309037900874635,0.0009718172983479105,0.001943634596695821,0.001943634596695821,0.0009718172983479105,0.003887269193391642,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.001943634596695821,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0029154518950437317,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.004859086491739553,0.0009718172983479105,0.001943634596695821,0.0009718172983479105,0.0009718172983479105,0.001943634596695821,0.0009718172983479105,0.001943634596695821,0.006802721088435374,0.003887269193391642,0.004859086491739553,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0058309037900874635,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0029154518950437317,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0029154518950437317,0.001943634596695821,0.001943634596695821,0.0009718172983479105,0.0009718172983479105,0.001943634596695821,0.001943634596695821,0.001943634596695821,0.001943634596695821,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.004859086491739553,0.001943634596695821,0.0009718172983479105,0.0009718172983479105,0.0029154518950437317,0.003887269193391642,0.001943634596695821,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0029154518950437317,0.0009718172983479105,0.001943634596695821,0.001943634596695821,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.001943634596695821,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0029154518950437317,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.001943634596695821,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.001943634596695821,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.001943634596695821,0.0009718172983479105,0.003887269193391642,0.0009718172983479105,0.001943634596695821,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105
