화자ID,연령대,NNG_지금,NNG_이사,VV_오,EFN_잖아,NP_우리,JKS_가,VV_어,ECS_어,NP_나,JX_는,VA_힘들,ECD_어,VA_넓,ETD_은,NNG_집,VV_살,ECD_다가,VA_좁,ECD_니까,ETD_ㄴ,NNB_것,VA_같,ECD_아,VV_가,ECD_으면,VA_좋,EFN_어,NP_자기,VA_어떻,ECD_게,NNG_생각,NNG_이랑,NP_어디,VA_편하,NNB_거,ECD_은데,NNG_집이,VV_낳,NNG_한번,JX_도,VV_하,VV_보,ECD_는데,JKS_이,ECD_으니까,NP_내,NNG_나이,VV_되,NP_뭐,NNG_수납장,ECE_라든지,NNG_정리,ECD_기에,ECD_어도,ECE_지만,VV_그러,NNG_불편,ECE_고,NNG_점,JX_은,NNG_주방,VA_이렇,NNG_음식,JKO_을,VV_놓,VV_부르,VA_없,NNG_부분,ETN_기,JKS_는,NNG_냉장고,NNG_옆,VV_있,VV_그리하,ECD_여도,NNG_아파트,NNG_주택,NNG_때,NNG_전원,VA_그,ECE_ㄴ데,NNG_사람,NNG_벌레,NNG_냉난방,JX_이나,NNB_때문,VV_힘들,EFN_라고,NNG_보리,NNG_마당,NNG_아기,NR_2,NNG_이,ECD_아서,VV_놀,NNG_이제,ECD_지,VXV_않,EFQ_을까,NNG_외곽,NNG_지에,NNG_차,ECS_다,NNG_바비큐,NNG_파티,VA_괜찮,ETD_을,NNB_년,NNG_뒤,NNG_전원주택,VXV_보,VA_그렇,VV_들,ECD_ㄹ수록,VA_아프,ETD_ㄹ,NNG_가능성,VA_많,NNG_병원,NNG_시설,ETD_는,EFN_다고,ECE_면,VA_나쁘,EFN_지,NNG_거주,NNG_지역,NNG_별장,NR_1,NNG_달,NNB_번,NNG_애,VV_쉬,NNB_수,NNG_고,VA_고렇,NNG_경우,NNG_지난번,NNG_전,NP_저기,VV_갈,NNB_데,NNG_수영장,NR_하나,VV_기억나,NNG_데,ECD_더라도,VV_저,NNG_주위,JKG_의,NNG_가면,NNG_숙박,NNG_게,NNG_비용,VV_쓰,ECD_도록,NNG_배려,JKO_를,NP_누구,JX_든지,NP_거기,ECE_면서,VV_머물,ETD_다는,NNG_교회,NNG_목사,NNG_대접,VXA_싶,NNG_분,NNM_일,NNG_음,NNG_휴양,NNG_요양,NNG_필요,EFN_네,NNG_소유,NNB_가지,NNG_곳,NNG_공유,VV_찾,VV_대,NNG_주거,VV_그,VV_낫,EFN_다,NNG_좀,VV_갚,ECD_아야,NNG_감사,NNG_표시,ECD_어야,JKO_한테,NNG_어,ETN_ㅁ,NNG_방,NNG_중요,NNG_침대,JX_나,VA_크,VV_눕,NNG_편안,VV_씻,NNG_장,NNG_욕실,NNG_사실,VV_먹,VV_나가,ECD_서,NNG_추세,VV_까,NNG_거실,NNG_휴식,NNG_공간,NNG_티브이,NNG_영화,ECD_게끔,NNG_반신,NNG_욕,NNG_전신,NNG_욕조,EFN_거든,NNG_인테리어,NNG_보통,ECD_던데,NNG_별,VV_튿,VXV_놓,VA_똑같,VV_어리,JX_부터,VV_없었,ECD_으니,NNG_제가,VV_없애,NNG_내가,VV_잘하,NNG_밖,VA_늦,VV_들어오,NNG_대화,NNG_요즘,NNG_휴대폰,NNG_검색,VXV_있,VV_아,ECS_아,VV_빠지,NNG_책,ECS_ㄴ다,VA_들,ECD_ㄴ지,NNG_말씀,NNG_가기,VA_어렵,NNG_중독,NP_이것,NNG_안마기,VV_말,VA_다르,NNG_안마,NNG_기가,NNG_기능,VV_그리,VV_알,NNG_밥,VV_맞,NNB_때,NNG_안,NNG_앞,EFN_ㄹ게,NNG_편리,VV_움직이,NP_그,VV_마음먹,EFQ_는다고,NNG_일,VV_아니,NNG_상황,VV_만들,VXV_지,NNG_환경,VV_걸,NNB_지,NNM_년,NNG_기간,VV_남,NNG_그동안,ECD_어서,EFQ_자고,NNG_예전,NNG_가족,NNG_둘,NNG_이하,NR_3,NNM_명,NNB_식,NNM_군데,VV_듣,VA_휑하,NNG_느낌,VV_사,NNG_운동장,NNG_한쪽,NNG_소파,VV_앉,NNG_그때,VV_비하,NNG_넓이,NNG_평수,JX_만,VV_넓히,NNG_분위기,NNG_이면,NNG_방음,NNG_은,NNG_냉방,NNM_것,VV_들이,VV_잘되,NNG_겨울,VA_춥,VV_있었,NNG_추운,VA_덥,NNG_수가,NNG_식구,NNG_얘기,NNG_예,VV_들어가,NP_아무,NNG_자동,NNG_불,VV_켜,VA_길,NNG_혼자,EFN_더라,NNG_정도,NNG_수나,NNG_여건,VV_맞추,NNG_주,NP_그것,NNG_막,VV_막히,ECD_라,NNG_마음,NNG_심적,NNG_여유,VV_가지,NNG_인제,NNG_타운,NNG_하우스,NNG_관리,ECS_ㄴ가,NNG_도심지,VV_벗어나,VV_지이,NNG_산,NNG_속,VV_깎,NNG_생활,NNG_여름,NR_일,NNG_사시사철,NNG_공기,NNM_건,NP_그거,NNG_내기,VA_쉽,VV_같,NNG_휴가,NNG_철,VV_빌려주,ECD_ㄹ지,JX_마다,NNG_개념,NNG_결국,NNG_제일,NNG_문,NNG_묘,NNG_매,NNG_청소,ECE_지마는,VV_떨어지,NNM_번,ETD_ㄴ다는,VV_지내,NNG_만약,EFN_ㄴ다,VV_얻,JX_거나,VV_짓,VV_갖,NNG_렌트,NNG_사용,VV_위하,ECE_든지,NNG_임대,NNG_방법,VA_멀,NNG_대구,VV_떠나,NNG_계속,NNG_년,VV_우리,NNM_대,VV_넣,VV_어떠,ECD_ㄹ까,VV_나,NNG_바보,NNG_상자,EFN_라,NNB_간,NNG_부각,NNG_정보,VV_드,NNM_도,ECE_ㄴ다고,JX_까지,NNG_리,NNG_친밀감,ECD_여,NNG_진,VV_모르,NNG_인,NNG_테리,NNG_가전제품,NNG_중,NNG_도,NP_이,NNG_크기,VA_엄청나,NNM_우리,NP_고거,NP_여기,NNB_쪽,VV_노,NNG_무엇,NNG_치료기,NNG_차지,NNG_나중,VV_생기
SD2401706,50대,0.005227781926811053,0.0022404779686333084,0.0014936519790888724,0.0014936519790888724,0.022404779686333084,0.021657953696788648,0.011202389843166542,0.019417475728155338,0.004480955937266617,0.012696041822255415,0.0022404779686333084,0.006721433905899925,0.006721433905899925,0.009708737864077669,0.024645257654966394,0.002987303958177745,0.0007468259895444362,0.0007468259895444362,0.006721433905899925,0.03136669156086632,0.012696041822255415,0.00597460791635549,0.005227781926811053,0.005227781926811053,0.005227781926811053,0.012696041822255415,0.0,0.0,0.0022404779686333084,0.017923823749066467,0.006721433905899925,0.0,0.0,0.0,0.009708737864077669,0.002987303958177745,0.0,0.0014936519790888724,0.0014936519790888724,0.020164301717699777,0.020164301717699777,0.010455563853622106,0.0037341299477221808,0.017923823749066467,0.0022404779686333084,0.0007468259895444362,0.0007468259895444362,0.005227781926811053,0.05003734129947722,0.0,0.0,0.0,0.0022404779686333084,0.0014936519790888724,0.0022404779686333084,0.006721433905899925,0.0014936519790888724,0.028379387602688575,0.0007468259895444362,0.010455563853622106,0.0,0.01194921583271098,0.0,0.01568334578043316,0.0014936519790888724,0.0,0.0037341299477221808,0.0022404779686333084,0.008215085884988798,0.005227781926811053,0.0,0.0,0.022404779686333084,0.0014936519790888724,0.0,0.0014936519790888724,0.0014936519790888724,0.005227781926811053,0.0007468259895444362,0.0014936519790888724,0.0014936519790888724,0.005227781926811053,0.0014936519790888724,0.0,0.0022404779686333084,0.0007468259895444362,0.0,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0,0.0007468259895444362,0.0,0.002987303958177745,0.0,0.0,0.008215085884988798,0.005227781926811053,0.0014936519790888724,0.0022404779686333084,0.0014936519790888724,0.0,0.002987303958177745,0.0,0.0,0.0014936519790888724,0.008961911874533234,0.0,0.0,0.0007468259895444362,0.002987303958177745,0.0037341299477221808,0.0007468259895444362,0.0,0.0,0.011202389843166542,0.0,0.0022404779686333084,0.0,0.0,0.017923823749066467,0.0014936519790888724,0.011202389843166542,0.0,0.0014936519790888724,0.0,0.0014936519790888724,0.0,0.004480955937266617,0.0007468259895444362,0.0,0.0007468259895444362,0.0014936519790888724,0.0074682598954443615,0.0,0.0007468259895444362,0.0014936519790888724,0.0007468259895444362,0.0,0.0,0.0022404779686333084,0.002987303958177745,0.0,0.0022404779686333084,0.0,0.0014936519790888724,0.0014936519790888724,0.0,0.0014936519790888724,0.0007468259895444362,0.0022404779686333084,0.0,0.0007468259895444362,0.0022404779686333084,0.0,0.0007468259895444362,0.0,0.01194921583271098,0.0014936519790888724,0.0,0.008215085884988798,0.0007468259895444362,0.0,0.0007468259895444362,0.0,0.0,0.0014936519790888724,0.0007468259895444362,0.0,0.0,0.002987303958177745,0.0,0.0,0.002987303958177745,0.0007468259895444362,0.0007468259895444362,0.0037341299477221808,0.0,0.0,0.0014936519790888724,0.0,0.0,0.0022404779686333084,0.0,0.0014936519790888724,0.0007468259895444362,0.0,0.0007468259895444362,0.0,0.0,0.0007468259895444362,0.002987303958177745,0.0014936519790888724,0.0007468259895444362,0.0007468259895444362,0.002987303958177745,0.0,0.0007468259895444362,0.0007468259895444362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007468259895444362,0.0,0.0,0.0007468259895444362,0.0,0.00597460791635549,0.004480955937266617,0.0,0.0,0.0,0.0,0.0,0.0,0.0022404779686333084,0.0014936519790888724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007468259895444362,0.0,0.0,0.0007468259895444362,0.0007468259895444362,0.0,0.0,0.0,0.0,0.0014936519790888724,0.0,0.0,0.0,0.0037341299477221808,0.0,0.0022404779686333084,0.0,0.0,0.0022404779686333084,0.0,0.0,0.0,0.0,0.0,0.0007468259895444362,0.0022404779686333084,0.0014936519790888724,0.0014936519790888724,0.0007468259895444362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014936519790888724,0.0014936519790888724,0.0,0.0007468259895444362,0.0007468259895444362,0.00597460791635549,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.002987303958177745,0.0014936519790888724,0.004480955937266617,0.0014936519790888724,0.0014936519790888724,0.0007468259895444362,0.0007468259895444362,0.0014936519790888724,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.009708737864077669,0.002987303958177745,0.0014936519790888724,0.0037341299477221808,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0037341299477221808,0.002987303958177745,0.0037341299477221808,0.0022404779686333084,0.0007468259895444362,0.0014936519790888724,0.0007468259895444362,0.0007468259895444362,0.002987303958177745,0.0007468259895444362,0.0014936519790888724,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.005227781926811053,0.0007468259895444362,0.0022404779686333084,0.002987303958177745,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0014936519790888724,0.0014936519790888724,0.0014936519790888724,0.0022404779686333084,0.004480955937266617,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0014936519790888724,0.0007468259895444362,0.0014936519790888724,0.0007468259895444362,0.0007468259895444362,0.0014936519790888724,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0014936519790888724,0.0014936519790888724,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0037341299477221808,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0014936519790888724,0.0007468259895444362,0.0007468259895444362,0.0014936519790888724,0.0014936519790888724,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0014936519790888724,0.0007468259895444362,0.0014936519790888724,0.0022404779686333084,0.0007468259895444362,0.0014936519790888724,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0014936519790888724,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0014936519790888724,0.0007468259895444362,0.0007468259895444362,0.0014936519790888724,0.0014936519790888724,0.0014936519790888724,0.0022404779686333084,0.0022404779686333084,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0014936519790888724,0.0014936519790888724,0.0007468259895444362,0.0007468259895444362,0.0014936519790888724,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0014936519790888724,0.0022404779686333084,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0014936519790888724,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.002987303958177745,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362,0.0007468259895444362
SD2401707,50대,0.0027881040892193307,0.0018587360594795538,0.007434944237918215,0.007434944237918215,0.01486988847583643,0.02137546468401487,0.017657992565055763,0.02695167286245353,0.008364312267657992,0.02137546468401487,0.0027881040892193307,0.0037174721189591076,0.008364312267657992,0.013940520446096654,0.013011152416356878,0.0027881040892193307,0.0009293680297397769,0.0037174721189591076,0.008364312267657992,0.02695167286245353,0.00929368029739777,0.016728624535315983,0.00929368029739777,0.007434944237918215,0.013940520446096654,0.01858736059479554,0.004646840148698885,0.0027881040892193307,0.0018587360594795538,0.013011152416356878,0.008364312267657992,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.01858736059479554,0.004646840148698885,0.0018587360594795538,0.0027881040892193307,0.0009293680297397769,0.013940520446096654,0.024163568773234202,0.008364312267657992,0.006505576208178439,0.02973977695167286,0.006505576208178439,0.0018587360594795538,0.0018587360594795538,0.006505576208178439,0.048327137546468404,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0018587360594795538,0.0027881040892193307,0.0009293680297397769,0.008364312267657992,0.0009293680297397769,0.019516728624535316,0.0009293680297397769,0.0027881040892193307,0.006505576208178439,0.00929368029739777,0.0027881040892193307,0.011152416356877323,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.004646840148698885,0.0027881040892193307,0.0009293680297397769,0.0009293680297397769,0.032527881040892194,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0037174721189591076,0.0037174721189591076,0.0018587360594795538,0.004646840148698885,0.004646840148698885,0.0027881040892193307,0.0009293680297397769,0.0009293680297397769,0.004646840148698885,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0027881040892193307,0.0018587360594795538,0.0018587360594795538,0.0018587360594795538,0.007434944237918215,0.0027881040892193307,0.0037174721189591076,0.007434944237918215,0.0037174721189591076,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.006505576208178439,0.0009293680297397769,0.0009293680297397769,0.004646840148698885,0.013011152416356878,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0037174721189591076,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.017657992565055763,0.0018587360594795538,0.0027881040892193307,0.0009293680297397769,0.0018587360594795538,0.013940520446096654,0.0018587360594795538,0.0027881040892193307,0.0009293680297397769,0.0018587360594795538,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0018587360594795538,0.0009293680297397769,0.0027881040892193307,0.0027881040892193307,0.011152416356877323,0.0009293680297397769,0.0037174721189591076,0.0018587360594795538,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0027881040892193307,0.0027881040892193307,0.0009293680297397769,0.0055762081784386614,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0018587360594795538,0.0018587360594795538,0.0037174721189591076,0.004646840148698885,0.0009293680297397769,0.008364312267657992,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0027881040892193307,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0037174721189591076,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0027881040892193307,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0027881040892193307,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0027881040892193307,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0027881040892193307,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0018587360594795538,0.0027881040892193307,0.0037174721189591076,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0018587360594795538,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.004646840148698885,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0027881040892193307,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
