화자ID,연령대,VV_느,ECS_어,NNG_이사,ETD_ㄹ,NNG_생각,JKS_이,VV_있,EFN_다고,VV_하,EFN_잖아,VV_아,ECS_아,NNG_독립,ETD_는,NNG_거지,NNG_참,NR_1,NNG_가,NNG_계획,ECE_면서,NNG_지금,NNG_집,JKO_을,VV_보,ECD_러,VV_다니,NNG_오피스텔,NNG_마음,VV_듣,ECD_어,EFN_지,JX_는,VXV_않,EFQ_니,VV_나,VV_같,ECD_으면,NNG_빌트인,VV_되,VXV_있,ETN_기,JX_도,ECE_고,VV_가,VA_작,ECD_아도,ETD_ㄴ,NNG_느낌,JX_은,ECD_지,ECD_아,VV_그러,ECE_면,NNG_예전,NR_2,NNG_이,VV_살,ECD_던데,NP_거기,EFN_야,NNG_산,NNG_근처,VA_같,ECD_은데,NNG_카페,VV_그,NNG_옆,NNG_거리,NNG_음,VA_그렇,EFI_구나,JKS_가,VA_이렇,ECD_게,VA_길,VV_거리,ECS_ㄴ가,VXV_보,EFN_네,NP_그,JX_두,NNG_산도,ECD_라,VV_골,EFN_어,JX_부터,VV_시작하,ECD_어서,NP_이것,NNG_정자,NNG_역,NNB_쪽,VV_어,EFQ_ㄴ가,ECD_니까,NNG_창문,VV_열리,NNG_베란다,VA_없,NP_뭐,NNG_안전,NNG_건축법,NNB_식,NNB_거,VV_들어가,ECD_서,NNG_사람,VA_낯설,NNB_수,EFN_다,NNG_실제,NNG_사용,NNG_공간,VV_올라가,ETD_ㄴ다는,NNG_가격,VV_아니,VV_느껴지,NNB_것,NNG_중개,NNG_분,NNG_약간,NNG_압박성,NNG_얘기,JKO_를,VXV_주,NP_이거,NNG_다음,VA_좋,ETD_은,EFN_어요,VV_오르,NNG_추세,NNG_라면,NNG_말,VV_맞,NNG_코로나,NNG_때,VV_미루,NNG_결혼,ECD_는데,NR_3,NNG_년,VV_째,EFN_ㄴ데,NNG_측간,NNG_층,NNG_간이,NP_그거,NNG_복불복,NP_우리,NNG_아파트,NNG_처음,NNG_입주,NNG_커뮤니티,NNG_글,VV_올라오,VV_닿,ECD_ㄹ라,VA_아프,VV_트,NNB_데,NNG_주변,NNG_상황,VV_놓이,NNG_위,NNG_아래,NNG_천차만별,VV_짓,ECS_다,VV_이러,NNG_절대적,NNG_상대성,NNG_티브이,NNG_이상,NNG_밑,JKG_의,NNG_짓,NNG_막,NNG_윗집,NNG_위로,NNG_천장,VV_치,NNG_소리,VV_들리,EFN_ㄴ다,NNG_좀,NNG_정신적,NNG_문제,VV_나오,VV_만나,ECD_아야,JKS_는,VV_울리,VXA_있,ECE_다며,NNG_옆집,NNG_일,NNG_수도,ETD_을,VV_그리,NNG_전,NNM_우리,NNG_방송,EFQ_나,NNG_안내,NNG_문,NNG_중간,NNG_대피,ECD_라고,NNG_고층,VV_빼,VV_빌,VV_두,EFN_거든,NNG_옛날,NNB_대,NNG_피층,NNG_위층,JX_이나,VV_걸,VV_뛰,ECD_어도,VV_쿵쿵거리,NNG_소음,VA_심하,EFN_대,ETD_다는,NNB_땜,NNG_공명,NNG_하나,NNG_통,VV_비,VV_커지,EFN_라고,NNG_예상,VA_다르,VV_말,VV_얻,NNG_가전,ECD_어야,VV_사,VA_괜찮,NR_5,NNM_년,NR_23,NNG_요새,VV_외,NNG_건조기,NNG_일체형,ECE_나,NNG_선전,NNG_매장,ECD_아서,NNG_구경,NNB_적,ECD_으니까,VV_모르,ECE_지만,JX_만,NNG_다,NNG_세탁기,VV_올리,ECE_거나,NNG_기도,VV_이,NNG_요,VV_새,NR_하나,NNG_면,VV_마르,ECD_ㄹ까,NP_나,VV_들,NNG_내부,NNG_물,VV_젖,NNG_가능성,NNG_내가,NNG_기술력,VV_좋아지,NNM_건,EFQ_을까,NNG_게,NNG_어,NNG_동시,NP_이,NNG_빨래,VV_갖,NNG_건조,NNG_동안,VV_넣,NNM_개,VV_돌아가,VA_급하,VV_밀리,NNG_급,NNG_지역,VA_크,NNG_우선,VV_정하,NNG_이제,NNB_때문,NNG_평수,VA_어렵,NNG_가능,NNG_소,NNG_형,NNG_정도,ECE_고는,VV_그리하,ECD_여도,NNG_며칠,NNG_개,VA_그,ECE_ㄴ데,NNG_동의,ETD_라는,NNG_중앙,NNG_차가,NNG_도로,NNG_고,NNG_뒤쪽,NNG_단지,NNG_오피스,NNG_털이,NR_4,NNG_동,NNG_안,VV_꾸미,VV_가지,NNG_상가,NNG_술집,NNG_음식점,VV_걷,VV_깨끗하,NR_20,NNM_평,NNG_세련,NR_0,NNG_층수,VA_높,VV_내리,NNG_바깥,VV_다그,NNG_파라솔,VV_놓,VV_앉,VV_보이,NNG_외국,NNB_내,NNG_개인적,JX_ㄴ,NNG_가게,NNG_위험,NNM_쪽,JX_밖에,NNG_전면,VV_열,NNG_쪽창,NNG_부분,ETN_ㅁ,VV_있었,NP_고거,VV_오,NNG_누,VV_늘,JX_라고,NNG_정확,NNG_아,NP_여기,VV_긷,NNG_데는,NNG_정,NNG_자랑,NNG_수,NNG_사이,NNG_요번,NNG_미,NNG_금,NNG_사,VA_가깝,VA_고렇,NNG_사실,NNG_나도,NP_어디,JX_까지,NNG_지,VV_나돌,NNG_실체,NNG_환경,VA_나쁘,NNG_시작,NNB_치,VA_젊,VV_좋아하,NNG_소형,NNG_분당,VA_많,VV_않,NNG_주공,VA_요렇,NNM_것,VV_들이,NNG_지하철역,VV_찾,NNG_근,NNG_천,VV_델,NNM_군데,VV_오래되,VV_고치,NNG_상태,NNG_주인,NNG_손,NNG_분위기,NNG_월세,VA_비슷하,NNG_방,NNG_단독,NNG_거실,NNG_구조,NNG_여,NNG_유,NNG_튜브,NNG_스튜디오,VV_끼,EFO_우,VA_꾸미,VV_알아보,VV_갈,ECD_ㄹ수록,VV_쌓,NNG_물건,VV_나가,VA_비싸,VV_남,NNG_지난번,NNG_부동산,VV_물어보,NNG_최근,NNG_거래,JX_야,NNG_전세,EFN_ㄴ대,NNG_신혼부부,JX_나,NNG_수요,VXV_지,NNG_요즘,ECE_ㄴ다고,ECD_ㄴ지,VA_어떻,ECE_으나,NNG_인터넷,NNG_갱,NNG_노,VV_놀,NNG_이야기,NNG_간은,NNG_기본적,NNG_벽,NNG_복,NNG_이웃,NP_누구,VV_따르,NNG_삶,NNG_질,NNG_결정,NNG_은,JX_요,NNG_조,NNG_용해,NNG_간,EFN_아요,VV_쓰,NNG_평,VV_다르,NNG_측이,NNB_간,VV_느끼,NNG_차이,NNG_자기,VV_움직이,VV_미치,JX_든,VA_힘들,NNG_겉,NNG_불편,NP_내,EFN_아야지,NNG_삶이,NNG_냉장고,NP_그것,NNG_세탁,NNG_아침,NNG_우리집,NNG_오늘,NNG_전원,VV_눌르,NNG_겁,VV_사기,NNG_사야,NNG_언니,VV_키,NNG_로,VV_짜리,JX_라도,VV_돌리,VXA_싶,NNG_일본,VV_내가,NNG_겸용,NNG_그때,NNG_시간,VV_지나,NNG_기술,VV_달라지,NNG_냄새,VV_돋,VV_말리,NNG_어제,NNG_개인,NNM_명,NNG_놀,NNG_보통,NNG_가면,NNG_경우,NNG_직장인,NNG_번호,VV_알,ECD_려,NNG_낮,NNG_보시,ECD_여
SD2401081,50대,0.0,0.0104675505931612,0.0,0.007676203768318213,0.00209351011863224,0.021632937892533146,0.016050244242847175,0.0027913468248429866,0.015352407536636426,0.00209351011863224,0.00628053035589672,0.01465457083042568,0.0006978367062107466,0.015352407536636426,0.0006978367062107466,0.0,0.006978367062107467,0.0013956734124214933,0.0,0.00209351011863224,0.006978367062107467,0.00837404047452896,0.011165387299371946,0.013258897418004187,0.0006978367062107466,0.00209351011863224,0.011863224005582694,0.0006978367062107466,0.0,0.0034891835310537334,0.0013956734124214933,0.024424284717376135,0.004884856943475227,0.0,0.0,0.0,0.0,0.0,0.0034891835310537334,0.0034891835310537334,0.007676203768318213,0.017445917655268667,0.02930914166085136,0.005582693649685973,0.0006978367062107466,0.0,0.0314026517794836,0.00418702023726448,0.009071877180739707,0.00837404047452896,0.007676203768318213,0.009071877180739707,0.009769713886950453,0.0006978367062107466,0.00209351011863224,0.0013956734124214933,0.005582693649685973,0.0006978367062107466,0.0027913468248429866,0.0,0.0006978367062107466,0.0,0.009071877180739707,0.0013956734124214933,0.00418702023726448,0.0027913468248429866,0.0,0.0034891835310537334,0.0006978367062107466,0.0034891835310537334,0.0,0.01884159106769016,0.005582693649685973,0.009769713886950453,0.0013956734124214933,0.0,0.0,0.0013956734124214933,0.0013956734124214933,0.0,0.0,0.0,0.0,0.0,0.00418702023726448,0.0006978367062107466,0.0,0.004884856943475227,0.0027913468248429866,0.0027913468248429866,0.0006978367062107466,0.0027913468248429866,0.00628053035589672,0.0,0.006978367062107467,0.00209351011863224,0.0,0.0006978367062107466,0.004884856943475227,0.030006978367062107,0.0,0.0,0.0006978367062107466,0.015352407536636426,0.004884856943475227,0.0013956734124214933,0.006978367062107467,0.0,0.0027913468248429866,0.0,0.0,0.0,0.00418702023726448,0.0006978367062107466,0.0013956734124214933,0.0006978367062107466,0.0006978367062107466,0.0,0.0027913468248429866,0.0,0.0006978367062107466,0.0006978367062107466,0.0,0.00418702023726448,0.0104675505931612,0.0006978367062107466,0.0013956734124214933,0.0,0.0013956734124214933,0.005582693649685973,0.0006978367062107466,0.0,0.0,0.0,0.0006978367062107466,0.0013956734124214933,0.0006978367062107466,0.0027913468248429866,0.0006978367062107466,0.0006978367062107466,0.0104675505931612,0.0006978367062107466,0.0,0.0,0.0,0.00209351011863224,0.00418702023726448,0.0,0.0006978367062107466,0.0,0.0,0.009071877180739707,0.0,0.0,0.0013956734124214933,0.0,0.0006978367062107466,0.0,0.0006978367062107466,0.0,0.0,0.00628053035589672,0.0027913468248429866,0.0,0.0,0.0006978367062107466,0.0,0.0,0.0006978367062107466,0.0027913468248429866,0.0,0.0,0.0,0.0,0.0006978367062107466,0.00209351011863224,0.0034891835310537334,0.0,0.0,0.0,0.0,0.0006978367062107466,0.0013956734124214933,0.0,0.0,0.0006978367062107466,0.0006978367062107466,0.0,0.0006978367062107466,0.0006978367062107466,0.0013956734124214933,0.0006978367062107466,0.0027913468248429866,0.0,0.0,0.0,0.00209351011863224,0.0,0.0,0.0013956734124214933,0.0006978367062107466,0.0013956734124214933,0.0006978367062107466,0.0,0.0006978367062107466,0.0,0.0,0.0,0.0,0.0006978367062107466,0.0,0.0,0.0,0.0,0.0034891835310537334,0.0006978367062107466,0.0,0.0,0.0,0.0006978367062107466,0.0,0.0006978367062107466,0.0006978367062107466,0.0,0.00418702023726448,0.0006978367062107466,0.0,0.0006978367062107466,0.0,0.0,0.0006978367062107466,0.0006978367062107466,0.0,0.0,0.004884856943475227,0.0,0.00209351011863224,0.0,0.0006978367062107466,0.0,0.0,0.00209351011863224,0.00209351011863224,0.0006978367062107466,0.0013956734124214933,0.0,0.0,0.0,0.0013956734124214933,0.0,0.0006978367062107466,0.0,0.0,0.00418702023726448,0.0,0.0,0.0013956734124214933,0.0034891835310537334,0.0,0.0027913468248429866,0.0006978367062107466,0.005582693649685973,0.0006978367062107466,0.0006978367062107466,0.0,0.0,0.0006978367062107466,0.0,0.00418702023726448,0.0006978367062107466,0.0006978367062107466,0.00209351011863224,0.00628053035589672,0.0013956734124214933,0.0,0.0006978367062107466,0.0,0.0,0.0,0.0,0.0,0.0013956734124214933,0.0,0.0006978367062107466,0.0006978367062107466,0.0,0.0013956734124214933,0.0013956734124214933,0.0,0.0013956734124214933,0.0,0.0,0.0013956734124214933,0.0,0.0006978367062107466,0.0,0.0,0.0006978367062107466,0.0027913468248429866,0.0013956734124214933,0.0006978367062107466,0.013956734124214934,0.0006978367062107466,0.0034891835310537334,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.00209351011863224,0.0027913468248429866,0.00209351011863224,0.0006978367062107466,0.0006978367062107466,0.006978367062107467,0.009071877180739707,0.0006978367062107466,0.00209351011863224,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0013956734124214933,0.0006978367062107466,0.00209351011863224,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0013956734124214933,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0013956734124214933,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0013956734124214933,0.0006978367062107466,0.0013956734124214933,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.00209351011863224,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0013956734124214933,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0027913468248429866,0.0013956734124214933,0.0013956734124214933,0.0013956734124214933,0.0006978367062107466,0.0006978367062107466,0.0013956734124214933,0.0013956734124214933,0.00418702023726448,0.0013956734124214933,0.0013956734124214933,0.0013956734124214933,0.0006978367062107466,0.00209351011863224,0.00209351011863224,0.00209351011863224,0.0013956734124214933,0.00209351011863224,0.0006978367062107466,0.0027913468248429866,0.0006978367062107466,0.00209351011863224,0.00209351011863224,0.0013956734124214933,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0013956734124214933,0.0013956734124214933,0.0006978367062107466,0.0006978367062107466,0.0027913468248429866,0.00209351011863224,0.00209351011863224,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0013956734124214933,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0013956734124214933,0.0006978367062107466,0.0027913468248429866,0.0013956734124214933,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0013956734124214933,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.00209351011863224,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0013956734124214933,0.0013956734124214933,0.0006978367062107466,0.00209351011863224,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0013956734124214933,0.0006978367062107466,0.0013956734124214933,0.0013956734124214933,0.0013956734124214933,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0013956734124214933,0.0013956734124214933,0.0006978367062107466,0.00418702023726448,0.0006978367062107466,0.0013956734124214933,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0027913468248429866,0.0013956734124214933,0.0006978367062107466,0.0006978367062107466,0.0013956734124214933,0.0006978367062107466,0.004884856943475227,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0013956734124214933,0.0006978367062107466,0.0013956734124214933,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0013956734124214933,0.0013956734124214933,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0013956734124214933,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0013956734124214933,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0013956734124214933,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0013956734124214933,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466,0.0006978367062107466
SD2401082,50대,0.0011261261261261261,0.010135135135135136,0.0022522522522522522,0.016891891891891893,0.009009009009009009,0.037162162162162164,0.015765765765765764,0.0011261261261261261,0.019144144144144143,0.0045045045045045045,0.006756756756756757,0.019144144144144143,0.0011261261261261261,0.028153153153153154,0.0045045045045045045,0.0011261261261261261,0.0045045045045045045,0.0045045045045045045,0.0011261261261261261,0.0022522522522522522,0.0011261261261261261,0.00563063063063063,0.01463963963963964,0.01463963963963964,0.0011261261261261261,0.0011261261261261261,0.0045045045045045045,0.0011261261261261261,0.0011261261261261261,0.006756756756756757,0.0022522522522522522,0.012387387387387387,0.00563063063063063,0.0011261261261261261,0.0045045045045045045,0.0011261261261261261,0.0022522522522522522,0.0011261261261261261,0.007882882882882882,0.0045045045045045045,0.0045045045045045045,0.02027027027027027,0.021396396396396396,0.0045045045045045045,0.0011261261261261261,0.0011261261261261261,0.02252252252252252,0.0011261261261261261,0.006756756756756757,0.013513513513513514,0.00563063063063063,0.015765765765765764,0.01463963963963964,0.0011261261261261261,0.0033783783783783786,0.0011261261261261261,0.00563063063063063,0.0011261261261261261,0.00563063063063063,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.01126126126126126,0.0033783783783783786,0.00563063063063063,0.0045045045045045045,0.0022522522522522522,0.0022522522522522522,0.0011261261261261261,0.015765765765765764,0.0022522522522522522,0.01126126126126126,0.0033783783783783786,0.012387387387387387,0.0022522522522522522,0.0022522522522522522,0.0033783783783783786,0.0022522522522522522,0.00563063063063063,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0022522522522522522,0.0011261261261261261,0.0011261261261261261,0.0033783783783783786,0.00563063063063063,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0033783783783783786,0.0033783783783783786,0.013513513513513514,0.0022522522522522522,0.0011261261261261261,0.0011261261261261261,0.007882882882882882,0.010135135135135136,0.0011261261261261261,0.0011261261261261261,0.0033783783783783786,0.019144144144144143,0.0011261261261261261,0.0011261261261261261,0.00563063063063063,0.0011261261261261261,0.010135135135135136,0.006756756756756757,0.0022522522522522522,0.0011261261261261261,0.006756756756756757,0.0022522522522522522,0.0022522522522522522,0.0011261261261261261,0.007882882882882882,0.0033783783783783786,0.0045045045045045045,0.0011261261261261261,0.0022522522522522522,0.0033783783783783786,0.0011261261261261261,0.0033783783783783786,0.006756756756756757,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0033783783783783786,0.0045045045045045045,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0022522522522522522,0.0011261261261261261,0.007882882882882882,0.0022522522522522522,0.0011261261261261261,0.00563063063063063,0.0022522522522522522,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.00563063063063063,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.00563063063063063,0.006756756756756757,0.0022522522522522522,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.00563063063063063,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.006756756756756757,0.0022522522522522522,0.0011261261261261261,0.0022522522522522522,0.0011261261261261261,0.0022522522522522522,0.0011261261261261261,0.0011261261261261261,0.0022522522522522522,0.0011261261261261261,0.00563063063063063,0.00563063063063063,0.0022522522522522522,0.0022522522522522522,0.0033783783783783786,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0033783783783783786,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0045045045045045045,0.0011261261261261261,0.0022522522522522522,0.0022522522522522522,0.0033783783783783786,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0022522522522522522,0.0011261261261261261,0.0045045045045045045,0.0022522522522522522,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0022522522522522522,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0033783783783783786,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0022522522522522522,0.0011261261261261261,0.0033783783783783786,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0022522522522522522,0.0011261261261261261,0.0022522522522522522,0.0011261261261261261,0.0045045045045045045,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0022522522522522522,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0022522522522522522,0.0011261261261261261,0.0011261261261261261,0.0033783783783783786,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0022522522522522522,0.0011261261261261261,0.0022522522522522522,0.0033783783783783786,0.0011261261261261261,0.0022522522522522522,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0022522522522522522,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0022522522522522522,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0022522522522522522,0.0022522522522522522,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0022522522522522522,0.0011261261261261261,0.0022522522522522522,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0022522522522522522,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0011261261261261261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
