화자ID,연령대,JX_는,NNG_해외,NNG_여행지,JKO_를,NNG_제일,VV_가,ECE_고,VXA_싶,ECD_어,NNG_저번,EFN_다고,VV_듣,ECD_는데,MAG_또,ECE_면,MDT_다른,NNG_지역,NNG_나도,NNG_부산,JX_은,NNG_눈,MAG_많이,MAG_안,VV_오,ECS_다,VXV_보,ECD_니까,NNG_삿포로,ECD_아서,VV_묻히,ECS_어,VXV_있,EFN_다,MAC_그리고,NNG_온천,JX_도,VV_좋아하,NNG_다음,VV_사,ECS_아,NNG_한번,MAG_같이,ECE_자,VV_그러,NNG_일본,VV_말,ECE_고는,VV_가보,ETD_은,VA_없,NNG_예,VV_들,NNG_스위스,VV_슬,NNG_스키,VV_타,ETD_는,JKS_이,NNG_소원,EFN_야,NNG_동남아,MAG_아예,JX_야,NNG_국내,NNG_여행,VV_보,VV_있,VA_그렇,ECD_지,NNG_경주,VV_놀,ETD_ㄹ,VA_많,ECD_은데,NNG_그때,MAG_너무,VA_덥,ECD_어서,MAG_별로,VV_즐기,VV_오지,NNG_못,ETD_ㄴ,VV_같,NNG_가을,NNG_겨울,NNG_이때,NNG_가면,VA_좋,ETD_을,VA_같,ECD_아,VV_그리,NNG_맛,NNG_집도,NNG_제대,EFN_아야지,VV_널,MAG_보통,VV_어,NNG_휴양,JKO_을,VV_하,NNG_관광지,NNG_이곳저곳,VV_돌아다니,NNG_하루,NNG_호텔,NNG_수영장,NNG_수영,VA_맛있,VV_먹,MAG_좀,VV_눕,VV_쉬,MDT_그런,VA_길,ECD_게,NNG_정도,NNG_필요,NNG_생각,ETN_기,JKS_는,NNG_산,NNG_바다,MAG_더,NNG_이번,NNG_여름,VV_갈,NNG_계획,VV_아,ECE_ㄴ다고,VXA_빠지,MDT_그,NNG_바나나,NNG_보트,NNG_웨이크,NNG_보드,MDT_이런,ECD_거든,MAG_근데,MAG_아무래도,NNG_관광,MAG_잘,NNG_계,MAG_무조건,NNG_자유,NNG_패키지,NNG_사람,MDT_여러,NNG_일정,MAG_다,NNG_소화,ECD_어야,VV_되,VV_맞추,VXV_지,MAG_되게,EFN_라고,MAC_그래서,VV_다니,ECD_기에,VA_힘들,NNG_난,NNG_쇼핑,NNG_은,NNG_여유,NNG_음식점,MAG_일단,VV_정해지,NNG_가야,NNG_시간,NNG_안,VV_나,NNG_즉흥적,VV_가지,VV_맞,MAG_꼼꼼히,NNG_치,VV_세우,MAG_그냥,NNG_구,NNG_글,VV_매,NNG_주변,NNG_평점,VA_높,VV_찾,VV_들어가,VA_이렇,JKG_의,NNG_묘미,EFQ_ㄹ까,NNG_기분,VA_나쁘,NNG_경험,MAG_이제,NNG_기억,MAG_모두,NNG_미화,VV_날,EFN_네,VV_있었,VA_어떻,VV_그리하,EFI_구먼,VV_싸우,ECD_도록,NNG_때,VA_재밌,VA_가깝,NNG_곳,JX_만,VV_이라,EFN_든가,NNG_홍,NNG_콩,JX_이나,NNG_유럽,NNG_국가,NNG_파리,NNG_올림픽,NNG_하면서,VV_해지,VV_듣기,ECD_여도,NNG_프랑스,MAG_멀리서,ECD_아야,NNG_낭만,MAG_있다,MAG_이렇게,NNG_얘기,NNG_티,VXV_않,EFN_어,MDN_네,VV_보내주,VA_이쁘,EFN_더라,NNG_고,NNG_색깔,MAG_막,NNG_에메랄드,NNG_빛,NNG_마을,NNG_평화,VV_보이,NNG_바닷가,NNG_앞,VV_앉,JKS_가,ECD_으면,NNG_호,NNG_숙소,VV_잡,NNG_기준,MAG_따로,NNG_대중교통,MAG_가까이,NNG_편의,NNG_점도,MAG_바로,NNG_접근,NNG_편리,EFN_지,NNG_음,NNG_위치,MAG_진짜,NNG_중요,NNG_가격,VV_비하,NNG_깨,NNG_카,VV_깨끗하,VA_편하,ECD_으니까,VV_그,VV_남,NNG_언,MAG_언제,NNG_디즈니,NNG_랜드,NNG_놀이,NNG_기구,NNG_공원,VV_걷,NNG_힐링,MAG_아직,VV_까,VA_크,ECD_다가,NNG_맥주,NNG_한잔,NNG_요즘,VV_힘들,ECE_면서,VV_버티,EFN_야지,VV_느,ECD_어도,VV_알,ECD_다시피,VV_낳,NNG_물,JKS_은,NNG_요,NNG_최근,NNG_등산,NNG_시작,NNG_한국,MAG_자꾸,NNG_자연,NNG_가게,JX_대로,NNG_등,NNG_나름,MAG_딱,NNG_정상,VV_올라가,ETN_ㅁ,NNG_풍경,NNG_내가,NNG_코스,NNG_강,NNG_호수,JX_까지,NNG_새,NNG_취미,NNG_하,NNG_개인적,NNG_태국,MAC_그러면,NNG_가본,NNG_스페인,MAG_제일,NNG_음식,JX_이,MAG_물론,VV_짜,MAC_하지만,NNG_일본풍,NNG_거리,VXV_가지,MAG_한번,EFN_거든,ECD_여,NNG_오사카,NNG_유명,MAG_특히,ECE_으면서,NNG_야외,NNG_감성,VA_멋있,EFN_잖아,MAG_꼭,NNG_가보,NNG_더위,NNG_나라,VV_디,ECD_ㄴ지,MAG_못,VV_정하,MAG_솔직히,MAG_나랑,NNG_해산물,NNG_애,NNG_황리,VV_닿,NNG_길,MAG_씩,VV_들어오,NNG_에어컨,NNG_바람,VV_쐬,VV_나오,VA_겹,NNG_엄마,NNG_절대,VV_마,EFQ_ㄹ래,VV_스,NNG_인,NNG_스타,NNG_집,NNG_리뷰,VA_괜찮,VV_없었,NNG_반반,NNG_몸,NNG_여기저기,NNG_이동,NNG_한,NNG_만약,EFN_ㄴ다,MAG_그럼,MAG_아무리,NNG_활동적,ECD_더라도,MAG_쪼금,NNG_혼자,NNG_유,NNG_튜브,NNG_과자,VV_집,NNG_낮,NNG_해풍,VV_불,NNG_느낌,VV_모르,NNG_가기,NNG_경주로,NNG_펜,MAG_약간,NNG_옛날,ECE_ㄴ데,NNG_불,NNG_마,NNG_멜로,VV_굽,VA_그,NNG_세,VV_블,NNG_워터,JX_라고,EFN_라,ETD_단,NNG_말,ECD_기로,NNG_대학교,VV_치,NNG_구들,NNG_아이,MAG_당연히,VV_외,VV_넣,MDT_어느,NNG_예약,NNG_로컬,VV_지나가,JKO_한테,VV_물어보,VA_재미있,VV_움직이,VA_재미없,NNG_우리,NNG_가,NNG_구두,NNG_굽이,VV_부서지,NNG_한쪽,NNG_굽,NNG_상태,NNG_짝짝이,NNG_허리,VV_아파하,NNG_다리,MAG_차라리,MAG_어차피,NNG_신발,VV_버리,ECD_ㄴ데,VV_없애,NNG_라,MAG_굳이,VV_아니,NNG_걱정,VXV_주,MAG_괜히,VV_아프,VV_기다리,VV_삐지,VV_잘하,EFQ_을까,ECD_러,NNG_걸음,VA_다르,NNG_단지,MAG_엄청,JX_마다,NNG_보통,NNG_자라,MAG_그렇게,VXA_않,NNG_하나,NNG_신기,NNG_약간,NNG_입맛,NNG_동양식,NNG_향신료,VA_세,NNG_야채,NNG_한정,NNG_만이,JX_나,VV_싶,NNG_도시,NNG_잔디,NNG_돗자리,VV_깔,NNG_소풍,NNG_에펠탑,ECE_며,NNG_도시락,VV_말하,NNG_소매치기,NNG_치안,ECE_지만,MAG_살짝,NNG_고민,NNG_이,NNG_에스,NNG_엔,VV_뜨,NNG_자체,VV_죽,NNG_전,NNG_극락,ECS_지,MAG_딱히,NNG_성비,MDT_이,NNG_대중,NNG_교통,VA_멀,NNG_돈,VV_쓰,NNG_택시,VA_더럽,NNG_추억,VV_만들,ECD_려고,VV_자,VV_좋아지,NNG_위생,EFQ_는가,NNG_일,NNG_편의점,VV_유하,NNG_유행,ETD_ㄴ다는,NNG_푸딩,VV_노,ECS_곤,VV_들르,VV_털,VXV_나,ECD_아도,NNG_해외여행,MAG_혹시,NNG_추천,VXA_만하
SD2401301,10대,0.020348837209302327,0.0009689922480620155,0.0009689922480620155,0.003875968992248062,0.003875968992248062,0.023255813953488372,0.044573643410852716,0.012596899224806201,0.012596899224806201,0.001937984496124031,0.0029069767441860465,0.001937984496124031,0.003875968992248062,0.006782945736434108,0.011627906976744186,0.0009689922480620155,0.0009689922480620155,0.005813953488372093,0.0009689922480620155,0.01065891472868217,0.001937984496124031,0.0029069767441860465,0.005813953488372093,0.0029069767441860465,0.009689922480620155,0.0048449612403100775,0.01065891472868217,0.001937984496124031,0.00872093023255814,0.0009689922480620155,0.009689922480620155,0.001937984496124031,0.001937984496124031,0.001937984496124031,0.0048449612403100775,0.025193798449612403,0.00872093023255814,0.003875968992248062,0.0009689922480620155,0.01065891472868217,0.001937984496124031,0.001937984496124031,0.0009689922480620155,0.007751937984496124,0.003875968992248062,0.0009689922480620155,0.0009689922480620155,0.006782945736434108,0.01065891472868217,0.0029069767441860465,0.001937984496124031,0.001937984496124031,0.001937984496124031,0.0009689922480620155,0.0009689922480620155,0.0029069767441860465,0.02616279069767442,0.01744186046511628,0.0009689922480620155,0.005813953488372093,0.0029069767441860465,0.0009689922480620155,0.001937984496124031,0.0009689922480620155,0.018410852713178296,0.009689922480620155,0.015503875968992248,0.006782945736434108,0.009689922480620155,0.0009689922480620155,0.0009689922480620155,0.009689922480620155,0.0009689922480620155,0.001937984496124031,0.0048449612403100775,0.01065891472868217,0.0009689922480620155,0.003875968992248062,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.031007751937984496,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0048449612403100775,0.005813953488372093,0.009689922480620155,0.013565891472868217,0.014534883720930232,0.0029069767441860465,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.003875968992248062,0.0009689922480620155,0.001937984496124031,0.001937984496124031,0.005813953488372093,0.015503875968992248,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.001937984496124031,0.0029069767441860465,0.0009689922480620155,0.0029069767441860465,0.001937984496124031,0.0029069767441860465,0.009689922480620155,0.001937984496124031,0.0029069767441860465,0.0009689922480620155,0.0009689922480620155,0.005813953488372093,0.0009689922480620155,0.0009689922480620155,0.003875968992248062,0.0048449612403100775,0.0009689922480620155,0.001937984496124031,0.003875968992248062,0.0048449612403100775,0.0029069767441860465,0.0009689922480620155,0.005813953488372093,0.003875968992248062,0.0048449612403100775,0.0009689922480620155,0.0009689922480620155,0.0029069767441860465,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.009689922480620155,0.001937984496124031,0.0029069767441860465,0.0009689922480620155,0.0009689922480620155,0.0029069767441860465,0.001937984496124031,0.001937984496124031,0.0009689922480620155,0.001937984496124031,0.003875968992248062,0.0009689922480620155,0.001937984496124031,0.003875968992248062,0.0009689922480620155,0.0009689922480620155,0.001937984496124031,0.003875968992248062,0.003875968992248062,0.001937984496124031,0.0009689922480620155,0.0029069767441860465,0.0009689922480620155,0.0029069767441860465,0.001937984496124031,0.001937984496124031,0.003875968992248062,0.001937984496124031,0.001937984496124031,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.003875968992248062,0.0029069767441860465,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.001937984496124031,0.001937984496124031,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0029069767441860465,0.001937984496124031,0.0029069767441860465,0.0009689922480620155,0.006782945736434108,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.001937984496124031,0.0029069767441860465,0.0009689922480620155,0.0029069767441860465,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.00872093023255814,0.0048449612403100775,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.001937984496124031,0.0029069767441860465,0.001937984496124031,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.001937984496124031,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.001937984496124031,0.0009689922480620155,0.0009689922480620155,0.001937984496124031,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.001937984496124031,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.003875968992248062,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.001937984496124031,0.001937984496124031,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.001937984496124031,0.0009689922480620155,0.0029069767441860465,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.001937984496124031,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.001937984496124031,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.001937984496124031,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.006782945736434108,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.001937984496124031,0.0009689922480620155,0.0009689922480620155,0.001937984496124031,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.001937984496124031,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0009689922480620155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401302,10대,0.02555366269165247,0.0,0.0008517887563884157,0.0017035775127768314,0.0008517887563884157,0.018739352640545145,0.05025553662691652,0.009369676320272573,0.016183986371379896,0.0017035775127768314,0.0017035775127768314,0.0008517887563884157,0.008517887563884156,0.0008517887563884157,0.0034071550255536627,0.002555366269165247,0.0008517887563884157,0.0008517887563884157,0.0,0.005110732538330494,0.0008517887563884157,0.005110732538330494,0.008517887563884156,0.002555366269165247,0.0068143100511073255,0.002555366269165247,0.005110732538330494,0.0017035775127768314,0.0008517887563884157,0.0,0.024701873935264053,0.0008517887563884157,0.0017035775127768314,0.002555366269165247,0.0017035775127768314,0.013628620102214651,0.005110732538330494,0.0,0.0008517887563884157,0.013628620102214651,0.0017035775127768314,0.0008517887563884157,0.0,0.004258943781942078,0.005110732538330494,0.0008517887563884157,0.0,0.004258943781942078,0.008517887563884156,0.002555366269165247,0.0,0.0,0.0008517887563884157,0.0,0.0,0.0017035775127768314,0.016183986371379896,0.017035775127768313,0.0,0.002555366269165247,0.002555366269165247,0.0,0.0008517887563884157,0.0008517887563884157,0.008517887563884156,0.009369676320272573,0.007666098807495741,0.002555366269165247,0.0068143100511073255,0.0017035775127768314,0.0008517887563884157,0.0068143100511073255,0.0017035775127768314,0.004258943781942078,0.0017035775127768314,0.010221465076660987,0.002555366269165247,0.0017035775127768314,0.002555366269165247,0.0017035775127768314,0.0,0.0,0.022146507666098807,0.0,0.0,0.0017035775127768314,0.0,0.0,0.01192504258943782,0.004258943781942078,0.01192504258943782,0.010221465076660987,0.0017035775127768314,0.002555366269165247,0.0,0.0,0.0,0.0008517887563884157,0.0,0.0068143100511073255,0.0,0.011073253833049404,0.012776831345826235,0.0,0.0,0.0,0.0008517887563884157,0.0017035775127768314,0.0,0.0,0.0,0.004258943781942078,0.012776831345826235,0.0008517887563884157,0.002555366269165247,0.0034071550255536627,0.0,0.0068143100511073255,0.0,0.0008517887563884157,0.002555366269165247,0.0034071550255536627,0.0008517887563884157,0.0008517887563884157,0.0017035775127768314,0.00596252129471891,0.0017035775127768314,0.0017035775127768314,0.0034071550255536627,0.0008517887563884157,0.0034071550255536627,0.0,0.0017035775127768314,0.005110732538330494,0.0,0.0,0.0,0.0,0.002555366269165247,0.0,0.0008517887563884157,0.0,0.0,0.002555366269165247,0.0,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.002555366269165247,0.0008517887563884157,0.0,0.002555366269165247,0.0,0.004258943781942078,0.005110732538330494,0.0008517887563884157,0.0008517887563884157,0.0,0.0008517887563884157,0.004258943781942078,0.0017035775127768314,0.0,0.0008517887563884157,0.0,0.002555366269165247,0.0,0.0,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0,0.0008517887563884157,0.0008517887563884157,0.0017035775127768314,0.0008517887563884157,0.005110732538330494,0.002555366269165247,0.0,0.0,0.0,0.0068143100511073255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0,0.0,0.0068143100511073255,0.0008517887563884157,0.0008517887563884157,0.0,0.0008517887563884157,0.0,0.0,0.0,0.0,0.0017035775127768314,0.0,0.0068143100511073255,0.0,0.0008517887563884157,0.0,0.005110732538330494,0.004258943781942078,0.0008517887563884157,0.0034071550255536627,0.002555366269165247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008517887563884157,0.0,0.0,0.0017035775127768314,0.0,0.0,0.0,0.0017035775127768314,0.002555366269165247,0.005110732538330494,0.0017035775127768314,0.0,0.0008517887563884157,0.0008517887563884157,0.0,0.0,0.00596252129471891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007666098807495741,0.0,0.0,0.0008517887563884157,0.0,0.0,0.0008517887563884157,0.0017035775127768314,0.0008517887563884157,0.0,0.0,0.0,0.0,0.0,0.0,0.002555366269165247,0.0,0.0008517887563884157,0.0,0.0008517887563884157,0.0,0.0,0.0,0.0,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0,0.0,0.0008517887563884157,0.0008517887563884157,0.0,0.0,0.0,0.004258943781942078,0.0,0.0008517887563884157,0.0,0.0008517887563884157,0.0017035775127768314,0.0017035775127768314,0.0,0.0017035775127768314,0.0,0.007666098807495741,0.0,0.0,0.0008517887563884157,0.0,0.0,0.0,0.0,0.0,0.0008517887563884157,0.0,0.0,0.0008517887563884157,0.0,0.002555366269165247,0.0,0.0,0.0,0.0,0.0,0.0,0.002555366269165247,0.0,0.0,0.0,0.002555366269165247,0.004258943781942078,0.0,0.0,0.0,0.0008517887563884157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008517887563884157,0.002555366269165247,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.013628620102214651,0.0017035775127768314,0.0017035775127768314,0.0068143100511073255,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0017035775127768314,0.0008517887563884157,0.004258943781942078,0.0008517887563884157,0.01192504258943782,0.0008517887563884157,0.0017035775127768314,0.0008517887563884157,0.002555366269165247,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0017035775127768314,0.0008517887563884157,0.0017035775127768314,0.0008517887563884157,0.0017035775127768314,0.0017035775127768314,0.0017035775127768314,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0017035775127768314,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0017035775127768314,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0017035775127768314,0.0008517887563884157,0.0017035775127768314,0.0008517887563884157,0.0008517887563884157,0.0017035775127768314,0.0008517887563884157,0.0017035775127768314,0.0008517887563884157,0.0017035775127768314,0.0008517887563884157,0.0017035775127768314,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0017035775127768314,0.0008517887563884157,0.0034071550255536627,0.0008517887563884157,0.0008517887563884157,0.002555366269165247,0.0017035775127768314,0.0017035775127768314,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0017035775127768314,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0017035775127768314,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0017035775127768314,0.0017035775127768314,0.0017035775127768314,0.0008517887563884157,0.0017035775127768314,0.0017035775127768314,0.0008517887563884157,0.0017035775127768314,0.0008517887563884157,0.0008517887563884157,0.0017035775127768314,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0017035775127768314,0.0008517887563884157,0.0017035775127768314,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0017035775127768314,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.002555366269165247,0.0008517887563884157,0.0008517887563884157,0.0017035775127768314,0.002555366269165247,0.0008517887563884157,0.0017035775127768314,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0017035775127768314,0.0017035775127768314,0.0008517887563884157,0.0017035775127768314,0.0008517887563884157,0.0034071550255536627,0.0017035775127768314,0.0008517887563884157,0.0017035775127768314,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.002555366269165247,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0017035775127768314,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0017035775127768314,0.0008517887563884157,0.0008517887563884157,0.0017035775127768314,0.0008517887563884157,0.0017035775127768314,0.0017035775127768314,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0017035775127768314,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.002555366269165247,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157,0.0008517887563884157
