화자ID,연령대,NNG_야,MAG_다,NNG_고등,NNG_학교,JKO_를,VV_다니,EFN_잖아,MAC_그런데,JX_는,NNG_고등학교,NNG_이,NNG_졸업,ECE_고,NNG_자퇴,MAG_혹시,ECD_는데,MDT_그런,VA_크,ETD_ㄴ,NNG_의미,JKS_가,MAG_왜,VA_그렇,ECD_ㄴ지,NNG_이유,VV_있,ECD_어,MAG_굳이,ECD_어야,VV_되,ETD_ㄴ다는,NNG_생각,JKO_을,MAG_딱히,VV_하,ECS_어,VV_보,MAG_적이,VA_없,MAG_왜냐하면,NNG_중학교,NNG_초등학교,NNG_시간,NNG_동안,NNG_행복,VV_갈,ETD_는,JKS_이,VA_즐겁,EFN_거든,NNG_시험,VA_싫,ECE_지만,ECD_어서,NNG_친구,VV_만나,JKO_과,NNG_교류,MAG_너무,VA_좋,EFN_어,NNG_생활,NNG_만족,MAG_못,EFQ_던,VV_그,NNG_나도,JKG_의,NNG_규율,NNG_규칙,VV_맞추,VV_살,VA_불만족스럽,MDT_그,ECE_면서,VV_잊,VA_같,ECD_아,NNG_학장,NNG_시절,NNG_의,MDT_모든,NNG_기억,JX_은,VV_치,NNG_구들,JX_만,VV_채우,NNG_학창,VV_견디,ETD_을,MAG_많이,VV_즐기,EFN_지,NNG_과의,ETD_은,ETD_란,NNG_말,EFN_야,NNG_제일,NNG_내가,NNG_마지막,NNG_학년,NNG_때,NNG_체육,NNG_대회,MAG_제일,VA_재밌,NNG_그때,NNG_그전,JX_까지,NNG_코로나,NNG_마스크,VV_벗,MAG_이제,MAG_모두,VV_가,ECS_아,MAG_같이,VV_놀,MAG_아주,VV_그리,NNG_수능,VV_끝나,NNG_게임,MAG_근데,NNG_수학여행,VXV_보,VV_대하,NNG_아쉬움,ECD_아서,NNG_앞,NNG_반,NNG_애,VV_모이,VXV_가지,NNG_춤,VV_웃,NNG_하면서,JX_도,VV_덩달,NNG_해지,NNG_즐거움,VV_느끼,ECD_게,MAG_그럼,ECE_을지언정,NNG_현장,NNG_체험,NNG_학습,VV_나,NNG_놀이,NNG_동산,NNG_밥,VV_먹,NNG_재,MAG_더,VV_었,ECE_으면서,NNG_하루,NNG_얘기,MAG_또,VV_그러,NNG_우정,VV_깊어지,NNG_이색,VV_있었,NNG_선생님,VA_친하,VV_지내,ECD_서,VV_좋아하,NNG_중학생,NNG_영어,MAG_되게,NNG_고등학생,JX_부터,NNG_발표,VV_잘하,NNG_참여도,ECD_니까,VA_이쁘,NNG_주시,JKO_한테,VV_걷,VXV_주,MAC_그래서,ETD_ㄹ,NNG_부장,VV_친하,VXV_지,NNG_체대,NNG_입시,VV_계시,NNG_아까,VV_말하,ECD_듯이,ETD_단,NNG_과목,NNG_만큼,NNG_스트레스,VV_그리하,ECD_여,VV_내,VV_싫어하,EFN_ㄹ게,NNG_수학,VV_모르,JX_야,MAG_아무리,ECD_어도,NNG_이해,MAG_안,VV_느,MAG_그렇게,ECD_지,VXV_않,NNG_종,MAG_아예,NNG_포기,VV_버리,NNG_보강,ECD_려고,NNG_지금,NNG_사교육,VXV_있,ECD_아도,NNG_요즘,VV_델,MAG_어찌,VA_나쁘,EFN_다고,MAG_아까,NNG_보,VV_배우,NNG_부분,NNG_주고,NNG_부가,NNG_적인,ETN_ㅁ,NNG_성적,MAG_잘,ECE_면,JX_을,VV_넣,VV_맞,NNG_학원,MAG_조금,NNG_몰두,JX_ㄴ,MAG_조금씩,VV_섞,NNG_학교생활,NNG_자랑,VXA_만하,NNG_일,NNG_학,NNG_팝송,NNG_부르기,NNG_상,VV_타,NNG_경험,NNG_얼마,NNG_안,VV_주,JX_밖에,ECE_ㄴ데,VV_듣,ECD_으니,NNG_잔,NNG_야자,VA_어떻,VV_아,NNG_방해,VV_받,NNG_적응,NNG_공부,ECE_구,NNG_나라,NNG_거부감,MAG_오히려,NNG_호감,NNG_자할,MAG_막,NNG_감시,NNG_걸,NNG_학생,NNG_분위기,NNG_개선,VV_위하,VV_알,MDT_다른,NNG_길,VV_새,MAG_바로,VV_잡,NNG_길잡이,NNG_역할,MAG_꼭,VV_힘들,VA_많,NNG_노력,VV_비하,VV_나오,NNG_절반,MAG_좀,NNG_마음,VA_아프,MDT_이런,VV_어,NNG_점,NNG_보완,VV_통하,VV_올리,ECD_려,NNG_도움,VXA_싶,VA_없다,NNG_다음,NNG_허용,ECD_으니까,ETD_라는,VV_생기,NNG_오빠,VV_들,VV_없었,NNG_나의,VA_이렇,NNG_별,VV_쓰,MAG_별로,NNG_그다음,VV_나가,ETD_다는,VV_남,NNG_압박감,NNG_과도,NNG_사이,MAG_매우,ETN_기,ECD_은데,JX_나,NNG_축제,NNG_여행,NNG_저학년,NNG_도시락,NNG_이후,NNG_고학년,NNG_이제,NNG_공원,NNG_기,NNG_구도,MDN_한,ECD_으면,MAG_거의,NNG_곳,NNG_한번,JKS_는,MAG_가장,MDT_뭔,NNG_자식,VV_다가가,MAG_그래서,NNG_가,VV_다그,EFQ_을까,MAG_자주,MAG_전부,NNG_한국어,VV_아니,NNG_단어,VV_외우,NNG_지지,VV_읽히,NNG_공식,NNG_문제,VV_푸,NNG_흥미,ETD_려는,VA_괜찮,ECS_다,NNG_한계,NNG_밖,NNG_배우,VV_걸,VV_늫,JX_라고,NNG_여,NNG_역사,NNG_상장,NNG_집,VA_시끄럽,NNG_무효,ECD_라서,VV_풀어지,VV_오,MAG_씩,MAG_정말,NNG_자신,NNG_역량,NNG_확인,ECS_는지,VV_틀리,JX_를,ECE_ㄴ다고,JX_이나,MAG_열심히,VA_낮,VA_속상하,VV_화나,MAG_이렇게,EFQ_나,VA_줄,NNG_대비,NNG_그날,JX_마다,NNG_복,NNG_습
SD2401613,10대,0.0016488046166529267,0.00494641384995878,0.0016488046166529267,0.010717230008244023,0.01731244847485573,0.00247320692497939,0.00741962077493817,0.00247320692497939,0.03709810387469085,0.006595218466611707,0.0008244023083264633,0.0008244023083264633,0.026380873866446827,0.0016488046166529267,0.014014839241549877,0.0032976092333058533,0.00247320692497939,0.00247320692497939,0.03957131079967024,0.0008244023083264633,0.00989282769991756,0.0008244023083264633,0.004122011541632316,0.0008244023083264633,0.0016488046166529267,0.01483924154987634,0.011541632316570486,0.0008244023083264633,0.0032976092333058533,0.005770816158285243,0.0008244023083264633,0.011541632316570486,0.030502885408079144,0.0008244023083264633,0.02720527617477329,0.021434460016488046,0.00989282769991756,0.00247320692497939,0.0032976092333058533,0.00494641384995878,0.00247320692497939,0.0008244023083264633,0.00247320692497939,0.0016488046166529267,0.0016488046166529267,0.0008244023083264633,0.013190436933223413,0.020610057708161583,0.0008244023083264633,0.005770816158285243,0.0032976092333058533,0.0008244023083264633,0.0016488046166529267,0.01236603462489695,0.00989282769991756,0.0016488046166529267,0.0008244023083264633,0.0016488046166529267,0.0032976092333058533,0.009068425391591096,0.00989282769991756,0.0008244023083264633,0.0008244023083264633,0.006595218466611707,0.0016488046166529267,0.0032976092333058533,0.0016488046166529267,0.00494641384995878,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.008244023083264633,0.008244023083264633,0.0016488046166529267,0.011541632316570486,0.013190436933223413,0.0008244023083264633,0.00494641384995878,0.0008244023083264633,0.00247320692497939,0.0032976092333058533,0.00989282769991756,0.00247320692497939,0.0016488046166529267,0.00247320692497939,0.0016488046166529267,0.004122011541632316,0.0008244023083264633,0.00247320692497939,0.00494641384995878,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.004122011541632316,0.0008244023083264633,0.0032976092333058533,0.00247320692497939,0.0016488046166529267,0.008244023083264633,0.0008244023083264633,0.00494641384995878,0.011541632316570486,0.008244023083264633,0.00247320692497939,0.0032976092333058533,0.0032976092333058533,0.004122011541632316,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0016488046166529267,0.0016488046166529267,0.0016488046166529267,0.0008244023083264633,0.006595218466611707,0.005770816158285243,0.00247320692497939,0.0008244023083264633,0.0008244023083264633,0.0032976092333058533,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.004122011541632316,0.00247320692497939,0.00741962077493817,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.00247320692497939,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.00247320692497939,0.00741962077493817,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.013190436933223413,0.0008244023083264633,0.0008244023083264633,0.00247320692497939,0.00247320692497939,0.00247320692497939,0.00247320692497939,0.0008244023083264633,0.0008244023083264633,0.0016488046166529267,0.0016488046166529267,0.0008244023083264633,0.006595218466611707,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0016488046166529267,0.0032976092333058533,0.005770816158285243,0.0008244023083264633,0.0008244023083264633,0.0016488046166529267,0.00247320692497939,0.015663643858202802,0.005770816158285243,0.0032976092333058533,0.0008244023083264633,0.00494641384995878,0.0016488046166529267,0.006595218466611707,0.009068425391591096,0.0008244023083264633,0.00247320692497939,0.0008244023083264633,0.0016488046166529267,0.0008244023083264633,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.00247320692497939,0.0032976092333058533,0.00989282769991756,0.0008244023083264633,0.0008244023083264633,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.00247320692497939,0.0016488046166529267,0.0016488046166529267,0.004122011541632316,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0016488046166529267,0.00247320692497939,0.0008244023083264633,0.0032976092333058533,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.00247320692497939,0.0008244023083264633,0.004122011541632316,0.00247320692497939,0.0016488046166529267,0.0016488046166529267,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.00247320692497939,0.0016488046166529267,0.005770816158285243,0.0008244023083264633,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.005770816158285243,0.0008244023083264633,0.0008244023083264633,0.0016488046166529267,0.00247320692497939,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.004122011541632316,0.0008244023083264633,0.0032976092333058533,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.00247320692497939,0.00247320692497939,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.00247320692497939,0.0008244023083264633,0.0032976092333058533,0.0008244023083264633,0.0016488046166529267,0.0016488046166529267,0.0008244023083264633,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0032976092333058533,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.00247320692497939,0.0008244023083264633,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0032976092333058533,0.0008244023083264633,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0016488046166529267,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0016488046166529267,0.0016488046166529267,0.0008244023083264633,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401614,10대,0.0,0.001017293997965412,0.0,0.012207527975584944,0.013224821973550356,0.002034587995930824,0.0,0.0,0.0335707019328586,0.001017293997965412,0.0,0.0,0.026449643947100712,0.0,0.0,0.007121057985757884,0.002034587995930824,0.001017293997965412,0.04679552390640895,0.0,0.01017293997965412,0.0,0.00508646998982706,0.0,0.0,0.02034587995930824,0.014242115971515769,0.002034587995930824,0.006103763987792472,0.002034587995930824,0.002034587995930824,0.018311291963377416,0.028484231943031537,0.0,0.04069175991861648,0.01627670396744659,0.003051881993896236,0.003051881993896236,0.00508646998982706,0.004069175991861648,0.002034587995930824,0.002034587995930824,0.008138351983723296,0.0,0.0,0.002034587995930824,0.024415055951169887,0.021363173957273652,0.004069175991861648,0.0,0.006103763987792472,0.002034587995930824,0.002034587995930824,0.012207527975584944,0.002034587995930824,0.0,0.0,0.0,0.006103763987792472,0.014242115971515769,0.0,0.0,0.001017293997965412,0.001017293997965412,0.001017293997965412,0.002034587995930824,0.003051881993896236,0.003051881993896236,0.0,0.0,0.0,0.0,0.0,0.012207527975584944,0.002034587995930824,0.0,0.015259409969481181,0.011190233977619531,0.0,0.001017293997965412,0.0,0.0,0.003051881993896236,0.01627670396744659,0.006103763987792472,0.003051881993896236,0.0,0.0,0.001017293997965412,0.0,0.004069175991861648,0.00508646998982706,0.001017293997965412,0.002034587995930824,0.0,0.003051881993896236,0.0,0.0,0.0,0.002034587995930824,0.007121057985757884,0.0,0.002034587995930824,0.009155645981688708,0.002034587995930824,0.003051881993896236,0.01017293997965412,0.0,0.002034587995930824,0.0,0.001017293997965412,0.0,0.0,0.0,0.0,0.0,0.006103763987792472,0.004069175991861648,0.002034587995930824,0.0,0.0,0.0,0.001017293997965412,0.0,0.0,0.0,0.001017293997965412,0.0,0.01017293997965412,0.001017293997965412,0.004069175991861648,0.0,0.001017293997965412,0.002034587995930824,0.001017293997965412,0.0,0.0,0.0,0.001017293997965412,0.01627670396744659,0.0,0.0,0.0,0.0,0.007121057985757884,0.002034587995930824,0.0,0.004069175991861648,0.004069175991861648,0.003051881993896236,0.001017293997965412,0.001017293997965412,0.0,0.0,0.001017293997965412,0.0,0.009155645981688708,0.0,0.0,0.0,0.0,0.003051881993896236,0.004069175991861648,0.0,0.0,0.002034587995930824,0.003051881993896236,0.009155645981688708,0.001017293997965412,0.0,0.0,0.002034587995930824,0.0,0.003051881993896236,0.0,0.0,0.0,0.0,0.0,0.0,0.007121057985757884,0.0,0.0,0.001017293997965412,0.0,0.003051881993896236,0.0,0.009155645981688708,0.0,0.0,0.0,0.0,0.0,0.001017293997965412,0.0,0.0,0.0,0.0,0.002034587995930824,0.0,0.0,0.0,0.0,0.0,0.00508646998982706,0.0,0.002034587995930824,0.002034587995930824,0.0,0.001017293997965412,0.0,0.0,0.002034587995930824,0.0,0.0,0.008138351983723296,0.011190233977619531,0.0,0.0,0.0,0.0,0.001017293997965412,0.001017293997965412,0.0,0.003051881993896236,0.001017293997965412,0.002034587995930824,0.0,0.0,0.0,0.004069175991861648,0.009155645981688708,0.0,0.0,0.003051881993896236,0.008138351983723296,0.0,0.0,0.0,0.0,0.001017293997965412,0.002034587995930824,0.007121057985757884,0.0,0.001017293997965412,0.0,0.002034587995930824,0.0,0.0,0.0,0.0,0.0,0.001017293997965412,0.001017293997965412,0.001017293997965412,0.001017293997965412,0.0,0.0,0.0,0.001017293997965412,0.001017293997965412,0.004069175991861648,0.0,0.0,0.001017293997965412,0.001017293997965412,0.001017293997965412,0.0,0.0,0.0,0.003051881993896236,0.0,0.001017293997965412,0.0,0.003051881993896236,0.0,0.004069175991861648,0.0,0.0,0.0,0.0,0.0,0.0,0.001017293997965412,0.001017293997965412,0.0,0.002034587995930824,0.0,0.0,0.0,0.001017293997965412,0.001017293997965412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001017293997965412,0.001017293997965412,0.0,0.0,0.003051881993896236,0.0,0.004069175991861648,0.003051881993896236,0.0,0.0,0.001017293997965412,0.0,0.001017293997965412,0.001017293997965412,0.0,0.0,0.001017293997965412,0.003051881993896236,0.001017293997965412,0.003051881993896236,0.001017293997965412,0.006103763987792472,0.001017293997965412,0.001017293997965412,0.015259409969481181,0.001017293997965412,0.003051881993896236,0.002034587995930824,0.001017293997965412,0.001017293997965412,0.001017293997965412,0.003051881993896236,0.001017293997965412,0.001017293997965412,0.001017293997965412,0.001017293997965412,0.001017293997965412,0.001017293997965412,0.001017293997965412,0.003051881993896236,0.00508646998982706,0.003051881993896236,0.001017293997965412,0.002034587995930824,0.001017293997965412,0.001017293997965412,0.001017293997965412,0.002034587995930824,0.001017293997965412,0.001017293997965412,0.001017293997965412,0.001017293997965412,0.001017293997965412,0.001017293997965412,0.001017293997965412,0.002034587995930824,0.002034587995930824,0.002034587995930824,0.002034587995930824,0.001017293997965412,0.003051881993896236,0.001017293997965412,0.001017293997965412,0.001017293997965412,0.002034587995930824,0.001017293997965412,0.002034587995930824,0.001017293997965412,0.001017293997965412,0.001017293997965412,0.002034587995930824,0.001017293997965412,0.003051881993896236,0.001017293997965412,0.001017293997965412,0.001017293997965412,0.001017293997965412,0.001017293997965412,0.001017293997965412,0.001017293997965412,0.002034587995930824,0.002034587995930824,0.002034587995930824,0.002034587995930824,0.001017293997965412,0.003051881993896236,0.001017293997965412,0.001017293997965412,0.001017293997965412,0.001017293997965412,0.001017293997965412,0.002034587995930824,0.001017293997965412,0.001017293997965412,0.001017293997965412,0.001017293997965412,0.001017293997965412,0.001017293997965412,0.001017293997965412,0.002034587995930824,0.001017293997965412,0.002034587995930824,0.002034587995930824,0.001017293997965412,0.001017293997965412,0.001017293997965412,0.002034587995930824,0.002034587995930824,0.003051881993896236,0.001017293997965412,0.001017293997965412,0.001017293997965412,0.001017293997965412,0.001017293997965412,0.001017293997965412,0.002034587995930824,0.001017293997965412,0.001017293997965412,0.001017293997965412
