화자ID,연령대,NNG_반려,NNG_동물,VV_키우,ECE_고,VXV_있,ETD_는,JKS_이,VV_있,EFQ_을까,NNG_고양이,JX_는,MDT_어떤,NNG_매력,ECD_어,MAG_그럼,VV_말,MDT_다른,ECS_어,VV_보,ETD_ㄴ,JX_은,VA_없,NNG_햄스터,MDT_몇,NNG_때,VXV_보,EFN_어,VV_그러,ECE_면,NNG_케이지,JKO_를,VA_크,VV_쓰,ECD_어야,VV_되,VV_어,JKS_가,MAG_같이,VV_만나,MAG_안,ETN_ㅁ,NNG_금붕어,NNG_초등학교,NNG_학년,NNG_그때,NNG_과학,MDT_무슨,MDT_그런,NNG_과제,EFN_거든,MAG_그래서,ECD_는데,MAG_일찍,VV_가,NNG_물,NNG_엄마,NNG_아빠,VV_갈,ECD_아,VXV_주,ECE_거나,VV_아니,NNG_내가,VA_같,ECD_은데,VA_그,ECE_ㄴ데,NNG_세숫대야,NNG_물고기,VV_옮기,VXV_놓,JKO_을,ECD_아서,ECS_아,VXV_버리,MDT_그,NNG_밑,NNG_약간,NNG_자갈,ETD_은,NNG_사고,NNG_그다음,NNG_밥,JX_만,VV_사,ECE_면서,MAG_되게,VA_예쁘,VA_그렇,ECD_게,NNG_말미잘,JX_도,NNG_어항,VV_만들,VXA_싶,NNG_일,NNG_장,MAG_그냥,NNG_입양,VV_맞,NNG_나의,NNG_의견,VV_들어가,ECD_지,MAG_직접,MAG_왜냐하면,MAG_잘못,ECS_는지,NNG_캠핑,ECS_다,VV_오,ECD_다가,VA_이렇,MAG_둥둥,VV_떠다니,EFN_라고,MAC_그래서,MAG_다,MAG_못,VV_먹이,VV_죽,NNG_친구,NNG_집,NNG_추,NNG_르,VV_주,ECD_려고,VV_아,NNG_장난감,NNG_마트,NNG_용품,NNG_코너,NNG_기,VV_달리,NNG_낚싯대,VV_좋아하,NNG_강아지,NNG_풀,VV_생기,NNG_오뎅,NNG_꼬치,JX_라고,VV_부르,ECD_던데,NNG_일반,NNG_고무줄,MAG_잘,VV_놀,NNG_털,MAG_약간,NNG_무엇,NNG_스팀,ECD_듯이,VV_하,ECD_어서,VV_나오,VV_빗,ECD_으면,NNG_털이,MAG_엄청,VXV_지,NNG_사용,NNG_후기,VV_널,MAG_자주,NNG_사람,MAG_매일,NNG_치,NNG_카,ECS_지,NNG_이빨,VV_썩,ETN_기,NNG_길,NNG_양치,EFN_잖아,VA_길,NNG_양이,VV_어떡하,NNG_필요,EFI_구나,NNG_치석,NNG_제거,VV_구하,VA_어떻,VV_위하,NNG_울타리,MAG_왜,VA_쪼끄맣,NNG_기억,VV_남,MDT_뭔,NNG_가,NNG_추억,VA_많,VV_대하,MAG_오래,NNG_오,EFN_다고,ETD_ㄹ,VV_사라지,ETD_을,NNG_슬픔,VV_이기,VXV_내,NNG_나도,VV_묻,ECE_나,NNG_눈물,MAG_찔끔,VV_나,NNG_새,MAG_없이,NNG_변기통,EFN_내,NNG_음,NNG_동생,MAG_얼추,VV_들,VV_나가,VV_흔들리,NNG_머리,VA_아프,VXV_않,VV_데리,NNG_탈출,VXV_가지,NNG_결국,ETD_ㄴ다는,NNG_얘기,VA_괜찮,NNG_출하,VV_돌아가시,EFN_다,NNG_요즘,NNG_유행,NNG_멍,MAG_물론,VV_그,VA_엄청나,VA_아름답,NNG_수조,ECE_지만,MAG_휘적휘적,VV_다니,VV_그리,NNG_빨간색,NNG_검정,NNG_색깔,VV_알,ECD_니까,NNG_검은색,EFN_ㄴ대,VV_뜯,EFQ_는다고,NNG_걱정,NNG_대야,NNG_다음,MAG_다시,NNG_수,VV_채우,VA_좋,NNG_방법,MAG_제일,NNG_유용,MAG_혹시,NNG_친칠라,VV_살,NNG_애,NNG_만약,ECE_ㄴ다면,JKO_한테,VV_잡,VV_먹히,VV_않,NNG_똥,NNG_목욕,VV_시키,ECD_어도,VV_물,MAG_너무,VA_귀엽,NNG_이번,VV_꾸미,NNG_노력,MAG_부들부들,MAG_좀,NNG_시크,NNG_옛날,MAG_더,VA_넓,NNG_곳,NNG_부,NNG_분양,VV_보내,NNG_혼자,NNG_키,MAG_서로,VV_먹,MAG_별로,VA_어리,ECD_ㄴ지,MAG_정확히,NNG_안,NNG_전,MAG_자세히,VV_모르,VXV_싶,VV_나누,ECE_ㄴ다고,EFN_대,NNG_동,NNG_케어,MAG_스스로,JX_나,VV_없었,NNG_어머니,VV_데려오,JX_야,NNG_가게,MAG_언제,MAG_또,NNG_추천,NNG_광고,MAG_적이,NNG_최근,EFQ_냐,NNG_면,VV_뿌리,NNG_치약,NNG_뿌리,NNG_잇몸,NNG_사이,NNG_스프레이,ECD_ㄴ데,VA_힘들,VV_칫솔질하,VV_다치,NNG_칫솔,VA_가볍,NNG_느낌,MAG_근데,NNG_상관,VA_없다,NNG_해,NNG_주면,NNG_관리,NNG_구내염,NNG_문제,NNG_더,VV_상하,VV_뽑,ECD_아야,MAG_많이,VV_걸리,NNG_간식,JKS_는,MAG_그다지,NNG_효과,VV_그리하,ECD_여서,NNG_대체,NNG_급,NNG_수통,NNG_쳇바퀴,VA_좁,NNG_공간,NNG_인식,VV_들어서,MAG_꼭,VV_넣,NNG_건,NNG_개집,NNG_도망,VV_놓,MAG_자꾸,NNG_문,NNG_앞,VV_치,ECD_으니까,NNG_개,NNG_나중,NNG_점프,VV_뛰,VV_넘어가,NNG_소용,MAG_가장,VXV_나,NNG_산책,NNG_힘,VV_딸,ECD_려,VV_혼내,NNG_하늘나라,VA_슬프,NNG_가족,VV_잃어버리,NNG_기분,JKG_의,VV_되돌아보,NNG_마음,NNG_정리,VV_잘하,EFQ_나,NNG_생각,NNG_동안,NNG_행복,NNG_하면서,NNG_안정,VV_찾,NNG_외출,EFN_네,NNG_순,ECD_으니깐,MAG_종종,JX_마다,NNG_항,NNG_차,VV_숨,MAG_항상,NNG_목줄,VV_매,ECD_서,ECD_여도,MAG_아까,VV_말하,VV_잡아먹,NNG_점,JX_이나,NNG_불편,NNG_성격,EFN_지,NNG_인,NNG_스타,ETD_라는,NNG_쥐,VA_가깝,NNG_토끼,ECD_라고,MDT_이런,NNG_하대,VV_도,VV_휘,NNG_야,NNG_냄새,VV_나서,NNG_자,VV_잡히,VV_듣,NNG_모래,VV_담,VV_놔두
SD2401109,10대,0.008587786259541985,0.0057251908396946565,0.020038167938931296,0.01717557251908397,0.0019083969465648854,0.011450381679389313,0.02480916030534351,0.016221374045801526,0.0019083969465648854,0.011450381679389313,0.02480916030534351,0.0019083969465648854,0.0009541984732824427,0.015267175572519083,0.0019083969465648854,0.0019083969465648854,0.0009541984732824427,0.01812977099236641,0.011450381679389313,0.03435114503816794,0.01049618320610687,0.007633587786259542,0.01049618320610687,0.0028625954198473282,0.006679389312977099,0.004770992366412214,0.015267175572519083,0.003816793893129771,0.004770992366412214,0.0019083969465648854,0.022900763358778626,0.0009541984732824427,0.0009541984732824427,0.006679389312977099,0.007633587786259542,0.0,0.016221374045801526,0.0019083969465648854,0.0009541984732824427,0.004770992366412214,0.0009541984732824427,0.007633587786259542,0.0009541984732824427,0.0,0.0028625954198473282,0.0,0.0,0.003816793893129771,0.0,0.003816793893129771,0.0019083969465648854,0.009541984732824428,0.0,0.0057251908396946565,0.0009541984732824427,0.0,0.0,0.0019083969465648854,0.011450381679389313,0.01049618320610687,0.0009541984732824427,0.0019083969465648854,0.003816793893129771,0.015267175572519083,0.0,0.0019083969465648854,0.0019083969465648854,0.0,0.0009541984732824427,0.0,0.0009541984732824427,0.025763358778625955,0.0028625954198473282,0.008587786259541985,0.0,0.013358778625954198,0.0009541984732824427,0.0,0.0,0.009541984732824428,0.0,0.0,0.0,0.0,0.008587786259541985,0.0019083969465648854,0.003816793893129771,0.0,0.0,0.006679389312977099,0.0,0.006679389312977099,0.0009541984732824427,0.0,0.0019083969465648854,0.0009541984732824427,0.0,0.0009541984732824427,0.0,0.0,0.0,0.0,0.0009541984732824427,0.006679389312977099,0.0009541984732824427,0.0,0.0,0.0,0.0,0.0,0.0,0.0009541984732824427,0.0,0.0,0.0,0.016221374045801526,0.007633587786259542,0.0009541984732824427,0.0019083969465648854,0.0009541984732824427,0.0,0.0009541984732824427,0.004770992366412214,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0,0.0019083969465648854,0.0009541984732824427,0.0,0.011450381679389313,0.0,0.0,0.0,0.0,0.0009541984732824427,0.009541984732824428,0.0,0.0019083969465648854,0.0,0.0,0.0009541984732824427,0.0,0.0,0.0,0.0,0.0028625954198473282,0.0,0.0,0.0,0.0,0.0,0.0009541984732824427,0.025763358778625955,0.009541984732824428,0.0,0.0,0.0009541984732824427,0.0,0.0,0.0,0.0009541984732824427,0.0009541984732824427,0.0,0.0,0.0,0.0019083969465648854,0.0,0.0,0.0,0.003816793893129771,0.0009541984732824427,0.0028625954198473282,0.0009541984732824427,0.007633587786259542,0.0019083969465648854,0.0,0.0,0.0,0.003816793893129771,0.0,0.0009541984732824427,0.0009541984732824427,0.0,0.0019083969465648854,0.0009541984732824427,0.0028625954198473282,0.0,0.0,0.0057251908396946565,0.0019083969465648854,0.0,0.0,0.0009541984732824427,0.0,0.0,0.0009541984732824427,0.0,0.0028625954198473282,0.01431297709923664,0.0,0.0009541984732824427,0.0,0.0009541984732824427,0.0,0.0,0.0,0.0,0.0,0.0,0.0019083969465648854,0.0,0.0,0.0,0.0,0.0,0.0009541984732824427,0.0,0.0009541984732824427,0.0028625954198473282,0.0,0.0,0.0,0.006679389312977099,0.0,0.003816793893129771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0,0.0,0.0,0.0,0.0009541984732824427,0.0,0.0,0.0,0.0009541984732824427,0.0,0.0,0.0019083969465648854,0.0,0.0,0.0,0.0019083969465648854,0.0,0.0009541984732824427,0.0,0.0,0.0,0.0,0.0,0.0,0.0019083969465648854,0.0009541984732824427,0.0,0.007633587786259542,0.0,0.0,0.0009541984732824427,0.0,0.003816793893129771,0.0,0.0,0.0009541984732824427,0.0019083969465648854,0.0009541984732824427,0.0009541984732824427,0.0,0.0,0.0009541984732824427,0.0019083969465648854,0.0028625954198473282,0.0019083969465648854,0.0,0.0019083969465648854,0.0019083969465648854,0.0,0.0009541984732824427,0.0,0.0009541984732824427,0.003816793893129771,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0019083969465648854,0.0028625954198473282,0.0009541984732824427,0.0019083969465648854,0.0019083969465648854,0.0009541984732824427,0.0009541984732824427,0.0019083969465648854,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0019083969465648854,0.0009541984732824427,0.0009541984732824427,0.007633587786259542,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0019083969465648854,0.0019083969465648854,0.0019083969465648854,0.0009541984732824427,0.0009541984732824427,0.0019083969465648854,0.0028625954198473282,0.0009541984732824427,0.0019083969465648854,0.0019083969465648854,0.0009541984732824427,0.0019083969465648854,0.0019083969465648854,0.0009541984732824427,0.0009541984732824427,0.0019083969465648854,0.0028625954198473282,0.0019083969465648854,0.0028625954198473282,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0028625954198473282,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0019083969465648854,0.0009541984732824427,0.0009541984732824427,0.0019083969465648854,0.0019083969465648854,0.0009541984732824427,0.0019083969465648854,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0019083969465648854,0.003816793893129771,0.0009541984732824427,0.003816793893129771,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0019083969465648854,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.003816793893129771,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0019083969465648854,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0028625954198473282,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0028625954198473282,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0028625954198473282,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0019083969465648854,0.0009541984732824427,0.0019083969465648854,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0019083969465648854,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0019083969465648854,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0009541984732824427,0.0019083969465648854,0.0009541984732824427,0.0009541984732824427
SD2401110,10대,0.006578947368421052,0.006578947368421052,0.021929824561403508,0.025219298245614034,0.0043859649122807015,0.017543859649122806,0.01864035087719298,0.01425438596491228,0.005482456140350877,0.025219298245614034,0.03070175438596491,0.0010964912280701754,0.0010964912280701754,0.01425438596491228,0.003289473684210526,0.003289473684210526,0.0010964912280701754,0.03070175438596491,0.008771929824561403,0.03399122807017544,0.005482456140350877,0.005482456140350877,0.009868421052631578,0.0021929824561403508,0.005482456140350877,0.008771929824561403,0.020833333333333332,0.010964912280701754,0.017543859649122806,0.0010964912280701754,0.019736842105263157,0.0021929824561403508,0.0021929824561403508,0.003289473684210526,0.009868421052631578,0.003289473684210526,0.015350877192982455,0.003289473684210526,0.0010964912280701754,0.0043859649122807015,0.0021929824561403508,0.009868421052631578,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.0010964912280701754,0.0010964912280701754,0.003289473684210526,0.0010964912280701754,0.0021929824561403508,0.0010964912280701754,0.006578947368421052,0.0021929824561403508,0.008771929824561403,0.006578947368421052,0.0021929824561403508,0.0021929824561403508,0.005482456140350877,0.027412280701754384,0.01206140350877193,0.0010964912280701754,0.0043859649122807015,0.0021929824561403508,0.021929824561403508,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.0010964912280701754,0.005482456140350877,0.0021929824561403508,0.0010964912280701754,0.015350877192982455,0.003289473684210526,0.013157894736842105,0.0021929824561403508,0.009868421052631578,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.005482456140350877,0.0021929824561403508,0.0010964912280701754,0.0021929824561403508,0.0010964912280701754,0.006578947368421052,0.0021929824561403508,0.003289473684210526,0.003289473684210526,0.0010964912280701754,0.009868421052631578,0.0010964912280701754,0.01644736842105263,0.0010964912280701754,0.0010964912280701754,0.003289473684210526,0.0010964912280701754,0.0010964912280701754,0.003289473684210526,0.0010964912280701754,0.0043859649122807015,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.006578947368421052,0.0010964912280701754,0.003289473684210526,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.0021929824561403508,0.003289473684210526,0.0021929824561403508,0.003289473684210526,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.0021929824561403508,0.0010964912280701754,0.003289473684210526,0.003289473684210526,0.0043859649122807015,0.003289473684210526,0.0021929824561403508,0.0010964912280701754,0.0021929824561403508,0.003289473684210526,0.0010964912280701754,0.0010964912280701754,0.005482456140350877,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.007675438596491228,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.003289473684210526,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.010964912280701754,0.0021929824561403508,0.0010964912280701754,0.0021929824561403508,0.0021929824561403508,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.0010964912280701754,0.0021929824561403508,0.0021929824561403508,0.0010964912280701754,0.0021929824561403508,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.003289473684210526,0.003289473684210526,0.0021929824561403508,0.0010964912280701754,0.0010964912280701754,0.003289473684210526,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0043859649122807015,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.003289473684210526,0.0021929824561403508,0.0010964912280701754,0.0021929824561403508,0.0010964912280701754,0.0021929824561403508,0.006578947368421052,0.0010964912280701754,0.0021929824561403508,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.003289473684210526,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0043859649122807015,0.0021929824561403508,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0043859649122807015,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.0021929824561403508,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.003289473684210526,0.0010964912280701754,0.003289473684210526,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
