화자ID,연령대,NNG_엠,NNG_비,NNG_티,NNG_아이,JKS_가,EFN_지,JX_는,NNG_하나,VA_달르,ECD_아서,VV_피,EFN_거든,MDN_네,NNG_성격,ECE_고,NNG_유사,NNG_생각,ECS_어,NNG_부합,ETD_는,VA_같,EFN_다고,MAG_그러면,JX_은,MAG_잘,VV_맞,NNG_유형,NNG_안,MDT_이런,NNG_표,VV_있,EFN_잖아,VV_그러,ECE_면,NNG_가,NNG_에스,ECD_니까,MAG_대충,NNG_이,NNG_엔,NNG_에프,NNG_핀,VV_가,ECS_아,NNG_인가,MAG_약간,ETD_ㄴ,MAG_안,EFQ_는다고,VA_뜨,MAG_그럼,MAG_진짜로,NNG_실제,JX_도,EFN_어,NNG_나도,NNG_내가,NNG_이상,ECD_게,VV_싸우,NNG_친구,JKS_이,MAG_다,MDT_그런,EFN_더라,NNG_고,VA_비슷하,ECD_어서,VV_뜨,NNG_말,NNG_다툼,ECE_거나,MAG_이제,MAG_영원히,VV_보,ECD_지,VXV_않,VV_되,ECD_아,MDT_그,NNG_너와,MDT_어떤,NNG_점,VA_다르,ECD_라면,MDT_어느,ECD_라고,VV_나,ECD_아도,VA_그렇,MAC_그래서,JKO_을,NNG_은,MAG_나랑,NNG_의도,MAG_그냥,MAG_모두,EFQ_냐,VV_물어보,EFN_라고,MAG_솔직히,NNG_과,NNG_몰입,JKO_를,MAG_진짜,VV_싫어하,MAG_왜냐하면,NNG_작년,NNG_데,MAG_정말,VA_싫,VV_하,NNG_발언,VV_가지,VV_그,NNG_정,VV_떨어지,VV_오글거리,VV_알,ECD_니,VA_저렇,VV_까,ECE_나,VXA_싶,EFQ_나,MAG_막,NNG_사람,VV_잣대질하,MAG_별로,NNG_부정적,ECD_는데,NNG_요즘,MAG_또,NNG_내,NNG_주변,VV_모이,NNG_정도,ECS_ㄴ가,ETN_기,MAG_지금,NNG_인기,NNG_이유,MAG_점차,NNG_자신,JKG_의,VV_들이,VXV_보,VV_거르,ETD_ㄹ,VV_좋아하,VXV_가지,VA_이렇,NNG_테스트,NNG_유행,ECE_ㄴ다고,NNG_과자,NNG_자기,NNG_아이스티,NNG_별,VV_나오,MAG_그래서,NNG_전,NNG_과제,MDT_여러,VV_만들,ECD_어,MAG_직접,NNG_질문,NNG_지도,JX_밖에,VA_없,NNG_대충,NNG_사이트,VV_짜,NNG_집기,VV_오,NNG_질문지,VA_그,ECE_ㄴ데,NNG_결과,MAG_비슷비슷,NNG_폭,VA_넓,VV_싶,NNG_인구,NNG_담기,MAG_너무,VV_적,MAG_좀,VV_들,MAG_왜,JX_야,NNG_마찬가지,EFN_야,ETD_은,NNG_건,NNG_만약,VA_똑같,MAC_그런데,VV_늘,MAG_전혀,EFI_구나,VV_듣,NNG_주관적,NNG_평가,VV_객관화되,VA_많,JKO_한테,VV_느,VV_널,ECS_다,NNG_소리,ECD_은데,MAG_원래,NNG_배제,ETD_을,NNG_때,VA_어떻,VV_일,NNG_라,JX_마다,NNG_보,MAC_따라서,MAG_굉장히,NNG_다양,VV_보이,VA_있,VV_들어서,VV_갈,VV_말,MDT_다른,VV_스,VV_대하,NNG_예,VA_편하,NNG_관계,MDT_모든,VV_보여주,ECE_지만,NNG_선생님,JX_이나,NNG_곳,VXV_주,NNG_음,NNG_피,NNG_제이,VV_나르,NNG_추측,NNG_처음,NNG_행동,NNG_거랑,VV_친하,VXV_지,VV_아니,ECD_ㄹ까,NNG_오해,VV_받,NNG_기분,VV_어,MAG_되게,VA_재밌,NNG_카멜레온,NNG_장점,VV_모르,MAG_일단,NNG_집,NNG_밖,VV_나가,ECD_아야,VA_힘들,MAG_한번,ECE_려면,VV_씻,NNG_옷,VV_입,MAG_다시,VV_갈아입,VV_그리,MAG_적당히,NNG_준비,VXV_나가,NNG_과정,VV_싫,NNG_방학,MAG_거의,VV_박히,VXV_있,NNG_경우,JX_만,NNG_문제,ECD_ㄴ지,NNG_침대,VV_일어나,MAG_가끔,MAG_씩,NNG_특징,ETD_다는,VV_고치,EFN_어야지,NNG_발휘,EFQ_을까,EFQ_ㄹ까,NNG_부지런,NNG_편인,NNG_거지,VA_게으르,MAG_이렇게,VV_나뉘,VV_속하,NNG_게,JKS_라서,NNG_얘기,NNG_애,JKS_는,NNG_근본적,NNG_이기적,NNG_연민,VV_빠지,ECD_으면,VV_상처받,NNG_하면서,NNG_정작,NNG_심,VA_아무렇,VV_내뱉,VV_틀어지,NNG_경험,NNG_우정,JX_라고,VA_친하,ECD_ㄹ수록,MAG_점점,VV_건지,NNG_의문,NNG_편,VA_좋,VV_잘하,NNG_한순간,VV_끝나,EFN_다,VV_이러,NNG_오랫동안,NNG_유지,VV_위하,VV_서,ECD_어야,VA_가깝,VV_생기,ECE_면서,VV_느끼,EFQ_던,MAG_계속,NNG_중요,MAG_오래,NNG_선,NNG_거리,VV_두,NNG_필요,VV_가깝,NNG_일상,MAG_완전히,NNG_침투,NNG_면,MDT_이,NNG_가족,ECD_려고,EFN_ㄴ데,EFN_든가,NNG_신체적,NNG_연락,VV_줄이,ECD_듯이,NNG_방법,JX_라도,VV_넘,MAG_아주,NNG_인신공격,VA_심하,EFN_네,MAG_갑자기,NNG_패드,NNG_립,ECS_ㄴ다,VA_들,MAG_당연히,MAG_뜬금없이,VV_욕하,NNG_과도,NNG_장난,MAG_자세히,NNG_관심도,NNG_급증,JKS_은,NNG_정보,VV_캐,EFQ_ㄴ가,NNG_디테일,NNG_개인적,ECD_기에,VV_어쩌,NNG_기록,MAG_그대로,VV_걸,EFQ_니,VV_겪,MAG_자주,VV_만나,JX_부터,NNG_열,JX_까지,MAG_근데,VV_의하,NNG_유형인,VA_길,VA_부럽,VV_날,NNG_외향성,NNG_내향성,NNG_차이,MAG_같이,NNG_기가,VV_빨,ECD_려,NNG_직장,NNG_회사,NNG_그전,MDT_저,VV_가르,VV_아,MAG_확실히,NNG_인간,NNG_지표,NNG_느낌,NNG_난,NNG_인터넷,MAG_많이,VV_올라오,NNG_검사,MAG_억지로,VV_끼우,VV_넣,ECD_으려고,VA_안쓰럽,NNG_입장,MAG_고작,MAG_아까,MDT_몇,VV_나누,NNG_단순,NNG_존재,MAG_더,VV_늘어나,VV_놀라,NNG_피라니,VV_기억나,NNG_남,NNG_기준,NNG_측정,ECD_라,VV_바라보,NNG_지에,VV_아이,VV_티,NNG_볼,VV_때,NNG_어,NNG_얼마,NNG_원래,NNG_앞,NNG_오버,ETN_ㅁ,VV_풀,VA_밝,NNG_척도,NNG_당혹,ECD_어도,MAG_실제로,ECD_으니까,NNG_주위,NNG_기론,NNG_대외적,NNG_단점,NNG_팔방,NNG_미,NNG_인의,MDT_뭔,NNG_대답,NNG_미안,ECD_느라,MAG_못,ECE_건,NNG_개인차,VV_들어보,JX_이,NNG_여행,NNG_계획,VV_잡,MAG_적이,MAG_훨씬,MAG_가만,ECD_다가,NNG_큰일,NNG_자동적,NNG_총무,NNG_돈,NNG_계산,NNG_시간,NNG_단위,NNG_계획도,NNG_기억,NNG_미술사,NNG_연구,NNG_발표,NNG_대회,ECD_기로,NNG_조,NNG_이인,NNG_아무것,NNG_평소,NNG_게으름,VV_부리,NNG_둘,VV_일하,VV_세우,NNG_체크,NNG_리스트,VV_말하,NNG_고민,ECD_라서,NNG_진,VV_울,NNG_정신적,VV_힘들,VV_기대,ECD_ㄴ데,NNG_사이,NNG_일,NNG_수록,NNG_짜증,VV_내,NNG_스트레스,MAG_서로,NNG_견제,NNG_학교,VA_어렵,MAG_아직,VA_어리,NNG_마음,VV_떠나,NNG_믿음,NNG_사실,NNG_사춘기,NNG_부모님,VV_못되,NNG_과도기,NNG_공감,NNG_서로,NNG_관심,VA_귀찮,NNG_내고,NNG_주고,NNG_노력,MAG_어쨌든,NNG_진짜,MAG_분명히,VA_크,NNG_참사,NNG_조절,NNG_하단,NNG_동의,MDT_무슨,MAG_딱,NNG_히,NNG_구체적,NNG_상황,VV_짚,NNG_주기
SD2401239,10대,0.017298735861610112,0.017298735861610112,0.020625415834996674,0.01929474384564205,0.02594810379241517,0.0006653359946773121,0.021956087824351298,0.0006653359946773121,0.0013306719893546241,0.0026613439787092482,0.001996007984031936,0.003992015968063872,0.00332667997338656,0.0053226879574184965,0.021956087824351298,0.0006653359946773121,0.020625415834996674,0.028609447771124417,0.0006653359946773121,0.02661343978709248,0.00665335994677312,0.0053226879574184965,0.00332667997338656,0.007984031936127744,0.0026613439787092482,0.010645375914836993,0.003992015968063872,0.0013306719893546241,0.0026613439787092482,0.0013306719893546241,0.008649367930805056,0.005988023952095809,0.004657351962741184,0.012641383898868928,0.0006653359946773121,0.0013306719893546241,0.0026613439787092482,0.0006653359946773121,0.00332667997338656,0.0026613439787092482,0.004657351962741184,0.0006653359946773121,0.0013306719893546241,0.001996007984031936,0.0006653359946773121,0.001996007984031936,0.03592814371257485,0.005988023952095809,0.0013306719893546241,0.0006653359946773121,0.001996007984031936,0.0006653359946773121,0.0006653359946773121,0.00998003992015968,0.00332667997338656,0.00665335994677312,0.001996007984031936,0.0013306719893546241,0.011310711909514305,0.0006653359946773121,0.011976047904191617,0.03260146373918829,0.003992015968063872,0.004657351962741184,0.0026613439787092482,0.0006653359946773121,0.0013306719893546241,0.001996007984031936,0.0006653359946773121,0.003992015968063872,0.0006653359946773121,0.0006653359946773121,0.0026613439787092482,0.0006653359946773121,0.00665335994677312,0.004657351962741184,0.003992015968063872,0.00665335994677312,0.005988023952095809,0.00332667997338656,0.0006653359946773121,0.004657351962741184,0.0006653359946773121,0.001996007984031936,0.0006653359946773121,0.0026613439787092482,0.0006653359946773121,0.00332667997338656,0.0013306719893546241,0.00332667997338656,0.007318695941450432,0.017964071856287425,0.005988023952095809,0.0013306719893546241,0.0006653359946773121,0.007984031936127744,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.007984031936127744,0.0006653359946773121,0.0013306719893546241,0.0013306719893546241,0.01330671989354624,0.001996007984031936,0.0006653359946773121,0.001996007984031936,0.0006653359946773121,0.0006653359946773121,0.001996007984031936,0.0006653359946773121,0.015302727877578177,0.0006653359946773121,0.001996007984031936,0.0013306719893546241,0.0006653359946773121,0.0013306719893546241,0.0006653359946773121,0.001996007984031936,0.0006653359946773121,0.0006653359946773121,0.0013306719893546241,0.0006653359946773121,0.0013306719893546241,0.001996007984031936,0.005988023952095809,0.00665335994677312,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.003992015968063872,0.0006653359946773121,0.001996007984031936,0.0013306719893546241,0.0006653359946773121,0.0006653359946773121,0.0013306719893546241,0.0013306719893546241,0.003992015968063872,0.00332667997338656,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.00332667997338656,0.0006653359946773121,0.0013306719893546241,0.0006653359946773121,0.0053226879574184965,0.0006653359946773121,0.0006653359946773121,0.0026613439787092482,0.003992015968063872,0.0006653359946773121,0.00332667997338656,0.0013306719893546241,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0013306719893546241,0.0013306719893546241,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0013306719893546241,0.003992015968063872,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.001996007984031936,0.00332667997338656,0.0006653359946773121,0.0006653359946773121,0.0013306719893546241,0.0013306719893546241,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.004657351962741184,0.0013306719893546241,0.004657351962741184,0.00332667997338656,0.001996007984031936,0.0013306719893546241,0.0006653359946773121,0.0006653359946773121,0.0026613439787092482,0.0006653359946773121,0.001996007984031936,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.001996007984031936,0.003992015968063872,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.003992015968063872,0.0013306719893546241,0.0013306719893546241,0.001996007984031936,0.0013306719893546241,0.0013306719893546241,0.0013306719893546241,0.0006653359946773121,0.0006653359946773121,0.0026613439787092482,0.005988023952095809,0.00332667997338656,0.0006653359946773121,0.0006653359946773121,0.0013306719893546241,0.0006653359946773121,0.0006653359946773121,0.001996007984031936,0.0013306719893546241,0.0013306719893546241,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.001996007984031936,0.0006653359946773121,0.003992015968063872,0.0006653359946773121,0.0013306719893546241,0.0013306719893546241,0.0006653359946773121,0.0006653359946773121,0.001996007984031936,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0013306719893546241,0.0006653359946773121,0.0026613439787092482,0.00332667997338656,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0013306719893546241,0.0006653359946773121,0.001996007984031936,0.005988023952095809,0.00332667997338656,0.0013306719893546241,0.0006653359946773121,0.0006653359946773121,0.0013306719893546241,0.0026613439787092482,0.0013306719893546241,0.0006653359946773121,0.0006653359946773121,0.0013306719893546241,0.0013306719893546241,0.0026613439787092482,0.0026613439787092482,0.0006653359946773121,0.001996007984031936,0.0013306719893546241,0.0013306719893546241,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0013306719893546241,0.0006653359946773121,0.0013306719893546241,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0013306719893546241,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0013306719893546241,0.0006653359946773121,0.001996007984031936,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0013306719893546241,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0026613439787092482,0.0006653359946773121,0.0006653359946773121,0.001996007984031936,0.0006653359946773121,0.0006653359946773121,0.0013306719893546241,0.0013306719893546241,0.0013306719893546241,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0013306719893546241,0.0006653359946773121,0.0006653359946773121,0.001996007984031936,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0013306719893546241,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.001996007984031936,0.0006653359946773121,0.0026613439787092482,0.0013306719893546241,0.0026613439787092482,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0013306719893546241,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0013306719893546241,0.0013306719893546241,0.0006653359946773121,0.0006653359946773121,0.0013306719893546241,0.0013306719893546241,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0053226879574184965,0.001996007984031936,0.0013306719893546241,0.0013306719893546241,0.0013306719893546241,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0013306719893546241,0.0026613439787092482,0.0006653359946773121,0.0013306719893546241,0.0006653359946773121,0.0006653359946773121,0.0013306719893546241,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.003992015968063872,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0013306719893546241,0.0013306719893546241,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401240,10대,0.011680143755615454,0.011680143755615454,0.020664869721473494,0.020664869721473494,0.017070979335130278,0.0,0.025157232704402517,0.0008984725965858042,0.0,0.0008984725965858042,0.0017969451931716084,0.006289308176100629,0.004492362982929021,0.0008984725965858042,0.029649595687331536,0.0,0.009883198562443846,0.017070979335130278,0.0008984725965858042,0.02425876010781671,0.01078167115902965,0.0017969451931716084,0.0,0.006289308176100629,0.0008984725965858042,0.006289308176100629,0.0008984725965858042,0.0008984725965858042,0.0017969451931716084,0.0,0.020664869721473494,0.0035938903863432167,0.008086253369272238,0.005390835579514825,0.0017969451931716084,0.0035938903863432167,0.006289308176100629,0.0,0.0026954177897574125,0.0017969451931716084,0.0035938903863432167,0.0,0.0026954177897574125,0.0035938903863432167,0.0,0.0008984725965858042,0.029649595687331536,0.005390835579514825,0.0,0.0,0.0,0.0,0.0,0.016172506738544475,0.004492362982929021,0.0008984725965858042,0.0071877807726864335,0.0008984725965858042,0.01078167115902965,0.0008984725965858042,0.009883198562443846,0.02336028751123091,0.0008984725965858042,0.0071877807726864335,0.0008984725965858042,0.0008984725965858042,0.0,0.008086253369272238,0.0,0.004492362982929021,0.0,0.0,0.0,0.0,0.006289308176100629,0.01078167115902965,0.0035938903863432167,0.008984725965858042,0.01078167115902965,0.0026954177897574125,0.0,0.0008984725965858042,0.0,0.0,0.0,0.0008984725965858042,0.0,0.0017969451931716084,0.0,0.006289308176100629,0.0,0.008086253369272238,0.0,0.0017969451931716084,0.0,0.0008984725965858042,0.0,0.0,0.0,0.0026954177897574125,0.0,0.0008984725965858042,0.0008984725965858042,0.008086253369272238,0.0008984725965858042,0.0008984725965858042,0.0,0.0008984725965858042,0.0,0.004492362982929021,0.0,0.015274034141958671,0.0,0.0,0.0017969451931716084,0.0,0.0,0.0,0.0035938903863432167,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0,0.0017969451931716084,0.0008984725965858042,0.0,0.006289308176100629,0.0,0.0008984725965858042,0.0,0.006289308176100629,0.006289308176100629,0.004492362982929021,0.0,0.0017969451931716084,0.0,0.0017969451931716084,0.0008984725965858042,0.0035938903863432167,0.0008984725965858042,0.0,0.0,0.0,0.0008984725965858042,0.004492362982929021,0.0,0.0017969451931716084,0.0,0.009883198562443846,0.0008984725965858042,0.0,0.0,0.0,0.0,0.0008984725965858042,0.0,0.0,0.0,0.0,0.0017969451931716084,0.0,0.0017969451931716084,0.0,0.0,0.0008984725965858042,0.008984725965858042,0.0,0.0035938903863432167,0.0,0.0,0.0008984725965858042,0.0,0.0,0.0,0.0,0.0,0.0,0.0017969451931716084,0.0017969451931716084,0.0,0.0,0.0,0.0,0.0017969451931716084,0.0,0.0,0.0035938903863432167,0.0,0.0071877807726864335,0.0,0.0017969451931716084,0.0,0.0,0.0008984725965858042,0.008086253369272238,0.0,0.0,0.0,0.0,0.0,0.0,0.0008984725965858042,0.005390835579514825,0.0,0.0,0.0,0.0071877807726864335,0.0026954177897574125,0.0017969451931716084,0.0008984725965858042,0.0017969451931716084,0.0,0.0,0.0,0.0,0.0017969451931716084,0.006289308176100629,0.0026954177897574125,0.0,0.0008984725965858042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035938903863432167,0.0,0.0008984725965858042,0.0017969451931716084,0.0008984725965858042,0.0,0.0,0.0,0.0,0.0,0.0035938903863432167,0.0035938903863432167,0.0071877807726864335,0.0026954177897574125,0.0017969451931716084,0.0,0.0,0.0008984725965858042,0.0,0.0,0.0,0.0026954177897574125,0.0,0.0008984725965858042,0.0008984725965858042,0.0,0.008086253369272238,0.012578616352201259,0.0,0.0,0.0026954177897574125,0.0017969451931716084,0.0008984725965858042,0.0,0.0,0.0,0.0017969451931716084,0.0026954177897574125,0.0008984725965858042,0.0,0.0,0.0,0.0,0.0,0.0,0.0008984725965858042,0.0,0.0008984725965858042,0.0,0.0,0.0008984725965858042,0.0,0.0,0.0,0.004492362982929021,0.0008984725965858042,0.0,0.0026954177897574125,0.0,0.0,0.0,0.0,0.0,0.0,0.0017969451931716084,0.0,0.0008984725965858042,0.0,0.0008984725965858042,0.0,0.0026954177897574125,0.0,0.0008984725965858042,0.0008984725965858042,0.0017969451931716084,0.0,0.0008984725965858042,0.0,0.0,0.0035938903863432167,0.0026954177897574125,0.0,0.0,0.0,0.0,0.0,0.0026954177897574125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035938903863432167,0.0,0.0008984725965858042,0.0017969451931716084,0.0,0.0,0.0,0.0,0.0,0.0035938903863432167,0.0,0.0,0.0,0.005390835579514825,0.0,0.0,0.0,0.0008984725965858042,0.0,0.0017969451931716084,0.0008984725965858042,0.0017969451931716084,0.0,0.0017969451931716084,0.0,0.0,0.0,0.0,0.0008984725965858042,0.0008984725965858042,0.0,0.0008984725965858042,0.0,0.0,0.0,0.0,0.0,0.0017969451931716084,0.0008984725965858042,0.0,0.0,0.0,0.0,0.0,0.0,0.0008984725965858042,0.0,0.0,0.0008984725965858042,0.0,0.0,0.0,0.0035938903863432167,0.0008984725965858042,0.0,0.0,0.0,0.0,0.0035938903863432167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017969451931716084,0.0017969451931716084,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0017969451931716084,0.0017969451931716084,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0026954177897574125,0.0026954177897574125,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0017969451931716084,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0017969451931716084,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0026954177897574125,0.004492362982929021,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0017969451931716084,0.0008984725965858042,0.0017969451931716084,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0017969451931716084,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.004492362982929021,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0017969451931716084,0.0017969451931716084,0.0017969451931716084,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0026954177897574125,0.0008984725965858042,0.0035938903863432167,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0017969451931716084,0.0017969451931716084,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0017969451931716084,0.0017969451931716084,0.0017969451931716084,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0017969451931716084,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0026954177897574125,0.0008984725965858042,0.0008984725965858042,0.0017969451931716084,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0017969451931716084,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042,0.0017969451931716084,0.0008984725965858042,0.0008984725965858042,0.0008984725965858042
