화자ID,연령대,MAG_일단,JX_는,MAG_가장,NNG_최근,NNG_이사,JKO_를,VV_하,ETD_ㄴ,NNG_경험,JKS_이,VV_있,ECD_는데,NNG_이번,NNG_저번,NNG_겨울,ETD_단,NNG_말,EFN_야,MAG_근데,ECS_어,VV_보,MAG_너무,VA_어리,ETD_ㄹ,NNG_때,JKS_라서,NNG_기억,MAG_잘,MAG_안,VV_나,ECE_고,MAC_그래서,MAG_거의,NNG_처음,VV_겪,ECD_어,VXV_보,ETD_는,NNG_동안,NNG_차,MAG_계속,VV_기다리,VV_있었,ECD_어서,MAG_엄청,VA_힘들,VA_그,ECE_ㄴ데,NNG_새집,ECS_다,ECD_니까,MAG_되게,NNG_청결,NNG_점,NNG_만족,VA_같,ECD_아,VV_그리,NNG_가구,JKO_을,MAG_다,VV_바꾸,NNG_방,NNG_구조,JX_도,MAG_많이,VV_바뀌,VA_많,ETD_은,MDT_그런,NNG_만족감,VV_가지,VXV_있,NNG_집,VA_어떻,ECD_게,VV_되,JX_은,NNG_현관문,VV_들어가,ECE_면,NNG_복도,JKS_가,VV_나오,NNG_왼쪽,MAG_먼저,NNG_언니,NNG_그다음,NNG_화장실,NNG_끝,NNG_거실,NNG_주방,NNG_제일,NNG_안방,NNG_형태,NNG_층,NNG_간,NNG_소음,VV_관하,NNG_생각,NNG_윗집,NNG_밤,NNG_아기,VV_울,NNG_소리,VV_들리,NNG_그때,JX_마다,NNG_스트레스,VV_받,NNG_전,MAG_사실,NNG_내가,VV_어리,VV_뛰어다니,NNG_아랫집,VV_올라오,NNG_약간,NNG_할아버지,MAG_막,NNG_경찰,NNG_신고,ECE_ㄴ다고,VV_까,ECD_지,VV_그,MAG_좀,NNG_충격,VV_남,JKG_의,NNG_마음,VV_드,NNG_부분,JX_야,NNG_나도,NNG_화이트,NNG_톤,NNG_에어컨,VV_달리,NNG_지금,NNG_여름,VV_들,MAC_그리고,NNG_옷장,NNG_문,NNG_거울,NNG_옷,VV_입,ECE_으면서,MAG_바로바로,ETD_다는,MAG_굉장히,NNG_침대,NNG_조명,VA_작,NNG_불,VV_끄,VV_키,NNG_면,NNG_분위기,VA_좋,NNG_느낌,VV_듣,MDT_그,VV_어,NNG_식탁,ECD_은데,VV_넓,VXV_지,NNG_의자,NNG_손님,VV_불르,ETD_을,NNG_여유,NNG_사람,VV_앉,NNG_나중,NNG_혼자,VV_살,ECE_거나,NNG_독립,NNG_인테리어,NNG_색깔,VV_맞추,NNG_시기,VV_좋아하,NNG_색,VXV_않,EFQ_을까,VV_싶,NNG_중요,VA_그렇,VA_넓,NNG_선호,EFN_지,VA_좁,ECD_더라도,NNG_편안,ECD_으면,VV_그러,NNG_안,NNG_가사,NNG_관,NNG_활동,NNG_관련,NNG_노하우,NNG_설거지,VV_잘하,VV_아니,VV_같,ECD_아서,JX_라고,VA_없,NNG_청소기,MAG_자주,VV_돌리,NNG_주변,NNG_땅,VV_떨어지,NNG_물건,VV_치우,NNG_게,NNG_도움,NNG_생활,NNG_시설,NNG_필요,VV_쌔,NNG_파트,NNG_얘기,EFN_잖아,MAG_그래서,NNG_헬스장,NNG_독서실,VV_열,EFN_라고,MDT_다른,NNG_아파트,VV_다니,VA_멀,MAG_더,NNG_가격,NNG_공부,ECD_러,NNG_스터디,NNG_카페,VV_가,ECD_어야,NNG_불편,NNG_곳,VV_동떨어지,EFN_다고,NNG_가전,NNG_사용,ECE_면서,VV_쓰,NNG_불이,NNG_김,MAG_못,VV_굽,VV_먹,NNG_스파게티,NNG_계란,NNG_주택,NNG_거주,NNG_강아지,NNG_마당,VV_키우,VXA_싶,MAG_이제,VA_다르,NNG_이웃,NNG_이랑,NNG_트러블,NNG_걱정,MAG_없이,NNG_치안,NNG_자취,NNG_사실,VV_사,VA_무섭,NNG_우선적,VA_가깝,VV_알,NNG_지인,VXA_있,ECE_다면,NNG_복,ETN_기,JKS_는,NNG_한데,NNG_계단,NNG_이용,NNG_은,ETD_ㄴ다는,VV_대하,NNG_긍정적,NNG_입장,MDT_첫,MDN_한,ECS_아,NNG_아빠,MAG_그냥,NNG_비상계단,MAG_같이,NNG_아이스크림,MDT_이,MAG_별로,MAG_마냥,NNG_트럭,NNG_옆,VV_타,VXV_가지,NNG_작년,NNG_그날,NNG_날,NNG_학교,NNG_체육,NNG_대회,VV_날이,VV_도와주,NNG_집안,VV_오,NNG_오늘,NNG_등교,ECD_다가,NNG_하교,ECE_지만,VV_깨끗하,ETD_라는,NNG_개념,ECE_자마자,VA_길,NNG_오른쪽,VA_크,VV_붙,NNG_드레스,NNG_룸,MAG_진짜,NNG_고생,MAG_바로,VA_시끄럽,NNG_하루,NNG_종일,NNG_아침,NNG_일어,NNG_친구,VV_일어나,NNG_시간,JX_부터,JX_까지,MAG_항상,NNG_가족,NNG_고통,MDT_몇,NNG_인터폰,NNG_말씀,VV_드리,NNG_결국,NNG_해결,VV_저,NNG_부모님,NNG_사정사정,NNG_고,NNG_이후,JX_만,VV_뛰,VV_달라,NNG_합의,NNG_이전,NNG_요즘,MAG_또,MAG_새로,NNG_옆집,MAG_자꾸,VV_싸우,EFN_거든,MAG_그대로,NNG_오더,NNG_잠,NNG_벽지,MAG_왜냐하면,VV_날,MAG_약간,VV_환하,NNG_전체적,NNG_커튼,NNG_단색,VA_편하,VV_눕,ECD_어도,NNG_아이,NNG_패드,VV_갈,VV_널,MAG_제일,NNG_추천,NNG_순위,NNG_건조,NNG_기라,NNG_옛날,MDT_전,NNG_건조기,NNG_엄마,NNG_빨래,MAG_맨날,MAG_손수,MAG_하나하나,NNG_햇빛,VV_말리,MAG_적이,NNG_덕분,NNG_일,NNG_시더,MAG_갓,NNG_이불,VV_빨,EFQ_ㄹ래,VXV_나,NNG_사이즈,VV_작아지,NNG_컴퓨터,NNG_쇼,NNG_파랑,NNG_티브이,NNG_식물,NNG_자연,NNG_친화,MAG_푸릇푸릇,NNG_벽걸이,VV_놓,VV_기르,NNG_재능,NNG_조화,NNG_가짜,NNG_이제,NNG_벽,NNG_엽서,VV_불이,NNG_영화,NNG_포스터,VV_붙이,NNG_집안일,VV_돕,MAG_가끔,VV_못하,VV_노,ECD_라,VV_시키,NNG_거거,JX_든,NNG_영화관,NNG_앞,NNG_편의점,MAG_딱히,VV_생기,EFN_어,NNG_톱,NNG_편리,NNG_전자,NNG_레인지,NNG_요리,NNG_음식,VV_데우,NNG_편이,NNG_에어,NNG_프라이,NNG_기도,NNG_냉동,NNG_식품,NNG_뒤,NNG_기,MDT_이런,NNG_조리법,NNG_대용량,VA_배고프,NNG_하나,NNG_꺼,NNG_주거,NNG_전원,ECE_라든지,NNG_한옥집,NNG_시골집,VV_낳,NNG_시골,MAG_한갓,VV_질,NNG_소통,NNG_전원주택,NNG_꿈,MAG_직접,VV_짓,VV_만들,MAG_오손도손,NNG_로망,NNG_가장,MAG_우선,NNG_시,MAG_얼마나,VA_외지,ECS_는지,MDN_두,NNG_인프라,NNG_정류장,NNG_역,EFQ_나,VV_걸리,NNG_수압,ECS_은지,NNG_곰팡이,VV_슬,EFQ_은지,NNG_바퀴벌레,NNG_오진,VV_않,MAG_꼼꼼
SD2401058,10대,0.008090614886731391,0.02669902912621359,0.003236245954692557,0.003236245954692557,0.007281553398058253,0.013754045307443365,0.01699029126213592,0.0186084142394822,0.0,0.03640776699029126,0.01779935275080906,0.013754045307443365,0.0,0.0,0.0,0.0008090614886731392,0.0008090614886731392,0.0048543689320388345,0.0016181229773462784,0.016181229773462782,0.008090614886731391,0.0024271844660194173,0.0,0.011326860841423949,0.0048543689320388345,0.0016181229773462784,0.006472491909385114,0.0016181229773462784,0.0048543689320388345,0.007281553398058253,0.045307443365695796,0.008090614886731391,0.0,0.0008090614886731392,0.0,0.014563106796116505,0.0008090614886731392,0.020226537216828478,0.0,0.0,0.0,0.0016181229773462784,0.0,0.012944983818770227,0.003236245954692557,0.0,0.0024271844660194173,0.0016181229773462784,0.0016181229773462784,0.0016181229773462784,0.003236245954692557,0.0,0.0008090614886731392,0.0,0.0008090614886731392,0.015372168284789644,0.0048543689320388345,0.003236245954692557,0.0016181229773462784,0.015372168284789644,0.0056634304207119745,0.0008090614886731392,0.007281553398058253,0.0008090614886731392,0.012944983818770227,0.003236245954692557,0.0008090614886731392,0.0,0.00889967637540453,0.0016181229773462784,0.0,0.0016181229773462784,0.011326860841423949,0.012944983818770227,0.0016181229773462784,0.012944983818770227,0.006472491909385114,0.003236245954692557,0.0008090614886731392,0.0008090614886731392,0.006472491909385114,0.0008090614886731392,0.021035598705501618,0.0016181229773462784,0.0016181229773462784,0.0,0.0008090614886731392,0.0,0.0016181229773462784,0.0,0.0016181229773462784,0.0008090614886731392,0.0,0.0016181229773462784,0.0008090614886731392,0.0016181229773462784,0.0016181229773462784,0.0016181229773462784,0.0,0.0056634304207119745,0.0016181229773462784,0.0024271844660194173,0.0016181229773462784,0.0,0.0008090614886731392,0.0016181229773462784,0.0016181229773462784,0.0,0.0,0.0,0.0016181229773462784,0.0016181229773462784,0.0040453074433656954,0.0,0.0008090614886731392,0.0,0.0,0.0024271844660194173,0.0,0.0008090614886731392,0.0,0.0,0.0008090614886731392,0.0,0.0008090614886731392,0.0016181229773462784,0.0,0.0,0.0,0.0008090614886731392,0.003236245954692557,0.0008090614886731392,0.0,0.0008090614886731392,0.003236245954692557,0.0024271844660194173,0.0016181229773462784,0.0,0.0,0.0016181229773462784,0.0008090614886731392,0.0016181229773462784,0.0016181229773462784,0.0,0.0,0.0,0.0016181229773462784,0.0,0.0016181229773462784,0.0,0.003236245954692557,0.0,0.003236245954692557,0.0,0.0,0.0,0.0,0.0,0.0,0.0008090614886731392,0.010517799352750809,0.0040453074433656954,0.0048543689320388345,0.0024271844660194173,0.0024271844660194173,0.0,0.0008090614886731392,0.0,0.0008090614886731392,0.0,0.0,0.0,0.0016181229773462784,0.0008090614886731392,0.0016181229773462784,0.0,0.0016181229773462784,0.0,0.008090614886731391,0.0024271844660194173,0.0,0.0016181229773462784,0.0,0.0008090614886731392,0.0,0.0008090614886731392,0.0,0.0016181229773462784,0.0,0.0,0.003236245954692557,0.0008090614886731392,0.0,0.0,0.0008090614886731392,0.0,0.0,0.0,0.0024271844660194173,0.0040453074433656954,0.0016181229773462784,0.0,0.0,0.0,0.0,0.0016181229773462784,0.0024271844660194173,0.0,0.0008090614886731392,0.0,0.0008090614886731392,0.0024271844660194173,0.0048543689320388345,0.0024271844660194173,0.0,0.0024271844660194173,0.0024271844660194173,0.0,0.0,0.0,0.0,0.0,0.0008090614886731392,0.0,0.0008090614886731392,0.0008090614886731392,0.0,0.0,0.0,0.0016181229773462784,0.0008090614886731392,0.0,0.0,0.0,0.0016181229773462784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008090614886731392,0.0024271844660194173,0.0008090614886731392,0.0,0.0008090614886731392,0.0,0.0008090614886731392,0.0,0.0016181229773462784,0.003236245954692557,0.0016181229773462784,0.0,0.0,0.0008090614886731392,0.0,0.0040453074433656954,0.0,0.0,0.0008090614886731392,0.0,0.0,0.0,0.0,0.006472491909385114,0.0008090614886731392,0.0,0.0,0.0016181229773462784,0.0,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0016181229773462784,0.003236245954692557,0.0,0.0,0.0,0.0008090614886731392,0.0,0.0,0.0,0.0024271844660194173,0.0008090614886731392,0.0,0.0,0.0,0.0,0.003236245954692557,0.0,0.0,0.0,0.0,0.0008090614886731392,0.0008090614886731392,0.0056634304207119745,0.0016181229773462784,0.010517799352750809,0.0008090614886731392,0.003236245954692557,0.0016181229773462784,0.0016181229773462784,0.0008090614886731392,0.0008090614886731392,0.0016181229773462784,0.0008090614886731392,0.0016181229773462784,0.0016181229773462784,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0016181229773462784,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.003236245954692557,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0016181229773462784,0.0008090614886731392,0.0008090614886731392,0.0016181229773462784,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0016181229773462784,0.0016181229773462784,0.0008090614886731392,0.0008090614886731392,0.007281553398058253,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.003236245954692557,0.0024271844660194173,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.003236245954692557,0.0016181229773462784,0.0016181229773462784,0.0008090614886731392,0.0024271844660194173,0.0016181229773462784,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0016181229773462784,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0024271844660194173,0.0016181229773462784,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0024271844660194173,0.0016181229773462784,0.0008090614886731392,0.0016181229773462784,0.0008090614886731392,0.0008090614886731392,0.003236245954692557,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.003236245954692557,0.0008090614886731392,0.008090614886731391,0.0008090614886731392,0.0016181229773462784,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0024271844660194173,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0016181229773462784,0.0024271844660194173,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.003236245954692557,0.003236245954692557,0.0016181229773462784,0.0024271844660194173,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0016181229773462784,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.003236245954692557,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0016181229773462784,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0016181229773462784,0.0008090614886731392,0.0008090614886731392,0.0016181229773462784,0.0008090614886731392,0.0008090614886731392,0.0016181229773462784,0.0024271844660194173,0.0024271844660194173,0.0016181229773462784,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0024271844660194173,0.0024271844660194173,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0016181229773462784,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0016181229773462784,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0024271844660194173,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.003236245954692557,0.0008090614886731392,0.003236245954692557,0.0008090614886731392,0.0008090614886731392,0.0016181229773462784,0.0016181229773462784,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392
SD2411059,10대,0.024134312696747113,0.026232948583420776,0.015739769150052464,0.001049317943336831,0.00944386149003148,0.02098635886673662,0.024134312696747113,0.02098635886673662,0.0062959076600209865,0.03987408184679958,0.023084994753410283,0.011542497376705142,0.002098635886673662,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.002098635886673662,0.001049317943336831,0.02098635886673662,0.008394543546694649,0.001049317943336831,0.001049317943336831,0.013641133263378805,0.005246589716684155,0.001049317943336831,0.002098635886673662,0.001049317943336831,0.0031479538300104933,0.002098635886673662,0.04512067156348373,0.008394543546694649,0.002098635886673662,0.002098635886673662,0.001049317943336831,0.01049317943336831,0.002098635886673662,0.01993704092339979,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.012591815320041973,0.002098635886673662,0.002098635886673662,0.004197271773347324,0.004197271773347324,0.001049317943336831,0.004197271773347324,0.007345225603357817,0.017838405036726127,0.001049317943336831,0.0062959076600209865,0.001049317943336831,0.01888772298006296,0.014690451206715634,0.00944386149003148,0.001049317943336831,0.024134312696747113,0.0031479538300104933,0.001049317943336831,0.007345225603357817,0.0031479538300104933,0.0031479538300104933,0.0062959076600209865,0.001049317943336831,0.004197271773347324,0.0062959076600209865,0.0031479538300104933,0.001049317943336831,0.002098635886673662,0.0031479538300104933,0.013641133263378805,0.0031479538300104933,0.016789087093389297,0.0062959076600209865,0.0062959076600209865,0.001049317943336831,0.001049317943336831,0.0062959076600209865,0.004197271773347324,0.01049317943336831,0.005246589716684155,0.0031479538300104933,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.002098635886673662,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.002098635886673662,0.002098635886673662,0.002098635886673662,0.001049317943336831,0.005246589716684155,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.002098635886673662,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.0031479538300104933,0.001049317943336831,0.0031479538300104933,0.0031479538300104933,0.004197271773347324,0.001049317943336831,0.001049317943336831,0.002098635886673662,0.004197271773347324,0.002098635886673662,0.002098635886673662,0.002098635886673662,0.002098635886673662,0.001049317943336831,0.0031479538300104933,0.001049317943336831,0.0031479538300104933,0.001049317943336831,0.001049317943336831,0.002098635886673662,0.002098635886673662,0.002098635886673662,0.002098635886673662,0.002098635886673662,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.005246589716684155,0.001049317943336831,0.002098635886673662,0.002098635886673662,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.002098635886673662,0.0062959076600209865,0.001049317943336831,0.002098635886673662,0.004197271773347324,0.008394543546694649,0.002098635886673662,0.002098635886673662,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.0031479538300104933,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.002098635886673662,0.007345225603357817,0.002098635886673662,0.001049317943336831,0.002098635886673662,0.001049317943336831,0.002098635886673662,0.001049317943336831,0.002098635886673662,0.001049317943336831,0.0031479538300104933,0.002098635886673662,0.002098635886673662,0.0031479538300104933,0.002098635886673662,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.002098635886673662,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.0031479538300104933,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.002098635886673662,0.0031479538300104933,0.001049317943336831,0.005246589716684155,0.001049317943336831,0.004197271773347324,0.004197271773347324,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.002098635886673662,0.001049317943336831,0.001049317943336831,0.002098635886673662,0.002098635886673662,0.001049317943336831,0.0031479538300104933,0.001049317943336831,0.0031479538300104933,0.002098635886673662,0.002098635886673662,0.002098635886673662,0.0031479538300104933,0.002098635886673662,0.002098635886673662,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.002098635886673662,0.001049317943336831,0.001049317943336831,0.002098635886673662,0.002098635886673662,0.001049317943336831,0.002098635886673662,0.001049317943336831,0.001049317943336831,0.002098635886673662,0.002098635886673662,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.002098635886673662,0.0031479538300104933,0.001049317943336831,0.001049317943336831,0.0031479538300104933,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.002098635886673662,0.001049317943336831,0.001049317943336831,0.002098635886673662,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.005246589716684155,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
