화자ID,연령대,VV_어,ECS_어,JX_는,MAG_아무래도,JKS_가,JKG_의,VV_하,ETD_ㄹ,NNG_말,JKS_이,VA_많,ETD_은,NNG_주제,ETD_ㄴ,VA_같,ECD_은데,MAG_지금,NNG_고,EFN_잖아,MAC_그래서,NNG_학교,VV_있,ETD_는,NNG_시간,JX_도,ECE_고,NNG_지금,NNG_야자,JX_나,NNG_시험,MAG_솔직히,MAG_정말,NNG_조끔,NNG_마음,MAG_안,VV_들,EFN_거든,MAG_왜냐하면,NNG_저번,VV_자르,NNG_강제,VV_시키,ECD_려고,NNG_적도,VV_있었,MAG_실제로,VA_없,ETD_라는,JKO_을,VV_만들,ECD_어,NNG_내서,NNG_학생,VV_남,ECD_게,MDT_그런,JX_이나,MAG_그냥,NNG_복,NNG_시설,VV_그러,NNG_복지,VA_좋,EFN_다고,NNG_생각,VA_어떻,NNG_음,NNG_나도,JKO_를,MAG_씩,VV_마,ECD_지,NNG_그때,NNG_선생님,ECD_어서,NNG_한,MDT_몇,VV_보,MAG_확실히,VV_치,NNG_구들,MAG_다,NNG_공부,NNG_분위기,ECD_으니까,VV_나,ECD_아도,ECS_다,ECE_면서,NNG_장점,VA_길,EFN_라고,MAC_하지만,NNG_원,VXV_않,JKS_은,MAG_좀,VV_아니,ECD_아,VV_맞,VA_그렇,NNG_형,NNG_형평,ECD_는데,JX_은,NNG_여름,NNG_방학,VV_끝나,ECE_면,NNG_학기,NNG_시작,NNG_이제,NNG_수시,NNG_지원,NNG_학년,JX_까지,NNG_성적,VV_들어가,ECD_니까,MDT_이,VV_스,NNG_상관,VV_알,NNG_정시,VXV_놓,NNG_대학교,JX_라든지,ECD_ㄹ수록,NNG_스트레스,VV_받,MAG_아직,VXA_싶,MAG_빨리,NNG_선택,ECD_어야,ECD_아서,NNG_압박,NNG_감이,NNG_친구,MAG_이제,NNG_진로,VV_정하,VV_갈,JX_만,NNG_진료,NNG_불안,ECE_지만,VV_그리하,ECD_여도,NNG_반,MAG_쪼끔,ECD_여,MAG_그나마,NNG_안심,VV_되,ETN_기,JKS_는,VV_오,NNG_애,NNG_예체능,VV_넣,NNG_널,NNG_편이,ECD_어도,NNG_꼴찌,ECS_ㄴ다,VV_덜,ECS_ㄴ가,ECD_라서,NNG_덕분,NNG_생활,VA_괜찮,NNG_수능,JKO_한테,VV_느,MAG_굉장히,NNG_선택지,NNG_고등,VV_들어오,NNG_모,NNG_고사,NNG_처음,NNG_마,NNG_킹,VA_서툴,NNG_시험지,VA_크,VV_넘기,VV_이러,VXV_보,NNG_신기,NNG_전,NNG_한번,NNG_시도,ECS_아,NNG_모의고사,ECD_아야,NNG_실전,NNG_때,NNG_실수,NNG_당황,NNG_횟수,VV_만,VV_줄이,EFQ_ㄹ까,EFN_어,NNG_지,MDN_한,NNG_정도,MAG_또,MAG_엄청,MAG_거의,NNG_매달,NNG_하,NNG_충,NNG_분화,EFN_다,MAG_먼저,VV_나누,VV_주,VA_들,EFQ_ㄴ가,MDT_다른,JKO_과,MAG_똑같이,NNG_공평,ECE_ㄴ다고,VA_늦,VXV_주,VXV_버리,VV_뺏기,NNG_일,VV_생기,NNG_불공평,MDT_그,VV_어긋나,ETD_을,NNG_경우,NNG_실제,NNG_모의,ECD_니,NNG_중간,NNG_기말,MAG_미리,EFQ_라고,NNG_학창,NNG_시절,NNG_수학여행,NNG_하지,NNG_중학교,NNG_코로나,NNG_시즌,MAG_못,VV_가,ECE_ㄴ데,NNG_고등학교,NNG_초등,NNG_이후,NNG_자체,NNG_오랜만,JKS_라서,MAG_같이,NNG_박,NNG_며칠,NNG_동안,VV_붙,VV_다니,VA_재밌,NNG_담임,VV_우리,NNG_남자,VV_이시,NNG_불편,NNG_성격,MAG_별로,NNG_전제,NNG_하가,MAG_없이,NNG_내가,NNG_기억,VV_낳,MAG_막,MAG_되게,MAG_많이,VV_먹,NNG_과자,NNG_딱새,NNG_우회,NNG_교,NNG_촌,NNG_치킨,MAC_그리고,NNG_생일,VV_겹치,NNG_의미,EFN_야,NNG_서,NNG_프라이,NNG_축하,VV_놀라,NNG_그날,NNG_밤,NNG_전교생,VV_모이,NNG_장기,NNG_자랑,EFN_지,VV_말,MAG_그럼,NNG_체육,NNG_대회,NNG_올해,NNG_종목,NNG_줄다리기,VV_공굴리,NNG_인,NNG_내,NNG_참여,VA_아쉽,NNG_등,NNG_단합,VV_늘,NNG_과정,NNG_재미,NNG_인상,VA_깊,VV_그,ECE_건,NNG_가을,MAG_제일,NNG_화장,NNG_날,VV_없,NNG_한마음,NNG_한뜻,VV_꾸미,VV_말하,MAG_머리,NNG_손재주,NNG_머리,NNG_해,NNG_주고,NNG_아이,NNG_돌,VV_닮,VV_아,NNG_이브,NNG_성인,MAG_너무,MAG_영원히,NNG_유지,ECD_으면,MAG_언젠가,EFN_라,VA_슬프,NNG_나중,NNG_미래,ECS_을지,NNG_회사,NNG_취직,NNG_상상,NNG_한편,VXV_있,VV_듣,MAG_특히,NNG_교시,NNG_제도,MAG_아예,MAG_쓸데없이,VV_보내,MAG_잘,NNG_활용,NNG_필요,MDT_뭔,NNG_가,NNG_낭비,JX_라고,VV_들어서,VA_싫,MAG_아주,MAG_잠깐,MAG_근데,NNG_집,ECD_라,NNG_공간,NNG_집중,MAG_훨씬,MAG_더,VV_같,JX_대로,VA_그,VV_지나,MAG_조끔,VA_힘들,MAG_바로,VV_그만두,NNG_예전,NNG_다,MAG_그래서,NNG_인권,VA_낮,VA_이렇,MAG_분명,ETD_다는,NNG_우리,VV_빼,NNG_사정,VA_있,ECE_다든지,MAG_수시로,NNG_예정,NNG_경험,MAG_딱히,NNG_지망,NNG_학과,NNG_보건,NNG_현,NNG_실적,NNG_부분,MAG_자꾸,VV_돌아가,NNG_자유,VV_대하,VV_없었,NNG_시기,VV_놀,JX_밖에,VV_지치,VA_무섭,VA_그립,MAG_그러면,NNG_이어도,VV_생각나,NNG_하나,ETD_란,VV_올라오,MAG_열심히,VV_풀,MAG_갈수록,VA_아깝,MAG_항상,NNG_낙서,ECE_거나,NNG_만화,VV_그리,JX_거나,NNG_선택적,NNG_중간고사,NNG_은,MDT_어떤,EFQ_냐,NNG_면,NNG_종,NNG_항의,MDT_이런,NNG_체계적,NNG_해결,NNG_방안,EFQ_나,NNG_혼자,ECD_기에,NNG_사건,VV_일어나,NNG_대책,MAG_진짜,MAG_어쨌든,VV_위하,NNG_내신,ECD_ㄴ데,NNG_체계,VV_뜨,NNG_도,NNG_추억,VV_쌓,NNG_이랑,NNG_해진,MAG_특히나,NNG_숙소,NNG_밤새,NNG_얘기,VV_모르,VA_즐겁,NNG_파티,NNG_주면,VA_기쁘,NNG_선생,ECE_자면,NNG_숙박,NNG_상황,NNG_성별,VV_다르,NNG_점,ETN_ㅁ,VA_맛있,NNG_춤,VV_추,NNG_잠깐,NNG_이지만,MAG_오래오래,NNG_티,VV_맞추,VV_설레,NNG_순간,VV_땋,NNG_체,NNG_육,VA_덥,NNG_활동,JX_이,NNG_함,NNG_협동,NNG_심도,NNG_나름,VV_늘리,VXV_가지,VV_가지,NNG_실내,VV_도와주,NNG_연극,ECD_러,MAG_꽤,VV_디,VV_돌아다니,ECD_거든,MAG_계속,MAG_가끔,VA_궁금하,NNG_사실,NNG_계획,NNG_아무것,NNG_불확실,NNG_상,VV_태,MAG_마냥,MAG_혹,NNG_커서,NNG_긍정적,VV_갖추
SD2401303,10대,0.0055248618784530384,0.02117863720073665,0.019337016574585635,0.0009208103130755065,0.01565377532228361,0.0027624309392265192,0.03038674033149171,0.010128913443830571,0.001841620626151013,0.0285451197053407,0.003683241252302026,0.008287292817679558,0.0009208103130755065,0.01841620626151013,0.011049723756906077,0.003683241252302026,0.001841620626151013,0.001841620626151013,0.004604051565377533,0.007366482504604052,0.009208103130755065,0.013812154696132596,0.017495395948434623,0.0027624309392265192,0.02394106813996317,0.029465930018416207,0.003683241252302026,0.001841620626151013,0.0009208103130755065,0.003683241252302026,0.001841620626151013,0.007366482504604052,0.0009208103130755065,0.0009208103130755065,0.007366482504604052,0.006445672191528545,0.004604051565377533,0.0027624309392265192,0.0009208103130755065,0.0009208103130755065,0.0027624309392265192,0.001841620626151013,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.006445672191528545,0.001841620626151013,0.011049723756906077,0.0009208103130755065,0.004604051565377533,0.0009208103130755065,0.008287292817679558,0.0027624309392265192,0.011049723756906077,0.001841620626151013,0.001841620626151013,0.0027624309392265192,0.0009208103130755065,0.0009208103130755065,0.004604051565377533,0.0009208103130755065,0.007366482504604052,0.0027624309392265192,0.01289134438305709,0.0027624309392265192,0.003683241252302026,0.004604051565377533,0.01289134438305709,0.0009208103130755065,0.0009208103130755065,0.0055248618784530384,0.0009208103130755065,0.001841620626151013,0.010128913443830571,0.0009208103130755065,0.003683241252302026,0.004604051565377533,0.009208103130755065,0.0055248618784530384,0.0009208103130755065,0.004604051565377533,0.0027624309392265192,0.001841620626151013,0.0027624309392265192,0.001841620626151013,0.001841620626151013,0.001841620626151013,0.0009208103130755065,0.0009208103130755065,0.001841620626151013,0.001841620626151013,0.0009208103130755065,0.0009208103130755065,0.004604051565377533,0.0027624309392265192,0.011970534069981584,0.001841620626151013,0.009208103130755065,0.0055248618784530384,0.0055248618784530384,0.0009208103130755065,0.001841620626151013,0.020257826887661142,0.006445672191528545,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.006445672191528545,0.0027624309392265192,0.0009208103130755065,0.001841620626151013,0.001841620626151013,0.0009208103130755065,0.0027624309392265192,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0055248618784530384,0.0009208103130755065,0.0009208103130755065,0.001841620626151013,0.001841620626151013,0.0009208103130755065,0.0009208103130755065,0.001841620626151013,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.001841620626151013,0.0009208103130755065,0.001841620626151013,0.0055248618784530384,0.0009208103130755065,0.0009208103130755065,0.009208103130755065,0.0055248618784530384,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.001841620626151013,0.0009208103130755065,0.0009208103130755065,0.0027624309392265192,0.004604051565377533,0.003683241252302026,0.007366482504604052,0.008287292817679558,0.0009208103130755065,0.003683241252302026,0.0009208103130755065,0.003683241252302026,0.003683241252302026,0.001841620626151013,0.003683241252302026,0.004604051565377533,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.001841620626151013,0.0009208103130755065,0.001841620626151013,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0027624309392265192,0.001841620626151013,0.0027624309392265192,0.0009208103130755065,0.0009208103130755065,0.004604051565377533,0.0009208103130755065,0.001841620626151013,0.0009208103130755065,0.0009208103130755065,0.003683241252302026,0.0027624309392265192,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.003683241252302026,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.001841620626151013,0.001841620626151013,0.0027624309392265192,0.0009208103130755065,0.0009208103130755065,0.0027624309392265192,0.001841620626151013,0.0009208103130755065,0.0009208103130755065,0.003683241252302026,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.001841620626151013,0.001841620626151013,0.0009208103130755065,0.0027624309392265192,0.0009208103130755065,0.001841620626151013,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.001841620626151013,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.001841620626151013,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0027624309392265192,0.0009208103130755065,0.0009208103130755065,0.001841620626151013,0.0009208103130755065,0.0009208103130755065,0.004604051565377533,0.0009208103130755065,0.0027624309392265192,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0027624309392265192,0.0027624309392265192,0.004604051565377533,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.003683241252302026,0.001841620626151013,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.004604051565377533,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.001841620626151013,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.001841620626151013,0.0009208103130755065,0.0027624309392265192,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.001841620626151013,0.0027624309392265192,0.0009208103130755065,0.001841620626151013,0.001841620626151013,0.0009208103130755065,0.003683241252302026,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.003683241252302026,0.0009208103130755065,0.001841620626151013,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.001841620626151013,0.001841620626151013,0.0009208103130755065,0.001841620626151013,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.001841620626151013,0.001841620626151013,0.001841620626151013,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.001841620626151013,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0027624309392265192,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0027624309392265192,0.001841620626151013,0.001841620626151013,0.0009208103130755065,0.0009208103130755065,0.001841620626151013,0.001841620626151013,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.001841620626151013,0.0009208103130755065,0.003683241252302026,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401304,10대,0.006244424620874219,0.020517395182872437,0.0231935771632471,0.0,0.009812667261373774,0.0026761819803746653,0.019625334522747548,0.009812667261373774,0.0008920606601248885,0.025869759143621766,0.0008920606601248885,0.0044603033006244425,0.0,0.027653880463871544,0.01784121320249777,0.0,0.0,0.0008920606601248885,0.0044603033006244425,0.0026761819803746653,0.006244424620874219,0.010704727921498661,0.01873327386262266,0.0044603033006244425,0.024977698483496878,0.032114183764495985,0.0044603033006244425,0.0026761819803746653,0.0,0.001784121320249777,0.0,0.010704727921498661,0.0008920606601248885,0.0026761819803746653,0.0053523639607493305,0.001784121320249777,0.006244424620874219,0.0008920606601248885,0.0,0.0,0.001784121320249777,0.0,0.0,0.0,0.0,0.0,0.006244424620874219,0.001784121320249777,0.008920606601248885,0.0,0.006244424620874219,0.0,0.001784121320249777,0.001784121320249777,0.015165031222123104,0.001784121320249777,0.0008920606601248885,0.0026761819803746653,0.0,0.0,0.0053523639607493305,0.0,0.009812667261373774,0.003568242640499554,0.01694915254237288,0.0,0.0044603033006244425,0.0026761819803746653,0.015165031222123104,0.0,0.0,0.001784121320249777,0.0,0.003568242640499554,0.009812667261373774,0.0,0.0008920606601248885,0.0026761819803746653,0.0044603033006244425,0.006244424620874219,0.0008920606601248885,0.006244424620874219,0.001784121320249777,0.001784121320249777,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.001784121320249777,0.0026761819803746653,0.0008920606601248885,0.0,0.0026761819803746653,0.0,0.0,0.001784121320249777,0.0,0.016057091882247992,0.0,0.01159678858162355,0.0,0.0044603033006244425,0.0,0.0,0.007136485280999108,0.008028545941123996,0.001784121320249777,0.0,0.0,0.0053523639607493305,0.0,0.0,0.0,0.0008920606601248885,0.0,0.0044603033006244425,0.0,0.0,0.0008920606601248885,0.003568242640499554,0.0,0.0,0.0,0.0008920606601248885,0.0,0.0,0.0,0.0,0.0,0.001784121320249777,0.001784121320249777,0.0,0.001784121320249777,0.0008920606601248885,0.0,0.0,0.006244424620874219,0.0008920606601248885,0.0,0.003568242640499554,0.0,0.0,0.0,0.001784121320249777,0.0026761819803746653,0.0,0.0,0.003568242640499554,0.0008920606601248885,0.0,0.0026761819803746653,0.0044603033006244425,0.0,0.0,0.0,0.0053523639607493305,0.003568242640499554,0.0,0.0,0.009812667261373774,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0,0.0008920606601248885,0.0,0.001784121320249777,0.0,0.0,0.0008920606601248885,0.0,0.0,0.0,0.0008920606601248885,0.0,0.0,0.0,0.0,0.0,0.0,0.001784121320249777,0.0044603033006244425,0.0026761819803746653,0.0,0.0,0.0,0.001784121320249777,0.0008920606601248885,0.0,0.0026761819803746653,0.0026761819803746653,0.0,0.0008920606601248885,0.0008920606601248885,0.0,0.0026761819803746653,0.0008920606601248885,0.0008920606601248885,0.0,0.006244424620874219,0.0,0.0,0.0,0.0,0.0,0.0,0.006244424620874219,0.0008920606601248885,0.0,0.0,0.012488849241748439,0.0,0.0,0.0,0.0,0.0,0.0,0.0008920606601248885,0.0,0.001784121320249777,0.0,0.0,0.0,0.0008920606601248885,0.0,0.0,0.0008920606601248885,0.0,0.001784121320249777,0.0026761819803746653,0.0,0.0,0.0008920606601248885,0.0,0.0008920606601248885,0.0053523639607493305,0.0,0.0053523639607493305,0.001784121320249777,0.0,0.0,0.0,0.0008920606601248885,0.001784121320249777,0.0,0.0,0.001784121320249777,0.0044603033006244425,0.003568242640499554,0.0,0.0008920606601248885,0.0,0.0,0.0,0.006244424620874219,0.001784121320249777,0.0008920606601248885,0.0,0.0008920606601248885,0.0,0.0,0.001784121320249777,0.0008920606601248885,0.0008920606601248885,0.0,0.0,0.0,0.0,0.008920606601248885,0.001784121320249777,0.0,0.0,0.0,0.0008920606601248885,0.0,0.0,0.0,0.0,0.0,0.0008920606601248885,0.001784121320249777,0.001784121320249777,0.0026761819803746653,0.001784121320249777,0.0044603033006244425,0.001784121320249777,0.0,0.0,0.0,0.0,0.0,0.0,0.001784121320249777,0.0,0.0,0.001784121320249777,0.0026761819803746653,0.0008920606601248885,0.0008920606601248885,0.0,0.0,0.0,0.0,0.0,0.0008920606601248885,0.001784121320249777,0.001784121320249777,0.0,0.0008920606601248885,0.0,0.0026761819803746653,0.003568242640499554,0.0,0.0,0.0,0.0,0.0,0.0,0.0026761819803746653,0.0,0.0,0.0,0.0,0.0008920606601248885,0.0,0.0,0.0008920606601248885,0.0008920606601248885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008920606601248885,0.0,0.0,0.0,0.0,0.0,0.0008920606601248885,0.0,0.0008920606601248885,0.007136485280999108,0.0,0.0,0.0044603033006244425,0.0,0.0,0.0,0.0,0.0008920606601248885,0.0008920606601248885,0.0,0.0,0.0,0.0,0.0044603033006244425,0.0044603033006244425,0.001784121320249777,0.001784121320249777,0.0008920606601248885,0.001784121320249777,0.0008920606601248885,0.001784121320249777,0.0026761819803746653,0.001784121320249777,0.0026761819803746653,0.008028545941123996,0.006244424620874219,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.001784121320249777,0.0008920606601248885,0.006244424620874219,0.0008920606601248885,0.0026761819803746653,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0044603033006244425,0.001784121320249777,0.001784121320249777,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.003568242640499554,0.0008920606601248885,0.0008920606601248885,0.001784121320249777,0.001784121320249777,0.001784121320249777,0.0008920606601248885,0.0008920606601248885,0.003568242640499554,0.0008920606601248885,0.0026761819803746653,0.0008920606601248885,0.001784121320249777,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.001784121320249777,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0026761819803746653,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0044603033006244425,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0026761819803746653,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.001784121320249777,0.0008920606601248885,0.0008920606601248885,0.0026761819803746653,0.0008920606601248885,0.0026761819803746653,0.0008920606601248885,0.001784121320249777,0.001784121320249777,0.0008920606601248885,0.0008920606601248885,0.001784121320249777,0.001784121320249777,0.0008920606601248885,0.001784121320249777,0.0008920606601248885,0.0008920606601248885,0.001784121320249777,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.001784121320249777,0.0008920606601248885,0.001784121320249777,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0026761819803746653,0.0008920606601248885,0.001784121320249777,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0026761819803746653,0.0008920606601248885,0.003568242640499554,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.001784121320249777,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.001784121320249777,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885,0.0008920606601248885
