화자ID,연령대,VV_널,ETD_는,NNG_층,NNG_간,NNG_소음,JKO_을,VV_겪,ETD_은,MAG_적이,VV_있,ECD_어,VV_나,NNG_피해,JKO_를,VV_받,NNG_적도,ECE_고,VXV_주,ETD_ㄴ,ECD_는데,VV_어,ECS_어,MAG_특히,NNG_요즘,JX_는,NNG_옆집,NNG_애,JKS_이,NNG_이사,VV_오,NNG_아기,JKS_가,JX_이나,VV_되,MAC_그래서,MDT_그,VA_어리,NNG_유치원,ETD_란,NNG_말,EFN_야,NNG_계속,NNG_밤,JX_마다,MAG_계속,VV_울,MAG_막,VA_시끄럽,ECD_게,VV_떠들,VV_그러,NNG_잠,MAG_못,VV_자,ECS_아,VV_피곤하,VXV_가지,VV_맞,ECD_아,JX_도,NNG_화장실,NNG_노래,VV_부르,ECE_면,MAG_왠지,MAG_더,MAG_잘,MAG_같이,VV_느껴지,ETD_ㄹ,NNG_때,VA_그,ECE_ㄴ데,MAG_이제,NNG_윗집,NNG_아랫집,VV_주,EFN_라고,MAG_딱,VV_하,VV_보,NNG_막,MAG_이케,VV_아,MDT_이런,NNG_가구,VV_팔,VV_가,VV_가지,VV_원하,NNG_침구,JX_나,NNG_선반,MAG_약간,NNG_책상,NNG_의자,NNG_조명,VA_이렇,NNG_내가,NNG_힘,MAG_다,VV_고르,NNG_인테리어,ETD_단,NNG_그때,MAG_굉장히,MDT_뭔,VA_좋,EFN_어,NNG_나중,NNG_지금,JX_은,NNG_방,NNG_공간,NNG_밖,MAG_안,VA_크,NNG_돈,VV_벌,NNG_집,NNG_단독,NNG_주택,NNG_스타일,JKG_의,VXA_싶,VV_얼,VA_없,NNG_친구,NNG_전원주택,VV_살,MAG_근데,NNG_겨울,MAG_엄청,VA_춥,NNG_여름,VA_덥,NNG_비,MAG_그다지,NNG_추천,ECD_지,VXV_않,VV_날,NNG_나도,VV_듣,NNG_그전,NNG_마당,VV_이러,EFN_다,NNG_생각,NNG_후,NNG_터,VV_말,MAG_그냥,NNG_하,MAG_이렇게,VV_사,NNG_전세,VA_그렇,VV_꾸미,ECD_어서,NNG_약간,NNG_내,NNG_로망,MAG_일단,MAG_당연히,NNG_바다,VA_파랗,VA_이쁘,ECD_니까,VV_보이,NNG_강아지,VV_키우,ECE_면서,NNG_아,NNG_고양이,VV_아니,ECE_다면,NNG_게스트,NNG_하우스,VA_멋있,NNG_하우,ECD_아서,NNG_스태프,VV_일하,VV_놀,ETN_기,JX_이,NNG_친분,MAG_삭,VV_쌓,NNG_엄마,VV_갖,NNG_야,MAG_따로,NNG_기계,ECD_아야,VV_알,ECD_기로,NNG_타워,NNG_시,VV_그,ECD_니,NNG_엘,NNG_자체,EFN_라,ECD_어야,MAG_방금,VV_말하,NNG_음식물,VV_말리,MAG_바로,VV_보내,MDT_그런,NNG_게,NNG_안,ETD_다는,JX_야,NNG_쓰레기,NNG_구멍,MDN_약,VV_넣,ECD_으면,NNG_곳,VV_모으,NNG_음,MAG_과연,VV_이루,ECS_을지,VV_모르,NNG_최종적,VV_그리하,ECD_여,NNG_설거지,MAG_솔직히,NNG_지도,NNG_얼마,MAG_거의,NNG_아빠,NNG_일,EFN_지,VV_먹,VV_싸,JX_밖에,NNG_가,NNG_마,NNG_혼자,NNG_빨래,NNG_청소,NNG_진,MAG_정말,NNG_고등,NNG_학교,VV_올라오,MAG_좀,NNG_제대,VA_같,VV_낳,NNG_자취,NNG_재벌,NNG_중산층,NNG_평생,ECE_으면서,MDN_네,ECE_자마자,MDT_모든,NNG_경제적,NNG_지원,VV_끝나,ECS_ㄴ다,MAG_매번,MAG_아주,ETD_을,MAG_진짜,ECD_ㄹ지,VV_그리,NNG_원룸,EFQ_냐,NNG_물가,VV_올르,MAG_훨씬,VA_비싸,ECS_지,JX_를,NNG_감당,NNG_진짜,NNG_재력,MDN_스무,MAG_갑자기,VV_들,NNG_작년,NNG_수다,VV_떨,EFN_거든,NNG_양가,MAG_꼭,NNG_욕조,NNG_목욕,VV_좋아하,NNG_파이,NNG_초등학교,NNG_중학교,NNG_고등학교,VXV_보,MAG_항상,VXV_있,VV_뛰어다니,NNG_소리,NNG_스트레스,MAG_또,NNG_한번,NNG_공사,NNG_아침,VV_가리,NNG_망치,VV_두드리,NNG_드릴,VV_뚫,VV_나서,MAG_많이,NNG_경험,MAG_되게,NNG_이슈,EFN_잖아,NNG_가면,VV_씻,NNG_부모님,VV_소리치,VV_들리,ETD_ㄴ단,ECD_아도,MAG_맨날,VV_튿,VXV_놓,NNG_샤워,MAG_별로,EFN_네,MAG_너무,NNG_흥,VV_돋,ECD_은데,NNG_가족,VV_울리,NNG_창,NNG_처음,NNG_짐,VV_트,MAG_그래서,NNG_취향,VV_바뀌,NNG_예전,NNG_파스텔,NNG_톤,NNG_자연,NNG_적인,NNG_우드,NNG_빈티지,VV_끌리,MAG_싹,VV_바꾸,NNG_고민,NNG_이불,NNG_빈방,VV_다그,NNG_싹,VV_치우,VXV_버리,NNG_소파,VV_놓,EFQ_을까,NNG_스타,NNG_일로,MAG_한번,NNG_전원,NNG_듣기,MAG_갓,NNG_난쟁이,NNG_할머니,ECD_라,NNG_앞,NNG_연못,MAG_살짝,NNG_현,NNG_실적,NNG_벌레,VA_많,NNG_관리,VA_어렵,VV_싫어하,MAG_진짜로,MAG_아까,NNG_근처,NNG_자갈,JX_라도,VV_스,EFN_다고,MDT_어느,NNG_주거,NNG_환경,NNG_빌라,VA_재밌,JKS_는,NNG_처리기,NNG_은,VV_갈,MDT_아무런,NNG_냄새,NNG_가루,VV_만들,VV_버리,VA_쉽,NNG_무엇,ECD_ㄴ지,VXV_나,NNG_유,NNG_튜브,ECE_지만,NNG_보통,NNG_해결,MAC_하지만,NNG_탐,EFN_더라,NNG_고,NNG_가격,NNG_만큼,MDT_다른,NNG_아파트,NNG_연예인,VV_대하,NNG_세대,NNG_간섭,NNG_만약,NNG_통창,NNG_통,NNG_건물,NNG_사생활,NNG_침해,NNG_발생,NNG_버튼,VV_누르,NNG_불투명,NNG_변,VV_변하,NNG_통유,NNG_유리,NNG_사세구,NNG_흠,VA_힘들,NNG_초대,NNG_가사,NNG_활동,VA_길,NNG_해,NNG_걱정,NNG_집안일,NNG_정도,JX_만,NNG_생활,MAG_혹시,MDT_무슨,NNG_바퀴벌레,VV_들어오,NNG_공포,NNG_영화,NNG_절대,NNG_며칠,VV_묵,EFN_아야지,ECD_여도,NNG_등골,NNG_브레이커,MAG_한데,VV_그렇,NNG_시간,JX_을,NNG_구애,VV_새우,ECE_든,VXV_말,NNG_사람,ECD_으니까,MDN_한,NNG_반,VV_나가,MAG_아예,VV_끊,EFQ_는다고,VV_써,NNG_취업,VV_모이,NNG_안정,ECD_려고,NNG_쯤,NNG_필요,NNG_대학생,NNG_알바,ECD_어도,NNG_한계,NNG_학비,JX_까지,NNG_부담,ECE_건,NNG_불가능,NNG_언니,MAG_곧,VV_뺏,ECD_으려고,NNG_영화관,ECD_ㄹ까,NNG_옷
SD2401024,10대,0.000846740050804403,0.012701100762066046,0.002540220152413209,0.002540220152413209,0.002540220152413209,0.01100762066045724,0.000846740050804403,0.009314140558848433,0.0,0.018628281117696866,0.014394580863674851,0.0059271803556308214,0.000846740050804403,0.012701100762066046,0.002540220152413209,0.0,0.04149026248941575,0.003386960203217612,0.018628281117696866,0.004233700254022015,0.01100762066045724,0.029635901778154106,0.0,0.001693480101608806,0.013547840812870448,0.0,0.0,0.01693480101608806,0.000846740050804403,0.002540220152413209,0.002540220152413209,0.012701100762066046,0.000846740050804403,0.005080440304826418,0.004233700254022015,0.011854360711261643,0.0,0.0,0.0,0.002540220152413209,0.005080440304826418,0.0,0.001693480101608806,0.0,0.0,0.0,0.01693480101608806,0.0,0.006773920406435224,0.0,0.003386960203217612,0.0,0.001693480101608806,0.000846740050804403,0.012701100762066046,0.0,0.000846740050804403,0.0,0.0059271803556308214,0.016088060965283656,0.003386960203217612,0.002540220152413209,0.002540220152413209,0.015241320914479255,0.0,0.000846740050804403,0.0,0.0,0.0,0.01100762066045724,0.001693480101608806,0.004233700254022015,0.004233700254022015,0.002540220152413209,0.002540220152413209,0.0,0.0,0.001693480101608806,0.003386960203217612,0.01693480101608806,0.014394580863674851,0.002540220152413209,0.0,0.007620660457239628,0.002540220152413209,0.000846740050804403,0.0,0.001693480101608806,0.009314140558848433,0.000846740050804403,0.0,0.004233700254022015,0.0,0.0,0.000846740050804403,0.0,0.0,0.003386960203217612,0.007620660457239628,0.000846740050804403,0.0059271803556308214,0.0,0.003386960203217612,0.000846740050804403,0.000846740050804403,0.0,0.001693480101608806,0.000846740050804403,0.004233700254022015,0.002540220152413209,0.000846740050804403,0.005080440304826418,0.003386960203217612,0.0,0.001693480101608806,0.0,0.000846740050804403,0.002540220152413209,0.001693480101608806,0.01100762066045724,0.0,0.000846740050804403,0.0,0.0,0.011854360711261643,0.0,0.004233700254022015,0.000846740050804403,0.002540220152413209,0.009314140558848433,0.010160880609652836,0.0,0.006773920406435224,0.0,0.0,0.0,0.0,0.0,0.0,0.001693480101608806,0.002540220152413209,0.0,0.003386960203217612,0.0,0.0,0.001693480101608806,0.000846740050804403,0.001693480101608806,0.003386960203217612,0.0,0.0,0.0,0.000846740050804403,0.0,0.001693480101608806,0.000846740050804403,0.0,0.003386960203217612,0.000846740050804403,0.002540220152413209,0.0,0.001693480101608806,0.003386960203217612,0.000846740050804403,0.0,0.000846740050804403,0.0,0.0,0.000846740050804403,0.0,0.0,0.0,0.001693480101608806,0.0,0.0,0.002540220152413209,0.0,0.000846740050804403,0.000846740050804403,0.0,0.0,0.002540220152413209,0.0,0.0,0.0,0.007620660457239628,0.0,0.0,0.0,0.0,0.000846740050804403,0.001693480101608806,0.003386960203217612,0.0,0.0,0.0,0.002540220152413209,0.0,0.0,0.0,0.003386960203217612,0.000846740050804403,0.000846740050804403,0.0,0.000846740050804403,0.001693480101608806,0.0,0.001693480101608806,0.004233700254022015,0.000846740050804403,0.000846740050804403,0.0,0.002540220152413209,0.0,0.002540220152413209,0.0,0.002540220152413209,0.004233700254022015,0.0,0.0,0.001693480101608806,0.001693480101608806,0.0,0.0,0.004233700254022015,0.0,0.0,0.0,0.0,0.0,0.000846740050804403,0.0,0.0,0.001693480101608806,0.0,0.0,0.0,0.000846740050804403,0.0,0.001693480101608806,0.0,0.0,0.000846740050804403,0.001693480101608806,0.0,0.000846740050804403,0.0,0.000846740050804403,0.0,0.0,0.0,0.0,0.0,0.006773920406435224,0.0,0.011854360711261643,0.000846740050804403,0.009314140558848433,0.0,0.0,0.0,0.0,0.000846740050804403,0.0,0.000846740050804403,0.0,0.000846740050804403,0.0,0.000846740050804403,0.0,0.0,0.003386960203217612,0.009314140558848433,0.0,0.001693480101608806,0.001693480101608806,0.0,0.0,0.0,0.0,0.001693480101608806,0.0,0.0,0.0,0.000846740050804403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005080440304826418,0.0,0.0,0.000846740050804403,0.0,0.000846740050804403,0.0,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.002540220152413209,0.000846740050804403,0.004233700254022015,0.001693480101608806,0.002540220152413209,0.003386960203217612,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.002540220152413209,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.006773920406435224,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.005080440304826418,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.004233700254022015,0.000846740050804403,0.000846740050804403,0.004233700254022015,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.002540220152413209,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.002540220152413209,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.003386960203217612,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.001693480101608806,0.000846740050804403,0.002540220152413209,0.000846740050804403,0.000846740050804403,0.002540220152413209,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.002540220152413209,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.004233700254022015,0.002540220152413209,0.004233700254022015,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.003386960203217612,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.003386960203217612,0.001693480101608806,0.000846740050804403,0.001693480101608806,0.002540220152413209,0.001693480101608806,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.002540220152413209,0.002540220152413209,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.005080440304826418,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.000846740050804403
SD2401025,10대,0.0011467889908256881,0.02408256880733945,0.0034403669724770644,0.0022935779816513763,0.0022935779816513763,0.014908256880733946,0.0011467889908256881,0.008027522935779817,0.0011467889908256881,0.020642201834862386,0.013761467889908258,0.0011467889908256881,0.0022935779816513763,0.008027522935779817,0.0034403669724770644,0.0022935779816513763,0.052752293577981654,0.0011467889908256881,0.02522935779816514,0.011467889908256881,0.006880733944954129,0.0194954128440367,0.0011467889908256881,0.0034403669724770644,0.02522935779816514,0.0022935779816513763,0.0022935779816513763,0.014908256880733946,0.0011467889908256881,0.0011467889908256881,0.0022935779816513763,0.016055045871559634,0.0034403669724770644,0.01261467889908257,0.006880733944954129,0.013761467889908258,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.008027522935779817,0.0045871559633027525,0.0011467889908256881,0.0011467889908256881,0.0022935779816513763,0.0011467889908256881,0.0011467889908256881,0.01834862385321101,0.0011467889908256881,0.011467889908256881,0.0011467889908256881,0.008027522935779817,0.0011467889908256881,0.0011467889908256881,0.0022935779816513763,0.01834862385321101,0.0011467889908256881,0.006880733944954129,0.0045871559633027525,0.006880733944954129,0.01261467889908257,0.0011467889908256881,0.0011467889908256881,0.0022935779816513763,0.011467889908256881,0.0011467889908256881,0.0022935779816513763,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.006880733944954129,0.0022935779816513763,0.0022935779816513763,0.0045871559633027525,0.005733944954128441,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0022935779816513763,0.021788990825688075,0.0034403669724770644,0.0022935779816513763,0.0011467889908256881,0.005733944954128441,0.0022935779816513763,0.0011467889908256881,0.0011467889908256881,0.010321100917431193,0.006880733944954129,0.005733944954128441,0.0011467889908256881,0.0034403669724770644,0.0011467889908256881,0.005733944954128441,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.006880733944954129,0.005733944954128441,0.0011467889908256881,0.0034403669724770644,0.0011467889908256881,0.0045871559633027525,0.0022935779816513763,0.0011467889908256881,0.0034403669724770644,0.005733944954128441,0.0022935779816513763,0.0045871559633027525,0.0022935779816513763,0.0011467889908256881,0.0022935779816513763,0.0022935779816513763,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.006880733944954129,0.0011467889908256881,0.01261467889908257,0.0022935779816513763,0.0022935779816513763,0.0022935779816513763,0.0034403669724770644,0.013761467889908258,0.0011467889908256881,0.0034403669724770644,0.0034403669724770644,0.0011467889908256881,0.011467889908256881,0.006880733944954129,0.0011467889908256881,0.005733944954128441,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0034403669724770644,0.0022935779816513763,0.0011467889908256881,0.0034403669724770644,0.0034403669724770644,0.0011467889908256881,0.0022935779816513763,0.0011467889908256881,0.0022935779816513763,0.0022935779816513763,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.010321100917431193,0.0011467889908256881,0.0022935779816513763,0.0022935779816513763,0.0011467889908256881,0.0022935779816513763,0.0022935779816513763,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0022935779816513763,0.0011467889908256881,0.0011467889908256881,0.0022935779816513763,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0022935779816513763,0.0045871559633027525,0.0011467889908256881,0.0011467889908256881,0.0022935779816513763,0.0011467889908256881,0.0022935779816513763,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0045871559633027525,0.0022935779816513763,0.0011467889908256881,0.0011467889908256881,0.0034403669724770644,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.005733944954128441,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0022935779816513763,0.0034403669724770644,0.0011467889908256881,0.0011467889908256881,0.0022935779816513763,0.0045871559633027525,0.0045871559633027525,0.0045871559633027525,0.0011467889908256881,0.0022935779816513763,0.0034403669724770644,0.0022935779816513763,0.0034403669724770644,0.0034403669724770644,0.0022935779816513763,0.0011467889908256881,0.0011467889908256881,0.0022935779816513763,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0034403669724770644,0.0034403669724770644,0.0022935779816513763,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0022935779816513763,0.0011467889908256881,0.0022935779816513763,0.0022935779816513763,0.0034403669724770644,0.0022935779816513763,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0034403669724770644,0.0011467889908256881,0.0011467889908256881,0.0022935779816513763,0.0011467889908256881,0.0011467889908256881,0.0022935779816513763,0.0022935779816513763,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0022935779816513763,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0022935779816513763,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0022935779816513763,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0022935779816513763,0.0011467889908256881,0.0011467889908256881,0.0011467889908256881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
