화자ID,연령대,NNG_누나,MAG_혹시,NNG_엠,NNG_비,NNG_티,NNG_아이,NNG_검사,MAG_한번,VV_하,ECS_어,VXV_보,EFN_어,NNG_음,NNG_나도,MAG_근데,MAG_많이,VV_보,ECD_는데,MAG_좀,NNG_상황,VV_따르,ECD_아서,VA_다르,ETD_ㄴ,VA_같,ECD_아,VA_어떻,ETD_ㄹ,NNG_때,JX_는,JX_도,VV_나오,ECS_아,ECE_고,MAG_맨날,VV_바뀌,ETD_는,NNG_영어,JKO_를,MAG_잘,MAG_못,VV_가지,MAG_안,VV_들어보,EFN_지,NNG_생각,NNG_에프,JKS_가,JKO_한테,NNG_공감,EFQ_냐,VV_놀리,JKO_을,VV_알,MAG_살짝,VA_그렇,ECD_게,VV_걸,ECD_니깐,ECD_라고,JKG_의,NNG_마음,JX_은,MAG_왜냐하면,MAG_계속,VXA_싶,ECD_은데,JX_만,VV_짜,NNG_말,NNG_표현,JKS_이,VV_되,NNG_거지,VV_그리하,ECD_여,VXV_가지,VV_모르,NNG_이,NNG_엔,NNG_피,NNG_마,NNG_제일,VA_많,ETD_은,VV_그러,VV_믿,NNG_옛날,MAG_막,NNG_에이형,ECS_다,EFN_잖아,VV_믿기,NNG_해,NNG_아이엔에프,NNG_요새,NNG_유행,NNG_연애,NNG_사고,VV_있,EFN_다,MDT_첫,NNG_만남,ECE_ㄴ데,MAG_딱,MAG_제일,VV_까,NNG_성격,ECD_으니깐,NNG_제이,NNG_계획성,NNG_사실,NNG_계획,VA_없다,NNG_친구,VV_널,VA_없,EFI_구나,VV_세우,NNG_돌발,VV_나타나,ECE_면,NNG_경우,EFN_라고,NNG_일단,VV_놀,ECD_러,VV_갈,NNG_약속,MAG_미리,VV_잡,NNG_학교,VV_어,NNG_피시,NNG_방,NNG_고,NNG_당구,VA_이렇,ECD_어서,EFN_라,VA_착하,VA_이쁘,NNG_사람,VA_좋,NNG_나한,NNG_테,VV_잘하,VXV_주,NNG_주고,MDT_그런,VV_맞,ETN_기,JKS_는,VV_밀,NNG_당,NNG_짬,VV_넘어가,MAG_그냥,VV_나,ECD_아도,NNG_줏대,EFN_거든,NNG_내가,NNG_하고자,JKS_은,MAG_다,NNG_자존,NNG_감이,NNG_발표,VV_자,VV_싸우,ECD_어,ECD_여도,VV_치,NNG_오랫동안,NNG_정,VV_손절하,ECD_어도,VA_괜찮,ETD_을,MAG_먼저,NNG_사과,NNG_계속,MAG_찡찡,VV_대,MAG_이제,VA_귀찮,MDN_한,NNG_여자,VV_그,NNG_짜증,VA_길,MAG_나랑,NNG_하,MAG_항상,VA_재밌,VV_웃,MAG_일단,VA_잘생기,NNG_주변,VA_비슷하,NNG_밥,VV_먹,EFN_을래,MDT_아무,VA_상관없,JX_마다,NNG_메뉴,NNG_추천,NNG_편의점,NNG_라면,VV_고르,NNG_분,VV_걸리,VA_그,MAG_또,MDT_다른,NNG_애,NNG_주면,ECE_건,VA_싫,VXV_지,MDT_그,VV_다투,NNG_기억,EFN_네,MAG_별로,VA_크,NNG_화,MAG_쪼끔,NNG_화장실,VV_가,ECE_자,NNG_거울,NNG_보고,NNG_막,NNG_배,VV_낳,ECD_니,NNG_몸,VV_쉬,NNG_시간,NNG_포즈,VV_취하,NNG_장점,ECD_지,VXV_않,EFQ_을까,NNG_정확도,EFQ_나,NNG_이제,NNG_직업,NNG_선택,ECS_는지,NNG_이상,NNG_요리,NNG_사가,NNG_해외,VV_나가,ECD_서,ECD_어야,ECE_ㄴ다고,NNG_결과,NNG_문제,VV_따,MAG_다다닥,VV_날,VV_챙기,MAG_참,NNG_의리,NNG_처음,VV_말,MDT_어떤,NNG_치,NNG_볼링,MAG_그럼,NNG_가자,NNG_여,NNG_하루,NNG_전,NNG_내일,NNG_야구장,EFQ_ㄹ래,NNG_예매,MAG_바로,NNG_현장,VV_만나,NNG_직장,NNG_동료,NNG_작,NNG_입사,NNG_못,EFN_야,VV_혼내,NNG_혼,NNG_내도,VV_알리,ECE_면서,NNG_선생님,MAG_열심히,MAG_왜,MAG_이렇게,VXV_나,VV_혼나,MAG_딱히,MAG_지금,NNG_은,NNG_에스,ECD_으면,VV_잇,NNG_망상,NNG_면,MAG_솔직히,NNG_지향,NNG_이유,MAG_진짜,NNG_한국판,VXV_있,NNG_번역,VV_돌리,JKS_라서,MAC_그래서,ECD_아야,NNG_진짜,VV_느,NNG_요즘,VV_대하,NNG_논란,VA_나쁘,VV_몰아가,VV_향하,VV_아,MDT_뭔,NNG_가,ETD_란,EFN_ㄴ다,VV_아니,NNG_게,VA_줄,MAG_분명,MAG_더,NNG_이성적,VV_나쁘,VXV_나가,VV_일,NNG_구들,NNG_유형,NNG_별명,NNG_사회,NNG_부적응,VV_자라,NNG_이름,NNG_약간,NNG_날,NNG_정의,VV_내리,MAC_그리고,NNG_이미지,MAG_되게,NNG_순,ECD_려,NNG_캐릭터,VV_정하,NNG_애니메이션,NNG_분류,JX_야,MDT_모든,NNG_판단,NNG_첫인상,JX_부터,VV_물어보,NNG_걸,VV_싫어하,MDT_이런,NNG_감정,VV_느끼,NNG_계획적,VV_좋아하,NNG_즉흥적,NNG_장담,NNG_점,VV_따지,NNG_체계적,MAG_너무,ECD_니까,VV_지키,NNG_스트레스,VV_받,MDT_몇,NNG_돈,VV_피,ECD_라,EFN_다고,JX_뿐,NNG_건,NNG_구체적,VV_좋,VV_때,MAG_약간,VV_휘둘리,VXV_말,ECD_ㄴ지,JX_까지,ECD_고자,NNG_누,NNG_방해,NNG_자신,NNG_주관,NNG_집,NNG_고집,NNG_별,VV_그리,NNG_자신감,VV_넘치,ECE_려면,VA_높,NNG_화해,VV_그렇,VV_지나,NNG_반성,VV_그리워지,MAG_금방,NNG_상대방,MAG_엄청,NNG_잘못,NNG_상처,MAG_그러면,NNG_손,NNG_절,VV_때리,NNG_자체,VA_똑같,VV_나르,NNG_필요,VA_멀,VV_다가가,MAG_한데,NNG_지속,NNG_주기,VA_힘들,NNG_친,MAG_자주,ECD_길래,NNG_외향,MAG_서로,NNG_의견,VV_말하,VV_추켜세우,JX_ㄴ,NNG_남,NNG_얘기,VV_듣,NNG_배려,EFN_더라,NNG_장애,NNG_하나,MAG_요즘,EFQ_니,NNG_무엇,NNG_로,NNG_장난기,EFQ_ㄴ가,JX_라고,MAC_그러니까,MAG_오히려,NNG_감정적,NNG_대책,NNG_주거,NNG_도움,NNG_알맹이,MAG_없이,NNG_다음,NNG_엠티비,NNG_특징,NNG_추체,VV_드,NNG_관심,VV_뜨,MDT_무슨,MAG_아무래도,NNG_여행,JX_이나,MAG_하긴,NNG_생활,ECD_다가,MAG_가끔,NNG_불편,NNG_개,NNG_만약,VV_다니,VV_피하,VV_쫄,VV_메,NNG_털이,MDT_어느,NNG_피의,NNG_소리야,MAG_같이,NNG_처,NNG_내향,VA_새롭,NNG_결의,NNG_기분,VV_상하,NNG_의문,VV_들,NNG_무계획
SD2401393,10대,0.000859106529209622,0.000859106529209622,0.006013745704467354,0.006013745704467354,0.011168384879725086,0.007731958762886598,0.000859106529209622,0.001718213058419244,0.03350515463917526,0.020618556701030927,0.003436426116838488,0.005154639175257732,0.006872852233676976,0.006872852233676976,0.01288659793814433,0.006872852233676976,0.007731958762886598,0.009450171821305841,0.014604810996563574,0.001718213058419244,0.000859106529209622,0.001718213058419244,0.000859106529209622,0.028350515463917526,0.01718213058419244,0.01632302405498282,0.001718213058419244,0.014604810996563574,0.010309278350515464,0.02663230240549828,0.01804123711340206,0.005154639175257732,0.006872852233676976,0.04209621993127148,0.01288659793814433,0.000859106529209622,0.02147766323024055,0.000859106529209622,0.003436426116838488,0.011168384879725086,0.006013745704467354,0.003436426116838488,0.007731958762886598,0.000859106529209622,0.000859106529209622,0.006013745704467354,0.005154639175257732,0.019759450171821305,0.000859106529209622,0.007731958762886598,0.000859106529209622,0.002577319587628866,0.012027491408934709,0.005154639175257732,0.019759450171821305,0.005154639175257732,0.009450171821305841,0.001718213058419244,0.00429553264604811,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.015463917525773196,0.001718213058419244,0.001718213058419244,0.003436426116838488,0.002577319587628866,0.003436426116838488,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.013745704467353952,0.001718213058419244,0.000859106529209622,0.009450171821305841,0.005154639175257732,0.009450171821305841,0.001718213058419244,0.000859106529209622,0.001718213058419244,0.005154639175257732,0.000859106529209622,0.000859106529209622,0.005154639175257732,0.006013745704467354,0.012027491408934709,0.000859106529209622,0.002577319587628866,0.007731958762886598,0.000859106529209622,0.000859106529209622,0.003436426116838488,0.000859106529209622,0.001718213058419244,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.011168384879725086,0.003436426116838488,0.000859106529209622,0.000859106529209622,0.003436426116838488,0.000859106529209622,0.000859106529209622,0.002577319587628866,0.001718213058419244,0.000859106529209622,0.001718213058419244,0.000859106529209622,0.000859106529209622,0.00429553264604811,0.000859106529209622,0.007731958762886598,0.002577319587628866,0.001718213058419244,0.000859106529209622,0.002577319587628866,0.000859106529209622,0.000859106529209622,0.002577319587628866,0.003436426116838488,0.000859106529209622,0.006872852233676976,0.00429553264604811,0.003436426116838488,0.006013745704467354,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.001718213058419244,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.002577319587628866,0.002577319587628866,0.001718213058419244,0.000859106529209622,0.001718213058419244,0.000859106529209622,0.001718213058419244,0.00429553264604811,0.000859106529209622,0.000859106529209622,0.00429553264604811,0.002577319587628866,0.001718213058419244,0.00429553264604811,0.001718213058419244,0.006013745704467354,0.003436426116838488,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.007731958762886598,0.003436426116838488,0.001718213058419244,0.000859106529209622,0.00429553264604811,0.002577319587628866,0.000859106529209622,0.000859106529209622,0.003436426116838488,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.00429553264604811,0.006013745704467354,0.002577319587628866,0.002577319587628866,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.001718213058419244,0.002577319587628866,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.002577319587628866,0.000859106529209622,0.001718213058419244,0.001718213058419244,0.000859106529209622,0.001718213058419244,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.002577319587628866,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.001718213058419244,0.003436426116838488,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.00429553264604811,0.000859106529209622,0.002577319587628866,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.002577319587628866,0.002577319587628866,0.000859106529209622,0.003436426116838488,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.001718213058419244,0.000859106529209622,0.001718213058419244,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.00429553264604811,0.003436426116838488,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.001718213058419244,0.001718213058419244,0.001718213058419244,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.001718213058419244,0.000859106529209622,0.002577319587628866,0.000859106529209622,0.001718213058419244,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.001718213058419244,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.001718213058419244,0.002577319587628866,0.001718213058419244,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.001718213058419244,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.001718213058419244,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.001718213058419244,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401394,10대,0.0,0.0006180469715698393,0.011742892459826947,0.011742892459826947,0.019159456118665017,0.014215080346106305,0.0012360939431396785,0.0,0.022249690976514216,0.022249690976514216,0.0030902348578491965,0.004326328800988875,0.0,0.0012360939431396785,0.008034610630407911,0.002472187886279357,0.007416563658838072,0.0030902348578491965,0.02533992583436341,0.0012360939431396785,0.0,0.0006180469715698393,0.0006180469715698393,0.03522867737948084,0.011124845488257108,0.009270704573547589,0.006180469715698393,0.011742892459826947,0.002472187886279357,0.0173053152039555,0.009270704573547589,0.002472187886279357,0.004326328800988875,0.014833127317676144,0.0,0.0,0.030902348578491966,0.0012360939431396785,0.009270704573547589,0.003708281829419036,0.002472187886279357,0.0,0.006180469715698393,0.001854140914709518,0.002472187886279357,0.004326328800988875,0.001854140914709518,0.013597033374536464,0.0012360939431396785,0.005562422744128554,0.0006180469715698393,0.0,0.022249690976514216,0.004326328800988875,0.0,0.003708281829419036,0.009888751545117428,0.0,0.0,0.0006180469715698393,0.004944375772558714,0.0012360939431396785,0.009270704573547589,0.0,0.0006180469715698393,0.0030902348578491965,0.0012360939431396785,0.0,0.0,0.0030902348578491965,0.0,0.02657601977750309,0.007416563658838072,0.0012360939431396785,0.001854140914709518,0.0006180469715698393,0.0006180469715698393,0.0,0.001854140914709518,0.0012360939431396785,0.004326328800988875,0.0,0.0,0.006180469715698393,0.006180469715698393,0.012360939431396786,0.0,0.0,0.00865265760197775,0.0,0.002472187886279357,0.00865265760197775,0.0,0.0006180469715698393,0.002472187886279357,0.0,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.01668726823238566,0.004944375772558714,0.0,0.0,0.006798516687268232,0.002472187886279357,0.0006180469715698393,0.0,0.00865265760197775,0.0,0.001854140914709518,0.0,0.0012360939431396785,0.002472187886279357,0.0,0.007416563658838072,0.0012360939431396785,0.0,0.0,0.0,0.0,0.0,0.010506798516687269,0.0,0.004326328800988875,0.0,0.0006180469715698393,0.0,0.0,0.0,0.0,0.0,0.0006180469715698393,0.0030902348578491965,0.0,0.0,0.0012360939431396785,0.0,0.0030902348578491965,0.003708281829419036,0.0012360939431396785,0.002472187886279357,0.0006180469715698393,0.011124845488257108,0.009270704573547589,0.0012360939431396785,0.0006180469715698393,0.001854140914709518,0.008034610630407911,0.0,0.006798516687268232,0.002472187886279357,0.0030902348578491965,0.001854140914709518,0.0012360939431396785,0.0006180469715698393,0.0,0.0,0.003708281829419036,0.0006180469715698393,0.0,0.0006180469715698393,0.009888751545117428,0.003708281829419036,0.0,0.0006180469715698393,0.003708281829419036,0.0012360939431396785,0.0,0.0,0.0,0.004944375772558714,0.004326328800988875,0.0012360939431396785,0.0006180469715698393,0.0012360939431396785,0.0012360939431396785,0.0,0.003708281829419036,0.0012360939431396785,0.0006180469715698393,0.0006180469715698393,0.0,0.0,0.0,0.0,0.0,0.0,0.0006180469715698393,0.0,0.003708281829419036,0.0,0.0,0.0012360939431396785,0.0006180469715698393,0.001854140914709518,0.0,0.0,0.003708281829419036,0.0,0.0,0.0006180469715698393,0.0,0.0006180469715698393,0.0,0.0,0.0,0.0,0.0,0.0012360939431396785,0.0,0.0,0.0,0.0,0.0,0.004944375772558714,0.002472187886279357,0.0,0.001854140914709518,0.0,0.0012360939431396785,0.0012360939431396785,0.0,0.002472187886279357,0.0,0.0,0.0,0.0012360939431396785,0.0,0.0,0.002472187886279357,0.0,0.0,0.0,0.0,0.0,0.0012360939431396785,0.0,0.0006180469715698393,0.0006180469715698393,0.0,0.0,0.0006180469715698393,0.0,0.0,0.001854140914709518,0.004326328800988875,0.0012360939431396785,0.0012360939431396785,0.0006180469715698393,0.0012360939431396785,0.0,0.002472187886279357,0.001854140914709518,0.0,0.0,0.0006180469715698393,0.0006180469715698393,0.0012360939431396785,0.0012360939431396785,0.0,0.0006180469715698393,0.0006180469715698393,0.0,0.0,0.0,0.0,0.0012360939431396785,0.0,0.0,0.0,0.0006180469715698393,0.0006180469715698393,0.002472187886279357,0.0,0.0,0.001854140914709518,0.0,0.0,0.0012360939431396785,0.0,0.0,0.0,0.0,0.0,0.0006180469715698393,0.0,0.0012360939431396785,0.0012360939431396785,0.0,0.0,0.0,0.0,0.001854140914709518,0.0,0.0,0.0,0.0012360939431396785,0.0006180469715698393,0.0,0.0006180469715698393,0.001854140914709518,0.0,0.0,0.0,0.0,0.0,0.004944375772558714,0.0012360939431396785,0.007416563658838072,0.0,0.0,0.0012360939431396785,0.0,0.0,0.0006180469715698393,0.004326328800988875,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.002472187886279357,0.002472187886279357,0.0012360939431396785,0.0030902348578491965,0.001854140914709518,0.001854140914709518,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.003708281829419036,0.001854140914709518,0.0006180469715698393,0.0006180469715698393,0.0012360939431396785,0.0030902348578491965,0.0012360939431396785,0.0006180469715698393,0.0012360939431396785,0.005562422744128554,0.0012360939431396785,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0012360939431396785,0.0006180469715698393,0.0006180469715698393,0.0012360939431396785,0.0012360939431396785,0.0012360939431396785,0.0006180469715698393,0.001854140914709518,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.001854140914709518,0.005562422744128554,0.0012360939431396785,0.001854140914709518,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.002472187886279357,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0012360939431396785,0.0006180469715698393,0.0012360939431396785,0.0012360939431396785,0.0006180469715698393,0.0006180469715698393,0.0012360939431396785,0.007416563658838072,0.0012360939431396785,0.0006180469715698393,0.001854140914709518,0.0006180469715698393,0.0012360939431396785,0.001854140914709518,0.003708281829419036,0.001854140914709518,0.0012360939431396785,0.002472187886279357,0.0012360939431396785,0.0006180469715698393,0.0012360939431396785,0.001854140914709518,0.002472187886279357,0.0006180469715698393,0.0006180469715698393,0.0012360939431396785,0.0006180469715698393,0.0006180469715698393,0.004944375772558714,0.001854140914709518,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0012360939431396785,0.0012360939431396785,0.0006180469715698393,0.0012360939431396785,0.001854140914709518,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0012360939431396785,0.001854140914709518,0.001854140914709518,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.001854140914709518,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.002472187886279357,0.0006180469715698393,0.0012360939431396785,0.001854140914709518,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0012360939431396785,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0012360939431396785,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0012360939431396785,0.0006180469715698393,0.0012360939431396785,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.001854140914709518,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393,0.0006180469715698393
