화자ID,연령대,형태소_우리,형태소_이사,형태소_오,형태소_ᆫ,형태소_지,형태소_얼마,형태소_되,형태소_기,형태소_지만,형태소_년,형태소_으니까,형태소_거,형태소_는데,형태소_나,형태소_는,형태소_사,형태소_주거,형태소_환경,형태소_대하,형태소_어서,형태소_만족,형태소_편,형태소_ᆫ데,형태소_불만,형태소_이,형태소_있,형태소_같,형태소_어,형태소_점,형태소_얘기,형태소_것,형태소_차,형태소_를,형태소_이용,형태소_고,형태소_대중교통,형태소_을,형태소_더라도,형태소_역,형태소_까지,형태소_마을버스,형태소_걸어가,형태소_쪽,형태소_택하,형태소_때문,형태소_특별,형태소_불편,형태소_느끼,형태소_스,형태소_당신,형태소_은,형태소_경우,형태소_ᆷ,형태소_현실,형태소_문제,형태소_ᆯ,형태소_반면,형태소_도심,형태소_떨어지,형태소_다,형태소_니까,형태소_쾌,형태소_공원,형태소_도,형태소_많,형태소_뭐,형태소_스포츠,형태소_센터,형태소_그러,형태소_좋,형태소_갖추,형태소_데,형태소_살,형태소_결국,형태소_취하,형태소_버리,형태소_어야,형태소_유리,형태소_대신,형태소_대가,형태소_지불,형태소_상황,형태소_뿐,형태소_만,형태소_라,형태소_세상사,형태소_가,형태소_중요,형태소_즈,형태소_우선,형태소_ᆫ가,형태소_부분,형태소_선별,형태소_곳,형태소_ᆫ지,형태소_개선,형태소_특정,형태소_옮기,형태소_그,형태소_결론,형태소_내리,형태소_은데,형태소_다음,형태소_예,형태소_들,형태소_날짜,형태소_다가오,형태소_면,형태소_게,형태소_하,형태소_다고,형태소_생각,형태소_지적,형태소_젊,형태소_사람,형태소_사회,형태소_생활,형태소_왕성,형태소_교통,형태소_편리,형태소_역세권,형태소_나이,형태소_바쁘,형태소_없,형태소_활동,형태소_공기,형태소_물,형태소_맑,형태소_산,형태소_을까,형태소_라고,형태소_일반인,형태소_상식,형태소_보,형태소_노인,형태소_기반,형태소_시설,형태소_병원,형태소_이라든가,형태소_라든가,형태소_쇼핑,형태소_주변,형태소_버스,형태소_위험,형태소_계단,형태소_오르내리,형태소_요즘,형태소_나오,형태소_우리나라,형태소_기사,형태소_출발,형태소_때,형태소_거나,형태소_서,형태소_자리,형태소_앉,형태소_상태,형태소_낙상,형태소_의,형태소_크,형태소_지하철,형태소_지하철역,형태소_집중,형태소_주택,형태소_다는,형태소_야,형태소_정부,형태소_ᆫ다,형태소_일,형태소_라는,형태소_국민,형태소_만들,형태소_인구,형태소_나라,형태소_정치,형태소_영향력,형태소_커지,형태소_무시,형태소_수,형태소_츠,형태소_접근,형태소_가능,형태소_높,형태소_편의,형태소_증가,형태소_따르,형태소_이용량,형태소_늘어나,형태소_비용,형태소_측면,형태소_ᆫ다면,형태소_사실,형태소_정책,형태소_배려,형태소_요금,형태소_면제,형태소_이거,형태소_거든,형태소_일반,형태소_수단,형태소_혜택,형태소_폭,형태소_넓히,형태소_움직이,형태소_건강,형태소_유지,형태소_보험,형태소_재정,형태소_지출,형태소_나가,형태소_땜,형태소_건보,형태소_건전,형태소_줄이,형태소_최고,형태소_그거,형태소_개인,형태소_특성,형태소_도시,형태소_출신,형태소_경,형태소_한시,형태소_지방,형태소_전원,형태소_친화,형태소_편견,형태소_각자,형태소_개성,형태소_갖,형태소_전체,형태소_분야,형태소_우대,형태소_차원,형태소_성향,형태소_살피,형태소_취향,형태소_맞,형태소_도록,형태소_가지,형태소_구비,형태소_거기,형태소_자기,형태소_맞추,형태소_즐기,형태소_택배,형태소_조,형태소_이것,형태소_젊은이,형태소_괜찮,형태소_나쁘,형태소_몸,형태소_불,형태소_주,형태소_든지,형태소_으면,형태소_단점,형태소_드물,형태소_장단점,형태소_비교,형태소_선택,형태소_호텔,형태소_듯이,형태소_묵,형태소_다가,형태소_마음,형태소_ᆫ다고,형태소_뿌리,형태소_박,형태소_ᆯ수록,형태소_거부감,형태소_그것,형태소_부담,형태소_동네,형태소_만큼,형태소_이제,형태소_신중,형태소_요소,형태소_고려,형태소_말,형태소_동의,형태소_ᆯ까,형태소_마찬가지,형태소_심사숙고,형태소_결정,형태소_ᆸ시다,형태소_저,형태소_살펴보,형태소_어요,형태소_전철역,형태소_ᆸ니다,형태소_처음,형태소_집,형태소_구조,형태소_예전,형태소_깨끗하,형태소_기대감,형태소_냐,형태소_마을,형태소_걸,형태소_어도,형태소_타,형태소_잖아,형태소_숫자,형태소_대,형태소_통과,형태소_자마자,형태소_기다리,형태소_운전,형태소_다니,형태소_어려움,형태소_대중,형태소_앞,형태소_근처,형태소_미터,형태소_겨울,형태소_편하,형태소_지금,형태소_들어가,형태소_ᆫ다는,형태소_가정,형태소_차량,형태소_연로,형태소_분,형태소_위험도,형태소_그곳,형태소_번잡,형태소_가격,형태소_상승,형태소_으나,형태소_전원주택,형태소_자연,형태소_조용하,형태소_편안,형태소_꿈꾸,형태소_적,형태소_입장,형태소_배달,형태소_서비스,형태소_지마는,형태소_선배,형태소_더라고,형태소_요,형태소_필요,형태소_모르,형태소_실현,형태소_격언,형태소_냐면,형태소_활기차,형태소_노년,형태소_정신,형태소_섞이,형태소_지나가,형태소_보고서,형태소_라도,형태소_활기,형태소_는다고,형태소_동떨어지,형태소_유유자적,형태소_지내,형태소_느리,형태소_줄어들,형태소_통계,형태소_뇌,형태소_일종,형태소_도움,형태소_한편,형태소_반론,형태소_소일거리,형태소_들이,형태소_연령,형태소_세대,형태소_차이,형태소_끼,형태소_지역,형태소_의견,형태소_반영,형태소_ᆯ지,형태소_농촌,형태소_텃밭,형태소_일구,형태소_먹,형태소_채소,형태소_신선하,형태소_야채,형태소_재배,형태소_면서,형태소_바람,형태소_햇살,형태소_으면서,형태소_증진,형태소_수확,형태소_보람,형태소_맛있,형태소_음,형태소_효과,형태소_내,형태소_유행,형태소_러,형태소_대부분,형태소_마당,형태소_염두,형태소_두,형태소_려고,형태소_길,형태소_안목,형태소_좋아하,형태소_국한,형태소_태어나,형태소_자라,형태소_고추,형태소_니,형태소_팔,형태소_기르,형태소_적응,형태소_관절,형태소_멀,형태소_선호,형태소_식료품,형태소_배송,형태소_아파트,형태소_이점,형태소_중,형태소_오가,형태소_시간,형태소_교통비,형태소_절약,형태소_가져오,형태소_수고,형태소_도서,형태소_산간,형태소_면은,형태소_힘들,형태소_구나,형태소_해외,형태소_시스템,형태소_선진국,형태소_습니다,형태소_옛날,형태소_던,형태소_여인,형태소_주부,형태소_봉지,형태소_종이,형태소_언덕,형태소_오르,형태소_주차,형태소_죠,형태소_미래,형태소_시절,형태소_기대,형태소_부,형태소_부족,형태소_쯤,형태소_여생,형태소_어디,형태소_고민,형태소_네,형태소_단순,형태소_직장,형태소_거리,형태소_아이,형태소_교육,형태소_중점,형태소_다면,형태소_부터,형태소_기타,형태소_등등,형태소_ᆯ까요,형태소_일치,형태소_다음번,형태소_뜻,형태소_자고
SD2401865,60대 이상,0.010752688172043012,0.0035842293906810036,0.0008960573476702509,0.03853046594982079,0.016129032258064516,0.0017921146953405018,0.02060931899641577,0.012544802867383513,0.0035842293906810036,0.0008960573476702509,0.0017921146953405018,0.021505376344086023,0.005376344086021506,0.008960573476702509,0.03853046594982079,0.0035842293906810036,0.007168458781362007,0.0062724014336917565,0.004480286738351254,0.012544802867383513,0.0017921146953405018,0.0017921146953405018,0.002688172043010753,0.0017921146953405018,0.035842293906810034,0.00985663082437276,0.010752688172043012,0.022401433691756272,0.008064516129032258,0.0017921146953405018,0.01881720430107527,0.002688172043010753,0.014336917562724014,0.0035842293906810036,0.02956989247311828,0.0017921146953405018,0.021505376344086023,0.0008960573476702509,0.0017921146953405018,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0035842293906810036,0.0008960573476702509,0.005376344086021506,0.0008960573476702509,0.002688172043010753,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.03225806451612903,0.0035842293906810036,0.0035842293906810036,0.0008960573476702509,0.0017921146953405018,0.02060931899641577,0.0008960573476702509,0.0017921146953405018,0.0017921146953405018,0.0062724014336917565,0.005376344086021506,0.0008960573476702509,0.0008960573476702509,0.021505376344086023,0.0035842293906810036,0.0035842293906810036,0.0017921146953405018,0.002688172043010753,0.002688172043010753,0.016129032258064516,0.0008960573476702509,0.0035842293906810036,0.008064516129032258,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.011648745519713262,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.002688172043010753,0.007168458781362007,0.0008960573476702509,0.0008960573476702509,0.01881720430107527,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.002688172043010753,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.002688172043010753,0.0017921146953405018,0.0035842293906810036,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.002688172043010753,0.0035842293906810036,0.008064516129032258,0.0008960573476702509,0.0008960573476702509,0.010752688172043012,0.014336917562724014,0.008064516129032258,0.0008960573476702509,0.008960573476702509,0.002688172043010753,0.002688172043010753,0.005376344086021506,0.0035842293906810036,0.005376344086021506,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0035842293906810036,0.0008960573476702509,0.002688172043010753,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.004480286738351254,0.0008960573476702509,0.0008960573476702509,0.002688172043010753,0.012544802867383513,0.0008960573476702509,0.002688172043010753,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0035842293906810036,0.002688172043010753,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0017921146953405018,0.004480286738351254,0.0035842293906810036,0.0035842293906810036,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.011648745519713262,0.004480286738351254,0.004480286738351254,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.005376344086021506,0.002688172043010753,0.0017921146953405018,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0035842293906810036,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.002688172043010753,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.007168458781362007,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.002688172043010753,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.002688172043010753,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.002688172043010753,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.002688172043010753,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.002688172043010753,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.002688172043010753,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.002688172043010753,0.0017921146953405018,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0035842293906810036,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401866,60대 이상,0.006008583690987125,0.0034334763948497852,0.002575107296137339,0.02832618025751073,0.015450643776824034,0.0,0.00944206008583691,0.01201716738197425,0.0017167381974248926,0.0008583690987124463,0.0008583690987124463,0.017167381974248927,0.002575107296137339,0.019742489270386267,0.05236051502145923,0.002575107296137339,0.002575107296137339,0.004291845493562232,0.0017167381974248926,0.017167381974248927,0.0,0.0,0.0017167381974248926,0.0,0.029184549356223177,0.020600858369098713,0.01201716738197425,0.029184549356223177,0.0034334763948497852,0.0034334763948497852,0.022317596566523604,0.0,0.00944206008583691,0.0008583690987124463,0.034334763948497854,0.0,0.027467811158798282,0.0,0.0017167381974248926,0.0,0.0017167381974248926,0.0008583690987124463,0.0017167381974248926,0.0,0.0034334763948497852,0.0008583690987124463,0.002575107296137339,0.002575107296137339,0.0,0.0017167381974248926,0.03175965665236052,0.0017167381974248926,0.002575107296137339,0.0008583690987124463,0.0008583690987124463,0.015450643776824034,0.0,0.002575107296137339,0.0008583690987124463,0.004291845493562232,0.002575107296137339,0.0,0.0,0.03175965665236052,0.0068669527896995704,0.0017167381974248926,0.0,0.0,0.0,0.01201716738197425,0.0008583690987124463,0.0068669527896995704,0.0068669527896995704,0.0,0.0,0.0,0.0068669527896995704,0.0,0.0008583690987124463,0.0,0.0,0.002575107296137339,0.0,0.0008583690987124463,0.0,0.0,0.029184549356223177,0.0,0.0,0.0,0.0,0.0,0.0,0.0068669527896995704,0.0,0.0,0.0,0.0008583690987124463,0.0,0.0,0.0,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.004291845493562232,0.0,0.0,0.010300429184549357,0.01201716738197425,0.020600858369098713,0.002575107296137339,0.00944206008583691,0.0,0.0008583690987124463,0.005150214592274678,0.0008583690987124463,0.002575107296137339,0.0,0.0017167381974248926,0.0008583690987124463,0.0008583690987124463,0.005150214592274678,0.0008583690987124463,0.0034334763948497852,0.002575107296137339,0.0008583690987124463,0.0,0.0,0.0,0.0008583690987124463,0.004291845493562232,0.0,0.0,0.010300429184549357,0.0017167381974248926,0.0008583690987124463,0.002575107296137339,0.0008583690987124463,0.0,0.0,0.0,0.0034334763948497852,0.0017167381974248926,0.0008583690987124463,0.0,0.0008583690987124463,0.0,0.0008583690987124463,0.0,0.0,0.0008583690987124463,0.0034334763948497852,0.002575107296137339,0.0,0.0008583690987124463,0.0,0.0,0.0008583690987124463,0.0034334763948497852,0.0008583690987124463,0.0008583690987124463,0.0,0.0,0.0017167381974248926,0.0017167381974248926,0.0008583690987124463,0.0,0.0017167381974248926,0.0,0.0,0.0,0.0,0.0,0.0017167381974248926,0.0,0.0,0.0,0.0,0.00944206008583691,0.0,0.0,0.002575107296137339,0.0,0.0008583690987124463,0.0,0.0008583690987124463,0.0,0.0,0.0017167381974248926,0.0,0.0008583690987124463,0.0,0.002575107296137339,0.0,0.0,0.0,0.0017167381974248926,0.0008583690987124463,0.0,0.0,0.0017167381974248926,0.0,0.0,0.0008583690987124463,0.002575107296137339,0.0,0.0,0.0,0.0,0.0,0.0008583690987124463,0.0,0.0,0.0008583690987124463,0.0,0.0017167381974248926,0.0008583690987124463,0.0,0.002575107296137339,0.0008583690987124463,0.0,0.0,0.0,0.0008583690987124463,0.0,0.0,0.0,0.0,0.0008583690987124463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008583690987124463,0.0,0.0034334763948497852,0.0,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0,0.0008583690987124463,0.0,0.0,0.0008583690987124463,0.0008583690987124463,0.0,0.0008583690987124463,0.0,0.0,0.0,0.0008583690987124463,0.0,0.0,0.0,0.0008583690987124463,0.0008583690987124463,0.0,0.0,0.0,0.0,0.0008583690987124463,0.0,0.0,0.0,0.0008583690987124463,0.0,0.002575107296137339,0.0,0.0017167381974248926,0.0,0.0008583690987124463,0.0,0.0,0.0017167381974248926,0.0017167381974248926,0.0008583690987124463,0.0008583690987124463,0.0,0.0,0.0,0.0,0.0,0.0,0.0034334763948497852,0.0,0.0,0.0008583690987124463,0.002575107296137339,0.0008583690987124463,0.008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0017167381974248926,0.0008583690987124463,0.0008583690987124463,0.002575107296137339,0.002575107296137339,0.0017167381974248926,0.0008583690987124463,0.0017167381974248926,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0017167381974248926,0.0008583690987124463,0.002575107296137339,0.0008583690987124463,0.002575107296137339,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0017167381974248926,0.0034334763948497852,0.0017167381974248926,0.002575107296137339,0.0008583690987124463,0.0008583690987124463,0.0017167381974248926,0.0017167381974248926,0.0017167381974248926,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0017167381974248926,0.0008583690987124463,0.0008583690987124463,0.002575107296137339,0.002575107296137339,0.0017167381974248926,0.0017167381974248926,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0017167381974248926,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0017167381974248926,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0017167381974248926,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0017167381974248926,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0017167381974248926,0.0008583690987124463,0.0017167381974248926,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.002575107296137339,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0017167381974248926,0.002575107296137339,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0017167381974248926,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0017167381974248926,0.0008583690987124463,0.0017167381974248926,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0017167381974248926,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0017167381974248926,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.002575107296137339,0.0008583690987124463,0.0017167381974248926,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463,0.0008583690987124463
