화자ID,연령대,형태소_너,형태소_는,형태소_친하,형태소_ᆫ,형태소_친구,형태소_이,형태소_있,형태소_어,형태소_나,형태소_층,형태소_의,형태소_편,형태소_잖아,형태소_우리,형태소_국민학교,형태소_도,형태소_지금,형태소_까지,형태소_고,형태소_고등학교,형태소_때,형태소_동네,형태소_모임,형태소_대표,형태소_자면,형태소_가지,형태소_팀,형태소_ᆫ데,형태소_만나,형태소_어도,형태소_달,형태소_번,형태소_은,형태소_뭐,형태소_지,형태소_다음,형태소_어서,형태소_얘기,형태소_놀,형태소_ᆯ,형태소_가,형태소_좋,형태소_니까,형태소_지루하,형태소_순간,형태소_없,형태소_중,형태소_게,형태소_되,형태소_전화,형태소_라도,형태소_하,형태소_거,형태소_그러,형태소_더라도,형태소_저,형태소_지내,형태소_자기,형태소_어디,형태소_자고,형태소_라고,형태소_시간,형태소_장점,형태소_무엇,형태소_ᆸ니까,형태소_때문,형태소_ᆫ다고,형태소_사귀,형태소_면,형태소_를,형태소_다,형태소_편안,형태소_든지,형태소_집안,형태소_수,형태소_남편,형태소_관계,형태소_라는,형태소_거리끼,형태소_ᆷ,형태소_속상하,형태소_자,형태소_이제,형태소_흉,형태소_보,형태소_풀,형태소_으면,형태소_가슴,형태소_뚫리,형태소_것,형태소_비싸,형태소_거래,형태소_식사,형태소_나이,형태소_들,형태소_몸,형태소_건강,형태소_에,형태소_먹,형태소_음식,형태소_갈등,형태소_을,형태소_겪,형태소_서로,형태소_본인,형태소_성격,형태소_다고,형태소_생각,형태소_알,형태소_걔,형태소_중고등,형태소_학교,형태소_동창,형태소_그때,형태소_시,형태소_누구,형태소_나가,형태소_시누,형태소_씨,형태소_저거,형태소_는데,형태소_집,형태소_딸,형태소_중고등학교,형태소_데리,형태소_다니,형태소_오,형태소_라,형태소_얘,형태소_엄마,형태소_러,형태소_찍,형태소_동생,형태소_소개,형태소_야,형태소_아빠,형태소_모르,형태소_크,형태소_만,형태소_이것저것,형태소_따지,형태소_은행,형태소_ᆫ다,형태소_직업,형태소_괜찮,형태소_던,형태소_맞,형태소_대응,형태소_대,형태소_그룹,형태소_겉,형태소_성,형태소_표시,형태소_대로,형태소_년,형태소_이끌,형태소_는다고,형태소_끊,형태소_기,형태소_애,형태소_지마는,형태소_신경,형태소_쓰,형태소_남녀,형태소_간,형태소_우정,형태소_어야,형태소_대체,형태소_라서,형태소_밝,형태소_자체,형태소_거나,형태소_약속,형태소_지키,형태소_말,형태소_소통,형태소_어야지,형태소_지속,형태소_그것,형태소_쪽,형태소_다르,형태소_방향,형태소_같,형태소_경우,형태소_많,형태소_주도,형태소_명,형태소_지만,형태소_직장,형태소_동료,형태소_거든,형태소_비슷하,형태소_좋아하,형태소_언니,형태소_가정환경,형태소_생활,형태소_데,형태소_안정,형태소_동감,형태소_대하,형태소_그거,형태소_고치,형태소_가정사,형태소_마찬가지,형태소_솔직하,형태소_창피,형태소_소탈하,형태소_상의,형태소_특별,형태소_거기,형태소_영화,형태소_전시회,형태소_나름,형태소_사회,형태소_사,형태소_이상,형태소_선생,형태소_아이,형태소_공부,형태소_반장,형태소_반,형태소_전,형태소_투표,형태소_도록,형태소_중학교,형태소_길래,형태소_중3,형태소_시험,형태소_더라고,형태소_전념,형태소_부탁,형태소_담임,형태소_찾아가,형태소_요번,형태소_적,형태소_음,형태소_들어오,형태소_제식,형태소_훈련,형태소_고등,형태소_연대장,형태소_필요,형태소_목소리,형태소_옛날,형태소_연애,형태소_점,형태소_형부,형태소_결혼,형태소_배제,형태소_면은,형태소_없어지,형태소_을수록,형태소_대화,형태소_상대,형태소_기분,형태소_캐치,형태소_니깐,형태소_부분,형태소_상대방,형태소_일상,형태소_식,형태소_그라,형태소_ᆫ지,형태소_특이,형태소_해외,형태소_래도,형태소_패키지,형태소_대우,형태소_으라고,형태소_여기,형태소_냐,형태소_위하,형태소_소리,형태소_비위,형태소_맞추,형태소_면서,형태소_이해,형태소_넘어가,형태소_개중,형태소_사람,형태소_남자,형태소_저기,형태소_직원,형태소_다가,형태소_발전,형태소_변질,형태소_자리,형태소_편하,형태소_여자,형태소_여럿,형태소_모이
SD2400676,60대 이상,0.000999000999000999,0.057942057942057944,0.001998001998001998,0.01998001998001998,0.027972027972027972,0.022977022977022976,0.014985014985014986,0.026973026973026972,0.04195804195804196,0.0,0.005994005994005994,0.000999000999000999,0.004995004995004995,0.007992007992007992,0.0,0.030969030969030968,0.001998001998001998,0.000999000999000999,0.059940059940059943,0.002997002997002997,0.011988011988011988,0.0,0.000999000999000999,0.0,0.0,0.0,0.0,0.001998001998001998,0.023976023976023976,0.001998001998001998,0.0,0.000999000999000999,0.026973026973026972,0.003996003996003996,0.011988011988011988,0.00999000999000999,0.02197802197802198,0.007992007992007992,0.0,0.014985014985014986,0.028971028971028972,0.012987012987012988,0.001998001998001998,0.0,0.0,0.001998001998001998,0.001998001998001998,0.014985014985014986,0.003996003996003996,0.0,0.0,0.03796203796203796,0.013986013986013986,0.006993006993006993,0.0,0.0,0.001998001998001998,0.001998001998001998,0.0,0.000999000999000999,0.004995004995004995,0.0,0.000999000999000999,0.0,0.0,0.003996003996003996,0.0,0.000999000999000999,0.007992007992007992,0.016983016983016984,0.006993006993006993,0.000999000999000999,0.0,0.0,0.005994005994005994,0.0,0.0,0.000999000999000999,0.0,0.0,0.0,0.000999000999000999,0.0,0.0,0.005994005994005994,0.0,0.005994005994005994,0.0,0.0,0.004995004995004995,0.0,0.0,0.000999000999000999,0.003996003996003996,0.0,0.0,0.000999000999000999,0.0,0.002997002997002997,0.0,0.0,0.025974025974025976,0.0,0.0,0.0,0.007992007992007992,0.002997002997002997,0.004995004995004995,0.0,0.004995004995004995,0.0,0.003996003996003996,0.000999000999000999,0.002997002997002997,0.0,0.0,0.0,0.0,0.0,0.0,0.002997002997002997,0.0,0.0,0.0,0.0,0.002997002997002997,0.003996003996003996,0.000999000999000999,0.0,0.001998001998001998,0.001998001998001998,0.0,0.0,0.0,0.000999000999000999,0.0,0.000999000999000999,0.000999000999000999,0.0,0.0,0.0,0.0,0.0,0.0,0.000999000999000999,0.001998001998001998,0.004995004995004995,0.0,0.0,0.0,0.0,0.0,0.0,0.001998001998001998,0.001998001998001998,0.000999000999000999,0.0,0.0,0.004995004995004995,0.01098901098901099,0.0,0.0,0.0,0.001998001998001998,0.001998001998001998,0.003996003996003996,0.001998001998001998,0.002997002997002997,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.001998001998001998,0.000999000999000999,0.000999000999000999,0.003996003996003996,0.000999000999000999,0.000999000999000999,0.002997002997002997,0.002997002997002997,0.003996003996003996,0.000999000999000999,0.000999000999000999,0.007992007992007992,0.000999000999000999,0.002997002997002997,0.000999000999000999,0.000999000999000999,0.003996003996003996,0.001998001998001998,0.000999000999000999,0.004995004995004995,0.001998001998001998,0.002997002997002997,0.003996003996003996,0.000999000999000999,0.002997002997002997,0.003996003996003996,0.000999000999000999,0.000999000999000999,0.001998001998001998,0.002997002997002997,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.001998001998001998,0.001998001998001998,0.000999000999000999,0.002997002997002997,0.000999000999000999,0.000999000999000999,0.002997002997002997,0.002997002997002997,0.000999000999000999,0.001998001998001998,0.005994005994005994,0.000999000999000999,0.002997002997002997,0.000999000999000999,0.000999000999000999,0.001998001998001998,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.002997002997002997,0.000999000999000999,0.000999000999000999,0.001998001998001998,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.001998001998001998,0.001998001998001998,0.000999000999000999,0.002997002997002997,0.001998001998001998,0.000999000999000999,0.000999000999000999,0.002997002997002997,0.000999000999000999,0.000999000999000999,0.002997002997002997,0.002997002997002997,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.001998001998001998,0.000999000999000999,0.002997002997002997,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.001998001998001998,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.002997002997002997,0.001998001998001998,0.000999000999000999,0.000999000999000999,0.001998001998001998,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999
SD2400678,60대 이상,0.0045662100456621,0.0517503805175038,0.0045662100456621,0.0213089802130898,0.0441400304414003,0.0273972602739726,0.0258751902587519,0.0669710806697108,0.0273972602739726,0.0015220700152207,0.0106544901065449,0.0015220700152207,0.0076103500761035,0.015220700152207,0.0015220700152207,0.0273972602739726,0.0091324200913242,0.0076103500761035,0.0821917808219178,0.0015220700152207,0.0106544901065449,0.0015220700152207,0.0030441400304414,0.0015220700152207,0.0030441400304414,0.0030441400304414,0.0030441400304414,0.0030441400304414,0.0365296803652968,0.0060882800608828,0.0045662100456621,0.0060882800608828,0.0289193302891933,0.0015220700152207,0.0167427701674277,0.0030441400304414,0.0121765601217656,0.0136986301369863,0.0045662100456621,0.015220700152207,0.0350076103500761,0.0015220700152207,0.0045662100456621,0.0015220700152207,0.0015220700152207,0.0030441400304414,0.0045662100456621,0.0121765601217656,0.0060882800608828,0.0030441400304414,0.0030441400304414,0.0167427701674277,0.0182648401826484,0.0136986301369863,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0045662100456621,0.0045662100456621,0.0015220700152207,0.0030441400304414,0.0015220700152207,0.0045662100456621,0.0015220700152207,0.0015220700152207,0.0030441400304414,0.0015220700152207,0.0015220700152207,0.0091324200913242,0.0060882800608828,0.0060882800608828,0.0015220700152207,0.0015220700152207,0.0030441400304414,0.0030441400304414,0.0030441400304414,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0030441400304414,0.0030441400304414,0.0015220700152207,0.0015220700152207,0.0030441400304414,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0060882800608828,0.0015220700152207,0.0015220700152207,0.0030441400304414,0.0076103500761035,0.0030441400304414,0.0030441400304414,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0030441400304414,0.0076103500761035,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0060882800608828,0.0015220700152207,0.0015220700152207,0.0030441400304414,0.0076103500761035,0.0030441400304414,0.0015220700152207,0.0015220700152207,0.0045662100456621,0.0030441400304414,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0030441400304414,0.0015220700152207,0.0015220700152207,0.0030441400304414,0.0015220700152207,0.0015220700152207,0.0030441400304414,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0030441400304414,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0030441400304414,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
