화자ID,연령대,형태소_선생,형태소_은,형태소_게,형태소_열,형태소_ᆫ,형태소_연애,형태소_결혼,형태소_하,형태소_습니까,형태소_저,형태소_도,형태소_습니다,형태소_그때,형태소_가,형태소_교육원,형태소_들어가,형태소_어,형태소_는데,형태소_있,형태소_는,형태소_동료,형태소_자기,형태소_직장,형태소_여성,형태소_이,형태소_마음,형태소_들,형태소_이것,형태소_되,형태소_ᆫ다고,형태소_길래,형태소_때,형태소_젊,형태소_을,형태소_나,형태소_소개,형태소_를,형태소_라고,형태소_더니,형태소_고,형태소_편지,형태소_라,형태소_그러,형태소_더라고,형태소_요,형태소_집사람,형태소_보내,형태소_처음,형태소_답장,형태소_오,형태소_통,형태소_니까,형태소_더라고요,형태소_보,형태소_글씨,형태소_쓰,형태소_거든요,형태소_글씨체,형태소_반하,형태소_ᆯ,형태소_나쁘,형태소_것,형태소_좋,형태소_만,형태소_보이,형태소_지,형태소_어요,형태소_시골,형태소_살,형태소_지만,형태소_애,형태소_사귀,형태소_죠,형태소_모르,형태소_잖아요,형태소_면,형태소_현실,형태소_부닥치,형태소_말,형태소_없,형태소_다는,형태소_대화,형태소_부족,형태소_힘들,형태소_요즘,형태소_어서,형태소_나름,형태소_대로,형태소_려고,형태소_노력,형태소_부군,형태소_외,형태소_나요,형태소_미팅,형태소_면서,형태소_마지막,형태소_재미,형태소_던,형태소_모양,형태소_에요,형태소_연결,형태소_어야,형태소_다,형태소_니깐,형태소_그,형태소_가지,형태소_외갓집,형태소_나중,형태소_태어나,형태소_결혼식,형태소_혼수,형태소_같,형태소_거,형태소_저희,형태소_최소한,형태소_으니까,형태소_대하,형태소_크,형태소_관심,형태소_주,형태소_사람,형태소_텔레비전,형태소_데,형태소_나오,형태소_뭐,형태소_ᆯ까,형태소_허례허,형태소_치우치,형태소_그거,형태소_생각,형태소_세요,형태소_딸,형태소_시집,형태소_알,형태소_라는,형태소_사고,형태소_방식,형태소_갖,형태소_공부,형태소_가르치,형태소_으면,형태소_그것,형태소_까지,형태소_책임지,형태소_노후,형태소_나이,형태소_먹,형태소_장례식,형태소_주변,형태소_친구,형태소_일,형태소_전,형태소_씨,형태소_얘기,형태소_적,형태소_그분,형태소_돌아가,형태소_분,형태소_일대기,형태소_다가,형태소_혼자,형태소_쇼,형태소_대요,형태소_전쟁,형태소_겪,형태소_총소리,형태소_대포,형태소_소리,형태소_구슬프,형태소_시간,형태소_정도,형태소_답니다,형태소_돈,형태소_많,형태소_집,형태소_초청,형태소_다고,형태소_괜찮,형태소_추억,형태소_니깐요,형태소_는지,형태소_부르,형태소_ᆸ니다,형태소_무료,형태소_인사,형태소_다음,형태소_인연,형태소_정리,형태소_의,형태소_생전,형태소_원,형태소_부모,형태소_봉분,형태소_만들,형태소_관리,형태소_남,형태소_녀,형태소_ᆫ데,형태소_시,형태소_어머니,형태소_아버지,형태소_산소,형태소_느냐,형태소_세대,형태소_죽,형태소_기,형태소_는가,형태소_필요,형태소_뿌리,형태소_우리,형태소_딸아이,형태소_걔,형태소_너,형태소_원하,형태소_어라,형태소_권하,형태소_산,형태소_인생,형태소_퇴직,형태소_후,형태소_생활,형태소_간섭,형태소_살아오,형태소_각자,형태소_살아가,형태소_경험,형태소_감정,형태소_시점,형태소_이성,형태소_번,형태소_커피,형태소_마시,형태소_이러,형태소_여행,형태소_수,형태소_나라,형태소_풍,형태소_사회,형태소_분위기,형태소_이상,형태소_비치,형태소_아까,형태소_말씀,형태소_눈,형태소_제약,형태소_생기,형태소_다니,형태소_기억,형태소_따지,형태소_ᆫ다면,형태소_주례,형태소_신랑,형태소_신부,형태소_본인,형태소_지마는,형태소_절차,형태소_주인공,형태소_양가,형태소_소외,형태소_느낌,형태소_장단점,형태소_성장,형태소_은근,형태소_가족,형태소_차례,형태소_제사,형태소_은데,형태소_교회,형태소_ᆫ다니까,형태소_네요,형태소_냐면,형태소_새벽,형태소_나가,형태소_목사,형태소_장로,형태소_중,형태소_때문,형태소_형제,형태소_년,형태소_단절,형태소_계시,형태소_고민,형태소_상담,형태소_더래,형태소_음식,형태소_장만,형태소_화해,형태소_냐,형태소_기도,형태소_신앙심,형태소_깊,형태소_조심,형태소_지금,형태소_어도,형태소_지내,형태소_연애결혼,형태소_성격,형태소_차이,형태소_으면서,형태소_전화,형태소_만나,형태소_식,형태소_바깥,형태소_어른,형태소_인물,형태소_편,형태소_학교,형태소_형,형태소_서,형태소_약혼,형태소_당시,형태소_예식장,형태소_유명,형태소_거기,형태소_사,형태소_힘,형태소_탈,형태소_지나가,형태소_격식,형태소_예요,형태소_사위,형태소_집안,형태소_바라,형태소_손해,형태소_바래,형태소_란,형태소_만족,형태소_혼례,형태소_치르,형태소_뒤,형태소_삶,형태소_ᆫ다,형태소_중요,형태소_자손,형태소_문제,형태소_묻히,형태소_곳,형태소_구체,형태소_옛날,형태소_평생,형태소_교육,형태소_관,형태소_속,형태소_뚜껑,형태소_손,형태소_가슴,형태소_얹,형태소_세상,형태소_달라지,형태소_ᆫ다는,형태소_맞,형태소_끝,형태소_따르,형태소_ᆫ가,형태소_면은,형태소_안식처,형태소_그곳,형태소_후손,형태소_을까,형태소_허무,형태소_정하,형태소_여자,형태소_결백,형태소_차,형태소_받아들이,형태소_털어놓,형태소_꽃꽂이,형태소_꽃,형태소_꽂,형태소_부케,형태소_여기,형태소_누구,형태소_밝히,형태소_이름,형태소_대,형태소_댁,형태소_축의금,형태소_친정,형태소_엄숙하,형태소_시댁,형태소_덜하,형태소_막내,형태소_내,형태소_니,형태소_명절,형태소_식구,형태소_좋아하
SD2401627,60대 이상,0.006739679865206402,0.02780117944397641,0.015164279696714406,0.0008424599831508003,0.015164279696714406,0.010109519797809604,0.004212299915754001,0.03538331929233361,0.002527379949452401,0.02780117944397641,0.019376579612468407,0.007582139848357203,0.006739679865206402,0.03706823925863521,0.0016849199663016006,0.0008424599831508003,0.017691659646166806,0.016006739679865205,0.016006739679865205,0.03454085930918281,0.0008424599831508003,0.005897219882055603,0.0008424599831508003,0.0016849199663016006,0.041280539174389216,0.0008424599831508003,0.0016849199663016006,0.003369839932603201,0.010109519797809604,0.0016849199663016006,0.0016849199663016006,0.010951979780960405,0.004212299915754001,0.02611625947767481,0.004212299915754001,0.0016849199663016006,0.011794439764111205,0.0016849199663016006,0.0008424599831508003,0.030328559393428812,0.0016849199663016006,0.002527379949452401,0.007582139848357203,0.009267059814658803,0.010951979780960405,0.004212299915754001,0.0016849199663016006,0.004212299915754001,0.0016849199663016006,0.006739679865206402,0.0008424599831508003,0.007582139848357203,0.0008424599831508003,0.0016849199663016006,0.0016849199663016006,0.0016849199663016006,0.004212299915754001,0.0008424599831508003,0.0008424599831508003,0.013479359730412805,0.0008424599831508003,0.010951979780960405,0.004212299915754001,0.003369839932603201,0.0008424599831508003,0.005897219882055603,0.008424599831508003,0.006739679865206402,0.007582139848357203,0.002527379949452401,0.002527379949452401,0.0016849199663016006,0.009267059814658803,0.0016849199663016006,0.005054759898904802,0.006739679865206402,0.0008424599831508003,0.0008424599831508003,0.002527379949452401,0.008424599831508003,0.0016849199663016006,0.0016849199663016006,0.0008424599831508003,0.0008424599831508003,0.003369839932603201,0.013479359730412805,0.0008424599831508003,0.0008424599831508003,0.0016849199663016006,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0016849199663016006,0.0016849199663016006,0.006739679865206402,0.0008424599831508003,0.0008424599831508003,0.002527379949452401,0.0008424599831508003,0.0016849199663016006,0.0008424599831508003,0.003369839932603201,0.006739679865206402,0.0008424599831508003,0.0008424599831508003,0.0016849199663016006,0.002527379949452401,0.0008424599831508003,0.0008424599831508003,0.006739679865206402,0.002527379949452401,0.009267059814658803,0.014321819713563605,0.0016849199663016006,0.0008424599831508003,0.003369839932603201,0.005897219882055603,0.0016849199663016006,0.0008424599831508003,0.0008424599831508003,0.002527379949452401,0.0008424599831508003,0.003369839932603201,0.0016849199663016006,0.0016849199663016006,0.005054759898904802,0.0008424599831508003,0.0008424599831508003,0.002527379949452401,0.015164279696714406,0.004212299915754001,0.0008424599831508003,0.0008424599831508003,0.003369839932603201,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0016849199663016006,0.0008424599831508003,0.0008424599831508003,0.003369839932603201,0.0008424599831508003,0.0016849199663016006,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.006739679865206402,0.0016849199663016006,0.0016849199663016006,0.0008424599831508003,0.0016849199663016006,0.0016849199663016006,0.003369839932603201,0.0016849199663016006,0.002527379949452401,0.002527379949452401,0.004212299915754001,0.0008424599831508003,0.0016849199663016006,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0016849199663016006,0.0008424599831508003,0.0016849199663016006,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0016849199663016006,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0016849199663016006,0.002527379949452401,0.0008424599831508003,0.0008424599831508003,0.005054759898904802,0.0008424599831508003,0.0016849199663016006,0.002527379949452401,0.002527379949452401,0.0008424599831508003,0.0016849199663016006,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0016849199663016006,0.0016849199663016006,0.003369839932603201,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0016849199663016006,0.0008424599831508003,0.0008424599831508003,0.0016849199663016006,0.0008424599831508003,0.003369839932603201,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0016849199663016006,0.0008424599831508003,0.0008424599831508003,0.0016849199663016006,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0016849199663016006,0.0008424599831508003,0.0016849199663016006,0.0008424599831508003,0.0008424599831508003,0.0016849199663016006,0.0008424599831508003,0.0008424599831508003,0.0016849199663016006,0.003369839932603201,0.002527379949452401,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0016849199663016006,0.0016849199663016006,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.004212299915754001,0.0008424599831508003,0.003369839932603201,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0016849199663016006,0.0008424599831508003,0.0016849199663016006,0.0016849199663016006,0.0008424599831508003,0.0008424599831508003,0.0016849199663016006,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0016849199663016006,0.0016849199663016006,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0008424599831508003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401628,60대 이상,0.01397712833545108,0.03303684879288437,0.017789072426937738,0.0,0.020330368487928845,0.0038119440914866584,0.005082592121982211,0.036848792884371026,0.0,0.005082592121982211,0.02795425667090216,0.016518424396442185,0.0025412960609911056,0.021601016518424398,0.0,0.0025412960609911056,0.021601016518424398,0.011435832274459974,0.01905972045743329,0.044472681067344345,0.0,0.0,0.0,0.0,0.035578144853875476,0.0,0.005082592121982211,0.0012706480304955528,0.007623888182973317,0.0,0.0,0.016518424396442185,0.0,0.029224904701397714,0.01397712833545108,0.0,0.011435832274459974,0.0025412960609911056,0.0012706480304955528,0.045743329097839895,0.0,0.0,0.0038119440914866584,0.005082592121982211,0.017789072426937738,0.0,0.0038119440914866584,0.0,0.0,0.0038119440914866584,0.0,0.011435832274459974,0.0,0.0025412960609911056,0.0,0.0,0.005082592121982211,0.0,0.0,0.01905972045743329,0.0,0.016518424396442185,0.008894536213468869,0.0038119440914866584,0.0012706480304955528,0.005082592121982211,0.016518424396442185,0.0,0.0038119440914866584,0.0,0.0,0.0,0.010165184243964422,0.0012706480304955528,0.005082592121982211,0.007623888182973317,0.0,0.0,0.0012706480304955528,0.0038119440914866584,0.0,0.0,0.0,0.0025412960609911056,0.0,0.007623888182973317,0.0,0.0012706480304955528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012706480304955528,0.0,0.0,0.0,0.0012706480304955528,0.005082592121982211,0.0,0.0,0.0,0.0,0.0,0.0,0.0063532401524777635,0.0,0.011435832274459974,0.01905972045743329,0.0012706480304955528,0.0,0.0,0.0012706480304955528,0.0012706480304955528,0.0,0.0012706480304955528,0.008894536213468869,0.0,0.0025412960609911056,0.0012706480304955528,0.0,0.0012706480304955528,0.0,0.0,0.0025412960609911056,0.011435832274459974,0.0,0.005082592121982211,0.0,0.0012706480304955528,0.0025412960609911056,0.0,0.0,0.0,0.0,0.0,0.0012706480304955528,0.0025412960609911056,0.0,0.0,0.0,0.0,0.0,0.0063532401524777635,0.0,0.0025412960609911056,0.0012706480304955528,0.0,0.0,0.0025412960609911056,0.0,0.0025412960609911056,0.0012706480304955528,0.0025412960609911056,0.0,0.0038119440914866584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038119440914866584,0.0012706480304955528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008894536213468869,0.0,0.0012706480304955528,0.0,0.0,0.0,0.0,0.0012706480304955528,0.0,0.0,0.0,0.0,0.0,0.0,0.0025412960609911056,0.0,0.0012706480304955528,0.0025412960609911056,0.0012706480304955528,0.0,0.0012706480304955528,0.020330368487928845,0.0,0.0,0.0,0.0,0.0012706480304955528,0.0,0.0,0.0012706480304955528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012706480304955528,0.0,0.0,0.0,0.0,0.0012706480304955528,0.0,0.0,0.0012706480304955528,0.0,0.0,0.0012706480304955528,0.0,0.0,0.0,0.0,0.0,0.0012706480304955528,0.0,0.0,0.0038119440914866584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005082592121982211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012706480304955528,0.0038119440914866584,0.0,0.005082592121982211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012706480304955528,0.0025412960609911056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012706480304955528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0025412960609911056,0.0025412960609911056,0.0025412960609911056,0.0012706480304955528,0.0025412960609911056,0.0038119440914866584,0.0038119440914866584,0.0012706480304955528,0.0025412960609911056,0.0025412960609911056,0.0025412960609911056,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0025412960609911056,0.0012706480304955528,0.0038119440914866584,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0025412960609911056,0.0012706480304955528,0.005082592121982211,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0025412960609911056,0.0038119440914866584,0.0025412960609911056,0.0012706480304955528,0.0025412960609911056,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0025412960609911056,0.0038119440914866584,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0025412960609911056,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0025412960609911056,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.005082592121982211,0.0038119440914866584,0.0025412960609911056,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0025412960609911056,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528,0.0012706480304955528
