화자ID,연령대,형태소_근래,형태소_들,형태소_어서,형태소_주변,형태소_분,형태소_이나,형태소_계시,형태소_ᆫ,형태소_가족,형태소_중,형태소_누구,형태소_라든가,형태소_경조사,형태소_를,형태소_겪,형태소_은,형태소_일,형태소_이,형태소_있,형태소_ᆫ지,형태소_번,형태소_여쭈,형태소_어,형태소_고,형태소_네요,형태소_저,형태소_도,형태소_저희,형태소_엄마,형태소_가,형태소_년,형태소_동안,형태소_요양원,형태소_다가,형태소_돌아가,형태소_어요,형태소_을,형태소_기,형태소_때문,형태소_게,형태소_고생,형태소_는,형태소_거,형태소_것,형태소_다,형태소_생각,형태소_하,형태소_면서,형태소_면회,형태소_오,형태소_ᆯ,형태소_때,형태소_마다,형태소_발걸음,형태소_인,형태소_니까,형태소_부모,형태소_라는,형태소_존재,형태소_더라도,형태소_구나,형태소_우리,형태소_뱉,형태소_말,형태소_즉흥,형태소_ᆫ가,형태소_힘들,형태소_대하,형태소_확인,형태소_계기,형태소_되,형태소_던,형태소_선생,형태소_그러,형태소_경우,형태소_남편,형태소_분위기,형태소_시,형태소_충격,형태소_크,형태소_을까,형태소_짐작,형태소_남,형태소_습니다,형태소_돌아가시,형태소_같,형태소_제사,형태소_성당,형태소_다니,형태소_식,형태소_연,형태소_미사,형태소_놓,형태소_불교,형태소_사람,형태소_는데,형태소_지향,형태소_신청,형태소_수,형태소_차례,형태소_얼마,형태소_속,형태소_못버나스,형태소_벗어나,형태소_은데,형태소_점,형태소_차례나,형태소_추석,형태소_준비,형태소_자제,형태소_나요,형태소_처음,형태소_고관절,형태소_부러지,형태소_남동생,형태소_결혼,형태소_살,형태소_병원,형태소_수술,형태소_봉사,형태소_그거,형태소_그만두,형태소_간병,형태소_퇴원,형태소_예요,형태소_쪽,형태소_그때,형태소_부터,형태소_어도,형태소_움직이,형태소_지,형태소_요양,형태소_어야,형태소_ᆫ다,형태소_스스로,형태소_면,형태소_죽,형태소_으러,형태소_곳,형태소_이러,형태소_다고,형태소_결국,형태소_언니,형태소_돈,형태소_문제,형태소_해결,형태소_넘어가,형태소_심하,형태소_이상,형태소_방법,형태소_없,형태소_아줌마,형태소_도움,형태소_더라고,형태소_요,형태소_으니까,형태소_친절,형태소_어르신,형태소_데,형태소_맡기,형태소_의향,형태소_치료,형태소_의,형태소_경험,형태소_모시,형태소_세,형태소_정도,형태소_쇠,형태소_쇠하,형태소_대로,형태소_얘기,형태소_드리,형태소_의미,형태소_결론,형태소_케어,형태소_편안,형태소_마음,형태소_말씀,형태소_내용,형태소_그분,형태소_상황,형태소_냐면,형태소_집,형태소_물주,형태소_파악,형태소_물,형태소_주,형태소_걸,형태소_요구,형태소_생기,형태소_형제간,형태소_무엇,형태소_형제,형태소_명,형태소_합심,형태소_합하,형태소_ᆫ다는,형태소_중요,형태소_치우치,형태소_당하,형태소_까지,형태소_의논,형태소_대책,형태소_세우,형태소_좋,형태소_인제,형태소_감당,형태소_판단,형태소_설득,형태소_거기,형태소_앞,형태소_으면,형태소_의사,형태소_라고,형태소_더니,형태소_자기,형태소_ᆫ다고,형태소_차,형태소_걱정,형태소_나,형태소_일차,형태소_주일,형태소_목욕,형태소_시키,형태소_ᆯ게,형태소_ᆷ,형태소_불구하,형태소_다음,형태소_이서,형태소_시간,형태소_지나,형태소_적응,형태소_아프,형태소_시설,형태소_보내,형태소_상,형태소_환자,형태소_보,형태소_느낌,형태소_똑같,형태소_거든요,형태소_변하,형태소_미래,형태소_모습,형태소_괜찮,형태소_받아들이,형태소_나름,형태소_시도,형태소_결정,형태소_듯,형태소_ᆸ니다,형태소_스,형태소_ᆫ데,형태소_대비,형태소_전,형태소_사고,형태소_세상,형태소_떠나,형태소_줄,형태소_알,형태소_친구,형태소_췌장암,형태소_낮,형태소_회복,형태소_는가,형태소_아,형태소_만,형태소_기다리,형태소_완쾌,형태소_그날,형태소_따라,형태소_날,형태소_티브이,형태소_칼국수,형태소_먹,형태소_더래요,형태소_건강,형태소_유행,형태소_그것,형태소_대중교통,형태소_이용,형태소_맛,형태소_맛집,형태소_서,형태소_고서,형태소_대,형태소_밤,형태소_기침,형태소_문상,형태소_당시,형태소_나이,형태소_슬프,형태소_적,형태소_으세요,형태소_다가오,형태소_이분,형태소_주기,형태소_어머니,형태소_잖아요,형태소_병,형태소_앓,형태소_친정,형태소_거동,형태소_외출,형태소_화장실,형태소_밥,형태소_차리,형태소_식사,형태소_틀,형태소_사,형태소_지만,형태소_맡,형태소_길,형태소_는지,형태소_헤치,형태소_지금,형태소_ᆯ라고,형태소_애,형태소_쓰,형태소_미루,형태소_이번,형태소_멘붕,형태소_상태,형태소_평일,형태소_너희,형태소_토요일,형태소_일요일,형태소_교대,형태소_인상,형태소_찌푸리,형태소_다는,형태소_동생,형태소_짐,형태소_가슴,형태소_에요,형태소_금전,형태소_차이,형태소_모르,형태소_궁금하,형태소_만약,형태소_연세,형태소_기저귀,형태소_채우,형태소_치매,형태소_드시,형태소_보살피,형태소_한,형태소_주무시,형태소_듯이,형태소_어려움,형태소_여기,형태소_멍하,형태소_눈물,형태소_ᆯ라,형태소_근무,형태소_수면제,형태소_먹이,형태소_으라고,형태소_라,형태소_당신,형태소_도맡,형태소_요즘,형태소_어디,형태소_느냐고,형태소_떨어지,형태소_밖에,형태소_조차,형태소_자체,형태소_이것,형태소_바라,형태소_으니
SD2400673,60대 이상,0.001091703056768559,0.004366812227074236,0.02292576419213974,0.002183406113537118,0.004366812227074236,0.002183406113537118,0.006550218340611353,0.014192139737991267,0.001091703056768559,0.001091703056768559,0.002183406113537118,0.001091703056768559,0.001091703056768559,0.018558951965065504,0.002183406113537118,0.014192139737991267,0.0032751091703056767,0.034934497816593885,0.009825327510917031,0.002183406113537118,0.004366812227074236,0.001091703056768559,0.027292576419213975,0.039301310043668124,0.001091703056768559,0.006550218340611353,0.021834061135371178,0.007641921397379912,0.016375545851528384,0.048034934497816595,0.0032751091703056767,0.004366812227074236,0.012008733624454149,0.0054585152838427945,0.0054585152838427945,0.013100436681222707,0.024017467248908297,0.006550218340611353,0.0054585152838427945,0.015283842794759825,0.001091703056768559,0.039301310043668124,0.014192139737991267,0.014192139737991267,0.010917030567685589,0.007641921397379912,0.03165938864628821,0.007641921397379912,0.001091703056768559,0.0054585152838427945,0.012008733624454149,0.004366812227074236,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.016375545851528384,0.004366812227074236,0.0032751091703056767,0.002183406113537118,0.001091703056768559,0.002183406113537118,0.004366812227074236,0.001091703056768559,0.002183406113537118,0.001091703056768559,0.002183406113537118,0.004366812227074236,0.0032751091703056767,0.001091703056768559,0.001091703056768559,0.007641921397379912,0.001091703056768559,0.007641921397379912,0.006550218340611353,0.004366812227074236,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.0032751091703056767,0.004366812227074236,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.004366812227074236,0.0032751091703056767,0.0032751091703056767,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.002183406113537118,0.001091703056768559,0.001091703056768559,0.006550218340611353,0.014192139737991267,0.001091703056768559,0.001091703056768559,0.004366812227074236,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.004366812227074236,0.002183406113537118,0.0032751091703056767,0.0032751091703056767,0.001091703056768559,0.0054585152838427945,0.016375545851528384,0.0032751091703056767,0.001091703056768559,0.002183406113537118,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.007641921397379912,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.002183406113537118,0.0032751091703056767,0.010917030567685589,0.001091703056768559,0.002183406113537118,0.001091703056768559,0.006550218340611353,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.0032751091703056767,0.001091703056768559,0.001091703056768559,0.002183406113537118,0.001091703056768559,0.002183406113537118,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.002183406113537118,0.001091703056768559,0.0032751091703056767,0.002183406113537118,0.002183406113537118,0.006550218340611353,0.007641921397379912,0.001091703056768559,0.002183406113537118,0.002183406113537118,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.0032751091703056767,0.0054585152838427945,0.002183406113537118,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.002183406113537118,0.001091703056768559,0.001091703056768559,0.004366812227074236,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.002183406113537118,0.002183406113537118,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.0032751091703056767,0.002183406113537118,0.001091703056768559,0.001091703056768559,0.0032751091703056767,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.002183406113537118,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.002183406113537118,0.002183406113537118,0.001091703056768559,0.002183406113537118,0.001091703056768559,0.002183406113537118,0.0032751091703056767,0.002183406113537118,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.002183406113537118,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.0054585152838427945,0.001091703056768559,0.002183406113537118,0.002183406113537118,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.002183406113537118,0.002183406113537118,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400675,60대 이상,0.0,0.0,0.017462165308498253,0.0034924330616996507,0.002328288707799767,0.0,0.002328288707799767,0.010477299185098952,0.0011641443538998836,0.0,0.002328288707799767,0.0,0.0,0.024447031431897557,0.0,0.015133876600698487,0.005820721769499418,0.03259604190919674,0.008149010477299184,0.0011641443538998836,0.0,0.0,0.017462165308498253,0.03958090803259604,0.0,0.030267753201396973,0.02211874272409779,0.011641443538998836,0.01629802095459837,0.047729918509895226,0.006984866123399301,0.0,0.005820721769499418,0.005820721769499418,0.004656577415599534,0.008149010477299184,0.02910360884749709,0.002328288707799767,0.002328288707799767,0.020954598370197905,0.0011641443538998836,0.05471478463329453,0.009313154831199068,0.011641443538998836,0.006984866123399301,0.008149010477299184,0.034924330616996506,0.002328288707799767,0.0,0.0034924330616996507,0.010477299185098952,0.006984866123399301,0.0,0.0,0.0,0.008149010477299184,0.005820721769499418,0.0,0.0,0.0,0.0,0.0011641443538998836,0.0,0.002328288707799767,0.0,0.0011641443538998836,0.0034924330616996507,0.0034924330616996507,0.0,0.0,0.011641443538998836,0.0,0.0034924330616996507,0.0034924330616996507,0.002328288707799767,0.005820721769499418,0.0,0.0,0.0011641443538998836,0.0011641443538998836,0.0,0.0,0.0,0.0,0.0,0.008149010477299184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004656577415599534,0.012805587892898719,0.0,0.0,0.0034924330616996507,0.0,0.0011641443538998836,0.0,0.0,0.0,0.0011641443538998836,0.0,0.0,0.0011641443538998836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006984866123399301,0.009313154831199068,0.0,0.0,0.004656577415599534,0.0,0.0,0.0,0.008149010477299184,0.0,0.0011641443538998836,0.0,0.005820721769499418,0.0,0.005820721769499418,0.005820721769499418,0.004656577415599534,0.0,0.0,0.008149010477299184,0.0011641443538998836,0.0,0.002328288707799767,0.0011641443538998836,0.0011641443538998836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002328288707799767,0.0,0.0034924330616996507,0.0,0.0,0.004656577415599534,0.005820721769499418,0.0034924330616996507,0.0,0.0,0.0011641443538998836,0.0,0.0,0.0,0.002328288707799767,0.0,0.0,0.0,0.0034924330616996507,0.0,0.0,0.0,0.0034924330616996507,0.0,0.0,0.0,0.0034924330616996507,0.002328288707799767,0.0011641443538998836,0.0,0.0,0.0,0.006984866123399301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004656577415599534,0.0,0.0011641443538998836,0.0,0.0011641443538998836,0.0,0.0,0.0011641443538998836,0.005820721769499418,0.0,0.0,0.0,0.0034924330616996507,0.0,0.0,0.0,0.0,0.004656577415599534,0.0,0.0034924330616996507,0.0011641443538998836,0.0,0.0011641443538998836,0.004656577415599534,0.0011641443538998836,0.0,0.0011641443538998836,0.004656577415599534,0.0,0.0011641443538998836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011641443538998836,0.0,0.0,0.002328288707799767,0.0,0.005820721769499418,0.0,0.0,0.011641443538998836,0.0,0.0,0.0034924330616996507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005820721769499418,0.0,0.002328288707799767,0.0011641443538998836,0.0011641443538998836,0.004656577415599534,0.002328288707799767,0.0011641443538998836,0.004656577415599534,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.005820721769499418,0.002328288707799767,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.002328288707799767,0.0034924330616996507,0.0011641443538998836,0.002328288707799767,0.002328288707799767,0.0011641443538998836,0.0011641443538998836,0.004656577415599534,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.002328288707799767,0.002328288707799767,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.002328288707799767,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.002328288707799767,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.002328288707799767,0.0011641443538998836,0.002328288707799767,0.002328288707799767,0.0034924330616996507,0.0011641443538998836,0.002328288707799767,0.0011641443538998836,0.004656577415599534,0.0011641443538998836,0.002328288707799767,0.002328288707799767,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0034924330616996507,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.002328288707799767,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.002328288707799767,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836,0.0011641443538998836
