화자ID,연령대,JX_는,MAG_이제,MAG_제일,VA_좋,ETM_던,NNG_학장,NNG_시절,JKS_이,EC_냐고,EC_어,VX_보,EC_ᆫ다면,NNG_때,VA_같,EF_어,MAJ_그러니까,MM_그,MAG_처음,VV_만나,EF_잖아,MAJ_그리고,NNG_통기타,NNG_동아리,NNG_노래,JX_도,VV_하,EC_고,NNG_기타,VV_치,MAG_맨날,MAG_같이,VV_놀,NNG_엠티,VV_가,NNG_기억,MAG_너무,EC_어서,MAG_다시,VV_돌아가,EC_라고,NNG_그때,VX_싶,ETM_을,NNG_정도,MAG_아주,VV_있,MAG_일단,JX_은,JKS_가,NNG_오디션,JKO_을,VV_보,EC_러,VV_들어가,MAG_완전,NNG_극장,NNG_무대,MAG_이렇게,VX_주,MAG_또,NNG_지정,NNG_곡,JKG_의,NNG_혼자,ETM_ᆫ,MAG_하여튼,EC_는데,NNG_태연,NNG_만약,JKO_를,VV_부르,NNG_친구,VV_따르,NNG_사실,JX_ᆫ,MAG_별로,NNG_관심,VA_없,MAJ_근데,VV_떨어지,VV_되,VX_버리,EF_야,MAJ_그래서,MAG_좀,VA_기쁘,ETN_기,VX_하,EC_면서,NNG_미안,MM_그런,VA_있,NNG_다음,NNG_기장,MM_첫,NNG_발표회,NNG_처음,MAG_막,VV_배우,NNG_언니,NNG_준비,NNG_스폰서,VV_내,VV_다니,MM_모든,MAG_다,VA_생소하,EC_지만,ETM_은,NNG_경험,EC_니까,MAG_많이,VV_남,EF_지,NNG_티처,MM_두,MAG_너무너무,NNG_차이,JX_밖에,MAG_안,VV_나,MAG_약간,NNG_카리스마,ETM_는,NNG_느낌,EC_라서,VV_틀리,EC_면,VV_이러,MAG_진짜,NNG_나중,NNG_시간,VV_지나,VA_친하,VX_지,NNG_사람,NNG_기,NNG_오빠,MAG_쪼끔,MAG_되게,EC_은데,MAG_특히,MAJ_그래도,NNG_나이,VV_들,MAG_그냥,NNG_또래,EC_ᆫ데,MAG_왜,EC_게,EC_는지,NNG_생각,EF_더라고,JX_까지,NNG_기차,VV_타,NNG_첫날,NNG_등반,EC_나,NNG_정상,MM_한,EC_ᆫ가,VV_걸리,NNG_장마,NNG_땀,MAG_뻘뻘,VV_흘리,VV_올라가,EC_다가,NNG_대장,VA_신기하,VV_내려오,NNG_에피소드,NNG_대변,VX_가지,NNG_일,VV_낳,EF_다,NNG_별명,MAG_엄청,NNG_아침,MAG_거의,NNG_해,VV_지,ETM_ᆯ,NNG_저녁,VA_힘들,NNG_땅,VX_있,VA_생생하,NNG_길,VV_잃,ETM_다는,VV_까먹,VV_맞,MAJ_어쨌든,MAG_부랴부랴,NNG_숙소,NNG_예산,EC_지,VX_않,NNG_임원,NNG_고생,ETM_다라는,NNG_지금,VV_서,EC_어야,VX_들,NNG_파리,NNG_지옥,MAG_정말,MAG_지금,NNG_환경,NNG_마피아,NNG_밤,MAG_사실,VV_그러,VA_재밌,NNG_계곡,NNG_강,NNG_사,NNG_암,NNG_사인,NNG_애,NNG_물,NNG_속,MAG_갑자기,NNG_얘기,VV_좋아하,NNG_인기,NNG_투표,EC_잖아,NNG_줄,EC_ᆫ다고,EF_ᆫ지,NNG_뒤,NNG_단,MAG_인제,EF_네,NNG_학년,NNG_학기,NNG_위,NNG_기수,VV_떠오르,NNG_반,NNG_동안,EC_으니까,NNG_다,VA_많,VA_어리,JKO_ᆯ,VV_모르,NNG_역,NNG_기술,NNG_부장,NNG_역할,MAG_못,NNG_동기,VA_착하,VA_별나,EC_어도,VA_나쁘,NNG_우정,NNG_유지,NNG_역량,MAG_더,VV_키우,MM_몇,NNG_자신,NNG_분야,NNG_음악,NNG_합주,NNG_대학,NNG_생활,NNG_전부,NNG_과언,NNG_초중고,MAG_원래,NNG_옛날,NNG_이야기,MAG_오래오래,MAG_대체로,MAG_빨리,VV_잊어버리,EF_거든,NNG_중고등학교,NNG_추억,VA_크,VV_기억나,MAG_잘,MAG_워낙,NNG_시골,VA_작,NNG_곳,VV_나오,NNG_학창,EC_다,MM_이,VV_느끼,NNG_감정,VX_못하,MM_어떤,EC_ᆫ지,NNG_대학교,VV_오,JX_이라든지,NNG_모임,MM_이런,MAG_전혀,MAG_왠지,MAG_한번,NNG_이하,NNG_기숙사,MAG_먼저,MM_무슨,NNG_용기,EF_자,VV_알,EC_ᆯ지,NNG_코인,NNG_노래방,NNG_연습,MAG_그렇게,MAG_아마,MAG_썩,VV_붙이,MAG_살짝,MAG_아직,EF_을까,MAG_참,MAG_혹시,NNG_연락,NNG_하늘,NNG_공유,NNG_요즘,NNG_장례식,NNG_눈치,MAG_없이,EC_으니깐,MAG_아무리,MM_여러,NNG_여름,MAG_문득,VV_생각나,VA_핫하,VV_우려먹,NNG_꿈,JX_나,VA_궁금하,NNG_선발대,EC_여,MAG_미리,NNG_장,VV_쉬,VA_편하,EF_게,VX_나,NNG_한참,NNG_군부대,NNG_택시,MAG_들,NNG_아무것,MAG_그대로,NNG_무용담,MM_저,NNG_자리,EC_으면,NNG_물론,NNG_안전,NNG_보장,ETM_ᆫ다는,NNG_가정,NNG_하,VV_살,NNG_유명인,MAG_함께,VV_잊,NNG_충격,MM_세,NNG_앞,NNG_물놀이,VA_깨끗하,VV_말,NNG_졸업,MAG_짐,MAG_바리바리,VV_싸,VX_가,NNG_차,NNG_미션,NNG_팀,VV_나누,EC_곤,NNG_성공,NNG_사진,NNG_기차역,NNG_새벽,VV_기다리,NNG_수박,VV_자르,NNG_술,VX_놓,NNG_벌,NNG_주,NNG_맛,MAG_잔뜩,VV_섞,NNG_소개,VV_먹,NNG_필요,EC_다고,JX_만,NNG_안심,VA_든든하,NNG_성격,EC_라,EF_ᆫ가,VV_맡,MAG_의외로,NNG_리더십,VV_나서,EC_ᆫ다,VV_시키,MAG_오히려,NNG_악기,NNG_케어,VV_가지,NNG_음감,NNG_부분,EF_은데,NNG_운,NNG_충실,MAG_훨씬,VV_넘,NNG_안부,VV_싸우,NNG_남자,NNG_여자,MAG_굉장히,NNG_복,NNG_학과,NNG_학교,NNG_자랑,EF_다고,NNG_인생,NNG_자부심,VV_갖
SD2400610,30대,0.019784172661870502,0.0017985611510791368,0.002697841726618705,0.0035971223021582736,0.009892086330935251,0.0,0.002697841726618705,0.030575539568345324,0.0008992805755395684,0.018884892086330936,0.00539568345323741,0.0,0.006294964028776978,0.008093525179856115,0.0170863309352518,0.002697841726618705,0.007194244604316547,0.0,0.0035971223021582736,0.0044964028776978415,0.0044964028776978415,0.0,0.002697841726618705,0.0008992805755395684,0.03237410071942446,0.02787769784172662,0.04226618705035971,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0035971223021582736,0.0,0.0017985611510791368,0.008093525179856115,0.012589928057553957,0.0035971223021582736,0.01618705035971223,0.0008992805755395684,0.0,0.0017985611510791368,0.014388489208633094,0.0035971223021582736,0.0017985611510791368,0.0,0.0,0.006294964028776978,0.0,0.008093525179856115,0.023381294964028777,0.0008992805755395684,0.014388489208633094,0.006294964028776978,0.0,0.0,0.0,0.0,0.0,0.0,0.0035971223021582736,0.007194244604316547,0.0,0.0,0.0035971223021582736,0.0,0.008992805755395683,0.0008992805755395684,0.012589928057553957,0.0,0.0,0.007194244604316547,0.0,0.0044964028776978415,0.0,0.0,0.00539568345323741,0.0,0.0,0.007194244604316547,0.00539568345323741,0.0,0.0035971223021582736,0.0,0.0017985611510791368,0.006294964028776978,0.002697841726618705,0.0,0.00539568345323741,0.0044964028776978415,0.007194244604316547,0.0008992805755395684,0.006294964028776978,0.01079136690647482,0.0,0.0008992805755395684,0.0,0.0,0.0,0.0008992805755395684,0.0,0.0035971223021582736,0.0017985611510791368,0.0,0.0,0.0,0.0,0.006294964028776978,0.0,0.007194244604316547,0.008992805755395683,0.0,0.0017985611510791368,0.0035971223021582736,0.0008992805755395684,0.0017985611510791368,0.0,0.0,0.0,0.0017985611510791368,0.0008992805755395684,0.0044964028776978415,0.006294964028776978,0.0,0.0,0.015287769784172662,0.0008992805755395684,0.0008992805755395684,0.0,0.00539568345323741,0.0,0.006294964028776978,0.0,0.0008992805755395684,0.0,0.0,0.0008992805755395684,0.006294964028776978,0.0,0.0044964028776978415,0.0,0.0044964028776978415,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.0044964028776978415,0.002697841726618705,0.0,0.0008992805755395684,0.0008992805755395684,0.009892086330935251,0.0044964028776978415,0.008992805755395683,0.002697841726618705,0.0,0.0008992805755395684,0.0017985611510791368,0.0,0.0,0.0017985611510791368,0.0,0.0008992805755395684,0.002697841726618705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008992805755395684,0.0,0.0035971223021582736,0.002697841726618705,0.0,0.0044964028776978415,0.0008992805755395684,0.0017985611510791368,0.0,0.0008992805755395684,0.0,0.0,0.007194244604316547,0.0017985611510791368,0.0017985611510791368,0.0008992805755395684,0.0035971223021582736,0.0,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0,0.0035971223021582736,0.0,0.0,0.0017985611510791368,0.0,0.009892086330935251,0.008093525179856115,0.0,0.0,0.0,0.0017985611510791368,0.0,0.0,0.0,0.0,0.0,0.0008992805755395684,0.0035971223021582736,0.0,0.0,0.0,0.009892086330935251,0.0,0.002697841726618705,0.0,0.0,0.0,0.0,0.0,0.0035971223021582736,0.0,0.0,0.0,0.013489208633093525,0.0008992805755395684,0.0017985611510791368,0.0,0.0,0.0,0.0008992805755395684,0.0,0.0008992805755395684,0.0,0.0,0.0017985611510791368,0.0,0.0,0.0,0.0,0.0008992805755395684,0.0,0.0008992805755395684,0.0017985611510791368,0.0,0.008093525179856115,0.0008992805755395684,0.008093525179856115,0.006294964028776978,0.0,0.0,0.0,0.0008992805755395684,0.0008992805755395684,0.0,0.0008992805755395684,0.0,0.0035971223021582736,0.0,0.0,0.0,0.0,0.002697841726618705,0.0,0.0008992805755395684,0.0,0.0,0.0017985611510791368,0.0,0.0035971223021582736,0.0017985611510791368,0.0,0.0,0.0017985611510791368,0.0008992805755395684,0.002697841726618705,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.006294964028776978,0.0008992805755395684,0.0017985611510791368,0.002697841726618705,0.0008992805755395684,0.008992805755395683,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.002697841726618705,0.0008992805755395684,0.0035971223021582736,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.0008992805755395684,0.0044964028776978415,0.0017985611510791368,0.0008992805755395684,0.008093525179856115,0.0017985611510791368,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.002697841726618705,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.002697841726618705,0.0008992805755395684,0.0008992805755395684,0.002697841726618705,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.0017985611510791368,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.002697841726618705,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.0017985611510791368,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684
SD2400611,30대,0.014573991031390135,0.02914798206278027,0.0011210762331838565,0.008968609865470852,0.016816143497757848,0.0011210762331838565,0.0011210762331838565,0.01905829596412556,0.0011210762331838565,0.020179372197309416,0.0033632286995515697,0.002242152466367713,0.008968609865470852,0.006726457399103139,0.023542600896860985,0.0011210762331838565,0.026905829596412557,0.0011210762331838565,0.0033632286995515697,0.004484304932735426,0.010089686098654708,0.0011210762331838565,0.002242152466367713,0.006726457399103139,0.01233183856502242,0.013452914798206279,0.04932735426008968,0.004484304932735426,0.004484304932735426,0.0011210762331838565,0.004484304932735426,0.0011210762331838565,0.0011210762331838565,0.008968609865470852,0.013452914798206279,0.023542600896860985,0.008968609865470852,0.0033632286995515697,0.002242152466367713,0.0033632286995515697,0.02242152466367713,0.0011210762331838565,0.006726457399103139,0.0011210762331838565,0.002242152466367713,0.004484304932735426,0.0011210762331838565,0.0033632286995515697,0.028026905829596414,0.002242152466367713,0.014573991031390135,0.004484304932735426,0.002242152466367713,0.0033632286995515697,0.002242152466367713,0.0011210762331838565,0.0011210762331838565,0.007847533632286996,0.0011210762331838565,0.007847533632286996,0.0011210762331838565,0.0011210762331838565,0.007847533632286996,0.0011210762331838565,0.01233183856502242,0.006726457399103139,0.01569506726457399,0.0011210762331838565,0.0011210762331838565,0.004484304932735426,0.002242152466367713,0.006726457399103139,0.0011210762331838565,0.0011210762331838565,0.004484304932735426,0.0011210762331838565,0.0011210762331838565,0.004484304932735426,0.004484304932735426,0.0011210762331838565,0.005605381165919282,0.0011210762331838565,0.0011210762331838565,0.008968609865470852,0.008968609865470852,0.0011210762331838565,0.002242152466367713,0.002242152466367713,0.007847533632286996,0.002242152466367713,0.006726457399103139,0.010089686098654708,0.004484304932735426,0.0011210762331838565,0.002242152466367713,0.002242152466367713,0.0011210762331838565,0.02242152466367713,0.0033632286995515697,0.005605381165919282,0.002242152466367713,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.011210762331838564,0.0011210762331838565,0.004484304932735426,0.0033632286995515697,0.0011210762331838565,0.004484304932735426,0.004484304932735426,0.002242152466367713,0.002242152466367713,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.002242152466367713,0.005605381165919282,0.004484304932735426,0.002242152466367713,0.0011210762331838565,0.011210762331838564,0.0011210762331838565,0.002242152466367713,0.0011210762331838565,0.002242152466367713,0.0011210762331838565,0.0033632286995515697,0.0011210762331838565,0.0033632286995515697,0.0033632286995515697,0.0011210762331838565,0.002242152466367713,0.002242152466367713,0.0011210762331838565,0.005605381165919282,0.0011210762331838565,0.0033632286995515697,0.0011210762331838565,0.002242152466367713,0.0011210762331838565,0.0011210762331838565,0.002242152466367713,0.0033632286995515697,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0033632286995515697,0.0011210762331838565,0.004484304932735426,0.0011210762331838565,0.005605381165919282,0.0011210762331838565,0.0011210762331838565,0.002242152466367713,0.0011210762331838565,0.0033632286995515697,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.002242152466367713,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0033632286995515697,0.0011210762331838565,0.0011210762331838565,0.011210762331838564,0.0011210762331838565,0.0011210762331838565,0.002242152466367713,0.0011210762331838565,0.004484304932735426,0.0011210762331838565,0.002242152466367713,0.0011210762331838565,0.0011210762331838565,0.006726457399103139,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.002242152466367713,0.0011210762331838565,0.002242152466367713,0.002242152466367713,0.0011210762331838565,0.0011210762331838565,0.002242152466367713,0.0011210762331838565,0.0011210762331838565,0.0033632286995515697,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0033632286995515697,0.002242152466367713,0.0011210762331838565,0.002242152466367713,0.0033632286995515697,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.002242152466367713,0.002242152466367713,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.004484304932735426,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.002242152466367713,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.002242152466367713,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.002242152466367713,0.0011210762331838565,0.0011210762331838565,0.002242152466367713,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.002242152466367713,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0011210762331838565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
