,10대,20대,30대,40대,50대,60대 이상,표준편차
아야지,0.00016499835001649983,0.0,0.00029255448827344093,0.0006532006833484072,0.00033468802295003584,0.0003202903966262745,0.00021654138004095235
리,0.0006049939500604994,0.0002317631380728895,0.00043883173241016137,0.0006029544769369913,0.00019125029882859193,0.0001067634655420915,0.00021645672217258908
대요,0.0,0.0,4.875908137890682e-05,0.0,0.0,0.0005338173277104575,0.0002148359879735884
라도,0.00016499835001649983,0.00017382235355466714,0.00014627724413672047,0.0003517234448799116,0.00043031317236433183,0.0006939625260235947,0.00021368896106113594
ㄹ까,0.000989990100098999,0.0009849933368097803,0.000536349895167975,0.0011556627474625667,0.0008128137700215156,0.0009074894571077777,0.00021002741281371838
던데,0.00032999670003299966,0.0004055854916275566,0.00024379540689453412,0.0006532006833484072,0.0007650011953143677,0.0003202903966262745,0.0002079333569582499
라면,0.0006049939500604994,0.0002317631380728895,0.00039007265103125456,0.00010049241282283188,9.562514941429597e-05,0.0001067634655420915,0.0002061685386220563
기로,0.0006049939500604994,0.00011588156903644475,0.00014627724413672047,0.0002512310320570797,0.0004781257470714798,0.000427053862168366,0.00019619957719247332
느냐,0.0,5.7940784518222376e-05,0.00019503632551562728,0.0002512310320570797,0.00043031317236433183,0.00048043559493941173,0.00019329629012000089
ㄹ까요,0.0,0.0002317631380728895,0.000536349895167975,0.00010049241282283188,4.781257470714798e-05,0.00016014519831313725,0.00019300356817764553
ㄴ데,0.00010999890001099989,0.00011588156903644475,0.000536349895167975,5.024620641141594e-05,4.781257470714798e-05,5.338173277104575e-05,0.0001906449195733496
으려고,0.0002749972500274997,0.0002897039225911119,9.751816275781364e-05,0.0002512310320570797,0.00019125029882859193,0.000640580793252549,0.00018516544376421008
건,0.001154988450115499,0.0008111709832551132,0.0011702179530937637,0.0010551703346397348,0.0012431269423858475,0.0013345433192761436,0.000181168223684399
자면,0.0003849961500384996,0.00017382235355466714,0.00039007265103125456,0.0,4.781257470714798e-05,0.00037367212939732025,0.00017861774236971282
ㄴ가,0.0005499945000549994,0.0006373486297004461,0.000828904383441416,0.0004019696512913275,0.0005737508964857757,0.000854107724336732,0.00017359506996674994
ㄴ다,0.0006049939500604994,0.0006373486297004461,0.0007801453020625091,0.000854185508994071,0.0008128137700215156,0.001067634655420915,0.0001669126625310937
는다고,0.0003849961500384996,0.0005214670606640013,4.875908137890682e-05,0.0003517234448799116,0.00038250059765718386,0.00048043559493941173,0.00016651159958774837
더라도,0.0007699923000769992,0.0005794078451822238,0.00048759081378906824,0.0007034468897598232,0.0006215634711929238,0.0009608711898788235,0.00016600334842859505
ㄹ라,0.00010999890001099989,0.0004055854916275566,0.00034131356965234774,0.0003517234448799116,0.0006215634711929238,0.00037367212939732025,0.00016326547389502668
고,0.00010999890001099989,0.0002897039225911119,0.00043883173241016137,0.0003517234448799116,0.00043031317236433183,0.0005871990604815032,0.00016118812280264497
을지,0.0004949950500494995,0.0002317631380728895,0.00029255448827344093,0.00020098482564566376,9.562514941429597e-05,5.338173277104575e-05,0.00015761470509356634
게끔,0.0,0.0,4.875908137890682e-05,0.0004019696512913275,9.562514941429597e-05,0.0,0.0001570673679445988
다면,0.0005499945000549994,0.0003476447071093343,0.0005851089765468819,0.0003517234448799116,0.00038250059765718386,0.00016014519831313725,0.0001546510083883905
다시피,0.0004949950500494995,0.0005214670606640013,0.00024379540689453412,0.0002512310320570797,0.00014343772412144393,0.00026690866385522876,0.000152145273411796
ㄹ라고,5.4999450005499945e-05,0.0002317631380728895,0.0,0.00015073861923424781,0.00033468802295003584,0.00037367212939732025,0.00014985000060049262
여서,0.00010999890001099989,0.000463526276145779,0.00043883173241016137,0.0004019696512913275,0.00038250059765718386,0.0005338173277104575,0.00014632813611671372
ㅂ시다,0.0,0.0,0.0,0.0,0.0,0.0003202903966262745,0.0001307580068746692
ㄹ래,0.0003849961500384996,0.00017382235355466714,9.751816275781364e-05,0.00010049241282283188,0.00019125029882859193,0.0,0.00013024005186230997
구,0.0003849961500384996,0.0004055854916275566,9.751816275781364e-05,0.00015073861923424781,0.00028687544824288787,0.0003202903966262745,0.00012512553877348703
으러,5.4999450005499945e-05,0.0002317631380728895,0.00029255448827344093,5.024620641141594e-05,9.562514941429597e-05,0.0003202903966262745,0.00012199263256169489
려,0.0006049939500604994,0.0002897039225911119,0.00043883173241016137,0.0004019696512913275,0.00043031317236433183,0.00026690866385522876,0.00012178117622504431
은지,5.4999450005499945e-05,0.00011588156903644475,0.00034131356965234774,0.0,4.781257470714798e-05,0.0001067634655420915,0.00012044561564718102
세,0.0,0.0,0.00029255448827344093,0.0,0.0,0.0,0.00011943486970516252
ㄹ게,0.00032999670003299966,0.0002897039225911119,0.00043883173241016137,0.00020098482564566376,9.562514941429597e-05,0.000213526931084183,0.00011866907935796163
도록,0.00016499835001649983,0.0002317631380728895,9.751816275781364e-05,0.0002512310320570797,0.00043031317236433183,0.0003202903966262745,0.00011684276035863152
느라,0.0002749972500274997,5.7940784518222376e-05,0.00024379540689453412,0.00010049241282283188,4.781257470714798e-05,0.0,0.00011241720142156963
ㄴ대,0.00021999780002199978,0.00017382235355466714,0.00019503632551562728,0.0002512310320570797,0.0004781257470714798,0.000213526931084183,0.00011218682757295987
길래,0.0003849961500384996,0.00011588156903644475,0.00019503632551562728,0.00010049241282283188,9.562514941429597e-05,0.00016014519831313725,0.00010960515415764428
더라니,0.0,0.0,0.0,0.0,0.0,0.00026690866385522876,0.00010896500572889102
내,0.00010999890001099989,0.0,9.751816275781364e-05,0.00030147723846849563,0.00019125029882859193,5.338173277104575e-05,0.00010701923813720023
ㅁ에도,0.0,0.00017382235355466714,0.00019503632551562728,0.00015073861923424781,0.00014343772412144393,0.0003202903966262745,0.00010293786064839376
다니까,0.0,5.7940784518222376e-05,0.0,0.0,0.00019125029882859193,0.000213526931084183,9.984277787035789e-05
곤,5.4999450005499945e-05,5.7940784518222376e-05,0.00014627724413672047,0.00015073861923424781,0.00019125029882859193,0.0003202903966262745,9.812012614460407e-05
는가,5.4999450005499945e-05,0.00017382235355466714,9.751816275781364e-05,0.0,0.00019125029882859193,0.00026690866385522876,9.797219898797576e-05
은데요,0.0,5.7940784518222376e-05,0.0,0.0002512310320570797,4.781257470714798e-05,0.0,9.748904110305137e-05
는,0.00016499835001649983,0.0003476447071093343,0.00019503632551562728,0.00015073861923424781,0.00038250059765718386,0.00026690866385522876,9.743274278693149e-05
ㄹ수록,0.00021999780002199978,0.0,0.00014627724413672047,5.024620641141594e-05,0.0002390628735357399,0.00016014519831313725,9.403818326869244e-05
자,0.00010999890001099989,0.0002897039225911119,0.00014627724413672047,5.024620641141594e-05,4.781257470714798e-05,5.338173277104575e-05,9.382917971046428e-05
ㄹ걸,0.0,5.7940784518222376e-05,0.0,5.024620641141594e-05,0.0002390628735357399,0.0,9.266692528687922e-05
ㅂ니까,0.0,0.0002317631380728895,0.0,0.0,4.781257470714798e-05,0.0001067634655420915,9.22196348503299e-05
여야,0.0,0.00011588156903644475,9.751816275781364e-05,0.00010049241282283188,0.00019125029882859193,0.00026690866385522876,9.111547406876357e-05
는구나,0.00016499835001649983,0.0002897039225911119,0.00014627724413672047,0.00010049241282283188,0.00014343772412144393,0.0003202903966262745,8.89123554854863e-05
고자,0.00016499835001649983,0.0,9.751816275781364e-05,5.024620641141594e-05,0.0,0.000213526931084183,8.796500797012838e-05
든가,0.0002749972500274997,5.7940784518222376e-05,4.875908137890682e-05,0.00015073861923424781,9.562514941429597e-05,5.338173277104575e-05,8.795450322088036e-05
을까요,5.4999450005499945e-05,0.00017382235355466714,0.00019503632551562728,0.00015073861923424781,0.0,0.000213526931084183,8.493649901354618e-05
으라,5.4999450005499945e-05,0.0,0.00019503632551562728,5.024620641141594e-05,0.00019125029882859193,0.00016014519831313725,8.370347772898148e-05
느라고,0.0,5.7940784518222376e-05,0.00024379540689453412,0.00010049241282283188,4.781257470714798e-05,0.0001067634655420915,8.35519453072371e-05
