화자ID,연령대,NP_저,JX_는,NNG_결혼,ECD_어서,NNG_이사,JKO_를,NNB_번,NNB_거,VA_같,EFN_아요,VV_살,EFQ_던,NNG_지역,JKS_이,VV_달라지,VV_그러,ETD_ㄴ,NNB_것,JX_도,VV_있,ECE_고,NNG_집,NNG_문제,JKS_가,VV_하,ECD_게,VV_되,NNG_적도,ECD_는데,NNG_처음,NNG_집이,NNG_하,NNG_한쪽,VV_보,ECE_면,NNG_지하,NR_1,NNG_층,EFN_거든요,VV_그리,NNG_뒤,NNG_벽,NNG_산,NNG_비,VV_오,ECD_아서,NNG_장마,ETD_을,NNG_때,NNG_옹벽,VV_무너지,ECD_어,VXV_가지,NNG_방,NNG_물,VV_올라오,ECS_아,VA_습하,ECD_니까,NNG_돈,NNG_벌레,VA_이렇,NNG_천장,VV_붙,VXV_있,EFN_더라,NNG_고요,NNG_퇴근,VV_가,VA_급하,NNG_군인,NNG_아파트,NNG_기억,EFN_어요,NP_뭐,ECE_면서,NNG_불편,NNB_적,EFA_으세요,NNG_아이,NR_3,NNM_명,ECE_ㄴ데,VV_어리,ETD_ㄹ,VV_뛰,NNB_터,NP_그것,JKO_을,ECD_지,ECD_어야,ETD_는,NNG_게,ECE_ㄴ다고,ECD_더라도,VV_놀,VV_그,NNG_진동,JX_이나,NNG_소리,NR_2,NNG_전달,EFN_라고요,JKO_한테,VV_그렇,NNB_때문,NNG_혼,VV_내걸,ECE_나,NNG_단도리,VA_싫,NNG_시골,NNG_마당,NNG_주택,VV_찾,VV_듣,ECS_다,VXV_보,NNG_남편,VA_어리,VV_말르,NNG_얘기,VXV_않,VA_크,NR_둘,NNG_농촌,ECD_으니까요,NP_우리,VV_자라,NNB_나름,NNG_만족,NP_저희,NNG_분양,VV_받,NNG_겨울,NNG_정도,VV_갈,EFN_에요,NR_10,ECD_라,NNG_걱정,ECD_으면,NNG_이제,VV_앞두,ECD_려고,NNG_냉장고,NNG_고장,VV_나,NNG_전등,VV_나가,NNG_문형,NNG_옛날,NNB_식,NNG_위,NNG_열고,NNG_아래,VV_열,JX_부터,VV_사,NNG_냉장,VV_골,EFN_죠,NNG_지금,NR_13,NNG_년,VV_쓰,VA_좋,JKG_의,JX_은,JX_까지,JX_든,VV_버티,ECE_자,VA_그렇,NNG_만약,ETD_은,NNG_경우,VV_당하,VA_어떻,NNG_신혼,NNG_드럼,NNG_세탁기,ECD_는데요,NNG_날,NR_4,NNM_년,VV_멈추,VV_저,ECS_어,VV_고치,ECD_더니,NNG_판,NNG_교환,NNG_비용,VV_나오,EFQ_나,NNG_생각,NNG_다음,NNG_통,NNG_돌이,NNG_새,VV_들어가,NNG_사람,NNG_건조기,VV_가져가,VA_많,NNG_아래쪽,NNG_위쪽,VV_올리,VXV_놓,EFN_고요,NNG_구조,NNG_선호,EFN_세요,NNG_가스,NNG_전기,EFN_잖아요,NNG_거로,NNG_계세,EFN_요,NNB_년,NNG_전,NNG_그때,NNM_살,NNG_살,NNG_이쯤,NNG_한참,NNG_열풍,VV_붇,NNG_자랑,VV_부러워하,VXV_나,ECD_아도,ECD_ㄹ까,VV_느,ECD_어도,NNG_나도,NNG_사,VXA_싶,NNG_아시,NNG_피,NNM_번,VV_입,VV_빨,NNG_옷,NNG_하루,NNG_빨래,VV_만나,NNG_장마철,VV_마르,VA_힘들,VV_걸,VV_참으,NNG_고,NNG_하면서,VV_들,NNG_빨래방,NNG_건조,VV_시키,NNG_오더,JX_라고,JX_요,NNG_제가,NNB_때,VV_적,NNG_설치,EFQ_을까,NP_그,EFN_다고,ECD_러,NNG_달,VV_아니,NR_6,NNM_개월,NNG_이상,NNG_남,VA_아쉽,NNG_간,NNG_소음,VV_겪,VV_보시,VV_말씀하,NNG_다음번,VA_새롭,ECE_다면,VV_크,ECE_려면,VV_남,ECD_으니까,VV_가시,VA_괜찮,EFN_은데요,VA_그,NNG_단점,VV_넓,VA_넓,ECD_을수록,NNG_흙바닥,NNG_일수,NNG_풀이,ETN_기,NNG_여름철,JX_만,NNG_계속,NNG_풀,VV_깎,ECD_아,VXV_주,NNG_청소,NNG_관리소,NNG_관리,NNG_복도,NNG_공용,NNG_주거,NNG_공간,NNG_개인,NNG_각자,NNG_자기,NNG_집들이,NNG_음,NNG_눈,NNG_골목길,VV_치우,ETN_ㅁ,NNG_부지런,VV_해지,NNG_아침,VV_일어나,NNG_필수품,ECD_라고,NNG_말씀,NNG_요즘,VV_끼,EFQ_리,NNB_중,NNG_식기세척기,JX_들,NNG_옵션,NNG_안,NNG_선택,NNG_주방,NNG_구성,NNG_자체,VV_놓이,VXA_만하,NNG_곳,ECD_게끔,NNG_가족,JKS_는,NNG_설거지,VV_마,VA_짧,NNB_수,VV_싶,NNG_식,NNG_세기,VXV_말,NNG_고민,VV_말하,VA_쓸데없,ECD_은데,EFI_군요,NNG_가사,NNG_활동,NNG_일,NNG_집안일,NNG_시간,NNG_활용,NNG_대부분,NNG_주부,JX_뿐,NNG_직장,VV_가지,VXA_계시,NNG_맞벌이,NNG_분,VA_부끄럽,VV_어,EFN_지,NNM_주일,NNM_주,VV_넘어가,VV_절,VV_잡,NNM_일,NNB_데,NNG_편이,NNG_덩어리,VV_모이,VXV_지,VV_돌리,NNG_동시,VV_참,EFN_습니다,NNG_욕실,VV_주,ECS_ㄴ다,JX_거나,NNG_음식물,NNG_쓰레기,NNG_분리수거,NNG_예전,VV_버리,NNG_남자,NR_5,VA_똑같,NNG_처지,NNG_담배,VV_피,NP_내,VV_나누,VV_들어오,VV_웃,VXV_버리,NNM_가지,JX_라도,NNG_루틴,VV_맡기,VA_없,NNG_빌라,ECD_다가,VV_오시,NP_어디,ECS_는지,NNG_한번,EFQ_ㄹ래요,NNG_최근,VV_도와주,NNG_임신,NP_나,NNG_전세,NNG_살림,NP_거기,NNG_시작,VV_낳,VV_키우,VA_좁,ETD_다는,VA_작,NR_19,NNM_평,NNG_과정,NNG_결로,VV_생기,NNG_곰팡이,VV_아,NNG_중요,ECE_구,NNG_성장,VV_위하,NNG_환경,NNG_하구,JX_나,NNG_민원,NNG_나이,NNG_중학교,VV_거르,VV_느끼,VA_시끄럽,NNG_주변인,NNG_배려,NNG_양보,ETD_ㄴ다는,ECD_아야,ETD_ㄴ단,NNG_우선,NNG_가전제품,VV_고장나,VV_바꾸,VV_나서,EFQ_ㄹ까,NNG_결국,VV_마음먹,NNG_검색,NNG_자전,NNG_가전,NNG_제품,VV_찾아보,EFN_네,VV_놓,NNG_앞,EFN_ㅂ니다,NNG_요,NNG_사용,NNG_진짜,VV_없,VV_말리,NNG_지점,NNG_인제,NNG_앵글,VV_짜,NNG_위로,VV_보이,NNG_베란다,NNG_개인적,NNG_기가,NNG_가,VV_엎지르,NNG_이불,NNG_이야기,NNG_그다음,NNG_업체,NNG_기본,VA_어렵,NP_그거,NNG_할인,NNG_마련,NNG_아랫집,VV_넣,NNG_곤란,NR_하나,JX_밖에,VV_찾아가,ECD_서,VV_드리,NNG_음료수,VXV_드리,VV_그리하,ECD_여도,NNG_은,VV_째려보,VV_지나가,NNG_스트레스,NNG_편안,NNG_대,NNG_로망,VA_길,NNG_도시,NNG_여,NNG_벌,NNG_레,NNG_약간,VV_어려워하,NNG_저의,VA_가깝,ECE_지만,ECE_ㄴ다면,NNG_찬성,NNG_기능,NNG_말,NNG_한데,VV_이러하,NP_니,VA_번거롭,VA_귀찮,NNG_사면,VA_편하,NNG_애벌,NNG_편리,NNG_구매,NNG_평일,NNG_여유,NNG_오후,NNG_논술,NNG_학원,NNG_강사,VV_가르치,NNG_저녁,NNG_밥,VV_차리,VV_가르,VA_바쁘,EFN_네요,NNG_관심,NNG_오전,NNG_청,NNG_소기,NNG_밀대,VV_밀,NNG_먼지,NNG_제거,NP_이것,NNG_신랑,NNG_관여,VV_돌보,NNG_케어,NNG_프리,NNG_이,NNB_대로,NNB_편,VV_들어보,NNG_재활용,NNG_요청,NNG_님,NNG_청소기,VV_달라,NNG_평소,NNG_부탁,VV_들어주,NNG_트러블,NNG_생,NNG_기진,VV_않,VV_슬,NNG_완전,NNG_상태,NR_100,NNG_아기,VV_데리,NNG_하려,EFN_다,ECD_니,NNG_시어머니,NNG_정리,NNG_며칠,VV_걸리,NNG_다행,VV_맡,NNG_주실,VV_계시
SD2401107,40대,0.011404133998574484,0.021382751247327157,0.0014255167498218105,0.005702066999287242,0.012116892373485389,0.0270848182466144,0.0007127583749109052,0.005702066999287242,0.005702066999287242,0.0021382751247327157,0.009265858873841768,0.0021382751247327157,0.0007127583749109052,0.024946543121881683,0.0007127583749109052,0.0042765502494654314,0.009978617248752673,0.004989308624376337,0.014255167498218105,0.01781895937277263,0.029223093371347115,0.004989308624376337,0.0021382751247327157,0.021382751247327157,0.02851033499643621,0.01639344262295082,0.011404133998574484,0.0007127583749109052,0.0135424091233072,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.005702066999287242,0.012116892373485389,0.0007127583749109052,0.006414825374198147,0.004989308624376337,0.006414825374198147,0.0007127583749109052,0.0021382751247327157,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.002851033499643621,0.006414825374198147,0.0007127583749109052,0.007127583749109052,0.012116892373485389,0.0007127583749109052,0.0007127583749109052,0.004989308624376337,0.0021382751247327157,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.004989308624376337,0.0007127583749109052,0.005702066999287242,0.0007127583749109052,0.0007127583749109052,0.003563791874554526,0.0007127583749109052,0.0007127583749109052,0.005702066999287242,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0042765502494654314,0.0007127583749109052,0.0014255167498218105,0.007840342124019958,0.0014255167498218105,0.010691375623663579,0.002851033499643621,0.0021382751247327157,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.008553100498930863,0.005702066999287242,0.0021382751247327157,0.0042765502494654314,0.0021382751247327157,0.009978617248752673,0.0042765502494654314,0.0007127583749109052,0.003563791874554526,0.01639344262295082,0.005702066999287242,0.0042765502494654314,0.022808267997148968,0.0007127583749109052,0.0014255167498218105,0.0014255167498218105,0.0007127583749109052,0.0021382751247327157,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.002851033499643621,0.0007127583749109052,0.006414825374198147,0.0014255167498218105,0.0007127583749109052,0.003563791874554526,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0042765502494654314,0.0007127583749109052,0.0021382751247327157,0.002851033499643621,0.003563791874554526,0.007840342124019958,0.0014255167498218105,0.0014255167498218105,0.005702066999287242,0.0042765502494654314,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.003563791874554526,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.003563791874554526,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.002851033499643621,0.002851033499643621,0.0014255167498218105,0.0007127583749109052,0.002851033499643621,0.0007127583749109052,0.003563791874554526,0.003563791874554526,0.0007127583749109052,0.0021382751247327157,0.0021382751247327157,0.0021382751247327157,0.002851033499643621,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.005702066999287242,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0021382751247327157,0.0007127583749109052,0.0007127583749109052,0.0042765502494654314,0.0014255167498218105,0.0021382751247327157,0.007840342124019958,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.005702066999287242,0.0007127583749109052,0.0042765502494654314,0.003563791874554526,0.0007127583749109052,0.002851033499643621,0.0007127583749109052,0.003563791874554526,0.005702066999287242,0.0014255167498218105,0.0021382751247327157,0.0021382751247327157,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.009978617248752673,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0021382751247327157,0.0021382751247327157,0.0007127583749109052,0.002851033499643621,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0014255167498218105,0.004989308624376337,0.004989308624376337,0.0007127583749109052,0.0042765502494654314,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.002851033499643621,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.002851033499643621,0.0007127583749109052,0.0014255167498218105,0.0014255167498218105,0.0021382751247327157,0.0014255167498218105,0.0042765502494654314,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0021382751247327157,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.004989308624376337,0.0014255167498218105,0.0014255167498218105,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0014255167498218105,0.005702066999287242,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0014255167498218105,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0021382751247327157,0.0014255167498218105,0.0007127583749109052,0.003563791874554526,0.0014255167498218105,0.0007127583749109052,0.0014255167498218105,0.0014255167498218105,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.003563791874554526,0.0007127583749109052,0.0021382751247327157,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0042765502494654314,0.0042765502494654314,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0021382751247327157,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0021382751247327157,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0014255167498218105,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0042765502494654314,0.0021382751247327157,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0021382751247327157,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0021382751247327157,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401108,40대,0.016704631738800303,0.025056947608200455,0.0,0.007593014426727411,0.005315110098709187,0.02050113895216401,0.0,0.010630220197418374,0.007593014426727411,0.005315110098709187,0.009111617312072893,0.0,0.0,0.02201974183750949,0.0,0.0030372057706909645,0.015945330296127564,0.011389521640091117,0.015186028853454821,0.009870918754745633,0.04783599088838269,0.005315110098709187,0.0007593014426727411,0.018223234624145785,0.03720577069096431,0.009870918754745633,0.010630220197418374,0.0007593014426727411,0.006074411541381929,0.0,0.0,0.0,0.0,0.002277904328018223,0.010630220197418374,0.0,0.005315110098709187,0.009111617312072893,0.012908124525436599,0.0037965072133637054,0.0,0.0,0.0,0.0,0.0,0.002277904328018223,0.0,0.0015186028853454822,0.0037965072133637054,0.0,0.0,0.002277904328018223,0.002277904328018223,0.0,0.0,0.0007593014426727411,0.006074411541381929,0.0,0.004555808656036446,0.0,0.0,0.004555808656036446,0.0,0.0,0.008352315869400152,0.0,0.0,0.0,0.0015186028853454822,0.0015186028853454822,0.0,0.004555808656036446,0.0007593014426727411,0.01442672741078208,0.00683371298405467,0.0037965072133637054,0.0007593014426727411,0.0,0.0,0.011389521640091117,0.0007593014426727411,0.0,0.0015186028853454822,0.0015186028853454822,0.007593014426727411,0.0,0.0,0.0007593014426727411,0.02201974183750949,0.004555808656036446,0.005315110098709187,0.01442672741078208,0.0,0.0007593014426727411,0.0,0.0,0.002277904328018223,0.0,0.0,0.0,0.002277904328018223,0.0,0.0015186028853454822,0.0,0.0,0.006074411541381929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037965072133637054,0.0007593014426727411,0.0030372057706909645,0.0030372057706909645,0.0015186028853454822,0.006074411541381929,0.0,0.0,0.0007593014426727411,0.0037965072133637054,0.0015186028853454822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005315110098709187,0.0,0.0007593014426727411,0.0,0.0030372057706909645,0.0,0.0037965072133637054,0.0015186028853454822,0.0007593014426727411,0.0007593014426727411,0.0037965072133637054,0.0007593014426727411,0.0,0.0030372057706909645,0.0,0.002277904328018223,0.002277904328018223,0.0,0.0,0.0,0.0,0.0007593014426727411,0.0,0.0,0.0007593014426727411,0.0,0.0,0.0030372057706909645,0.0,0.0,0.0030372057706909645,0.006074411541381929,0.0,0.0,0.004555808656036446,0.0015186028853454822,0.0015186028853454822,0.007593014426727411,0.0007593014426727411,0.0,0.0,0.0015186028853454822,0.005315110098709187,0.0,0.005315110098709187,0.0015186028853454822,0.0,0.0015186028853454822,0.0015186028853454822,0.004555808656036446,0.0030372057706909645,0.0,0.0,0.0,0.0007593014426727411,0.0,0.004555808656036446,0.018982536066818528,0.0015186028853454822,0.0,0.0,0.0,0.0,0.0015186028853454822,0.0007593014426727411,0.007593014426727411,0.0007593014426727411,0.0,0.0,0.0,0.0007593014426727411,0.0,0.00683371298405467,0.0,0.0030372057706909645,0.0,0.0,0.0007593014426727411,0.0007593014426727411,0.005315110098709187,0.0,0.0,0.0,0.0,0.0015186028853454822,0.0007593014426727411,0.0,0.0,0.0007593014426727411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004555808656036446,0.0,0.0,0.0015186028853454822,0.0,0.0,0.002277904328018223,0.0,0.0,0.0,0.0,0.0037965072133637054,0.0,0.0007593014426727411,0.0,0.0007593014426727411,0.0,0.0,0.0,0.0,0.0007593014426727411,0.0,0.0007593014426727411,0.0,0.0,0.0,0.0,0.004555808656036446,0.0,0.0,0.0007593014426727411,0.0,0.0015186028853454822,0.0030372057706909645,0.0,0.0,0.0030372057706909645,0.0,0.0,0.0,0.0,0.0,0.0030372057706909645,0.0030372057706909645,0.0,0.0007593014426727411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007593014426727411,0.0,0.0,0.0,0.0015186028853454822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008352315869400152,0.0,0.0015186028853454822,0.0007593014426727411,0.0,0.0,0.002277904328018223,0.0030372057706909645,0.0007593014426727411,0.0,0.0007593014426727411,0.0,0.0,0.0030372057706909645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007593014426727411,0.0,0.0,0.0,0.0015186028853454822,0.0,0.002277904328018223,0.0,0.0,0.0007593014426727411,0.0,0.0,0.0,0.002277904328018223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007593014426727411,0.002277904328018223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030372057706909645,0.0,0.0,0.0007593014426727411,0.0007593014426727411,0.0,0.0015186028853454822,0.002277904328018223,0.004555808656036446,0.002277904328018223,0.0,0.0007593014426727411,0.0,0.0007593014426727411,0.0,0.0007593014426727411,0.0,0.0,0.0007593014426727411,0.0,0.010630220197418374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007593014426727411,0.0,0.0,0.0,0.0,0.002277904328018223,0.0,0.0,0.0015186028853454822,0.0,0.0,0.0037965072133637054,0.0037965072133637054,0.0007593014426727411,0.0007593014426727411,0.0,0.0,0.0015186028853454822,0.0007593014426727411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007593014426727411,0.0,0.0,0.0007593014426727411,0.0007593014426727411,0.0030372057706909645,0.0030372057706909645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015186028853454822,0.0015186028853454822,0.0015186028853454822,0.0015186028853454822,0.0007593014426727411,0.0015186028853454822,0.0015186028853454822,0.0030372057706909645,0.0015186028853454822,0.0007593014426727411,0.0030372057706909645,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0015186028853454822,0.0015186028853454822,0.004555808656036446,0.002277904328018223,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.002277904328018223,0.0015186028853454822,0.0007593014426727411,0.0015186028853454822,0.0007593014426727411,0.0007593014426727411,0.0015186028853454822,0.0007593014426727411,0.0015186028853454822,0.0007593014426727411,0.0007593014426727411,0.0015186028853454822,0.0007593014426727411,0.0015186028853454822,0.0007593014426727411,0.0015186028853454822,0.004555808656036446,0.0007593014426727411,0.0015186028853454822,0.0007593014426727411,0.0015186028853454822,0.0007593014426727411,0.0007593014426727411,0.0015186028853454822,0.002277904328018223,0.0007593014426727411,0.0015186028853454822,0.0030372057706909645,0.0007593014426727411,0.0015186028853454822,0.0007593014426727411,0.0030372057706909645,0.0037965072133637054,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0015186028853454822,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0015186028853454822,0.004555808656036446,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0015186028853454822,0.0015186028853454822,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0015186028853454822,0.0015186028853454822,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0015186028853454822,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0015186028853454822,0.0007593014426727411,0.0015186028853454822,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0015186028853454822,0.0007593014426727411,0.002277904328018223,0.0007593014426727411,0.0015186028853454822,0.0007593014426727411,0.0007593014426727411,0.0015186028853454822,0.0015186028853454822,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0015186028853454822,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0015186028853454822,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0015186028853454822,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411
