화자ID,연령대,VV_어,ECS_어,NNG_요즘,JX_는,VA_어떻,ECD_게,VV_지내,ECE_고,VXV_있,ECD_어,NNG_다행,EFN_다,NP_우리,NNG_푸딩,JKS_이,VV_늘,ETD_ㄴ,NNG_내가,NNG_한번,JX_은,NNG_에어컨,JKO_을,VV_키,VXV_놓,NNG_외출,VV_하,ECD_더니,NNG_아이,JKS_가,NNG_반,NNG_기절,ETD_는,NNB_거,JX_야,VA_그,ECE_ㄴ데,NNG_지금,JX_까지,NR_3,NR_4,NNM_일,VV_지나,ECD_는데,VV_돌아오,NNG_증,VA_그렇,EFI_구나,VV_나가,ECS_다,VV_오,ECE_ㄴ다고,NR_1,NNM_시간,NNG_정도,NNB_텀,VV_있,NNG_사이,NNG_큰딸,VV_들어오,EFQ_던,VV_그,ECD_어야,NNG_거지,VV_아,ECS_아,VA_힘들,EFN_라고,NNG_케어,VV_맞,ECD_아,JX_도,NNG_나이,EFN_잖아,NNG_만,NR_7,NNG_살이,VV_지,NNG_아기,VA_같,NP_자기,VV_먹,NNB_것,VV_모르,NNG_이번,NP_그,NNG_언니,NNG_강아지,JKO_를,VV_데리,NNG_해수욕장,VV_가,EFN_거든,NNG_전용,NNG_지,NNG_경리,ECD_라고,NP_거기,NNG_출입,NNG_가능,NNG_곳,EFN_야,ECD_아서,VV_보,EFN_지,EFN_어,VV_날,VV_던지,ECE_면,NNG_수영,NNB_줄,VV_알,NNG_자연,NNG_파도,VV_밀려오,NNG_은,NNG_앞,ETD_ㄹ,VV_들어가,VV_짖,ETN_기,JX_만,VA_귀엽,NNG_겁,VA_많,ECD_지,VV_키우,NNG_베,NNG_링,NNG_턴,VA_크,NNG_개,VA_작,ETD_은,NNG_몸,VA_가볍,ECD_니까,ECD_서,ECD_려고,NNG_애,VA_이렇,NNG_매트,NNG_바다,VV_깔,VXV_가지,VV_접,NNG_무,NNG_몸무게,VA_두텁,NNG_고정,VV_시키,NNG_다음,VV_올리,ECD_어서,VV_뜨,VV_그리하,VV_좋아하,VV_웃기,NP_나,NNG_원래,VV_어리,NNG_때,VV_무서워하,NNG_고등학교,VV_까,VA_어리,NNG_아빠,NNG_손,VV_잡,NNG_산,NNG_등산,ECD_러,NNG_가면,NNG_남,NNG_눈,VV_보이,VXV_않,NNG_개가,NNB_내,NNG_뒤,VV_숨,ECD_으면,NNG_한참,ECD_다가,VV_내려오,EFQ_냐,VA_무섭,VV_피하,VV_다니,VV_떨,NNG_할머니,NNG_집,VV_묶,ECD_으니까,NNG_고등,NNG_학교,NNG_학년,VV_되,ETD_을,VXV_보,NNG_처음,NNG_소파,NNG_위,NP_어디,VV_올라가,NNG_밑,JX_를,NNG_정,VV_들,VA_예쁘,NNG_신기,NNG_푸들,NNG_아침,VV_깨우,VXV_주,NNG_양말,VV_벗기,NNG_주고,NNG_키,NNG_그때,NNG_머리,VA_나쁘,NNG_비교,NR_2,NNM_번,NNB_번째,VV_낳,NNG_동물,NNG_고슴도치,NNG_햄스터,VV_만지,NP_뭐,EFN_어야지,NNG_밥,VV_주,NNG_가,NNG_안,NNG_청소,NNG_관리,VA_안되,NNM_우리,NNG_엄마,NNG_결국,VV_보내,NNG_피부병,VA_심하,NNG_영양제,NNG_피부,VV_먹이,NNG_그다음,NNG_관절,NNG_옛날,NNG_시작,NNG_노쇠,VV_해지,NNG_보이,NNG_더,JX_라고,JX_부터,NP_너,NP_내,NNG_친구,NR_10,NNM_살,NR_11,NNG_병원,NNG_당뇨병,JX_마다,NNG_인슐린,VV_맞히,NNG_불안,ECD_여도,VV_잘하,ECE_고는,NNG_병,VV_걸리,ECD_ㄹ까,VV_그러,VV_겁나,NNG_이제,VV_좋아지,NNG_사람,NNG_성인병,NNG_지속적,NNG_유지,NNG_햄,NNG_종류,NNG_가공,NNG_육,JKO_한테,VA_좋,EFN_대,NNG_요,NNG_아파트,NNG_산책,NNG_날,NNG_간식,NNG_암,ECD_여,NNG_달,NNG_전,EFN_다고,JX_나,NNG_마,NNG_생각,VV_드시,NNG_분,NNG_맥,NNG_심장,NNG_사상충,VV_물어보,ECE_거나,NNG_한,NNM_주일,VV_그리,NNG_풀밭,NNG_냄새,VV_맡,ECD_어도,VA_늘,NNG_겨울,VV_개,NNG_털이,NNG_털갈이,NNB_중,VA_덥,NNG_대낮,NNB_수,VA_없,NNG_밤,VV_자,NNG_한밤중,NNG_밖,VA_길,NNG_텔레비전,NNG_요새,NNG_폭,NNG_염,NNG_반려,JX_을,VXV_나가,ECD_라,NNG_고,NNG_이야기,EFN_더라,NNG_에스,NNG_엔,VV_쿠,NNG_을,EFN_라,NNG_유명,NNG_더위,VV_쳐지,NNG_주인,VV_데려가,NNG_링거,ECD_듯이,JKS_는,NNB_치,NR_8,VV_벌쓰,VA_비슷하,EFI_군,NNG_노년기,VV_다가오,NNG_얼굴,NNG_코,NNG_입이,VV_닿,ECD_ㄹ라,VA_다르,VV_귀찮,VV_안,NNG_무릎,VV_올라오,VV_앵기,VV_끌,VV_벗,NNG_도,NNG_물,VV_갈,NNG_풀장,NNG_도망,NNG_리트,NNG_물개,NNG_옆,VV_스치,VV_지나가,VV_놀,EFQ_ㄹ래,VV_허우적대,NNG_억지,NNG_바닷가,VV_듣,NNG_바닷물,VXA_싶,VA_재밌,NNG_야,NNG_아이디어,ECD_은데,NNG_보트,VV_타,VV_태우,NNB_적,VXA_푸,VV_나,NNG_새,NNG_잉꼬,NNG_금붕어,NNG_열대어,VV_기억나,NNG_주기적,NNG_어항,VV_닦,ECD_거든,NNM_분,NNG_화장실,NNG_새끼,NNM_마리,NNG_나중,NNG_숍,VV_다그,NNG_나머지,VV_갖,NNG_동네,JX_거나,NNG_길,NNG_떠돌이,NNG_적도,NP_이,NNG_우리,NNG_루,NNG_약,NP_이것,VV_핥,NNG_습진,VV_생기,ECS_ㄴ다,NNG_유산균,VV_늙,NNB_년,NNG_하늘나라,VV_어떡하,NNG_해,NNG_주면,NNG_미안,NNG_팔,VV_뛰어다니,VV_헥헥거리,NNG_시간,JKG_의,NNG_개념,NNG_건강,VV_대하,NNG_신경,VV_쓰,VXV_나,ECD_아도,NNG_한동안,NNG_소변,VV_마시,NNG_그릇,VV_달,NNG_선생님,NNG_말로,NNG_당뇨,NNG_면,NNG_입맛,VV_빠지,ETD_ㄴ다는,NNG_인,NNG_소,NNG_변,NNG_검사,NNG_키트,NNG_니더,NNG_이유,NNG_무엇,ECD_ㄴ지,VV_알아내,NNG_남편,VV_있었,NP_그거,VA_똑같,VV_떨어지,NP_이거,VV_아니,VV_땋,NNG_느낌,NNG_가미,EFQ_ㄴ가,NNG_준가,NNG_양,VV_줄,NP_그것,NNB_때문,NNG_갈증,VV_느끼,VV_끊,VV_달라지,VA_해롭,NP_그게,NNG_불량,NNG_식품,VA_맛있,VV_사,VV_당기,VV_느,NNG_계속,NNG_영양,NNG_충,NNG_접종,NNG_흙,NNG_구충제,NNG_회충,NNG_방지제,NNG_진드기,NNG_방지,NNG_약도,NNM_개월,VV_어쩌,VV_들러붙,NNG_봄,VV_붙,NNG_몸속,VV_죽,VV_빠져나오,NNG_하루,JX_라도,NNG_실외,NNG_배변,NNG_육포,VV_오리,NNG_기,NNG_닭고기,NNG_아무것,NNG_포고,NNG_식사,NNG_사료,NNG_닭,NNG_가슴살,VV_삶,VV_찢,VV_넣,NNB_외
SD2401197,40대,0.005012531328320802,0.02172096908939014,0.0,0.02172096908939014,0.0,0.00835421888053467,0.0,0.03926482873851295,0.005012531328320802,0.013366750208855471,0.0,0.001670843776106934,0.017543859649122806,0.005012531328320802,0.02756892230576441,0.003341687552213868,0.02506265664160401,0.000835421888053467,0.001670843776106934,0.009189640768588136,0.000835421888053467,0.025898078529657476,0.000835421888053467,0.000835421888053467,0.0,0.012531328320802004,0.002506265664160401,0.000835421888053467,0.020050125313283207,0.0,0.0,0.014202172096908938,0.01670843776106934,0.004177109440267335,0.002506265664160401,0.004177109440267335,0.005012531328320802,0.0,0.001670843776106934,0.0,0.0,0.0,0.007518796992481203,0.0,0.0,0.004177109440267335,0.000835421888053467,0.001670843776106934,0.003341687552213868,0.0,0.000835421888053467,0.001670843776106934,0.0,0.0,0.0,0.006683375104427736,0.0,0.0,0.0,0.0,0.001670843776106934,0.002506265664160401,0.000835421888053467,0.003341687552213868,0.00835421888053467,0.003341687552213868,0.002506265664160401,0.0,0.0,0.005847953216374269,0.013366750208855471,0.0,0.004177109440267335,0.0,0.0,0.002506265664160401,0.000835421888053467,0.001670843776106934,0.005012531328320802,0.0,0.011695906432748537,0.005847953216374269,0.0,0.0,0.002506265664160401,0.0,0.002506265664160401,0.010025062656641603,0.001670843776106934,0.0,0.004177109440267335,0.004177109440267335,0.0,0.0,0.0,0.0,0.000835421888053467,0.0,0.0,0.0,0.0,0.004177109440267335,0.00835421888053467,0.0,0.005012531328320802,0.0,0.0,0.01086048454469507,0.001670843776106934,0.0,0.001670843776106934,0.000835421888053467,0.0,0.0,0.001670843776106934,0.0,0.004177109440267335,0.004177109440267335,0.0,0.003341687552213868,0.002506265664160401,0.0,0.000835421888053467,0.001670843776106934,0.005012531328320802,0.01086048454469507,0.0,0.0,0.0,0.002506265664160401,0.003341687552213868,0.0,0.005847953216374269,0.003341687552213868,0.0,0.01086048454469507,0.002506265664160401,0.000835421888053467,0.006683375104427736,0.002506265664160401,0.0,0.0,0.0,0.005012531328320802,0.0,0.0,0.0,0.0,0.0,0.0,0.000835421888053467,0.0,0.009189640768588136,0.0,0.010025062656641603,0.003341687552213868,0.0,0.003341687552213868,0.0,0.0,0.00835421888053467,0.001670843776106934,0.0,0.0,0.004177109440267335,0.000835421888053467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000835421888053467,0.0,0.000835421888053467,0.000835421888053467,0.0,0.0,0.0,0.004177109440267335,0.0,0.002506265664160401,0.0,0.0,0.0,0.0,0.000835421888053467,0.0,0.0,0.0,0.0,0.000835421888053467,0.0,0.0,0.0,0.007518796992481203,0.005847953216374269,0.002506265664160401,0.000835421888053467,0.0,0.000835421888053467,0.0,0.0,0.0,0.000835421888053467,0.0,0.000835421888053467,0.0,0.0,0.0,0.0,0.0,0.004177109440267335,0.0,0.0,0.000835421888053467,0.0,0.002506265664160401,0.0,0.0,0.0,0.002506265664160401,0.000835421888053467,0.0,0.000835421888053467,0.00835421888053467,0.0,0.0,0.000835421888053467,0.004177109440267335,0.0,0.000835421888053467,0.000835421888053467,0.001670843776106934,0.001670843776106934,0.001670843776106934,0.000835421888053467,0.0,0.0,0.001670843776106934,0.0,0.0,0.000835421888053467,0.0,0.000835421888053467,0.001670843776106934,0.006683375104427736,0.0,0.000835421888053467,0.001670843776106934,0.0,0.0,0.0,0.0,0.0,0.001670843776106934,0.000835421888053467,0.001670843776106934,0.000835421888053467,0.0,0.0,0.002506265664160401,0.0,0.002506265664160401,0.0,0.001670843776106934,0.0,0.000835421888053467,0.0,0.002506265664160401,0.001670843776106934,0.0,0.000835421888053467,0.000835421888053467,0.0,0.010025062656641603,0.0,0.002506265664160401,0.0,0.001670843776106934,0.0,0.0,0.0,0.000835421888053467,0.0,0.001670843776106934,0.002506265664160401,0.000835421888053467,0.002506265664160401,0.000835421888053467,0.0,0.0,0.003341687552213868,0.000835421888053467,0.006683375104427736,0.0,0.005012531328320802,0.0,0.000835421888053467,0.0,0.002506265664160401,0.0,0.001670843776106934,0.0,0.000835421888053467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005012531328320802,0.000835421888053467,0.0,0.0,0.000835421888053467,0.003341687552213868,0.001670843776106934,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.002506265664160401,0.000835421888053467,0.000835421888053467,0.001670843776106934,0.001670843776106934,0.000835421888053467,0.001670843776106934,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.004177109440267335,0.000835421888053467,0.000835421888053467,0.001670843776106934,0.000835421888053467,0.000835421888053467,0.001670843776106934,0.000835421888053467,0.000835421888053467,0.002506265664160401,0.001670843776106934,0.000835421888053467,0.001670843776106934,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.001670843776106934,0.000835421888053467,0.000835421888053467,0.003341687552213868,0.000835421888053467,0.002506265664160401,0.000835421888053467,0.000835421888053467,0.003341687552213868,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.001670843776106934,0.000835421888053467,0.000835421888053467,0.001670843776106934,0.003341687552213868,0.002506265664160401,0.000835421888053467,0.001670843776106934,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.003341687552213868,0.005012531328320802,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.001670843776106934,0.003341687552213868,0.001670843776106934,0.001670843776106934,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.002506265664160401,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.002506265664160401,0.000835421888053467,0.000835421888053467,0.002506265664160401,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.001670843776106934,0.001670843776106934,0.002506265664160401,0.002506265664160401,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.001670843776106934,0.002506265664160401,0.002506265664160401,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.001670843776106934,0.000835421888053467,0.001670843776106934,0.001670843776106934,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.001670843776106934,0.000835421888053467,0.000835421888053467,0.001670843776106934,0.001670843776106934,0.000835421888053467,0.001670843776106934,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.001670843776106934,0.002506265664160401,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.001670843776106934,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.001670843776106934,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.001670843776106934,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467,0.000835421888053467
SD2401198,40대,0.007231404958677686,0.01756198347107438,0.0010330578512396695,0.014462809917355372,0.002066115702479339,0.013429752066115703,0.0010330578512396695,0.03512396694214876,0.006198347107438017,0.009297520661157025,0.0010330578512396695,0.0010330578512396695,0.010330578512396695,0.005165289256198347,0.025826446280991736,0.0030991735537190084,0.026859504132231406,0.002066115702479339,0.0010330578512396695,0.005165289256198347,0.0010330578512396695,0.015495867768595042,0.0010330578512396695,0.002066115702479339,0.0010330578512396695,0.024793388429752067,0.005165289256198347,0.006198347107438017,0.026859504132231406,0.002066115702479339,0.002066115702479339,0.022727272727272728,0.01652892561983471,0.010330578512396695,0.008264462809917356,0.009297520661157025,0.007231404958677686,0.002066115702479339,0.004132231404958678,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.009297520661157025,0.0010330578512396695,0.0010330578512396695,0.004132231404958678,0.002066115702479339,0.002066115702479339,0.0030991735537190084,0.002066115702479339,0.0030991735537190084,0.007231404958677686,0.002066115702479339,0.006198347107438017,0.0010330578512396695,0.009297520661157025,0.0010330578512396695,0.0010330578512396695,0.0030991735537190084,0.002066115702479339,0.0030991735537190084,0.006198347107438017,0.002066115702479339,0.0010330578512396695,0.006198347107438017,0.0030991735537190084,0.008264462809917356,0.0010330578512396695,0.005165289256198347,0.011363636363636364,0.012396694214876033,0.004132231404958678,0.004132231404958678,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.006198347107438017,0.0010330578512396695,0.007231404958677686,0.006198347107438017,0.0030991735537190084,0.0010330578512396695,0.0010330578512396695,0.0030991735537190084,0.01859504132231405,0.012396694214876033,0.004132231404958678,0.0030991735537190084,0.006198347107438017,0.0010330578512396695,0.0010330578512396695,0.002066115702479339,0.0010330578512396695,0.002066115702479339,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.002066115702479339,0.0010330578512396695,0.0030991735537190084,0.006198347107438017,0.006198347107438017,0.012396694214876033,0.0010330578512396695,0.0010330578512396695,0.004132231404958678,0.002066115702479339,0.0030991735537190084,0.0010330578512396695,0.002066115702479339,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.006198347107438017,0.004132231404958678,0.0010330578512396695,0.002066115702479339,0.0030991735537190084,0.0010330578512396695,0.002066115702479339,0.002066115702479339,0.009297520661157025,0.008264462809917356,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.002066115702479339,0.004132231404958678,0.0010330578512396695,0.0030991735537190084,0.0010330578512396695,0.0010330578512396695,0.009297520661157025,0.0010330578512396695,0.0010330578512396695,0.004132231404958678,0.002066115702479339,0.002066115702479339,0.002066115702479339,0.002066115702479339,0.005165289256198347,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.002066115702479339,0.004132231404958678,0.0010330578512396695,0.004132231404958678,0.006198347107438017,0.0010330578512396695,0.005165289256198347,0.0010330578512396695,0.002066115702479339,0.006198347107438017,0.0030991735537190084,0.0010330578512396695,0.0010330578512396695,0.002066115702479339,0.002066115702479339,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.002066115702479339,0.004132231404958678,0.0010330578512396695,0.002066115702479339,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.004132231404958678,0.0010330578512396695,0.002066115702479339,0.002066115702479339,0.0010330578512396695,0.004132231404958678,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.002066115702479339,0.0030991735537190084,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.013429752066115703,0.0010330578512396695,0.002066115702479339,0.002066115702479339,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.002066115702479339,0.0010330578512396695,0.002066115702479339,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.002066115702479339,0.0010330578512396695,0.002066115702479339,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.002066115702479339,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0030991735537190084,0.005165289256198347,0.002066115702479339,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.002066115702479339,0.010330578512396695,0.0010330578512396695,0.002066115702479339,0.002066115702479339,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.002066115702479339,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.002066115702479339,0.002066115702479339,0.0010330578512396695,0.0030991735537190084,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.002066115702479339,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.002066115702479339,0.0030991735537190084,0.002066115702479339,0.005165289256198347,0.002066115702479339,0.002066115702479339,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.002066115702479339,0.002066115702479339,0.002066115702479339,0.002066115702479339,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.002066115702479339,0.0010330578512396695,0.002066115702479339,0.0010330578512396695,0.0010330578512396695,0.002066115702479339,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.002066115702479339,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
