화자ID,연령대,NP_너,JX_는,NNG_업종,NR_20,NNM_년,VV_넘,ECD_게,NNG_지금,NNG_근무,JKO_를,VV_하,ECE_고,VXV_있,EFN_잖아,NNG_일,JKO_을,NNG_직장,NNG_생활,VV_대하,ECD_어서,JKG_의,NNG_업,NNG_만족,ECD_어,VV_알,ECD_니,NP_뭐,NP_나,NNG_사실,JX_은,NNG_다양,ETD_ㄴ,VV_있,ECD_으니까,NNG_아이,JKS_이,NP_내,NNG_중심,ECD_니까,NNG_자체,ECD_라,NNG_기,NNG_경제,NNG_수단,NNG_활용,ETD_는,NNB_거,VA_같,ECD_아,VV_느끼,ETD_ㄹ,NNB_수,NNG_성취감,ECE_라든지,NNG_보람,VV_그러,NNG_집중,VA_없,ETN_기,ECS_어,JKS_가,NR_5,NNG_동안,VV_다니,JX_도,VA_그렇,NNG_중간,NNG_요소,ECD_는데,VV_아,ECS_아,NP_이거,ECS_다,VV_가,NNG_가,NNG_프로젝트,NNG_하나,VV_내,ECE_거나,NP_그거,NNG_마무리,VV_짓,ETD_을,NNG_때,NNB_것,VV_위하,NNG_조금,NNG_방치,ECD_어야,VV_되,NNG_부분,VV_그,NNG_워킹,NNG_맘,ECD_은데,NNG_죄책감,NNG_동반,ECS_ㄴ다,EFQ_ㄹ까,NNG_감정,NP_그,NP_여기,NNG_기쁨,NNG_옆,VV_징징거리,NNG_스케줄,NNG_엄마,VV_돌보,VXV_주,NNG_내가,VV_놓치,NNG_그때,NP_이것,NNG_현,VV_타,VV_오,ECD_지,NNG_요즘,NNG_말로,NNG_중요,NNG_생각,NNG_혼자,VV_빠져들,NP_그게,NNG_고민,NNG_여자,NNG_주부,JX_이란,NNG_마찬가지,EFN_지,VV_않,VA_크,VXV_않,ECD_아서,NNG_회사,NNG_만족감,VV_벗,NNG_직,VXA_싶,JX_거나,NNG_이제,NNG_이전,NNG_재택근무,NNG_직장인,NNG_장,NNG_장단점,NNG_장점,NNG_정도,NNG_소화,NNG_하면서,NNG_활동,NNB_때문,NNG_수입,NNG_제도,VV_걸,VA_좋,ETD_은,NNG_점,NNG_한데,NNG_단점,NNG_나라,NNG_인간,VV_놓,VXV_보,NNG_정신,VV_일하,NNG_공간,NNG_집,ETD_라는,VV_쉬,VA_이렇,NNG_주위,VV_들이,VV_보이,NNG_집중력,VV_살,VV_떨어지,EFN_거든,VA_길,VV_그리,NNG_재테크,NNG_친구,NNG_테,NNG_경계,NNG_강화,ECE_ㄴ다고,ECE_나,NNG_컴퓨터,NNG_앞,NNG_분간,VV_멀,NNG_지면,VV_꺼지,VA_들,ECD_ㄴ지,NNG_시스템,NNG_의심,NNG_관리직,VV_있었,NNG_관리,NNB_때,NNG_가정주부,VXV_가지,NNG_재취업,ECD_려고,NNG_면접,VV_보,NNG_인사,NNG_팀,NNG_제외,NNG_경우,VA_많,NNG_애,EFN_어요,NNG_채용,VA_쉽,EFN_라고,VV_묻,NNG_남자,NNG_이랑,NNG_성과,EFN_다고,VA_어떻,VV_바라보,ECS_는지,NNG_직원,VV_기,NNG_음,NNG_복지,NNG_추가,ECD_으면,VV_듣,VV_맞,VV_뽑,NNG_이익,EFN_더라,NNG_고,VA_슬프,ECE_ㄴ데,NNG_현실,JKS_는,NNG_라,JX_라고,NNG_탄력,NNG_근무제,VV_정해지,NNG_시간,NNB_내,ECE_면,NNG_불편,NNG_게,NNG_출근,NNG_퇴근,ECD_어도,NNG_나머지,NR_7,NNM_시,NR_8,JX_까지,NNG_핑퐁,NNG_업무,NNG_조율,VV_물어보,ECD_아야,NNG_연락,NNG_의미,EFQ_나,VV_싶,JX_야,JX_밖에,ECD_라면,NNG_육아,NNG_휴직,VV_주,NNG_사람,NNG_애초,ECD_으려고,NNG_경향,NNG_내,VV_사,NNG_내규,NNG_국가,NNG_적인,NNG_차원,NNG_손,NP_저,JX_나,NNG_출산,NNG_확대,JKO_한테,NNG_인센티브,VV_돌아가,EFQ_을까,VV_들,EFN_네,NP_너희,NNG_주,NR_4,NNM_일,NNG_효율,VV_나,ECD_ㄹ까,NNG_의문,NP_우리,NNG_일제,VV_줄어들,NNB_지,NNG_길,NNG_하지,NNG_지,VV_오래되,ECE_ㄴ다면,NNG_은,NNG_난,VV_이,NNG_관리자,NNG_입장,NNG_금요일,VV_쪼개지,ETD_ㄴ다는,NNG_말,VV_어,VV_말하,VV_망설이,ECE_지만,VV_어리,JX_부터,VV_꿈꾸,EFQ_던,NNB_중,NNG_게임,NNG_제작,VV_만들,VV_좋아하,VV_삼,EFN_다,NNM_대,NNG_초반,NNG_계속,NNB_나름,JX_대로,VV_얻,NNG_어,VV_흘르,NNG_허무,VV_흘러가,NNG_한번,NNG_고비,NNG_선택,NNG_후회,VV_잘하,VV_느,VA_힘들,NNB_만큼,NNG_보상,NNG_제공,VXV_지,NNG_기대감,VV_미치,NNG_처우,NNB_가지,NNG_이유,NNG_일의,NNG_강도,JX_라든지,NNG_개선,VA_아쉽,VA_어렵,NNG_당,VV_연하,NNG_이직,NNG_준비,NNG_시점,NNG_불만족,NNG_부정적,NNG_시선,NNG_접근,NNG_도약,NNG_긍정적,VV_알아보,NNG_필요,NNG_스트레스,VV_받,VV_이러,NNG_자신,NNG_안주,NNG_나이,NNG_핑계,NNG_도전,NNB_쪽,EFN_야,NNG_질문,NNG_분,VA_적,NNG_장르,NNG_여성,NNM_건,JKS_라서,NNG_배려,VA_다르,NNG_노력,NNG_얘기,NNG_자녀,NNG_아이러니,NNG_이쪽,NNG_업계,NNG_결혼,VV_건지,VV_통틀,NNG_한,NR_200,NNM_명,NR_1,VV_계시,NNG_역시나,VV_힘들,NNG_서로,NNG_눈치,NNG_풀기,NNG_차별,VA_그,NNG_코로나,VV_인하,NNG_막,NNG_유선,VV_아니,ECD_더라도,NNG_통화,ECD_거든,NNG_메신저,NNB_외,NNG_비상사태,NNG_발생,VV_꺼리,JKS_은,NNM_것,VV_없,JX_뿐,JX_만,NNG_곳,NNG_부족,NNG_시대,VV_바뀌,NNG_전과,NNG_후,NNG_전환점,NNG_이후,NNG_구체적,NNG_도입,NP_거기,VV_따르,NNG_기술,NNM_줌,NNG_미팅,VV_맞추,NNG_자동,NNG_변화,VV_만나,ECD_서,NNG_가능,NNG_환경,VV_변하,ETN_ㅁ,VV_나오,NNG_여기저기,NP_그것,NNG_결국,NNG_맥락,NNG_유연,VA_껄끄럽,NNG_상황,NNG_자연,VV_이루어지,NNG_나도,NNG_걱정,VV_다루,NNG_지시,NNG_시간제,NNG_유지,VA_나쁘,NNG_삶,NNG_질,VV_좋아지,NNG_책임,NNG_의식,NNG_강해,NR_9,NR_6,NNG_실제,NNG_계산,NNG_모두,ETD_다는,NNG_최근,NNB_시,NR_15,NNG_전
SD2400647,40대,0.001869158878504673,0.02897196261682243,0.0,0.002803738317757009,0.002803738317757009,0.0,0.009345794392523364,0.002803738317757009,0.0065420560747663555,0.012149532710280374,0.025233644859813085,0.03644859813084112,0.011214953271028037,0.0009345794392523365,0.001869158878504673,0.020560747663551402,0.003738317757009346,0.001869158878504673,0.003738317757009346,0.012149532710280374,0.004672897196261682,0.003738317757009346,0.004672897196261682,0.008411214953271028,0.0009345794392523365,0.0,0.013084112149532711,0.007476635514018692,0.0009345794392523365,0.007476635514018692,0.0009345794392523365,0.029906542056074768,0.010280373831775701,0.0,0.0,0.019626168224299065,0.0009345794392523365,0.0,0.004672897196261682,0.0009345794392523365,0.001869158878504673,0.001869158878504673,0.0009345794392523365,0.0,0.0,0.02336448598130841,0.01588785046728972,0.013084112149532711,0.008411214953271028,0.001869158878504673,0.014018691588785047,0.007476635514018692,0.0,0.0,0.0,0.014018691588785047,0.0,0.005607476635514018,0.003738317757009346,0.028037383177570093,0.020560747663551402,0.0,0.0,0.003738317757009346,0.01588785046728972,0.005607476635514018,0.0,0.0,0.003738317757009346,0.0009345794392523365,0.002803738317757009,0.0,0.001869158878504673,0.0,0.0,0.0,0.0009345794392523365,0.0,0.0,0.002803738317757009,0.0,0.0,0.002803738317757009,0.003738317757009346,0.011214953271028037,0.0,0.0,0.0,0.005607476635514018,0.014018691588785047,0.004672897196261682,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.001869158878504673,0.0,0.0,0.001869158878504673,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.002803738317757009,0.001869158878504673,0.0,0.0,0.0,0.0,0.0,0.001869158878504673,0.013084112149532711,0.0009345794392523365,0.0,0.001869158878504673,0.014018691588785047,0.0,0.0,0.0,0.0,0.001869158878504673,0.0,0.0,0.0,0.0009345794392523365,0.0,0.0009345794392523365,0.009345794392523364,0.0009345794392523365,0.0065420560747663555,0.0009345794392523365,0.0,0.0,0.0,0.0009345794392523365,0.002803738317757009,0.0,0.003738317757009346,0.0,0.0,0.0,0.0,0.001869158878504673,0.0,0.0009345794392523365,0.0,0.001869158878504673,0.0,0.001869158878504673,0.0,0.005607476635514018,0.005607476635514018,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.002803738317757009,0.0,0.0,0.0,0.0,0.0,0.0,0.003738317757009346,0.0,0.002803738317757009,0.0,0.0,0.0,0.0,0.002803738317757009,0.0,0.003738317757009346,0.0,0.0,0.0,0.0,0.0,0.0009345794392523365,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001869158878504673,0.0,0.002803738317757009,0.0,0.0,0.0,0.0,0.002803738317757009,0.0,0.0,0.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0009345794392523365,0.003738317757009346,0.0009345794392523365,0.0,0.0,0.0009345794392523365,0.0,0.002803738317757009,0.004672897196261682,0.001869158878504673,0.002803738317757009,0.002803738317757009,0.0,0.0,0.0,0.0009345794392523365,0.0009345794392523365,0.0,0.005607476635514018,0.0,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0,0.0009345794392523365,0.0,0.003738317757009346,0.0009345794392523365,0.003738317757009346,0.0,0.0,0.0009345794392523365,0.0009345794392523365,0.001869158878504673,0.0,0.0,0.003738317757009346,0.0,0.0009345794392523365,0.0,0.001869158878504673,0.0,0.0,0.0009345794392523365,0.0,0.001869158878504673,0.0009345794392523365,0.0,0.0,0.001869158878504673,0.0,0.0,0.0,0.0,0.004672897196261682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001869158878504673,0.0,0.0,0.0,0.0,0.0,0.002803738317757009,0.0,0.0,0.0,0.002803738317757009,0.003738317757009346,0.003738317757009346,0.0,0.0009345794392523365,0.0009345794392523365,0.0,0.003738317757009346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004672897196261682,0.001869158878504673,0.0009345794392523365,0.0,0.0009345794392523365,0.001869158878504673,0.0,0.0,0.0009345794392523365,0.0009345794392523365,0.020560747663551402,0.0009345794392523365,0.0009345794392523365,0.008411214953271028,0.001869158878504673,0.004672897196261682,0.0009345794392523365,0.001869158878504673,0.002803738317757009,0.001869158878504673,0.0009345794392523365,0.001869158878504673,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.002803738317757009,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.001869158878504673,0.0009345794392523365,0.002803738317757009,0.0009345794392523365,0.001869158878504673,0.0009345794392523365,0.001869158878504673,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.001869158878504673,0.0009345794392523365,0.001869158878504673,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.001869158878504673,0.001869158878504673,0.0009345794392523365,0.001869158878504673,0.0009345794392523365,0.0009345794392523365,0.001869158878504673,0.0009345794392523365,0.002803738317757009,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.001869158878504673,0.0009345794392523365,0.001869158878504673,0.0009345794392523365,0.0009345794392523365,0.001869158878504673,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.001869158878504673,0.003738317757009346,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.001869158878504673,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.004672897196261682,0.001869158878504673,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.001869158878504673,0.0009345794392523365,0.0009345794392523365,0.001869158878504673,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.001869158878504673,0.0009345794392523365,0.0009345794392523365,0.001869158878504673,0.001869158878504673,0.0009345794392523365,0.001869158878504673,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.001869158878504673,0.0009345794392523365,0.004672897196261682,0.001869158878504673,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.003738317757009346,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.001869158878504673,0.001869158878504673,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.001869158878504673,0.001869158878504673,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365,0.0009345794392523365
SD2400648,40대,0.0035335689045936395,0.023851590106007067,0.0008833922261484099,0.0017667844522968198,0.0035335689045936395,0.0008833922261484099,0.009717314487632508,0.006183745583038869,0.011484098939929329,0.013250883392226149,0.029151943462897525,0.022968197879858657,0.006183745583038869,0.007067137809187279,0.0088339222614841,0.018551236749116608,0.00441696113074205,0.0035335689045936395,0.007067137809187279,0.009717314487632508,0.00530035335689046,0.00441696113074205,0.0035335689045936395,0.0088339222614841,0.0017667844522968198,0.0008833922261484099,0.0088339222614841,0.007067137809187279,0.012367491166077738,0.020318021201413426,0.0017667844522968198,0.02561837455830389,0.030918727915194347,0.00265017667844523,0.007067137809187279,0.037102473498233215,0.0008833922261484099,0.0008833922261484099,0.006183745583038869,0.00265017667844523,0.0008833922261484099,0.0008833922261484099,0.00265017667844523,0.0008833922261484099,0.0008833922261484099,0.026501766784452298,0.009717314487632508,0.007950530035335688,0.007067137809187279,0.0017667844522968198,0.014134275618374558,0.0088339222614841,0.0008833922261484099,0.00265017667844523,0.0035335689045936395,0.011484098939929329,0.0017667844522968198,0.00265017667844523,0.013250883392226149,0.007950530035335688,0.015017667844522967,0.00441696113074205,0.00265017667844523,0.0017667844522968198,0.015017667844522967,0.00441696113074205,0.0017667844522968198,0.0008833922261484099,0.00530035335689046,0.0017667844522968198,0.007950530035335688,0.0008833922261484099,0.0017667844522968198,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0017667844522968198,0.00441696113074205,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0088339222614841,0.01060070671378092,0.009717314487632508,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.007950530035335688,0.015901060070671377,0.011484098939929329,0.0035335689045936395,0.00265017667844523,0.00265017667844523,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.00265017667844523,0.0017667844522968198,0.0008833922261484099,0.0035335689045936395,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.00265017667844523,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.006183745583038869,0.0008833922261484099,0.0008833922261484099,0.0035335689045936395,0.0008833922261484099,0.0008833922261484099,0.0035335689045936395,0.006183745583038869,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.00530035335689046,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.00265017667844523,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0035335689045936395,0.0008833922261484099,0.007950530035335688,0.0017667844522968198,0.0008833922261484099,0.0017667844522968198,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0035335689045936395,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0035335689045936395,0.0008833922261484099,0.00530035335689046,0.0008833922261484099,0.006183745583038869,0.0017667844522968198,0.00265017667844523,0.00530035335689046,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0035335689045936395,0.00265017667844523,0.0017667844522968198,0.0017667844522968198,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.00265017667844523,0.0035335689045936395,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0035335689045936395,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0017667844522968198,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.00265017667844523,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.007950530035335688,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0017667844522968198,0.0008833922261484099,0.00265017667844523,0.0008833922261484099,0.0008833922261484099,0.00265017667844523,0.0008833922261484099,0.0017667844522968198,0.0017667844522968198,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0017667844522968198,0.0017667844522968198,0.0017667844522968198,0.0008833922261484099,0.0017667844522968198,0.0017667844522968198,0.00265017667844523,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.00265017667844523,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.00441696113074205,0.0017667844522968198,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.00265017667844523,0.0017667844522968198,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.00265017667844523,0.0008833922261484099,0.0008833922261484099,0.0035335689045936395,0.00265017667844523,0.0035335689045936395,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
