화자ID,연령대,NNG_음,NNG_전,VV_키우,ETD_ㄴ,NNG_강아지,NNG_보리,NP_우리,JKS_가,NR_2007,NNM_년,JX_부터,EFN_잖아,NNG_입양,JKO_을,VV_하,NNB_거,ECD_어,VV_아니,ECE_면,NP_어디,NNG_누,NNG_선물,VV_받,ETD_은,JX_야,NNG_그때,NNG_장모,NNG_반응,JKS_이,VV_어,ECS_어,VV_때,VV_데리,ECE_고,ECD_니까,VA_그,ECE_ㄴ데,NNG_결론,JX_는,VV_좋아하,VV_그리하,VA_같,ECD_아,VV_그러,NNG_경우,NNG_사람,VA_비슷하,EFN_어,NNG_말귀,VV_알아듣,NNG_귀,ETN_ㅁ,VV_이쁘,NNG_짓,JX_도,VV_나,ECD_아도,NP_뭐,NNB_년,VV_보,EFN_지,VXV_않,ECE_지만,VV_생각나,ETD_ㄹ,NNG_때,VV_있,NP_그,NNG_코,NNG_비교,VV_되,ECD_어서,VA_그렇,ECD_ㄴ지,ECD_게,VA_이쁘,ECS_다,NNG_생각,JX_은,VV_알,NNG_들,NNG_시,ECD_니깐,VV_델,NP_저기,NNG_종,NNG_거지,NNG_토이,NNG_푸들,ETD_라는,VV_그,NNG_차,NNB_것,NNG_차이,NP_나,JX_나,NNG_성격,NNG_연세,JKO_를,ETD_는,VA_힘들,VV_보이,NNG_애완,NNG_반려,NNG_동물,ECE_면서,VA_좋,NNG_점,JX_이나,VA_나쁘,VA_어떻,VV_있었,ECS_아,NR_2,NR_이,VA_크,ECD_으니까,VA_이렇,VXA_싶,NNG_요즘,NNG_달팽이,ECD_던데,NNG_기억,VV_까,ECD_지,NNG_남,VV_남,VV_트이,NNB_가지,NNG_예전,ETN_기,EFN_다고,NNG_외출,NNG_신경,VV_쓰이,NNG_여행,VV_다니,VV_드,NNB_때문,EFQ_던,NNG_적,VA_많,VV_아,NNG_내가,NNG_결혼,ECD_고서,VXV_보,ETD_을,NNG_물가,NNB_데,NNG_헤엄,NNG_수영,VV_잘하,VV_그리,JKO_한테,VV_달려들,ECD_ㄹ지,NNG_진짜,VA_착하,VA_순하,VV_받으,EFN_거든,NNG_외로움,VV_타,ECD_아서,ECS_ㄴ지,NNG_원래,VV_모르,ECD_는데,NNG_부담,NNG_주체,NP_자기,NNG_스스로,NNG_힘,VV_받아들이,NNG_입장,NNG_물기,NNG_시간,JKG_의,NNG_아트,NNG_유용,NNG_팁,EFN_야,ECD_으면,NNG_한번,NNG_얘기,VXV_주,ECD_ㄴ데,NNG_경험,NNG_혼자,VA_상관없,NNG_전문,NNG_전문가,VV_보내,ECD_서,NNG_방법,ECE_건,ECD_아야,VV_느,NNG_말,VV_듣,EFQ_는다고,NNG_일단,NP_너,NP_그것,VV_지켜보,NNG_일,VA_길,NNB_하,EFN_네,NNG_산책,VV_나가,ECE_ㄴ다고,NNG_개,VA_무섭,NNG_아이,NNG_애,NNG_겁,VV_질리,NNG_위험,NNG_입,NNG_마개,NNG_신고,VV_들어오,NNB_수,VV_시키,EFQ_을까,VV_싶,NP_이거,NNG_초,VV_다치,NNG_은,NNG_요,NP_거기,NNG_이제,NNG_주변,VA_없,NP_그쪽,JX_만,ECD_게끔,NNG_말씀,ECD_어야,NNG_얼마,NNG_습진,NNG_약,VV_갖,VV_바르,NNG_목욕,VV_말리,EFN_어야지,VA_심하,VXV_지,VV_씻,VV_씻기,NNG_연고,VV_발르,JKS_는,NNG_한데,VV_힘들,NNG_지금,VV_데려오,NNB_지,NNG_정도,ECD_여도,NNG_정,VV_들,NNG_진,VV_않,NR_3,ETD_란,NNG_방향,VV_찾아보,NNG_오빠,NNG_무엇,VV_도,NNB_쪽,NNG_형님,NNG_언니,VV_들어보,NNG_케어,ECD_자고,EFN_라고,NNG_로,NNG_진행,VV_어떠,ECD_ㄹ까,NR_4,VV_갈,ETD_다는,VV_묻,ECD_은데,ECD_니,NR_1,NNG_원룸,NP_이,NNG_원,NNG_룸,VV_사,NNG_앞,NNG_이발소,NNM_마리,NNG_새끼,VV_낳,NNG_아저씨,NNG_미용,NNB_중,NR_만,VV_가지,VV_가라,VV_오,NNG_난리,NNG_당장,NNG_주라,NNB_치,NNG_처음,NNG_엄마,VV_싫어하,NNG_집,ECE_자마자,NNG_똥오줌,VV_가리,NNG_화장실,VV_가,VV_싸,NNG_가족,ECD_다가,NR_16,VV_주,VV_외롭,ECE_나,NNG_순,NNG_병,NNG_경향,VV_세,NNG_방정,VV_맞,VV_반가워하,NNB_땜,NNG_에너지,NNG_이번,NNG_신중,NNG_결정,NNB_야,NNG_중요,ECD_라,NNG_주기,NNG_상황,VA_예쁘,NNG_오랫동안,VA_아프,NNG_마지막,NNG_밥,VV_먹,VA_슬프,NNG_아기,NNG_사진,VV_찍,NNG_눈,VV_찌르,ECD_어도,NNG_알레르기,VV_빨개지,VV_이러,NNG_야,NNG_아우,NNG_짜증,NNG_옛날,VV_어리,NNG_마당,NNG_고양이,NNB_마리,NNG_문화,VA_다르,NNB_적,NNG_리조트,JX_든,VV_숨기,NNG_여행지,VV_놓,JX_라고,NNG_표현,NNG_정신,NNG_라,NNG_가지,NNG_키,VV_뛰어넘,ECD_으려고,NNG_달,NNM_건,NNG_해,VV_끼치,NNG_손톱,VV_긁,NNG_고민,NNG_입질,NNG_매,VV_혼내,VA_쉽,VV_물어보,NP_이것,NNG_교육,NNG_사이,NNG_부분,EFN_대,NNG_컵,VA_작,NNG_감당,NNG_시설,NNG_의뢰,NNG_보,VV_내보,NNG_금전,VA_비싸,NP_내,VV_무서워하,NNG_사회성,NNG_훈련,VXV_있,NNG_유,NNG_튜브,VV_알아보,NNG_학교,NNG_데,NNG_훈련소,VV_요러,EFN_내,NNG_방,NNG_법인,VV_늦,VV_사랑받,NNG_애교,VV_부리,NNG_문제,VV_걷,VA_버겁,VV_넘어지,NNG_노인,VV_걸,EFQ_나,ECD_라서,VV_만나,VA_괜찮,NNG_건,VV_끌,VV_달리,NNG_간,VV_달려가,VV_끌려다니,VA_가깝,ECS_는지,NNG_피부,NNG_병이,NNG_비듬,VV_끼,NNG_피부병,NNG_나름,JX_대로,VV_늘,NNG_가가,NNG_부족,NNG_고도,NNG_약이,NNG_피부과,NNG_용,NNG_샴푸,NNG_약용,NNG_관리,NNG_주고,NNG_피,NNG_부과,NNG_약도,NNG_계속,NNG_인정,NNG_냄새,ECD_더라도,NNG_트러블,JX_밖에,JX_까지,VV_냄새나,NNG_문,NNG_관심,VV_떠나보내,VV_넘,NNG_오줌,NNG_배변,VXV_버리,ETD_단,VV_그러잖,VV_밟,NNG_처치,NNG_곤란,EFQ_냐,VV_서,NNG_과정,NNG_강,VV_질,ECS_ㄴ가,VV_벌,VV_뚜드리,NNG_이상,NNG_상태,NNG_만약,NNG_우리말,NNG_얌전,NNG_끝,VV_대하,ECD_라고,NNG_개가,NNG_구,VA_멀,VV_커지,NP_그거,NNG_수,VA_있,ECE_다면
SD2400382,40대,0.0018501387604070306,0.0037002775208140612,0.01572617946345976,0.032377428307123035,0.012950971322849213,0.008325624421831638,0.0018501387604070306,0.008325624421831638,0.0009250693802035153,0.0018501387604070306,0.0009250693802035153,0.005550416281221091,0.0018501387604070306,0.014801110083256245,0.034227567067530065,0.01757631822386679,0.013876040703052728,0.0009250693802035153,0.012025901942645698,0.0018501387604070306,0.0009250693802035153,0.0018501387604070306,0.0018501387604070306,0.010175763182238668,0.0009250693802035153,0.0009250693802035153,0.01757631822386679,0.0009250693802035153,0.03145235892691952,0.005550416281221091,0.01757631822386679,0.0009250693802035153,0.0018501387604070306,0.028677150786308975,0.010175763182238668,0.0018501387604070306,0.0018501387604070306,0.0009250693802035153,0.01572617946345976,0.0018501387604070306,0.005550416281221091,0.012950971322849213,0.0027752081406105457,0.012025901942645698,0.0037002775208140612,0.010175763182238668,0.0009250693802035153,0.0037002775208140612,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0018501387604070306,0.0009250693802035153,0.0009250693802035153,0.018501387604070305,0.0027752081406105457,0.0018501387604070306,0.020351526364477335,0.0018501387604070306,0.0074005550416281225,0.0027752081406105457,0.0074005550416281225,0.0027752081406105457,0.0009250693802035153,0.016651248843663275,0.010175763182238668,0.011100832562442183,0.0037002775208140612,0.0064754856614246065,0.0027752081406105457,0.010175763182238668,0.0037002775208140612,0.0074005550416281225,0.0009250693802035153,0.01757631822386679,0.0018501387604070306,0.0018501387604070306,0.0064754856614246065,0.011100832562442183,0.0018501387604070306,0.0009250693802035153,0.0027752081406105457,0.0009250693802035153,0.0009250693802035153,0.0064754856614246065,0.0009250693802035153,0.0009250693802035153,0.0018501387604070306,0.0018501387604070306,0.0009250693802035153,0.004625346901017576,0.0009250693802035153,0.01757631822386679,0.0009250693802035153,0.0027752081406105457,0.0018501387604070306,0.0027752081406105457,0.0018501387604070306,0.0074005550416281225,0.014801110083256245,0.0037002775208140612,0.0009250693802035153,0.0009250693802035153,0.0027752081406105457,0.0064754856614246065,0.0074005550416281225,0.0018501387604070306,0.0018501387604070306,0.0074005550416281225,0.0009250693802035153,0.0018501387604070306,0.0009250693802035153,0.009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.01757631822386679,0.0037002775208140612,0.0018501387604070306,0.0009250693802035153,0.0009250693802035153,0.0018501387604070306,0.0009250693802035153,0.008325624421831638,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0027752081406105457,0.0009250693802035153,0.0009250693802035153,0.0018501387604070306,0.0018501387604070306,0.0009250693802035153,0.0018501387604070306,0.0027752081406105457,0.0027752081406105457,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0027752081406105457,0.0009250693802035153,0.0009250693802035153,0.0018501387604070306,0.0037002775208140612,0.005550416281221091,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0027752081406105457,0.0009250693802035153,0.0074005550416281225,0.0064754856614246065,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0018501387604070306,0.0009250693802035153,0.0009250693802035153,0.0027752081406105457,0.0037002775208140612,0.0009250693802035153,0.0027752081406105457,0.0037002775208140612,0.0009250693802035153,0.0018501387604070306,0.0009250693802035153,0.0018501387604070306,0.0018501387604070306,0.0018501387604070306,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0018501387604070306,0.0018501387604070306,0.0018501387604070306,0.0018501387604070306,0.0027752081406105457,0.0018501387604070306,0.0018501387604070306,0.0074005550416281225,0.0027752081406105457,0.0009250693802035153,0.0018501387604070306,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0027752081406105457,0.0009250693802035153,0.0027752081406105457,0.0009250693802035153,0.0037002775208140612,0.0009250693802035153,0.0027752081406105457,0.0018501387604070306,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0027752081406105457,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0037002775208140612,0.0018501387604070306,0.0037002775208140612,0.0027752081406105457,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0027752081406105457,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0027752081406105457,0.0018501387604070306,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0027752081406105457,0.0018501387604070306,0.0018501387604070306,0.0009250693802035153,0.0018501387604070306,0.0009250693802035153,0.0009250693802035153,0.0018501387604070306,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0018501387604070306,0.0009250693802035153,0.0037002775208140612,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.004625346901017576,0.0018501387604070306,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0018501387604070306,0.0009250693802035153,0.0018501387604070306,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0009250693802035153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400383,40대,0.0,0.0019047619047619048,0.014603174603174604,0.022857142857142857,0.005714285714285714,0.006984126984126984,0.008888888888888889,0.03365079365079365,0.0,0.0012698412698412698,0.0,0.005714285714285714,0.0031746031746031746,0.02158730158730159,0.02603174603174603,0.011428571428571429,0.008888888888888889,0.0019047619047619048,0.006984126984126984,0.0006349206349206349,0.0,0.0,0.0025396825396825397,0.0031746031746031746,0.0012698412698412698,0.0025396825396825397,0.0,0.0,0.02412698412698413,0.0019047619047619048,0.017777777777777778,0.0,0.005714285714285714,0.03873015873015873,0.015873015873015872,0.0031746031746031746,0.005079365079365079,0.0006349206349206349,0.020317460317460317,0.0012698412698412698,0.0006349206349206349,0.010158730158730159,0.008888888888888889,0.010158730158730159,0.0,0.006349206349206349,0.0,0.0025396825396825397,0.0,0.0,0.0,0.0,0.0,0.0,0.013968253968253968,0.0044444444444444444,0.0006349206349206349,0.0044444444444444444,0.0,0.013333333333333334,0.0031746031746031746,0.0038095238095238095,0.0006349206349206349,0.0,0.010158730158730159,0.010158730158730159,0.006349206349206349,0.0,0.0031746031746031746,0.0006349206349206349,0.007619047619047619,0.005079365079365079,0.0044444444444444444,0.0,0.017777777777777778,0.0,0.0025396825396825397,0.006349206349206349,0.006984126984126984,0.0038095238095238095,0.0,0.0,0.0,0.0,0.0006349206349206349,0.0,0.0038095238095238095,0.0012698412698412698,0.0025396825396825397,0.0012698412698412698,0.0038095238095238095,0.0,0.018412698412698412,0.0,0.0025396825396825397,0.0012698412698412698,0.0006349206349206349,0.0,0.01904761904761905,0.02158730158730159,0.0038095238095238095,0.0006349206349206349,0.0,0.0006349206349206349,0.0012698412698412698,0.0031746031746031746,0.0025396825396825397,0.0,0.0006349206349206349,0.0006349206349206349,0.0031746031746031746,0.0012698412698412698,0.010793650793650795,0.0038095238095238095,0.0,0.0019047619047619048,0.0006349206349206349,0.006984126984126984,0.005079365079365079,0.0006349206349206349,0.0006349206349206349,0.0,0.0,0.0,0.009523809523809525,0.0,0.0,0.0,0.0006349206349206349,0.0,0.006349206349206349,0.0025396825396825397,0.0,0.0,0.0,0.0012698412698412698,0.0006349206349206349,0.0,0.0,0.0006349206349206349,0.0,0.0012698412698412698,0.0012698412698412698,0.0012698412698412698,0.0,0.0,0.0006349206349206349,0.0044444444444444444,0.0,0.0038095238095238095,0.0,0.0,0.0,0.0031746031746031746,0.005079365079365079,0.0038095238095238095,0.0006349206349206349,0.0,0.0019047619047619048,0.0006349206349206349,0.0,0.0019047619047619048,0.0,0.0,0.0031746031746031746,0.0,0.0012698412698412698,0.0012698412698412698,0.010158730158730159,0.0012698412698412698,0.0006349206349206349,0.0,0.0,0.0019047619047619048,0.0,0.0,0.0,0.0,0.0006349206349206349,0.0,0.0,0.0,0.0012698412698412698,0.0,0.0006349206349206349,0.0019047619047619048,0.005714285714285714,0.0006349206349206349,0.0,0.0006349206349206349,0.0,0.0,0.0006349206349206349,0.0031746031746031746,0.0,0.0,0.0,0.0006349206349206349,0.0,0.0031746031746031746,0.0031746031746031746,0.0,0.0,0.0,0.0006349206349206349,0.0,0.0,0.0,0.0,0.0,0.0,0.0006349206349206349,0.0025396825396825397,0.0006349206349206349,0.0006349206349206349,0.0,0.0019047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0006349206349206349,0.0031746031746031746,0.0025396825396825397,0.0012698412698412698,0.0006349206349206349,0.0,0.0,0.0006349206349206349,0.0006349206349206349,0.0,0.0,0.0019047619047619048,0.0,0.0038095238095238095,0.0,0.0012698412698412698,0.0,0.0,0.0019047619047619048,0.0,0.0006349206349206349,0.0006349206349206349,0.0025396825396825397,0.0006349206349206349,0.0025396825396825397,0.0,0.0012698412698412698,0.0,0.0,0.0,0.0006349206349206349,0.0,0.0,0.0019047619047619048,0.0,0.0019047619047619048,0.0031746031746031746,0.0006349206349206349,0.0,0.0,0.0,0.0031746031746031746,0.0019047619047619048,0.0,0.0,0.0012698412698412698,0.0,0.0,0.0,0.0019047619047619048,0.0006349206349206349,0.0,0.0,0.0,0.0006349206349206349,0.0,0.0006349206349206349,0.0,0.0019047619047619048,0.0,0.0,0.0,0.0025396825396825397,0.0006349206349206349,0.0012698412698412698,0.0025396825396825397,0.0,0.0031746031746031746,0.0019047619047619048,0.0019047619047619048,0.0006349206349206349,0.0025396825396825397,0.0012698412698412698,0.0006349206349206349,0.0025396825396825397,0.0012698412698412698,0.0012698412698412698,0.0019047619047619048,0.0012698412698412698,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0012698412698412698,0.0038095238095238095,0.0012698412698412698,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0012698412698412698,0.017777777777777778,0.0006349206349206349,0.0025396825396825397,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0012698412698412698,0.0044444444444444444,0.0012698412698412698,0.0012698412698412698,0.0025396825396825397,0.0006349206349206349,0.0019047619047619048,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0012698412698412698,0.0006349206349206349,0.0019047619047619048,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0012698412698412698,0.0025396825396825397,0.0019047619047619048,0.0012698412698412698,0.0025396825396825397,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0019047619047619048,0.0006349206349206349,0.0006349206349206349,0.0012698412698412698,0.0006349206349206349,0.0006349206349206349,0.0012698412698412698,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0012698412698412698,0.0006349206349206349,0.0006349206349206349,0.0012698412698412698,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0012698412698412698,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0019047619047619048,0.0012698412698412698,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0038095238095238095,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0012698412698412698,0.0019047619047619048,0.0006349206349206349,0.0006349206349206349,0.0019047619047619048,0.0006349206349206349,0.0012698412698412698,0.0025396825396825397,0.0006349206349206349,0.0012698412698412698,0.0006349206349206349,0.0006349206349206349,0.0019047619047619048,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0012698412698412698,0.0012698412698412698,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0012698412698412698,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0012698412698412698,0.0006349206349206349,0.0019047619047619048,0.0019047619047619048,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0012698412698412698,0.0006349206349206349,0.0012698412698412698,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0012698412698412698,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0012698412698412698,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0012698412698412698,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0012698412698412698,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0012698412698412698,0.0006349206349206349,0.0012698412698412698,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0012698412698412698,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0012698412698412698,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0012698412698412698,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349,0.0006349206349206349
