화자ID,연령대,NNG_작년,NP_우리,NNG_가족,JX_은,NNG_여름,NNG_휴가,NNG_사이판,VV_가,ECS_다,EFN_거든,VA_그,ECE_ㄴ데,NP_거기,NR_1,NP_이,JKS_가,VV_좋아하,ETD_는,NNB_거,JX_야,NNG_스노,VA_크,ETD_ㄹ,NNG_링,JX_도,NNG_처음,VV_하,ECS_어,VV_보,ECE_고,NP_뭐,NNG_바닷가,NNG_재도,VV_찾아보,NNG_조개,VV_잡,ECD_아,NNG_소라,ECD_어서,NNG_만족,NNG_이번,NNG_여행,JKO_을,ECD_아야,VV_되,VA_같,ECD_은데,NNG_이제,NNG_방학,NP_어디,JKO_를,ECD_ㄹ지,VV_모르,EFN_어,NNG_바다,NNG_색깔,JKS_이,VA_예쁘,VA_재밌,ECD_게,VV_놀,NNB_수,VV_있,NNG_곳,EFQ_을까,NNG_언니,JX_는,ECD_는데,VA_좋,NNG_둘,VV_스,ECD_아서,NNG_음,VV_말하,VXV_주,ECE_면,NNG_신랑,NNG_조절,NNG_스케줄,VV_빼,NNG_박,NNG_며칠,VV_그리하,ECD_여도,VV_알아보,ECD_니까,NNG_성수기,JKS_라서,VA_그렇,ECD_ㄴ지,NNG_비행기,NNG_표,VA_비싸,EFN_라고,VV_그,NNG_돈,VV_보태,NNG_일본,VV_갈,NNG_동남아,NNG_고민,VA_많,VV_다가오,VA_어떻,ECD_어야,NNG_부산,NNB_것,NNG_시간,NNG_자체,NNG_밤,VV_다그,ECS_아,NNG_집,VV_오,NNG_때,NNG_새벽,NNG_고생,NNG_비,NNG_공항,VV_피하,ECD_고자,NNG_오,NNG_키나,NNG_생각,VXV_있,ECD_지,VXV_않,NNG_국내,NNG_서울,NNG_해외,EFN_다,NNG_렌트,NNG_운전,NNG_방향,VA_다르,EFN_잖아,ECD_라서,VA_힘들,VV_그러,NP_나,JX_를,VXV_보,NNG_수족,NNG_관,JKG_의,NNG_아쿠아,NNG_움,NNG_규모,NNG_차이,ECD_어,ECE_ㄴ다면,VV_어,NNG_숙박비,NNB_외,NNG_아이,VV_데리,NNG_입장료,ECD_서,NNB_중,VV_아니,ECD_려고,JKO_한테,NNG_경복궁,NNG_청와대,VV_보이,NNG_주고,NNG_천안,NNG_독립,NNG_기념관,NNG_요즘,NNG_호국,NNG_보훈,NNG_달,ECD_라고,NNG_애국심,NNG_한번,VXA_싶,ECD_다가,VV_내려오,ECE_거나,NP_그것,NNG_패,NNG_키,NNG_아,NNG_패키지,ECE_지만,NNG_아침,NNG_저녁,VV_아,NNG_멀미,NNG_서방,NR_이,NR_둘,NNG_애,NNG_멀미약,JX_을,NNG_멱,VV_먹이,NNG_엔저,NNG_라,ETN_기,ECD_더라도,NNG_부대,NNG_비용,VA_높,VV_비싸,NNG_일본도,NNG_제외,JX_밖에,VA_없,JX_까지,NNG_대중교통,NNG_이용,ECS_ㄴ지,NNG_차,VV_가지,NNG_문,VV_델,NNG_길,VA_편하,VV_힘들,NNG_여기저기,VV_다니,ECE_려면,NNG_가기,EFN_더라,NNG_고,NNG_지하철,NNG_복잡,VV_가져가,ECE_ㄴ다지만,VV_시키,VV_나르,NNG_본인,EFN_지,VV_맞,EFN_네,ETD_ㄴ,NNG_내가,ETD_은,NNB_데,NNG_대문,NNG_형무소,NNG_부,NNG_박물관,NNG_위주,EFN_든가,ECS_ㄴ가,NNG_결정,VV_내리,NP_그,NNG_야간,NNG_궁,NNG_개장,NNG_욕심,NP_이거,JX_라도,ECE_자,NP_저거,VV_보여주,VV_이러,NNG_김,VV_일,NR_하나,NNG_일단,ECD_으니까,NNG_모텔,NNG_스테이,NNG_데는,NNG_호텔,NNG_레지,JX_이나,VA_이렇,NNG_서대문,NNG_중앙,VV_떨어지,NNG_숙소,VV_그리,NNG_은근,NNG_리,JX_란,ECD_어도,NNG_가,NNG_제일,NNG_할인,JKS_는,NR_3,NNG_식구,NNG_매직,NNG_패스,NNG_줄,VV_서,NR_15,NR_만,NNM_원,NNG_정도,NNG_만약,NNG_기차,VV_타,NNG_케이,NNG_티,NNG_엑스,NNG_에스,NNG_알,NNG_포,NNB_때문,NNG_시내,VV_나오,NNG_고속,NNG_도로,NNG_버스,NNG_고속버스,NNG_위험,NP_그거,NNG_리스트,NNB_적,VV_살,ETD_다는,NNG_의외,NNG_소문,NNG_소식,NNG_어머님,NR_6,NNM_월,NNG_날씨,NNG_선,VV_해지,ECD_아도,VV_나,NNG_위,NNG_주의,NNG_음식,NNG_볼거리,VA_괜찮,VV_알,NNG_추천,EFN_ㄹ게,NNG_해외여행,ECD_라,VV_카,VV_이르,VV_말,NNG_자유,NNG_보라,NNG_클럽,JX_마다,NNG_노래,VV_듣,VV_춤추,NNG_쇼핑,VV_있었,NNG_해변가,NNG_디,NNG_몰,NNG_가면,NNG_나도,NNG_안,NNG_간,NNG_지가,VV_오래되,VV_날,JX_만,NNG_여행지,VA_나쁘,NP_여기,NNG_배,ETD_을,NNG_아기,NNG_은,VV_우리,VA_이쁘,NNG_강원,NNG_친구,NNG_이랑,ECS_ㄴ다,NP_너,NNG_다음,EFN_다고,ECE_면서,NNG_성산,NNG_일출봉,NNG_위치,NNG_인제,NNG_등반,NNG_큰일,NNG_그다음,NP_자기,NNG_깃,EFN_대,NNG_예약,VV_놓,NNG_런던,NNG_베이,NNG_글,NNG_가야,ECD_여,VXV_가지,NNG_계획,NP_내,VV_짜,VV_따라가,NR_2,NNM_박,NNM_일,NNG_원래,NR_4,VV_날리,NNG_토요일,NNG_날,NNG_출발,NNG_예매,NP_너희,NNG_하렴,VV_돌,NNG_진짜,NNM_번,NNG_거랑,NNG_느낌,VV_빠지,NNG_가격,NNG_말,NNG_제가,ECE_ㄴ다고,NP_저,VA_무섭,VV_몰르,NNG_사람,VV_낳,NNB_바,NNG_동안,NNG_올,NNG_어려움,VV_없었,NNG_사실,NNG_상관,NNG_추,NNG_사랑,NNG_유명,NNG_우리나라,ECS_는지,VV_낫,EFQ_니,NNG_후,VV_쿠,EFN_오,ECD_던데,NNG_그때,NNG_하루,NNG_정박,ECD_ㄴ데,NNG_지,ECE_고는,NNG_성,VV_치,NNG_성의,NNG_지금,NNG_인은,VV_낮추,NNG_외국인,VV_올리,ETD_ㄴ다는,NNG_반대,ECS_지,NNG_관광,NNG_자기,VV_들이,NNG_엔,NNG_엔화,NNG_관광객,VXV_지,NNG_무엇,ECD_으니깐,NNG_이동,VV_사용하,VV_사,VV_울,NNG_엄마,NNG_여름휴가,VV_모시,VV_부르,NNG_티브이,NNB_번,EFQ_나,NNG_카드,ECD_니,NNG_직장,NNG_이사,EFQ_자고,NNM_년,NNG_반,NNG_학교,VA_맛있,VV_가보,NNG_비교,VV_먹,VA_덥,VV_기,NNG_가을,NNG_햄버거,EFN_어요,NP_이것,NNB_간,NNG_마지막,NNG_카,NNG_숫기,NNG_남,NNG_바깥,NNG_활동,VV_가시,EFN_라,VV_찾,VV_나가,VA_없다,NNG_석식,VA_싫,VV_둘르,EFQ_ㄹ까
SD2400544,40대,0.0016515276630883566,0.005780346820809248,0.0008257638315441783,0.005780346820809248,0.004128819157720892,0.0008257638315441783,0.0016515276630883566,0.03468208092485549,0.0033030553261767133,0.002477291494632535,0.004128819157720892,0.005780346820809248,0.006606110652353427,0.005780346820809248,0.002477291494632535,0.013212221304706853,0.0016515276630883566,0.01568951279933939,0.010734929810074319,0.0016515276630883566,0.0008257638315441783,0.0016515276630883566,0.018166804293971925,0.0008257638315441783,0.018166804293971925,0.0008257638315441783,0.0305532617671346,0.011560693641618497,0.010734929810074319,0.03963666391412056,0.007431874483897605,0.0008257638315441783,0.0008257638315441783,0.0016515276630883566,0.0008257638315441783,0.002477291494632535,0.005780346820809248,0.0008257638315441783,0.013212221304706853,0.0008257638315441783,0.0033030553261767133,0.0016515276630883566,0.012386457473162676,0.008257638315441783,0.016515276630883566,0.007431874483897605,0.004128819157720892,0.002477291494632535,0.0016515276630883566,0.0033030553261767133,0.00990916597853014,0.005780346820809248,0.00495458298926507,0.009083402146985962,0.0008257638315441783,0.0008257638315441783,0.02064409578860446,0.0016515276630883566,0.004128819157720892,0.00990916597853014,0.0008257638315441783,0.0033030553261767133,0.012386457473162676,0.0008257638315441783,0.0008257638315441783,0.0033030553261767133,0.016515276630883566,0.012386457473162676,0.002477291494632535,0.0016515276630883566,0.0016515276630883566,0.008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0016515276630883566,0.014037985136251032,0.002477291494632535,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0033030553261767133,0.0033030553261767133,0.0008257638315441783,0.0016515276630883566,0.0016515276630883566,0.0016515276630883566,0.004128819157720892,0.0008257638315441783,0.007431874483897605,0.002477291494632535,0.004128819157720892,0.00495458298926507,0.002477291494632535,0.0008257638315441783,0.0016515276630883566,0.005780346820809248,0.010734929810074319,0.0016515276630883566,0.002477291494632535,0.002477291494632535,0.0008257638315441783,0.0033030553261767133,0.005780346820809248,0.0033030553261767133,0.012386457473162676,0.002477291494632535,0.002477291494632535,0.0016515276630883566,0.0008257638315441783,0.012386457473162676,0.0016515276630883566,0.005780346820809248,0.004128819157720892,0.0008257638315441783,0.0016515276630883566,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.00495458298926507,0.00495458298926507,0.002477291494632535,0.004128819157720892,0.007431874483897605,0.004128819157720892,0.0016515276630883566,0.009083402146985962,0.002477291494632535,0.008257638315441783,0.0008257638315441783,0.004128819157720892,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.005780346820809248,0.002477291494632535,0.004128819157720892,0.002477291494632535,0.002477291494632535,0.0016515276630883566,0.0016515276630883566,0.004128819157720892,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.006606110652353427,0.0033030553261767133,0.002477291494632535,0.0016515276630883566,0.0016515276630883566,0.00495458298926507,0.0016515276630883566,0.0016515276630883566,0.0016515276630883566,0.0016515276630883566,0.0008257638315441783,0.0008257638315441783,0.0016515276630883566,0.0033030553261767133,0.0016515276630883566,0.0016515276630883566,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0016515276630883566,0.0008257638315441783,0.0008257638315441783,0.0016515276630883566,0.0008257638315441783,0.0008257638315441783,0.0016515276630883566,0.005780346820809248,0.0016515276630883566,0.0008257638315441783,0.0008257638315441783,0.002477291494632535,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.002477291494632535,0.0016515276630883566,0.0008257638315441783,0.0008257638315441783,0.002477291494632535,0.0033030553261767133,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0033030553261767133,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0016515276630883566,0.0016515276630883566,0.002477291494632535,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0016515276630883566,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.002477291494632535,0.0008257638315441783,0.0016515276630883566,0.0016515276630883566,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.002477291494632535,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0016515276630883566,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0016515276630883566,0.0008257638315441783,0.0016515276630883566,0.005780346820809248,0.0016515276630883566,0.0016515276630883566,0.002477291494632535,0.0008257638315441783,0.0016515276630883566,0.0008257638315441783,0.002477291494632535,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0016515276630883566,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.002477291494632535,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0016515276630883566,0.0008257638315441783,0.0008257638315441783,0.0033030553261767133,0.0008257638315441783,0.0008257638315441783,0.0016515276630883566,0.0008257638315441783,0.0008257638315441783,0.0016515276630883566,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0016515276630883566,0.0016515276630883566,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0016515276630883566,0.0016515276630883566,0.0008257638315441783,0.0016515276630883566,0.0008257638315441783,0.0016515276630883566,0.00495458298926507,0.0008257638315441783,0.0016515276630883566,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0016515276630883566,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0016515276630883566,0.0008257638315441783,0.0016515276630883566,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0016515276630883566,0.0008257638315441783,0.0008257638315441783,0.0016515276630883566,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0016515276630883566,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0016515276630883566,0.0016515276630883566,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0016515276630883566,0.0016515276630883566,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0016515276630883566,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0016515276630883566,0.0008257638315441783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400545,40대,0.0,0.007407407407407408,0.000925925925925926,0.011111111111111112,0.001851851851851852,0.0,0.0,0.030555555555555555,0.002777777777777778,0.000925925925925926,0.008333333333333333,0.008333333333333333,0.005555555555555556,0.002777777777777778,0.0,0.010185185185185186,0.000925925925925926,0.016666666666666666,0.025,0.001851851851851852,0.0,0.003703703703703704,0.009259259259259259,0.0,0.026851851851851852,0.000925925925925926,0.021296296296296296,0.019444444444444445,0.008333333333333333,0.037037037037037035,0.009259259259259259,0.000925925925925926,0.0,0.0,0.0,0.0,0.004629629629629629,0.0,0.005555555555555556,0.0,0.004629629629629629,0.003703703703703704,0.002777777777777778,0.001851851851851852,0.008333333333333333,0.008333333333333333,0.000925925925925926,0.000925925925925926,0.0,0.001851851851851852,0.000925925925925926,0.0,0.001851851851851852,0.001851851851851852,0.001851851851851852,0.000925925925925926,0.017592592592592594,0.0,0.002777777777777778,0.005555555555555556,0.000925925925925926,0.001851851851851852,0.008333333333333333,0.0,0.000925925925925926,0.000925925925925926,0.027777777777777776,0.011111111111111112,0.002777777777777778,0.003703703703703704,0.0,0.005555555555555556,0.002777777777777778,0.0,0.001851851851851852,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.001851851851851852,0.0,0.0,0.007407407407407408,0.000925925925925926,0.000925925925925926,0.004629629629629629,0.000925925925925926,0.001851851851851852,0.0,0.002777777777777778,0.003703703703703704,0.000925925925925926,0.0,0.000925925925925926,0.003703703703703704,0.007407407407407408,0.000925925925925926,0.000925925925925926,0.005555555555555556,0.0,0.000925925925925926,0.000925925925925926,0.005555555555555556,0.007407407407407408,0.000925925925925926,0.0,0.0,0.0,0.019444444444444445,0.000925925925925926,0.001851851851851852,0.001851851851851852,0.000925925925925926,0.0,0.001851851851851852,0.0,0.0,0.0,0.004629629629629629,0.003703703703703704,0.002777777777777778,0.001851851851851852,0.012037037037037037,0.003703703703703704,0.000925925925925926,0.008333333333333333,0.0,0.004629629629629629,0.001851851851851852,0.000925925925925926,0.0,0.002777777777777778,0.005555555555555556,0.0,0.001851851851851852,0.003703703703703704,0.006481481481481481,0.0,0.006481481481481481,0.0,0.0,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.0,0.001851851851851852,0.0,0.003703703703703704,0.000925925925925926,0.0,0.0,0.0,0.000925925925925926,0.001851851851851852,0.0,0.001851851851851852,0.000925925925925926,0.000925925925925926,0.002777777777777778,0.0,0.0,0.001851851851851852,0.0,0.0,0.0,0.002777777777777778,0.0,0.0,0.0,0.000925925925925926,0.0,0.002777777777777778,0.002777777777777778,0.000925925925925926,0.000925925925925926,0.0,0.001851851851851852,0.000925925925925926,0.000925925925925926,0.0,0.000925925925925926,0.001851851851851852,0.000925925925925926,0.004629629629629629,0.002777777777777778,0.002777777777777778,0.000925925925925926,0.0,0.0,0.001851851851851852,0.0,0.0,0.0,0.0,0.0,0.0,0.004629629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006481481481481481,0.001851851851851852,0.0,0.0,0.0,0.0,0.008333333333333333,0.0,0.0,0.0,0.000925925925925926,0.0,0.0,0.001851851851851852,0.0,0.000925925925925926,0.003703703703703704,0.001851851851851852,0.000925925925925926,0.0,0.0,0.0,0.0,0.0,0.000925925925925926,0.006481481481481481,0.0,0.001851851851851852,0.013888888888888888,0.003703703703703704,0.006481481481481481,0.001851851851851852,0.0,0.0,0.0,0.0,0.000925925925925926,0.0,0.000925925925925926,0.0,0.000925925925925926,0.001851851851851852,0.0,0.0,0.0,0.0,0.0,0.0,0.000925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001851851851851852,0.0,0.000925925925925926,0.0,0.0,0.0,0.000925925925925926,0.001851851851851852,0.0,0.0,0.0,0.0,0.000925925925925926,0.000925925925925926,0.0,0.000925925925925926,0.003703703703703704,0.002777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000925925925925926,0.002777777777777778,0.0,0.001851851851851852,0.0,0.0,0.0,0.0,0.0,0.0,0.000925925925925926,0.0,0.002777777777777778,0.0,0.0,0.0,0.0,0.0,0.001851851851851852,0.0,0.0,0.000925925925925926,0.000925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002777777777777778,0.000925925925925926,0.003703703703703704,0.0,0.0,0.0,0.001851851851851852,0.004629629629629629,0.000925925925925926,0.007407407407407408,0.0,0.000925925925925926,0.0,0.0,0.0,0.0,0.000925925925925926,0.003703703703703704,0.001851851851851852,0.000925925925925926,0.000925925925925926,0.0,0.0,0.000925925925925926,0.000925925925925926,0.0,0.0,0.0,0.000925925925925926,0.001851851851851852,0.000925925925925926,0.0,0.0,0.000925925925925926,0.0,0.003703703703703704,0.000925925925925926,0.0,0.0,0.004629629629629629,0.002777777777777778,0.0,0.003703703703703704,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.007407407407407408,0.000925925925925926,0.000925925925925926,0.003703703703703704,0.001851851851851852,0.003703703703703704,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.001851851851851852,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.001851851851851852,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.001851851851851852,0.003703703703703704,0.001851851851851852,0.002777777777777778,0.000925925925925926,0.002777777777777778,0.000925925925925926,0.002777777777777778,0.002777777777777778,0.001851851851851852,0.002777777777777778,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.002777777777777778,0.000925925925925926,0.000925925925925926,0.001851851851851852,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.001851851851851852,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.001851851851851852,0.000925925925925926,0.000925925925925926,0.001851851851851852,0.001851851851851852,0.002777777777777778,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.001851851851851852,0.002777777777777778,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.001851851851851852,0.000925925925925926,0.001851851851851852,0.000925925925925926,0.000925925925925926,0.002777777777777778,0.000925925925925926,0.000925925925925926,0.002777777777777778,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.001851851851851852,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.001851851851851852,0.001851851851851852,0.004629629629629629,0.000925925925925926,0.002777777777777778,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.001851851851851852,0.000925925925925926,0.001851851851851852,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.001851851851851852,0.000925925925925926,0.000925925925925926,0.003703703703703704,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.001851851851851852,0.001851851851851852,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.000925925925925926
