화자ID,연령대,NNG_엔,NNG_엠,NNG_비,NNG_티,NNG_아이,NNG_검사,ECS_어,VV_보,ETD_ㄴ,NNB_적,VV_있,ECD_어,VV_어,NP_나,NNG_수업,VV_듣,ETD_은,EFN_거든,VA_그,ECE_ㄴ데,NNG_약간,NNG_내향형,NNG_외향형,JKG_의,NNG_기준,JX_은,NNG_내가,NNG_에너지,JKO_를,NP_어디,VV_얻,EFQ_느냐,NNG_차이,ETD_을,NNG_때,VV_널,ETD_는,NNB_거,VA_같,ECD_아,VV_아,ECS_아,NNG_여행,VV_갈,NNB_것,JX_도,VV_좋아하,ECE_고,NNG_혼자,NNG_집,VV_나가,JKO_을,ECD_어서,ECD_은데,VV_얼,JKS_가,VA_편하,EFN_다고,VV_느끼,VV_이러,ETD_ㄹ,NNG_힘,VV_하,NNG_언,NNG_제야,VV_맞,VV_그,ECD_게,NNG_얘기,JKS_이,VV_가지,VXV_있,ECE_지만,NNG_그중,VA_어떻,VV_강하,NNG_발휘,EFQ_냐,NNG_쇼핑,VV_싫어하,NNG_나도,NNB_내,NNG_외향,NR_55,NNG_내향,NR_45,VV_힘들,JX_는,NNG_가기,NNG_전,NNG_만반,NNG_준비,NNG_마트,NNG_분기,NNG_코스트,NNG_코,VV_가,ECE_ㄴ다고,EFN_잖아,VV_혼,ECE_자,ECD_는데,NP_거기,ETN_기,VV_위하,NR_1,NNM_주일,JX_부터,NNG_마음,VV_다잡,NNG_이날,ECD_아서,NNG_무엇,JX_라고,NNG_생각,NP_뭐,NNG_누,NNG_금,ECE_면,NP_그것,VA_싫,NNG_나의,NP_언제,VA_좋,NNG_면,NNG_평소,NNG_가,NNG_생,NNG_각하,VV_사,VXA_싶,NNG_만약,VA_희,ECD_다가,VV_지나가,VV_디,ECS_ㄴ가,VV_에,ECD_서,NNG_그때,EFN_라고,VV_그러,NNG_이지만,NP_우리,NNG_언니,NNG_이,NNG_이유,VV_알,VV_골르,NNG_주고,NNG_결제,VXV_주,VV_데리,NNG_위,NNG_방법,VV_같,NNG_혈액형,NNG_성격,JX_야,NNG_에이형,NNG_식구,NR_3,NNM_명,EFN_야,ECD_니,NNG_에이,VV_오,ECD_아야,NNG_엄마,NNG_비형,NNG_아빠,EFQ_나,NNG_오형,NNG_일,ECD_어야,ETD_다는,NNG_느낌,VV_드,NNB_수,NNG_시골,VV_자라,ECS_다,VXV_보,ECD_니까,NNG_체험,NNG_활동,JKO_한테,VV_그렇,VV_시키,NNG_라,NP_그,NP_너,NP_니,NR_2,NP_이,NNG_셋,NNG_요즘,VA_이릏,NNG_미술,NNG_학원,VV_남,VV_다니,NNG_선생님,NNG_남자,EFN_어,NNG_말,VV_긷,VXV_지,NNG_잔소리,VV_되,NNG_애,EFN_다,NNG_소통,VV_잘하,EFN_세요,ECD_더니,NNG_하,VXV_말,VV_갖,NNG_은,JX_요,NNG_한참,NNG_고민,NNG_둘,NNG_대화,NNG_가가,VV_끊기,ECD_지,VXV_않,NNG_계속,NNG_시간,NNG_게임,JKS_는,NNG_하나,NP_이것,NNG_여자,VV_나누,ETD_라는,VV_들,ECE_면서,VA_외롭,NNG_혼,VV_자,NNG_사람,VA_다르,VA_똑같,VV_나르,NP_누군가,NNG_배려,NNG_존중,NNG_주기,VV_바라,EFN_ㄴ다,VV_까,NNG_본,VV_걸,NNG_닥터,NNG_트라,NNG_심리,NNG_학과,VV_나오,NNG_만화가,VV_쓰,NNG_책,NNG_장면,VV_나,NNG_오더,NNG_세상,NR_만,NNG_있음,NNB_시,NNG_유명,NNG_학자,NNM_권,NNG_마지막,NNG_심리학자,VV_죽,NP_그거,VV_해보,VV_원하,VV_받,NNG_사랑,VV_아니,EFQ_ㄹ까,VV_들어서,VV_키우,VA_많,NNG_남편,NP_저,NNG_하면서,NNG_내,NNG_틀,VV_맞추,ECD_려고,VA_힘들,EFQ_을까,VV_그리,VV_내려놓,ECD_으려고,NNG_노력,NNB_중,VV_물어보,NNG_흉,EFN_ㄹ걸,NNG_토요일,NNG_날,NNG_잠,NNG_꼴,NNG_화,VV_내,ECE_느니,VXV_나가,NNG_처음,EFN_지,VV_맡기,VV_넘기,ECD_아도,ECE_나,NNM_번,NNG_쯤,NNG_통,VV_쉬,VV_봐주,ECD_으면,NNB_번째,JX_까지,VV_늘,VV_먹히,NNG_감정,VV_좋아지,NNG_좀,NNG_안정적,VA_이렇,NNG_도,ECD_으니까,NNG_이제,NNG_보더,VV_씻,NNG_침대,VV_눕,VA_어리,VV_낳,NNG_진짜,NNG_아기,NR_6,NNM_개월,NNG_외출,JX_만,ECD_듯이,NNG_이형,NNG_조리,NNG_원,NNG_동기,NNG_차,NNG_문화,NNG_센터,NNG_신,NNG_새,NNB_때문,JX_ㄴ,VA_쉽,NNG_밖,VV_놀,VV_만나,NNG_이야기,NNG_육아,NNG_정보,NNG_서치,VA_귀찮,NNG_반,VV_찾,JX_나,VA_친하,NNG_친구,NNG_중학교,NNG_연락,VV_다르,VXA_같,NR_둘,NNG_공부,NP_자기,NNG_계발,NNG_영역,NNG_나중,VV_가르,VV_쌓이,VV_있었,EFN_아,NNG_입장,VV_오래가,NR_20,NNM_주년,NNG_여행도,VV_오래되,NNG_사실,NP_이거,NNG_유행,NNG_기억,NNG_해당,ECS_는지,NNG_옛날,NNG_떼,JX_밖에,VV_모르,NNG_공존,VV_돌아다니,VV_뺏기,ECD_라,ECD_던데,NNG_근심,NNG_걱정,VV_사라지,VV_먹,NNG_배,VV_불르,VV_끝나,VXV_나,NNG_허,NNG_허기,NNG_감,VV_몰려오,NNG_라면,VV_끓이,NNG_우리,VV_니,NNG_자기,NNG_거만,NNG_각자,VV_각,ECD_라서,NNG_야,EFN_네,NNG_최고,NNG_스타일,VV_그리하,ECD_여,NNG_밥,EFN_더라,NNG_옷,VA_부럽,NNM_건,NNG_전형적,NNG_저번,ECD_라고,VA_그렇,EFI_구나,NNG_여태,NNG_성향,EFQ_는다고,NP_내,NNG_대체적,NR_이,NNG_체,ETN_ㅁ,VV_거르,VV_날,NNG_절대,ECD_거든,NNG_의외,NNG_오빠,VV_일,NNG_특이,NNG_친정,NNG_결혼,ECE_냐면,NNG_조끔,VV_세,VV_억누르,ECD_려,VV_지,VV_치,VV_박,NNG_트러블,VV_웃기,NNG_건,NNG_이하,ETD_는다는,VA_없,NNG_주말,NNG_심,VV_보내,VA_재밌,VV_빼,ECE_고는,NNG_기,VV_거하,VV_대하,NNG_글,NNB_데,VV_부딪히,VA_바쁘,NNG_탓,EFQ_ㄴ가,NNG_이기적,NNG_본인,NNG_위주,VA_가늘,NNG_부담,NNM_것,VV_들이,ECS_고,NNG_결함,VA_길,VV_걷,NNG_시작,NNG_놀이터,NNG_거,ECD_라면,VA_버겁,NNG_고,NNG_공유,NNG_이상은,NNG_예전,ECD_러,NNG_나한,NNG_테,VA_크,NNG_일종,NNB_가지,NNG_더,VV_어리,NNG_음,NNG_나이,VV_블,NNG_로그,VV_통하,NNG_맘,NNG_카페,NNG_가입,NNG_유,NNG_튜브,VV_메,NNG_토,VV_느,NNG_초등학교,NNG_유치원,NNG_고등학교,NNG_대학교,NNG_과정,NNG_초등,NNG_학교,NNG_가장,NNB_편,VV_해하,NNG_허심탄회,ETD_란,VV_거들,NNG_게,NNG_이상,NNG_점
SD2401517,40대,0.0006480881399870382,0.002592352559948153,0.002592352559948153,0.0038885288399222295,0.005832793259883344,0.0006480881399870382,0.016202203499675955,0.007128969539857421,0.02592352559948153,0.0012961762799740765,0.014906027219701879,0.007128969539857421,0.0064808813998703824,0.02138690861957226,0.0006480881399870382,0.005184705119896306,0.0038885288399222295,0.0032404406999351912,0.0019442644199611147,0.005832793259883344,0.0012961762799740765,0.0012961762799740765,0.002592352559948153,0.005184705119896306,0.0006480881399870382,0.007777057679844459,0.008425145819831496,0.0006480881399870382,0.02138690861957226,0.0012961762799740765,0.0012961762799740765,0.0006480881399870382,0.0006480881399870382,0.005832793259883344,0.01101749837977965,0.0006480881399870382,0.023979261179520414,0.012313674659753726,0.009073233959818535,0.009721322099805573,0.005832793259883344,0.011665586519766688,0.0006480881399870382,0.0019442644199611147,0.018794556059624108,0.016850291639662993,0.004536616979909268,0.031756318859364877,0.0012961762799740765,0.002592352559948153,0.007777057679844459,0.017498379779650033,0.005184705119896306,0.0019442644199611147,0.0012961762799740765,0.020090732339598186,0.0019442644199611147,0.0019442644199611147,0.0012961762799740765,0.0006480881399870382,0.008425145819831496,0.0012961762799740765,0.02916396629941672,0.0006480881399870382,0.0006480881399870382,0.0032404406999351912,0.002592352559948153,0.004536616979909268,0.01101749837977965,0.026571613739468567,0.0006480881399870382,0.002592352559948153,0.002592352559948153,0.0006480881399870382,0.0012961762799740765,0.0012961762799740765,0.0006480881399870382,0.0038885288399222295,0.0038885288399222295,0.0012961762799740765,0.0012961762799740765,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0019442644199611147,0.0220349967595593,0.0019442644199611147,0.0012961762799740765,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.005832793259883344,0.0006480881399870382,0.0032404406999351912,0.0006480881399870382,0.0012961762799740765,0.007128969539857421,0.0012961762799740765,0.0032404406999351912,0.002592352559948153,0.005184705119896306,0.0006480881399870382,0.0019442644199611147,0.002592352559948153,0.0006480881399870382,0.0006480881399870382,0.004536616979909268,0.0012961762799740765,0.002592352559948153,0.007128969539857421,0.002592352559948153,0.0006480881399870382,0.0006480881399870382,0.007128969539857421,0.0019442644199611147,0.0006480881399870382,0.0006480881399870382,0.0019442644199611147,0.0038885288399222295,0.002592352559948153,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0019442644199611147,0.0019442644199611147,0.0006480881399870382,0.0012961762799740765,0.0012961762799740765,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0019442644199611147,0.0012961762799740765,0.007128969539857421,0.0064808813998703824,0.0006480881399870382,0.0019442644199611147,0.0019442644199611147,0.0012961762799740765,0.002592352559948153,0.0019442644199611147,0.0006480881399870382,0.0012961762799740765,0.0006480881399870382,0.0019442644199611147,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0012961762799740765,0.002592352559948153,0.0038885288399222295,0.0032404406999351912,0.0006480881399870382,0.0012961762799740765,0.0019442644199611147,0.0012961762799740765,0.0006480881399870382,0.0012961762799740765,0.0032404406999351912,0.0006480881399870382,0.0038885288399222295,0.0006480881399870382,0.0019442644199611147,0.0019442644199611147,0.0012961762799740765,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0019442644199611147,0.0006480881399870382,0.0012961762799740765,0.007777057679844459,0.0019442644199611147,0.007128969539857421,0.0012961762799740765,0.0006480881399870382,0.004536616979909268,0.0006480881399870382,0.0012961762799740765,0.0019442644199611147,0.0019442644199611147,0.0064808813998703824,0.0006480881399870382,0.0019442644199611147,0.0006480881399870382,0.0006480881399870382,0.0012961762799740765,0.0006480881399870382,0.0012961762799740765,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0012961762799740765,0.0032404406999351912,0.002592352559948153,0.004536616979909268,0.0006480881399870382,0.0019442644199611147,0.0006480881399870382,0.0032404406999351912,0.002592352559948153,0.005184705119896306,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.002592352559948153,0.0006480881399870382,0.0006480881399870382,0.0019442644199611147,0.0006480881399870382,0.0012961762799740765,0.0006480881399870382,0.002592352559948153,0.004536616979909268,0.0032404406999351912,0.0012961762799740765,0.0006480881399870382,0.008425145819831496,0.005184705119896306,0.0006480881399870382,0.0006480881399870382,0.0012961762799740765,0.0006480881399870382,0.0012961762799740765,0.0006480881399870382,0.0006480881399870382,0.0012961762799740765,0.0006480881399870382,0.002592352559948153,0.0032404406999351912,0.0006480881399870382,0.0006480881399870382,0.0012961762799740765,0.004536616979909268,0.002592352559948153,0.0012961762799740765,0.0006480881399870382,0.0012961762799740765,0.002592352559948153,0.0012961762799740765,0.0012961762799740765,0.0019442644199611147,0.0006480881399870382,0.0019442644199611147,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0012961762799740765,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0012961762799740765,0.0032404406999351912,0.0006480881399870382,0.0006480881399870382,0.0012961762799740765,0.0012961762799740765,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0019442644199611147,0.0006480881399870382,0.0006480881399870382,0.0012961762799740765,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0019442644199611147,0.0032404406999351912,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0038885288399222295,0.0019442644199611147,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0019442644199611147,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0012961762799740765,0.0006480881399870382,0.0012961762799740765,0.0012961762799740765,0.0012961762799740765,0.002592352559948153,0.0012961762799740765,0.0019442644199611147,0.0006480881399870382,0.0006480881399870382,0.0012961762799740765,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0012961762799740765,0.0006480881399870382,0.0012961762799740765,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0012961762799740765,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0012961762799740765,0.0012961762799740765,0.0012961762799740765,0.0012961762799740765,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0012961762799740765,0.0012961762799740765,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0012961762799740765,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0019442644199611147,0.0032404406999351912,0.0006480881399870382,0.0006480881399870382,0.0012961762799740765,0.0012961762799740765,0.0012961762799740765,0.002592352559948153,0.004536616979909268,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0012961762799740765,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0006480881399870382,0.0012961762799740765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401518,40대,0.0,0.0022058823529411764,0.0014705882352941176,0.0014705882352941176,0.009558823529411765,0.0,0.029411764705882353,0.0014705882352941176,0.03529411764705882,0.0014705882352941176,0.011029411764705883,0.005147058823529412,0.019852941176470587,0.026470588235294117,0.0,0.0007352941176470588,0.003676470588235294,0.003676470588235294,0.0022058823529411764,0.005147058823529412,0.0,0.0,0.0,0.0014705882352941176,0.0,0.015441176470588236,0.004411764705882353,0.0014705882352941176,0.010294117647058823,0.0014705882352941176,0.0014705882352941176,0.0,0.0007352941176470588,0.0014705882352941176,0.008088235294117648,0.0022058823529411764,0.021323529411764706,0.009558823529411765,0.014705882352941176,0.013970588235294118,0.008088235294117648,0.020588235294117647,0.0,0.0029411764705882353,0.01838235294117647,0.016911764705882352,0.0014705882352941176,0.03235294117647059,0.0007352941176470588,0.0022058823529411764,0.0029411764705882353,0.011764705882352941,0.0022058823529411764,0.0,0.0,0.01764705882352941,0.004411764705882353,0.0007352941176470588,0.0022058823529411764,0.0,0.010294117647058823,0.0,0.013235294117647059,0.0007352941176470588,0.0,0.005147058823529412,0.0007352941176470588,0.008088235294117648,0.0022058823529411764,0.021323529411764706,0.0014705882352941176,0.0022058823529411764,0.0014705882352941176,0.0,0.0,0.0007352941176470588,0.0,0.0,0.004411764705882353,0.0022058823529411764,0.0007352941176470588,0.0,0.0022058823529411764,0.0,0.0007352941176470588,0.0,0.0007352941176470588,0.03235294117647059,0.0,0.0,0.0,0.0014705882352941176,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0007352941176470588,0.005147058823529412,0.0,0.0007352941176470588,0.007352941176470588,0.0022058823529411764,0.009558823529411765,0.0,0.0007352941176470588,0.0,0.0007352941176470588,0.0,0.0,0.0,0.0014705882352941176,0.0014705882352941176,0.0014705882352941176,0.007352941176470588,0.003676470588235294,0.0007352941176470588,0.0,0.003676470588235294,0.0014705882352941176,0.0,0.0007352941176470588,0.0,0.0029411764705882353,0.0014705882352941176,0.0,0.0022058823529411764,0.0007352941176470588,0.0,0.003676470588235294,0.0022058823529411764,0.0007352941176470588,0.0,0.0007352941176470588,0.0,0.0,0.0007352941176470588,0.0,0.0,0.0029411764705882353,0.0007352941176470588,0.006617647058823529,0.0,0.004411764705882353,0.005147058823529412,0.0007352941176470588,0.0,0.003676470588235294,0.0,0.0,0.0,0.003676470588235294,0.003676470588235294,0.0007352941176470588,0.0,0.0007352941176470588,0.0007352941176470588,0.0058823529411764705,0.0029411764705882353,0.0022058823529411764,0.0014705882352941176,0.0007352941176470588,0.0,0.0022058823529411764,0.0029411764705882353,0.0014705882352941176,0.0,0.0,0.0,0.008088235294117648,0.0007352941176470588,0.0,0.007352941176470588,0.0007352941176470588,0.0014705882352941176,0.0,0.0007352941176470588,0.0,0.0014705882352941176,0.0,0.0,0.003676470588235294,0.0022058823529411764,0.0022058823529411764,0.0007352941176470588,0.0014705882352941176,0.0022058823529411764,0.0,0.0,0.0007352941176470588,0.0,0.0029411764705882353,0.0,0.008823529411764706,0.0014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0007352941176470588,0.0,0.0,0.0029411764705882353,0.0,0.0,0.0,0.0,0.0007352941176470588,0.0007352941176470588,0.0022058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0007352941176470588,0.0058823529411764705,0.0,0.0,0.0,0.006617647058823529,0.0,0.0,0.0,0.010294117647058823,0.008088235294117648,0.0007352941176470588,0.0022058823529411764,0.0,0.0029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0022058823529411764,0.0022058823529411764,0.0,0.0,0.0022058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007352941176470588,0.0,0.0,0.0,0.0,0.0007352941176470588,0.0,0.0022058823529411764,0.0007352941176470588,0.0,0.004411764705882353,0.0,0.0014705882352941176,0.0,0.0007352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007352941176470588,0.0014705882352941176,0.0,0.0,0.0,0.0014705882352941176,0.0,0.0,0.0,0.0007352941176470588,0.0,0.0,0.0,0.0014705882352941176,0.0,0.0,0.0007352941176470588,0.004411764705882353,0.0,0.0022058823529411764,0.0,0.0,0.0007352941176470588,0.0014705882352941176,0.0,0.0,0.0,0.0,0.0007352941176470588,0.0,0.0,0.0,0.0,0.0,0.0014705882352941176,0.0022058823529411764,0.0022058823529411764,0.0,0.0,0.0007352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0014705882352941176,0.0,0.0022058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0022058823529411764,0.0007352941176470588,0.0,0.0007352941176470588,0.0,0.0,0.0,0.0,0.0007352941176470588,0.0014705882352941176,0.0022058823529411764,0.0,0.0,0.0,0.0029411764705882353,0.0029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003676470588235294,0.0,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0,0.0007352941176470588,0.0014705882352941176,0.0,0.0,0.0,0.0,0.0007352941176470588,0.0022058823529411764,0.006617647058823529,0.0014705882352941176,0.0007352941176470588,0.0,0.0,0.0,0.0014705882352941176,0.0,0.0,0.0,0.0007352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004411764705882353,0.0007352941176470588,0.0007352941176470588,0.0014705882352941176,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0014705882352941176,0.0007352941176470588,0.0029411764705882353,0.0014705882352941176,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0014705882352941176,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0014705882352941176,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0014705882352941176,0.0007352941176470588,0.003676470588235294,0.003676470588235294,0.003676470588235294,0.0014705882352941176,0.0007352941176470588,0.0007352941176470588,0.0014705882352941176,0.0014705882352941176,0.0022058823529411764,0.0007352941176470588,0.005147058823529412,0.004411764705882353,0.0014705882352941176,0.0014705882352941176,0.0022058823529411764,0.0007352941176470588,0.0029411764705882353,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0014705882352941176,0.0014705882352941176,0.0029411764705882353,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.008088235294117648,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0014705882352941176,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0014705882352941176,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0029411764705882353,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0014705882352941176,0.0014705882352941176,0.0007352941176470588,0.0007352941176470588,0.0022058823529411764,0.0014705882352941176,0.0014705882352941176,0.0029411764705882353,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0014705882352941176,0.0014705882352941176,0.0014705882352941176,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0014705882352941176,0.0014705882352941176,0.0014705882352941176,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588,0.0007352941176470588
