화자ID,연령대,NP_우리,JX_는,NNG_애,JKO_을,VV_키우,ECE_고,VXV_있,EFN_잖아,NNG_옛날,VV_커지,ETN_기,JKS_는,VV_하,ECE_지만,VV_어,ECS_어,NNG_층,NNG_간,NNG_소음,NNG_문제,JKS_가,VV_있,ETD_ㄴ,VV_있었,ECD_어,NP_나,NNB_때문,NNG_플레인,VV_받,ETD_은,NNB_적,JX_은,VA_없,ECD_는데,VA_그,ECE_ㄴ데,ECE_건,NNB_간,VV_어리,ETD_ㄹ,NNG_때,NNG_옆집,NNG_분,JKS_이,VV_울,ECE_ㄴ다고,VV_화내,EFN_거든,NNG_그때,NNG_아기,NNG_사실,NNG_내가,NNG_컨트롤,NNB_수,ETD_는,NNG_부분,NNG_얘기,JKO_를,VXV_주,VV_가지,NNG_불편,NNB_것,JX_도,VV_살,NNG_집,NNG_윗집,NNG_악기,NNB_거,JX_야,NNG_피아노,VV_치,NNG_다양,ECD_게,NNG_치,NNG_시더,JX_라고,VV_그러,NNG_적도,ECD_거든,VV_나돌,NR_9,NNM_시,VV_넘,VA_그렇,VV_그리하,ECD_여,VV_갖,NNG_한번,NP_그,NP_저기,NP_그분,NNG_통해,NP_너,NNG_이사,VV_갈,NNG_점,NNG_중점적,NNG_생각,ECD_어서,VV_맞,ECD_아,VV_나,ECD_아도,NNG_그전,VA_이렇,VA_작,NNG_평수,NNG_아이,VA_크,ECD_니까,NNG_남자애,NNG_남편,NNG_덩치,ECS_다,VXV_보,NNG_집이,EFN_더라,NNG_이번,VV_오,NNG_확장,VA_넓,EFN_라고,NNG_단점,VA_춥,VXV_가지,ECD_여도,VV_쓰,VV_되,VA_좋,VA_같,NNG_나도,NNG_가면,ECD_으니깐,NNG_가족,NP_뭐,NNG_소파,VV_놓,NNG_막,NNB_이래,VV_드,NNG_짐,VV_좋아하,VA_어떻,NNG_인테리어,ECD_ㄹ지,NNG_현관,VV_들어가,ECE_면,NNG_거실,NNG_왼쪽,ECS_아,NNG_아무것,NR_하나,NNG_티브이,NNG_에어컨,VV_그,NNG_끝,NNM_건,NNG_하나,VV_까,NNG_방,NNG_서재,VA_다르,VV_꾸미,ECD_어야,VV_그리,NNG_우,NNG_책,VA_많,NNG_처리,NNG_고민,JKG_의,NNG_애물,NNG_단지,NNG_지금,ECD_아서,ECE_면서,VV_다니,EFQ_냐,VV_가,VV_없애,ECD_아야,VV_아니,VXA_싶,ECD_은데,ECD_라,EFQ_을까,NNG_스타일,NNG_도움,VV_아,NNG_다리미,NNG_역할,NNB_줄,VV_알,NNG_수행,NNG_겨울옷,NNG_정리,ECS_ㄴ다,JX_거나,NNG_니트,JX_나,NNG_류,ECD_기에,NNG_추천,VXA_만하,EFN_다,VV_들,NNG_옷,VV_다리,NR_10,NNG_개,VA_힘들,NNG_일,NNG_주기,VV_바라,NNG_정도,ECD_지,NNG_기능,NNG_원,VV_따르,NP_너희,NNG_가전,NNG_그중,NNG_제일,NNG_식기세척기,VV_보,NNG_요즘,VV_사,NP_이것,NNG_설거지,VXV_않,NNG_인제,NNG_학,NNG_학교,NNG_시간,VV_바뀌,NNG_아침,VXV_놓,VV_깨끗하,NP_그거,ECD_려고,VV_걸리,VV_날,VA_똑같,VV_집어넣,VV_돌리,NNG_은,ECD_니깐,VV_들어서,NNG_전원주택,NNG_거주,NNG_경험,ECD_니,VA_멋있,VV_보이,NNG_관리,JKO_한테,ETD_다는,VXV_나,NNG_가사,NNG_관련,NNG_관심,NNG_다세대,NNG_주택,NNG_아파트,NNG_데는,NNG_핏,VA_편하,VV_대하,NNG_로망,NNG_주변,NNG_생활,NNG_시설,NNB_중,NNG_청소년,NNG_수련원,NNG_거랑,NNG_도서관,NNG_옆,NNG_정부,NNG_운영,NNG_약간,NNG_수영장,NNG_스포츠,NNG_만족,NNG_진짜,NP_거기,NNG_작업,VA_가깝,NNG_경우,ECD_으니까,NNG_수영,VV_끊,VA_어렵,NNG_사람,NNG_기회,EFN_지,ECD_으려고,NNG_노력,NNG_음,ETD_을,JX_부터,NR_6,NNM_번,NR_여섯,NNB_번째,VV_얻,NNG_처음,NNG_아랫집,NNG_할머니,NNG_노부부,JKS_께서,NR_7,NNG_저녁,JX_만,VA_시끄럽,EFN_다고,VV_뛰어다니,VV_뛰,NR_1,NNM_명,JX_밖에,VV_없었,NR_20,NNM_개월,NNG_혼,VV_내,NNG_힘,NNG_계약,NNG_기간,VV_채우,VV_느끼,NNG_편이,JX_마다,ECS_는지,NNG_확인,NNG_다음,NNG_만약,VV_같,ECD_으면,NNG_새,VV_거들,NNG_가,NNG_피해,ECE_거나,NNG_가해,VV_낳,NNG_식구,VA_좁,NNG_가격,NNG_전세,NNG_비용,ECD_ㄴ데,NNG_조건,NNG_실제,NNG_상,ETN_ㅁ,NNG_스트레스,NNG_감수,NNG_부담,ECD_더라도,NNG_하기,NNG_편안,NNG_곳,ECE_자,NR_2,VA_낮,NNG_활동,VV_낫,NNG_결정,EFN_어,NNG_이윤,VV_델,NNG_계속,NNM_평,NR_수만,VV_바꾸,NNG_지난번,NNG_구조,NNG_적용,JKS_라서,NNG_변동,VV_않,VA_새롭,NNG_결정적,NNG_각각,NNG_하,NNG_개별,VV_주,NNG_그동안,VA_어리,NNG_한방,NNG_책상,JX_이나,ECD_게끔,VV_만들,NNG_독립,NNG_공간,NNG_사용,NNG_취지,NP_내,NNG_마음,NNG_가구,VV_넣,VV_모르,NNG_말,JX_대로,NNG_비중,NNG_차지,NNG_배치,NNG_용품,EFN_야,VV_넓,VXV_지,NNG_욕심,NNG_구입,ECD_어도,NNG_런지,VV_싶,NNG_면,NNG_기억,NNG_정말,NNB_데,VV_걸,NNG_기본적,NNG_세탁기,NNG_냉장고,NNG_제외,ECE_ㄴ다면,NNG_식기,NNG_세척,NNG_기거,JX_든,NNG_엄마,NNG_불신,ECS_음에도,VV_불구하,NNG_활용,NNG_반대,NNG_말씀,NNG_기가,NNG_바,NNG_식사,NNG_하루,NNG_최소,NNG_지점,NNG_소독,ETD_ㄴ다는,NNG_거거,VV_널,ECD_라고,NNG_표현,NNG_순,NNG_부모님,NNG_마당,NNB_쪽,NNG_텃밭,VV_꾸,ECE_며,NNG_기분,NNG_배경,NNG_들판,VV_펼쳐지,NNG_자체,NNG_운동,NNG_기구,NNG_도,VV_내놓,VV_지내,VV_머물,NNG_집도,NNG_여유,NNG_밖,VV_나가,ECD_서,NNG_상추,VV_따,NNG_오이,NNG_가지도,ECD_다시피,NNG_지하철,NNG_앞,NNG_시계,NNG_플랫폼,NNG_도착,NNG_열차,VV_타,NR_5,NNM_분,NNG_운,VV_좋,NNB_만,NNG_장점,NNG_역세권,NNG_선호,NNG_근처,NNG_수련,NNG_센터,NNG_안,NNG_교육,NNG_이용,NNG_농담,NNG_가기,NNG_전,NNG_환경,NNG_학습,NNG_영어,NNG_수학,NNG_과학,NNG_논술,NNG_프로그램,NNG_물론,NNG_체육,NP_여기,NNG_특징적,NNG_천문대,VV_말하,NNG_허블,NNG_망원경,EFQ_나,NNG_천체,NNG_이름,VA_비싸,VA_쉽,VV_다루,JX_까지,NNG_구,NNG_구비
SD2401407,40대,0.0137221269296741,0.024013722126929673,0.0017152658662092624,0.024013722126929673,0.0,0.02830188679245283,0.007718696397941681,0.0008576329331046312,0.0,0.0,0.004288164665523156,0.0,0.017152658662092625,0.0017152658662092624,0.011149228130360206,0.022298456260720412,0.003430531732418525,0.0017152658662092624,0.0017152658662092624,0.0017152658662092624,0.017152658662092625,0.02058319039451115,0.030017152658662092,0.0017152658662092624,0.007718696397941681,0.010291595197255575,0.003430531732418525,0.0,0.0008576329331046312,0.00686106346483705,0.0,0.010291595197255575,0.0008576329331046312,0.007718696397941681,0.0008576329331046312,0.0008576329331046312,0.0,0.0,0.0017152658662092624,0.014579759862778732,0.00686106346483705,0.0,0.0,0.02144082332761578,0.0,0.002572898799313894,0.0,0.005145797598627788,0.002572898799313894,0.0008576329331046312,0.006003430531732418,0.005145797598627788,0.0,0.004288164665523156,0.018867924528301886,0.0008576329331046312,0.0008576329331046312,0.0137221269296741,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.007718696397941681,0.008576329331046312,0.008576329331046312,0.02144082332761578,0.0,0.0,0.011149228130360206,0.0008576329331046312,0.0,0.0,0.0008576329331046312,0.023156089193825044,0.0,0.0,0.0008576329331046312,0.003430531732418525,0.0,0.0,0.0,0.0,0.0017152658662092624,0.0,0.0017152658662092624,0.0,0.0,0.0008576329331046312,0.0,0.0,0.0,0.0,0.0,0.003430531732418525,0.005145797598627788,0.0,0.0008576329331046312,0.0,0.007718696397941681,0.012006861063464836,0.0008576329331046312,0.003430531732418525,0.0008576329331046312,0.0008576329331046312,0.0,0.003430531732418525,0.0008576329331046312,0.0008576329331046312,0.006003430531732418,0.005145797598627788,0.003430531732418525,0.0,0.0,0.0,0.0008576329331046312,0.0008576329331046312,0.0017152658662092624,0.0,0.003430531732418525,0.003430531732418525,0.0017152658662092624,0.003430531732418525,0.0008576329331046312,0.0,0.0,0.0,0.0,0.0017152658662092624,0.01972555746140652,0.002572898799313894,0.004288164665523156,0.0,0.0,0.0,0.0,0.007718696397941681,0.0,0.0,0.0,0.0,0.0017152658662092624,0.0,0.0,0.002572898799313894,0.0,0.0017152658662092624,0.0,0.0,0.003430531732418525,0.0017152658662092624,0.0,0.005145797598627788,0.0,0.0,0.0,0.0,0.003430531732418525,0.0,0.0008576329331046312,0.0017152658662092624,0.0008576329331046312,0.002572898799313894,0.0,0.0008576329331046312,0.0008576329331046312,0.003430531732418525,0.0017152658662092624,0.0,0.002572898799313894,0.0008576329331046312,0.0,0.0017152658662092624,0.0008576329331046312,0.0,0.0008576329331046312,0.004288164665523156,0.003430531732418525,0.0017152658662092624,0.0,0.0008576329331046312,0.002572898799313894,0.0017152658662092624,0.0,0.0008576329331046312,0.0017152658662092624,0.0008576329331046312,0.0,0.0,0.002572898799313894,0.002572898799313894,0.002572898799313894,0.0,0.0,0.0,0.002572898799313894,0.0,0.0,0.0,0.0,0.0008576329331046312,0.0,0.0,0.0,0.002572898799313894,0.0,0.0,0.0008576329331046312,0.0,0.0008576329331046312,0.0,0.0,0.0,0.0008576329331046312,0.0,0.0,0.0,0.003430531732418525,0.006003430531732418,0.0008576329331046312,0.0008576329331046312,0.0,0.003430531732418525,0.0017152658662092624,0.0,0.0,0.002572898799313894,0.004288164665523156,0.0,0.0008576329331046312,0.0,0.0,0.003430531732418525,0.0,0.0,0.0,0.0,0.0008576329331046312,0.0,0.0008576329331046312,0.0,0.0017152658662092624,0.0017152658662092624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008576329331046312,0.003430531732418525,0.002572898799313894,0.0017152658662092624,0.0,0.0,0.0,0.0,0.0,0.002572898799313894,0.0,0.0,0.0008576329331046312,0.0,0.0,0.0017152658662092624,0.002572898799313894,0.0,0.0,0.0,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.002572898799313894,0.0008576329331046312,0.0008576329331046312,0.002572898799313894,0.0017152658662092624,0.0,0.0,0.0,0.0,0.0,0.0,0.0008576329331046312,0.0,0.002572898799313894,0.0,0.0008576329331046312,0.0,0.0,0.0,0.0008576329331046312,0.0,0.0,0.0008576329331046312,0.0017152658662092624,0.0,0.0,0.0,0.0,0.0008576329331046312,0.004288164665523156,0.0008576329331046312,0.0008576329331046312,0.002572898799313894,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0017152658662092624,0.0017152658662092624,0.0008576329331046312,0.0017152658662092624,0.0008576329331046312,0.0017152658662092624,0.0017152658662092624,0.002572898799313894,0.0008576329331046312,0.002572898799313894,0.0017152658662092624,0.0008576329331046312,0.0017152658662092624,0.0008576329331046312,0.0017152658662092624,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0017152658662092624,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0017152658662092624,0.0017152658662092624,0.0008576329331046312,0.0017152658662092624,0.0008576329331046312,0.0017152658662092624,0.0017152658662092624,0.0017152658662092624,0.0017152658662092624,0.0008576329331046312,0.0008576329331046312,0.0017152658662092624,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.002572898799313894,0.0017152658662092624,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0017152658662092624,0.0008576329331046312,0.0008576329331046312,0.002572898799313894,0.0008576329331046312,0.0017152658662092624,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.003430531732418525,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.002572898799313894,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0017152658662092624,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0017152658662092624,0.0008576329331046312,0.0017152658662092624,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0017152658662092624,0.0017152658662092624,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0017152658662092624,0.0008576329331046312,0.0017152658662092624,0.0017152658662092624,0.0017152658662092624,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0017152658662092624,0.0017152658662092624,0.0008576329331046312,0.0017152658662092624,0.003430531732418525,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.002572898799313894,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0017152658662092624,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0017152658662092624,0.0008576329331046312,0.0008576329331046312,0.003430531732418525,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0017152658662092624,0.0008576329331046312,0.0017152658662092624,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0017152658662092624,0.0008576329331046312,0.0008576329331046312,0.002572898799313894,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.002572898799313894,0.0008576329331046312,0.0017152658662092624,0.0008576329331046312,0.0008576329331046312,0.0017152658662092624,0.002572898799313894,0.0017152658662092624,0.0017152658662092624,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.002572898799313894,0.0008576329331046312,0.0008576329331046312,0.0017152658662092624,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0017152658662092624,0.0008576329331046312,0.003430531732418525,0.0008576329331046312,0.0017152658662092624,0.0008576329331046312,0.0008576329331046312,0.0017152658662092624,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312,0.0008576329331046312
SD2401408,40대,0.013289036544850499,0.03488372093023256,0.004152823920265781,0.019933554817275746,0.0008305647840531562,0.03322259136212625,0.0049833887043189366,0.008305647840531562,0.0024916943521594683,0.0008305647840531562,0.009136212624584718,0.0024916943521594683,0.01744186046511628,0.0016611295681063123,0.023255813953488372,0.0340531561461794,0.0016611295681063123,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.014119601328903655,0.015780730897009966,0.01910299003322259,0.004152823920265781,0.008305647840531562,0.01079734219269103,0.0033222591362126247,0.0016611295681063123,0.0016611295681063123,0.01079734219269103,0.0008305647840531562,0.020764119601328904,0.006644518272425249,0.01079734219269103,0.0033222591362126247,0.005813953488372093,0.0008305647840531562,0.0008305647840531562,0.0016611295681063123,0.011627906976744186,0.0024916943521594683,0.0008305647840531562,0.0008305647840531562,0.02823920265780731,0.0008305647840531562,0.0016611295681063123,0.0008305647840531562,0.0033222591362126247,0.0008305647840531562,0.0008305647840531562,0.009136212624584718,0.004152823920265781,0.0008305647840531562,0.0033222591362126247,0.018272425249169437,0.014950166112956811,0.0016611295681063123,0.012458471760797342,0.0033222591362126247,0.0008305647840531562,0.0024916943521594683,0.007475083056478406,0.014950166112956811,0.0033222591362126247,0.007475083056478406,0.0008305647840531562,0.0008305647840531562,0.023255813953488372,0.0049833887043189366,0.0033222591362126247,0.0016611295681063123,0.0008305647840531562,0.01910299003322259,0.0016611295681063123,0.0016611295681063123,0.0024916943521594683,0.009136212624584718,0.0016611295681063123,0.0016611295681063123,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.005813953488372093,0.004152823920265781,0.0016611295681063123,0.0033222591362126247,0.0016611295681063123,0.0033222591362126247,0.0008305647840531562,0.0016611295681063123,0.0008305647840531562,0.008305647840531562,0.0024916943521594683,0.0033222591362126247,0.0008305647840531562,0.0008305647840531562,0.009136212624584718,0.0033222591362126247,0.0008305647840531562,0.013289036544850499,0.0049833887043189366,0.0033222591362126247,0.0008305647840531562,0.004152823920265781,0.0016611295681063123,0.0008305647840531562,0.0033222591362126247,0.004152823920265781,0.007475083056478406,0.0008305647840531562,0.004152823920265781,0.0008305647840531562,0.0016611295681063123,0.0016611295681063123,0.0008305647840531562,0.0016611295681063123,0.0008305647840531562,0.0024916943521594683,0.0016611295681063123,0.0033222591362126247,0.0049833887043189366,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.0024916943521594683,0.0033222591362126247,0.009136212624584718,0.009966777408637873,0.014119601328903655,0.004152823920265781,0.0016611295681063123,0.0008305647840531562,0.0008305647840531562,0.006644518272425249,0.0016611295681063123,0.0024916943521594683,0.0008305647840531562,0.0008305647840531562,0.0016611295681063123,0.0008305647840531562,0.0024916943521594683,0.0024916943521594683,0.0008305647840531562,0.0016611295681063123,0.0008305647840531562,0.0008305647840531562,0.0049833887043189366,0.0016611295681063123,0.0008305647840531562,0.005813953488372093,0.0008305647840531562,0.0033222591362126247,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.0016611295681063123,0.0024916943521594683,0.0008305647840531562,0.0024916943521594683,0.0016611295681063123,0.0024916943521594683,0.004152823920265781,0.0008305647840531562,0.0024916943521594683,0.0016611295681063123,0.0016611295681063123,0.0008305647840531562,0.0016611295681063123,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.0016611295681063123,0.0016611295681063123,0.0008305647840531562,0.0008305647840531562,0.004152823920265781,0.0024916943521594683,0.0016611295681063123,0.0016611295681063123,0.0024916943521594683,0.0008305647840531562,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0008305647840531562,0.0024916943521594683,0.0033222591362126247,0.0016611295681063123,0.0008305647840531562,0.0016611295681063123,0.0008305647840531562,0.0008305647840531562,0.0016611295681063123,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.0016611295681063123,0.0016611295681063123,0.0008305647840531562,0.0016611295681063123,0.0024916943521594683,0.0008305647840531562,0.0016611295681063123,0.0008305647840531562,0.0008305647840531562,0.0024916943521594683,0.0016611295681063123,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.004152823920265781,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.0016611295681063123,0.0016611295681063123,0.0008305647840531562,0.0008305647840531562,0.0016611295681063123,0.0016611295681063123,0.0024916943521594683,0.0016611295681063123,0.0008305647840531562,0.0024916943521594683,0.004152823920265781,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.0024916943521594683,0.0008305647840531562,0.0008305647840531562,0.0016611295681063123,0.0008305647840531562,0.004152823920265781,0.0008305647840531562,0.0016611295681063123,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.0016611295681063123,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.0016611295681063123,0.0024916943521594683,0.0008305647840531562,0.0016611295681063123,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.0016611295681063123,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.0033222591362126247,0.0008305647840531562,0.0016611295681063123,0.0016611295681063123,0.0008305647840531562,0.0033222591362126247,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.0016611295681063123,0.0016611295681063123,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.0016611295681063123,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.0016611295681063123,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.0008305647840531562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
