화자ID,연령대,NNG_아버지,JKO_한테,NNG_전화,VV_오,EFN_거든,NNG_통화,JKO_를,VV_하,EFN_어,ECD_는데,NNG_엄마,JKS_가,NNG_최종,NNG_변론,ECS_ㄴ가,NR_2,NNM_차,NP_그거,EFN_잖아,VV_화내,EFN_라고,VV_갈,ETD_ㄹ,NNB_거,EFQ_냐,NNG_계속,NNG_내가,NNG_저번,NNG_아빠,NNG_얘기,ECD_지,VXV_않,JX_라고,NP_이거,NP_뭐,NNG_대법원,JX_까지,NNG_간다라,ECE_고,ETD_는,VV_모르,NNG_장난,VV_듣,VV_그러,ECE_면서,NP_그,NP_나,JX_는,VA_그,ECD_게,NNG_이제,JKG_의,NNG_관계,VV_까,VA_그렇,NP_당신,VV_끼,EFQ_리,NNG_해결,NNB_것,JKS_이,NP_우리,VA_좋,ETD_은,NNG_방법,ECD_라고,NNG_생각,JKO_을,VV_아,ECS_아,NNG_동생,NP_거기,ECE_라든지,NNG_때,VV_잘못하,NNG_거짓말,EFN_다,NNB_식,EFQ_나,VV_보,NNB_때문,NNG_화,NNG_내고,JX_나,NNG_브라더,VV_그,VXA_싶,ECD_어서,VV_아니,ECD_니까,NNG_입장,JX_도,VV_알,ECD_ㄹ지,EFQ_느냐,NP_그것,VV_버티,VV_나오,NNG_이해,ECS_어,VXV_주,NNG_문제,ETD_ㄴ,NNG_본인,ECD_아서,ECD_ㄴ데,VV_어,VV_째,ECD_더니,NNG_고모,NNG_마음,VV_들,NNG_불편,VXV_가지,VV_빠져나오,VV_도망치,VA_이렇,VV_살,VV_있,NNG_자식,ECE_면,JX_마저,EFN_세요,NNG_말,NNB_수,VA_없,NNG_혼자,ETD_ㄴ다는,EFN_지,VV_이러,VV_저러,VV_내,NNG_거,ECD_니,NNG_게,NP_그게,NNG_달,NNG_일,ECD_라,VXV_버리,NNG_은,VA_어떻,VV_사,NNG_부모님,VV_대하,VA_같,ECD_아,JX_은,JX_만,VA_싫,ECD_으니까,EFN_아야지,NNG_몸,VA_편하,ECD_어야,VV_되,VV_나,ECD_아도,VA_나쁘,NNM_건,ECE_ㄴ데,VA_크,ECE_ㄴ다고,VV_그리하,NNG_중간,VV_가지,NNG_나중,NP_이것,NNG_평,NNG_정화,NNG_상처,VV_어떡하,JX_야,NNG_제일,NNG_걱정,ECD_여,NP_자기,ECD_어,VA_안타깝,VV_그렇,VA_짧,NNG_하,NNB_하,EFN_ㄴ다,ECD_여도,VV_남,NNG_사람,NNG_죄,VV_시키,NNB_대로,NNG_난리,NNG_반대,VV_싸우,VV_얻,NNG_길,VV_말르,VA_작,NNG_나이,ECD_도록,NNG_어,NNG_반,NR_50,NNM_살,NR_100,EFI_구나,NNG_푸시,ECD_은데,ECS_고,NNG_줏대,NNG_우유부단,VV_않,VXV_있,ETN_기,JKS_는,JKO_한테서,NNG_어떡,ECE_든,NNG_간,VV_늘,NNG_마무리,NNG_거지,NNG_뒷바라지,NNG_돈,NNG_무엇,NNG_옆,NNG_개가,ECD_여서,ECD_으면,ECD_려고,NNG_행동,NNG_자체,VV_잘하,NNB_야,NNG_조심,VV_만나,ECD_어도,VV_숨기,VXV_놓,VV_다니,VV_칠칠맞,ECD_게끔,NNG_상태,NNB_데,VV_열받,VXV_나,VA_들,VV_심,NNG_가스,NNG_라이팅,NNG_안,VV_당하,NNG_결국,NNG_편,VV_맞,NNG_빌미,NNG_꼬투리,NR_하나,JX_라도,VV_잡히,NNG_최대한,NNG_부분,NNG_잘못,NNG_상당,NNG_자유,VXV_싶,NNG_의무,ECE_으면서,NNG_나의,ETD_라는,VV_걸,ETD_을,NNG_애,NNG_자기,NNG_케어,NNG_주고,NNG_얼굴,VV_내비치,VA_고맙,NNG_지금,NNG_남,NNG_집,VV_가,NNG_짓,VV_얹히,ECE_거나,VV_낳,NNG_눈,NNG_재판,NNB_중,NNG_와중,NNG_생활,NNG_힌트,VV_주,VV_밀리,ECS_을지,NNG_병원,ECS_다,NNG_보라,NNG_행복,VV_위하,NNG_판결,VV_바뀌,EFN_네,NP_내,VV_갖,NNG_재산,VV_불태우,NNG_끝,VV_놀,ECD_ㄹ라,NNG_중요,NP_아무,EFN_죠,NNG_라,NNG_둘,JX_이야,NNG_얼마,NNB_만큼,NNG_시작,NNG_앤,VV_델,NNG_누,NNG_구도,VV_닿,NR_1,NNM_명,VV_말하,NNG_남자,NR_4,NR_40,NR_6,NR_80,VV_건지,NNG_여자,VV_다르,NNG_나도,VA_많,VA_길,NNG_위기,NNG_상황,NNG_결혼,VV_데리,ECE_지만,VA_힘들,NNG_캐릭터,NNG_이기,VV_맞기,NNG_해,VV_딸리,NNG_나,NNG_셋,NNG_거일,NNG_수도,VXV_보,NR_3,VV_돌보,VV_벌어지,NNG_경험,NNG_필요,VA_안쓰럽,NNB_줄,NNG_애초,NR_20,JX_부터,VV_스,EFN_소,VV_좋아하,ECD_서,NNG_의견,NNG_아버님,NNB_분,NNG_이혼,VV_관하,NNG_처음,NNG_작년,NNG_결심,NNG_미안,NP_너,NNG_면목,NNG_며느리,NNG_제삼자,EFN_ㅂ시오,VV_저,EFN_ㅂ니다,NP_저희,VXV_말,NNG_요즘,NNG_흉,NNG_어머님,NNG_노년,NNG_기간,ECE_다면,VV_그리,NNM_가지,NNG_수단,NNG_말씀,VV_드리,ECD_거든,NNG_그다음,NNG_결론,VV_끝나,NNG_이번,VV_오시,NNG_다음,NNG_날,NNG_전날,ECS_는지,NNG_기분,VV_우울하,NNG_그때,NR_10,NNM_년,NNG_사법,NNG_고시,NNG_준비,NNG_가슴,VA_아프,ECD_니깐,NNG_도련님,NNG_택시,NNG_말로,NNG_졸,NNG_혼,VV_아프,ECD_아야,NNG_하니,VXA_계시,NNG_장가,EFN_다고,NNG_시더,NNG_김,NNB_씨,NNG_집안,NR_5,JX_밖에,ECS_ㄴ다,EFN_더라,NNG_푸념,NNG_속,NNG_막,VV_쌓이,VV_내뱉,NNG_근,NNG_어머니,NNG_성격,NNG_다,VV_짊어지,NNB_터,VV_보이,NP_누구,VV_들어가,VV_내보,EFN_내,NP_저거,NNG_원래,ECE_ㄴ다지만,NNG_악,VV_받치,NNG_차이,VV_헤어지,NNG_요도,NNG_연세,VV_찾아보,NNG_부부,EFN_대,NNG_예전,VV_기다리,VXV_지,ECD_느라고,ECD_으니,VV_접,ETD_다는,NNG_사실,NNG_순,VV_모이,NNG_면,NNG_살,VV_짜리,ECE_나,NNG_아들,NNB_내,NNG_미,NNG_더,VA_부럽,NNG_신경,VV_쓰,NNG_사건,VV_터지,NNG_수습,ETD_란,JX_든,VV_들어오,VV_보시,NNG_맛,NNG_사시,NNG_분,NNG_전,NNG_모성,VV_생기,NNG_거거,VV_키우,NNG_과정,NNG_옛날,NNG_의무감,NNG_아이,NNG_선택,NNG_책임,VV_지,NNB_쪽,NP_게네,VV_원하,NNG_육아,VV_시
SD2401846,40대,0.004438807863031071,0.006975269499048827,0.0006341154090044388,0.0019023462270133164,0.0063411540900443885,0.0012682308180088776,0.014584654407102092,0.03868103994927077,0.0031705770450221942,0.013316423589093214,0.014584654407102092,0.029803424223208624,0.0012682308180088776,0.0012682308180088776,0.0012682308180088776,0.0006341154090044388,0.0006341154090044388,0.0063411540900443885,0.0025364616360177552,0.0006341154090044388,0.0019023462270133164,0.0012682308180088776,0.008243500317057704,0.012048192771084338,0.0050729232720355105,0.0019023462270133164,0.0019023462270133164,0.0006341154090044388,0.019657577679137603,0.008243500317057704,0.012682308180088777,0.008243500317057704,0.003804692454026633,0.0006341154090044388,0.032339885859226376,0.0012682308180088776,0.0019023462270133164,0.0006341154090044388,0.033608116677235254,0.024096385542168676,0.0031705770450221942,0.0006341154090044388,0.0025364616360177552,0.01585288522511097,0.0012682308180088776,0.0031705770450221942,0.019023462270133164,0.023462270133164237,0.004438807863031071,0.02092580849714648,0.0006341154090044388,0.0031705770450221942,0.0006341154090044388,0.0012682308180088776,0.012682308180088777,0.004438807863031071,0.0025364616360177552,0.0006341154090044388,0.0019023462270133164,0.01077996195307546,0.014584654407102092,0.0031705770450221942,0.0025364616360177552,0.0050729232720355105,0.0012682308180088776,0.0006341154090044388,0.014584654407102092,0.014584654407102092,0.0025364616360177552,0.006975269499048827,0.0012682308180088776,0.003804692454026633,0.0006341154090044388,0.0031705770450221942,0.0006341154090044388,0.0006341154090044388,0.0057070386810399495,0.0006341154090044388,0.0019023462270133164,0.004438807863031071,0.0025364616360177552,0.0025364616360177552,0.0006341154090044388,0.0006341154090044388,0.011414077362079899,0.0031705770450221942,0.0019023462270133164,0.010145846544071021,0.0006341154090044388,0.003804692454026633,0.0025364616360177552,0.019023462270133164,0.0050729232720355105,0.0006341154090044388,0.0006341154090044388,0.0012682308180088776,0.0006341154090044388,0.0057070386810399495,0.0012682308180088776,0.018389346861128725,0.004438807863031071,0.0012682308180088776,0.023462270133164237,0.0019023462270133164,0.004438807863031071,0.0019023462270133164,0.0050729232720355105,0.0006341154090044388,0.0006341154090044388,0.0012682308180088776,0.0019023462270133164,0.0019023462270133164,0.0006341154090044388,0.0031705770450221942,0.0006341154090044388,0.0006341154090044388,0.0012682308180088776,0.0050729232720355105,0.012682308180088777,0.0012682308180088776,0.004438807863031071,0.0019023462270133164,0.0006341154090044388,0.0019023462270133164,0.0019023462270133164,0.003804692454026633,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0012682308180088776,0.0006341154090044388,0.0025364616360177552,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0025364616360177552,0.0006341154090044388,0.0006341154090044388,0.0057070386810399495,0.0012682308180088776,0.0019023462270133164,0.0006341154090044388,0.003804692454026633,0.0025364616360177552,0.0031705770450221942,0.0057070386810399495,0.0019023462270133164,0.0012682308180088776,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0057070386810399495,0.01077996195307546,0.0019023462270133164,0.0006341154090044388,0.0006341154090044388,0.0012682308180088776,0.0019023462270133164,0.0012682308180088776,0.0019023462270133164,0.003804692454026633,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0012682308180088776,0.0006341154090044388,0.0006341154090044388,0.0012682308180088776,0.003804692454026633,0.0050729232720355105,0.0012682308180088776,0.0012682308180088776,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0019023462270133164,0.0012682308180088776,0.0006341154090044388,0.0025364616360177552,0.0006341154090044388,0.0006341154090044388,0.0012682308180088776,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0012682308180088776,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0012682308180088776,0.0006341154090044388,0.0019023462270133164,0.0006341154090044388,0.004438807863031071,0.0012682308180088776,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0012682308180088776,0.0006341154090044388,0.0012682308180088776,0.0057070386810399495,0.0019023462270133164,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0019023462270133164,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0012682308180088776,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0012682308180088776,0.0006341154090044388,0.0006341154090044388,0.0031705770450221942,0.0012682308180088776,0.0012682308180088776,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0031705770450221942,0.0025364616360177552,0.0012682308180088776,0.0006341154090044388,0.0006341154090044388,0.0012682308180088776,0.0006341154090044388,0.0012682308180088776,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0025364616360177552,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0019023462270133164,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0012682308180088776,0.0012682308180088776,0.0006341154090044388,0.0012682308180088776,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0012682308180088776,0.0025364616360177552,0.0012682308180088776,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0019023462270133164,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0012682308180088776,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0019023462270133164,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0019023462270133164,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0012682308180088776,0.0019023462270133164,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0031705770450221942,0.0006341154090044388,0.0012682308180088776,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0019023462270133164,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0019023462270133164,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0006341154090044388,0.0012682308180088776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401847,40대,0.0016750418760469012,0.0033500837520938024,0.0016750418760469012,0.0016750418760469012,0.01340033500837521,0.0,0.010887772194304857,0.04020100502512563,0.0033500837520938024,0.005025125628140704,0.002512562814070352,0.011725293132328308,0.0,0.0016750418760469012,0.0,0.002512562814070352,0.0008375209380234506,0.0016750418760469012,0.006700167504187605,0.0,0.0008375209380234506,0.0008375209380234506,0.01423785594639866,0.01340033500837521,0.0016750418760469012,0.0,0.007537688442211055,0.0,0.0,0.009212730318257957,0.005862646566164154,0.0016750418760469012,0.0008375209380234506,0.0008375209380234506,0.020100502512562814,0.0,0.0008375209380234506,0.0,0.03098827470686767,0.021775544388609715,0.008375209380234505,0.0,0.002512562814070352,0.008375209380234505,0.0,0.0008375209380234506,0.01340033500837521,0.01675041876046901,0.0041876046901172526,0.011725293132328308,0.0008375209380234506,0.0008375209380234506,0.0,0.0008375209380234506,0.005025125628140704,0.0016750418760469012,0.0,0.0,0.0,0.01423785594639866,0.04271356783919598,0.0041876046901172526,0.005862646566164154,0.005025125628140704,0.0008375209380234506,0.0008375209380234506,0.01340033500837521,0.02931323283082077,0.0,0.0016750418760469012,0.0,0.0,0.0,0.006700167504187605,0.0,0.0,0.005862646566164154,0.0,0.0,0.008375209380234505,0.0,0.0,0.0,0.0008375209380234506,0.0,0.0016750418760469012,0.0016750418760469012,0.007537688442211055,0.008375209380234505,0.0041876046901172526,0.002512562814070352,0.021775544388609715,0.0033500837520938024,0.0,0.0,0.0008375209380234506,0.0,0.0041876046901172526,0.0008375209380234506,0.010050251256281407,0.0033500837520938024,0.0,0.018425460636515914,0.0016750418760469012,0.002512562814070352,0.0008375209380234506,0.005025125628140704,0.0,0.0008375209380234506,0.0008375209380234506,0.0033500837520938024,0.0008375209380234506,0.0,0.0,0.0,0.0,0.0,0.009212730318257957,0.007537688442211055,0.006700167504187605,0.009212730318257957,0.0,0.0,0.0016750418760469012,0.005025125628140704,0.0033500837520938024,0.0008375209380234506,0.0,0.0041876046901172526,0.0008375209380234506,0.0008375209380234506,0.0,0.0,0.0041876046901172526,0.0016750418760469012,0.0,0.0,0.0016750418760469012,0.0008375209380234506,0.0,0.0033500837520938024,0.0008375209380234506,0.0008375209380234506,0.0,0.0,0.005025125628140704,0.0033500837520938024,0.005862646566164154,0.0033500837520938024,0.0008375209380234506,0.0008375209380234506,0.0,0.0,0.0033500837520938024,0.0016750418760469012,0.005025125628140704,0.0016750418760469012,0.0033500837520938024,0.0,0.0008375209380234506,0.005862646566164154,0.0041876046901172526,0.006700167504187605,0.0,0.0,0.0,0.0,0.0016750418760469012,0.0,0.0,0.0,0.0,0.0016750418760469012,0.0,0.0,0.0,0.0041876046901172526,0.0041876046901172526,0.0016750418760469012,0.0,0.0,0.0016750418760469012,0.0,0.0,0.0,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0,0.0008375209380234506,0.0,0.0,0.0,0.0,0.0016750418760469012,0.0,0.0008375209380234506,0.0008375209380234506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016750418760469012,0.0,0.0,0.0,0.0008375209380234506,0.0016750418760469012,0.0041876046901172526,0.0008375209380234506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002512562814070352,0.0,0.0,0.0,0.0,0.0,0.002512562814070352,0.0008375209380234506,0.0,0.0,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0,0.0,0.0,0.0,0.0,0.0,0.0008375209380234506,0.0,0.0008375209380234506,0.0,0.0,0.0,0.0,0.0,0.0,0.0008375209380234506,0.0,0.0,0.0008375209380234506,0.0008375209380234506,0.0,0.0,0.0016750418760469012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008375209380234506,0.0,0.0016750418760469012,0.0008375209380234506,0.0041876046901172526,0.0008375209380234506,0.0,0.0,0.0,0.0,0.0,0.0,0.0041876046901172526,0.0,0.002512562814070352,0.0008375209380234506,0.0,0.0,0.0,0.006700167504187605,0.0,0.0016750418760469012,0.0,0.0,0.0008375209380234506,0.0,0.0,0.0,0.0,0.0,0.0008375209380234506,0.0,0.0,0.0,0.0,0.0,0.0,0.002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008375209380234506,0.0,0.0033500837520938024,0.0,0.0,0.0008375209380234506,0.0,0.0,0.0,0.0,0.0,0.0016750418760469012,0.0,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0,0.0016750418760469012,0.0008375209380234506,0.0008375209380234506,0.0,0.002512562814070352,0.0016750418760469012,0.0,0.0,0.0008375209380234506,0.0016750418760469012,0.0,0.002512562814070352,0.0,0.002512562814070352,0.0,0.0,0.0008375209380234506,0.0,0.0,0.0,0.0,0.0,0.0016750418760469012,0.0,0.0008375209380234506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016750418760469012,0.0,0.0,0.0,0.0,0.0,0.020938023450586266,0.0016750418760469012,0.010887772194304857,0.0008375209380234506,0.0033500837520938024,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0016750418760469012,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.002512562814070352,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0041876046901172526,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.002512562814070352,0.0008375209380234506,0.0008375209380234506,0.002512562814070352,0.0008375209380234506,0.0008375209380234506,0.002512562814070352,0.0016750418760469012,0.002512562814070352,0.0008375209380234506,0.0016750418760469012,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0016750418760469012,0.0008375209380234506,0.0033500837520938024,0.0016750418760469012,0.0041876046901172526,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.010887772194304857,0.0008375209380234506,0.0016750418760469012,0.0016750418760469012,0.0016750418760469012,0.0008375209380234506,0.0016750418760469012,0.0008375209380234506,0.0016750418760469012,0.0008375209380234506,0.0033500837520938024,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0016750418760469012,0.006700167504187605,0.0008375209380234506,0.0008375209380234506,0.0016750418760469012,0.0016750418760469012,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0016750418760469012,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0016750418760469012,0.0016750418760469012,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0016750418760469012,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0016750418760469012,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0016750418760469012,0.0016750418760469012,0.0008375209380234506,0.0008375209380234506,0.0016750418760469012,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0016750418760469012,0.0008375209380234506,0.0016750418760469012,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0041876046901172526,0.0033500837520938024,0.0008375209380234506,0.0033500837520938024,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0033500837520938024,0.0016750418760469012,0.0008375209380234506,0.0008375209380234506,0.0016750418760469012,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506,0.0008375209380234506
