화자ID,연령대,NNG_형,NNG_작년,NNG_참,NNG_근무,ETD_ㄹ,NNG_때,NNG_휴가,VV_갈,NNG_그때,JKS_가,MAG_참,VV_그리하,ECD_여도,VA_재밌,EFN_어요,JX_도,NNG_순천,JKO_을,MDT_몇,VV_가,ECS_아,VXV_보,MAG_한번,VV_보,ECD_는데,NNG_가면,JX_은,MDT_그,NNG_순천만,VV_있,EFN_잖아요,MAC_그래서,MAG_이제,ECD_아서,MAG_또,NNG_사,ECE_면,JKS_이,NNG_유명,ECD_어서,NNG_한번,VV_먹,ECD_어,ECE_고,VV_하,NNG_담,VV_돌아오,ETD_ㄴ,MAG_적이,JX_만,ECD_어도,JX_야,VA_가깝,VV_알,MAG_지금,MAG_안,ECD_니까,VA_멀,NNG_지게,ECD_게,VV_느껴지,ETD_는,EFN_에요,VV_저,MAG_다,MAG_다시,VXA_싶,JKO_를,NNG_예,VV_그,ECS_어,NNG_저,VV_다니,ECD_지,VV_말,MDT_저,NNG_장성,EFN_세요,NNG_백양사,NNG_댐,NNG_고기,MAG_얼마나,MAG_많이,VV_살,EFQ_냐,NNG_면,NNG_말,MAG_못,EFN_아요,ECS_ㄹ지,NNG_절,ETN_기,NNG_옆,VA_그,NNG_길이,MAG_잘,VV_나,VXV_있,NNG_길,MAG_출렁,NNG_다리,ECD_여,VXV_가지,MAG_하여튼,VV_잘하,VV_놓,VV_그러,VV_돌아보,MAG_그러면,MAG_진짜,NNG_하루,MAG_금방,EFN_ㅂ니다,MDN_한,NNG_전,JX_는,MAG_그냥,NNG_여행,NNG_계,MAG_막,VV_만들,MDT_이,NNG_나도,VV_나돌,MAG_왜,ECS_는지,VV_모르,ECE_지만,VV_만나,NNG_은,NNG_야,NNG_가자,NNG_돈,VV_모으,ECE_자,VV_갖,NNG_원,VV_걷,VV_아,MAG_뚝딱뚝딱,NNG_계도,NNG_요즘,ECE_려면,VA_안되,VA_그렇,EFN_죠,NNG_옛날,VV_남,NNG_사진,ECD_라고,VV_찍,NNG_핸드폰,JKG_의,MAG_아주,NNG_카메라,VV_가지,JX_마다,VV_찍히,VXV_버리,NNG_좀,MAG_너무너무,VA_많,VA_이렇,NNG_생각,NNG_이제,VV_놔두,EFQ_ㄹ까,MAC_그런데,VV_되,EFQ_ㄹ까요,NNG_내가,VV_카,MAG_톡,VXV_않,ECD_아도,EFN_내,VXV_주,NNG_거,NNG_카,VV_읃,NNG_진짜,VA_좋,ECS_지,NNG_형수,MAG_더,VV_좋아하,VA_같,EFN_라고요,NNG_수안보,VV_어,NNG_대판,VV_싸우,VXA_뻔하,NNG_누,NNG_동네,NNG_사람,ETD_다는,NNG_아이,NNG_가기,VV_내가,ECD_다가,NNG_집,NNG_이야기,VA_다르,ECS_다,EFN_다고,NNG_집사람,ECD_니,NNG_안,VV_느,MDT_무슨,NNG_소리,NNG_들통,NNG_이것을,NNG_방법,VA_없,VV_막,ETD_을,NNG_한때,VV_혼나,ECE_ㄴ데,NNG_이번,MAG_카,EFA_ㅂ시다,VV_놀,MAG_진짜로,VA_부럽,MAG_언제,NNG_시간,NNG_내서,ECD_아야,MAG_같이,NNG_기회,NNG_제일,VV_신나,EFI_구먼요,ECD_아,NNG_앞,MAG_아직,NNG_타입,JX_이야,NNG_우리,ECS_고,ECD_러,VV_오,ECE_면서,NNG_경비,VV_듣,NNG_회,VV_시키,VV_노,EFN_아야지,MAG_쫙,VV_깔,VXV_놓,VV_들,VV_생기,EFI_구나,MAG_그나저나,NNG_멋쟁이,NNG_나이,NNG_돌,VV_닿,NNG_신,NNG_분,NNG_복,VV_받,ETD_은,MAG_이에,JX_요,ETN_ㅁ,MAG_굉장히,NNG_아까,VV_말하,NNG_모임,MAG_근데,VV_그만두,NNG_애,NNG_위로,ECE_ㄴ다고,NNG_수안,VV_자,EFN_라고,MAG_좀,MAG_있다,VV_따,NNG_약속,NNG_스케줄,ECD_으니까,NNG_친구,ECE_ㄴ바,NNG_전라도,NNG_어,NNG_순,NNG_천,EFN_잖아,NNG_꽃구경,EFN_대,JX_까지,EFQ_나,NNG_군대,NNG_수원,NNG_발전,EFN_어,NNG_지방,NNG_새마을,NNG_운동,NNG_박정희,NNG_대통령,EFN_ㄴ다,NNG_주변,NNG_농가,NNG_막,NNG_김대중,NNG_자치제,NNG_바람,MDT_각,NNG_구역,VV_잘살,VV_위하,VA_멋있,NNG_여수,NNG_광주,NNG_하면서,NNG_이,VV_돌,MAG_그리고,NNG_곡성,ETD_라는,MAG_완전히,NNG_시,NNG_시골,NNG_지금,VV_좋아지,EFN_지,NNG_구례,NNG_화엄사,VV_빠지,MAG_글로,NNG_루가,NNG_타고,VV_비비,NNG_직진,NNG_전동차,NNG_구경,VV_삼,NNG_강,VV_끼,NNG_볼거리,NNG_외국,NNG_이지만,NNG_화,NNG_한국,VV_잘되,NNG_백담사,VV_나가,NNG_단풍,VV_맞,VV_디,NNG_산,NNG_글,NNG_우,NNG_그전,NNG_성회,NNG_친목회,MDT_옛,NNG_전국적,MAG_없이,NNG_산악,NNG_대장,NNG_형님,NNG_경상,NNG_충청도,NNG_비행기,VV_타,MAG_이렇게,VV_내리,NNG_목적,NNG_그새,VA_젊,NNG_당시,VV_오르,NNG_얘기,VA_되잖,NNG_관광,NNG_산악회,NNG_관광버스,VV_나다니,MAG_자꾸,MDT_그런,MDT_이런,MAC_그러니까,NNG_추억,VA_드물,EFQ_는다고,NNG_앨범,EFN_거든,MAG_하나하나,NNG_여,EFN_다,NNG_음,MAG_왜냐면,VV_없,ECD_으면,MAG_서로,VV_주고받,NNG_연락,NNG_불안,MAG_잠깐,ECD_더라도,ECD_어야,MAG_아까,NNG_여수도,NNG_여기저기,NNG_딸,VV_울,VV_낳,EFN_야,NNG_아빠,JX_부터,NNG_미루기,VV_미루,ECD_더니,MAG_그래서,ECD_고서,NNG_얼마,NNG_시간당,VV_가져가,NNG_호텔,ECD_거든,NNG_온천,NNG_숙소,VV_잡,NNG_해,NNG_상주,NNG_경상도,NNG_곶감,ECD_은데,VV_들르,VV_나오,NNG_내,NNG_차,NNG_밤,NNG_발,VV_담그,NNG_다,NNG_온천물,NNG_조,NNG_족,NNG_욕,JX_나,NNG_관광객,NNG_장,NNG_소기,NNG_처음,NNG_아침,MAG_일찍,EFN_ㄴ대,NNG_저녁,NNG_몰,VV_몰르,VA_늦,NNG_문,VV_닫,NNG_부,ECS_ㄴ다,MAG_몰래,NNG_남자,NNG_가,MDT_여러,NNG_가족,MDT_뭔,MAG_딱,MAG_제대로,VV_않,VV_땋,NNG_일,NNG_오해,VA_길,NNG_터널,VV_뚫,NNG_해저,NNG_도로,NNG_통과,NNG_비,MAG_바로,NNG_보,NNG_콘도,NNG_걸,VV_얻,NNG_그날,NNG_전체,NNG_간지,NNG_부부,NNG_동반,EFN_더라,NNG_고,NNG_혼자,NNG_이랑,NNG_둘,NNG_단둘,MAG_왜냐하면,VV_웃,VV_떠들,NNG_노래,VV_부르,NNG_노래방,NNG_노,VV_스,VV_올라오,NNG_술,NNG_약간,NNG_먹지,VV_어리,MAG_제일,NNG_부인,NNG_총각,NNG_선생,NNG_뒤,NNG_뒷모습,NNG_별명,NNG_남,MAG_약간,NNG_건강,VV_움직이,NNG_활동,VV_뜨,NNG_낙지,NNG_소라,NNG_전복,VV_사,VV_쓰,MAG_너무,NNG_개인,NNG_부담,NNG_공짜,VV_빌리,VV_가라,NNG_여름,NNG_풀장,NNG_밑,NNG_저수지,NNG_인,NNG_내고,VV_내,NNG_회비,VA_적,NNG_건,VV_걸,NNG_연체,VV_그리,MAG_별로,VV_있었,NNG_당,VV_쓸,NNG_촉,NNG_제대,ECD_으려,ECD_느라고,MAG_찍,VV_짓,VV_서,NNG_배가,NNG_터
SD2400009,60대 이상,0.01805869074492099,0.001128668171557562,0.004514672686230248,0.001128668171557562,0.0056433408577878106,0.002257336343115124,0.001128668171557562,0.004514672686230248,0.012415349887133182,0.013544018058690745,0.006772009029345372,0.01580135440180587,0.0056433408577878106,0.001128668171557562,0.019187358916478554,0.01580135440180587,0.007900677200902935,0.009029345372460496,0.002257336343115124,0.029345372460496615,0.01805869074492099,0.0056433408577878106,0.010158013544018058,0.019187358916478554,0.014672686230248307,0.0056433408577878106,0.01580135440180587,0.01580135440180587,0.001128668171557562,0.009029345372460496,0.002257336343115124,0.0056433408577878106,0.010158013544018058,0.004514672686230248,0.011286681715575621,0.001128668171557562,0.003386004514672686,0.025959367945823927,0.002257336343115124,0.004514672686230248,0.01580135440180587,0.002257336343115124,0.004514672686230248,0.029345372460496615,0.012415349887133182,0.001128668171557562,0.001128668171557562,0.011286681715575621,0.002257336343115124,0.009029345372460496,0.0056433408577878106,0.003386004514672686,0.001128668171557562,0.004514672686230248,0.002257336343115124,0.001128668171557562,0.004514672686230248,0.002257336343115124,0.001128668171557562,0.011286681715575621,0.001128668171557562,0.007900677200902935,0.007900677200902935,0.003386004514672686,0.002257336343115124,0.002257336343115124,0.002257336343115124,0.014672686230248307,0.004514672686230248,0.003386004514672686,0.012415349887133182,0.001128668171557562,0.001128668171557562,0.002257336343115124,0.001128668171557562,0.002257336343115124,0.009029345372460496,0.002257336343115124,0.003386004514672686,0.007900677200902935,0.002257336343115124,0.002257336343115124,0.0056433408577878106,0.003386004514672686,0.002257336343115124,0.001128668171557562,0.001128668171557562,0.001128668171557562,0.003386004514672686,0.001128668171557562,0.002257336343115124,0.003386004514672686,0.001128668171557562,0.004514672686230248,0.001128668171557562,0.006772009029345372,0.004514672686230248,0.003386004514672686,0.001128668171557562,0.002257336343115124,0.002257336343115124,0.0056433408577878106,0.002257336343115124,0.007900677200902935,0.001128668171557562,0.001128668171557562,0.003386004514672686,0.001128668171557562,0.001128668171557562,0.001128668171557562,0.001128668171557562,0.001128668171557562,0.001128668171557562,0.001128668171557562,0.001128668171557562,0.022573363431151242,0.014672686230248307,0.010158013544018058,0.003386004514672686,0.002257336343115124,0.002257336343115124,0.001128668171557562,0.003386004514672686,0.001128668171557562,0.001128668171557562,0.002257336343115124,0.001128668171557562,0.001128668171557562,0.001128668171557562,0.003386004514672686,0.002257336343115124,0.001128668171557562,0.003386004514672686,0.001128668171557562,0.001128668171557562,0.0056433408577878106,0.001128668171557562,0.001128668171557562,0.002257336343115124,0.001128668171557562,0.001128668171557562,0.003386004514672686,0.001128668171557562,0.001128668171557562,0.002257336343115124,0.002257336343115124,0.002257336343115124,0.001128668171557562,0.004514672686230248,0.001128668171557562,0.001128668171557562,0.0056433408577878106,0.001128668171557562,0.001128668171557562,0.003386004514672686,0.003386004514672686,0.001128668171557562,0.001128668171557562,0.003386004514672686,0.001128668171557562,0.001128668171557562,0.001128668171557562,0.003386004514672686,0.001128668171557562,0.001128668171557562,0.002257336343115124,0.001128668171557562,0.002257336343115124,0.002257336343115124,0.001128668171557562,0.007900677200902935,0.001128668171557562,0.003386004514672686,0.001128668171557562,0.002257336343115124,0.002257336343115124,0.002257336343115124,0.001128668171557562,0.001128668171557562,0.001128668171557562,0.002257336343115124,0.004514672686230248,0.001128668171557562,0.001128668171557562,0.001128668171557562,0.001128668171557562,0.002257336343115124,0.003386004514672686,0.010158013544018058,0.001128668171557562,0.001128668171557562,0.001128668171557562,0.001128668171557562,0.002257336343115124,0.001128668171557562,0.003386004514672686,0.003386004514672686,0.001128668171557562,0.002257336343115124,0.001128668171557562,0.001128668171557562,0.002257336343115124,0.001128668171557562,0.002257336343115124,0.004514672686230248,0.002257336343115124,0.001128668171557562,0.003386004514672686,0.001128668171557562,0.001128668171557562,0.002257336343115124,0.001128668171557562,0.001128668171557562,0.001128668171557562,0.002257336343115124,0.003386004514672686,0.001128668171557562,0.001128668171557562,0.001128668171557562,0.001128668171557562,0.001128668171557562,0.003386004514672686,0.001128668171557562,0.001128668171557562,0.002257336343115124,0.003386004514672686,0.001128668171557562,0.002257336343115124,0.001128668171557562,0.001128668171557562,0.001128668171557562,0.002257336343115124,0.001128668171557562,0.002257336343115124,0.001128668171557562,0.001128668171557562,0.002257336343115124,0.001128668171557562,0.001128668171557562,0.002257336343115124,0.001128668171557562,0.001128668171557562,0.001128668171557562,0.001128668171557562,0.001128668171557562,0.001128668171557562,0.001128668171557562,0.001128668171557562,0.002257336343115124,0.001128668171557562,0.001128668171557562,0.001128668171557562,0.001128668171557562,0.001128668171557562,0.001128668171557562,0.001128668171557562,0.001128668171557562,0.001128668171557562,0.001128668171557562,0.002257336343115124,0.001128668171557562,0.001128668171557562,0.001128668171557562,0.001128668171557562,0.001128668171557562,0.002257336343115124,0.002257336343115124,0.002257336343115124,0.001128668171557562,0.001128668171557562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400010,60대 이상,0.0,0.0,0.0,0.0004940711462450593,0.0024703557312252965,0.0024703557312252965,0.0,0.004940711462450593,0.015810276679841896,0.024703557312252964,0.0004940711462450593,0.005928853754940711,0.0004940711462450593,0.0014822134387351778,0.0024703557312252965,0.01432806324110672,0.003458498023715415,0.006422924901185771,0.0009881422924901185,0.023221343873517788,0.015810276679841896,0.0029644268774703555,0.0,0.005434782608695652,0.004940711462450593,0.0024703557312252965,0.010375494071146246,0.030632411067193676,0.0004940711462450593,0.011857707509881422,0.0,0.001976284584980237,0.019268774703557312,0.003952569169960474,0.010869565217391304,0.0,0.011363636363636364,0.023221343873517788,0.0,0.004446640316205534,0.0009881422924901185,0.003952569169960474,0.005434782608695652,0.039525691699604744,0.019762845849802372,0.0,0.0,0.010375494071146246,0.0,0.003952569169960474,0.001976284584980237,0.004940711462450593,0.0,0.003458498023715415,0.0009881422924901185,0.004446640316205534,0.010375494071146246,0.0,0.0,0.011363636363636364,0.0,0.007411067193675889,0.0,0.008399209486166008,0.0029644268774703555,0.0,0.0,0.008893280632411068,0.0,0.0029644268774703555,0.032114624505928856,0.0024703557312252965,0.005928853754940711,0.004940711462450593,0.0,0.003458498023715415,0.0,0.0,0.0004940711462450593,0.0,0.0,0.0,0.004940711462450593,0.0009881422924901185,0.0029644268774703555,0.0024703557312252965,0.0009881422924901185,0.0014822134387351778,0.0004940711462450593,0.0,0.0,0.005928853754940711,0.0,0.005434782608695652,0.0,0.0009881422924901185,0.001976284584980237,0.0024703557312252965,0.0004940711462450593,0.0,0.0,0.003458498023715415,0.005928853754940711,0.0,0.0,0.0009881422924901185,0.012845849802371542,0.0,0.0,0.005928853754940711,0.0,0.0004940711462450593,0.0,0.0004940711462450593,0.0004940711462450593,0.019268774703557312,0.0009881422924901185,0.004446640316205534,0.0,0.003458498023715415,0.0004940711462450593,0.004446640316205534,0.0009881422924901185,0.0,0.0014822134387351778,0.0004940711462450593,0.0004940711462450593,0.0024703557312252965,0.0014822134387351778,0.004940711462450593,0.0004940711462450593,0.0,0.001976284584980237,0.0009881422924901185,0.0024703557312252965,0.0004940711462450593,0.0014822134387351778,0.0,0.003952569169960474,0.0,0.0,0.0009881422924901185,0.0004940711462450593,0.0,0.0024703557312252965,0.0,0.004940711462450593,0.001976284584980237,0.003952569169960474,0.0009881422924901185,0.0024703557312252965,0.0014822134387351778,0.0014822134387351778,0.0004940711462450593,0.0004940711462450593,0.003952569169960474,0.0,0.0,0.0004940711462450593,0.0,0.0009881422924901185,0.001976284584980237,0.006422924901185771,0.0004940711462450593,0.004940711462450593,0.0004940711462450593,0.0,0.0,0.003952569169960474,0.0,0.005928853754940711,0.0,0.001976284584980237,0.0,0.0,0.0,0.0014822134387351778,0.0,0.0004940711462450593,0.0004940711462450593,0.001976284584980237,0.004446640316205534,0.0004940711462450593,0.0,0.001976284584980237,0.0014822134387351778,0.0004940711462450593,0.0,0.003952569169960474,0.014822134387351778,0.0,0.0,0.0,0.0,0.0004940711462450593,0.001976284584980237,0.0,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0014822134387351778,0.0009881422924901185,0.0,0.0,0.004446640316205534,0.0024703557312252965,0.0009881422924901185,0.0014822134387351778,0.0,0.0004940711462450593,0.0009881422924901185,0.0,0.0,0.0,0.0,0.0014822134387351778,0.0,0.0014822134387351778,0.0,0.0,0.003458498023715415,0.0009881422924901185,0.0014822134387351778,0.0,0.005434782608695652,0.0,0.0,0.0009881422924901185,0.0004940711462450593,0.0004940711462450593,0.0,0.001976284584980237,0.0,0.0,0.0,0.0,0.003458498023715415,0.0,0.0,0.0,0.0004940711462450593,0.0,0.0009881422924901185,0.0024703557312252965,0.0014822134387351778,0.005434782608695652,0.0,0.0,0.0009881422924901185,0.0,0.0,0.0,0.0,0.0,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0,0.0,0.0,0.0014822134387351778,0.0,0.0,0.0,0.0,0.0,0.0014822134387351778,0.004940711462450593,0.0,0.0,0.0004940711462450593,0.0004940711462450593,0.0009881422924901185,0.0004940711462450593,0.001976284584980237,0.003952569169960474,0.0009881422924901185,0.0004940711462450593,0.0004940711462450593,0.0014822134387351778,0.0009881422924901185,0.0004940711462450593,0.001976284584980237,0.001976284584980237,0.0004940711462450593,0.0009881422924901185,0.0004940711462450593,0.0004940711462450593,0.003458498023715415,0.004446640316205534,0.0004940711462450593,0.0009881422924901185,0.0029644268774703555,0.0004940711462450593,0.0004940711462450593,0.006422924901185771,0.0004940711462450593,0.0004940711462450593,0.0009881422924901185,0.0009881422924901185,0.0004940711462450593,0.0004940711462450593,0.0014822134387351778,0.0029644268774703555,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0009881422924901185,0.0004940711462450593,0.0009881422924901185,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0029644268774703555,0.0004940711462450593,0.0014822134387351778,0.003458498023715415,0.0014822134387351778,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0024703557312252965,0.0014822134387351778,0.0004940711462450593,0.0004940711462450593,0.0014822134387351778,0.0009881422924901185,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0009881422924901185,0.0004940711462450593,0.0004940711462450593,0.0009881422924901185,0.0004940711462450593,0.0004940711462450593,0.0014822134387351778,0.0004940711462450593,0.0014822134387351778,0.0009881422924901185,0.0009881422924901185,0.0004940711462450593,0.0009881422924901185,0.0009881422924901185,0.0014822134387351778,0.003458498023715415,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.001976284584980237,0.0024703557312252965,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.001976284584980237,0.0004940711462450593,0.004446640316205534,0.0004940711462450593,0.0014822134387351778,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.001976284584980237,0.0009881422924901185,0.0004940711462450593,0.001976284584980237,0.0009881422924901185,0.0009881422924901185,0.0004940711462450593,0.0004940711462450593,0.0014822134387351778,0.0004940711462450593,0.0014822134387351778,0.0009881422924901185,0.0004940711462450593,0.0004940711462450593,0.0009881422924901185,0.0014822134387351778,0.0004940711462450593,0.0004940711462450593,0.0009881422924901185,0.0009881422924901185,0.0004940711462450593,0.0004940711462450593,0.0009881422924901185,0.0009881422924901185,0.0004940711462450593,0.0004940711462450593,0.0009881422924901185,0.0004940711462450593,0.0009881422924901185,0.001976284584980237,0.0014822134387351778,0.001976284584980237,0.0004940711462450593,0.0004940711462450593,0.0014822134387351778,0.0009881422924901185,0.0004940711462450593,0.0009881422924901185,0.0004940711462450593,0.0004940711462450593,0.0009881422924901185,0.0004940711462450593,0.0014822134387351778,0.0004940711462450593,0.0004940711462450593,0.0009881422924901185,0.0009881422924901185,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0009881422924901185,0.0004940711462450593,0.0009881422924901185,0.0009881422924901185,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0009881422924901185,0.0009881422924901185,0.0014822134387351778,0.0009881422924901185,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0009881422924901185,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0009881422924901185,0.0004940711462450593,0.0024703557312252965,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0014822134387351778,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0014822134387351778,0.0009881422924901185,0.0004940711462450593,0.0004940711462450593,0.0009881422924901185,0.0009881422924901185,0.0004940711462450593,0.0004940711462450593,0.0024703557312252965,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0009881422924901185,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.001976284584980237,0.0004940711462450593,0.0004940711462450593,0.0009881422924901185,0.0014822134387351778,0.0009881422924901185,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0009881422924901185,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0024703557312252965,0.0014822134387351778,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.001976284584980237,0.0004940711462450593,0.0014822134387351778,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0024703557312252965,0.0009881422924901185,0.0014822134387351778,0.0014822134387351778,0.0009881422924901185,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0009881422924901185,0.0004940711462450593,0.0004940711462450593,0.003458498023715415,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0009881422924901185,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0009881422924901185,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593,0.0004940711462450593
