30대,상대빈도_30대,누적빈도
하,0.1944934219449342,0.1944934219449342
가,0.07134138071341381,0.265834802658348
되,0.06903567069035671,0.33487047334870473
있,0.045436050454360506,0.38030652380306523
보,0.0428590804285908,0.42316560423165606
먹,0.020344500203445002,0.4435101044351011
들,0.0193950901939509,0.462905194629052
맞,0.018174420181744203,0.4810796148107962
오,0.0173606401736064,0.4984402549844026
