40대,상대빈도_40대,누적빈도
하,0.21422797089733225,0.21422797089733225
가,0.09000269469145783,0.3042306655887901
되,0.08057127458905955,0.38480194017784963
보,0.036917272972244675,0.4217192131500943
있,0.036782538399353276,0.4585017515494476
키우,0.02263540824575586,0.4811371597952035
