화자ID,연령대,NNG_요즘,NNG_사람,JKS_이,NNG_반려,NNG_동물,JKO_을,VV_키우,ETD_는,NNB_거,VA_같,ECD_아,NNG_혼,ECE_고,VXV_있,VV_있,ECD_어,VV_나,NNG_강아지,JX_는,VA_없,NNG_고양이,JX_만,NR_2,NNM_마리,VA_어떻,ETD_ㄴ,NNG_얌전,JKS_가,NNG_활동적,ECD_어서,NNG_반반,NNG_종,ECS_어,NP_우리,NNG_집도,NNG_쇼,NNG_숏,NNG_코,JX_라고,VV_불리,NNG_한국,NNG_믹스,NNG_견,NNG_이면,JX_은,VA_귀엽,EFN_다,VV_좋아하,JX_도,NNG_코끼리,ECD_라고,NNG_하기,ECD_지,VXV_않,EFQ_을까,VA_그렇,ECD_게,NNG_생각,ETD_ㄹ,NNB_수,VV_팔,EFN_ㄴ다,NNG_최근,NNG_핫,NNG_이슈,VV_되,EFN_잖아,NP_너,EFN_네,VA_많,ETD_은,VV_그러,EFN_라고,VV_기다리,ECD_다가,VV_보,JKO_를,VXA_싶,VV_하,NP_나,NNG_친밀,NNG_근처,NNG_고양,NNG_야생,NNG_이유,VA_크,EFI_는구나,VA_작,NNG_파충류,JX_나,EFN_지,VV_않,NNM_살,EFN_야,NNG_이제,NR_6,NR_7,VV_가지,NNG_한참,VV_뛰어놀,VA_재밌,NNG_나이,NNG_햄스터,NNG_기대,NNG_수명,VA_짧,ECD_아서,VA_슬프,VV_슬퍼하,NNM_건,NNG_도마뱀,JX_이나,NNG_뱀,VV_아니,ECE_면,NNG_특이,ETN_기,JKS_는,VV_물,ECE_지만,NNG_핸들링,VV_잘하,ECE_ㄴ다면,ECD_ㄹ지,NNG_적도,NNG_숍,VV_가,VV_만지,NNG_물고기,VA_어리,NNG_때,NNG_열대어,NNG_종류,ECD_는데,NNG_관리,VA_어렵,VA_좋,NNB_점,NNG_나도,NNG_혼자,ETD_을,VA_외롭,JKO_한테,NNG_위로,VV_받,NNG_집,VV_말하,NNM_개,NNM_냥,ECD_라서,NNG_옆,VV_자,VV_안기,VV_붙,NNB_것,NNG_힐링,JX_마다,NNG_성,NNG_향이,VA_달르,VA_친하,VXV_지,ECS_다,VXV_보,NNG_은,VV_오,VV_놀,VXV_주,ECE_거나,NNG_시간,VV_보내,VV_친하,NNG_간식,VV_주,VV_가르,VV_챙기,ECE_면서,NNG_트라,NNG_우마,VV_생기,NNB_적,NNG_진돗개,VA_무섭,NNG_법,NNG_예전,VV_물리,VV_대하,NNG_사실,NNG_알레르기,VV_다그,ECS_아,VV_갈,VV_내키,VV_다가가,NNG_대부분,JKG_의,NNG_집사,ECD_어도,NNG_약,NNG_복용,NNG_극복,EFN_더라,NNG_추천,NNG_털,VV_날리,NNG_산책,ECD_어야,NNG_용품,VV_사,ECD_아야,NNG_슬개골,NNG_골절,NNB_때문,VA_새롭,NNB_하,VV_나오,ECD_던데,NNG_줄,EFI_구나,NNG_내가,VV_찾아보,NNG_확인,NNG_주기,NNG_제품,NNG_양치,NNG_사료,NNG_기능,VV_시키,NNG_기억,NNG_병원,VV_맞,NNG_돈,VV_나가,VV_같,NNG_걱정,NNG_보험,NNG_출시,EFN_다고,NNG_적용,NNG_비용,VA_낮,ECE_ㄴ다고,NNG_나중,JX_라도,VV_듣,NNG_조끔,VV_아끼,NNB_편,NNG_입양,NNG_길,VV_이르,VV_데려오,EFN_어,NNG_경험,VV_말,NNG_보호소,NNG_곳,NNG_방법,EFQ_나,NNG_안락사,NNG_직전,VV_들,NNG_얘기,NP_그거,ECD_아도,VV_그,NNG_새,NNG_가족,VV_만나,ECD_서,NNG_행복,NNG_기회,ETD_는다는,NNG_점,ECD_은데,NNG_불편,JKS_은,NNG_케어,ETD_ㄴ다는,JKS_라서,VV_부수,VV_어지럽히,VV_느끼,VV_없었,NNG_밖,JX_야,NNG_옛날,NNG_시골집,NNG_느낌,VA_강하,NNG_쥐,VV_잡,VA_이렇,VV_묻,NNG_게,NNG_주인,NNG_선물,NNG_의미,ETD_라는,ECD_ㄴ데,VV_알,VV_있었,NNG_장점,NNG_단점,VV_나누,NNG_여태,JX_까지,NNB_중,VV_남,ECD_ㄴ지,VV_물어보,EFQ_ㄹ까,NNG_새끼,VV_낳,ETD_다는,NNG_계기,VV_죽,NNG_빈자리,NNG_만약,VV_채우,VV_위하,ETN_ㅁ,NNG_오빠,VA_활기차,NNG_외국,ECS_ㄴ다,NNG_우,NNG_오,NNG_일반,VV_몰르,NNG_지금,NR_4,VV_모르,NNG_보,VA_부럽,VV_고맙,NNG_조언,VV_참,EFN_ㄹ게,JX_ㄴ,ECE_ㄴ데,VV_빼,ECE_고는,VV_어,VXA_만하,NNG_여름,NNG_빗,NNG_배변,NNG_봉투,VV_갖,VV_다니,NNG_필수,NNG_뼈다귀,NNG_마트,NNG_고기,NNG_껌,NNG_이빨,NNG_양치질,NNG_개,VV_다치,NNG_엄마,NNM_테,VV_혼나,NNG_알,NNG_처음,NNG_친구,NNG_한번,NNG_외,NNG_주변,NNG_물건,NNG_망가,NNG_트리거,NNG_이상,VV_줍,VV_먹,VA_힘들,NNG_자유,VV_돌아다니,VV_살,NNG_주택가,NNG_라,NNG_창고,NNG_용도,EFN_라,VV_그리하,ECD_여,VV_스,NNG_제일,NR_1,NNB_번째,NNG_하루하루,NNG_자리,VV_나서,NNG_달,VV_울,ECD_으면,NNG_안,NNG_그다음
SD2400028,20대,0.003849114703618168,0.006158583525789068,0.022324865280985373,0.01924557351809084,0.030792917628945343,0.02617397998460354,0.023094688221709007,0.03541185527328714,0.025404157043879907,0.02386451116243264,0.023094688221709007,0.0007698229407236335,0.02386451116243264,0.005388760585065435,0.03156274056966898,0.024634334103156273,0.0023094688221709007,0.01077752117013087,0.020015396458814474,0.005388760585065435,0.011547344110854504,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.003079291762894534,0.022324865280985373,0.0007698229407236335,0.011547344110854504,0.0007698229407236335,0.015396458814472672,0.0007698229407236335,0.0007698229407236335,0.016166281755196306,0.0023094688221709007,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.009237875288683603,0.0023094688221709007,0.001539645881447267,0.007698229407236336,0.013856812933025405,0.0007698229407236335,0.001539645881447267,0.0007698229407236335,0.009237875288683603,0.011547344110854504,0.008468052347959968,0.001539645881447267,0.008468052347959968,0.005388760585065435,0.016166281755196306,0.008468052347959968,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.014626635873749037,0.0007698229407236335,0.003079291762894534,0.003849114703618168,0.003849114703618168,0.015396458814472672,0.001539645881447267,0.004618937644341801,0.0007698229407236335,0.0007698229407236335,0.006928406466512702,0.013856812933025405,0.008468052347959968,0.007698229407236336,0.003849114703618168,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.001539645881447267,0.001539645881447267,0.0007698229407236335,0.0007698229407236335,0.0023094688221709007,0.001539645881447267,0.003079291762894534,0.001539645881447267,0.0023094688221709007,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.003079291762894534,0.001539645881447267,0.001539645881447267,0.001539645881447267,0.006928406466512702,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.004618937644341801,0.003079291762894534,0.006928406466512702,0.0007698229407236335,0.003849114703618168,0.001539645881447267,0.0023094688221709007,0.001539645881447267,0.0007698229407236335,0.0007698229407236335,0.003849114703618168,0.0007698229407236335,0.001539645881447267,0.0007698229407236335,0.003079291762894534,0.001539645881447267,0.0007698229407236335,0.0007698229407236335,0.0023094688221709007,0.0007698229407236335,0.0007698229407236335,0.001539645881447267,0.0007698229407236335,0.0007698229407236335,0.007698229407236336,0.0007698229407236335,0.001539645881447267,0.0007698229407236335,0.003079291762894534,0.0007698229407236335,0.003849114703618168,0.0007698229407236335,0.0023094688221709007,0.001539645881447267,0.001539645881447267,0.0007698229407236335,0.001539645881447267,0.0007698229407236335,0.001539645881447267,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.006928406466512702,0.001539645881447267,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.003849114703618168,0.001539645881447267,0.001539645881447267,0.0023094688221709007,0.0023094688221709007,0.0007698229407236335,0.004618937644341801,0.001539645881447267,0.0007698229407236335,0.0007698229407236335,0.001539645881447267,0.0023094688221709007,0.003079291762894534,0.0007698229407236335,0.0007698229407236335,0.003079291762894534,0.0023094688221709007,0.0023094688221709007,0.0007698229407236335,0.0023094688221709007,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.001539645881447267,0.0007698229407236335,0.001539645881447267,0.0007698229407236335,0.001539645881447267,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.001539645881447267,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0023094688221709007,0.0007698229407236335,0.0007698229407236335,0.0023094688221709007,0.003079291762894534,0.0007698229407236335,0.0007698229407236335,0.001539645881447267,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.001539645881447267,0.001539645881447267,0.001539645881447267,0.0007698229407236335,0.0023094688221709007,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0023094688221709007,0.001539645881447267,0.0007698229407236335,0.0007698229407236335,0.004618937644341801,0.0023094688221709007,0.0023094688221709007,0.0007698229407236335,0.0023094688221709007,0.0007698229407236335,0.0007698229407236335,0.0023094688221709007,0.0007698229407236335,0.001539645881447267,0.0007698229407236335,0.001539645881447267,0.0007698229407236335,0.001539645881447267,0.001539645881447267,0.0007698229407236335,0.001539645881447267,0.0007698229407236335,0.0007698229407236335,0.001539645881447267,0.003849114703618168,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.001539645881447267,0.0007698229407236335,0.001539645881447267,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.001539645881447267,0.001539645881447267,0.0007698229407236335,0.001539645881447267,0.0007698229407236335,0.001539645881447267,0.0007698229407236335,0.0007698229407236335,0.001539645881447267,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.003849114703618168,0.0007698229407236335,0.003079291762894534,0.0007698229407236335,0.0007698229407236335,0.0023094688221709007,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.001539645881447267,0.001539645881447267,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.001539645881447267,0.0007698229407236335,0.001539645881447267,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.001539645881447267,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0023094688221709007,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.001539645881447267,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0023094688221709007,0.0007698229407236335,0.0023094688221709007,0.0023094688221709007,0.0007698229407236335,0.001539645881447267,0.001539645881447267,0.0007698229407236335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400029,20대,0.0,0.002663115845539281,0.015978695073235686,0.005326231691078562,0.009320905459387484,0.019973368841544607,0.019973368841544607,0.023968042609853527,0.02796271637816245,0.02529960053262317,0.041278295605858856,0.0,0.018641810918774968,0.002663115845539281,0.015978695073235686,0.018641810918774968,0.0013315579227696406,0.023968042609853527,0.045272969374167776,0.006657789613848202,0.018641810918774968,0.0,0.0,0.0,0.0013315579227696406,0.02529960053262317,0.0,0.018641810918774968,0.0,0.017310252996005325,0.0,0.0,0.03861517976031957,0.007989347536617843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013315579227696406,0.0013315579227696406,0.0,0.005326231691078562,0.002663115845539281,0.0013315579227696406,0.013315579227696404,0.002663115845539281,0.0013315579227696406,0.0,0.0,0.005326231691078562,0.002663115845539281,0.0,0.009320905459387484,0.002663115845539281,0.0013315579227696406,0.010652463382157125,0.0,0.0013315579227696406,0.0,0.0013315579227696406,0.0,0.0,0.011984021304926764,0.002663115845539281,0.0,0.0013315579227696406,0.002663115845539281,0.010652463382157125,0.0039946737683089215,0.0,0.0,0.0,0.007989347536617843,0.014647137150466045,0.007989347536617843,0.005326231691078562,0.018641810918774968,0.0,0.0,0.0013315579227696406,0.0013315579227696406,0.0,0.0039946737683089215,0.0,0.0,0.0013315579227696406,0.0013315579227696406,0.0,0.0,0.002663115845539281,0.0,0.0,0.0,0.0,0.0013315579227696406,0.0,0.0,0.0,0.0,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.009320905459387484,0.0013315579227696406,0.0,0.0013315579227696406,0.0,0.0,0.0039946737683089215,0.0,0.0013315579227696406,0.0,0.0013315579227696406,0.0,0.0013315579227696406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002663115845539281,0.0,0.002663115845539281,0.0,0.005326231691078562,0.0,0.0,0.010652463382157125,0.0,0.0,0.010652463382157125,0.0,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.0039946737683089215,0.0,0.0,0.007989347536617843,0.0,0.0039946737683089215,0.0,0.0,0.0013315579227696406,0.0,0.0,0.0,0.013315579227696404,0.0,0.0,0.0,0.0,0.0,0.0,0.0013315579227696406,0.0,0.002663115845539281,0.0013315579227696406,0.005326231691078562,0.0,0.0039946737683089215,0.0,0.0,0.0,0.0013315579227696406,0.0,0.002663115845539281,0.0,0.0,0.0,0.0,0.0,0.0,0.002663115845539281,0.0013315579227696406,0.0013315579227696406,0.0,0.0,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.0,0.0039946737683089215,0.0,0.0,0.0,0.0,0.0,0.0,0.002663115845539281,0.0,0.0,0.0013315579227696406,0.0,0.002663115845539281,0.002663115845539281,0.0013315579227696406,0.0039946737683089215,0.0039946737683089215,0.002663115845539281,0.005326231691078562,0.002663115845539281,0.0,0.0,0.0013315579227696406,0.0,0.0,0.0,0.0,0.0013315579227696406,0.009320905459387484,0.0,0.0,0.0,0.0,0.0013315579227696406,0.0013315579227696406,0.0,0.0,0.0,0.002663115845539281,0.0013315579227696406,0.013315579227696404,0.0013315579227696406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013315579227696406,0.0,0.0,0.0,0.002663115845539281,0.0,0.0,0.0013315579227696406,0.014647137150466045,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.0,0.0,0.0,0.0013315579227696406,0.0,0.0,0.0,0.002663115845539281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039946737683089215,0.0,0.005326231691078562,0.0,0.0013315579227696406,0.0013315579227696406,0.0,0.0,0.0,0.0,0.0,0.002663115845539281,0.0,0.0,0.0,0.0,0.0,0.0013315579227696406,0.002663115845539281,0.0,0.0013315579227696406,0.0,0.0,0.0,0.0,0.0,0.0,0.002663115845539281,0.0,0.0,0.0,0.0,0.0,0.0,0.0013315579227696406,0.0039946737683089215,0.0,0.0,0.0,0.002663115845539281,0.002663115845539281,0.0,0.0,0.002663115845539281,0.0,0.0,0.0,0.0,0.0,0.010652463382157125,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.002663115845539281,0.0013315579227696406,0.002663115845539281,0.0013315579227696406,0.0013315579227696406,0.002663115845539281,0.0013315579227696406,0.0013315579227696406,0.002663115845539281,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.006657789613848202,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.002663115845539281,0.0013315579227696406,0.0013315579227696406,0.002663115845539281,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.002663115845539281,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.002663115845539281,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.002663115845539281,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.002663115845539281,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406,0.0013315579227696406
