화자ID,연령대,NP_너,JX_는,NNG_최근,NNG_애,JKS_이,NNG_연애,JKO_를,VV_하,ETD_ㄹ,NNG_때,NNG_보통,NNG_동거,NNG_시작,ECE_고,ETD_는,NNG_사람,VV_낳,ETD_ㄴ,NNG_요새,NNG_주변,VV_보,VXV_있,EFN_거든,JKS_가,NNG_필수,JX_라고,NNG_생각,JKO_을,ECS_어,ECE_면,NNG_은,NNG_나중,NNG_추,NNG_후,NNG_결혼,ECE_ㄴ다고,NNG_신혼부부,NNG_사랑,NNG_주택,VA_같,ETD_은,NNB_것,JX_도,VV_되,ECD_어,VV_있,ECD_어서,NP_뭐,NNG_보증금,VV_싸,NNG_월세,NNG_계약,NNG_기간,NR_5,NNM_년,NR_10,NNG_정도,ECD_는데,NNG_국가,NNG_지원,VXV_주,NNB_거,JKS_라서,NNG_처음,JX_부터,NNG_집,NNG_살림,VA_좋,ETN_기,JKS_는,ECE_지만,NNG_자가,VV_들어가,VV_아니,NNB_때문,NP_나,NP_그거,NNG_추천,ECD_지,VXV_않,EFQ_는다고,NNG_혼인,NNG_신고,ECE_든지,NNG_돈,NNG_보태,NP_내,VV_만들,NNG_곳,NNG_가면,JX_은,VA_괜찮,EFN_다고,NNG_경우,NP_우리,NNG_원래,ECD_려,VV_그리하,EFN_잖아,VV_어,VA_어떻,ECD_게,VV_맞추,ECD_어야,NP_이것,NNG_직장,ECE_든,NP_어디,JX_든,NR_9,NNM_시,NNG_출근,NNG_퇴근,ETD_을,NP_자기,NNG_계발,VV_위하,VA_늦,NNG_자서,VV_일어나,NNG_피곤,ETN_ㅁ,VV_입,NNG_상관,VA_없다,NNG_애초,NNG_밤,NNG_일,NNG_아침,VV_들어오,NNG_만약,NNG_초반,NNG_이해,NNG_시간,NNG_필요,ECD_니까,NNG_가,NNG_얘기,NNG_내용,JKO_한테,NNG_말,EFQ_을까,NNG_일반,NNG_웨딩,ECD_아,NNG_스몰,VV_좋아하,NNG_야외,NNG_결혼식,ECE_라든지,NNG_친구,NR_만,NNM_명,VV_불르,VV_알,ECD_다시피,NNG_부모님,JKS_께서,VV_뿌리,VA_많,NP_그것,VV_받,ECD_아야,NNG_안,ECD_으면,NNG_주고,VA_그렇,NNG_이모,ECD_은데,VV_느,NNB_터,NNG_조카,NNG_사촌,NNG_왕래,VV_잦,NNG_중요,ECE_거나,NNG_가족,NNG_모임,NNB_수,NNG_아,VV_만나,ECE_면서,VV_웃,NNG_관계,VA_어렵,NNG_도움,NNG_장점,VV_가지,NNG_예,VV_들,NNG_하,VV_사,NNG_여행,VV_살,VV_나,ECS_아,VV_대하,NNG_부정적,JX_야,NNG_사주,VV_믿,NNG_사,VA_길,NNB_데,NNG_맹신,VV_그러,JKG_의,VV_맞,NP_이거,NNG_최악,NNG_판단,NNG_내가,VV_가,EFQ_ㄹ까,ECD_라면,EFN_지,NNG_상황,EFQ_나,VV_나오,VV_자,ECD_니깐,VV_해보,ECD_아서,NNG_경험,VA_없,NNG_설명,EFQ_ㄹ래,NNG_기억,NNG_구경,NNG_슬픔,NNG_기쁨,NNG_축하,ECD_라서,VV_아,VA_기쁘,EFN_네,VXV_가지,NNG_이제,NNG_자식,VV_보내,VV_걸,NNG_기,EFN_다,VA_그,NNG_눈물,VXV_나,ECD_라고,NNG_가슴,VA_벅차,NNB_적,NNG_응원,NNG_감정,ECD_ㄹ지,NNG_을,NNB_초,NNG_중반,VA_다르,ECD_려고,NNG_최대한,VV_쓰,NNG_그다음,NR_둘,NNG_아르바이트,NNG_편이,NNG_기도,VV_넣,NNG_학교,VV_다니,NNG_그때,JX_만,ECD_으니까,VV_있었,NNG_취직,NNG_하면서,NNG_연차,VV_겹치,ECS_다,ECE_건,JX_마다,VA_달르,NR_6,NNG_주말,NNG_홍,NNG_대,VV_일하,VXV_보,VV_데려다주,NNG_만남,VV_말하,ECS_ㄴ지,NNG_데이트,NR_2,NNM_번,NNG_이유,VV_빼,ECD_라,JX_이,ECD_서,NNG_힐링,NNG_부분,NNG_각자,ECD_거든,VV_인하,NNG_침대,VV_눕,NNG_에너지,VV_차,NNG_자유,ECD_어도,VA_상관없,NNG_방,NNG_어머님,NNG_거실,NNG_생활,NNG_컴퓨터,NP_너희,NR_1,NP_이,VV_나가,NNG_처,NNG_언니,NNG_남자,NNG_당장,VV_모르,ECE_자면,NNG_아까,NNG_서로,NNG_패턴,VV_살아오,NNG_체크,NNG_리스트,EFN_야,NNG_청소,NNG_설,VV_거지,EFN_ㄹ게,VV_건들,NNG_마,NNG_쓰레기,VV_비우,NNG_빨래,NNG_살,NNG_전,VV_그리,VV_쉬,VV_오,NNG_자기,VV_졸리,VV_붙,NNG_자야,VV_깨,ECD_여도,NNG_잠,NNG_스트레스,ECD_아도,NNG_약,VV_먹,NNG_극단적,ETD_라는,NNG_개개인,NNG_선택,NNG_전제,ECE_ㄴ다면,VV_잇,VV_다그,NNG_직전,ECE_ㄴ데,NNG_요즘,NNG_세대,VV_열리,VV_시작하,NNG_상태,NNG_동,VV_거하,EFQ_던,VV_다투,NNG_문제,NNG_보고,NNG_텍스트,NNG_전화,NNG_목,NNG_소리,NNG_실질적,VV_느끼,NNG_다툼,VV_줄어들,VV_싶,VV_갈,NNG_행동,NNG_반경,VV_그,NNG_거지,VV_않,NNG_인간,NNG_저녁,NNG_장단점,VV_주고받,NNG_금액,VXA_싶,VA_잦,NNG_엄마,NNM_살,NNG_차이,NNG_이랑,NNB_편,VA_어리,ECE_고는,NNG_경조사,JX_나,VA_이렇,VV_뵈,VA_아쉽,NNG_소통,VA_크,NNG_지점,VV_피,VA_참하,ETD_ㄴ다는,NNG_느낌,NNG_강박,NNG_엠,NNG_비,NNG_아이,NNG_티,VV_널,NNG_운,VV_봐,NNG_고,NNG_배우자,NNG_위로,NNG_줄,NNG_조언,ECE_다면,NNG_나도,NNG_인정,NNG_남,NNG_인사,VV_드리,NNG_아버지,NNG_손,VV_잡,VV_떠나,NNG_남편,VV_흘리,NNG_남의,NP_거기,NNG_신부,VV_나누,NNG_현장,NNG_감동,ECE_나,VV_같,NNG_어미,NNG_새,NNG_아기,NNG_모습,VV_보이,NNG_둥지,NNM_주일,NNB_번,NNG_적당,NNB_회,VA_궁금하,VV_나르,NNG_지금,NNG_활동,NNG_자신,NNG_공간,NNG_자취방,VV_지내,NNG_치안,NNG_독립,NNG_시기,NNG_불안,NNG_기대감,NP_언제,NNG_동감,NNG_충돌,VV_다르,VV_치우,VV_이러,EFN_아,VV_느껴지,NNG_커플,VA_귀엽,NNG_애교,NNG_투정,VV_받아들이
SD2401639,20대,0.018072289156626505,0.0391566265060241,0.0,0.0,0.03313253012048193,0.0030120481927710845,0.018072289156626505,0.04317269076305221,0.014056224899598393,0.009036144578313253,0.0,0.010040160642570281,0.001004016064257028,0.02208835341365462,0.029116465863453816,0.001004016064257028,0.001004016064257028,0.01706827309236948,0.0,0.0,0.004016064257028112,0.0,0.002008032128514056,0.014056224899598393,0.001004016064257028,0.0030120481927710845,0.024096385542168676,0.04116465863453815,0.02108433734939759,0.008032128514056224,0.007028112449799197,0.0,0.0,0.0,0.012048192771084338,0.001004016064257028,0.0,0.0,0.0,0.006024096385542169,0.002008032128514056,0.01104417670682731,0.01104417670682731,0.008032128514056224,0.006024096385542169,0.01706827309236948,0.010040160642570281,0.009036144578313253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002008032128514056,0.012048192771084338,0.0,0.0,0.0030120481927710845,0.009036144578313253,0.0,0.001004016064257028,0.001004016064257028,0.002008032128514056,0.0,0.007028112449799197,0.0030120481927710845,0.001004016064257028,0.002008032128514056,0.0,0.0,0.001004016064257028,0.002008032128514056,0.023092369477911646,0.001004016064257028,0.0,0.006024096385542169,0.0050200803212851405,0.001004016064257028,0.0,0.0,0.0,0.0,0.0,0.001004016064257028,0.001004016064257028,0.0,0.0,0.007028112449799197,0.0030120481927710845,0.010040160642570281,0.0,0.004016064257028112,0.0,0.0,0.002008032128514056,0.006024096385542169,0.0030120481927710845,0.002008032128514056,0.01606425702811245,0.004016064257028112,0.004016064257028112,0.001004016064257028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004016064257028112,0.0,0.0,0.0,0.001004016064257028,0.0,0.001004016064257028,0.0,0.002008032128514056,0.0,0.0,0.0,0.0,0.0,0.0,0.001004016064257028,0.0,0.001004016064257028,0.0,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.0030120481927710845,0.0,0.0030120481927710845,0.0,0.0030120481927710845,0.0,0.006024096385542169,0.0,0.0030120481927710845,0.006024096385542169,0.002008032128514056,0.001004016064257028,0.0,0.0050200803212851405,0.0,0.002008032128514056,0.0,0.0,0.0,0.0,0.0,0.004016064257028112,0.0,0.0,0.001004016064257028,0.0030120481927710845,0.002008032128514056,0.0,0.001004016064257028,0.0,0.0,0.007028112449799197,0.001004016064257028,0.0,0.0,0.0,0.0,0.0,0.0030120481927710845,0.0,0.001004016064257028,0.001004016064257028,0.0,0.0,0.0030120481927710845,0.0,0.006024096385542169,0.002008032128514056,0.0,0.0,0.0,0.0,0.001004016064257028,0.0,0.0,0.001004016064257028,0.0,0.0,0.0,0.002008032128514056,0.0,0.002008032128514056,0.004016064257028112,0.001004016064257028,0.001004016064257028,0.0050200803212851405,0.001004016064257028,0.0,0.0,0.001004016064257028,0.0,0.0050200803212851405,0.007028112449799197,0.001004016064257028,0.0,0.0,0.0,0.001004016064257028,0.002008032128514056,0.002008032128514056,0.001004016064257028,0.0,0.0,0.002008032128514056,0.0,0.001004016064257028,0.0,0.001004016064257028,0.0050200803212851405,0.002008032128514056,0.001004016064257028,0.0,0.0,0.001004016064257028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001004016064257028,0.0,0.0,0.001004016064257028,0.001004016064257028,0.0030120481927710845,0.001004016064257028,0.0,0.0,0.001004016064257028,0.001004016064257028,0.0,0.0,0.001004016064257028,0.001004016064257028,0.0,0.0,0.0,0.001004016064257028,0.0,0.0,0.0,0.0,0.001004016064257028,0.0,0.0,0.0,0.0,0.0,0.0,0.001004016064257028,0.004016064257028112,0.0,0.0,0.0,0.0,0.0,0.0,0.0030120481927710845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001004016064257028,0.0,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.001004016064257028,0.0030120481927710845,0.0,0.0,0.0,0.010040160642570281,0.001004016064257028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001004016064257028,0.0,0.0,0.004016064257028112,0.0,0.0,0.0050200803212851405,0.0,0.0,0.0,0.002008032128514056,0.002008032128514056,0.0,0.0,0.0,0.0,0.002008032128514056,0.002008032128514056,0.0,0.0,0.0,0.001004016064257028,0.0,0.0,0.0,0.001004016064257028,0.0,0.0,0.0,0.0,0.0,0.0,0.002008032128514056,0.0,0.0,0.001004016064257028,0.0,0.0,0.0,0.0,0.0,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.0050200803212851405,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.002008032128514056,0.002008032128514056,0.001004016064257028,0.001004016064257028,0.002008032128514056,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.002008032128514056,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.002008032128514056,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.0030120481927710845,0.002008032128514056,0.002008032128514056,0.001004016064257028,0.0030120481927710845,0.002008032128514056,0.002008032128514056,0.002008032128514056,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.002008032128514056,0.002008032128514056,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.002008032128514056,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.0030120481927710845,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.002008032128514056,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.002008032128514056,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.002008032128514056,0.0030120481927710845,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.0030120481927710845,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.002008032128514056,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.002008032128514056,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.004016064257028112,0.002008032128514056,0.001004016064257028,0.002008032128514056,0.002008032128514056,0.001004016064257028,0.002008032128514056,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.002008032128514056,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.0030120481927710845,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028,0.001004016064257028
SD2401640,20대,0.011922503725782414,0.038002980625931444,0.0007451564828614009,0.0014903129657228018,0.026825633383010434,0.005216095380029807,0.020119225037257823,0.038002980625931444,0.012667660208643815,0.011177347242921014,0.004470938897168405,0.005216095380029807,0.0007451564828614009,0.03204172876304024,0.021609538002980627,0.005216095380029807,0.005961251862891207,0.02533532041728763,0.0022354694485842027,0.0007451564828614009,0.0029806259314456036,0.004470938897168405,0.0007451564828614009,0.012667660208643815,0.0007451564828614009,0.0022354694485842027,0.01713859910581222,0.026825633383010434,0.020119225037257823,0.009687034277198211,0.0022354694485842027,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.009687034277198211,0.0029806259314456036,0.0007451564828614009,0.0022354694485842027,0.0022354694485842027,0.009687034277198211,0.0037257824143070045,0.010432190760059613,0.010432190760059613,0.010432190760059613,0.0029806259314456036,0.014157973174366617,0.00894187779433681,0.00819672131147541,0.0007451564828614009,0.0014903129657228018,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0014903129657228018,0.0007451564828614009,0.0037257824143070045,0.007451564828614009,0.0007451564828614009,0.0007451564828614009,0.004470938897168405,0.014903129657228018,0.0007451564828614009,0.0014903129657228018,0.0022354694485842027,0.0014903129657228018,0.0007451564828614009,0.005216095380029807,0.0037257824143070045,0.0007451564828614009,0.0029806259314456036,0.0007451564828614009,0.0022354694485842027,0.0037257824143070045,0.0022354694485842027,0.018628912071535022,0.0067064083457526085,0.0007451564828614009,0.005961251862891207,0.004470938897168405,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0022354694485842027,0.0007451564828614009,0.0014903129657228018,0.0022354694485842027,0.0007451564828614009,0.0007451564828614009,0.011177347242921014,0.0007451564828614009,0.004470938897168405,0.0014903129657228018,0.004470938897168405,0.0007451564828614009,0.0007451564828614009,0.0029806259314456036,0.0037257824143070045,0.0022354694485842027,0.0029806259314456036,0.00894187779433681,0.0007451564828614009,0.0029806259314456036,0.0007451564828614009,0.0022354694485842027,0.0022354694485842027,0.0014903129657228018,0.0007451564828614009,0.0014903129657228018,0.0014903129657228018,0.0029806259314456036,0.0007451564828614009,0.013412816691505217,0.0014903129657228018,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0014903129657228018,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0014903129657228018,0.0007451564828614009,0.0014903129657228018,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0014903129657228018,0.0007451564828614009,0.00894187779433681,0.004470938897168405,0.004470938897168405,0.0022354694485842027,0.005216095380029807,0.0007451564828614009,0.0014903129657228018,0.0007451564828614009,0.0029806259314456036,0.0007451564828614009,0.0022354694485842027,0.005216095380029807,0.0014903129657228018,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0014903129657228018,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0037257824143070045,0.0014903129657228018,0.0014903129657228018,0.0007451564828614009,0.0007451564828614009,0.005216095380029807,0.0029806259314456036,0.0029806259314456036,0.0007451564828614009,0.0007451564828614009,0.0022354694485842027,0.0007451564828614009,0.0029806259314456036,0.0029806259314456036,0.0029806259314456036,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0014903129657228018,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0014903129657228018,0.0007451564828614009,0.004470938897168405,0.0007451564828614009,0.0029806259314456036,0.0007451564828614009,0.0014903129657228018,0.0014903129657228018,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0014903129657228018,0.004470938897168405,0.005216095380029807,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0014903129657228018,0.0014903129657228018,0.0067064083457526085,0.0029806259314456036,0.0007451564828614009,0.0014903129657228018,0.0037257824143070045,0.0014903129657228018,0.0007451564828614009,0.0007451564828614009,0.0014903129657228018,0.0022354694485842027,0.0029806259314456036,0.007451564828614009,0.0014903129657228018,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.004470938897168405,0.004470938897168405,0.0007451564828614009,0.0007451564828614009,0.0014903129657228018,0.0014903129657228018,0.0007451564828614009,0.0007451564828614009,0.0014903129657228018,0.0007451564828614009,0.0007451564828614009,0.0029806259314456036,0.0007451564828614009,0.004470938897168405,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0014903129657228018,0.0014903129657228018,0.0007451564828614009,0.0029806259314456036,0.0022354694485842027,0.0022354694485842027,0.0014903129657228018,0.0007451564828614009,0.0029806259314456036,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0022354694485842027,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0014903129657228018,0.0007451564828614009,0.0007451564828614009,0.0014903129657228018,0.0007451564828614009,0.0007451564828614009,0.0014903129657228018,0.0022354694485842027,0.0007451564828614009,0.0007451564828614009,0.0022354694485842027,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0014903129657228018,0.005216095380029807,0.0014903129657228018,0.0014903129657228018,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0029806259314456036,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0014903129657228018,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0014903129657228018,0.0007451564828614009,0.0014903129657228018,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0014903129657228018,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0014903129657228018,0.0007451564828614009,0.0014903129657228018,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0022354694485842027,0.0007451564828614009,0.0014903129657228018,0.0007451564828614009,0.0022354694485842027,0.0037257824143070045,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0014903129657228018,0.0007451564828614009,0.0014903129657228018,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0014903129657228018,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0014903129657228018,0.0014903129657228018,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0014903129657228018,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
