화자ID,연령대,NP_너희,NNG_집,JX_은,NNG_지금,NNG_오피스텔,EFN_잖아,NNG_층,NNG_간,NNG_소음,VV_있,ETD_는,NNB_거,VA_같,ECD_아,VV_나,ECS_아,NR_7,VV_살,ECD_는데,VA_없,ECD_은데,NNG_아파트,NNG_이상,ETD_ㄴ,NNG_사람,EFN_더라,NP_우리,JKS_가,NP_아무,JX_도,NNG_상태,NNG_밑,JKG_의,VV_올라오,ECS_ㄴ다,VV_아,ECS_ㄴ가,NP_어디,NNG_막,NNG_신고,VV_들어오,ETD_다는,JX_야,NNG_이,NNG_시간,JKS_이,VA_시끄럽,EFN_다고,VV_그리하,ECD_여,VXV_가지,ECE_고,VV_그,ECD_게,VV_아니,VV_그러,ECD_어서,NNG_무엇,ECD_지,NNG_조심,ECD_어야,VA_이렇,NNB_적,VV_있었,ECD_어,NP_너,JX_는,NNG_자취,JKO_를,NR_1,NNG_곳,JX_만,VV_하,NNG_이사,ECD_아도,NNG_누나,EFQ_ㄹ라고,NNG_절대,ETD_ㄹ,VV_맞,NNB_것,NNG_하나,ETD_단,NNG_말,EFN_야,NNG_나도,NNG_새벽,NNG_전화,NP_뭐,EFN_라,VA_어떻,NNG_때,NNG_게임,ECE_면,NP_나,JKO_한테,NNG_스트레스,VV_받,NNG_만약,NNG_내가,ECD_니까,NNG_형제,VV_그리,VV_다니,JX_마다,NNG_방,ETN_기,JKS_는,NP_이것,NNG_크기,NNG_큰방,NNG_작은방,NNG_누,VV_쓰,EFQ_냐,VV_이러,NNB_때문,VV_싸우,NNG_본가,NNB_데,VXV_있,VA_어리,JX_부터,NNG_초등학교,NNG_중학교,VV_까,ECD_여도,NNG_한동네,NNG_내,VV_오,ECS_다,VV_가,NNG_여,ECD_느라,VA_귀찮,VV_바뀌,NNG_불편,NNG_적응,VV_되,ECS_어,NNG_초반,EFN_어,VV_도,VV_치,NNG_구들,VA_멀,VXV_지,EFN_ㄴ다,VA_괜찮,NR_3,NNG_학년,NNG_고등,NNG_학교,NNG_한번,NNG_학,NNB_쪽,NNG_그때,VA_좋,NNG_친구,ECE_ㄴ데,NNG_완전,NNG_경험,NNG_이제,NNG_고등학교,NR_2,ECD_아야,NNG_상황,VA_그,VV_가리,VXV_않,NNG_원래,NNG_동네,VV_돌아가,NNG_전원주택,NNG_꿈,ETD_은,NNG_직접,JKO_을,VV_만들,NNG_설계,NNG_비밀,NNG_공간,JX_이나,VA_크,NNG_목욕탕,NNG_작업실,VXV_두,VXA_싶,NNG_생각,VV_느,NNG_가전제품,VV_어,NNG_집안일,NNG_엄마,NNG_설거지,VV_먹,NNG_옷,NNG_분리수거,NNG_아빠,ECE_면서,NNG_오빠,ECE_거나,VV_않,NNG_혼자,NNG_편,NNG_하단,NNG_일상,NNG_생활,NNG_패턴,NNG_가족,NNG_은,ECD_라도,VV_지키,ECD_으니까,NNG_나한,NNG_테,VA_힘들,NNG_제한,VV_같,ECD_아서,NNG_근처,NNG_돈,VV_깨지,EFN_지,NNG_군대,NNB_수,ECD_으면,EFQ_을까,NNG_인테리어,NNG_이번,VV_짓,VV_가지,NNG_전체적,NNG_느낌,VA_아프,NNG_청소,ECD_어도,VA_좁,NNG_의자,NNG_위,VV_올라가,NNG_침대,VV_뭉치,NNG_정리,NNG_요즘,VA_그렇,EFQ_ㄴ가,VV_넘치,EFN_라고,NNG_건물,NNG_모습,VA_다르,VV_저,JX_이야,NNG_처음,ETD_을,NNG_첫날,VV_찾,NNG_보통,NNG_단지,NNB_호,NR_5,NNG_순서,JX_대로,NP_거기,NR_17,NR_19,VV_붙,NNG_안,NNG_길,VV_잃,NR_20,NNM_분,NR_30,NNG_정도,VV_헤매,NNG_기억,NNG_앞,NNG_회사,NNG_면,NNG_서울,NNG_대구,NNG_헬스장,NNG_도서관,NNG_어린이,NNG_입주,ETD_ㄴ다는,NNG_얘기,NNG_인프라,VV_갖추,NNG_지진,VA_못하,VV_생기,VV_골,NNG_진,VV_모르,NNB_내,NNG_운영,NP_그거,VV_말,NNG_가,NNG_주민,NNG_휴식,ECD_라고,NNG_하면서,NNM_개,NNG_차,VV_마시,VV_떠들,NNG_아줌마,VV_비,NR_백,VV_빌,VV_깔,VV_눕,VV_보,NNG_시설,NNG_집이,NNG_꼭대기,ECD_라,ECD_ㄴ지,NNG_벽간,ECS_고,NNG_방음,NNG_옆,NNG_문,NNG_입구,NNG_서도,NNG_유,NNG_튜브,VV_듣,ECS_는지,NNG_대화,VV_들리,NNG_부담,ECD_기에,VV_사,NNG_위층,NNG_지인,NNM_년,NNG_동안,NP_여기,NNG_올해,NNG_계약,VA_똑같,NNG_연장,NNG_내년,NNG_교환,NNG_학생,NNG_때쯤,VV_구하,NNG_월,NNG_세가,VA_비싸,NNG_한집,NNG_전세,VA_낫,VA_늦,VV_자,NNM_건,VA_상관없,NNG_소리,NNG_오,NNG_중,JX_까지,NNG_주,NNB_중,NNG_이후,NNG_약간,NNG_신도시,NNG_분양,NNG_청약,NNG_담,NNG_당첨,NNM_번,NNG_계속,NNG_지역,VXV_보,NNG_유치원,VV_나오,NP_그쪽,ECD_려고,VV_떨어지,VV_갈,NNG_도,VV_멀,ECD_러,NP_그,VV_놀,VA_아쉽,VV_힘들,VA_넓,EFN_다,NNG_주변,NNB_편,NNG_다음,NNG_우,NNG_나중,NP_이,ECE_ㄴ다면,VV_저러,NNG_마당,NNG_식물,VV_키우,NNG_동물,NNG_정원,VV_가꾸,NNG_바,NNG_다락방,NNG_관리,VV_보이,NNG_할머니,NNG_조금,VXV_주,NNG_잡초,VV_자라,NNG_먼지,VV_끼,VV_더러워지,VA_많,ECD_ㅁ에도,NNG_한번쯤,NNG_로망,NNG_전자,NNG_레인지,NNG_냉장고,NNG_세탁기,NNG_밥솥,NNG_오븐,JX_라고,NNG_에어,NNG_프라이어,NNG_최근,NNG_여름,NNG_벌레,NNG_음식물,ECD_여서,VXV_버리,NNG_미생물,NNG_분해,NNG_기계,VV_일,NNG_스타,NNG_그램,VV_찾아오,NP_이거,ECE_자,ECD_ㄹ까,NNG_고민,NNG_쓰레기,VV_넣,NNG_흙,EFN_ㄴ대,NNG_하루,NNG_만,NNG_주고,NNG_냄새,VV_알,ECD_니,VV_싸,VV_대하,NNG_짜증,VV_내,NP_내,NNG_분리,NNG_수거,VA_그만이,NNG_내고,VA_더럽,VV_섞이,ETD_ㄴ단,NNG_적도,NNG_분담,NNG_예전,NNG_화장실,NNB_식,VV_번갈,NNG_하자,NNG_순간,VV_쌓,VV_놓,ECD_다가,VV_화내,NNG_직전,VV_말하,NNG_눈치,VV_빨,ECD_ㄹ라,VV_치우,NNB_이래,NNG_냉장,NNG_고랑,NNG_기본,NNG_가구,NNG_연두색,NNG_띠,VV_둘러지,NNG_색깔,NP_그것,NNG_진짜,VA_싫,VV_들어가,NNG_티,NNG_방식,VV_꾸미,ETD_라는,NNG_짐,VV_비하,VXV_놓,VA_작,NNG_옷장,VV_나서,NNG_거실,VV_다그,NNG_행거,NNG_설치,VV_놓아두,NNG_꾸미기,VV_널,NNG_여가,NNG_반경,NNG_중심,VV_맞추,VA_편하,VV_내려가,NNG_라,VV_들,VA_길,NNG_해,NNG_직장,VV_얻,NNG_발전,ECE_려면,NNG_지하,NNG_시,NNG_등록,NNG_마련
SD2401267,20대,0.0019588638589618022,0.010773751224289911,0.01762977473065622,0.0039177277179236044,0.0009794319294809011,0.004897159647404506,0.0039177277179236044,0.0019588638589618022,0.0019588638589618022,0.023506366307541625,0.01762977473065622,0.02644466209598433,0.013712047012732615,0.010773751224289911,0.002938295788442703,0.004897159647404506,0.0009794319294809011,0.011753183153770812,0.011753183153770812,0.0039177277179236044,0.0019588638589618022,0.009794319294809012,0.0019588638589618022,0.03623898139079334,0.002938295788442703,0.0009794319294809011,0.002938295788442703,0.012732615083251714,0.0009794319294809011,0.014691478942213516,0.0009794319294809011,0.0039177277179236044,0.004897159647404506,0.0009794319294809011,0.0019588638589618022,0.002938295788442703,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.002938295788442703,0.0068560235063663075,0.0019588638589618022,0.0009794319294809011,0.029382957884427033,0.0009794319294809011,0.0009794319294809011,0.007835455435847209,0.0068560235063663075,0.0068560235063663075,0.04995102840352596,0.002938295788442703,0.005876591576885406,0.0019588638589618022,0.00881488736532811,0.004897159647404506,0.0009794319294809011,0.002938295788442703,0.0009794319294809011,0.0019588638589618022,0.004897159647404506,0.0019588638589618022,0.002938295788442703,0.01762977473065622,0.0039177277179236044,0.01762977473065622,0.0068560235063663075,0.007835455435847209,0.0039177277179236044,0.0009794319294809011,0.004897159647404506,0.01762977473065622,0.007835455435847209,0.0019588638589618022,0.004897159647404506,0.0019588638589618022,0.0009794319294809011,0.009794319294809012,0.0009794319294809011,0.010773751224289911,0.0009794319294809011,0.002938295788442703,0.0039177277179236044,0.0039177277179236044,0.0009794319294809011,0.0019588638589618022,0.0009794319294809011,0.005876591576885406,0.0019588638589618022,0.0019588638589618022,0.009794319294809012,0.0009794319294809011,0.00881488736532811,0.007835455435847209,0.0009794319294809011,0.0019588638589618022,0.0019588638589618022,0.0019588638589618022,0.0039177277179236044,0.0039177277179236044,0.0009794319294809011,0.005876591576885406,0.005876591576885406,0.0009794319294809011,0.0039177277179236044,0.0019588638589618022,0.0019588638589618022,0.005876591576885406,0.0009794319294809011,0.0019588638589618022,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0039177277179236044,0.0019588638589618022,0.0039177277179236044,0.0019588638589618022,0.0009794319294809011,0.010773751224289911,0.0019588638589618022,0.0039177277179236044,0.0009794319294809011,0.0019588638589618022,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0039177277179236044,0.0039177277179236044,0.0039177277179236044,0.002938295788442703,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0019588638589618022,0.010773751224289911,0.012732615083251714,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0019588638589618022,0.002938295788442703,0.0009794319294809011,0.0009794319294809011,0.0039177277179236044,0.002938295788442703,0.0009794319294809011,0.002938295788442703,0.0009794319294809011,0.0019588638589618022,0.0019588638589618022,0.0019588638589618022,0.0009794319294809011,0.0009794319294809011,0.0039177277179236044,0.0019588638589618022,0.0009794319294809011,0.004897159647404506,0.0019588638589618022,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0019588638589618022,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.007835455435847209,0.0009794319294809011,0.0039177277179236044,0.002938295788442703,0.0009794319294809011,0.0009794319294809011,0.0019588638589618022,0.0019588638589618022,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0019588638589618022,0.005876591576885406,0.002938295788442703,0.0009794319294809011,0.0009794319294809011,0.002938295788442703,0.0009794319294809011,0.0019588638589618022,0.002938295788442703,0.0009794319294809011,0.0039177277179236044,0.0019588638589618022,0.0009794319294809011,0.0019588638589618022,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0019588638589618022,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0019588638589618022,0.002938295788442703,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0019588638589618022,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0019588638589618022,0.0009794319294809011,0.0039177277179236044,0.0039177277179236044,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0019588638589618022,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0019588638589618022,0.002938295788442703,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0019588638589618022,0.0019588638589618022,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0039177277179236044,0.0019588638589618022,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.002938295788442703,0.0009794319294809011,0.0009794319294809011,0.0019588638589618022,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0019588638589618022,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0019588638589618022,0.0019588638589618022,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0019588638589618022,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0019588638589618022,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0019588638589618022,0.0009794319294809011,0.0009794319294809011,0.0019588638589618022,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401268,20대,0.0,0.00400962309542903,0.00801924619085806,0.0008019246190858059,0.0,0.0016038492381716118,0.00400962309542903,0.0024057738572574178,0.00400962309542903,0.012830793905372895,0.014434643143544507,0.019246190858059342,0.020048115477145148,0.009623095429029671,0.0032076984763432237,0.007217321571772253,0.0,0.019246190858059342,0.012028869286287089,0.0056134723336006415,0.0016038492381716118,0.0016038492381716118,0.0,0.0272654370489174,0.0024057738572574178,0.0008019246190858059,0.0008019246190858059,0.01603849238171612,0.0008019246190858059,0.008821170809943865,0.0,0.0,0.0016038492381716118,0.0,0.0,0.0032076984763432237,0.0,0.0008019246190858059,0.0008019246190858059,0.0,0.0024057738572574178,0.0008019246190858059,0.0024057738572574178,0.0016038492381716118,0.0,0.028869286287089013,0.0,0.0016038492381716118,0.0032076984763432237,0.0,0.0,0.04170008019246191,0.0048115477145148355,0.008821170809943865,0.0,0.00801924619085806,0.015236567762630313,0.0008019246190858059,0.0024057738572574178,0.0,0.0016038492381716118,0.0016038492381716118,0.0008019246190858059,0.0,0.012830793905372895,0.0048115477145148355,0.020048115477145148,0.0032076984763432237,0.009623095429029671,0.0032076984763432237,0.0016038492381716118,0.0024057738572574178,0.02566158781074579,0.006415396952686447,0.0008019246190858059,0.0,0.0,0.0,0.008821170809943865,0.0016038492381716118,0.0136327185244587,0.0,0.0024057738572574178,0.00400962309542903,0.0056134723336006415,0.0,0.0,0.0,0.007217321571772253,0.0016038492381716118,0.0008019246190858059,0.0048115477145148355,0.0016038492381716118,0.0032076984763432237,0.008821170809943865,0.0008019246190858059,0.0,0.0,0.0,0.0016038492381716118,0.010425020048115477,0.0,0.0,0.0016038492381716118,0.0,0.0048115477145148355,0.007217321571772253,0.00400962309542903,0.0,0.0,0.0,0.0,0.0,0.0032076984763432237,0.0,0.0024057738572574178,0.0008019246190858059,0.0016038492381716118,0.0032076984763432237,0.0056134723336006415,0.008821170809943865,0.0,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0,0.0,0.0008019246190858059,0.0016038492381716118,0.00400962309542903,0.00400962309542903,0.0008019246190858059,0.0,0.0,0.0,0.0,0.0,0.006415396952686447,0.020048115477145148,0.0,0.0008019246190858059,0.0,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0024057738572574178,0.0,0.0008019246190858059,0.0024057738572574178,0.0,0.0,0.0008019246190858059,0.0,0.0008019246190858059,0.0,0.0,0.00400962309542903,0.0008019246190858059,0.0032076984763432237,0.0,0.0008019246190858059,0.0,0.0008019246190858059,0.0016038492381716118,0.0,0.0,0.0016038492381716118,0.0,0.0008019246190858059,0.0008019246190858059,0.0,0.0,0.0024057738572574178,0.0,0.011226944667201283,0.0,0.012830793905372895,0.0016038492381716118,0.0,0.0,0.0016038492381716118,0.0016038492381716118,0.0016038492381716118,0.0,0.0,0.0,0.008821170809943865,0.00400962309542903,0.0008019246190858059,0.0,0.0056134723336006415,0.0016038492381716118,0.0008019246190858059,0.0,0.0,0.0008019246190858059,0.0,0.0008019246190858059,0.0016038492381716118,0.0048115477145148355,0.0016038492381716118,0.0008019246190858059,0.0024057738572574178,0.0,0.0,0.0,0.0032076984763432237,0.0008019246190858059,0.0,0.00400962309542903,0.0,0.0,0.0024057738572574178,0.0,0.0,0.00400962309542903,0.0,0.0008019246190858059,0.007217321571772253,0.0,0.0,0.0,0.0,0.0,0.0016038492381716118,0.0016038492381716118,0.0,0.0024057738572574178,0.0,0.0,0.0016038492381716118,0.0,0.0,0.0,0.0016038492381716118,0.0016038492381716118,0.0,0.0,0.0008019246190858059,0.0,0.0,0.0,0.0,0.0,0.0032076984763432237,0.0,0.0,0.006415396952686447,0.0,0.0,0.0,0.0,0.0,0.0008019246190858059,0.0016038492381716118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008019246190858059,0.00400962309542903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016038492381716118,0.0,0.0008019246190858059,0.0016038492381716118,0.0,0.0,0.00400962309542903,0.0,0.0016038492381716118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016038492381716118,0.0,0.0,0.0,0.0,0.0,0.0048115477145148355,0.0008019246190858059,0.0024057738572574178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048115477145148355,0.0024057738572574178,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0016038492381716118,0.0008019246190858059,0.0016038492381716118,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0016038492381716118,0.0008019246190858059,0.0024057738572574178,0.0008019246190858059,0.0008019246190858059,0.00400962309542903,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0024057738572574178,0.0016038492381716118,0.0016038492381716118,0.0008019246190858059,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0016038492381716118,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0016038492381716118,0.0008019246190858059,0.0024057738572574178,0.0008019246190858059,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0024057738572574178,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0024057738572574178,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0048115477145148355,0.0024057738572574178,0.0024057738572574178,0.0008019246190858059,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0016038492381716118,0.0008019246190858059,0.0024057738572574178,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.0032076984763432237,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0032076984763432237,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0024057738572574178,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0016038492381716118,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.0016038492381716118,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0024057738572574178,0.0024057738572574178,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.0032076984763432237,0.0016038492381716118,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0016038492381716118,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0024057738572574178,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0024057738572574178,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059,0.0008019246190858059
