화자ID,연령대,VA_친하,ETD_ㄴ,NNG_친구,JX_은,NNB_분,JKS_이,VV_있,EFQ_ㄴ가요,NP_저,JX_는,NNG_고등학교,NNG_때,NNG_서,JX_부터,VV_잇,ECD_어,NR_2,NNM_명,EFN_다고,NNG_생각,EFN_ㅂ니다,VV_어,ECS_어,NNG_아이,NNG_에스,NNG_에프,NNG_피고,NNG_이,NNG_피,NNG_선생님,JKG_의,NNG_대부분,VA_어떻,NNG_엠,NNG_비,NNG_티,JKS_가,VA_많,EFQ_나요,VV_맞,JKO_을,VV_하,JX_요,VV_들,VV_끼,EFQ_리,ECD_으면,NNG_은,NNG_대화,VV_통하,NNG_본인,VV_대하,ECD_어서,VV_알,ECE_고,VXA_계시,NNG_특이,NNG_성격,VV_모르,ECD_는데,NNG_제,NNG_주변,VV_보,ECD_지,NNB_것,VA_같,EFN_습니다,VV_저,ECD_어도,NNG_소개,VXV_주,EFN_세요,ETD_은,VXA_싶,NNG_말,JX_도,VA_시끄럽,NNB_거,VA_똑같,VXV_않,ETD_는,ECD_게,NNG_대응,NNG_말로,NNG_소통,NNB_편,NNG_최대한,NNG_문제,VV_일으키,ETD_을,NNB_만큼,VV_참,NNG_혼자,ECD_다가,NNG_제가,VV_놓,EFQ_습니까,ETN_ㅁ,NNG_정반대,NNG_단어,NNG_오지랖,VA_넓,NNG_일,NNG_참견,VV_되,ETD_ㄹ,NNG_속,NNG_제일,NNG_신경,VV_쓰,NNG_편이,VV_받아들이,VXV_지,NNG_후,NP_그거,JKO_를,NNG_상대방,NNG_표현,NNG_남녀,NNB_간,NNG_우정,VA_없다,NNG_남자,NNG_사람,VA_없,ECD_을뿐더러,VV_히,VA_힘들,NNG_피곤,EFQ_ㅂ니까,VA_그렇,ECD_기에,VV_만들,ECD_ㄹ지,ECD_도록,NNG_노력,ECE_며,NNG_최대,NP_어디,JX_까지,NNB_수,NNG_만약,NNG_허용,NNG_가능,NNG_저녁,NNG_시간,NNG_밥,NNG_김밥,NNG_요,NNG_글자,VV_말하,JX_만,NNG_눈,NNG_맞춤,NNG_조끔,VV_어렵,NNG_열풍,VV_느끼,NNG_회사,NNG_면접,NNG_질문,NNG_종이,NNG_항목,VV_생기,VA_크,NNG_영향,NNG_차지,NNG_부분,NNG_전,VV_받,ECD_아,NP_그,VV_인하,ETN_기,NP_이,NR_하나,VV_나누,NNG_게,VA_좋,NNG_소재,NP_그쪽,NNG_마음,ECE_ㄴ다고,ECE_면,ECD_므로,NNG_처음,VA_이렇,NNG_긍정적,NNG_검사,VV_보시,NNB_적,NNG_최근,NNG_반년,VV_넘어가,NNG_대학교,VV_놀,ECD_러,VV_가,NP_거기,NNG_항,NNG_문지,VV_나오,VV_바뀌,NNG_즉흥적,VA_맛있,VV_먹,VV_좋아하,NNG_우선,NNB_데,NR_1,NNG_순위,JX_라고,ECD_으러,VV_다니,VV_겹치,JKS_는,NNG_대문자,VV_아니,NNG_소문자,NNG_이끼,NNG_기가,VV_빨리,NNG_이랑,EFN_거든요,NNG_반응,VA_괜찮,NNG_중요,VV_바라,EFI_구나,NNG_정도,NNG_성향,VV_강하,ECE_으나,NNG_사회생활,NNG_시작,NNG_이후,VXV_있,NNG_공감,NNG_영화,VV_울,NNG_주인공,NNG_거지,VV_않,NNG_약간,NNG_경우,NNG_몰입,VA_정신없,NNG_집중,NNG_편,NNG_신,JX_를,NNM_편,NNG_엔,VV_가지,NNG_상상,NNG_나래,NNG_무궁무진,NNG_끝,VV_갈,NNG_방향,VV_꼽,ECE_자면,NNB_쪽,NNG_얘기,VV_꺼내,VA_쓸데없,NNG_토론,VV_펼쳐지,NNG_대답,ECE_나요,VV_계시,NNG_흥미,ECE_다만,NNG_하,NNG_못,NNG_집중력,VV_떨어지,VV_그러,VV_관하,NNG_현실성,VV_띄,NNG_제이,NNG_대전,EFN_어요,NNG_분의,NP_뭐,EFN_에요,EFN_아요,VA_그,ECE_ㄴ데,VV_치,NNG_구들,NNM_제,ECD_라서,VA_상관없,NNG_주도,ECD_니까,NNG_트럼프,NNG_불도저,VV_알리,NNG_거랑,VA_다르,NNG_연예인,NNG_인,NNG_스타,VV_올라오,NNG_특징,VV_그리하,ECD_여요,EFN_라고요,NNG_대개,NNG_해탈,ECE_거나,ECD_여도,NNG_음,NNG_변화,ECS_다,NNG_떠세,EFN_요,NNG_저의,NNG_무신경,NNG_모두,VV_아,ECS_아,NNG_관심,NNG_가,NNG_글,NNG_기분,VA_나쁘,NNG_포인트,VV_건드리,VV_절,NNG_남,NNG_사친,NNG_빙자,VV_써,ECD_라고,NNG_차이,NNG_손,NNG_잡기,VV_까,ECE_지만,VV_마주치,VA_밝,NNG_마,NNG_먹,NNG_반주,NNG_초저녁,NNG_무엇,ECD_지요,VV_맞추,VV_늘,ETD_ㄴ다는,NNG_말씀,EFN_죠,VV_틀리,NNG_선호,NNG_탈락,ECE_ㄴ다면,NNG_수긍,EFN_네,NR_16,NNG_퍼스널,NNG_사이트,NNG_문항,NNG_이번,NNB_번째,NR_10,NNM_번,JX_을,NR_9,NNG_그날,NNG_저처럼,NNG_이인,ECD_은데,NR_만,VV_모이,NP_자기,JKO_과,NNB_때문,NNG_반대,NNG_건,VV_변하,NNM_엔,NNG_에스로,NNG_변,NNG_한번,VV_그리,NNB_하,ECS_ㄴ다,NNG_기,ECD_려고,NNG_입장,NNG_다기,NNG_상황,VA_슬프,NNG_늑대,NNG_소년,ECE_면서,NNG_엄마,NNG_아빠,VV_그,ECE_건,NNG_차,NNG_술자리,VA_재밌,VA_즐겁,NNG_농담,VV_따먹,NNB_식,NNG_얘깃거리,NNG_미래,NNG_지구,NNG_심해,VA_무섭,ECD_ㄴ지,NNG_우주,NNG_술,NNG_주제
SD2400671,20대,0.0019065776930409914,0.029551954242135366,0.009532888465204958,0.022878932316491896,0.0009532888465204957,0.020972354623450904,0.020972354623450904,0.004766444232602479,0.02669208770257388,0.032411820781696854,0.0009532888465204957,0.004766444232602479,0.0009532888465204957,0.0019065776930409914,0.0009532888465204957,0.0019065776930409914,0.0019065776930409914,0.0009532888465204957,0.0076263107721639654,0.011439466158245948,0.020972354623450904,0.012392755004766444,0.017159199237368923,0.016205910390848427,0.0038131553860819827,0.005719733079122974,0.0009532888465204957,0.002859866539561487,0.0038131553860819827,0.0076263107721639654,0.005719733079122974,0.0009532888465204957,0.005719733079122974,0.010486177311725452,0.010486177311725452,0.012392755004766444,0.014299332697807437,0.0076263107721639654,0.016205910390848427,0.008579599618684462,0.025738798856053385,0.019065776930409915,0.0009532888465204957,0.002859866539561487,0.0019065776930409914,0.0009532888465204957,0.002859866539561487,0.0038131553860819827,0.00667302192564347,0.0019065776930409914,0.0038131553860819827,0.0009532888465204957,0.00667302192564347,0.002859866539561487,0.02478551000953289,0.0009532888465204957,0.0009532888465204957,0.009532888465204958,0.0009532888465204957,0.002859866539561487,0.0019065776930409914,0.0009532888465204957,0.009532888465204958,0.00667302192564347,0.008579599618684462,0.017159199237368923,0.017159199237368923,0.005719733079122974,0.00667302192564347,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.009532888465204958,0.0038131553860819827,0.0019065776930409914,0.010486177311725452,0.0009532888465204957,0.011439466158245948,0.0019065776930409914,0.00667302192564347,0.027645376549094377,0.008579599618684462,0.0009532888465204957,0.0009532888465204957,0.0019065776930409914,0.002859866539561487,0.0019065776930409914,0.002859866539561487,0.0009532888465204957,0.002859866539561487,0.0019065776930409914,0.0019065776930409914,0.0019065776930409914,0.0019065776930409914,0.0019065776930409914,0.0009532888465204957,0.0038131553860819827,0.002859866539561487,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.002859866539561487,0.0009532888465204957,0.009532888465204958,0.010486177311725452,0.0009532888465204957,0.0019065776930409914,0.0019065776930409914,0.0019065776930409914,0.0009532888465204957,0.0019065776930409914,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.010486177311725452,0.0009532888465204957,0.0009532888465204957,0.002859866539561487,0.002859866539561487,0.002859866539561487,0.0009532888465204957,0.0019065776930409914,0.002859866539561487,0.004766444232602479,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0038131553860819827,0.002859866539561487,0.0038131553860819827,0.0019065776930409914,0.002859866539561487,0.0019065776930409914,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0019065776930409914,0.002859866539561487,0.0038131553860819827,0.0019065776930409914,0.0009532888465204957,0.0019065776930409914,0.0019065776930409914,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0019065776930409914,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0019065776930409914,0.002859866539561487,0.0019065776930409914,0.0019065776930409914,0.0009532888465204957,0.0009532888465204957,0.002859866539561487,0.0009532888465204957,0.0009532888465204957,0.0019065776930409914,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.002859866539561487,0.0009532888465204957,0.0019065776930409914,0.0019065776930409914,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0019065776930409914,0.0009532888465204957,0.00667302192564347,0.0009532888465204957,0.0019065776930409914,0.0009532888465204957,0.0009532888465204957,0.0019065776930409914,0.0009532888465204957,0.002859866539561487,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0019065776930409914,0.0019065776930409914,0.0019065776930409914,0.0019065776930409914,0.0009532888465204957,0.0009532888465204957,0.002859866539561487,0.0009532888465204957,0.0009532888465204957,0.0019065776930409914,0.002859866539561487,0.002859866539561487,0.0009532888465204957,0.0009532888465204957,0.002859866539561487,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0019065776930409914,0.0009532888465204957,0.0019065776930409914,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.002859866539561487,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0019065776930409914,0.002859866539561487,0.0019065776930409914,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.002859866539561487,0.0038131553860819827,0.002859866539561487,0.0038131553860819827,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0019065776930409914,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0019065776930409914,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0038131553860819827,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400672,20대,0.0010111223458038423,0.027300303336703743,0.006066734074823054,0.024266936299292215,0.0,0.016177957532861477,0.024266936299292215,0.003033367037411527,0.014155712841253791,0.027300303336703743,0.0,0.0010111223458038423,0.0,0.0,0.0,0.0,0.0020222446916076846,0.0020222446916076846,0.00910010111223458,0.01314459049544995,0.01314459049544995,0.015166835187057633,0.021233569261880688,0.021233569261880688,0.012133468149646108,0.008088978766430738,0.0,0.006066734074823054,0.010111223458038422,0.011122345803842264,0.00910010111223458,0.0,0.004044489383215369,0.01314459049544995,0.01314459049544995,0.023255813953488372,0.022244691607684528,0.003033367037411527,0.01314459049544995,0.010111223458038422,0.01314459049544995,0.020222446916076844,0.0020222446916076846,0.0,0.0,0.0,0.0020222446916076846,0.003033367037411527,0.0020222446916076846,0.0,0.0010111223458038423,0.0020222446916076846,0.007077856420626896,0.003033367037411527,0.016177957532861477,0.0,0.0,0.004044489383215369,0.0010111223458038423,0.005055611729019211,0.0020222446916076846,0.0020222446916076846,0.004044489383215369,0.011122345803842264,0.004044489383215369,0.019211324570273004,0.020222446916076844,0.003033367037411527,0.003033367037411527,0.0,0.0,0.0020222446916076846,0.006066734074823054,0.005055611729019211,0.005055611729019211,0.00910010111223458,0.0,0.017189079878665317,0.0020222446916076846,0.010111223458038422,0.024266936299292215,0.006066734074823054,0.0,0.0010111223458038423,0.0010111223458038423,0.0020222446916076846,0.0,0.0,0.0,0.0020222446916076846,0.0,0.0,0.0010111223458038423,0.0,0.0020222446916076846,0.0,0.0,0.0010111223458038423,0.0,0.0,0.0,0.0,0.0010111223458038423,0.0,0.00910010111223458,0.006066734074823054,0.0,0.0010111223458038423,0.0,0.0,0.0,0.0010111223458038423,0.0010111223458038423,0.0,0.0,0.006066734074823054,0.0,0.0010111223458038423,0.0020222446916076846,0.0020222446916076846,0.003033367037411527,0.0,0.0020222446916076846,0.004044489383215369,0.0010111223458038423,0.0,0.0,0.0,0.0,0.0,0.0010111223458038423,0.0,0.0,0.0010111223458038423,0.0,0.0010111223458038423,0.0,0.0,0.0,0.0020222446916076846,0.004044489383215369,0.0020222446916076846,0.0,0.004044489383215369,0.0010111223458038423,0.0010111223458038423,0.0020222446916076846,0.0,0.0010111223458038423,0.0,0.0010111223458038423,0.0,0.0020222446916076846,0.0010111223458038423,0.0,0.0,0.0,0.0,0.0,0.0,0.0010111223458038423,0.0,0.0,0.0,0.003033367037411527,0.0,0.0,0.004044489383215369,0.0,0.0,0.0,0.003033367037411527,0.0,0.004044489383215369,0.004044489383215369,0.0,0.0,0.0,0.0010111223458038423,0.0,0.0,0.0,0.0020222446916076846,0.006066734074823054,0.0,0.0010111223458038423,0.0,0.0,0.003033367037411527,0.0010111223458038423,0.005055611729019211,0.003033367037411527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005055611729019211,0.0020222446916076846,0.0,0.0,0.0020222446916076846,0.005055611729019211,0.0,0.0,0.0020222446916076846,0.0,0.0010111223458038423,0.0,0.0,0.0010111223458038423,0.0,0.0,0.0010111223458038423,0.0,0.0,0.0,0.0,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0,0.0,0.004044489383215369,0.0010111223458038423,0.0010111223458038423,0.0,0.0,0.0,0.0,0.0,0.003033367037411527,0.0020222446916076846,0.005055611729019211,0.0010111223458038423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004044489383215369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020222446916076846,0.0,0.0010111223458038423,0.0010111223458038423,0.0,0.0,0.0,0.0,0.0010111223458038423,0.0,0.0,0.0,0.0,0.0,0.0010111223458038423,0.0,0.0,0.0,0.0,0.0010111223458038423,0.007077856420626896,0.0010111223458038423,0.004044489383215369,0.0020222446916076846,0.007077856420626896,0.004044489383215369,0.006066734074823054,0.0020222446916076846,0.0020222446916076846,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0020222446916076846,0.0010111223458038423,0.0010111223458038423,0.0020222446916076846,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0020222446916076846,0.0010111223458038423,0.0010111223458038423,0.003033367037411527,0.003033367037411527,0.0020222446916076846,0.0020222446916076846,0.0010111223458038423,0.0020222446916076846,0.0020222446916076846,0.0010111223458038423,0.0020222446916076846,0.0010111223458038423,0.0020222446916076846,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.003033367037411527,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0020222446916076846,0.003033367037411527,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0020222446916076846,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0020222446916076846,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.003033367037411527,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0020222446916076846,0.0010111223458038423,0.0020222446916076846,0.0010111223458038423,0.0020222446916076846,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0020222446916076846,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0020222446916076846,0.0010111223458038423,0.0010111223458038423,0.0020222446916076846,0.0020222446916076846,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423
