화자ID,연령대,NNG_언니,NP_우리,NNG_대학교,VV_다니,EFN_잖아,JX_는,NNG_학교,NNG_생활,NNG_만족,ECS_어,NP_나,ETD_는,NNB_편,ECE_ㄴ데,NNG_원래,NNG_대학,VV_들어오,ECE_면,NNG_은,NNG_시,NNG_시도,VV_있,ECE_고,VV_그리,NP_뭐,NNG_동아리,NNG_엠티,NNB_거,VV_대하,ETD_ㄴ,NNG_로망,JKS_이,ECD_는데,JKO_를,VV_그리하,ECD_여도,NNG_코로나,VA_길,VV_하,ECE_지만,VV_가,ECS_아,VV_보,ETN_기,JKS_는,EFN_거든,NNG_내가,NNG_술,JKO_을,VV_좋아하,ECD_라서,VV_먹,VV_놀,ECD_ㄹ지,NR_1,NNM_번,NNB_것,NNG_전반적,ECD_어서,JX_도,VA_그렇,ECD_게,NNG_친구,VA_모나,VV_없었,NNG_교수님,VV_몰,ECE_나,NNG_신,NNG_분,VA_없,NNG_지금,VV_까,ECD_지,VA_같,ECD_아,VA_좋,NNG_기억,ECD_라고,JX_은,NNG_포인트,NNG_제도,JKS_가,VV_되,VXV_있,EFN_다고,NNG_생각,NNG_프로그램,NNG_참여,VV_바꾸,VXV_주,VV_쌓,ECD_아서,NNG_나중,NNG_학기,NNG_말,NNG_돈,NNG_환산,EFN_어,NNG_코,NNG_학번,NNG_집,NNG_온라인,NNG_영상,NNG_강의,NNG_대면,VV_나오,NNG_수업,VV_듣,VA_낫,ETD_은,VV_나,ECD_아도,VV_그러,NNG_부분,NNG_공감,JX_까지,NNG_거리,ECS_다,VXV_보,ECD_니까,NNG_시간,NNG_효율적,VV_쓰,ETD_ㄴ다는,VV_가지,VV_통하,ECD_으면,ETD_을,NNB_수,ECD_으니깐,NNG_내,ETD_ㄹ,ETD_다는,NNG_장점,NNB_중,NNG_흥미,VV_덜,NNG_성인,NNG_간호학,NNG_과목,VV_비하,NNG_관,VA_쉽,NNG_공부,VA_그,ECD_어,VV_어,EFI_구나,NNG_이번,NNG_실습,VV_나가,NNG_정신,NNG_건강,NNG_제일,ECD_기에,NNG_중,NNG_나도,NNG_이유,NNG_과제,VA_적,NNG_환경,NNG_스트레스,VV_받,EFQ_는다고,VV_느끼,VV_배우,VA_많,NNG_육체적,NNG_실무적,NNB_내,NNG_커리어,NNG_말하기,NNG_실력,NNG_이론적,NNG_지식,VV_맞,NNG_간호,NNG_학과,ETD_라는,NNG_특성,NNG_계속,NR_6,NNM_개월,NNG_정도,NR_3,NNG_진행,NNG_기간,NNG_동안,NNG_이제,JX_만,ECD_니깐,VA_다르,NNB_겨를,VV_지치,NNG_요즘,NNG_새,NNG_취미,VV_찾아보,NNB_데,NNG_학창,NNG_시절,NNG_중학교,NNG_고등학교,NNG_때,EFQ_던,NNG_활동,NNG_엄마,NNG_소문,NNG_자자,VV_들리,NNG_오더,JX_라고,NNG_고기,VA_맛있,NNG_구,ECE_다면서,VV_잘하,NNG_저학년,NNG_일,NNG_선후배,NNG_짝,NNG_멘토링,VV_그,VV_잇,NNG_오고,NNG_시행,NNG_주기,VA_부족하,NNG_선배,NNG_고학년,NNG_입장,NNG_시간적,NNG_후배,JKG_의,VA_이렇,NNG_질문,ETN_ㅁ,VV_인하,VV_얻,NNG_개선,NNG_학회,VA_바쁘,EFN_라고,NNG_시험,NNG_와중,NNG_회의,ECS_ㄴ다,VV_던지,NNG_면담,VV_진행하,VA_들,ECD_ㄴ지,NNG_추가적,NNG_개설,ECE_ㄴ다고,JKO_과,NNG_소속,ECE_면서,NNG_참,VA_힘들,VV_살,EFI_는구나,VV_싶,VV_아,NP_그거,VXV_가지,NNG_아르바이트,NNG_얘기,NNG_사용,NNB_때문,NNG_표현,NNG_병행,VA_아쉽,EFN_더라,VA_궁금하,NNG_공지,VV_내려오,NNB_바,JKS_께서,NNG_방학,VV_들어서,NNG_졸업,NNG_입학,NNG_전,NNG_여행,VV_남,JX_마다,VV_떠오르,ECS_곤,NNG_동창,VV_갈,VV_있었,NNG_겨울,NNG_앞바다,NNG_경포대,NNG_그때,NNG_행복,NNG_연락,VV_자라,NNG_계획,NNG_오,NNG_닭,NNG_강정,ECS_을지,NNG_짐작,NNG_다음,NNG_한번,NNG_학년,VV_원하,VV_아니,NNG_곳,NNG_편입,ECD_ㄹ까,NNG_시기,NNG_라,JX_든,VV_만나,ECD_서,NNG_동기,NNG_이랑,NNG_대화,NNG_여건,JX_이나,VA_이러하,NNG_교과,VV_몰르,VV_벌,ECD_어야,VV_알,NNG_그다음,NNG_상담,JX_뿐,ECD_라,NP_내,NNG_진로,NNG_계기,VV_같,VV_말하,NNG_시스템,NNG_집중,NNG_끝,VV_걸리,NNG_편이,NNG_기도,NNG_학우,VV_불,ECE_ㄴ들데,NNG_가,NNG_관계,NNG_유지,NNG_강,NNB_가지,JX_야,VV_었,NNG_일상생활,NNG_질환자,NNG_기회,VA_새롭,NNG_분야,NP_이것,NNG_체험,NNG_적용,VV_나르,NNG_사람,NNG_환자,NNG_체온,NNG_주고,NNG_증세,NNG_호전,NNB_분,NNG_관련,VXA_싶,VA_지겹,VXV_않,NNG_활용,VV_싸,ECD_아야,NNG_운동,ECE_거나,NNG_자신,NNG_해소,NNG_방법,VV_익히,NNG_중요,NNG_지,NNG_작년,NNG_관리,VA_어떻,NNG_해결,NR_2,NNG_휴학,NNG_엠,NNG_티,NNG_감,NP_거기,VV_굽,VV_일하,VV_오,ECS_지,VV_않,NNG_복지부,ECD_으니까,NNG_학,NNG_추가,NNG_점,VV_모르,NNG_활성,NNG_활성화,NNG_지라,NNG_신경,NNG_필요,NNG_생계,NNM_건,NNG_여유,NP_너,NNG_주,NNM_회,NNG_주간,NNG_분리,NNG_여름,NNG_직접적,VV_구하,NP_자기,ECD_러,NNG_여,NNG_물,NNG_놀이,JX_거나,VV_치,NNG_구들,VA_재미있,NNG_추억,VV_알려주,VV_낳,VV_끝나,NNG_야간,NNG_시장,NNG_개장,NNG_시즌,NNG_먹거리,VV_사
SD2400614,20대,0.007168458781362007,0.004480286738351254,0.0017921146953405018,0.0008960573476702509,0.0035842293906810036,0.03225806451612903,0.004480286738351254,0.004480286738351254,0.0035842293906810036,0.016129032258064516,0.017921146953405017,0.021505376344086023,0.002688172043010753,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.007168458781362007,0.002688172043010753,0.0017921146953405018,0.0008960573476702509,0.01881720430107527,0.026881720430107527,0.0017921146953405018,0.0017921146953405018,0.0008960573476702509,0.002688172043010753,0.004480286738351254,0.0017921146953405018,0.02867383512544803,0.0008960573476702509,0.02867383512544803,0.010752688172043012,0.015232974910394265,0.0062724014336917565,0.0035842293906810036,0.0008960573476702509,0.0008960573476702509,0.022401433691756272,0.005376344086021506,0.007168458781362007,0.004480286738351254,0.008960573476702509,0.00985663082437276,0.002688172043010753,0.0017921146953405018,0.002688172043010753,0.0017921146953405018,0.02956989247311828,0.0035842293906810036,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.025089605734767026,0.0008960573476702509,0.013440860215053764,0.02060931899641577,0.005376344086021506,0.012544802867383513,0.007168458781362007,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.005376344086021506,0.0035842293906810036,0.0035842293906810036,0.004480286738351254,0.017025089605734768,0.016129032258064516,0.013440860215053764,0.004480286738351254,0.0008960573476702509,0.007168458781362007,0.002688172043010753,0.0008960573476702509,0.008960573476702509,0.0017921146953405018,0.008064516129032258,0.008960573476702509,0.013440860215053764,0.0035842293906810036,0.0017921146953405018,0.0008960573476702509,0.002688172043010753,0.002688172043010753,0.005376344086021506,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.004480286738351254,0.0008960573476702509,0.0008960573476702509,0.002688172043010753,0.004480286738351254,0.002688172043010753,0.004480286738351254,0.0017921146953405018,0.0008960573476702509,0.0035842293906810036,0.007168458781362007,0.0017921146953405018,0.005376344086021506,0.0008960573476702509,0.0008960573476702509,0.002688172043010753,0.008064516129032258,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.002688172043010753,0.004480286738351254,0.002688172043010753,0.005376344086021506,0.0035842293906810036,0.0035842293906810036,0.0017921146953405018,0.0008960573476702509,0.0017921146953405018,0.0017921146953405018,0.002688172043010753,0.004480286738351254,0.0008960573476702509,0.0017921146953405018,0.008064516129032258,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0035842293906810036,0.007168458781362007,0.004480286738351254,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.002688172043010753,0.0008960573476702509,0.0062724014336917565,0.0017921146953405018,0.002688172043010753,0.0017921146953405018,0.007168458781362007,0.0017921146953405018,0.004480286738351254,0.005376344086021506,0.0017921146953405018,0.002688172043010753,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.002688172043010753,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.002688172043010753,0.0017921146953405018,0.0017921146953405018,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0017921146953405018,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.002688172043010753,0.002688172043010753,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.002688172043010753,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0035842293906810036,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.004480286738351254,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.002688172043010753,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0017921146953405018,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.002688172043010753,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.005376344086021506,0.0017921146953405018,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0035842293906810036,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0035842293906810036,0.002688172043010753,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.002688172043010753,0.0008960573476702509,0.0008960573476702509,0.0017921146953405018,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0008960573476702509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400615,20대,0.0,0.006076388888888889,0.0008680555555555555,0.001736111111111111,0.0008680555555555555,0.024305555555555556,0.005208333333333333,0.005208333333333333,0.0026041666666666665,0.024305555555555556,0.010416666666666666,0.019097222222222224,0.0,0.001736111111111111,0.0008680555555555555,0.001736111111111111,0.0,0.0078125,0.0,0.0,0.0,0.021701388888888888,0.019097222222222224,0.0,0.005208333333333333,0.0,0.0026041666666666665,0.0026041666666666665,0.004340277777777778,0.028645833333333332,0.0,0.029513888888888888,0.008680555555555556,0.022569444444444444,0.0026041666666666665,0.0026041666666666665,0.001736111111111111,0.0008680555555555555,0.042534722222222224,0.0008680555555555555,0.004340277777777778,0.003472222222222222,0.006944444444444444,0.008680555555555556,0.0,0.0,0.004340277777777778,0.0,0.03819444444444445,0.0008680555555555555,0.0,0.001736111111111111,0.001736111111111111,0.0,0.006944444444444444,0.0,0.024305555555555556,0.0,0.018229166666666668,0.016493055555555556,0.004340277777777778,0.012152777777777778,0.0026041666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.001736111111111111,0.004340277777777778,0.0026041666666666665,0.0008680555555555555,0.006944444444444444,0.012152777777777778,0.013888888888888888,0.0078125,0.0008680555555555555,0.0008680555555555555,0.0026041666666666665,0.001736111111111111,0.0008680555555555555,0.011284722222222222,0.011284722222222222,0.0008680555555555555,0.004340277777777778,0.016493055555555556,0.0026041666666666665,0.0008680555555555555,0.0,0.0026041666666666665,0.0008680555555555555,0.001736111111111111,0.0008680555555555555,0.001736111111111111,0.0,0.0008680555555555555,0.0,0.003472222222222222,0.0,0.0,0.0,0.0026041666666666665,0.0,0.003472222222222222,0.001736111111111111,0.0,0.003472222222222222,0.006076388888888889,0.0008680555555555555,0.006076388888888889,0.001736111111111111,0.0,0.004340277777777778,0.008680555555555556,0.0,0.001736111111111111,0.0,0.001736111111111111,0.001736111111111111,0.006076388888888889,0.0026041666666666665,0.0,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.003472222222222222,0.0026041666666666665,0.009548611111111112,0.0,0.0008680555555555555,0.013020833333333334,0.001736111111111111,0.0008680555555555555,0.001736111111111111,0.001736111111111111,0.0008680555555555555,0.0,0.0008680555555555555,0.004340277777777778,0.0,0.0,0.0,0.003472222222222222,0.0008680555555555555,0.004340277777777778,0.015625,0.001736111111111111,0.0026041666666666665,0.003472222222222222,0.0008680555555555555,0.003472222222222222,0.0008680555555555555,0.0,0.0,0.0,0.0026041666666666665,0.0,0.0,0.0,0.0,0.0026041666666666665,0.0,0.0,0.0,0.0,0.001736111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008680555555555555,0.0008680555555555555,0.001736111111111111,0.0008680555555555555,0.0,0.0,0.0,0.0,0.001736111111111111,0.0008680555555555555,0.0008680555555555555,0.001736111111111111,0.0,0.0,0.005208333333333333,0.0,0.0,0.0,0.0,0.0008680555555555555,0.0,0.0026041666666666665,0.0008680555555555555,0.0,0.0008680555555555555,0.0008680555555555555,0.0,0.0008680555555555555,0.009548611111111112,0.0008680555555555555,0.0008680555555555555,0.0,0.0008680555555555555,0.0,0.0,0.0,0.0008680555555555555,0.001736111111111111,0.0026041666666666665,0.001736111111111111,0.0,0.0,0.0,0.003472222222222222,0.0008680555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001736111111111111,0.0,0.0,0.0,0.005208333333333333,0.001736111111111111,0.0,0.0,0.0008680555555555555,0.0008680555555555555,0.001736111111111111,0.0026041666666666665,0.0,0.0,0.001736111111111111,0.0,0.0,0.001736111111111111,0.0,0.0,0.0,0.0,0.0008680555555555555,0.0,0.0,0.001736111111111111,0.0,0.0,0.006076388888888889,0.0,0.0008680555555555555,0.0,0.0,0.0,0.0,0.0008680555555555555,0.0,0.006076388888888889,0.003472222222222222,0.0,0.006076388888888889,0.0,0.0008680555555555555,0.0008680555555555555,0.0,0.0,0.0008680555555555555,0.0,0.0,0.0,0.004340277777777778,0.0,0.0,0.0,0.0,0.001736111111111111,0.0,0.0,0.0,0.0,0.0,0.006076388888888889,0.0,0.0,0.0,0.0,0.0026041666666666665,0.0,0.0,0.0,0.0,0.0,0.001736111111111111,0.001736111111111111,0.0,0.0,0.0,0.0008680555555555555,0.0078125,0.0008680555555555555,0.001736111111111111,0.0008680555555555555,0.0008680555555555555,0.001736111111111111,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0026041666666666665,0.001736111111111111,0.0008680555555555555,0.001736111111111111,0.0026041666666666665,0.001736111111111111,0.0008680555555555555,0.001736111111111111,0.001736111111111111,0.0008680555555555555,0.0008680555555555555,0.001736111111111111,0.003472222222222222,0.0008680555555555555,0.0008680555555555555,0.001736111111111111,0.001736111111111111,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0026041666666666665,0.001736111111111111,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.001736111111111111,0.0008680555555555555,0.0026041666666666665,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.001736111111111111,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.003472222222222222,0.001736111111111111,0.0008680555555555555,0.001736111111111111,0.001736111111111111,0.0008680555555555555,0.001736111111111111,0.0008680555555555555,0.001736111111111111,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.001736111111111111,0.0008680555555555555,0.004340277777777778,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.001736111111111111,0.0008680555555555555,0.001736111111111111,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.001736111111111111,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.001736111111111111,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0026041666666666665,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.001736111111111111,0.001736111111111111,0.001736111111111111,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.001736111111111111,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.0008680555555555555,0.001736111111111111
