화자ID,연령대,NNG_산,NNG_바다,VA_이렇,ECD_게,NR_2,NNM_가지,JKG_의,NNG_휴양지,JKS_가,NNG_존재,ECD_는데,NNG_그중,VA_어떻,ETD_ㄴ,NNB_것,JKS_이,NNG_마음,VV_듣,ECD_어,NP_나,JX_는,VV_어,ECS_어,VA_좋,ECD_은데,NNG_이유,NNG_일단,JX_은,NNG_평소,NNG_물,JKO_을,NNG_선호,ECD_지,VXV_않,ETD_는,NNG_편이,NNG_기도,VV_하,ECE_고,NP_뭐,NNG_속,VV_들어가,ETD_ㄴ다는,NNB_거,JKO_를,VV_싫어하,ECD_어서,NNG_점,VV_그리,NNG_햇빛,VV_받,VA_싫,ECS_다,VV_보,ECD_니,NNG_나무,VV_가리,VXV_지,NNG_상황,NNB_때문,ETD_라는,NNG_곳,EFN_다고,NNG_생각,EFN_어,NNG_사실,ECD_라고,NNG_얘기,ECE_지만,NNG_은,NP_우리,VV_그러,ECD_니까,VV_둘러싸이,VXV_있,NNG_공간,NNG_일,NNG_수도,VV_있,NNG_자연,NNG_풍경,ETD_ㄹ,NNB_수,JX_도,NNG_이야기,NNG_최근,NNG_어,VV_가,ETD_을,NNG_때,VV_오르내리,NNG_산책,NNG_코스,NNG_이제,NNG_주변,NNG_산맥,NNG_카페,VV_앉,ECD_아서,VXV_보,NNG_운동,VV_끝나,VV_먹,NNG_음식,VA_맛있,EFN_라고,VV_알,NNG_백숙,NNG_약간,NNG_전,NNG_파전,NNG_막걸리,NNG_기억,NNG_이번,NNG_구미,NNG_처음,ECS_아,NP_거기,VA_없,ECE_지마는,NP_어디,VXA_싶,NNG_느낌,NNG_산인,VV_걸,ECD_ㄹ까,NNG_가,NNG_예,VV_에,EFN_지,VV_짜,VV_아니,ECE_면,VA_많,ETD_은,ECS_ㄴ다,VA_들,ECS_ㄴ가,NNG_당,NNG_캠핑,NNG_그때,NNG_기분,VA_나쁘,VV_있었,EFQ_냐,NNG_면,NNG_텐트,VV_치,ECD_어야,VV_되,ECE_ㄴ데,NNG_차가,NNG_주차,VV_가지,NNG_하,NP_그,NNG_설치,NP_그분,NNG_전화,ECD_더니,VV_아,NP_저,VV_나오,NR_30,NNM_분,JX_만,VV_기다리,VV_닿,ECD_ㄹ라,VV_계시,VV_물어보,NNG_가까이,ECS_음에도,VV_불구하,VV_빼,VV_않,EFQ_을까,ECE_면서,VA_같,ECD_아,NNG_음,NNG_장소,NNG_고민,ETN_기,NNG_여,NNG_기만,NNG_정중앙,NNG_옆,NNG_양옆,NNG_바람,VV_막,NNG_주고,NNG_시야,VV_보이,NNG_자,VV_움직이,NNG_자리,NNG_최대한,VV_내,ECD_으려고,VV_갈,NNG_친구,VV_쓰,VV_들,VV_놀,ECD_러,VV_화내,VV_말,ECE_자,NNB_식,VV_바꾸,VA_그렇,NP_너,VV_화나,EFQ_던,NNB_적,NNG_나도,NNG_여행,VV_다니,VV_그리하,ECD_으면,NNG_당황,NNG_극복,ECD_려고,JKS_는,VA_그,NNG_옛날,ECD_여도,NNG_자체,VV_오,NNG_패키지,NNG_자유,NNG_사람,VV_따르,NNG_방법,VV_달라지,NNG_가족,NNG_나이,NNG_상대적,NNG_분과,NNG_가면,VA_편하,NNG_내가,NNG_부분,VV_사라지,NNG_정도,NP_이분,NNG_성향,JX_이나,NNG_스타일,VV_맞추,VXV_주,NNB_편,EFN_야,NNG_친척,NR_20,NNM_명,NNG_동시,NNG_적도,NNB_번,VV_따라가,VV_즐기,VV_덜,NNG_여름,NNG_내륙,NNG_겨울,NNG_지역,NNG_휴양림,NNG_안,NNG_상상,NNG_골반,VV_벌어지,NNG_스키,NNG_타기,VA_힘들,VV_타,NNG_탄,NNB_줄,VXV_나,VA_아프,NNG_이틀,NR_1,NNM_박,NNM_일,NNG_가기,NNG_썰매,NNG_아기,NNG_날,VV_웃기,VA_괜찮,NNG_요즘,VA_춥,NNG_옷,VV_껴입,VV_자,NNG_힘,NNG_진,VV_남,NNG_나중,VA_재밌,NNG_요,NR_3,NNG_차이점,VV_대하,ECD_ㄹ지,ECD_ㅁ에도,NNG_이용,NNG_모습,NNG_반영,NNM_개,NNG_중,NNG_가격,NNG_경험,EFN_다,VA_어리,NNG_일요일,NNG_엄마,NNG_아빠,NNG_억지,VV_올라가,VV_까,VV_같,NNG_하늘,VV_널,NNB_중,VV_걷,VA_덥,EFQ_니,JKS_은,NR_둘,NNG_얼마,NNG_수영장,ECD_으니까,NNG_무엇,VA_낮,JX_까지,VV_늘,NNG_정상,JX_야,NNG_티,NNG_홍,NNG_콩,NNG_캐나다,NNM_번,NNG_한국,VV_돌아오,NNG_마지막,NNG_야시장,NNG_내,NNG_코트,NNG_주머니,NNG_핸드폰,VV_사,NNB_지,NNM_주,JX_밖에,VA_되,NNG_새,NNG_폰,NNG_사진,JX_이,NNB_내,NNG_기록물,VA_슬프,NP_내,NNG_지갑,NNG_누,NNG_가방,VV_훔치,NNG_그날,NNG_현금,VV_넣,VXV_두,VV_날이,VV_벌,NNG_알바,NNG_비,NR_100,NR_만,NNM_원,VV_잃어버리,NP_그거,NNG_인,NNG_종,NNG_차별,VV_나,NNG_시간,VV_지나,VV_잊히,NNG_주기도,NNG_돈,VV_잊,NNG_당시,VV_느,ECD_어도,NNG_아침,VV_일어나,ECD_아야,VA_밤늦,VV_돌아다니,NNG_체력,NNG_부족,VV_원하,NNG_경우,VV_그,NNG_혼자,VA_친하,NNG_이랑,VV_모르,NNG_불편,ECD_아도,NNG_스파,NNM_건,EFN_네,ECD_여,VA_젊,EFN_어야지,NNG_호텔,NNG_펜,NNG_숙박,NNG_지가,VA_비싸,ECD_ㄴ지,VV_찾,NNG_에어,NNG_앤,NNG_사용,VA_크,NNG_위치,VA_가깝
SD2400645,20대,0.01314459049544995,0.003033367037411527,0.005055611729019211,0.012133468149646108,0.0020222446916076846,0.0020222446916076846,0.004044489383215369,0.003033367037411527,0.012133468149646108,0.0010111223458038423,0.01314459049544995,0.0010111223458038423,0.004044489383215369,0.021233569261880688,0.008088978766430738,0.029322548028311426,0.0010111223458038423,0.004044489383215369,0.010111223458038422,0.010111223458038422,0.023255813953488372,0.014155712841253791,0.025278058645096056,0.010111223458038422,0.003033367037411527,0.0010111223458038423,0.0010111223458038423,0.011122345803842264,0.0020222446916076846,0.0020222446916076846,0.023255813953488372,0.005055611729019211,0.00910010111223458,0.006066734074823054,0.022244691607684528,0.0010111223458038423,0.0010111223458038423,0.017189079878665317,0.032355915065722954,0.012133468149646108,0.0020222446916076846,0.0010111223458038423,0.0010111223458038423,0.01314459049544995,0.016177957532861477,0.0010111223458038423,0.016177957532861477,0.0010111223458038423,0.008088978766430738,0.0020222446916076846,0.0010111223458038423,0.0010111223458038423,0.004044489383215369,0.008088978766430738,0.005055611729019211,0.0010111223458038423,0.0010111223458038423,0.0020222446916076846,0.004044489383215369,0.0010111223458038423,0.0020222446916076846,0.005055611729019211,0.005055611729019211,0.00910010111223458,0.008088978766430738,0.0020222446916076846,0.0020222446916076846,0.004044489383215369,0.003033367037411527,0.004044489383215369,0.006066734074823054,0.007077856420626896,0.005055611729019211,0.003033367037411527,0.005055611729019211,0.0020222446916076846,0.003033367037411527,0.0020222446916076846,0.017189079878665317,0.0010111223458038423,0.003033367037411527,0.010111223458038422,0.003033367037411527,0.01314459049544995,0.003033367037411527,0.003033367037411527,0.0010111223458038423,0.010111223458038422,0.005055611729019211,0.004044489383215369,0.0020222446916076846,0.0010111223458038423,0.0010111223458038423,0.003033367037411527,0.0020222446916076846,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.005055611729019211,0.0020222446916076846,0.0010111223458038423,0.0010111223458038423,0.0020222446916076846,0.0010111223458038423,0.0010111223458038423,0.006066734074823054,0.003033367037411527,0.0020222446916076846,0.0020222446916076846,0.0020222446916076846,0.0010111223458038423,0.0010111223458038423,0.0020222446916076846,0.0020222446916076846,0.0010111223458038423,0.0010111223458038423,0.00910010111223458,0.0020222446916076846,0.0010111223458038423,0.0010111223458038423,0.003033367037411527,0.0020222446916076846,0.003033367037411527,0.0010111223458038423,0.0010111223458038423,0.0020222446916076846,0.0020222446916076846,0.0020222446916076846,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0020222446916076846,0.003033367037411527,0.004044489383215369,0.005055611729019211,0.0020222446916076846,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0020222446916076846,0.0010111223458038423,0.006066734074823054,0.006066734074823054,0.004044489383215369,0.0020222446916076846,0.0010111223458038423,0.003033367037411527,0.0020222446916076846,0.0020222446916076846,0.005055611729019211,0.004044489383215369,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.003033367037411527,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.003033367037411527,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0020222446916076846,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0020222446916076846,0.0010111223458038423,0.0020222446916076846,0.010111223458038422,0.008088978766430738,0.003033367037411527,0.0010111223458038423,0.003033367037411527,0.003033367037411527,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.003033367037411527,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.004044489383215369,0.0010111223458038423,0.0010111223458038423,0.0020222446916076846,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.004044489383215369,0.0020222446916076846,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.010111223458038422,0.0010111223458038423,0.0020222446916076846,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0020222446916076846,0.0010111223458038423,0.004044489383215369,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.005055611729019211,0.0020222446916076846,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0020222446916076846,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0020222446916076846,0.0020222446916076846,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0020222446916076846,0.0020222446916076846,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0020222446916076846,0.0010111223458038423,0.0010111223458038423,0.0020222446916076846,0.0020222446916076846,0.004044489383215369,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0020222446916076846,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0020222446916076846,0.0020222446916076846,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400646,20대,0.014388489208633094,0.004316546762589928,0.0,0.004316546762589928,0.0014388489208633094,0.0,0.0,0.004316546762589928,0.015827338129496403,0.0,0.015827338129496403,0.0,0.0028776978417266188,0.034532374100719423,0.008633093525179856,0.027338129496402876,0.0014388489208633094,0.0014388489208633094,0.010071942446043165,0.014388489208633094,0.02877697841726619,0.0057553956834532375,0.01870503597122302,0.014388489208633094,0.004316546762589928,0.0,0.0,0.007194244604316547,0.0,0.0,0.017266187050359712,0.0028776978417266188,0.014388489208633094,0.007194244604316547,0.027338129496402876,0.0,0.0,0.014388489208633094,0.027338129496402876,0.0028776978417266188,0.0,0.0,0.0014388489208633094,0.02446043165467626,0.0057553956834532375,0.0,0.010071942446043165,0.0,0.0028776978417266188,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0028776978417266188,0.0014388489208633094,0.0,0.0,0.0014388489208633094,0.0028776978417266188,0.0,0.0,0.0,0.0057553956834532375,0.0014388489208633094,0.0028776978417266188,0.007194244604316547,0.0,0.0,0.0,0.0,0.0014388489208633094,0.0,0.004316546762589928,0.004316546762589928,0.0014388489208633094,0.0,0.0,0.0,0.0,0.02158273381294964,0.0,0.0,0.007194244604316547,0.004316546762589928,0.008633093525179856,0.0,0.0,0.0,0.01870503597122302,0.007194244604316547,0.008633093525179856,0.0,0.0,0.0,0.0,0.0028776978417266188,0.0,0.0014388489208633094,0.0,0.0,0.0028776978417266188,0.0014388489208633094,0.0,0.0014388489208633094,0.0,0.0,0.0,0.0,0.0014388489208633094,0.0,0.0028776978417266188,0.0,0.0,0.0028776978417266188,0.0,0.0,0.0,0.0057553956834532375,0.0,0.0,0.0,0.0014388489208633094,0.007194244604316547,0.0014388489208633094,0.0,0.0014388489208633094,0.0014388489208633094,0.0,0.0,0.0,0.0014388489208633094,0.0,0.0028776978417266188,0.012949640287769784,0.0,0.010071942446043165,0.0,0.0,0.0,0.0014388489208633094,0.0,0.0014388489208633094,0.004316546762589928,0.004316546762589928,0.0,0.0,0.0,0.0014388489208633094,0.0014388489208633094,0.0057553956834532375,0.007194244604316547,0.0028776978417266188,0.0,0.0,0.0014388489208633094,0.0,0.0,0.0,0.0,0.0,0.0,0.0014388489208633094,0.0,0.0,0.0014388489208633094,0.0014388489208633094,0.0028776978417266188,0.0014388489208633094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028776978417266188,0.01870503597122302,0.025899280575539568,0.0014388489208633094,0.004316546762589928,0.0,0.0028776978417266188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014388489208633094,0.0,0.0,0.0,0.0,0.0014388489208633094,0.0,0.0057553956834532375,0.0,0.0,0.0014388489208633094,0.0,0.0,0.0,0.0014388489208633094,0.0,0.0,0.0,0.0014388489208633094,0.004316546762589928,0.0,0.0028776978417266188,0.0014388489208633094,0.0014388489208633094,0.012949640287769784,0.0014388489208633094,0.0014388489208633094,0.0,0.0,0.0014388489208633094,0.0,0.0,0.0028776978417266188,0.0,0.0,0.0,0.0014388489208633094,0.0057553956834532375,0.0028776978417266188,0.0028776978417266188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014388489208633094,0.0028776978417266188,0.0014388489208633094,0.0028776978417266188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014388489208633094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014388489208633094,0.0,0.0028776978417266188,0.0,0.0,0.0,0.0,0.0,0.0,0.0014388489208633094,0.0,0.004316546762589928,0.0014388489208633094,0.0,0.0,0.0,0.0,0.0,0.0014388489208633094,0.0,0.0,0.0,0.0014388489208633094,0.0,0.0014388489208633094,0.0,0.0,0.0,0.0028776978417266188,0.0,0.0,0.0014388489208633094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014388489208633094,0.0,0.0,0.0,0.0,0.0,0.004316546762589928,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.004316546762589928,0.0057553956834532375,0.0014388489208633094,0.0028776978417266188,0.007194244604316547,0.0014388489208633094,0.0014388489208633094,0.004316546762589928,0.007194244604316547,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0028776978417266188,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0028776978417266188,0.0028776978417266188,0.0028776978417266188,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.004316546762589928,0.0028776978417266188,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0028776978417266188,0.0028776978417266188,0.0014388489208633094,0.0028776978417266188,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0028776978417266188,0.0014388489208633094,0.007194244604316547,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0028776978417266188,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0028776978417266188,0.0028776978417266188,0.0028776978417266188,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0028776978417266188,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0028776978417266188,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0028776978417266188,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0057553956834532375,0.0028776978417266188,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0028776978417266188,0.0028776978417266188,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094,0.0014388489208633094
