화자ID,연령대,형태소_우리,형태소_작년,형태소_애,형태소_간,형태소_펜,형태소_그,형태소_전,형태소_하,형태소_가,형태소_좋,형태소_기,형태소_적,형태소_은,형태소_없,형태소_괜찮,형태소_그러,형태소_뭐,형태소_특별,형태소_많,형태소_활동,형태소_을,형태소_재밌,형태소_놀,형태소_아니,형태소_저,형태소_는,형태소_쉬,형태소_갈,형태소_개념,형태소_도,형태소_있었,형태소_집,형태소_있,형태소_공간,형태소_ㄴ,형태소_다르,형태소_어,형태소_밖,형태소_야외,형태소_숯불,형태소_구이,형태소_짧,형태소_시간,형태소_먹,형태소_자체,형태소_행복,형태소_크,형태소_그거,형태소_어디,형태소_를,형태소_자기,형태소_아들,형태소_앞,형태소_바닷가,형태소_사진,형태소_찍,형태소_그리하,형태소_자,형태소_갔잖,형태소_오,형태소_신,형태소_이,형태소_같,형태소_것,형태소_나이,형태소_들어가,형태소_그렇,형태소_모르,형태소_그전,형태소_돌,형태소_해수욕장,형태소_의,형태소_기회,형태소_생각,형태소_라,형태소_게,형태소_거기,형태소_물놀이,형태소_액티브,형태소_거,형태소_연장,형태소_선상,형태소_베란다,형태소_앉,형태소_뷰,형태소_보통,형태소_그때,형태소_바다,형태소_수평선,형태소_보이,형태소_해,형태소_지,형태소_노을,형태소_바라보,형태소_때리,형태소_노,형태소_이렇,형태소_정적,형태소_좋아하,형태소_따,형태소_나름,형태소_대로,형태소_휴가,형태소_즐기,형태소_형태,형태소_나,형태소_사람,형태소_과,형태소_혼자,형태소_풍경,형태소_보,형태소_젊,형태소_때,형태소_만,형태소_나머지,형태소_걷,형태소_배낭,형태소_메,형태소_우리나라,형태소_백두,형태소_대간,형태소_종주,형태소_되,형태소_산,형태소_종,형태소_주일,형태소_국도,형태소_트레킹,형태소_하이킹,형태소_이나,형태소_그것,형태소_올해,형태소_아이,형태소_정도,형태소_하루,형태소_종일,형태소_12,형태소_수,형태소_이틀,형태소_적응,형태소_3,형태소_4,형태소_희열,형태소_실질적,형태소_큰아들,형태소_발,형태소_힘들,형태소_둘째,형태소_셋째,형태소_어리,형태소_갖,형태소_끼,형태소_여행,형태소_밖에,형태소_텐트,형태소_치,형태소_쪽,형태소_기본적,형태소_성향,형태소_계획,형태소_짜,형태소_짐,형태소_포커스,형태소_맞추,형태소_울,형태소_춥,형태소_알,형태소_야,형태소_죠,형태소_본인,형태소_스타일,형태소_내,형태소_편안,형태소_여장,형태소_풀,형태소_맛있,형태소_고,형태소_근처,형태소_부분,형태소_아까,형태소_얘기,형태소_백,형태소_팩,형태소_어울리,형태소_다라,형태소_선호,형태소_약간,형태소_관광,형태소_무엇,형태소_휴양지,형태소_선택,형태소_중하,형태소_가면,형태소_이것,형태소_물,형태소_계곡,형태소_그리,형태소_며칠,형태소_차,형태소_카니발,형태소_렌트,형태소_가지,형태소_낳,형태소_그다음,형태소_일단,형태소_해결,형태소_일부,형태소_금액,형태소_지불,형태소_숙박,형태소_업소,형태소_낫,형태소_계절,형태소_언제,형태소_봄,형태소_여름,형태소_가을,형태소_겨울,형태소_음,형태소_추석,형태소_아,형태소_중,형태소_거지,형태소_매력적,형태소_곳,형태소_길,형태소_물가,형태소_바가지,형태소_요금,형태소_요즘,형태소_문제,형태소_뉴스,형태소_나오,형태소_들이,형태소_데,형태소_차지,형태소_서,형태소_가보,형태소_느낌,형태소_국내,형태소_분위기,형태소_한번쯤,형태소_해외여행,형태소_똑같,형태소_잠자리,형태소_이동,형태소_거리,형태소_확보,형태소_신혼여행,형태소_투어,형태소_이러,형태소_요,형태소_점,형태소_흥미,형태소_느끼,형태소_비행기,형태소_1,형태소_2,형태소_타,형태소_짜증,형태소_안,형태소_가도,형태소_유,형태소_튜브,형태소_게네,형태소_조르,형태소_엄마,형태소_스,형태소_가요,형태소_눈치,형태소_제시,형태소_소리,형태소_게임,형태소_장소,형태소_바뀌,형태소_뿐,형태소_느껴지,형태소_한번,형태소_이랑,형태소_기억,형태소_남,형태소_성장,형태소_부터,형태소_아빠,형태소_정서적,형태소_안정,형태소_면,형태소_스케줄,형태소_잡,형태소_각,형태소_들,형태소_가족,형태소_식구,형태소_위주,형태소_다니,형태소_부산,형태소_살,형태소_해운대,형태소_광,형태소_리,형태소_시설,형태소_막,형태소_저기,형태소_맛,형태소_집도,형태소_첫째,형태소_한테,형태소_말,형태소_원하,형태소_다음,형태소_덜,형태소_올,형태소_여름휴가,형태소_뒤늦,형태소_날씨,형태소_덥,형태소_재난,형태소_쌍둥이,형태소_세우,형태소_연휴,형태소_해지,형태소_거보,형태소_저번,형태소_오래되,형태소_연애,형태소_다대포,형태소_지인,형태소_습,형태소_지금,형태소_바,형태소_편하,형태소_걸,형태소_늘어지,형태소_외갓집,형태소_제주,형태소_친척,형태소_분,형태소_오라,형태소_내년,형태소_내후년,형태소_데리,형태소_커서,형태소_관광지,형태소_이제,형태소_겸사,형태소_비싸,형태소_쓰,형태소_사실,형태소_망설이,형태소_척분,형태소_계시,형태소_이모,형태소_절약,형태소_좀,형태소_이모부,형태소_돌아가시,형태소_보더,형태소_라고,형태소_모시,형태소_언니,형태소_부부,형태소_만약,형태소_인원,형태소_빌리,형태소_재미,형태소_뜻깊,형태소_말하,형태소_명절,형태소_전후,형태소_대하,형태소_눈,형태소_무릎,형태소_까지,형태소_쌓이,형태소_나가,형태소_커,형태소_성인,형태소_결혼식,형태소_삼,형태소_숙소,형태소_수영,형태소_지역,형태소_활동적,형태소_논,형태소_겹,형태소_말로,형태소_자녀,형태소_부모,형태소_입장,형태소_피곤하,형태소_뒤치다꺼리,형태소_오더,형태소_부럽,형태소_둘,형태소_비교,형태소_투
SD2401353,50대,0.005108556832694764,0.001277139208173691,0.005108556832694764,0.001277139208173691,0.002554278416347382,0.01532567049808429,0.005108556832694764,0.02554278416347382,0.04342273307790549,0.024265644955300127,0.001277139208173691,0.001277139208173691,0.010217113665389528,0.006385696040868455,0.0038314176245210726,0.019157088122605363,0.04469987228607918,0.001277139208173691,0.002554278416347382,0.001277139208173691,0.019157088122605363,0.002554278416347382,0.008939974457215836,0.0038314176245210726,0.0140485312899106,0.0280970625798212,0.005108556832694764,0.007662835249042145,0.0038314176245210726,0.022988505747126436,0.001277139208173691,0.001277139208173691,0.01532567049808429,0.002554278416347382,0.002554278416347382,0.0038314176245210726,0.021711366538952746,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.008939974457215836,0.008939974457215836,0.0038314176245210726,0.001277139208173691,0.0038314176245210726,0.01277139208173691,0.002554278416347382,0.01277139208173691,0.005108556832694764,0.002554278416347382,0.002554278416347382,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.0038314176245210726,0.005108556832694764,0.001277139208173691,0.007662835249042145,0.001277139208173691,0.033205619412515965,0.005108556832694764,0.031928480204342274,0.001277139208173691,0.001277139208173691,0.006385696040868455,0.002554278416347382,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.007662835249042145,0.001277139208173691,0.005108556832694764,0.001277139208173691,0.002554278416347382,0.0038314176245210726,0.001277139208173691,0.0038314176245210726,0.035759897828863345,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.002554278416347382,0.0038314176245210726,0.001277139208173691,0.002554278416347382,0.002554278416347382,0.001277139208173691,0.001277139208173691,0.0038314176245210726,0.001277139208173691,0.001277139208173691,0.002554278416347382,0.001277139208173691,0.002554278416347382,0.005108556832694764,0.002554278416347382,0.006385696040868455,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.002554278416347382,0.001277139208173691,0.002554278416347382,0.01277139208173691,0.001277139208173691,0.001277139208173691,0.002554278416347382,0.0038314176245210726,0.007662835249042145,0.001277139208173691,0.005108556832694764,0.0038314176245210726,0.001277139208173691,0.006385696040868455,0.002554278416347382,0.005108556832694764,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.0140485312899106,0.002554278416347382,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.0038314176245210726,0.001277139208173691,0.005108556832694764,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.002554278416347382,0.001277139208173691,0.001277139208173691,0.002554278416347382,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.002554278416347382,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.005108556832694764,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.0038314176245210726,0.001277139208173691,0.002554278416347382,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.002554278416347382,0.002554278416347382,0.001277139208173691,0.002554278416347382,0.001277139208173691,0.001277139208173691,0.002554278416347382,0.001277139208173691,0.006385696040868455,0.001277139208173691,0.001277139208173691,0.002554278416347382,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.002554278416347382,0.002554278416347382,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.0038314176245210726,0.001277139208173691,0.002554278416347382,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.0038314176245210726,0.001277139208173691,0.002554278416347382,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.002554278416347382,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.002554278416347382,0.002554278416347382,0.002554278416347382,0.002554278416347382,0.001277139208173691,0.001277139208173691,0.002554278416347382,0.002554278416347382,0.001277139208173691,0.002554278416347382,0.005108556832694764,0.002554278416347382,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.002554278416347382,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.002554278416347382,0.001277139208173691,0.002554278416347382,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.001277139208173691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401354,50대,0.006501950585175552,0.0,0.011703511053315995,0.0,0.0,0.0039011703511053317,0.0,0.04681404421326398,0.05981794538361508,0.02080624187256177,0.007802340702210663,0.0,0.01950585175552666,0.011703511053315995,0.0013003901170351106,0.007802340702210663,0.02340702210663199,0.0,0.005201560468140442,0.0,0.018205461638491547,0.0039011703511053317,0.009102730819245773,0.0,0.013003901170351105,0.04031209362808843,0.0039011703511053317,0.007802340702210663,0.0,0.02340702210663199,0.0,0.005201560468140442,0.022106631989596878,0.0,0.0,0.0013003901170351106,0.0039011703511053317,0.002600780234070221,0.0,0.0,0.0,0.0,0.0,0.0,0.0013003901170351106,0.0,0.002600780234070221,0.0,0.0,0.014304291287386216,0.005201560468140442,0.0013003901170351106,0.0,0.006501950585175552,0.0,0.0,0.002600780234070221,0.005201560468140442,0.0,0.002600780234070221,0.0,0.0494148244473342,0.009102730819245773,0.009102730819245773,0.0,0.0,0.007802340702210663,0.0039011703511053317,0.0,0.0013003901170351106,0.0,0.0013003901170351106,0.0013003901170351106,0.009102730819245773,0.0,0.0,0.002600780234070221,0.0,0.0,0.014304291287386216,0.0,0.0,0.0,0.0,0.0,0.0,0.006501950585175552,0.002600780234070221,0.0,0.0,0.002600780234070221,0.0,0.0,0.0,0.0,0.0,0.005201560468140442,0.002600780234070221,0.0013003901170351106,0.0,0.0,0.0,0.006501950585175552,0.0,0.0,0.011703511053315995,0.0039011703511053317,0.0,0.0,0.0,0.014304291287386216,0.0,0.016905071521456438,0.0013003901170351106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011703511053315995,0.0013003901170351106,0.0,0.0,0.0,0.0,0.0,0.0039011703511053317,0.0,0.0,0.0039011703511053317,0.0,0.0013003901170351106,0.0,0.0,0.0039011703511053317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013003901170351106,0.0,0.0,0.006501950585175552,0.0,0.0,0.007802340702210663,0.0,0.002600780234070221,0.002600780234070221,0.0,0.0,0.0,0.002600780234070221,0.0013003901170351106,0.0,0.0,0.0,0.0,0.0,0.0039011703511053317,0.0,0.0,0.0,0.0013003901170351106,0.0,0.0,0.0,0.0,0.0,0.002600780234070221,0.0013003901170351106,0.0,0.0013003901170351106,0.002600780234070221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007802340702210663,0.005201560468140442,0.0013003901170351106,0.0013003901170351106,0.0039011703511053317,0.0013003901170351106,0.002600780234070221,0.0013003901170351106,0.0,0.006501950585175552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013003901170351106,0.0,0.0,0.0,0.0,0.0,0.002600780234070221,0.002600780234070221,0.002600780234070221,0.0013003901170351106,0.002600780234070221,0.005201560468140442,0.0,0.0,0.0,0.0039011703511053317,0.0013003901170351106,0.0,0.0013003901170351106,0.0,0.0013003901170351106,0.0,0.0,0.0,0.0,0.007802340702210663,0.0,0.0,0.002600780234070221,0.0,0.0,0.0,0.0,0.005201560468140442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002600780234070221,0.0013003901170351106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0,0.0,0.0013003901170351106,0.007802340702210663,0.002600780234070221,0.002600780234070221,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.002600780234070221,0.0013003901170351106,0.0013003901170351106,0.002600780234070221,0.002600780234070221,0.005201560468140442,0.0039011703511053317,0.011703511053315995,0.002600780234070221,0.0013003901170351106,0.0013003901170351106,0.002600780234070221,0.0013003901170351106,0.0013003901170351106,0.002600780234070221,0.0013003901170351106,0.002600780234070221,0.0013003901170351106,0.002600780234070221,0.002600780234070221,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.002600780234070221,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.002600780234070221,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.007802340702210663,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.002600780234070221,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.002600780234070221,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.002600780234070221,0.0013003901170351106,0.002600780234070221,0.002600780234070221,0.002600780234070221,0.0039011703511053317,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.002600780234070221,0.0039011703511053317,0.0013003901170351106,0.002600780234070221,0.002600780234070221,0.0013003901170351106,0.0013003901170351106,0.002600780234070221,0.0013003901170351106,0.005201560468140442,0.005201560468140442,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.002600780234070221,0.0013003901170351106,0.0013003901170351106,0.002600780234070221,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0.002600780234070221,0.0013003901170351106,0.0013003901170351106
