화자ID,연령대,형태소_아,형태소_나,형태소_는,형태소_고향,형태소_이,형태소_포,형태소_우리,형태소_어리,형태소_때,형태소_보,형태소_은,형태소_옛날,형태소_뭐,형태소_듣,형태소_살,형태소_기,형태소_힘들,형태소_도,형태소_그리,형태소_시골,형태소_놀,형태소_것,형태소_없었,형태소_예전,형태소_야,형태소_컴퓨터,형태소_가,형태소_있었,형태소_휴대폰,형태소_아무것,형태소_없,형태소_그러,형태소_학교,형태소_오,형태소_그,형태소_앞개울,형태소_아니,형태소_들판,형태소_뛰어놀,형태소_다,형태소_생각,형태소_적,형태소_시절,형태소_추억,형태소_남,형태소_능,형태소_그때,형태소_가난,형태소_먹,형태소_그리하,형태소_친구,형태소_간,형태소_사이좋,형태소_지내,형태소_재미나,형태소_유년,형태소_을,형태소_보내,형태소_거,형태소_같,형태소_요즘,형태소_애,형태소_시대,형태소_를,형태소_타,형태소_그렇,형태소_모르,형태소_각종,형태소_게임기,형태소_가지,형태소_부모님,형태소_사,형태소_간의,형태소_관계,형태소_유지,형태소_집,형태소_혼자,형태소_어,형태소_게임,형태소_하,형태소_오락,형태소_많,형태소_대인,형태소_이렇,형태소_못하,형태소_사건,형태소_사고,형태소_일어나,형태소_원인,형태소_일으키,형태소_수,형태소_있,형태소_우려,형태소_데,형태소_아이,형태소_밖에,형태소_부모,형태소_자녀,형태소_하나,형태소_둘,형태소_키우,형태소_내,형태소_자식,형태소_만,형태소_자기,형태소_고집,형태소_강하,형태소_이기주의,형태소_성격,형태소_터,형태소_인제,형태소_내가,형태소_초등학교,형태소_1,형태소_학년,형태소_부터,형태소_ㄴ,형태소_교회,형태소_다니,형태소_이제,형태소_당시,형태소_지금,형태소_반,형태소_15,형태소_정도,형태소_되,형태소_재미있,형태소_걸,형태소_소풍,형태소_어렵,형태소_점,형태소_들,형태소_공부,형태소_좋,형태소_관심,형태소_친하,형태소_명하,형태소_학창,형태소_대학,형태소_들어가,형태소_사귀,형태소_중,형태소_직장,형태소_야간,형태소_낮,형태소_유대,형태소_갖,형태소_쉽,형태소_음,형태소_고등,형태소_2,형태소_6,형태소_스,형태소_모임,형태소_고등학교,형태소_졸업,형태소_나서,형태소_성인,형태소_하면서,형태소_달,형태소_저기,형태소_현대,형태소_자동차,형태소_판매,형태소_영업,형태소_사원,형태소_차,형태소_잘하,형태소_사람,형태소_만나,형태소_인사,형태소_술,형태소_좋아하,형태소_마시,형태소_새벽,형태소_늦,형태소_들어오,형태소_생활,형태소_반복,형태소_건강,형태소_날,형태소_쓰러지,형태소_병원,형태소_응급실,형태소_실리,형태소_뇌졸중,형태소_진단,형태소_받,형태소_뇌출혈,형태소_응급,형태소_수술,형태소_사경,형태소_헤매,형태소_가족,형태소_애타,형태소_회복,형태소_안타깝,형태소_마음,형태소_기다리,형태소_거지,형태소_시,형태소_티,형태소_엠,형태소_알,형태소_찍,형태소_긴급,형태소_의사,형태소_말로,형태소_가능성,형태소_중환자실,형태소_정,형태소_입원,형태소_그다음,형태소_이상,형태소_치료,형태소_없다,형태소_올,형태소_수가,형태소_거동,형태소_불편,형태소_해지,형태소_요양원,형태소_젊,형태소_40,형태소_거들,형태소_애가,형태소_와이프,형태소_당장,형태소_그동안,형태소_집안,형태소_풍비,형태소_박산,형태소_어려워지,형태소_하나쯤,형태소_이것,형태소_멀,형태소_다르,형태소_4,형태소_들여다보,형태소_처음,형태소_알아보,형태소_반갑,형태소_고맙,형태소_늘,형태소_시간,형태소_지나,형태소_나중,형태소_누,형태소_몰르,형태소_보더,형태소_라고,형태소_한테,형태소_존댓말,형태소_안녕,형태소_이러,형태소_뇌,형태소_다치,형태소_망가지,형태소_아프,형태소_지,형태소_10,형태소_년,형태소_최근,형태소_소식,형태소_전하,형태소_세상,형태소_떠나,형태소_앓,형태소_작년,형태소_52,형태소_어우,형태소_놀라,형태소_출혈,형태소_줄,형태소_장례,형태소_치,형태소_주고,형태소_대로,형태소_잡,형태소_고,형태소_크,형태소_20,형태소_나가,형태소_의,형태소_중함,형태소_중요,형태소_하구,형태소_무엇,형태소_재산,형태소_명예,형태소_잃,형태소_까지,형태소_무겁,형태소_제일,형태소_우선,형태소_시해,형태소_돈,형태소_소용,형태소_나도,형태소_운동,형태소_안,형태소_갑작스럽,형태소_몸,형태소_무리,형태소_어제,형태소_경우,형태소_사실,형태소_자,형태소_올라가,형태소_걱정,형태소_비교,형태소_내려오,형태소_5,형태소_점심,형태소_약속,형태소_식당,형태소_뛰,형태소_다리,형태소_오더,형태소_계단,형태소_무릎,형태소_부하,형태소_흙,형태소_길이,형태소_면,형태소_괜찮,형태소_이거,형태소_내일,형태소_걷,형태소_오늘,형태소_아침,형태소_3,형태소_좋아지,형태소_근력,형태소_단련,형태소_근육,형태소_생기,형태소_감사,형태소_하자,형태소_챙기,형태소_여기,형태소_거절,형태소_달리,형태소_자전거,형태소_등산,형태소_필요,형태소_50,형태소_대,형태소_체계적,형태소_향상,형태소_인생,형태소_살아가,형태소_나오,형태소_성장,형태소_대부분,형태소_본,형태소_말,형태소_내성적,형태소_바뀌,형태소_언제,형태소_중학교,형태소_성당,형태소_믿음,형태소_어딨,형태소_주도적,형태소_일,형태소_어디,형태소_하이킹,형태소_섬,형태소_여행,형태소_막,형태소_추진력,형태소_너,형태소_준비,형태소_넘어오,형태소_군대,형태소_침체,형태소_포함,형태소_나이,형태소_혈서,형태소_쓰,형태소_총사,형태소_해,형태소_현재,형태소_연락,형태소_놈,형태소_빼,형태소_나머지,형태소_빠지,형태소_삶,형태소_떨어지,형태소_이후,형태소_이전,형태소_이쪽,형태소_그중,형태소_나름,형태소_잘되,형태소_그놈,형태소_뇌전,형태소_증,형태소_나돌,형태소_그날,형태소_예,형태소_축구,형태소_심,형태소_저녁,형태소_경기,형태소_상황,형태소_마네킹,형태소_키,형태소_180,형태소_뻗,형태소_온몸,형태소_굳어지,형태소_옆,형태소_인천,형태소_손,형태소_마사지,형태소_어떻,형태소_상경,형태소_항,형태소_결혼,형태소_아름답,형태소_아가씨,형태소_병,형태소_다음,형태소_이혼,형태소_약,형태소_지가,형태소_전,형태소_주인,형태소_세,형태소_커,형태소_하우스,형태소_거기,형태소_그래,형태소_모이,형태소_난리,형태소_어려움,형태소_퇴직,형태소_살기,형태소_자차,형태소_끌,형태소_목포,형태소_카페리,형태소_호,형태소_배,형태소_전날,형태소_출발,형태소_그전,형태소_원룸,형태소_늙,형태소_낙,형태소_신앙심,형태소_보이,형태소_더,형태소_밥,형태소_낳,형태소_우정,형태소_이것저것,형태소_제,형태소_챙겨주,형태소_싸,형태소_주,형태소_저것,형태소_었,형태소_아버지,형태소_공무원,형태소_아픔,형태소_게,형태소_주위,형태소_바라보,형태소_눈빛,형태소_산,형태소_똑같,형태소_저,형태소_30,형태소_움직이,형태소_까,형태소_고통,형태소_즐기,형태소_느낌,형태소_힘,형태소_붙,형태소_데리,형태소_갈,형태소_점심시간,형태소_몸매,형태소_결과적,형태소_한쪽,형태소_쪽,형태소_물,형태소_발목,형태소_무,형태소_조건,형태소_알았,형태소_목표,형태소_유럽,형태소_어머님,형태소_장모,형태소_지방,형태소_내려가,형태소_해외,형태소_가시,형태소_따라다니,형태소_광,형태소_양,형태소_왕,형태소_할머니,형태소_계시,형태소_90,형태소_한,형태소_93,형태소_드시,형태소_뼈,형태소_함,형태소_이야기,형태소_얘기,형태소_제가,형태소_모시,형태소_속,형태소_초,형태소_조금,형태소_거거,형태소_든
SD2401851,50대,0.021004566210045664,0.011872146118721462,0.021004566210045664,0.0009132420091324201,0.045662100456621,0.0009132420091324201,0.00821917808219178,0.0045662100456621,0.0091324200913242,0.015525114155251141,0.011872146118721462,0.0009132420091324201,0.0273972602739726,0.0027397260273972603,0.0045662100456621,0.0073059360730593605,0.0027397260273972603,0.021004566210045664,0.0018264840182648401,0.0009132420091324201,0.0027397260273972603,0.01004566210045662,0.0018264840182648401,0.0009132420091324201,0.011872146118721462,0.0018264840182648401,0.033789954337899546,0.0027397260273972603,0.0018264840182648401,0.0009132420091324201,0.006392694063926941,0.014611872146118721,0.0036529680365296802,0.0073059360730593605,0.0091324200913242,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.006392694063926941,0.0009132420091324201,0.0045662100456621,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0027397260273972603,0.0009132420091324201,0.0027397260273972603,0.006392694063926941,0.024657534246575342,0.0009132420091324201,0.0009132420091324201,0.0045662100456621,0.0009132420091324201,0.0018264840182648401,0.039269406392694065,0.0036529680365296802,0.017351598173515982,0.0073059360730593605,0.0027397260273972603,0.0045662100456621,0.0009132420091324201,0.01004566210045662,0.0018264840182648401,0.0073059360730593605,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0045662100456621,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0027397260273972603,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0136986301369863,0.0009132420091324201,0.0273972602739726,0.0009132420091324201,0.006392694063926941,0.0009132420091324201,0.010958904109589041,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0027397260273972603,0.010958904109589041,0.0009132420091324201,0.0018264840182648401,0.005479452054794521,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0018264840182648401,0.0018264840182648401,0.0009132420091324201,0.0036529680365296802,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0018264840182648401,0.0045662100456621,0.0009132420091324201,0.0036529680365296802,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0027397260273972603,0.00821917808219178,0.0036529680365296802,0.0018264840182648401,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0036529680365296802,0.0182648401826484,0.0027397260273972603,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0027397260273972603,0.0018264840182648401,0.0036529680365296802,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0036529680365296802,0.005479452054794521,0.0009132420091324201,0.0009132420091324201,0.005479452054794521,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0036529680365296802,0.0009132420091324201,0.0009132420091324201,0.0027397260273972603,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0018264840182648401,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0027397260273972603,0.0027397260273972603,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.006392694063926941,0.0018264840182648401,0.0018264840182648401,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0027397260273972603,0.0036529680365296802,0.0027397260273972603,0.0018264840182648401,0.0036529680365296802,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0036529680365296802,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0045662100456621,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0027397260273972603,0.0018264840182648401,0.0009132420091324201,0.0018264840182648401,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0045662100456621,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0027397260273972603,0.0018264840182648401,0.0018264840182648401,0.0009132420091324201,0.0045662100456621,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0018264840182648401,0.0009132420091324201,0.0027397260273972603,0.0027397260273972603,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0027397260273972603,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0036529680365296802,0.0009132420091324201,0.0018264840182648401,0.0018264840182648401,0.0009132420091324201,0.0027397260273972603,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0045662100456621,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0036529680365296802,0.0009132420091324201,0.0009132420091324201,0.0027397260273972603,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0036529680365296802,0.0027397260273972603,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401852,50대,0.0070921985815602835,0.020263424518743668,0.030395136778115502,0.0010131712259371835,0.037487335359675786,0.0,0.014184397163120567,0.004052684903748734,0.0121580547112462,0.017223910840932118,0.0060790273556231,0.0010131712259371835,0.00911854103343465,0.002026342451874367,0.0070921985815602835,0.005065856129685917,0.0060790273556231,0.025329280648429583,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.013171225937183385,0.0,0.0,0.008105369807497468,0.0,0.05065856129685917,0.00303951367781155,0.0,0.0,0.004052684903748734,0.020263424518743668,0.002026342451874367,0.0060790273556231,0.019250253292806486,0.0,0.002026342451874367,0.0,0.0,0.0,0.002026342451874367,0.0,0.0,0.0,0.0,0.0,0.011144883485309016,0.0,0.005065856129685917,0.011144883485309016,0.022289766970618033,0.0,0.0,0.0,0.0,0.0,0.02330293819655522,0.0,0.013171225937183385,0.0070921985815602835,0.0,0.004052684903748734,0.0,0.010131712259371834,0.002026342451874367,0.005065856129685917,0.0010131712259371835,0.0,0.0,0.0060790273556231,0.0010131712259371835,0.005065856129685917,0.0,0.0,0.0,0.0010131712259371835,0.002026342451874367,0.008105369807497468,0.0,0.028368794326241134,0.0,0.005065856129685917,0.0,0.019250253292806486,0.0,0.0,0.0,0.0010131712259371835,0.0,0.0,0.00303951367781155,0.0182370820668693,0.0,0.0,0.0,0.002026342451874367,0.0,0.0,0.0,0.002026342451874367,0.0,0.0010131712259371835,0.0,0.00303951367781155,0.0,0.0,0.0,0.0,0.0010131712259371835,0.0,0.0010131712259371835,0.0060790273556231,0.004052684903748734,0.00303951367781155,0.0010131712259371835,0.0010131712259371835,0.0,0.0,0.004052684903748734,0.005065856129685917,0.0,0.004052684903748734,0.0010131712259371835,0.0,0.004052684903748734,0.0121580547112462,0.0,0.002026342451874367,0.0,0.0010131712259371835,0.0,0.0,0.0,0.00911854103343465,0.0,0.002026342451874367,0.0,0.0,0.0,0.0,0.0010131712259371835,0.002026342451874367,0.0,0.0,0.0,0.0,0.0010131712259371835,0.0,0.0,0.002026342451874367,0.00303951367781155,0.0010131712259371835,0.0,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0,0.0,0.0,0.0,0.004052684903748734,0.0,0.0,0.0,0.0,0.0,0.002026342451874367,0.0010131712259371835,0.0070921985815602835,0.0010131712259371835,0.0,0.0,0.0,0.0,0.002026342451874367,0.0,0.0,0.00303951367781155,0.0,0.005065856129685917,0.002026342451874367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002026342451874367,0.0,0.002026342451874367,0.0,0.0,0.0,0.0010131712259371835,0.0,0.0,0.0,0.0,0.0,0.0,0.0010131712259371835,0.0,0.00303951367781155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010131712259371835,0.002026342451874367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010131712259371835,0.0,0.0,0.0,0.0,0.005065856129685917,0.0,0.0010131712259371835,0.00303951367781155,0.0,0.0,0.0,0.0,0.0,0.0010131712259371835,0.002026342451874367,0.0,0.0010131712259371835,0.0010131712259371835,0.0,0.0,0.00303951367781155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005065856129685917,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010131712259371835,0.0,0.0,0.002026342451874367,0.002026342451874367,0.00303951367781155,0.0010131712259371835,0.0010131712259371835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00303951367781155,0.0,0.0,0.0,0.0,0.0010131712259371835,0.0,0.002026342451874367,0.004052684903748734,0.0010131712259371835,0.0,0.0010131712259371835,0.0,0.002026342451874367,0.002026342451874367,0.0,0.002026342451874367,0.0010131712259371835,0.0,0.0,0.0,0.00303951367781155,0.0,0.002026342451874367,0.0,0.0,0.0,0.0,0.0,0.00303951367781155,0.0,0.0,0.0,0.005065856129685917,0.0,0.0,0.0,0.004052684903748734,0.0,0.0010131712259371835,0.004052684903748734,0.0,0.0,0.0,0.002026342451874367,0.0,0.0,0.0,0.004052684903748734,0.002026342451874367,0.0,0.0,0.0,0.0,0.005065856129685917,0.0,0.0,0.0,0.0,0.0,0.0,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.002026342451874367,0.005065856129685917,0.0010131712259371835,0.0010131712259371835,0.004052684903748734,0.0010131712259371835,0.0010131712259371835,0.004052684903748734,0.00303951367781155,0.0010131712259371835,0.004052684903748734,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.00303951367781155,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.004052684903748734,0.00303951367781155,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.004052684903748734,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.002026342451874367,0.00303951367781155,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.00303951367781155,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.00303951367781155,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.002026342451874367,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.00303951367781155,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835
