화자ID,연령대,형태소_와이프,형태소_은,형태소_알,형태소_되,형태소_거지,형태소_나,형태소_는,형태소_그,형태소_뭐,형태소_어,형태소_쫓아다니,형태소_여자,형태소_가,형태소_많,형태소_하,형태소_20,형태소_정도,형태소_를,형태소_사귀,형태소_까이,형태소_그러,형태소_집,형태소_결혼,형태소_고,형태소_보,형태소_내,형태소_이상형,형태소_의,형태소_것,형태소_도,형태소_이제,형태소_라,형태소_생각,형태소_을,형태소_갖,형태소_우연,형태소_강,형태소_대시,형태소_까지,형태소_케이,형태소_스,형태소_너,형태소_연애,형태소_기간,형태소_이,형태소_싸우,형태소_아,형태소_트러블,형태소_생기,형태소_거,형태소_크,형태소_없,형태소_약간,형태소_경제적,형태소_면,형태소_예,형태소_듣,형태소_요거,형태소_사,형태소_말자,형태소_대하,형태소_외,형태소_같,형태소_최근,형태소_경우,형태소_있,형태소_젊,형태소_애,형태소_어린애,형태소_만나,형태소_까,형태소_치,형태소_요즘,형태소_아들,형태소_대학생,형태소_즐기,형태소_야,형태소_서로,형태소_간,형태소_1,형태소_예전,형태소_80,형태소_프로,형태소_60,형태소_줄어들,형태소_한번,형태소_둘,형태소_중학교,형태소_때,형태소_상처,형태소_대학교,형태소_들어가,형태소_자기,형태소_과,형태소_나이,형태소_먹,형태소_여자애,형태소_7,형태소_순,형태소_들어오,형태소_직장,형태소_다니,형태소_대학,형태소_이과,형태소_좋,형태소_어떻,형태소_조,형태소_길,형태소_마음,형태소_드,형태소_만약,형태소_자식,형태소_남자애,형태소_8,형태소_연상,형태소_어떡하,형태소_2,형태소_번째,형태소_조건,형태소_만,형태소_맞추,형태소_맞,형태소_신혼,형태소_부부,형태소_전,형태소_자금,형태소_대출,형태소_들,형태소_이렇,형태소_가지,형태소_돈,형태소_구하,형태소_수,형태소_활성화,형태소_기,형태소_위하,형태소_애도,형태소_낳,형태소_식,형태소_케이스,형태소_진짜,형태소_거랑,형태소_안,형태소_자체,형태소_패턴,형태소_나누,형태소_다르,형태소_획일화,형태소_범위,형태소_넓,형태소_퍼지,형태소_우,형태소_우리나라,형태소_얘기,형태소_중국,형태소_신,형태소_붓,형태소_값,형태소_주,형태소_혹,형태소_적,형태소_우리,형태소_친척,형태소_중,형태소_유명,형태소_가수,형태소_윤지,형태소_후,형태소_다니엘,형태소_나오,형태소_해체,형태소_좌우지간,형태소_음,형태소_동생,형태소_데,형태소_10,형태소_원,형태소_내기,형태소_부담,형태소_5,형태소_욕,형태소_내가,형태소_그때,형태소_바쁘,형태소_보내,형태소_내고,형태소_셋째,형태소_넷째,형태소_오라,형태소_해,형태소_사실,형태소_결혼식,형태소_갈,형태소_음식값,형태소_올라가,형태소_보통,형태소_경,형태소_조사비,형태소_얼마,형태소_저기,형태소_장례식,형태소_장,형태소_결혼식장,형태소_천차만별,형태소_뷔페,형태소_어디,형태소_거기,형태소_식사,형태소_비가,형태소_싸,형태소_인,형태소_당,형태소_회전율,형태소_떨어지,형태소_해물,형태소_물탕,형태소_사람,형태소_곳,형태소_비싸,형태소_밥,형태소_끼,형태소_축하,형태소_오,형태소_요러,형태소_일단,형태소_지금,형태소_라고,형태소_가게,형태소_작,형태소_장의,형태소_비용,형태소_받,형태소_국그릇,형태소_하나,형태소_상관,형태소_가면,형태소_죽,형태소_영혼,형태소_기뻐하,형태소_말,형태소_배,형태소_고프,형태소_슬프,형태소_위,형태소_오랜만,형태소_대화,형태소_트,형태소_이것,형태소_수요,형태소_공급,형태소_조율,형태소_몰리,형태소_신부,형태소_데리,형태소_억,형태소_측,형태소_다그,형태소_그거,형태소_유,형태소_튜브,형태소_정책,형태소_그리,형태소_남,형태소_선호,형태소_사상,형태소_커,형태소_숫자,형태소_데려오,형태소_당일,형태소_2000,형태소_3000,형태소_추가,형태소_요구,형태소_대,형태소_기본적,형태소_남자,형태소_준비,형태소_공동,형태소_명의,형태소_남녀,형태소_비율,형태소_힘들,형태소_소개,형태소_친구,형태소_여,형태소_그렇,형태소_소개팅,형태소_살,형태소_중간,형태소_우여곡절,형태소_그리하,형태소_년,형태소_세월,형태소_빠르기,형태소_인연,형태소_게,형태소_나도,형태소_특별,형태소_경험,형태소_그것,형태소_트렌드,형태소_뉴스,형태소_안타깝,형태소_널,형태소_느끼,형태소_문제,형태소_관련,형태소_땜,형태소_모습,형태소_느,형태소_차이,형태소_흔하,형태소_결,형태소_늘,형태소_벗,형태소_나서,형태소_본,형태소_인들,형태소_중요,형태소_거리낌,형태소_경제,형태소_모르,형태소_아까,형태소_풍경,형태소_달라지,형태소_부조,형태소_인터넷,형태소_물가,형태소_사이,형태소_오르,형태소_높,형태소_일생,형태소_아니,형태소_호텔,형태소_초대,형태소_경조사,형태소_비,형태소_옛날,형태소_지인,형태소_부조금,형태소_따지,형태소_비교,형태소_기사,형태소_최신,형태소_단면,형태소_가기,형태소_밥값,형태소_얼,형태소_짓,형태소_관혼상제,형태소_호화,형태소_대부분,형태소_병원,형태소_때문,형태소_슬픔,형태소_당하,형태소_배부르,형태소_에,형태소_측면,형태소_서,형태소_스트레스,형태소_덜하,형태소_세대,형태소_바뀌,형태소_극단,형태소_없다,형태소_주고,형태소_신붓감,형태소_참,형태소_발상,형태소_나라,형태소_가족,형태소_형성,형태소_부분,형태소_강조,형태소_한국,형태소_무시,형태소_지나치,형태소_과도,형태소_상하,형태소_당사자,형태소_파경,형태소_이르
SD2401879,50대,0.0022148394241417496,0.029900332225913623,0.004429678848283499,0.024363233665559248,0.0011074197120708748,0.0033222591362126247,0.036544850498338874,0.015503875968992248,0.024363233665559248,0.007751937984496124,0.0011074197120708748,0.004429678848283499,0.028792912513842746,0.0033222591362126247,0.031007751937984496,0.0011074197120708748,0.007751937984496124,0.009966777408637873,0.0011074197120708748,0.0011074197120708748,0.015503875968992248,0.0033222591362126247,0.014396456256921373,0.0033222591362126247,0.017718715393133997,0.007751937984496124,0.0011074197120708748,0.0022148394241417496,0.012181616832779624,0.028792912513842746,0.006644518272425249,0.0011074197120708748,0.009966777408637873,0.01107419712070875,0.004429678848283499,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0022148394241417496,0.0011074197120708748,0.0011074197120708748,0.006644518272425249,0.0022148394241417496,0.0011074197120708748,0.036544850498338874,0.0022148394241417496,0.004429678848283499,0.004429678848283499,0.004429678848283499,0.018826135105204873,0.007751937984496124,0.01107419712070875,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0022148394241417496,0.0033222591362126247,0.0022148394241417496,0.0011074197120708748,0.005537098560354375,0.0011074197120708748,0.016611295681063124,0.0011074197120708748,0.012181616832779624,0.029900332225913623,0.0022148394241417496,0.01107419712070875,0.0011074197120708748,0.004429678848283499,0.0011074197120708748,0.0022148394241417496,0.004429678848283499,0.0011074197120708748,0.0011074197120708748,0.0022148394241417496,0.0022148394241417496,0.0022148394241417496,0.0011074197120708748,0.006644518272425249,0.0033222591362126247,0.0011074197120708748,0.0022148394241417496,0.0022148394241417496,0.0022148394241417496,0.0011074197120708748,0.0033222591362126247,0.0011074197120708748,0.009966777408637873,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0022148394241417496,0.0011074197120708748,0.0011074197120708748,0.008859357696566999,0.0011074197120708748,0.0033222591362126247,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0022148394241417496,0.0011074197120708748,0.0011074197120708748,0.004429678848283499,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0022148394241417496,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0033222591362126247,0.0011074197120708748,0.0011074197120708748,0.0022148394241417496,0.0011074197120708748,0.0033222591362126247,0.0221483942414175,0.0011074197120708748,0.0033222591362126247,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0033222591362126247,0.0022148394241417496,0.0033222591362126247,0.0033222591362126247,0.0011074197120708748,0.005537098560354375,0.0011074197120708748,0.007751937984496124,0.0011074197120708748,0.0011074197120708748,0.0022148394241417496,0.004429678848283499,0.0011074197120708748,0.0022148394241417496,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0033222591362126247,0.0033222591362126247,0.0033222591362126247,0.0033222591362126247,0.0033222591362126247,0.0033222591362126247,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0022148394241417496,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0022148394241417496,0.0011074197120708748,0.0011074197120708748,0.0033222591362126247,0.0011074197120708748,0.007751937984496124,0.004429678848283499,0.004429678848283499,0.0022148394241417496,0.0033222591362126247,0.0033222591362126247,0.0011074197120708748,0.0022148394241417496,0.0011074197120708748,0.0011074197120708748,0.0022148394241417496,0.0033222591362126247,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0022148394241417496,0.0022148394241417496,0.004429678848283499,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.004429678848283499,0.0011074197120708748,0.006644518272425249,0.006644518272425249,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0033222591362126247,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0022148394241417496,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.005537098560354375,0.0011074197120708748,0.0011074197120708748,0.0022148394241417496,0.0011074197120708748,0.0011074197120708748,0.0022148394241417496,0.0011074197120708748,0.004429678848283499,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0022148394241417496,0.0011074197120708748,0.0011074197120708748,0.0022148394241417496,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0022148394241417496,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0022148394241417496,0.0022148394241417496,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,0.0022148394241417496,0.0011074197120708748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401880,50대,0.001388888888888889,0.027777777777777776,0.001388888888888889,0.016666666666666666,0.0,0.004166666666666667,0.020833333333333332,0.004166666666666667,0.018055555555555554,0.04027777777777778,0.0,0.002777777777777778,0.029166666666666667,0.004166666666666667,0.03611111111111111,0.001388888888888889,0.002777777777777778,0.016666666666666666,0.001388888888888889,0.0,0.016666666666666666,0.0,0.0125,0.0,0.020833333333333332,0.008333333333333333,0.0,0.011111111111111112,0.0125,0.030555555555555555,0.0,0.0,0.009722222222222222,0.016666666666666666,0.0,0.0,0.0,0.0,0.001388888888888889,0.0,0.0,0.006944444444444444,0.006944444444444444,0.0,0.03611111111111111,0.008333333333333333,0.011111111111111112,0.0,0.0,0.022222222222222223,0.002777777777777778,0.013888888888888888,0.0,0.004166666666666667,0.0,0.0,0.005555555555555556,0.0,0.0,0.0,0.006944444444444444,0.0,0.022222222222222223,0.005555555555555556,0.009722222222222222,0.013888888888888888,0.009722222222222222,0.002777777777777778,0.0,0.005555555555555556,0.0,0.0,0.0125,0.0,0.0,0.0,0.001388888888888889,0.0,0.001388888888888889,0.004166666666666667,0.001388888888888889,0.0,0.0,0.0,0.0,0.001388888888888889,0.0,0.0,0.006944444444444444,0.0,0.0,0.001388888888888889,0.0,0.0,0.002777777777777778,0.002777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001388888888888889,0.001388888888888889,0.0,0.001388888888888889,0.002777777777777778,0.0,0.0,0.0,0.0,0.0,0.002777777777777778,0.0,0.004166666666666667,0.0,0.0,0.002777777777777778,0.0,0.0,0.0,0.0,0.001388888888888889,0.0,0.0,0.001388888888888889,0.0,0.004166666666666667,0.002777777777777778,0.0,0.001388888888888889,0.0,0.011111111111111112,0.0,0.0,0.0,0.001388888888888889,0.0,0.0,0.0,0.0,0.001388888888888889,0.0,0.0,0.001388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.006944444444444444,0.001388888888888889,0.0,0.0,0.001388888888888889,0.001388888888888889,0.0,0.004166666666666667,0.006944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002777777777777778,0.0,0.0,0.0,0.0,0.004166666666666667,0.0,0.0,0.0,0.004166666666666667,0.0,0.0,0.002777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002777777777777778,0.0125,0.001388888888888889,0.0,0.0,0.0,0.006944444444444444,0.006944444444444444,0.002777777777777778,0.0,0.011111111111111112,0.004166666666666667,0.0,0.0,0.0,0.001388888888888889,0.005555555555555556,0.004166666666666667,0.0,0.001388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.001388888888888889,0.001388888888888889,0.0,0.0,0.001388888888888889,0.0,0.0,0.0,0.001388888888888889,0.004166666666666667,0.0,0.0,0.0,0.0,0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001388888888888889,0.0,0.0,0.002777777777777778,0.0,0.0,0.0,0.0,0.001388888888888889,0.0,0.0,0.0,0.0,0.001388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.002777777777777778,0.002777777777777778,0.001388888888888889,0.008333333333333333,0.001388888888888889,0.002777777777777778,0.005555555555555556,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.004166666666666667,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.006944444444444444,0.002777777777777778,0.001388888888888889,0.002777777777777778,0.001388888888888889,0.009722222222222222,0.005555555555555556,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.002777777777777778,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.004166666666666667,0.001388888888888889,0.001388888888888889,0.004166666666666667,0.002777777777777778,0.002777777777777778,0.001388888888888889,0.002777777777777778,0.002777777777777778,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.006944444444444444,0.002777777777777778,0.004166666666666667,0.005555555555555556,0.002777777777777778,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.004166666666666667,0.001388888888888889,0.002777777777777778,0.002777777777777778,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.004166666666666667,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.002777777777777778,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.002777777777777778,0.001388888888888889,0.005555555555555556,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.002777777777777778,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.001388888888888889,0.001388888888888889
