화자ID,연령대,JX_는,MAG_아무래도,JKS_가,JKG_의,VV_하,ETM_ᆯ,NNG_말,JKS_이,VA_많,ETM_은,NNG_주제,ETM_ᆫ,VA_같,EF_은데,MAG_지금,NNG_고,EF_잖아,MAJ_그래서,NNG_학교,VV_있,ETM_는,NNG_시간,JX_도,EC_고,NNG_야자,NNG_시험,EC_ᆫ데,MAG_솔직히,MAG_정말,MAG_조끔,NNG_마음,MAG_안,VV_들,EF_거든,MAJ_왜냐하면,NNG_저번,JKO_를,NNG_강제,VV_시키,EC_려고,VX_하,MAG_실제로,VA_없,ETM_라는,JKO_을,VV_만들,EC_어,VX_내,EC_어서,NNG_학생,VV_남,EC_게,EC_지,VX_않,EF_어,MM_그런,JX_이나,MAG_그냥,NNG_복,NNG_시설,NNG_복지,VA_좋,EC_다고,NNG_생각,NNG_마지,MAG_못,NNG_그때,NNG_선생,MM_한,MM_몇,VX_보,EC_은데,MAG_확실히,NNG_친구,MAG_다,NNG_공부,NNG_분위기,VA_있,EC_으니까,EC_어야,EC_다,EC_면서,NNG_장점,ETN_기,JX_ᆫ,EF_더라고,MAJ_하지만,JKO_ᆯ,NNG_원,MAG_좀,VV_맞,NNG_형평,EF_는데,NNG_지금,JX_은,NNG_여름,NNG_방학,VV_끝나,EC_면,NNG_학기,NNG_시작,EC_는데,MAG_이제,NNG_수시,NNG_지원,NNG_학년,JX_까지,NNG_성적,VV_들어가,EC_니까,VV_서,NNG_상관,VV_알,MAJ_그러면,NNG_정시,VX_놓,NNG_대학교,EC_라든지,VX_있,EC_ᆯ수록,NNG_스트레스,MAG_아직,VX_싶,MAG_빨리,NNG_선택,NNG_압박감,NNG_진로,VV_정하,VX_가,JX_만,NNG_진료,NNG_불안,MAJ_그래도,NNG_반,MAG_쪼끔,MAG_그나마,NNG_안심,VV_되,MM_올,MAG_왜냐하면,NNG_애,NNG_예체능,EC_어도,NNG_고3,JX_치고,VV_치,NNG_꼴찌,EC_ᆫ다던가,EC_라서,NNG_덕분,NNG_생활,VA_괜찮,NNG_수능,MAG_굉장히,NNG_선택지,NNG_고등,VV_들어오,NNG_모의고사,NNG_처음,NNG_마킹,VA_서툴,NNG_시험지,VA_크,VV_넘기,VV_이러,NNG_전,NNG_시도,NNG_실전,NNG_때,NNG_실수,NNG_당황,NNG_횟수,VV_줄이,EF_ᆯ까,NNG_정도,NNG_고등학교,MAG_또,MAG_엄청,MAG_거의,NNG_매달,EF_다,MAG_먼저,VV_나누,VX_주,EF_ᆫ다,JX_든가,MM_다른,MAG_똑같이,NNG_공평,EC_ᆫ다고,MAG_그렇게,VA_늦,VX_버리,VV_뺏기,NNG_일,VV_생기,MM_그,VV_어긋나,ETM_을,NNG_경우,NNG_실제,NNG_중간,NNG_고사,NNG_기말,MAG_미리,EF_을까,JX_라고,NNG_학창,NNG_시절,NNG_수학여행,EF_지,NNG_중학교,NNG_시즌,MAG_어서,VV_가,EF_ᆫ데,NNG_초등학교,NNG_이후,NNG_자체,NNG_오랜만,MAG_같이,NNG_며칠,NNG_동안,VV_붙,VV_다니,VA_재밌,NNG_담임,NNG_남자분,NNG_불편,NNG_성격,MAG_별로,NNG_전제,MAG_없이,NNG_기억,MAG_막,MAG_되게,MAG_많이,VV_먹,NNG_과자,MAG_딱,MM_새,NNG_우회,NNG_치킨,MAJ_그리고,NNG_생일,VV_겹치,NNG_의미,EF_야,NNG_축하,ETM_던,VV_놀라,VA_뿌듯하,NNG_그날,NNG_밤,NNG_전교,VV_모이,NNG_장기,NNG_자랑,VV_보,VV_말,MAJ_그럼,NNG_체육,NNG_대회,NNG_올해,NNG_종목,NNG_줄다리기,NNG_공,VV_굴리,NNG_인,NNG_각,MM_내,NNG_참여,EC_지만,NNG_단합,VV_늘,NNG_과정,NNG_재미,NNG_인상,VA_깊,NNG_가을,MAG_제일,NNG_화장,NNG_날,VV_꾸미,VV_오,NNG_뜻,NNG_머리,NNG_손재주,VV_닮,NNG_성인,MAG_너무,MAG_영원히,NNG_유지,EC_으면,MAG_언젠가,EC_라,VA_슬프,NNG_나중,NNG_미래,EF_을지,EC_을지,NNG_회사,NNG_취직,NNG_상상,NNG_한편,MAG_특히,NNG_제도,MAG_아예,MAG_쓸데없이,VV_보내,MAG_잘,NNG_활용,NNG_필요,EC_ᆫ가,NNG_낭비,EC_라고,VA_싫,MAG_아주,MAG_잠깐,MAJ_근데,NNG_집,NNG_공간,NNG_집중,MAG_훨씬,MAG_더,JX_대로,VV_지나,VX_나,VA_힘들,MAG_바로,VV_그만두,NNG_예전,EF_ᆫ가,NNG_인권,VA_낮,EF_고,MAG_분명,ETM_다는,VV_빼,NNG_사정,EC_다든지,VV_그러,NNG_예정,NNG_경험,VV_삼,MAG_딱히,NNG_지망,NNG_학과,NNG_보건,MM_이런,NNG_현실,NNG_부분,MAG_자꾸,VV_돌아가,NNG_자유,VV_대하,NNG_압박,NNG_시기,VV_놀,JX_밖에,NNG_다,VV_지치,VV_생각나,ETM_란,VV_올라오,MAG_처음,MAG_열심히,VV_풀,MAG_항상,NNG_낙서,EC_거나,NNG_만화,VV_그리,EC_ᆫ다,JX_거나,NNG_중간고사,MM_어떤,EC_냐면,NNG_종,NNG_항의,NNG_체계,NNG_해결,NNG_방안,EC_나,MAG_혼자,NNG_사건,VV_일어나,NNG_대책,MAG_진짜,MAG_어쨌든,VV_위하,NNG_내신,VA_허술하,VV_뜨,NNG_수학,NNG_여행,NNG_추억,VV_쌓,VA_친하,VX_지,JX_나,NNG_숙소,NNG_밤새,NNG_얘기,VV_모르,NNG_파티,VA_기쁘,NNG_남자,NNG_숙박,MAG_이렇게,NNG_상황,NNG_성별,VA_다르,NNG_점,VA_맛있,NNG_춤,VV_추,NNG_잠깐,MAG_오래오래,NNG_반티,VV_맞추,VV_설레,NNG_순간,VV_땋,NNG_활동,MAG_함께,NNG_협동심,VV_늘리,EC_면은,VX_가지,NNG_실내,EC_ᆫ다거나,NNG_연극,EC_러,MAG_꽤,VV_돌아다니,MAG_계속,VV_나,MAG_가끔,MAG_사실,NNG_계획,NNG_아무것,NNG_상태,MAG_마냥,MAG_혹,VV_크,NNG_긍정,NNG_면,VV_갖추
SD2401303,10대,0.021653543307086614,0.000984251968503937,0.02066929133858268,0.003937007874015748,0.02952755905511811,0.006889763779527559,0.002952755905511811,0.031496062992125984,0.003937007874015748,0.008858267716535433,0.000984251968503937,0.00984251968503937,0.011811023622047244,0.001968503937007874,0.004921259842519685,0.001968503937007874,0.002952755905511811,0.007874015748031496,0.007874015748031496,0.006889763779527559,0.02066929133858268,0.002952755905511811,0.03346456692913386,0.03248031496062992,0.002952755905511811,0.003937007874015748,0.001968503937007874,0.001968503937007874,0.007874015748031496,0.000984251968503937,0.001968503937007874,0.007874015748031496,0.005905511811023622,0.004921259842519685,0.000984251968503937,0.000984251968503937,0.014763779527559055,0.002952755905511811,0.001968503937007874,0.000984251968503937,0.010826771653543307,0.000984251968503937,0.007874015748031496,0.001968503937007874,0.010826771653543307,0.000984251968503937,0.01968503937007874,0.000984251968503937,0.01673228346456693,0.008858267716535433,0.002952755905511811,0.008858267716535433,0.006889763779527559,0.006889763779527559,0.018700787401574805,0.002952755905511811,0.000984251968503937,0.002952755905511811,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.007874015748031496,0.002952755905511811,0.013779527559055118,0.000984251968503937,0.001968503937007874,0.000984251968503937,0.001968503937007874,0.005905511811023622,0.002952755905511811,0.005905511811023622,0.001968503937007874,0.00984251968503937,0.010826771653543307,0.004921259842519685,0.002952755905511811,0.001968503937007874,0.006889763779527559,0.002952755905511811,0.003937007874015748,0.001968503937007874,0.000984251968503937,0.000984251968503937,0.005905511811023622,0.00984251968503937,0.001968503937007874,0.001968503937007874,0.000984251968503937,0.000984251968503937,0.012795275590551181,0.005905511811023622,0.001968503937007874,0.000984251968503937,0.000984251968503937,0.006889763779527559,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.006889763779527559,0.002952755905511811,0.000984251968503937,0.018700787401574805,0.007874015748031496,0.001968503937007874,0.000984251968503937,0.002952755905511811,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.005905511811023622,0.000984251968503937,0.001968503937007874,0.000984251968503937,0.001968503937007874,0.000984251968503937,0.000984251968503937,0.001968503937007874,0.000984251968503937,0.002952755905511811,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.001968503937007874,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.002952755905511811,0.000984251968503937,0.000984251968503937,0.002952755905511811,0.007874015748031496,0.008858267716535433,0.003937007874015748,0.000984251968503937,0.003937007874015748,0.000984251968503937,0.001968503937007874,0.004921259842519685,0.000984251968503937,0.002952755905511811,0.000984251968503937,0.000984251968503937,0.003937007874015748,0.000984251968503937,0.000984251968503937,0.001968503937007874,0.000984251968503937,0.002952755905511811,0.001968503937007874,0.002952755905511811,0.004921259842519685,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.003937007874015748,0.002952755905511811,0.000984251968503937,0.000984251968503937,0.003937007874015748,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.002952755905511811,0.000984251968503937,0.000984251968503937,0.003937007874015748,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.001968503937007874,0.001968503937007874,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.001968503937007874,0.004921259842519685,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.001968503937007874,0.000984251968503937,0.001968503937007874,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.001968503937007874,0.000984251968503937,0.004921259842519685,0.000984251968503937,0.002952755905511811,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.001968503937007874,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.002952755905511811,0.002952755905511811,0.004921259842519685,0.001968503937007874,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.003937007874015748,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.004921259842519685,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.001968503937007874,0.000984251968503937,0.000984251968503937,0.001968503937007874,0.000984251968503937,0.002952755905511811,0.000984251968503937,0.000984251968503937,0.002952755905511811,0.001968503937007874,0.001968503937007874,0.000984251968503937,0.003937007874015748,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.003937007874015748,0.000984251968503937,0.001968503937007874,0.000984251968503937,0.000984251968503937,0.002952755905511811,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.001968503937007874,0.001968503937007874,0.000984251968503937,0.001968503937007874,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.001968503937007874,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.001968503937007874,0.001968503937007874,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.001968503937007874,0.003937007874015748,0.003937007874015748,0.000984251968503937,0.001968503937007874,0.000984251968503937,0.001968503937007874,0.001968503937007874,0.001968503937007874,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.001968503937007874,0.000984251968503937,0.001968503937007874,0.001968503937007874,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401304,10대,0.022684310018903593,0.0,0.011342155009451797,0.000945179584120983,0.021739130434782608,0.007561436672967864,0.000945179584120983,0.02835538752362949,0.000945179584120983,0.005671077504725898,0.0,0.00945179584120983,0.020793950850661626,0.0,0.000945179584120983,0.000945179584120983,0.002835538752362949,0.004725897920604915,0.007561436672967864,0.001890359168241966,0.022684310018903593,0.004725897920604915,0.031190926275992438,0.0330812854442344,0.002835538752362949,0.001890359168241966,0.002835538752362949,0.0,0.011342155009451797,0.001890359168241966,0.002835538752362949,0.005671077504725898,0.006616257088846881,0.007561436672967864,0.0,0.0,0.01606805293005671,0.001890359168241966,0.0,0.0,0.004725897920604915,0.0,0.007561436672967864,0.001890359168241966,0.007561436672967864,0.0,0.020793950850661626,0.0,0.01890359168241966,0.001890359168241966,0.000945179584120983,0.013232514177693762,0.003780718336483932,0.003780718336483932,0.02835538752362949,0.006616257088846881,0.0,0.002835538752362949,0.0,0.0,0.0,0.010396975425330813,0.004725897920604915,0.01890359168241966,0.0,0.0,0.0,0.004725897920604915,0.000945179584120983,0.0,0.003780718336483932,0.0,0.004725897920604915,0.004725897920604915,0.007561436672967864,0.001890359168241966,0.001890359168241966,0.007561436672967864,0.000945179584120983,0.000945179584120983,0.0,0.002835538752362949,0.000945179584120983,0.004725897920604915,0.001890359168241966,0.002835538752362949,0.0,0.002835538752362949,0.0,0.017013232514177693,0.0,0.0,0.0,0.003780718336483932,0.00945179584120983,0.001890359168241966,0.0,0.0,0.011342155009451797,0.0,0.0,0.004725897920604915,0.0,0.001890359168241966,0.0,0.004725897920604915,0.0,0.0,0.000945179584120983,0.003780718336483932,0.0,0.0,0.000945179584120983,0.0,0.0,0.0,0.0,0.0,0.007561436672967864,0.000945179584120983,0.001890359168241966,0.0,0.001890359168241966,0.000945179584120983,0.000945179584120983,0.0,0.0,0.0,0.0,0.002835538752362949,0.0,0.0,0.0,0.001890359168241966,0.004725897920604915,0.0,0.0,0.005671077504725898,0.0,0.000945179584120983,0.010396975425330813,0.000945179584120983,0.002835538752362949,0.0,0.0,0.005671077504725898,0.0,0.0,0.002835538752362949,0.0,0.0,0.0,0.000945179584120983,0.0,0.0,0.000945179584120983,0.0,0.002835538752362949,0.001890359168241966,0.0,0.0,0.001890359168241966,0.000945179584120983,0.0,0.0,0.000945179584120983,0.0,0.0,0.006616257088846881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013232514177693762,0.0,0.0,0.0,0.001890359168241966,0.0,0.001890359168241966,0.006616257088846881,0.0,0.0,0.000945179584120983,0.0,0.001890359168241966,0.0,0.000945179584120983,0.001890359168241966,0.0,0.0,0.000945179584120983,0.0,0.003780718336483932,0.0,0.005671077504725898,0.001890359168241966,0.0,0.000945179584120983,0.002835538752362949,0.001890359168241966,0.0,0.0,0.0,0.001890359168241966,0.004725897920604915,0.002835538752362949,0.0,0.000945179584120983,0.0,0.0,0.007561436672967864,0.0,0.0,0.000945179584120983,0.0,0.0,0.000945179584120983,0.0,0.0,0.0,0.0,0.00945179584120983,0.001890359168241966,0.0,0.000945179584120983,0.0,0.0,0.0,0.0,0.001890359168241966,0.002835538752362949,0.001890359168241966,0.004725897920604915,0.001890359168241966,0.0,0.0,0.0,0.0,0.0,0.002835538752362949,0.0,0.0,0.001890359168241966,0.002835538752362949,0.0,0.008506616257088847,0.0,0.0,0.0,0.0,0.0,0.000945179584120983,0.001890359168241966,0.001890359168241966,0.001890359168241966,0.000945179584120983,0.0,0.003780718336483932,0.003780718336483932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002835538752362949,0.004725897920604915,0.0,0.0,0.000945179584120983,0.0,0.0,0.000945179584120983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000945179584120983,0.0,0.0,0.000945179584120983,0.007561436672967864,0.0,0.0,0.004725897920604915,0.0,0.002835538752362949,0.0,0.0,0.000945179584120983,0.0,0.000945179584120983,0.0,0.0,0.0,0.0,0.002835538752362949,0.000945179584120983,0.001890359168241966,0.000945179584120983,0.001890359168241966,0.003780718336483932,0.001890359168241966,0.002835538752362949,0.006616257088846881,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.001890359168241966,0.000945179584120983,0.007561436672967864,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.004725897920604915,0.001890359168241966,0.000945179584120983,0.000945179584120983,0.003780718336483932,0.000945179584120983,0.000945179584120983,0.001890359168241966,0.001890359168241966,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.004725897920604915,0.001890359168241966,0.000945179584120983,0.000945179584120983,0.002835538752362949,0.000945179584120983,0.001890359168241966,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.005671077504725898,0.000945179584120983,0.002835538752362949,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.004725897920604915,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.001890359168241966,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.001890359168241966,0.002835538752362949,0.000945179584120983,0.002835538752362949,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.001890359168241966,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.001890359168241966,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.001890359168241966,0.000945179584120983,0.001890359168241966,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.002835538752362949,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.002835538752362949,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.001890359168241966,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.001890359168241966,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.001890359168241966,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983,0.000945179584120983
