화자ID,연령대,MAG_지금,MAG_혹시,VV_키우,EC_고,VX_있,ETM_는,NNG_반려,NNG_동물,MM_그런,JKS_이,VA_있,EF_어,JX_는,MAG_일단,JX_은,JKO_을,EC_지,VX_않,MAG_이제,MAG_너무,VX_싶,ETM_은,NNG_마음,NNG_굴뚝,VA_같,EC_은데,NNG_어머니,JKS_가,MAG_되게,MAG_안,VA_좋,EC_어,VX_하,VX_가지,MAJ_그래서,MAG_못,EF_거든,NNG_만약,EC_ᆫ가,EC_게,VV_되,EC_ᆫ다면,MAG_무조건,NNG_고양이,JKO_를,MAG_솔직히,VA_어리,ETM_ᆯ,NNG_때,NNG_생각,VV_하,ETM_던,JX_ᆫ,MAJ_그러니까,MAG_좀,NNG_반전,ETN_기,EC_ᆫ데,NNG_뱀,ETM_다는,MM_그,NNG_친구,EC_어서,MAG_괜히,ETM_ᆫ,MAJ_그러면,VV_좋아하,EF_잖아,JKO_ᆯ,VV_알,EC_는데,MAJ_근데,MAG_어쩌다,VV_말,NNG_강아지,MM_다른,MM_어떤,VX_보,NNG_파충류,NNG_곤충,EC_다시피,NNG_벌레,MAG_정말,VA_싫,EF_지,NNG_파리,JX_만,EC_어도,VV_거슬리,NNG_잠,VV_자,NNG_사람,MAG_굉장히,VA_힘들,EF_다,ETM_라는,MAG_그나마,ETM_을,NNG_도마뱀,NNG_종류,MAG_아마,VA_괜찮,EF_을까,NNG_전,VV_보,NNG_먹이,NNG_쥐,VV_주,EF_더라고,VV_얼리,VV_파,EF_야,MAG_특히,NNG_극혐,NNG_혐오,NNG_날,NNG_자취,EF_구나,VV_죽,MAG_그냥,NNG_죽음,NNG_선택,EF_ᆯ게,MAG_진짜,VV_버티,NNG_공간,VV_있,MAG_사실,JX_도,NNG_바퀴,NNG_아,JKG_의,NNG_눈,NNG_목격,MAG_딱,MAG_그다지,MAG_많이,NNG_그날,NNG_난리,VV_피우,EC_면서,MM_온,VV_오,MAG_다,VX_놓,NNG_정도,VV_싫어하,EC_면,MAG_조금,NNG_품종,MAG_어떻게,NNG_블루,MAJ_그리고,EC_ᆫ지,MAG_잘,VV_모르,NNG_말,NNG_턱시도,MAG_약간,NNG_검정,NNG_하양,VV_섞이,NNG_사랑,NNG_시험,NNG_공부,NNG_카페,VV_달려가,NNG_가능,JX_이라든가,NNG_덩치,VA_크,MM_한,MAJ_그럼,MAG_이미,NNG_입장,NNG_주의,NNG_점,NNG_선반,NNG_위,MAG_이렇게,VV_뛰,VV_올라가,EC_다던데,EF_ᆫ가,JX_이나,NNG_애,VV_생기,EF_잖아요,NNG_장땡,EF_ᆸ니다,EC_어야,EF_어요,MAG_꼭,NNG_로망,VX_되,VA_큼직하,NNG_아버지,NNG_조언,VX_주,NNG_고생,EF_ᆫ다,NNG_감당,VA_없,EC_으니까,NNG_병원,VV_가,EC_거나,NNG_상황,MAG_아까,VV_나,NNG_여우,VV_들어가,MAG_거의,NNG_태반,VA_붉,EF_는데,NNG_초반,NNG_합법,EC_니까,NNG_냄새,EC_ᆫ다고,NNG_식물,VV_죽이,EC_ᆫ다,MAJ_그래도,NNG_경우,VV_놔두,VV_크,NNG_산세베리아,EF_나,MAG_쪼끔,VV_망설이,VX_지,NNG_추천,NNG_제품,MM_이런,VX_말,EF_어라,NNG_바닥,VV_뛰어다니,NNG_관절,EC_다고,NNG_매트,NNG_걸,VV_깔,NNG_어류,NNG_금붕어,VA_씁쓸하,NNG_기억,NNG_집,NNG_자체,NNG_애초,JX_대로,VA_바쁘,VA_많,NNG_주위,NNG_환경,NNG_신경,VV_쓰,NNG_물고기,VV_들,EC_ᆯ지,NNG_뒤,VV_꺼리,EC_지만,NNG_자신,NNG_조류,NNG_기회,NNG_앵무새,NNG_대신,NNG_케어,VV_계시,MAG_항상,NNG_프로그램,NNG_일,ETM_단,MAG_자주,VV_나오,VA_이쁘,JX_라든가,NNG_환장,NNG_추후,VV_차리,VV_넘,NNG_태,VV_태어나,NNG_그때,JX_부터,VV_자라,NNG_애기,EC_다,NNG_지금,NNG_비교,VV_커지,MAG_아직,NNG_나이,VV_치,MAG_꽤,VV_보이,NNG_기분,NNG_처음,NNG_옛날,VV_대하,NNG_반반,NNG_이유,EC_라,NNG_누나,NNG_새끼,VV_낳,MM_여러,VV_데려가,EC_라고,VX_오,EC_라도,NNG_나중,NNG_혼자,VV_살,NNG_다양,MAG_제일,EC_면은,NNG_이상,NNG_남,MM_이,NNG_특이,VX_만하,NNG_다람쥐,MAJ_아니면은,NNG_애매,NNG_거미,MAG_한번,MAG_굳이,VV_정하,MM_어느,MAG_방금,VA_상관없,NNG_믹스,NNG_견,NNG_사냥,NNG_푸들,NNG_코카푸,VV_부르,NNG_생김새,NNG_크기,MAG_더,NNG_끼,MAG_엄청,MAG_막,NNG_왕,NNG_느낌,NNG_손,NNG_입,VV_닿,NNG_곳,MM_모든,NNG_음식,VV_치우,VV_먹,EC_나,NNG_체크,NNG_밖,VV_나가,EC_으면,VV_짖,NNG_경계,ETM_란,NNG_줄,VA_짧,VV_그러,NNG_부분,NNG_조심,MAG_딱히,NNG_관심,NNG_물건,NNG_식탁,NNG_싱크대,NNG_점프,MAG_계속,VV_물,VV_떨어뜨리,VV_가지,VV_놀,ETM_ᆫ단,MAJ_아니면,NNG_전선,MM_딴,EC_야,NNG_위험,NNG_침대,VV_올라오,NNG_옆,NNG_몸,ETM_는단,VV_대,VV_쓰다듬,VA_편하,MAG_그렇게,VV_핥,VV_끈적거리,EC_다면,EF_ᆫ다면,MAG_아무래도,EF_고,NNG_심장,NNG_약,VV_먹이,MAG_매달,NNG_털,VV_밀,NNG_발톱,VV_자르,VV_이러,MAG_가끔,NNG_귀,NNG_염증,MM_무슨,NNG_문제,NNG_저번,EC_다가,VV_미끄러지,NNG_다리,NNG_접,VV_질리,MAG_삐,MAG_삐끗,VV_삐,VV_맡기,NNG_하루,VA_낯설,NNG_평소,MAG_아예,NNG_서열,EC_거든,NNG_안,VA_착하,MAG_그대로,MAG_또,MAG_똑같이,MAG_점점,NNG_무,NNG_힘,VA_세,NNG_이빨,NNG_소리,VV_때리,NNG_간식,EF_어야지,NNG_체벌,VV_내,VV_부딪히,NNG_모서리,VV_다치,VV_사,VV_붙이,MAG_잠깐,MAG_푹신,VX_두,MAG_아울러,NNG_툴,NNG_정면,NNG_부엉이,NNG_올빼미,NNG_신뢰,EC_ᆷ,VV_뜨,VA_다르,NNG_얼굴,MAG_완전히,VV_달라지
SD2401936,10대,0.0033140016570008283,0.0016570008285004142,0.029826014913007456,0.03396851698425849,0.008285004142502071,0.015741507870753936,0.0024855012427506215,0.009942004971002486,0.00579950289975145,0.027340513670256836,0.019055509527754765,0.01988400994200497,0.020712510356255178,0.0024855012427506215,0.00579950289975145,0.024026512013256007,0.00579950289975145,0.004971002485501243,0.0024855012427506215,0.0024855012427506215,0.012427506213753107,0.012427506213753107,0.0024855012427506215,0.0008285004142502071,0.014913007456503728,0.0016570008285004142,0.00579950289975145,0.01988400994200497,0.007456503728251864,0.0033140016570008283,0.0033140016570008283,0.021541010770505385,0.009942004971002486,0.0033140016570008283,0.006628003314001657,0.0033140016570008283,0.008285004142502071,0.0016570008285004142,0.009113504556752278,0.008285004142502071,0.008285004142502071,0.0033140016570008283,0.0008285004142502071,0.010770505385252692,0.026512013256006627,0.0008285004142502071,0.0024855012427506215,0.008285004142502071,0.004142502071251036,0.009942004971002486,0.016570008285004142,0.0115990057995029,0.009942004971002486,0.0024855012427506215,0.024855012427506214,0.0008285004142502071,0.00579950289975145,0.0024855012427506215,0.0033140016570008283,0.0024855012427506215,0.009113504556752278,0.0016570008285004142,0.015741507870753936,0.0008285004142502071,0.0115990057995029,0.007456503728251864,0.004971002485501243,0.0024855012427506215,0.00579950289975145,0.0033140016570008283,0.007456503728251864,0.009113504556752278,0.0008285004142502071,0.0008285004142502071,0.010770505385252692,0.0024855012427506215,0.0008285004142502071,0.006628003314001657,0.0016570008285004142,0.004971002485501243,0.0008285004142502071,0.0033140016570008283,0.004971002485501243,0.0016570008285004142,0.004142502071251036,0.0008285004142502071,0.0016570008285004142,0.0016570008285004142,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0016570008285004142,0.0008285004142502071,0.0033140016570008283,0.00579950289975145,0.009113504556752278,0.0008285004142502071,0.004142502071251036,0.0024855012427506215,0.0033140016570008283,0.0008285004142502071,0.0016570008285004142,0.004142502071251036,0.0016570008285004142,0.0033140016570008283,0.0016570008285004142,0.0024855012427506215,0.0008285004142502071,0.0024855012427506215,0.0008285004142502071,0.0008285004142502071,0.0033140016570008283,0.0016570008285004142,0.0008285004142502071,0.0008285004142502071,0.0016570008285004142,0.0016570008285004142,0.0008285004142502071,0.0008285004142502071,0.0016570008285004142,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0016570008285004142,0.0033140016570008283,0.0024855012427506215,0.020712510356255178,0.0033140016570008283,0.0008285004142502071,0.0024855012427506215,0.0016570008285004142,0.0008285004142502071,0.0016570008285004142,0.0008285004142502071,0.0033140016570008283,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0016570008285004142,0.0008285004142502071,0.0016570008285004142,0.0008285004142502071,0.0024855012427506215,0.0008285004142502071,0.0016570008285004142,0.009113504556752278,0.0008285004142502071,0.0016570008285004142,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.008285004142502071,0.0024855012427506215,0.00579950289975145,0.0008285004142502071,0.004971002485501243,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0024855012427506215,0.0008285004142502071,0.0016570008285004142,0.0008285004142502071,0.0008285004142502071,0.0033140016570008283,0.0024855012427506215,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0016570008285004142,0.0016570008285004142,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0024855012427506215,0.0008285004142502071,0.0024855012427506215,0.0024855012427506215,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0016570008285004142,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0024855012427506215,0.0008285004142502071,0.0033140016570008283,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0016570008285004142,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0016570008285004142,0.004971002485501243,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0024855012427506215,0.0008285004142502071,0.0016570008285004142,0.0008285004142502071,0.0033140016570008283,0.0008285004142502071,0.0024855012427506215,0.0008285004142502071,0.0016570008285004142,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0024855012427506215,0.0008285004142502071,0.0008285004142502071,0.004142502071251036,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0024855012427506215,0.0008285004142502071,0.0016570008285004142,0.0008285004142502071,0.0016570008285004142,0.0008285004142502071,0.0008285004142502071,0.0016570008285004142,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0033140016570008283,0.0016570008285004142,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0024855012427506215,0.0008285004142502071,0.0016570008285004142,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0008285004142502071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401937,10대,0.004357298474945534,0.005083514887436456,0.01815541031227306,0.04647785039941903,0.007262164124909223,0.014524328249818447,0.002178649237472767,0.004357298474945534,0.008714596949891068,0.01888162672476398,0.007262164124909223,0.023238925199709513,0.03413217138707335,0.004357298474945534,0.014524328249818447,0.010893246187363835,0.004357298474945534,0.004357298474945534,0.002904865649963689,0.0,0.010893246187363835,0.007262164124909223,0.0,0.0,0.007988380537400145,0.002178649237472767,0.0,0.01888162672476398,0.004357298474945534,0.008714596949891068,0.005809731299927378,0.023238925199709513,0.0036310820624546117,0.004357298474945534,0.013071895424836602,0.0,0.005083514887436456,0.002178649237472767,0.0007262164124909223,0.010893246187363835,0.010893246187363835,0.0,0.0007262164124909223,0.004357298474945534,0.011619462599854757,0.0,0.005083514887436456,0.00944081336238199,0.011619462599854757,0.004357298474945534,0.008714596949891068,0.0014524328249818446,0.006535947712418301,0.0014524328249818446,0.010893246187363835,0.0,0.002904865649963689,0.004357298474945534,0.002178649237472767,0.0007262164124909223,0.005083514887436456,0.0007262164124909223,0.007988380537400145,0.0,0.013071895424836602,0.0007262164124909223,0.002904865649963689,0.005083514887436456,0.0036310820624546117,0.0014524328249818446,0.008714596949891068,0.007262164124909223,0.0,0.0036310820624546117,0.01597676107480029,0.002904865649963689,0.0007262164124909223,0.007988380537400145,0.0007262164124909223,0.0014524328249818446,0.0,0.0007262164124909223,0.0,0.0,0.0007262164124909223,0.0,0.0007262164124909223,0.0,0.0,0.0,0.0,0.007262164124909223,0.0,0.002178649237472767,0.002904865649963689,0.002178649237472767,0.0,0.007262164124909223,0.0014524328249818446,0.007262164124909223,0.0,0.0,0.0,0.0,0.0036310820624546117,0.0007262164124909223,0.0,0.0007262164124909223,0.0,0.0,0.0,0.00944081336238199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002178649237472767,0.0,0.0,0.0,0.002904865649963689,0.0,0.0,0.00944081336238199,0.0014524328249818446,0.015250544662309368,0.0,0.0,0.002904865649963689,0.0014524328249818446,0.0,0.002904865649963689,0.0,0.0014524328249818446,0.0,0.0,0.0,0.0,0.0,0.0014524328249818446,0.002178649237472767,0.002178649237472767,0.0,0.0,0.01670297748729121,0.0,0.0,0.0,0.0,0.002178649237472767,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.007988380537400145,0.0,0.008714596949891068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005083514887436456,0.0007262164124909223,0.005083514887436456,0.0,0.0,0.0,0.0014524328249818446,0.0,0.0014524328249818446,0.0014524328249818446,0.0014524328249818446,0.0,0.0,0.0,0.0,0.005083514887436456,0.002178649237472767,0.0,0.0,0.0,0.004357298474945534,0.0,0.0007262164124909223,0.0,0.0,0.0,0.0,0.0,0.0014524328249818446,0.0,0.0,0.0,0.002904865649963689,0.0,0.002178649237472767,0.0036310820624546117,0.010893246187363835,0.0,0.0007262164124909223,0.0007262164124909223,0.0014524328249818446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002904865649963689,0.0,0.0007262164124909223,0.0,0.0,0.0,0.0014524328249818446,0.0007262164124909223,0.0,0.0007262164124909223,0.0,0.0,0.0,0.0,0.0007262164124909223,0.0007262164124909223,0.0,0.005083514887436456,0.0,0.0,0.0,0.0007262164124909223,0.0,0.002178649237472767,0.0014524328249818446,0.0,0.0014524328249818446,0.0014524328249818446,0.0,0.0,0.0,0.005083514887436456,0.0,0.0,0.0,0.0,0.0007262164124909223,0.0,0.0,0.0,0.0,0.0,0.0007262164124909223,0.0,0.0007262164124909223,0.0,0.0007262164124909223,0.0,0.0014524328249818446,0.0,0.0,0.0,0.0,0.0,0.0007262164124909223,0.0,0.0,0.0,0.0,0.0007262164124909223,0.0,0.0,0.0,0.0,0.0,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.005083514887436456,0.002904865649963689,0.0007262164124909223,0.0007262164124909223,0.004357298474945534,0.0014524328249818446,0.0007262164124909223,0.002178649237472767,0.0014524328249818446,0.0014524328249818446,0.002178649237472767,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.002178649237472767,0.0007262164124909223,0.0014524328249818446,0.0007262164124909223,0.0007262164124909223,0.0014524328249818446,0.002178649237472767,0.0007262164124909223,0.0014524328249818446,0.0014524328249818446,0.0007262164124909223,0.002178649237472767,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.002178649237472767,0.0014524328249818446,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0014524328249818446,0.002904865649963689,0.0007262164124909223,0.0014524328249818446,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0014524328249818446,0.002178649237472767,0.0007262164124909223,0.004357298474945534,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.002904865649963689,0.0007262164124909223,0.0036310820624546117,0.010167029774872912,0.0014524328249818446,0.0007262164124909223,0.0036310820624546117,0.0014524328249818446,0.0007262164124909223,0.0014524328249818446,0.0007262164124909223,0.0014524328249818446,0.0014524328249818446,0.0014524328249818446,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0014524328249818446,0.004357298474945534,0.002904865649963689,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.010167029774872912,0.002904865649963689,0.0014524328249818446,0.002178649237472767,0.002178649237472767,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0014524328249818446,0.0036310820624546117,0.0007262164124909223,0.0007262164124909223,0.0014524328249818446,0.004357298474945534,0.0007262164124909223,0.0014524328249818446,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0014524328249818446,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0014524328249818446,0.0014524328249818446,0.0014524328249818446,0.0014524328249818446,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0014524328249818446,0.0007262164124909223,0.0014524328249818446,0.0007262164124909223,0.0014524328249818446,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0014524328249818446,0.0014524328249818446,0.0007262164124909223,0.0014524328249818446,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0014524328249818446,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.002178649237472767,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0014524328249818446,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0014524328249818446,0.0007262164124909223,0.0007262164124909223
