화자ID,연령대,JX_는,NNG_층,VV_가,ETM_ᆫ,NNG_소음,JKO_을,VV_겪,ETM_은,JKS_이,VV_있,EF_어,NNG_피해,JKO_를,JX_도,EC_고,VX_주,EC_는데,MAG_특히,NNG_요즘,NNG_옆집,NNG_애,NNG_이사,VV_오,NNG_아기,JKS_가,JX_이나,VV_되,MAJ_그래서,MM_그,VA_어리,NNG_유치원,ETM_란,NNG_말,EF_야,MAG_계속,NNG_밤,JX_마다,VV_울,MAG_막,EC_게,VV_떠들,VV_그러,NNG_잠,MAG_못,VV_자,NNG_피곤,EC_어,VX_가지,VV_맞,NNG_화장실,NNG_노래,VV_부르,EC_면,MAG_왠지,MAG_더,MAG_잘,ETM_는,MAG_같이,VV_느끼,VX_지,ETM_ᆯ,NNG_때,VA_있,MAJ_근데,MAG_이제,NNG_윗집,NNG_아랫집,VV_주,EF_더라고,MAG_딱,VV_하,VX_보,MM_이런,NNG_가구,VV_파,VV_원하,NNG_침구,MAJ_아니면,NNG_선반,NNG_약간,NNG_책상,NNG_의자,NNG_조명,JKO_ᆯ,JKG_의,NNG_힘,MAG_다,VV_고르,NNG_인테리어,ETM_단,NNG_그때,MAG_굉장히,EC_ᆫ가,VA_좋,NNG_나중,NNG_지금,JX_은,NNG_방,NNG_공간,NNG_밖,MAG_안,VA_크,NNG_돈,VV_벌,NNG_집,NNG_단독,NNG_주택,NNG_스타일,VX_싶,MAG_언젠가,JX_ᆫ,VA_없,MM_내,NNG_친구,NNG_전원주택,VV_살,NNG_겨울,MAG_엄청,NNG_여름,MAG_그다지,NNG_추천,EC_지,VX_않,EF_ᆫ가,NNG_전,NNG_마당,EF_다,NNG_생각,NNG_후,JX_부터,MM_그런,VV_말,MAG_그냥,MAG_이렇게,VV_사,NNG_전세,NNG_원,VV_꾸미,VV_가지,EC_어서,MAG_약간,NNG_로망,MAG_일단,MAG_당연히,NNG_바다,VA_이쁘,EC_니까,VV_보이,NNG_강아지,VV_키우,EC_면서,NNG_님,NNG_고양이,EC_다면,NNG_아,NNG_게스트,NNG_하우스,VA_멋있,NNG_스태프,NNG_일,VV_놀,ETN_기,VX_하,NNG_친분,MAG_삭,VV_쌓,NNG_엄마,VV_갖,MAG_따로,NNG_기계,EC_어야,EF_잖아,VV_알,NNG_시그니엘,NNG_자체,EC_라,EF_지,MAG_방금,NNG_음식물,VV_말리,MAG_바로,VV_보내,NNG_안,ETM_다는,NNG_쓰레기,NNG_구멍,JX_야,VV_넣,EC_으면,NNG_곳,VV_모으,MAG_과연,VV_이루,EC_을지,VV_모르,NNG_최종,NNG_설거지,MAG_솔직히,NNG_얼마,MAG_거의,NNG_아빠,VV_먹,VV_싸,JX_밖에,NNG_혼자,JKS_서,NNG_빨래,NNG_청소,MAG_정말,NNG_고등학교,VV_올라오,MAG_좀,MAG_제대로,VA_같,VA_많,NNG_자취,NNG_재벌,NNG_평생,EC_으면서,EC_자마자,MM_모든,NNG_경제,NNG_지원,VV_끝나,EF_ᆫ다,MAG_매번,MAG_아주,ETM_을,MAG_진짜,MAJ_그리고,NNG_원룸,EF_냐,NNG_물가,VV_오르,MAG_훨씬,VA_비싸,EC_ᆫ데,NNG_감당,NNG_재력,MM_스무,NNG_하,MAG_갑자기,VV_들,NNG_작년,NNG_수다,VV_떨,EF_거든,NNG_양가,MAG_꼭,NNG_욕조,NNG_목욕,VV_좋아하,NNG_파이팅,NNG_초등,NNG_학교,NNG_중학교,MAG_항상,VX_있,VV_뛰어다니,NNG_소리,NNG_스트레스,MAG_또,NNG_한번,NNG_공사,NNG_아침,VV_가리,NNG_망치,VV_두드리,NNG_드릴,VV_뚫,VV_나,MAG_많이,ETM_던,NNG_경험,NNG_간,MAG_되게,NNG_이슈,VV_씻기,NNG_부모,VV_소리치,VV_들리,ETM_ᆫ단,MAG_맨날,VV_틀,VX_놓,NNG_샤워,MAG_별로,EF_네,MAG_너무,NNG_흥,EC_은데,VV_지,NNG_가족,EC_ᆫ다,VV_울리,NNG_창피,VA_소심하,NNG_처음,NNG_짐,NNG_올,NNG_화이트,NNG_취향,VV_바뀌,NNG_예전,NNG_파스텔,NNG_톤,NNG_자연,VV_끌리,MAG_싹,VV_바꾸,MAG_지금,NNG_고민,NNG_이불,NNG_빈방,VV_치우,VX_버리,NNG_소파,VV_놓,EF_을까,NNG_우드,MAG_한번,NNG_나,MAG_갓,NNG_난쟁이,NNG_할머니,NNG_앞,NNG_연못,MAG_살짝,NNG_현실,NNG_벌레,NNG_관리,VA_싫,MAG_진짜로,MAG_아까,NNG_근처,NNG_자갈,EC_라도,EC_다고,MAJ_그러면,MM_어느,NNG_주거,NNG_환경,NNG_빌라,VA_재밌,NNG_처리,EC_으면은,VV_갈,NNG_냄새,NNG_가루,VV_만들,VV_버리,EC_ᆫ지,VV_보,EC_지만,MAG_보통,NNG_해결,NNG_탐,NNG_가격,MM_다른,NNG_아파트,NNG_연예인,NNG_릴스,VV_대하,NNG_세대,NNG_간섭,NNG_만약,NNG_통,NNG_창,NNG_건물,NNG_사생활,NNG_침해,NNG_발생,NNG_버튼,VV_누르,NNG_투명,NNG_변,VV_변하,EF_게,NNG_유,NNG_유리,EF_구나,VV_힘내,VA_힘들,MM_한,NNG_초대,NNG_가사,NNG_활동,NNG_걱정,NNG_집안일,NNG_정도,JX_만,NNG_생활,MAG_혹시,MM_무슨,NNG_바퀴,NNG_공포,NNG_영화,VV_들어오,MAG_절대,NNG_며칠,VV_묵,EF_어야지,MAJ_그래도,NNG_등골,NNG_브레이커,NNG_시간,NNG_구애,EC_어도,VV_새우,EC_든,NNG_사람,EC_으니까,NNG_반,VV_나가,MAG_아예,VV_끊,EC_는다고,VV_쓰,EF_어라,NNG_취업,VV_모이,NNG_안정,EF_려고,NNG_쯤,NNG_필요,NNG_대학,NNG_알바,NNG_한계,NNG_학비,JX_까지,NNG_부담,NNG_가능,NNG_언니,MAG_곧,EF_으려고,NNG_영화관,EC_ᆯ까,NNG_옷
SD2401024,10대,0.012844036697247707,0.0027522935779816515,0.0045871559633027525,0.011926605504587157,0.0027522935779816515,0.011009174311926606,0.0009174311926605505,0.010091743119266056,0.02018348623853211,0.006422018348623854,0.023853211009174313,0.0,0.013761467889908258,0.025688073394495414,0.04220183486238532,0.003669724770642202,0.0045871559633027525,0.0,0.001834862385321101,0.0,0.0,0.0009174311926605505,0.0027522935779816515,0.0027522935779816515,0.022935779816513763,0.0,0.005504587155963303,0.007339449541284404,0.009174311926605505,0.0,0.0,0.0,0.0045871559633027525,0.009174311926605505,0.0,0.001834862385321101,0.0,0.0,0.02110091743119266,0.0045871559633027525,0.0,0.001834862385321101,0.0,0.0027522935779816515,0.0009174311926605505,0.0,0.03211009174311927,0.010091743119266056,0.0,0.003669724770642202,0.0027522935779816515,0.0027522935779816515,0.01743119266055046,0.0,0.0009174311926605505,0.0,0.013761467889908258,0.0,0.0,0.0,0.011009174311926606,0.001834862385321101,0.013761467889908258,0.013761467889908258,0.0027522935779816515,0.0027522935779816515,0.0,0.0,0.0027522935779816515,0.003669724770642202,0.01834862385321101,0.012844036697247707,0.007339449541284404,0.0009174311926605505,0.0,0.0009174311926605505,0.0,0.0009174311926605505,0.0,0.0,0.0009174311926605505,0.0,0.0,0.001834862385321101,0.0045871559633027525,0.0,0.006422018348623854,0.0,0.003669724770642202,0.0009174311926605505,0.0009174311926605505,0.0,0.0,0.0009174311926605505,0.0027522935779816515,0.0,0.009174311926605505,0.003669724770642202,0.0,0.001834862385321101,0.0009174311926605505,0.0009174311926605505,0.0027522935779816515,0.001834862385321101,0.011926605504587157,0.0,0.0,0.0009174311926605505,0.012844036697247707,0.0,0.010091743119266056,0.0045871559633027525,0.0009174311926605505,0.0009174311926605505,0.003669724770642202,0.010091743119266056,0.0,0.007339449541284404,0.0,0.0,0.0,0.003669724770642202,0.003669724770642202,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.003669724770642202,0.0,0.0,0.006422018348623854,0.0009174311926605505,0.0009174311926605505,0.001834862385321101,0.0009174311926605505,0.0,0.0,0.0009174311926605505,0.0009174311926605505,0.006422018348623854,0.0,0.003669724770642202,0.0009174311926605505,0.0,0.0,0.0,0.0009174311926605505,0.0,0.0,0.0,0.001834862385321101,0.0,0.0,0.0,0.0,0.0009174311926605505,0.0009174311926605505,0.0,0.0,0.0,0.0,0.009174311926605505,0.007339449541284404,0.0,0.0,0.0,0.0009174311926605505,0.001834862385321101,0.0,0.0,0.0,0.006422018348623854,0.0027522935779816515,0.0009174311926605505,0.0,0.001834862385321101,0.0009174311926605505,0.0,0.0045871559633027525,0.0009174311926605505,0.0009174311926605505,0.0,0.001834862385321101,0.0,0.0045871559633027525,0.0,0.0,0.0009174311926605505,0.0009174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001834862385321101,0.0,0.0,0.0009174311926605505,0.0,0.0,0.0009174311926605505,0.0009174311926605505,0.0,0.0,0.0009174311926605505,0.0,0.0009174311926605505,0.0,0.007339449541284404,0.0,0.012844036697247707,0.001834862385321101,0.010091743119266056,0.0,0.0,0.0,0.0,0.001834862385321101,0.0,0.0009174311926605505,0.0,0.0,0.0,0.0,0.003669724770642202,0.011009174311926606,0.001834862385321101,0.001834862385321101,0.0,0.0,0.0,0.0,0.001834862385321101,0.0027522935779816515,0.0,0.0,0.0,0.0,0.0,0.0009174311926605505,0.0,0.0,0.0,0.005504587155963303,0.0,0.0,0.0009174311926605505,0.0,0.0009174311926605505,0.0,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0027522935779816515,0.0009174311926605505,0.0045871559633027525,0.001834862385321101,0.0027522935779816515,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.001834862385321101,0.003669724770642202,0.001834862385321101,0.0009174311926605505,0.0009174311926605505,0.001834862385321101,0.0009174311926605505,0.0009174311926605505,0.001834862385321101,0.0009174311926605505,0.001834862385321101,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.001834862385321101,0.0045871559633027525,0.0009174311926605505,0.0045871559633027525,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0027522935779816515,0.0009174311926605505,0.0009174311926605505,0.001834862385321101,0.001834862385321101,0.0009174311926605505,0.003669724770642202,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.001834862385321101,0.0009174311926605505,0.001834862385321101,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.001834862385321101,0.0009174311926605505,0.0027522935779816515,0.0009174311926605505,0.003669724770642202,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0027522935779816515,0.0009174311926605505,0.0009174311926605505,0.001834862385321101,0.0027522935779816515,0.0009174311926605505,0.001834862385321101,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0027522935779816515,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.003669724770642202,0.001834862385321101,0.0009174311926605505,0.0045871559633027525,0.001834862385321101,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.003669724770642202,0.001834862385321101,0.0009174311926605505,0.0009174311926605505,0.001834862385321101,0.0027522935779816515,0.001834862385321101,0.0009174311926605505,0.0027522935779816515,0.0027522935779816515,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.003669724770642202,0.0009174311926605505,0.001834862385321101,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0027522935779816515,0.0027522935779816515,0.001834862385321101,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.001834862385321101,0.0009174311926605505,0.001834862385321101,0.0009174311926605505,0.0009174311926605505,0.001834862385321101,0.001834862385321101,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.001834862385321101,0.0009174311926605505,0.001834862385321101,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.001834862385321101,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.005504587155963303,0.0009174311926605505,0.0009174311926605505,0.0009174311926605505,0.001834862385321101,0.0009174311926605505
SD2401025,10대,0.03034134007585335,0.0037926675094816687,0.008849557522123894,0.018963337547408345,0.0025284450063211127,0.01390644753476612,0.0012642225031605564,0.008849557522123894,0.018963337547408345,0.010113780025284451,0.029077117572692796,0.0025284450063211127,0.008849557522123894,0.021491782553729456,0.056890012642225034,0.0012642225031605564,0.011378002528445006,0.0012642225031605564,0.0037926675094816687,0.0025284450063211127,0.0025284450063211127,0.0012642225031605564,0.0012642225031605564,0.0025284450063211127,0.02781289506953224,0.0012642225031605564,0.01390644753476612,0.007585335018963337,0.015170670037926675,0.0012642225031605564,0.0012642225031605564,0.0025284450063211127,0.012642225031605562,0.008849557522123894,0.0025284450063211127,0.0012642225031605564,0.0025284450063211127,0.0012642225031605564,0.022756005056890013,0.011378002528445006,0.0012642225031605564,0.0025284450063211127,0.0012642225031605564,0.0012642225031605564,0.0025284450063211127,0.0012642225031605564,0.02402022756005057,0.01390644753476612,0.0050568900126422255,0.0012642225031605564,0.0012642225031605564,0.0025284450063211127,0.008849557522123894,0.0012642225031605564,0.0025284450063211127,0.0012642225031605564,0.022756005056890013,0.0012642225031605564,0.0012642225031605564,0.0025284450063211127,0.008849557522123894,0.0025284450063211127,0.012642225031605562,0.010113780025284451,0.006321112515802781,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0025284450063211127,0.021491782553729456,0.0037926675094816687,0.006321112515802781,0.0012642225031605564,0.0012642225031605564,0.0037926675094816687,0.0012642225031605564,0.0025284450063211127,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0025284450063211127,0.007585335018963337,0.0012642225031605564,0.0037926675094816687,0.0012642225031605564,0.0050568900126422255,0.0025284450063211127,0.0012642225031605564,0.0037926675094816687,0.0025284450063211127,0.0025284450063211127,0.0025284450063211127,0.0012642225031605564,0.0025284450063211127,0.0025284450063211127,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.007585335018963337,0.0012642225031605564,0.01390644753476612,0.0025284450063211127,0.0025284450063211127,0.0025284450063211127,0.015170670037926675,0.0012642225031605564,0.0050568900126422255,0.0037926675094816687,0.0012642225031605564,0.0037926675094816687,0.0012642225031605564,0.012642225031605562,0.0012642225031605564,0.006321112515802781,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0025284450063211127,0.0025284450063211127,0.0037926675094816687,0.0012642225031605564,0.0025284450063211127,0.0025284450063211127,0.0025284450063211127,0.0012642225031605564,0.0012642225031605564,0.007585335018963337,0.0012642225031605564,0.011378002528445006,0.0037926675094816687,0.0025284450063211127,0.0012642225031605564,0.0025284450063211127,0.0025284450063211127,0.0012642225031605564,0.006321112515802781,0.006321112515802781,0.0025284450063211127,0.0012642225031605564,0.0012642225031605564,0.0025284450063211127,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0025284450063211127,0.0050568900126422255,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0025284450063211127,0.0012642225031605564,0.0012642225031605564,0.0025284450063211127,0.0025284450063211127,0.0012642225031605564,0.0050568900126422255,0.0025284450063211127,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.006321112515802781,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.006321112515802781,0.0012642225031605564,0.0037926675094816687,0.0050568900126422255,0.0012642225031605564,0.0025284450063211127,0.0037926675094816687,0.0025284450063211127,0.0037926675094816687,0.0025284450063211127,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0037926675094816687,0.0025284450063211127,0.0012642225031605564,0.0012642225031605564,0.0025284450063211127,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0025284450063211127,0.0012642225031605564,0.0037926675094816687,0.0025284450063211127,0.0012642225031605564,0.0012642225031605564,0.0037926675094816687,0.0025284450063211127,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0025284450063211127,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0025284450063211127,0.0025284450063211127,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0025284450063211127,0.0025284450063211127,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0025284450063211127,0.0012642225031605564,0.0012642225031605564,0.0012642225031605564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
