화자ID,연령대,NNG_누나,MAG_혹시,NNG_검사,MM_한,VV_하,EC_어,VX_보,EF_어,JX_도,MAJ_근데,MAG_많이,EC_는데,MAG_좀,NNG_상황,VV_따르,EC_어서,VA_다르,ETM_ᆫ,VA_같,ETM_ᆯ,NNG_때,JX_는,VV_나오,EC_고,NNG_아이,MAG_맨날,VV_바뀌,ETM_는,JKO_를,MAG_잘,MAG_못,VX_가지,MAG_안,VV_보,EF_지,JKG_의,NNG_생각,NNG_에프,JKS_가,NNG_티,NNG_공감,EC_냐고,VV_놀리,EF_잖아,JX_ᆫ,JKO_을,VV_알,MAG_살짝,EC_게,EC_니깐,VX_못하,EC_라고,NNG_마음,JX_은,MAG_왜냐하면,MAG_계속,VX_싶,EC_은데,JX_만,NNG_짜,NNG_말,NNG_표현,VV_되,JKS_이,VV_모르,NNG_마,MAG_제일,VA_많,ETM_은,MM_그런,NNG_옛날,MAG_막,NNG_에이,EF_다,ETN_기,VX_하,NNG_엔에프,NNG_피,MAG_요새,NNG_유행,NNG_연애,NNG_사고,VA_있,MM_첫,NNG_만남,EC_ᆫ데,MAG_딱,NNG_성격,EC_으니깐,NNG_계획,VX_있,MAG_사실,VA_없,EC_다고,MM_내,NNG_친구,EF_구나,ETM_던,VV_세우,NNG_돌발,VV_나타나,EC_면,NNG_경우,EF_더라고,MAG_일단,VV_놀,EC_러,VV_가,NNG_약속,MAG_미리,NNG_학교,NNG_당구,EF_라,VA_착하,VA_이쁘,NNG_사람,VA_좋,VX_주,VV_맞,NNG_당,NNG_짬,VV_넘어가,MAG_그냥,NNG_줏대,EF_거든,EC_고자,MAG_다,NNG_자존감,VA_높,EC_으면,NNG_발표,VV_싸우,MAJ_그래도,NNG_오랫동안,NNG_정,VV_있,NNG_절,EC_어도,VA_괜찮,ETM_을,MAG_먼저,NNG_사과,MAG_찡,VV_대,MAG_이제,VA_귀찮,NNG_여자,NNG_짜증,VV_나,MAG_항상,VA_재밌,VV_그러,VA_잘생기,NNG_주변,NNG_밥,VV_먹,EF_을래,MM_아무,NNG_상관,JX_마다,NNG_메뉴,NNG_추천,NNG_편의점,EC_라면,VV_고르,VV_걸리,MAG_또,MM_다른,NNG_애,EC_면은,VA_싫,VX_지,VV_다투,NNG_기억,EF_네,MAG_별로,VA_크,NNG_화,MAG_쪼끔,NNG_화장실,EC_자,NNG_거울,NNG_배,VV_까,NNG_몸,VV_쉬,NNG_시간,NNG_포즈,VV_취하,NNG_장점,EC_지,VX_않,EF_을까,NNG_정확도,EC_나,NNG_직업,NNG_선택,EC_는지,NNG_이상,NNG_요리사,NNG_해외,VV_나가,EC_어야,EC_ᆫ다고,NNG_결과,NNG_문제,VV_따,MAG_다다닥,VV_챙기,MAG_참,NNG_의리,NNG_처음,MM_어떤,VV_치,EC_로,NNG_볼링,MAJ_그럼,EF_자,EC_여,NNG_하루,NNG_전,MAG_내일,NNG_야구장,EF_ᆯ래,MAJ_그래,NNG_예매,MAG_바로,NNG_현장,VV_만나,NNG_직장,NNG_동료,NNG_작,NNG_입사,EF_야,VV_혼내,VV_알리,EC_면서,NNG_선생,MAG_열심히,MAG_왜,MAG_이렇게,NNG_혼,VV_혼나,MAG_딱히,EF_는데,MAG_지금,MM_이,NNG_에스에프,EC_니까,NNG_엔,NNG_망상,VV_스,MAG_솔직히,NNG_지향,EF_은데,NNG_이유,MAG_진짜,MM_그,JKG_이,NNG_한국판,NNG_번역,VV_돌리,EC_라서,MAJ_그래서,NNG_진짜,NNG_요즘,VV_대하,NNG_논란,JKO_ᆯ,VA_나쁘,VV_몰아가,VV_향하,NNG_밈,EC_ᆫ가,JX_란,EF_ᆫ다,NNG_아,MAG_분명,MAG_더,NNG_이성,EC_다라고,VV_밀,VX_나가,NNG_유형,NNG_별명,NNG_이엔티,NNG_사회,NNG_적응,VV_자라,NNG_이름,MAG_약간,NNG_정의,VV_내리,MAJ_그리고,NNG_이미지,MAG_되게,NNG_캐릭터,VV_정하,NNG_애니메이션,NNG_분류,MM_모든,NNG_판단,NNG_첫인상,JX_부터,VV_물어보,VV_싫어하,MM_이런,NNG_감정,VV_느끼,MAG_어떻게,VV_좋아하,NNG_즉흥,NNG_장담,NNG_점,VV_따지,MM_제,NNG_체계,MAG_너무,EC_다,VV_지키,NNG_스트레스,MM_몇,NNG_정도,EC_라,JX_뿐,NNG_구체,ETM_다는,EC_냐면,VV_휘둘리,VX_말,MM_뭔,EC_ᆫ지,VV_말,NNG_밀,JX_까지,NNG_방해,NNG_자신,NNG_주관,NNG_고집,NNG_좀,NNG_자신감,VV_넘치,EC_려면,NNG_화해,MAJ_그러니까,VV_지나,NNG_반성,MAG_금방,NNG_상대방,MAG_엄청,NNG_잘못,NNG_상처,MAJ_그러면은,NNG_손,VV_때리,NNG_자체,MAG_오랫동안,VA_똑같,MAJ_그러면,NNG_필요,VA_멀,VV_다가가,NNG_지속,VA_힘들,MAG_자주,EC_길래,NNG_외향,MAG_서로,NNG_의견,VV_추켜세우,NNG_남,NNG_얘기,NNG_배려,EF_더라,NNG_장애,MAG_요즘,EC_니,NNG_장난,EF_ᆫ가,VV_피,MAG_오히려,NNG_대책,EC_거나,NNG_도움,NNG_알맹이,MAG_없이,NNG_다음,NNG_특징,NNG_추체,NNG_관심,NNG_엠비티아이,VV_뜨,MM_무슨,NNG_면,MAG_아무래도,NNG_여행,JX_이나,NNG_생활,EC_다가,MAG_가끔,NNG_불편,NNG_만약,VV_다니,VV_피하,VV_쪼,NNG_난,NNG_멘털,MM_어느,NNG_소리,MAG_같이,NNG_나처,NNG_외,NNG_내향,EF_고,NNG_에스,NNG_결의,NNG_기분,VV_상하,NNG_의문,VV_들
SD2401393,10대,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.004633920296570899,0.03985171455050973,0.030583873957367932,0.009267840593141797,0.033364226135310475,0.028730305838739572,0.016682113067655237,0.0074142724745134385,0.009267840593141797,0.015755329008341055,0.0018535681186283596,0.0009267840593141798,0.004633920296570899,0.0009267840593141798,0.010194624652455977,0.018535681186283594,0.013901760889712697,0.011121408711770158,0.03243744207599629,0.005560704355885079,0.047265987025023166,0.0018535681186283596,0.013901760889712697,0.0009267840593141798,0.018535681186283594,0.0037071362372567192,0.017608897126969416,0.009267840593141797,0.013901760889712697,0.008341056533827619,0.004633920296570899,0.0018535681186283596,0.0037071362372567192,0.006487488415199258,0.004633920296570899,0.025023169601482854,0.004633920296570899,0.008341056533827619,0.0009267840593141798,0.0027803521779425394,0.004633920296570899,0.010194624652455977,0.012974976830398516,0.004633920296570899,0.021316033364226137,0.008341056533827619,0.005560704355885079,0.0009267840593141798,0.0018535681186283596,0.0009267840593141798,0.016682113067655237,0.0018535681186283596,0.0027803521779425394,0.0037071362372567192,0.0018535681186283596,0.004633920296570899,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0018535681186283596,0.015755329008341055,0.0018535681186283596,0.0009267840593141798,0.0018535681186283596,0.005560704355885079,0.006487488415199258,0.015755329008341055,0.0027803521779425394,0.009267840593141797,0.0009267840593141798,0.004633920296570899,0.008341056533827619,0.0074142724745134385,0.0009267840593141798,0.004633920296570899,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.010194624652455977,0.0009267840593141798,0.0009267840593141798,0.0018535681186283596,0.0009267840593141798,0.0018535681186283596,0.0009267840593141798,0.005560704355885079,0.0009267840593141798,0.0009267840593141798,0.0037071362372567192,0.0009267840593141798,0.0018535681186283596,0.009267840593141797,0.0009267840593141798,0.0037071362372567192,0.0027803521779425394,0.0009267840593141798,0.0009267840593141798,0.006487488415199258,0.0037071362372567192,0.0009267840593141798,0.010194624652455977,0.004633920296570899,0.0037071362372567192,0.012048192771084338,0.0009267840593141798,0.0009267840593141798,0.0018535681186283596,0.0027803521779425394,0.0009267840593141798,0.0018535681186283596,0.0009267840593141798,0.0018535681186283596,0.004633920296570899,0.005560704355885079,0.0018535681186283596,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.008341056533827619,0.0009267840593141798,0.004633920296570899,0.0009267840593141798,0.0037071362372567192,0.0009267840593141798,0.0009267840593141798,0.0018535681186283596,0.0009267840593141798,0.004633920296570899,0.0027803521779425394,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0018535681186283596,0.0018535681186283596,0.0027803521779425394,0.0009267840593141798,0.0009267840593141798,0.0018535681186283596,0.0009267840593141798,0.0018535681186283596,0.0009267840593141798,0.0009267840593141798,0.0018535681186283596,0.0037071362372567192,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0018535681186283596,0.0037071362372567192,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.004633920296570899,0.0009267840593141798,0.0027803521779425394,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0027803521779425394,0.0009267840593141798,0.0037071362372567192,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0018535681186283596,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0037071362372567192,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0018535681186283596,0.0018535681186283596,0.0018535681186283596,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0018535681186283596,0.0027803521779425394,0.0027803521779425394,0.0009267840593141798,0.0018535681186283596,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0018535681186283596,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0018535681186283596,0.0027803521779425394,0.0018535681186283596,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0018535681186283596,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0018535681186283596,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0009267840593141798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401394,10대,0.0,0.0006958942240779402,0.0013917884481558804,0.0006958942240779402,0.023660403618649965,0.027835768963117607,0.011830201809324982,0.022964509394572025,0.013917884481558803,0.014613778705636743,0.0027835768963117608,0.003479471120389701,0.027835768963117607,0.0013917884481558804,0.0,0.0048712595685455815,0.0006958942240779402,0.020876826722338204,0.012526096033402923,0.011134307585247043,0.0027835768963117608,0.020180932498260265,0.0027835768963117608,0.015309672929714684,0.003479471120389701,0.0,0.0,0.031315240083507306,0.010438413361169102,0.006263048016701462,0.0027835768963117608,0.0006958942240779402,0.006958942240779402,0.0020876826722338203,0.006958942240779402,0.008350730688935281,0.0048712595685455815,0.0013917884481558804,0.019485038274182326,0.007654836464857342,0.006263048016701462,0.0,0.0,0.011134307585247043,0.011830201809324982,0.019485038274182326,0.0020876826722338203,0.0,0.007654836464857342,0.0,0.0,0.0013917884481558804,0.0013917884481558804,0.014613778705636743,0.0,0.0006958942240779402,0.003479471120389701,0.0013917884481558804,0.0,0.0,0.0055671537926235215,0.0,0.008350730688935281,0.031315240083507306,0.0,0.0,0.0006958942240779402,0.006958942240779402,0.007654836464857342,0.015309672929714684,0.0,0.011134307585247043,0.0,0.0055671537926235215,0.0048712595685455815,0.009046624913013222,0.0027835768963117608,0.0055671537926235215,0.0,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.013917884481558803,0.0,0.0,0.0041753653444676405,0.0027835768963117608,0.009742519137091163,0.0,0.0048712595685455815,0.0013917884481558804,0.0013917884481558804,0.0,0.0027835768963117608,0.0006958942240779402,0.009742519137091163,0.0,0.0013917884481558804,0.0,0.0,0.0,0.009046624913013222,0.0,0.0055671537926235215,0.0041753653444676405,0.0006958942240779402,0.0,0.0,0.0,0.0,0.0006958942240779402,0.0,0.0,0.0027835768963117608,0.0006958942240779402,0.012526096033402923,0.015309672929714684,0.010438413361169102,0.0027835768963117608,0.0006958942240779402,0.0,0.0,0.0041753653444676405,0.0006958942240779402,0.011134307585247043,0.0006958942240779402,0.0041753653444676405,0.0013917884481558804,0.0013917884481558804,0.008350730688935281,0.0,0.0055671537926235215,0.0,0.0006958942240779402,0.0006958942240779402,0.0041753653444676405,0.0020876826722338203,0.0041753653444676405,0.0013917884481558804,0.0006958942240779402,0.0006958942240779402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020876826722338203,0.0,0.0027835768963117608,0.0,0.0,0.0,0.0006958942240779402,0.0,0.0,0.0,0.0,0.0,0.0013917884481558804,0.0,0.0,0.0,0.0,0.0027835768963117608,0.0,0.0020876826722338203,0.0,0.0013917884481558804,0.0006958942240779402,0.0,0.0,0.0,0.0020876826722338203,0.0,0.0,0.0027835768963117608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006958942240779402,0.0,0.0,0.0020876826722338203,0.0020876826722338203,0.0013917884481558804,0.0013917884481558804,0.0006958942240779402,0.0020876826722338203,0.0027835768963117608,0.0020876826722338203,0.0,0.0,0.0006958942240779402,0.0013917884481558804,0.0013917884481558804,0.003479471120389701,0.0006958942240779402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006958942240779402,0.0055671537926235215,0.0,0.0,0.0,0.0020876826722338203,0.0,0.0,0.0013917884481558804,0.0,0.0,0.0,0.0,0.0,0.0,0.0006958942240779402,0.0,0.0013917884481558804,0.0013917884481558804,0.0,0.0,0.0,0.006263048016701462,0.0,0.003479471120389701,0.0006958942240779402,0.0,0.0006958942240779402,0.0020876826722338203,0.0,0.0,0.0,0.0,0.0,0.0,0.0006958942240779402,0.0006958942240779402,0.003479471120389701,0.0,0.0,0.0,0.0,0.0,0.0,0.0006958942240779402,0.0055671537926235215,0.003479471120389701,0.0020876826722338203,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0027835768963117608,0.0006958942240779402,0.0013917884481558804,0.0020876826722338203,0.0006958942240779402,0.006958942240779402,0.0013917884481558804,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0013917884481558804,0.0006958942240779402,0.0013917884481558804,0.006263048016701462,0.0013917884481558804,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0013917884481558804,0.0013917884481558804,0.0013917884481558804,0.0006958942240779402,0.007654836464857342,0.0006958942240779402,0.0006958942240779402,0.0013917884481558804,0.0020876826722338203,0.006263048016701462,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0013917884481558804,0.0013917884481558804,0.0027835768963117608,0.0013917884481558804,0.0006958942240779402,0.0013917884481558804,0.0048712595685455815,0.0013917884481558804,0.0006958942240779402,0.0020876826722338203,0.0006958942240779402,0.0006958942240779402,0.0013917884481558804,0.0020876826722338203,0.0020876826722338203,0.0020876826722338203,0.0013917884481558804,0.0013917884481558804,0.0006958942240779402,0.003479471120389701,0.0006958942240779402,0.0013917884481558804,0.0006958942240779402,0.0006958942240779402,0.0020876826722338203,0.0006958942240779402,0.0013917884481558804,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0013917884481558804,0.0006958942240779402,0.0013917884481558804,0.0013917884481558804,0.0006958942240779402,0.0020876826722338203,0.0013917884481558804,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0013917884481558804,0.0020876826722338203,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.003479471120389701,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0020876826722338203,0.0006958942240779402,0.0006958942240779402,0.0027835768963117608,0.0006958942240779402,0.0013917884481558804,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0013917884481558804,0.0006958942240779402,0.0006958942240779402,0.0013917884481558804,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0013917884481558804,0.0006958942240779402,0.0006958942240779402,0.0013917884481558804,0.0006958942240779402,0.0013917884481558804,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0013917884481558804,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0020876826722338203,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402,0.0006958942240779402
