화자ID,연령대,JKS_가,NNG_학년,NNG_때,JX_는,VA_같,ETM_은,NNG_반,EC_는데,MM_다른,VV_되,EC_고,JX_도,VA_친하,ETM_ᆫ,NNG_이유,EC_라고,NNG_생각,EF_어,MAG_물론,NNG_친구,NNG_관계,JKO_를,NNG_유지,ETM_ᆯ,MM_이,VA_좋,ETN_기,VV_위하,EC_어서,NNG_노력,ETM_는,NNG_중요,EC_지만,VV_싫어하,NNG_행동,JKO_을,VV_하,EC_지,VX_않,MAG_제일,EC_다고,NNG_학교,VV_다니,EC_면서,MM_어떤,JKS_이,NNG_불편,EC_게,MAG_특히,MAG_같이,MM_고,NNG_생활,NNG_공간,JX_만,VV_더럽히,EC_어도,MAG_굉장히,NNG_기분,MAG_안,EC_은데,NNG_자기,VV_넘,NNG_공,NNG_사용,NNG_곳,NNG_물건,VV_두,EF_ᆫ다,JX_든가,VV_먹,EC_다,VV_남,NNG_음식,EC_ᆫ다,JX_은,MAG_되게,NNG_예의,VA_없,MAJ_그런데,MM_이런,VV_말,NNG_성격,NNG_측면,NNG_말,MAG_좀,VA_나쁘,VX_하,NNG_감정,JX_대로,MAG_그대로,VV_뱉,VV_맞,ETM_던,NNG_아이,NNG_특별,VA_많,VV_오,NNG_이상,JKG_의,VV_대,EC_어,MAG_이제,MAG_지금,NNG_고등,NNG_다양,VV_보,NNG_성인,NNG_사회,VV_나가,EC_면,MAG_얼마나,MAG_더,NNG_기상천외,NNG_사람,VV_나오,EC_ᆯ까,NNG_요즘,NNG_인간관계,MAG_그냥,EC_ᆫ가,NNG_마음,NNG_일,MAG_가장,VA_크,NNG_고민,NNG_인간,NNG_대학,NNG_입시,VV_가,NNG_미술,NNG_활동,NNG_보고서,ETM_라는,NNG_작성,EC_어야,EF_잖아,NNG_선생,JKS_께서,NNG_생,NNG_기부,MAG_주로,NNG_소통,NNG_미래,NNG_지향,NNG_디자인,NNG_추구,EC_ᆫ데,NNG_기술,VV_엮이,NNG_연출,VV_원하,MAJ_근데,NNG_부분,VV_배우,MM_그,NNG_꿈,NNG_진로,VV_삼,VV_살,VX_가지,NNG_과,EC_ᆯ지,MAG_많이,EC_다가,NNG_상담,VX_보,ETM_을,NNG_인공,NNG_지능,NNG_유망,EF_다,NNG_선택,NNG_폭,VV_넓어지,VA_급하,MM_그런,VV_채우,EF_거든,MAJ_그래서,NNG_테크놀로지,JX_나,NNG_에이아이,NNG_공학,NNG_예술,NNG_공학과,VV_맞추,NNG_관련,NNG_미,NNG_활보,VV_알,MAG_먼저,VV_만들,VA_높,VX_있,MAJ_그리고,MAG_일단,VV_넣,NNG_대학교,JX_ᆫ,NNG_여자,VA_있,VV_있,ETM_다는,JKO_ᆯ,VX_주,VV_계시,MAG_잘,MAG_약간,MAG_너무,NNG_지지,EC_거나,NNG_부담,VV_피하,NNG_경우,MAG_쪼끔,NNG_정,MAG_살짝,NNG_호통,VV_치,VV_이끌리,MAG_왜,MAG_열심히,EC_ᆫ다고,NNG_교장,NNG_자판기,MAG_현재,NNG_과자,NNG_음료수,MAG_이렇게,NNG_추가,EF_더라고,NNG_투표,NNG_학생회,EC_으면,NNG_중학교,NNG_매점,MM_매,NNG_점,NNG_아이스크림,VV_팔,MAG_막,MAG_빵,VV_쉬,NNG_시간,JX_마다,EC_으러,VX_지,EF_야,VV_들어오,NNG_유력,VV_대하,MAG_참,NNG_변수,MAG_과연,VV_모르,NNG_수업,NNG_교과,VV_좋아하,NNG_조형,NNG_이론,NNG_드로잉,NNG_작년,NNG_사진,MAG_그나마,VA_재밌,NNG_음악,NNG_자체,MAG_다,NNG_점수,NNG_평가,NNG_문제,VV_풀,VV_올라가,NNG_형식,NNG_주관,VV_들어가,NNG_과제,NNG_별개,NNG_학생,VV_주,EC_ᆫ다든가,MAJ_아니면은,NNG_성적,VV_보내,NNG_성향,MAJ_그럼,NNG_경향,VV_어쩌,NNG_상황,EC_으려면,NNG_쪼금,EC_라도,VA_예쁘,ETN_ᆷ,ETM_ᆫ다는,MAG_쪼금,NNG_비참,NNG_친밀,NNG_도,VV_높이,EC_려고,NNG_사립,NNG_공립,NNG_사태,NNG_발생,EF_ᆯ까,NNG_고등학교,NNG_이번,NNG_시험,NNG_마지막,MM_내,VV_지내,NNG_고생,VV_올라오,NNG_처음,MAG_또,NNG_애,NNG_경험,NNG_공유,EC_니까,MAG_아직,JX_까지,EC_나,NNG_이전,NNG_남녀,EC_거든,NNG_서,NNG_성비,NNG_극악,EC_라서,MAG_거의,NNG_여고,VA_다름없,NNG_기억,EF_지,MAG_정말,VV_치우,EC_라,NNG_사,NNG_우선,VA_힘들,VV_버티,VV_싸우,NNG_전국,NNG_단위,NNG_모집,NNG_그림,VV_그리,NNG_똘끼,MAG_여전히,MM_한,NNG_고,NNG_스트레스,ETM_는다는,NNG_사실,MAG_요즘,NNG_동의,NNG_시기,MAG_내일,NNG_검사,MAG_내내,NNG_동아리,NNG_대화,VA_활발하,NNG_참여,NNG_개성,EF_자,NNG_진학,NNG_원,NNG_학과,VV_어울리,EC_니,MAG_사실,JX_부터,NNG_영화,VX_싶,VX_나,NNG_영화과,NNG_실기,NNG_비율,VV_챙기,NNG_불리,VV_들,NNG_이름,VV_가지,NNG_무대,NNG_디자인과,NNG_유명,NNG_나중,NNG_취업,NNG_판,VV_끼어들,EC_을까,NNG_지원,MM_여러,NNG_종류,VV_야단치,NNG_강단,MAG_전혀,NNG_인센티브,VV_떨어지,NNG_대답,MAG_못,EF_네,NNG_고등학생,VV_도와주,NNG_감사,JX_밖에,NNG_현실,NNG_가능,VV_나,NNG_언니,NNG_주변,NNG_철거,NNG_관리,VV_들어서,EF_는데,EC_ᆫ지,MAG_굳이,MAG_차라리,EC_을지,MAJ_왜냐하면,NNG_겨울,VV_사,NNG_비용,NNG_그때,NNG_목록,EF_나,MAG_훨씬,MAG_별로,VV_찍,NNG_등급,NNG_유일,NNG_재미,MAG_오히려,NNG_문학,NNG_계열,VA_재미있,NNG_지금,NNG_과목,MAG_방금,MAG_원래,NNG_수학,VV_가르치,NNG_정도,NNG_현재,NNG_비리,NNG_감상,VV_느끼,MAG_딱히,NNG_수치,EF_을까,VA_심하,NNG_선,VV_그치,NNG_직장,VV_겪,MAG_솔직히,NNG_부담감,NNG_공부
SD2401239,10대,0.02999062792877226,0.008434864104967198,0.005623242736644799,0.023430178069353328,0.011246485473289597,0.006560449859418931,0.0028116213683223993,0.007497656982193065,0.0009372071227741331,0.010309278350515464,0.03280224929709466,0.022492970946579195,0.0009372071227741331,0.013120899718837863,0.0009372071227741331,0.0028116213683223993,0.011246485473289597,0.02999062792877226,0.0018744142455482662,0.008434864104967198,0.0018744142455482662,0.019681349578256794,0.0009372071227741331,0.007497656982193065,0.0028116213683223993,0.004686035613870665,0.006560449859418931,0.0037488284910965324,0.005623242736644799,0.0018744142455482662,0.02717900656044986,0.0018744142455482662,0.0037488284910965324,0.0009372071227741331,0.004686035613870665,0.029053420805998126,0.022492970946579195,0.004686035613870665,0.004686035613870665,0.005623242736644799,0.004686035613870665,0.008434864104967198,0.0037488284910965324,0.0037488284910965324,0.006560449859418931,0.02999062792877226,0.0009372071227741331,0.010309278350515464,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0028116213683223993,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.004686035613870665,0.0018744142455482662,0.0018744142455482662,0.0018744142455482662,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.0018744142455482662,0.0037488284910965324,0.0028116213683223993,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.008434864104967198,0.0018744142455482662,0.0009372071227741331,0.004686035613870665,0.0018744142455482662,0.006560449859418931,0.0018744142455482662,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.0037488284910965324,0.0009372071227741331,0.004686035613870665,0.0009372071227741331,0.0018744142455482662,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.005623242736644799,0.0018744142455482662,0.0009372071227741331,0.005623242736644799,0.0009372071227741331,0.0009372071227741331,0.006560449859418931,0.0009372071227741331,0.01874414245548266,0.005623242736644799,0.008434864104967198,0.0009372071227741331,0.0009372071227741331,0.004686035613870665,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.004686035613870665,0.0009372071227741331,0.006560449859418931,0.0009372071227741331,0.0018744142455482662,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.004686035613870665,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.0009372071227741331,0.0037488284910965324,0.0009372071227741331,0.0037488284910965324,0.005623242736644799,0.0028116213683223993,0.0018744142455482662,0.0009372071227741331,0.0028116213683223993,0.0028116213683223993,0.008434864104967198,0.015932521087160263,0.0037488284910965324,0.0018744142455482662,0.0018744142455482662,0.0009372071227741331,0.0018744142455482662,0.0037488284910965324,0.0009372071227741331,0.004686035613870665,0.0009372071227741331,0.0037488284910965324,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.004686035613870665,0.0009372071227741331,0.0009372071227741331,0.0028116213683223993,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.005623242736644799,0.0037488284910965324,0.0018744142455482662,0.0028116213683223993,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.004686035613870665,0.0009372071227741331,0.0018744142455482662,0.007497656982193065,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0028116213683223993,0.0009372071227741331,0.0018744142455482662,0.0018744142455482662,0.0037488284910965324,0.0018744142455482662,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.007497656982193065,0.0009372071227741331,0.00937207122774133,0.004686035613870665,0.0009372071227741331,0.0009372071227741331,0.005623242736644799,0.0009372071227741331,0.005623242736644799,0.0018744142455482662,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0037488284910965324,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.0009372071227741331,0.0028116213683223993,0.0018744142455482662,0.0028116213683223993,0.0009372071227741331,0.011246485473289597,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.0009372071227741331,0.0009372071227741331,0.0028116213683223993,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.0018744142455482662,0.0018744142455482662,0.0009372071227741331,0.0009372071227741331,0.0028116213683223993,0.0018744142455482662,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.0018744142455482662,0.0018744142455482662,0.0009372071227741331,0.0018744142455482662,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.008434864104967198,0.005623242736644799,0.0028116213683223993,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0028116213683223993,0.0028116213683223993,0.0009372071227741331,0.0018744142455482662,0.004686035613870665,0.0018744142455482662,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.0028116213683223993,0.0018744142455482662,0.0018744142455482662,0.0018744142455482662,0.0018744142455482662,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401240,10대,0.02169421487603306,0.002066115702479339,0.007231404958677686,0.03305785123966942,0.009297520661157025,0.006198347107438017,0.002066115702479339,0.006198347107438017,0.002066115702479339,0.007231404958677686,0.029958677685950414,0.03305785123966942,0.0,0.010330578512396695,0.0,0.0010330578512396695,0.007231404958677686,0.03409090909090909,0.0010330578512396695,0.004132231404958678,0.0,0.010330578512396695,0.0010330578512396695,0.014462809917355372,0.0010330578512396695,0.007231404958677686,0.004132231404958678,0.0,0.01652892561983471,0.0,0.025826446280991736,0.0010330578512396695,0.0030991735537190084,0.0,0.0,0.01962809917355372,0.015495867768595042,0.006198347107438017,0.005165289256198347,0.002066115702479339,0.0010330578512396695,0.014462809917355372,0.0030991735537190084,0.0010330578512396695,0.0010330578512396695,0.026859504132231406,0.0,0.005165289256198347,0.002066115702479339,0.002066115702479339,0.0,0.0010330578512396695,0.004132231404958678,0.002066115702479339,0.0,0.002066115702479339,0.0010330578512396695,0.0,0.008264462809917356,0.0,0.0,0.0,0.0,0.0010330578512396695,0.0,0.0,0.0,0.0030991735537190084,0.0,0.0010330578512396695,0.0030991735537190084,0.0,0.0,0.0,0.002066115702479339,0.011363636363636364,0.0,0.010330578512396695,0.0,0.0,0.0,0.0,0.0,0.0010330578512396695,0.002066115702479339,0.0,0.005165289256198347,0.0,0.0,0.0,0.0,0.004132231404958678,0.008264462809917356,0.0030991735537190084,0.0,0.007231404958677686,0.002066115702479339,0.002066115702479339,0.0010330578512396695,0.0,0.012396694214876033,0.002066115702479339,0.0010330578512396695,0.0010330578512396695,0.0,0.004132231404958678,0.0,0.0,0.0,0.0030991735537190084,0.0010330578512396695,0.005165289256198347,0.0,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0,0.0010330578512396695,0.0010330578512396695,0.0,0.0010330578512396695,0.0010330578512396695,0.0,0.0010330578512396695,0.0010330578512396695,0.0,0.002066115702479339,0.0,0.005165289256198347,0.0030991735537190084,0.0030991735537190084,0.0010330578512396695,0.0030991735537190084,0.0,0.0030991735537190084,0.007231404958677686,0.008264462809917356,0.002066115702479339,0.0010330578512396695,0.0010330578512396695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030991735537190084,0.0010330578512396695,0.0030991735537190084,0.0,0.0010330578512396695,0.002066115702479339,0.0010330578512396695,0.0,0.0,0.0010330578512396695,0.0010330578512396695,0.0030991735537190084,0.0,0.008264462809917356,0.0,0.0,0.004132231404958678,0.0,0.0,0.0,0.0,0.002066115702479339,0.0,0.0,0.0,0.0,0.007231404958677686,0.0,0.004132231404958678,0.004132231404958678,0.0,0.0010330578512396695,0.0010330578512396695,0.002066115702479339,0.0010330578512396695,0.0,0.0,0.0010330578512396695,0.0,0.0,0.005165289256198347,0.0,0.0010330578512396695,0.0010330578512396695,0.0030991735537190084,0.0010330578512396695,0.0,0.0,0.0010330578512396695,0.009297520661157025,0.0,0.010330578512396695,0.002066115702479339,0.0010330578512396695,0.004132231404958678,0.004132231404958678,0.0,0.004132231404958678,0.0,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005165289256198347,0.0,0.0,0.0030991735537190084,0.0,0.0010330578512396695,0.0,0.0,0.0,0.0,0.0010330578512396695,0.0,0.002066115702479339,0.004132231404958678,0.004132231404958678,0.0,0.0,0.004132231404958678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030991735537190084,0.0010330578512396695,0.0,0.0,0.0,0.0010330578512396695,0.0,0.0,0.004132231404958678,0.0030991735537190084,0.002066115702479339,0.004132231404958678,0.0,0.0010330578512396695,0.0,0.0010330578512396695,0.0030991735537190084,0.0,0.0010330578512396695,0.0,0.0,0.004132231404958678,0.0,0.0,0.0,0.0,0.0,0.0,0.0010330578512396695,0.002066115702479339,0.0010330578512396695,0.0,0.002066115702479339,0.0,0.0,0.0,0.0010330578512396695,0.0,0.0,0.0,0.0,0.0030991735537190084,0.0,0.0,0.0,0.0,0.0,0.0010330578512396695,0.0,0.0,0.0,0.0,0.0,0.0,0.0010330578512396695,0.0,0.0,0.0,0.0,0.0030991735537190084,0.004132231404958678,0.0,0.0,0.0010330578512396695,0.0010330578512396695,0.002066115702479339,0.0010330578512396695,0.002066115702479339,0.0010330578512396695,0.004132231404958678,0.004132231404958678,0.0010330578512396695,0.0010330578512396695,0.014462809917355372,0.002066115702479339,0.0030991735537190084,0.002066115702479339,0.0010330578512396695,0.002066115702479339,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.002066115702479339,0.0030991735537190084,0.0010330578512396695,0.0010330578512396695,0.005165289256198347,0.009297520661157025,0.004132231404958678,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.004132231404958678,0.0010330578512396695,0.002066115702479339,0.002066115702479339,0.0010330578512396695,0.0010330578512396695,0.002066115702479339,0.002066115702479339,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.002066115702479339,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.002066115702479339,0.0010330578512396695,0.0010330578512396695,0.002066115702479339,0.002066115702479339,0.002066115702479339,0.0010330578512396695,0.0010330578512396695,0.004132231404958678,0.002066115702479339,0.0030991735537190084,0.002066115702479339,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0030991735537190084,0.0010330578512396695,0.0010330578512396695,0.002066115702479339,0.0010330578512396695,0.002066115702479339,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.002066115702479339,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.002066115702479339,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0030991735537190084,0.0030991735537190084,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.002066115702479339,0.0010330578512396695,0.002066115702479339,0.002066115702479339,0.002066115702479339,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.002066115702479339,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.002066115702479339,0.002066115702479339,0.002066115702479339,0.0010330578512396695,0.0010330578512396695,0.002066115702479339,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.002066115702479339,0.0010330578512396695,0.002066115702479339,0.002066115702479339,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695,0.0010330578512396695
